"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_blue_peakSummer","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_tpi","spectral_EVI2b_annualRange","spectral_NBR_annualRange","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDVI_annualRange","spectral_NDVI_changePSLS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changePSLS","spectral_red_changePSLS","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999920964241028,101.587190128943,64.103492786498,666.491454542527,-431.364496474752,-157.743961244429,-24.1378362686581,530.478883413341,-10.1838284424226,766.424020395561,973.623618898355,1265.55528766929,1106.85667078252,-66.5007886719219,-0.714977979660034,-0.00313713634386659,-0.148847967386246,574.598958491383,9709.1623281682,8916.01389549111,-281.118504862001,1916.90234416266,36.0441807903842,3011.98103824723,-83.8558407747032,-30.8047843742574,609.025174632844,1.15098358107855,955.482405661573,20.8994916315672,12.2529137109857,-13.3679423906862,428.053139420517,9.92934503167325,10.5799077924515,"nonveg_1642",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,4344.45996514136,4790.88770667428,2100.26863757092,3019.57206944989,7328.82183475161,7632.53758879538,7755.31108401366,7946.25690255862,313.776523828105,515.864063653948,369.355474531511,376.266523872866,390.137784268162,-1.51597697734833,-0.131232587993145,-1.28623743057251,2388.9149178196,3099.50762915705,2986.80145226407,52.8935363353293,2620.05463711377,-35.061877048949,1614.95342629281,-33.0421853017386,-6.20490198518059,1023.35101973422,11.5712889696945,304.110630637009,-2.74182938130968,-8.16285354714262,3.3690467881524,101.378972570044,-6.33618578562777,-7.30578999864872,"Finland.Kevo.11",2085.548,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3494.82700724778,4258.45290383938,1589.91727173004,2600.42503454109,7124.593449444,7324.76378863999,7637.70641478451,7989.14290758362,369.635041641229,488.473014768877,349.250257734456,425.304817740832,-90.4951201695586,-1.94404656887055,-0.0887717008590698,-0.522477889060974,1091.64042093826,2197.31483231531,1967.46591914686,19.3991488758434,1643.27680746033,-6.21153739426069,1921.60877643244,-42.1033294051986,-12.799778492871,281.905464466534,6.7976323129571,528.628580701514,-8.07735679732482,-0.643703101978584,-0.961589150283714,160.027870379729,-0.379567418941891,-0.725688166486331,"Finland.Kevo.7",4109.576,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,383.925140673143,329.4725385278,-1833.15442214736,-1899.19394184313,598.663947256896,629.669905432837,1214.40669092122,549.593309853138,1360.71964950719,2388.13942803831,2349.52301653732,2192.8079153116,437.171800538544,-2.42055487632751,0.00116626417730004,1.27828133106232,732.634492825044,710.904934349856,655.634596208177,-12.5240927808681,1016.14986237313,110.802230178013,713.365869347377,-5.42007767516866,-11.7953309699593,376.628475942269,-7.96128162214938,325.434127524317,9.76328368133773,30.7391852509191,-19.1076559225289,436.617118524816,25.6301039916052,26.1191835376205,"nonveg_916",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10037541637818,2641.8363466124,4131.50482346056,413.986177385653,346.759159703197,4904.57694952191,4508.31640237619,5941.63930412187,6294.55165418122,553.519555999856,1036.51761115488,901.969713824824,826.551740092382,404.286073319592,-0.620395881434282,-0.00327136868145317,0.0807214761152865,2043.40790605962,2085.86381987897,1488.63031890496,25.5707512159667,2731.16068018166,-38.6378586174059,1606.07671372625,3.33313398511612,-27.0870383600375,806.664449751608,-2.31973655180181,545.958107462252,5.38926971063924,-5.75436864850737,10.2661275514712,406.107407934567,-6.38951700444862,-4.84788872828387,"USA.YukonKuskokwimDelta.B",134.666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.259114384651184,1985.64858938788,2953.39204973306,682.955525275031,1701.56642256435,4856.18732205615,4940.74412553082,5951.46649435198,6340.79709389301,429.260794295185,536.548080671821,530.131860262369,583.918309288414,211.792055202143,2.53555977344513,0.00808296329341828,-0.989042639732362,2124.88290679607,4311.26279670898,3691.11535330021,27.6341176943924,3614.68393823459,-66.0892427683913,2205.69955170061,-34.8931778257144,7.32264204010062,976.956948547728,24.8271162632198,391.874061535729,-6.16786410816199,-8.70260391085545,-11.4725083105487,218.856459731002,-7.42476590462923,-8.64508335408218,"Finland.Javrresduottar.A-Salix",753.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,4221.61281633524,4853.34352676032,1940.40777497296,3045.97860128048,7673.61441030801,7694.78343597246,8290.44109205326,8013.18416258898,201.149089045957,472.203467462192,319.587620152446,206.520832524629,-57.3316985240687,-1.0675491809845,-0.0562195092439651,1.67078921794891,1681.10875399567,2678.07003032321,2351.48966349125,37.7493509313868,1514.51774446776,-1.5961021027976,3007.37739359119,-62.3492272239412,-34.6629467628715,452.896503804556,11.2630043893775,731.853438121228,-12.4074053750691,4.90718992338665,-0.180289668879468,393.231380097566,4.13467755740338,3.68875711969726,"Finland.Kevo.4",4276.274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-166.482245436977,-554.622179557671,-1948.64454605283,-2128.00006492395,87.8658329828006,-110.738765122616,245.143015202204,-588.81902633125,1327.12525473738,2492.08815728049,2364.87811945568,2165.17414444139,-516.876485418678,-2.96026229858398,-0.0312410816550255,1.13424801826477,810.759002934731,1047.47548175524,833.680030513451,-11.3471369010688,940.952031010573,416.981020766727,1211.59894635226,-18.1563421342889,-34.521872924505,781.729702410183,-22.8114937751191,608.864416070132,-10.0298785996967,98.874060102721,-32.6641304952626,469.343015557431,87.0352941500871,99.8519875071454,"nonveg_912",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989183664321899,495.799381475199,634.46736108557,-3787.21323885645,-4176.25439314023,736.43096684421,695.308562647549,1585.30439533832,658.34215711321,577.490331874913,829.284290424249,840.771707725263,643.894607403582,924.680925336829,-2.68859386444092,0.242570012807846,0.380667895078659,772.084798699665,1681.26900355485,1590.02071488372,-32.3810872158328,926.96223822511,48.7874862223742,1270.96362584003,-24.8012837532929,-11.5119626992794,440.302962396359,-5.63056443399863,503.16594222707,-4.73949682851145,8.61545992814225,-4.35759210624012,325.488882807972,8.36807534147996,10.3619526485095,"nonveg_700",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99973452091217,781.408650753485,1258.61052282406,-1759.4125562761,-2226.9318521139,1410.89527066883,1206.93903107851,1040.77686997981,2029.90106679675,1705.39361772399,2536.59217459886,2168.19109188534,2439.11830785974,944.920884779687,-1.18613660335541,-0.0365933030843735,-0.411716520786285,573.291704922229,1752.43671772331,1645.58069676085,-33.4457300035078,989.124196816932,-61.8202623010582,1630.25864230162,-28.7966379637787,7.24695070299656,527.795976792266,1.76551491566168,411.414741844381,8.91786345816467,-15.7770474601369,8.24232458128769,824.554691201605,-16.704328459109,-16.9329509984,"nonveg_861",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958377540111542,188.256454193106,69.9570857364017,-1859.66425647129,-2242.23484409591,84.0421842091394,343.223158724928,423.015808202444,550.420430129638,564.147964488285,960.372095328683,774.15766929311,739.220930176862,-354.036524773717,-4.29193830490112,-0.206217885017395,29.1570339202881,623.268840361411,2798.1603776716,2611.79300998321,-45.4532854869766,466.378245920499,-5.09618487708779,1933.50341542715,-36.3624671016016,-7.41233028792621,806.583239251245,-2.08036512260921,260.022728040101,-5.72696021400534,2.70782442387602,5.98658755634257,696.290843370646,2.2630317340208,1.39746956464993,"nonveg_921",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999952673912048,1117.9522728386,662.748312585504,-2505.84103644916,-2420.02786455491,1792.16243083937,1769.20218457175,2504.702316895,1552.14638719068,274.819069117762,574.183888260769,976.91052898026,584.46549316415,-270.435182683824,-1.51536011695862,-0.127293646335602,3.61614418029785,932.959127747112,1552.35264540797,1282.01716715707,-15.2490013184941,952.555929704317,68.0397092645941,1220.43442929686,-20.90104845566,-20.8931387410348,843.452365309892,-6.84689909169643,497.153029829647,-8.86410238593874,24.9536133793915,-5.09943364857734,378.880100900858,25.8320591092053,28.0317882725793,"nonveg_701",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1185.68089948292,1116.9678104227,-1634.40861345138,-1555.17348539302,1807.42634152513,2112.01885746347,2200.81527054426,2061.13348974641,961.268338983482,1518.10842107224,1406.8260090124,1367.8835774509,293.449027955551,-0.384483967224757,0.00975680748621622,-2.14563795725505,1614.49888024478,1989.10026474565,1675.89524311238,-9.4028093050172,2534.117763745,200.683459065594,1285.92779800437,-33.2988369502071,-20.2814879666417,575.160445181766,-2.44016040894298,431.586096769031,7.9993607135231,27.2925377436128,-15.6236624433933,332.520452911368,23.0393521868757,31.865332016691,"Canada.PrincePatrickIsland.MouldBay-C00",108.242666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999622642993927,407.923075426687,98.4788275306994,-3116.15253666447,-2712.66091548215,429.883145544654,798.362558036351,259.704458890888,180.361727599582,611.604061357901,993.736686136379,869.657822627884,864.499160773811,-303.681722527777,-3.68068981170654,0.491915643215179,-1.97170054912567,309.444247895988,800.725841248608,784.939341107744,-11.3013979121804,618.000830436769,4.95892070570658,861.532160962179,-8.19845990584594,-13.2393817990966,261.454443928236,-4.21725650517463,300.890688002365,-3.81266556452041,2.48718627936755,16.7230820103641,250.804604935417,0.740637990895088,0.322416365879583,"nonveg_790",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.204901129007339,2303.40433824702,4161.84508877094,2312.45409690763,1249.43975890567,6994.96592117791,5418.30594668535,7141.87218422055,7570.85550994153,311.950830693207,562.184523304379,492.824382958989,386.17259593969,302.757242300034,3.81581115722656,0.00264868838712573,-1.29260766506195,2258.23506489261,2747.01452733525,2307.45125990487,40.1192713613869,2833.9650533941,-26.5960811459504,2115.81606935224,-25.0241138570243,-30.6552563890872,1108.9722019268,8.46046905728282,313.199626248541,-1.12492937254251,0.0703555799114984,-2.2464849922856,120.675051164178,0.0256691664391358,1.75743593232014,"USA.InteriorAlaska.2",873.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988061845302582,1400.27678167268,2605.64760211154,-706.420047032852,-2268.04903394649,4229.93238897154,3307.76030159149,4623.13431064566,4991.39219465184,561.084337151387,990.776045040236,768.807817271665,787.15814329019,-58.2797700584937,1.35249710083008,0.00920769572257996,0.0500279888510704,1264.4679653035,3075.58034314754,2242.49869078973,28.0731350780768,1980.66495471729,-47.9753824696277,1791.69425313979,-18.8125972138061,-25.222634761953,733.618567610353,1.04315415110633,441.325599255537,-2.8080570995591,-7.13306075568428,-1.44871620689373,308.33941734563,-7.38902638810086,-7.94012497176374,"USA.NorthSlope.9",112.533333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.998364893595377,2448.27037977486,2717.67225492154,-597.293262759024,219.780748124174,4074.73547852219,4587.3824742101,4666.81976117453,4882.40164478589,587.995510112056,973.454541505609,830.827087481899,865.919355908752,-15.3517269140479,-1.65218286514282,0.00070445895738279,0.581729163395034,1404.23209605888,3723.78349003197,2512.86214366422,-25.179073889592,2373.91884057252,-261.938582256024,4043.59312470687,-62.9791929007804,-14.3301843323101,744.67652041685,9.85764896270131,703.731956664369,-1.82574816041765,-54.7229207451842,43.7074763871157,635.758197526269,-48.7743596481327,-54.4534320994184,"USA.NorthSlope.Barrow",29.305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
