"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_SWIR1_earlySummer","spectral_SWIR1_peakSummer","spectral_blue_startSnowfree","spectral_green_lateSummer","spectral_green_startSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMean","spectral_NIR_annualRange","spectral_SWIR1_annualMedian","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_blue_annualMean","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999995946884155,290.781569064723,534.841370180746,-1170.56589098265,1149.72217723621,682.228972914368,1347.79458674772,3411.93658809553,2521.20561494805,1369.18876324111,1463.9471192349,1733.49964273812,1704.06761262619,-253.493901027505,-2.47745323181152,90.4858016967773,-0.0182733740657568,-0.0331370793282986,2.18370985984802,0.245669633150101,0,548.499074823992,8.76525755224813,82.9273323284571,-78.3570106891417,900.244132179779,-11.5537828858384,-2.80653742321835,-74.8779842880487,-869.613085394407,687.109686615132,-1.05796912895992,-14.7849268817776,114.518281102522,-82.0120770733717,838.05360618362,942.790192359616,665.565613833353,11.5432804093553,923.672521638358,-5.66705352709306,-27.5236455859588,130.996502356026,-105.636150516167,2263.78012927046,949.086250505263,2778.87366254474,2755.76162402559,1244.3402705752,18.9903944843043,-31.8118204695529,42.9446745994489,-87.3253350034873,1300.17712112395,20.7432670611669,-31.3436782320041,13.5528283881846,1140.8772344242,545.50925627144,0.368325129291634,1.36070476524801,-15.2147839747862,19.9537331881829,-44.5861934701815,701.359642725935,3.65732767853896,-16.3650996902071,16.0429983768937,-48.4849773802143,-112.743858429326,72.9526882087822,"nonveg_940",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.999999761581421,245.508230101907,-881.10864672452,-3238.50487168033,1272.79877799964,679.068974640926,522.791349845228,4114.70646500093,4522.06141188603,2179.03105373662,1259.44513544766,2374.40572458924,1856.99378405792,-1032.75038103719,-1.8197957277298,105.348487854004,-0.00958172790706158,-0.0291612017899752,1.79573464393616,0.159401252865791,0,2965.66240524951,73.7367911582004,-225.813657401554,19.3277388190905,2878.95496335472,22.7847805055516,38.710622177132,86.7289541622333,-2450.6061120182,2255.4457641392,5.38536074589492,24.8901390550984,-250.605084904356,71.6044870198132,679.068974640926,865.253421513492,3511.31970600989,87.6106095193231,1550.43875045363,12.6128532194095,15.1782822925301,-172.270972272625,52.191035226784,2221.32665898341,1256.4518057877,3709.65656795228,3819.069067446,1381.28548483542,40.5804390812634,16.294197875404,-90.2672048815282,-10.1511602612139,1152.51637898389,34.6812700469976,12.8066359142377,-77.0640608208325,1493.22297233627,1164.63938675138,-22.9773747458175,-21.1794675546814,-10.5429598743784,-38.1199301077518,23.883290764418,996.587587471938,-15.5390632760524,-7.61938296653001,-48.12949940927,21.3708046291549,-90.5908477169495,74.9638173942306,"nonveg_637",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.863817453384399,312.200253712567,501.719236345482,-2521.35690889049,1228.81237470644,691.400621487366,473.256480685374,2515.35155790997,2701.02192553715,576.966089657189,774.719665077155,1021.1758115976,1417.34956510285,167.083710202274,-2.92833471298218,883.629211425781,-0.00168263993691653,0.416250675916672,25.7740936279297,-16.8797721862793,0,1088.38358618805,10.2546105807727,-41.8609071610789,8.95486288710188,1741.92824289378,9.24139538969779,37.8365825393272,19.5388349204231,-2146.63106995497,1460.59710181039,7.55196854677622,30.7224068149188,-56.176811608092,16.3984759360305,984.221586754532,1052.54724307687,1411.78867106526,15.2869242469945,870.406954130532,-6.49027623559405,21.768930433121,-33.477190543482,23.0042099217381,1510.21902815704,734.099605570205,2437.74358285545,2371.23042020595,637.490636964141,4.85049844090722,10.9217863310109,-21.6353145916537,-2.77675768819056,508.503123621183,4.0006397420992,9.42317114226357,-17.6915175251429,549.312153002356,254.479896103483,0.155083626848608,-1.41297812134398,4.0349873791491,-11.2478185394029,1.9320794286343,340.916113022649,-0.207404904229506,5.07800815113483,-13.1121581931788,0.463437750592793,172.203529056335,61.9698790465819,"nonveg_606",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2903.24641965732,2396.21649078989,752.376291879657,5308.12538322869,5254.05112221448,6063.65814293133,2428.52135233741,2310.32737014781,513.072845252418,640.01216998891,714.152831223235,668.724442397002,-96.254711743326,-1.2566235727734,15.5888681058531,-0.00936872601785041,-0.0104739802406618,0.837199932999081,0.219286696778404,0,2084.78474599934,23.4282515450716,-21.7456434577718,-50.1720189540317,2408.97835670725,25.2203418699247,25.4921310170997,-48.5012605105053,829.846739458643,1711.33765780061,16.4785187481784,19.5176515965879,-10.5168725754459,-39.1551706504402,5614.78715019017,5590.04394189519,2643.55239810986,29.3521986853404,711.189967647599,1.69440692324247,-9.77640994215545,-2.78191326495779,-6.28120539019387,2849.06612068178,1074.58113415506,2469.6936506454,2462.54418294363,557.580415163252,3.54725464972598,0.316829785181729,-7.33362640616439,-13.5891158741844,320.319356501832,0.130640406610968,-1.84330147836402,-3.03936502228735,555.430987045444,162.38201290949,1.11895888298377,0.911203974093542,0.501921033625476,-2.33384731483924,-5.57218168607822,207.069378194171,0.141741302609755,-1.43445261188683,-1.50096856285298,-3.67372111812687,-163.20741,61.2406699985899,"USA.YukonKuskokwimDelta.72B1",294.626296296296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999996304512024,464.22787623779,374.965464828075,-2025.60275604313,1695.32196636678,654.38593122344,527.361379791034,5371.84502616054,4553.48296570808,2148.83547828253,2224.17250125483,2725.08565643955,2622.18492305967,1.49205477857545,-1.49961316585541,144.832870483398,0.0267367959022522,0.0275070779025555,2.24559330940247,0.689849317073822,0,1071.16446889918,31.8169920310441,11.8310549251711,14.7305425422139,2115.34536035728,51.2909929026916,-68.2369471082993,41.417393478228,-2025.60275604313,1674.53427400267,39.5014807221578,-54.0172346452475,24.6324195190516,30.6642956751226,527.361379791034,759.652089662228,1257.57685326626,39.0927712431426,1267.70609974611,22.704506273914,-40.8937451531002,16.2279686288845,21.6553209357905,3307.32076156135,1007.99800110385,4553.48296570808,4728.65997526532,949.061592408592,18.1529183942538,-26.3987761436278,-11.2331784901238,-9.04292300219809,847.307107450922,15.5166670853967,-22.9408765529251,-11.1107718743572,1823.63228023461,555.507378638299,-0.937154936603263,2.11940707141425,-18.1243080147139,-0.793537657072723,0.997438703890306,630.786888838274,6.01606050305761,-19.3095213632846,-3.09353315037113,-1.94721823917475,-89.1982896589254,71.7283863060289,"nonveg_643",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.992837468783061,2227.02237663553,1794.68105904371,-1042.94360493798,5070.95509619872,4084.81141902676,5905.67269608677,2267.04779353442,2403.5957012834,692.437344061781,749.391323075474,809.572848560319,612.182146064916,-224.358030866288,0.372547527154287,970.606608072917,-0.0130198703457912,-0.00689396541565657,0.849750737349192,0.046451210975647,0,2646.88590477753,46.0511882785185,-13.055757194653,-69.4299165762099,4208.07826348509,19.9491296625897,108.183053316277,-133.427956786984,-1199.56316493937,3262.51207590403,4.8726210341309,89.1673716195237,30.2767506262597,-113.779329775475,4596.37082482903,4927.43843244668,3691.29139387317,62.1199732943821,2615.80901849686,-100.608039172956,1.53896408440131,68.1775115469956,-16.2092858143499,2530.81019781351,1064.86699950491,2400.14939018404,2359.83702728845,920.68407498003,-20.4762562042466,10.6658427340877,23.8285986627314,-16.2110725746804,517.564083572752,-16.4973168684713,2.53695556208768,16.7260458873508,507.592676426853,477.281354297122,-13.4781351908312,-9.92888082943283,5.3415343012438,9.69332680807528,-9.36066922434234,440.961738062058,-16.0126517647046,1.61210215217567,14.7795215594626,-3.4341970822862,-149.58041,68.0690366656388,"USA.BrooksRange.8",324.966666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,490.02943665805,701.195440203065,-1020.50268288076,1064.34464412686,939.290256870643,920.567359660593,2385.52391399238,1363.50933962022,989.950469865211,1049.21859399969,1125.81915806392,1126.17552249552,-500.087922785673,-1.43449795246124,41.4716567993164,-0.000346823129802942,0.00490345945581794,0.287813544273376,0.44877216219902,0,226.765156114562,-2.89100200511659,-3.51454927775807,2.22845036707806,1354.9073317884,-36.6191170753623,25.8369008831317,-38.8261437286498,-854.770060152698,981.697578842587,-26.5323669957456,14.117261910564,-33.385603016448,-23.6760889611522,954.30499904061,1014.24687670187,272.15976415007,-3.46979674821093,292.199619258055,-3.72543992448141,-3.1093049257736,-4.52559435910578,2.87200264192945,1585.60669426248,501.494907679593,1809.31995396767,1829.33740196752,1022.01457437216,15.5730800006677,-26.8951203782146,37.4909623389981,37.3513893704132,897.968022453154,15.5892041981613,-23.6307374329777,31.913789801643,982.535740772294,90.1247461801279,1.26874553871025,3.74956258148126,-7.74289805088636,9.86196829433028,10.5487063399055,383.886495222642,5.00622899083812,-10.1022761900695,13.3835025385865,13.7758069872569,-95.8168674608823,78.0389354704863,"nonveg_953",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.887534558773041,2552.81032730699,1921.70845412287,-352.9456973073,5094.93771715899,5056.17750105406,5777.87078473808,2453.91601108522,2320.89685100437,809.329490762816,617.856970104781,864.745402279533,613.90567284481,101.261703088864,-0.811670581499735,150.725341796875,0.0193756334483623,-0.0168181291470925,1.70087059338887,0.692557454109193,0,2015.38790750904,1.75539225865408,-42.3120194846348,-55.6736913245876,2359.91122820404,-9.24561094404304,53.6461726618403,-66.7279286735618,853.712170798257,2153.68568086519,-18.7341709576183,46.9836234694132,-44.4219164606985,-60.2498738881532,5309.14590747312,6048.78132223448,2985.4926484166,7.32780266243894,2987.6423633593,-43.1055715390367,-11.6140368820879,-27.7058184055753,-11.1013153105106,2428.73239682796,998.607358121512,2000.36442102949,2051.88372751663,695.354902690015,-8.38021291465975,7.97004380434162,-18.5504595001539,-15.0432853370739,544.474471296849,-7.74867682795815,2.9324980727834,-10.3018587670759,476.848171675524,593.857428396052,-8.90356219113006,-7.31990455303587,1.18535151315038,-8.74228741365835,-4.73017466573363,569.207043273023,-8.76105550410237,-0.0949980950598723,-7.84170475674263,-2.76360981317242,-74.6121289999999,59.5403930384506,"Canada.PayneLake.TDA2",967.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.98212057352066,2403.10673346112,2243.52314240222,97.8342070286718,5093.72158030873,4858.23116220424,5531.09818753476,2157.24288302086,2250.75695559675,639.929266869819,590.32979887079,698.148882347862,641.111717318183,-249.578079515974,0.417548864252037,424.966755337185,-0.0020215933489251,-0.00905165243117759,0.5530596739716,-0.260852793852488,0,1624.01926901583,44.5469274675741,-67.8832757415857,7.84005901509414,3660.27665496629,64.0923618711765,-31.6518246584519,55.4290211338205,466.653905063556,3109.124673621,50.9734800214611,-30.7483227966542,-91.0621748404963,50.5250532636435,4891.98114869442,5406.74900013828,3572.13186382985,90.2472447611865,4351.68117892398,20.0596383336758,-66.6571037718682,-93.5650762805362,90.1253444733495,2426.34551671272,832.3583432961,2195.91119046812,2231.92716379733,1605.44889756685,25.3148294225147,-16.3508798824052,-46.3421678890209,25.6086614837897,1257.78803260456,17.4511093782847,-15.3134015410195,-32.7150339891704,545.014094814408,957.763968578213,8.88413145101477,10.8969236678937,-11.6111339965595,-22.6410409273097,15.8300403438231,991.050210295941,10.9224097543767,-13.8681297165665,-23.1913882456194,19.9253638200779,-111.57003,64.8684999988168,"Canada.DaringLake.Tower1-Shrub",400.082777777778,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999921614473517,3414.25617392394,2378.86841145112,1196.76820189333,5018.11763621972,5504.93028517031,5861.56619303447,2174.44058729461,1855.11044582841,648.050898084011,680.694667353737,789.879815597481,658.81037026184,33.0916879394207,-1.32038666443391,12.3673517053778,0.0166383822533217,-0.017010398209095,1.41663160107353,-0.0555747238580475,0,1378.80460495146,-3.22323557792831,106.09104499109,-71.830680846091,4471.90128124289,-106.69666551028,1.30095621725279,-236.178412819399,2589.64641758245,4891.36884908284,-127.736707740362,-7.14129896620629,489.136884908284,-243.725846160818,5877.49593543463,5998.27532518023,2534.21189141664,-25.9830010613326,4102.7344566448,-98.0222450098237,-34.3240277851698,250.717769826806,-103.607529127867,3130.85139890337,775.691241440721,2673.28964469123,2912.46406985098,2214.02904737888,-54.2758333576816,-17.1444584932498,197.339318784163,-99.3305551966821,1372.37375583436,-32.6059199985245,-11.6642011574226,112.309669453434,710.752333944767,703.360204722629,-17.3659792326255,-15.5538432970967,-4.95697670567398,45.0339841269883,-20.8843270676198,790.751326774891,-18.9783032874431,-6.52980402787599,49.1607360267417,-20.2072140541887,128.890726909091,71.5941293627631,"Russia.Tiksi.Bog",52.1972727272727,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
