"permafrost_index","spectral_NDMI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_red_earlySummer","spectral_EVI2b_changeESPS","spectral_NDMI_annualRange","site_code","biomass_density_gm2","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.954609751701355,-2113.3510879001,2500.46870749104,2782.23174288066,861.758579780688,10.94229323395,645.385784681616,"nonveg_662",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972424924373627,-2603.77725098905,2374.76982688215,2657.46641164328,1053.43228135553,-6.19461428390006,540.415234277008,"nonveg_746",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,-1581.04141646022,2028.54017864817,2248.26009835091,1528.13013038072,45.88754057316,1617.63311442786,"Canada.PrincePatrickIsland.MouldBay-C00",56.398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990552246570587,-533.762703171706,2299.01520226126,2406.8579991056,1192.23260562439,7.31988554392346,374.644016485483,"USA.NorthSlope.HoweIsland-C13",779.6625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999854564666748,-3500.52357494997,-207.049066826989,1077.57609880821,1208.98517092229,-33.858518548576,2847.2260102276,"nonveg_693",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1792.11596922192,890.452527990881,8.43721436147786,1442.06971655273,-18.2623685840922,1762.77097241595,"nonveg_761",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931496798992157,-323.829362697893,5570.11639646568,5788.91994072754,728.399737069602,18.4219692103131,905.074504436767,"Canada.CoutureLake.TD7",201.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998387336730957,62.0953621440975,5544.19068216793,6508.12039107952,933.441895715648,44.5118246593513,3046.5737524419,"Russia.Kolyma.OW1",315.231666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.849971115589142,4778.98271439969,936.047260525351,1662.41046279372,1402.44123871955,-0.694000848757461,5720.85291544253,"nonveg_1290",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999996304512024,-391.38192897147,1681.15760226242,1103.45490146804,3043.12749462285,-0.398909006456301,2063.60435328615,"nonveg_643",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999997913837433,-1577.63204181095,1067.85322681002,718.150853444997,1266.20801697785,-29.8250855344208,1800.18358172709,"nonveg_594",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,2351.73097599025,6805.51358654993,7348.7800678364,664.800165537059,17.7572891347624,3014.44317261772,"Norway.Javrresduottar.A-Sedge",297.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998158931732178,-4323.47039260381,1940.8026652084,2151.66337370053,982.884854404382,-7.86942429534227,1449.523896908,"nonveg_627",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1807871311903,933.141119944379,6684.70579718114,7041.91266610988,679.840465393074,23.1716170672369,1913.83119528238,"Sweden.Abisko.NT-MesicHeath",748.288333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.983469009399414,-1692.18078965076,1180.30736990911,785.801276074177,2252.70795287956,-16.101726455246,639.807199939934,"nonveg_915",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990816354751587,2966.53655857685,228.252779870204,-350.575596442087,782.584213070955,10.3568244083829,4499.72342114668,"nonveg_1145",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0201598238199949,-1478.75083704009,4226.26093483641,3833.51130481121,1128.89339594727,11.9993687443376,1120.97092050628,"nonveg_1177",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.929984927177429,-398.316270561592,5240.26635910298,5509.14457799848,847.183542305522,24.7449987283516,1966.90442984229,"Canada.CoutureLake.TDO4",314.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998743236064911,-3687.22380086783,2039.73549515055,3076.9458342367,833.995425572947,22.5774918190223,1372.56968105492,"nonveg_648",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931496798992157,-323.829362697893,5570.11639646568,5788.91994072754,728.399737069602,18.4219692103131,905.074504436767,"Canada.CoutureLake.TD7",201.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988191366195679,886.393429708758,6144.76799323322,6887.48241391166,843.258262240571,34.5556996396033,2329.68279704923,"USA.NorthSlope.Ivotuk1",58.6020555555556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.852092921733856,624.47331656561,6606.36166992961,6477.22213494137,656.317728597195,44.3364617536479,2703.19558680569,"Russia.Tazovsky.Burned44",105.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999993324279785,-3385.74120222312,2314.0490235176,2645.19573585929,845.450944259206,7.008641076583,645.953113278473,"nonveg_985",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.105609303712845,624.73951284711,6595.17542364934,7126.59507520893,510.360052425735,35.9108601864484,2221.91952108776,"Sweden.Abisko.NF-BirchShrub",715.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999991297721863,-1816.70652692454,480.968566871344,1742.45475904664,2383.84138033155,12.8872039047846,1076.22976814467,"nonveg_894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.99127026796341,-846.191711242712,4160.41546640799,4451.55465673204,880.176077129265,38.2912432403648,1634.87390672348,"USA.NorthSlope.WestDock-C14",274.934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.998695969581604,-1628.35139834658,1997.05209197996,1462.21251970514,2218.52925567808,-26.6491515391116,1554.1031484668,"nonveg_998",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.163150444626808,747.063663830081,6395.39101519424,6826.38262463428,484.45907693567,33.9128383883125,2676.7814563765,"USA.InteriorAlaska.20",1280.58333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999990463256836,-3064.87155872089,995.264392526394,919.632965678626,1111.91900297652,-1.79191268986029,1946.90331636001,"nonveg_958",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968232691287994,-185.458372546179,6036.6232673609,6490.71952875857,703.324812126451,24.249966302686,1713.01929025388,"USA.NorthSlope.HappyValley-C19",597.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998986721039,-2354.23312214402,1561.70549840976,1578.89343633589,1256.78795861392,39.6438510041548,1689.63271287338,"nonveg_869",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.516230821609497,-877.900558385121,3525.53970306437,4536.80149981927,132.879895429489,5.0703799758853,2709.65080115907,"nonveg_1880",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,435.840205710151,6278.70177931325,6385.13941722562,584.779507163566,6.09116090915239,2289.69422631011,"Finland.Javrresduottar.EC-Salix",493.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.977427535586887,-872.534285849917,4575.96190212443,4849.44825927095,786.659000720242,42.6822153771576,2142.4343145934,"USA.NorthSlope.Deadhorse-C15",65.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999683856964111,-1949.90475455273,1247.66372582321,1993.71819051045,1687.45430718451,37.9207480672054,1221.20439743275,"nonveg_507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0880620097741488,1586.93763007012,5581.83468906642,6128.65606169437,742.790277965036,27.8714879201948,1342.40920948161,"Sweden.Abisko.KJ-MesicHeath",524.401666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999985337257385,-3078.04638963189,745.787498736714,444.603354102349,1278.43441996505,1.59304521320322,3455.54605486204,"nonveg_842",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,1495.88520392602,7108.5412370838,7356.15832067715,583.097530818147,41.5316251324176,3832.07613715857,"Norway.Javrresduottar.A-Hummock",644.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.980976760387421,-1236.68664241392,3954.66667470959,4112.23208614334,911.441355764265,25.7293498754433,2471.85574327523,"Canada.ChukotkaRiver.TPO5",942.54,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.890852570533752,246.299487942442,6150.4873750482,6594.28832340262,564.881616949099,25.93702583462,3021.61599626885,"Canada.PayneLake.TDA3",773.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.277928829193115,-2313.16529199142,206.38008914595,1595.84788678247,2325.86508482852,24.6760892052564,3351.71320470724,"nonveg_1172",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.568415880203247,508.644136830118,5506.93811373046,6022.30372554391,691.829314177932,25.7780190560147,1405.63014449723,"Russia.Yamal.Nadym-2-H",806.373333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999990701675415,-745.616399049577,3314.15531632656,2103.58226833857,1302.20488107353,-32.1054042209245,1334.74615221606,"nonveg_898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-2233.95071654072,995.524372540653,988.873076160953,1559.52271317802,16.2468620598888,854.530906914853,"nonveg_768",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,469.870714856737,6124.40873501869,6657.10262929178,553.738521768563,30.5925436624122,2663.38065789323,"Finland.Javrresduottar.EC-Betula",134,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.967046320438385,1050.86500672935,7107.60131682679,7442.53901683976,674.694081899744,30.4899362644731,1916.46317630618,"Canada.DeceptionBay.BEGL3",1666.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.710888504981995,115.301181899941,6947.87675791959,7633.96348349231,573.934843376615,22.1193556720663,1560.85143578171,"Canada.ClearwaterLake.AB2",1109.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999701976776,-2396.48398271163,557.898433884844,944.65735430821,1804.4289761154,15.1509408256548,1791.1765682572,"nonveg_936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.999999940395355,-1485.32414993268,1008.49654534847,793.969813255174,2328.90433345327,11.8755293772389,808.686613521412,"nonveg_916",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,-2333.74942762582,1525.903509869,1034.6645977136,2391.30336431303,-1.39473188033893,1087.25805250464,"nonveg_677",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.983178317546844,-3982.06878074344,1511.11352663504,2125.99969823253,743.06624373373,5.13688154238945,2260.34575454653,"nonveg_612",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999925822019577,100.54094619859,4372.9122337318,4492.75759494725,917.022834612769,20.6009730258825,2138.49018917728,"Russia.Tiksi.ShrubTundra",270.707777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-1792.11596922192,890.452527990881,8.43721436147786,1442.06971655273,-18.2623685840922,1762.77097241595,"nonveg_761",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998708188533783,-3348.16733174362,699.725960513534,737.753092191606,1453.58072590391,-11.8318046191136,2261.12344261721,"nonveg_542",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.933068633079529,-346.439244937165,4806.62286649149,5244.34613481608,934.580915033595,15.1687714856144,1478.14872117516,"Russia.Yamal.VaskinyDachi-3",162.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.104451194405556,659.592256775381,6209.73377619079,6421.7186851288,768.628924156068,19.603492830042,1563.03554380223,"USA.YukonKuskokwimDelta.72B4",493.285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999979972839355,-910.677078734533,436.657314061457,187.304940230041,1634.38374975956,8.80653276425766,1780.8066579524,"nonveg_670",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,572.063661459031,5966.94293376677,6473.26433781897,824.013853472821,22.2320564685462,1833.13468341435,"USA.YukonKuskokwimDelta.72B1",570.148148148148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988061845302582,-2439.30026990682,4827.11396644396,5322.57827418088,985.981925609855,10.4738392565333,2254.21237658464,"USA.NorthSlope.9",112.533333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
