"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NBR_peakSummer","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDWI_earlySummer","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_red_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changePSLS","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999991178512573,35.4417564352217,937.240668358811,687.46587192821,-3706.03844271825,-2713.84539532401,-3182.03853887598,-3605.70267066803,1453.31490188674,730.655490378691,2273.7807648356,2085.63826970396,-1406.70202734421,2619.30713624747,2178.93888404198,681.567976419651,925.769059280475,-16.1333625209695,-0.419689178466797,0.00822595879435539,-0.0189105439931154,1.21331322193146,0.751189172267914,0,687.46587192821,665.80772516224,1082.31899468887,-6.49220447444489,12.034672184352,-67.6449371680543,1550.21567302671,-42.6114112387053,23.4206985303516,-96.8884795641696,-3605.70267066803,1275.51730749923,17.3994230247925,-79.7198317187022,1453.31490188674,1578.96707621939,1543.12527445691,4.8509022664183,-96.4453296535571,1459.61180951132,-37.9709020603327,9.66861710588373,20.6555746635491,-73.4435903388206,832.01618606563,-11.4081037357418,11.7121487523951,-52.0010116291019,2663.41275733024,750.505860968867,6.736304870476,476.42339825504,5.17046533412503,2.61860408255531,-29.77646239094,423.218285844923,-12.9163096036204,6.3087085759292,-17.0208365915167,393.6450500388,-18.8603408785041,912.253682201353,396.981105923689,-9.96732113307045,5.35852634226422,-20.2861861246742,67.6709047623043,"nonveg_684",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.549120128154755,1252.78201541732,2180.18649783883,665.072644820489,6490.0124863282,8408.80083994655,5882.00267024902,6579.55094403594,5193.87611579484,5821.78634356143,7205.60283443135,7731.8369143189,-4701.35926694972,89.4087109726091,150.981871095723,256.481300690483,414.207082978687,-157.911581059528,-0.927698731422424,0.00434169638901949,0.0020218538120389,0.340450137853622,-0.408882945775986,0,1252.78201541732,1390.7088147166,1515.11385301834,7.27613937936023,-13.983180267217,-37.5392909784227,3645.05708085076,41.8712508915003,57.7754607772093,-64.7028431098246,4481.35543272501,3021.62601604924,64.1353295219186,-77.8137354180006,5821.78634356143,6105.46204366799,3157.62890408546,17.2130029322609,-76.8786939372179,5299.38248529189,-123.078180081772,-23.4748108742732,20.8553799225715,6.07360456843642,770.350547964877,1.31328549678898,19.5424937859588,-21.8471557091943,259.605054971747,386.93027652081,-5.07427349896521,220.304173619099,5.95416685457023,-2.89262410398029,-7.40768038965015,180.352937522097,-1.78620758535205,-2.18144264295719,-5.92074468336297,168.481026543195,-5.68144704271941,309.450189511825,186.869918555881,-1.44524918335158,-2.46376769638889,-6.2987757640669,66.1529358622612,"nonveg_1607",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999793112277985,468.427866341681,6.37321544137467,-56.1212457965999,-823.043789524609,-2415.86122258488,-3560.67878673464,-2717.86303707867,676.732096383662,461.512688881698,-838.604951233882,482.632896248254,-1111.18337661958,1596.00343804218,2676.90599751182,1535.10248784848,1039.20901234349,236.750954125759,-4.33097696304321,-0.0916774719953537,0.302119195461273,20.7710285186768,23.57275390625,0,6.37321544137467,-21.6593269378821,1227.89103070963,11.5443175795472,-29.4552453772816,47.2265781042164,2693.07774568249,2.43920983754518,-34.9856918659443,103.57991329548,-1928.89316925278,2168.0400332455,-31.5587947130354,83.3861551248268,461.512688881698,148.838627926754,1515.33704761754,28.5924674811849,50.00452461983,1783.86048114122,-17.4930226130297,-27.6158580119277,-18.2598706936995,68.6100185054317,1170.99938839063,3.35294016512375,-1.82064938806822,45.0384380150243,1786.95746995855,1302.8793040318,-14.0725143016864,1132.21800703438,6.4286439318995,-11.3252240760599,43.5468464243994,519.458223884861,-4.32135190240593,-8.91819512764853,19.97916245711,613.893075828863,23.611272147264,1071.56760986106,816.244046871013,0.974900045566901,-12.3211758217702,31.3940018027313,68.6423109537075,"nonveg_616",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-323.931633860724,433.587777801487,-43.2000511772123,-3602.2318080589,-2610.08785883457,-3680.94579038302,-3168.08700723422,340.118523523251,-246.235906745355,161.371169897945,749.210930298603,-1271.53916432183,3153.51477038993,2650.56661062844,1183.96837518053,1477.1544193043,-533.87934600456,-1.66025447845459,0.024918157607317,-0.0577400363981724,3.63399982452393,1.87684381008148,0,-15.3812261312157,43.5701283351814,757.519411662211,7.77688245262162,-89.7938007865406,-51.425067954918,1296.81523923491,-15.9721440046268,4.520592789798,-61.6445501227971,-3254.45419699134,1161.61698316201,3.08454249132574,-49.4373892911603,161.371169897945,194.43967848082,995.446837043957,13.7920314108738,-67.9345127738833,1013.01344099882,-9.43070707490319,8.90667982758273,-125.783985338168,-63.1419097429842,636.911877563748,-5.14933891454621,1.84144953610064,-35.70093413475,3003.15023615696,605.678273918465,-72.2893383395412,430.498888031991,2.1393972181271,-51.3373717910124,-28.9686715128215,661.033745001432,-11.5375281054584,-42.7046517939585,-19.2047796879204,607.751609892822,-15.1085864419218,1456.9858312041,611.130912655674,-9.56858364174447,-37.0389750227828,-17.9985281683094,75.6525418287001,"nonveg_976",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989922106266022,208.315985242657,24.8913205902974,36.0146441984117,7617.40571292192,5561.14797178916,3656.81720373795,3557.8198892032,-798.897121698138,-1709.84938567617,-530.646853865914,-309.625504326528,3015.331547484,104.133083742684,248.61425265361,239.428885306879,156.551534201692,13.0068644498248,2.27444529533386,0.00176430959254503,-0.00162229069974273,0.148143708705902,-0.102744892239571,0,61.0474207964635,138.955923919933,339.61892818154,1.19203698085961,11.7109975235014,-5.20647545097267,5638.44020609343,92.1474442727357,74.8675516015097,49.3367510292349,3557.8198892032,4031.03925584105,45.8461559846931,40.6292506257716,-798.897121698138,-984.815232010293,1400.22388134964,36.9600082279322,-39.3067510603419,1602.15841379479,-35.6751573897031,-17.0329205631191,29.6966974994902,24.6984728769857,284.253704040952,-0.268706696102094,-1.52694510461405,-2.32401123364718,168.596287383551,226.976771176806,7.82678521299332,129.283777257279,-0.694482527343159,4.45806128473375,-1.05700276338692,115.482506129284,-0.10916629137441,3.98215538376841,-0.944165855075435,99.0295670580736,-0.809649348572862,200.716205496419,109.811328460103,-0.103805293811915,3.78659753310699,-0.897799245163863,68.5359057458069,"nonveg_1854",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.779269814491272,2016.19888091365,2391.60580400136,1538.69807502711,1125.48756968689,1672.71409332858,-1035.58008561168,-551.429530875276,3884.1839381485,3778.4173208412,4157.41804147313,4465.85516743488,-3951.9229383524,2715.5281508162,2529.3913038612,905.044726527274,977.194938762309,131.163796201597,1.48061521848043,-0.0359159745275974,-0.0381610428707467,4.47286743587918,-3.06845455699497,0,2841.96677554215,2764.63596481865,1346.39614169201,4.4565375854412,-18.2945047002069,-13.9256675384793,2214.07462086877,-26.5499585122017,47.1079706567824,-17.8336379377785,198.85715351659,1700.14289343489,36.1732530518061,-18.2637703767256,4992.23714430706,4861.53884364783,2537.93565605861,13.1581349792238,-23.4076163321067,2619.1962434554,-56.9390487707697,21.1538220397208,-33.7488126523587,-1.19047439294206,671.228834633781,-8.2472473762374,14.2814645666762,-4.15765525969963,2810.6045578045,745.475586077887,-16.1545388535576,631.02834774123,13.426135058324,-14.1661216495326,0.462022702504244,936.924617230233,-20.3679264615268,-14.1697872477707,-2.48067924703689,698.386397327536,-1.7273359563061,1086.56340022631,657.798472491994,-14.2999667933042,-9.58686724652136,1.82281356566482,57.7516062982712,"Canada.BonifaceRiver.LSA2",488.66,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999403953552,1257.65874030349,463.442206758572,883.114529051353,-863.209460308875,-2259.52221412833,-3287.42328578496,-3032.68994717408,1702.86411657169,2048.16747636214,607.819206962078,865.320943899188,-531.655758935294,4188.03630504892,4220.94497650289,2020.3942236966,1700.97292532565,-1116.54097993322,-3.19145345687866,0.143409952521324,0.00608401279896498,8.26713180541992,-0.28961655497551,0,883.114529051353,786.972435348728,970.997712473566,4.8748831439074,-176.781178928646,970.997712473566,2497.65040941915,-29.1699860769394,-36.2891473495721,1697.52261281415,-1961.82719225926,2175.20022975074,-31.4959633798479,1486.61898242439,1387.23722350004,1322.28179345903,1440.34826940006,9.5644513052016,1440.34826940006,1944.560196928,-12.9832415224429,-37.9781391861013,-224.856494359935,1176.98701485018,959.264445036266,-10.2333979953132,-14.8011539568215,631.812789633017,4053.10140328541,448.921048303104,-98.3804075204166,344.092438284152,-7.50106688652398,-78.0620561807445,344.092438284152,1301.12380374576,-19.4764189959838,-65.8895702686887,341.468263375516,1030.40639977737,333.508866720803,2010.42415506962,960.859807594046,-14.4340135320059,-72.5207727609977,391.942071131947,75.6445675094393,"nonveg_645",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999991178512573,35.4417564352217,937.240668358811,687.46587192821,-3706.03844271825,-2713.84539532401,-3182.03853887598,-3605.70267066803,1453.31490188674,730.655490378691,2273.7807648356,2085.63826970396,-1406.70202734421,2619.30713624747,2178.93888404198,681.567976419651,925.769059280475,-16.1333625209695,-0.419689178466797,0.00822595879435539,-0.0189105439931154,1.21331322193146,0.751189172267914,0,687.46587192821,665.80772516224,1082.31899468887,-6.49220447444489,12.034672184352,-67.6449371680543,1550.21567302671,-42.6114112387053,23.4206985303516,-96.8884795641696,-3605.70267066803,1275.51730749923,17.3994230247925,-79.7198317187022,1453.31490188674,1578.96707621939,1543.12527445691,4.8509022664183,-96.4453296535571,1459.61180951132,-37.9709020603327,9.66861710588373,20.6555746635491,-73.4435903388206,832.01618606563,-11.4081037357418,11.7121487523951,-52.0010116291019,2663.41275733024,750.505860968867,6.736304870476,476.42339825504,5.17046533412503,2.61860408255531,-29.77646239094,423.218285844923,-12.9163096036204,6.3087085759292,-17.0208365915167,393.6450500388,-18.8603408785041,912.253682201353,396.981105923689,-9.96732113307045,5.35852634226422,-20.2861861246742,67.6709047623043,"nonveg_684",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.963958859443665,2521.27428046153,3350.84828095894,1936.35931745142,3599.68939159484,4368.02819402336,849.364373903677,1125.29616683475,4932.16892994411,5610.14300760521,6361.57100721803,6974.89444387975,-5438.57584837631,2294.43496381051,2238.79501543815,924.508408559455,683.418650465635,-22.1933282870932,-1.83826218711005,-0.0425572916865349,-0.0919001888897685,5.81751002205743,-1.78215614954631,0,2490.51700935572,2719.92812518251,2014.86416655872,3.73324193978622,-4.9557202861592,-59.2663842913719,3746.02156510268,-16.3863160684801,98.5795148711232,-38.09957238444,534.597898465775,3121.02015154104,82.13210925108,-25.2048704432888,5274.38669777941,5086.72120997622,4469.2498269592,14.641266566938,-52.3999506467144,4025.89909388198,-108.808083618432,26.5125481655401,-13.1386430471663,40.5290335807014,807.332472929594,-6.67978368611511,21.2455913928841,-19.3117655493224,2121.98552892047,640.802847406155,-5.70621041025665,538.213219035939,8.31684955545384,-6.39713073654267,4.77399126387086,795.357925191999,-21.4961601403243,-4.79680429228059,7.47830017668581,606.896529785742,6.29615690156159,719.212484321445,693.951408316405,-18.7554434680109,-4.36792924862243,10.2100549638944,62.0867529986503,"Canada.DeceptionBay.BEGL1",978.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988191366195679,2925.69453336754,4666.426208349,2496.10703903779,3915.8928116765,5348.85547974028,1782.46844556477,2107.49406998369,5700.82320208848,4995.2177243683,6222.59852552928,6867.30596935871,-6054.59868818491,2421.03289560772,2293.10461301772,885.198287127982,675.095037744841,-17.8540915092682,-1.76555370754666,0.0307200287986133,-0.0223625603028469,2.19560813837581,0.99052950044473,0,3635.53691463096,3515.91485266278,2607.77914063927,54.3159899886075,-23.0856498578264,-49.0051469406372,3130.56949624203,64.8418551656433,39.5104613757577,-39.4016448779464,1333.78154252588,2542.41483030544,32.4479810759461,-32.274836388527,5722.34748001697,5590.04629904797,3241.94596701953,68.4964276873849,-54.0226360224905,1229.31260895159,2.64804560190011,-26.568341368888,17.43408318608,44.0315472614995,1106.45148145946,25.9781733395766,10.9035427090721,-17.1343966827523,2328.44417168037,336.07118801227,5.32531768131432,386.201437951745,-8.87558689517894,5.76660801555182,13.5434638820354,254.084805483947,4.79163690364398,3.33844436583277,6.67936450807066,250.251194831879,4.226358916573,852.368893146748,411.317560088572,0.380291761365038,7.47093624613677,13.0949417582919,68.4870169989909,"USA.NorthSlope.Ivotuk1",60.1526666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
