"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NBR_earlySummer","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_startSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_startSnowfree","spectral_SWIR2_lateSummer","spectral_blue_startSnowfree","spectral_green_earlySummer","spectral_red_peakSummer","topo_cti","topo_northness","topo_slope","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changePSLS","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_annualMean","spectral_red_changeSSES","spectral_red_changeESPS","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.997348010540009,178.156805445083,-359.282169493757,-1512.29658254106,-2051.43684019065,-2741.23331121926,-3450.50679337184,-727.961881868677,718.01391507735,471.641092353695,1674.2150936489,157.69169011661,-576.790446953533,1954.85266433109,2965.35529186707,2176.50904787941,2599.53691240482,1748.18302275403,1457.75608092479,1164.1207089239,-2.70447039604187,-0.0826202407479286,6.91941452026367,0,1345.13072479097,23.8992808701908,127.488159675591,-100.961468731517,2632.99219219071,-35.7401733442606,247.712466511349,-138.951505014126,-2051.43684019065,-2142.13790303217,2722.54491150317,-42.3960591873088,213.869513107679,-125.210327838606,471.641092353695,2251.00554060243,40.4626363134651,189.565425441536,-150.321750161901,1385.94029530699,-10.6257143341568,-31.694467776181,165.331236152346,-105.768669393482,694.989923075022,-4.6419320240965,-16.1248094994645,86.8737403843778,788.846243987659,17.3633056784574,53.9868304248104,584.463542788654,14.2971002005905,-5.83239449110666,989.16159046404,-16.8437535249972,-13.641256898913,51.3692108219405,-23.0824688370016,50.4050628556442,-22.0497056677106,1613.54513878244,1592.75505680702,-15.6615892520568,-14.8134785526898,-70.0515440541007,67.514780635482,"nonveg_673",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.40676674246788,3300.2354259753,1872.58398356146,4925.35628730275,1520.25718639181,1536.36011502218,2683.19687464975,-69.5634764119154,6695.24592127108,5759.5991814031,7315.99166027953,8112.7424251349,3410.85935571673,2334.84507796951,1974.80704135938,2245.71240053017,847.274126106613,570.991066564681,651.808901874663,466.715078681709,-2.98819899559021,0.0904922876507041,9.17270147800445,0,4137.54213537584,72.1650828799056,-76.912723346268,-29.2123380190989,4916.04707018952,80.3849234651161,-72.0219136120596,-49.0967282123388,767.045626338919,676.922406650922,3880.6509207229,49.5451010292145,-57.3837492239194,-39.5849901323264,6345.64520856964,5397.56129056093,105.589273096404,-66.6626029674014,-60.2557146549533,2955.49813203299,-53.2045874474249,-10.080551274352,-30.4349052290185,10.9337373319872,1650.65393410577,24.2721015885267,22.2536216252039,-42.4214517149269,406.235291774267,1.07003348797562,-16.5132767585677,458.760361164268,-4.0182912274245,-2.31937518831282,414.268490672134,-6.75123659306422,0.481939117292694,-6.96846780661324,-1.17007461577938,-8.46729785858852,-1.71348089804664,618.202230470487,664.793937643808,-8.36302401075812,-1.54907163506849,-164.8284325,65.1620149988323,"USA.Kougaork.TallShrub",1925.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.568415880203247,2515.05093913656,1850.22883344488,3791.1802969259,1188.79012396832,386.754440942385,541.765519042858,-299.774666934184,5031.80941404922,4737.80534114515,5412.83966373329,5569.32275356975,3539.27668893832,1955.21425376879,2018.83653470071,1897.78771058035,1085.82501100768,426.674180091683,978.741426148425,439.976901853473,1.20269993940989,0.00133108433025579,0.10163414478302,0,1497.62004732421,28.7357341657749,-8.481276693466,-31.638363097788,2950.34755139992,81.9540986499979,48.0692658755043,-72.8553188519383,-61.5923020425892,375.991691254114,2651.01041981923,-55.1890849337739,50.2914154685428,-66.267462700564,5161.23490071471,2187.35921547193,51.262220230046,-3.4874823160072,-40.7233773324318,1646.6473013569,-2.62243998382903,-41.9524178902448,22.7014049271404,2.59108244544032,833.398640631664,22.1113183175063,-11.4179561364225,7.97060067528169,741.379220623729,15.038170411656,10.6656000472658,687.64548946061,9.90146844309729,-18.5850132286651,1080.42422623441,20.4783308781131,-29.2006547630922,20.7147781984438,-14.2646295952835,19.4960752950796,-14.5714727468807,767.975451947855,759.529448222269,17.7189804471462,-28.7943800551081,72.8621666666667,65.3146555543957,"Russia.Yamal.Nadym-2-IH",208.673333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998033046722,818.16264882879,-73.4621485465111,-558.409481188154,-1482.16162817108,-1685.33109444365,-1691.32251935185,-1834.59504277035,1404.02154168414,1523.29022688583,1394.26250341154,1727.82791287814,104.145210105723,1546.34606259289,2313.56076406502,2115.73808225341,1792.91849272675,1370.81387809802,1509.28812617658,1338.19681895698,-2.03243017196655,-0.203971907496452,12.7060670852661,0,1067.02176369177,36.506466583157,-28.2702536817667,10.7305570501199,399.778013398151,13.9348362426368,-22.136963468972,33.6623004484793,-1691.32251935185,-1730.07308831758,474.793528679894,-8.36643564723064,-26.5632637499128,27.1624062407328,1404.02154168414,1623.68270277242,51.9950532631368,-33.3565409466601,12.9027723474288,731.401330710303,16.7976131884167,-13.8298739541465,-38.5654481856642,34.3573244835201,557.243537757612,22.2897415103045,-8.02295104925022,-27.4453451325882,701.492585916507,28.0597034366603,-30.8173072342959,491.699237197294,19.3263799488343,-9.23289463851316,419.126908524347,-0.110369951218836,-10.7540922940892,-14.7515352391647,8.63651487963198,-14.9571049327528,6.63623267806363,1338.19681895698,1373.01143822399,3.84130139831242,-10.5999906272785,-117.928816964777,74.2479289785015,"nonveg_941",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999997913837433,-377.702070835059,897.452573789614,-1552.34603664777,-2474.42735696221,-2037.86084099938,-3034.1336089936,-2098.69941469121,1444.27899353887,-478.492598799792,657.392578685048,947.356207656047,1607.14301897976,1933.84363117079,2474.74891158697,3254.14017075854,2124.2539247782,1237.26002586236,1193.31183651171,1059.89589753556,-3.49027800559998,-0.11010467261076,25.6608963012695,0,1275.15464462467,-12.6182827357096,-2.14689579249667,-21.2573149865615,1999.86030558418,-19.2628142560933,13.4241892880763,53.2378208980631,-2474.42735696221,-2456.68439056067,996.27276799422,-37.3137501354263,13.1944292612221,20.0146630052518,947.356207656047,2085.63561777955,-10.8576016960591,-9.66545429903328,-37.8628392494947,1877.23048688871,-24.559376417219,-42.9965895003568,13.4893155056861,49.0850340572708,1283.44798626095,-19.6936202337173,-25.6593384433779,2.04693970018324,2355.68159315032,-30.3662973702109,3.79550797627047,1920.45020115164,-26.3398748259179,-20.7704716549043,628.770868491565,-14.6005683616852,-18.0637295635518,2.24078025316446,-6.86766024026481,2.66905450077102,-10.9379965184771,1154.89448640694,1145.25560958488,-15.7494682175482,-16.9159038096323,141.788788647969,62.0273988239651,"nonveg_594",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.516230821609497,100.196099956479,-98.4913982810445,3592.49664689671,1387.108039356,-694.127779156928,1544.35637524463,1280.78527157252,3961.15253236468,2382.1639300341,3653.86188210845,4248.48289150103,1428.21049502351,94.3833749721722,98.1996889512556,0,81.3346399426484,153.331929539714,339.986580469123,93.9139561269662,0.71236777305603,-0.0123452823609114,1.11918592453003,0,736.968051579259,26.3202875564021,-0.0225568688908144,1.41411586113458,2969.26697814128,34.1980563422902,-26.2627030879717,-102.83586117904,1280.78527157252,937.267434303462,2238.48415440156,5.61601199602242,-16.3539613366756,-80.9714366807834,3653.86188210845,2820.27239647753,90.4622156193275,-25.8530873648952,-55.2912153075801,4135.16608744202,20.8700639260612,-49.2819637646227,46.2046773243614,133.585152564422,522.118320533664,18.6470828762023,-16.1098611834448,1.97538650870338,446.529085380476,15.947467335017,1.69628591536199,270.564617626758,9.66302205809852,-8.34821966535046,256.138946575916,9.14781952056843,-7.90311833684398,0.969078079662861,1.20113304449363,0.769538070463698,0.95405420893594,113.088838657964,138.415048477099,7.86979996774455,-6.79899295045464,-62.8018021327044,58.2994980725694,"nonveg_1880",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990552246570587,1027.20858615602,736.518415644541,466.826586119787,-855.755860200043,-900.412683982908,-363.715239941581,-907.653359993968,2140.55830324516,2388.90908680343,2593.56852104827,2874.3075807236,1465.80606010343,1530.35066309234,1931.50006834689,1873.05396150721,1394.87866811026,981.86133382654,1063.7211604398,1137.29236939344,-2.34227257966996,-0.00622710026800632,1.56329137086868,0,945.512784722857,11.2577000707571,-84.2518739004961,60.6410514387639,996.45071557544,-3.70276105778937,-101.79692836158,95.7059727975716,-1020.55226826971,-915.92354667532,862.204771761421,16.6627386117538,-107.734050431479,80.504338101567,2149.10593527131,1694.51055589702,20.5580310477624,-96.0382301941627,78.2215184476819,1561.12303108183,-30.7200851409353,0.642281279106364,-83.6332968664659,77.2286495486411,589.725862900029,9.62047906519324,5.89862259007068,-73.3939266559434,403.118326811563,9.29967301576369,-61.1941104450617,370.790696982675,9.75764992059671,-2.20712554540458,144.346796707596,-1.37847846245036,1.64970237647726,-28.8693593415193,23.8407400454054,-28.4841276982543,19.042169651528,1067.14224902931,1062.03603984404,2.13338637764804,0.109003215015216,-147.99320139,70.3152916690713,"USA.NorthSlope.HoweIsland-C13",550.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.753384411334992,319.971712716258,841.819684181475,-3000.78852573196,-3839.96572584357,-4056.23779848701,-3840.00703130768,-1092.40742070158,1763.9115813173,1398.231397375,3133.58002860293,1851.59751867704,1293.24443203046,2066.07942701515,2955.64983561512,2906.32761727988,2367.59878979566,1873.89153975982,760.496188153935,721.131542082998,-1.20591700077057,-0.0923973172903061,6.23371505737305,0,1221.40207784195,-4.15308798521391,49.8144166005207,-58.1620037067597,3327.89866854864,-58.7590290339313,75.055948667137,-83.5392618617974,-3839.96572584357,-3095.74940001664,2963.83037778543,-0.000779348379543286,59.4939003782158,-66.957560702078,1763.9115813173,1840.33559657248,8.88051225069507,64.0991254962945,-82.635649106092,3226.86193053308,-51.2138754968183,-9.32019606131325,69.6253029901902,-67.1934379883768,1054.0866826073,-15.8336182700685,-2.43512023831557,32.2258404679162,523.103865024101,-3.34778568052054,19.8719913488438,365.706476463299,-1.95012388109778,-2.93170534151648,1273.59163759027,-22.6043941242021,-1.42563677372747,15.5559025356503,-14.2962628588462,15.4797629974676,-15.2898012411735,828.778076992065,1016.33910660802,-17.8173673009081,-2.03106669639749,-76.5015752006673,57.1616063554799,"nonveg_619",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3591.97127300852,2438.3295638089,4338.23267422241,1043.48372599023,2704.9164815476,2225.73833816526,-209.91342819075,6653.88466471487,7450.66934838264,7626.77435078359,7642.48215790186,5380.13867960574,1942.71172283887,1530.04685385173,1832.57264747381,672.04250983667,345.749112132328,453.63106989401,340.119794296909,-1.96183564662934,-0.084852734208107,7.03417272567749,1,1776.98509919998,28.1257631833011,-21.4251419672972,-2.76391036512155,3674.24552844311,42.3545505407818,-4.56719492421314,42.1976432018489,2550.49016844108,1874.81660291525,3179.80309200968,40.821974865667,-0.0322056747653789,37.1359946318975,7725.1078149368,2436.72214542561,35.5650762901913,-17.3967676048946,15.3949329663279,1204.95414312341,-34.0844874469784,-1.34722073165561,-0.0172540656159299,59.0078901515927,663.196412415785,8.58614381654024,10.9196330192181,-11.3717825606666,353.864739909653,-4.5486663237784,-11.3328445077182,310.352154105862,-5.13410286659175,-1.07504216262112,210.817092625157,-2.86863837428624,2.76504173984542,-2.8446733990348,10.1450279909356,-1.9243025127296,8.62814161180506,453.120615973019,486.478020098406,-3.01341120346093,0.192537449551982,27.0433156,69.7329577990459,"Finland.Kevo.7",3195.012,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97014582157135,839.895355195869,412.401304025904,-3206.46269577715,-4132.83649921253,-2861.07988888049,-2107.13791564139,-3406.32523082143,142.787206878375,1233.69178661284,1025.7357441327,1939.44846347741,609.559040461203,2494.28813552694,4547.6935300266,4669.14936893172,3645.782713487,1474.53981280614,1523.74641299459,2265.89148217179,-0.119851022958756,-0.0083047216758132,0.621461749076843,0,1339.52763093757,-12.0350917372612,-49.4471224463071,11.810647862361,2295.02536065915,-24.9019563151571,-82.5283991851597,24.4133872143385,-3155.3571978744,-3132.54734648605,2025.69858357114,63.3030807365981,-74.8728058737867,21.0198077852797,1025.7357441327,1796.66125659904,-14.5866197994634,-65.2651942389082,14.8540030342962,1686.1299971656,-25.9777077094799,52.691562411425,-63.6300615392785,23.3128320806472,1039.41283203507,-12.1363140335386,32.481651001096,-43.4240531150706,762.310395445391,-9.74799069684474,-40.8450380036776,478.058516960617,-6.41113910593197,14.9393286550193,622.645818748506,-10.4211761837422,19.4576818358908,-25.4610529317843,8.12144050180815,-24.1786292380141,5.48761716031139,1994.21072637719,1984.48360911238,-8.79587390269549,16.7711241600852,-80.0880451934814,61.8930632703321,"nonveg_508",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
