"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDMI_peakSummer","spectral_NDMI_startSnowfree","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_blue_startSnowfree","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NIR_annualMean","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_green_changeESPS","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999998509883881,271.555537159541,405.831705349995,-146.789186128702,1773.14986542367,4597.4866425623,2326.69799317357,1997.31446341937,2118.36767482164,387.072457599338,891.873645248795,451.757875756312,868.992769000905,643.68858252658,763.35331946487,579.822137909892,548.289005181495,-3.65737342834473,1392.19873046875,-0.287039548158646,0.112993478775024,18.2353954315186,5.78194189071655,0,553.905655723698,-26.3764597963666,5.1001945793665,17.77883929347,2175.63859585265,-103.601837897745,15.7241007513449,56.0640793074117,-53.3727230166596,2093.50499040032,-99.6907138285865,8.26504470704506,61.9402039435879,2118.36767482164,2600.17217914293,-2.59352322981123,-3.1709154083923,13.7243137397582,90.8315459755492,8563.55071561218,-71.8860169972733,-30.0078553470492,66.1190873621675,745.930798098499,615.978383794401,-22.4582365072509,-0.61119173826931,12.2110086602671,-16.9833839393954,567.694239703247,-26.2863484089914,2.33354738297835,-20.1920475059783,475.381003192103,-16.9935802436409,1.47119205401975,-18.3765588110198,502.050443255962,-20.6105366300024,-3.2966273345672,-2.44272064811708,716.242360663223,-3.04125926746131,7.64713256479075,-18.6444993202267,146.465402039464,66.1922011438938,"nonveg_851",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.568836390972138,2531.65948954473,2333.59387698385,2526.59043968696,1078.48058651996,5590.38613089823,6422.46180752367,6842.40956640102,4874.31938431933,1155.34190370187,1240.73978314903,1349.38663289133,395.017941826565,558.089831580546,417.665318662871,411.904435697594,-77.8959554256603,-0.0547953650355338,22.0363353729248,0.00312086747726425,0.00123509858967736,0.235494035482406,-0.329330688714981,1,407.989688321611,2.28430979699068,1.39413117367429,-1.75643824239525,907.823946838997,-6.26370523115194,4.03012432404896,31.3779863202669,3.14885965771147,767.271401074534,-7.75576709055118,6.44414268876555,22.3388455856255,5683.60388543199,460.754407667421,9.21703306252003,-5.43247488646014,8.80801299985036,-19.954852076155,3076.37798262346,-43.5985547478779,-41.856389213885,38.8035294161721,1918.51241639231,262.382712516849,-3.04329471248314,-0.736400955453405,0.419129363130454,-5.89280497652188,580.419092236618,-6.34562604160631,-9.77712652052197,0.356619319818047,497.487242851789,-6.4193955481061,-7.39969453111026,2.25855637326735,391.913491253297,-5.2264604371499,-5.66002543099723,-4.7178510441982,458.831003851689,-6.96798802492615,5.4648409693805,5.8646698757674,72.88768,65.3135299988401,"Russia.Yamal.Nadym-1",6113.902,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.596815407276154,-4.00809933314866,-191.226355057044,-4138.05596678544,-3188.88035653769,2634.535125339,3403.23192736169,3286.27173890455,2122.18812725313,3008.83592179438,3516.08228590603,3537.84045187161,1102.52183500759,1628.47196995894,1130.56236951389,1088.66555110982,252.162577834137,-3.28800988197327,568.592956542969,0.308656215667725,-0.16461655497551,20.4929790496826,4.63065624237061,0,469.667690278697,6.41018267750421,-2.28622289763886,20.9013554496277,1207.96384415874,-0.679692926423428,-18.7820921960214,23.1500285291188,-41.0534663685668,1163.51112227752,-2.14464964979806,-17.6298422303634,17.577693492088,2634.535125339,1281.04380010856,6.07720413791414,18.1745377714905,8.99693757362603,-54.906914430192,1666.82800659492,-10.037412362479,-24.6881711082484,22.9730262596915,1252.65772107794,659.738441171952,-1.97002155745953,-11.7745293002895,14.4753968258375,-11.7414893134081,950.83866281531,12.6055934076959,7.20354540095642,-36.231883150832,876.206253647522,10.8182684291505,7.43602852183955,-28.5365931828974,566.731541192427,5.106472841462,-11.8069071081756,-11.8520849626559,539.80641884912,-11.2459670593567,3.22283218492839,0.787511468872513,-51.7430747115034,65.2543179559515,"nonveg_730",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99155604839325,3041.32947888053,2182.06485194228,607.333998445799,936.362922978543,5448.68513883597,4622.65440681526,5005.63722133914,3737.03766641871,1900.42874564202,1886.54421865088,2196.89748918495,849.24235614128,980.892330056683,666.047101371918,739.157356751519,-321.814357427216,3.72502708435059,5.23789615631104,-0.000703793973661959,0.00165478498674929,0.115280190110207,0.033634370751679,0,752.899446385876,34.2227021084489,-20.3900090387348,25.4642491373628,1576.26642874009,-1.56417966404551,-25.121903406968,110.876892716938,64.263821587516,1414.25419654495,-12.9351495000041,-21.6764957745931,102.477196715322,4941.33365998437,1179.78878812799,53.6267630967266,-34.8579718854277,61.288483526221,-5.0197408703232,2803.77397673397,-43.3474524010655,-80.440435822197,68.6630803283527,2481.45991146995,322.508029750442,11.1356781265522,-14.0220882500192,12.7551891836189,-4.67425968430659,928.806015220726,17.1081959598475,-27.1334298496921,-25.4318034027645,534.751337031345,4.24514835324749,-16.8463151686521,-14.3550138721814,558.410115301294,-6.81071197408933,-17.7641066031013,-15.2276339511558,479.208136401732,-16.169130622844,12.5734620324958,3.80498809924896,70.0781933333333,73.3286999992026,"Russia.Yamal.OstrovBelyy-1",35.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.259114384651184,2688.98844545535,1669.67636571543,2552.6859253284,-27.2285991977771,5479.22381363767,5959.53076439769,6570.23952082429,3880.41070443491,1481.33263763947,1464.94774642104,1715.00296282471,414.502478472346,606.897000651014,592.480462976202,651.237052345621,80.975448491831,1.96215009689331,518.738677978516,0.0114519838243723,0.0183443925343454,1.25520148873329,-1.10662540793419,0,1821.34496781441,34.1907075367626,17.3519501118811,-32.9343108464148,3851.43610992007,58.8943047494903,49.7259845468864,-59.3286936749606,-1.92670420614145,3115.11474422052,42.5405663347744,45.1720811806506,-46.2511378244863,5173.2345080952,2970.74283384333,56.2494212013127,27.8336969943718,-55.7207932590792,-15.0130869282649,1183.67915487863,-11.8439139197867,-11.3248794026462,-32.858773562803,1904.47549309444,868.725995704234,16.1150400079694,8.46387765070295,-17.3803665212174,-0.695703618562385,380.028950030969,10.8579700008848,-1.09578473913252,10.2751027924115,226.814061285571,4.4933774169156,-0.946198537682992,7.78526118099274,120.079415197538,2.53230648216718,0.873574675602405,1.05284127893706,73.589850233672,0.345202148487137,-6.68998638487927,4.59643964646553,23.844567,68.8312914990063,"Finland.Javrresduottar.A-Sphagnum",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.426080593041011,2980.15743210032,1748.17109334477,1507.07429412824,-889.684226544349,5745.20171248747,7098.19770812738,7607.68139804458,3627.3824995097,1803.71966895643,1779.60380740299,1793.64385483465,693.933337286542,550.667319218583,441.536954116595,345.764342500332,207.285343979756,-2.21511316299439,604.83993094308,-0.126658884542329,-0.0951096782726903,9.76210594177246,0.29035300867898,1,1350.3663678077,7.5660753561976,18.1637567460451,-47.3376109203466,1589.78801751085,-18.3604345087633,28.7405605343588,-55.3232414960894,-38.1937007104315,1269.00247475049,-21.1460217515118,20.7202499299219,-47.6918326574354,4944.48306102226,2205.28240558029,34.2726172338072,29.71466913231,-72.111150637044,-55.0397936342368,3625.78690144203,-62.055668633158,-19.5362672417629,-48.9485184972326,2121.1008456649,693.184914811349,-6.28653930557176,1.59296087218872,-23.7090143103627,-7.77311562778521,1059.1040568007,-7.57955159362783,-3.90595738442299,-6.91404668875662,749.974944754519,-7.01340348090498,-3.70684262289413,-3.11402168730053,940.258105009762,-14.9558915583934,-5.09488638376947,-4.11191955647235,833.323311685673,-5.4300745356431,-11.4727552945102,2.26756863708767,20.8317431428571,69.0430792847299,"Finland.Kilpisjarvi.19",1965.52714285714,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.829528439044953,1592.53827228818,1746.39959347674,1406.2339014148,-570.695857282527,3104.26093447676,4995.10013416658,6015.39170020313,2939.77637217014,2555.71041259162,2393.40397917802,2167.3559506255,667.649188540019,1026.76146967489,888.825330485057,722.965334627065,49.3881525029795,-2.46004662513733,1741.53637695312,0.0276403054594993,0.0364192279055714,7.77067260742188,1.50100503265858,0,3373.26220740038,37.0185140359787,49.4753887178773,-46.5486895734648,4736.11615460467,28.1355023641708,84.8097847682117,-61.4920065727019,-96.3785319141204,4152.20333675726,14.2455467557745,76.6006642803525,-60.5728451960943,3262.75309445074,5102.29834789343,57.3245598141082,73.5036029523899,-59.5325722687692,-75.6253268764933,2096.40703203817,-44.9964328342544,-8.75759362826293,5.07528904761242,2194.37606995918,1474.06379287171,7.93094842526503,22.9765253043281,-25.2587107542548,-23.8767490081357,184.545107034971,0.756263926818298,1.67494176340146,1.34628376755107,356.200828181903,-3.49756093768093,-4.21244607189496,6.11973142214637,386.111197316791,-8.47104867410803,0.556093630621265,0.804773432226383,491.075787644149,-1.82579115903852,-0.645156058914942,2.79353578313847,-138.441521418734,60.9687124111032,"Canada.KluaneLake.Outpost-MixedTundra",9.662,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.790416896343231,3125.52947503309,1760.50067398615,809.493353454573,-675.162642848831,5425.54083625109,5809.74381693593,6251.01710737617,3265.29425458246,2712.14203349883,2478.94854034522,2550.22970762381,992.408406223351,854.721495459707,793.799598832158,731.816285967772,33.8924146516651,-0.454868727260166,135.600017971463,-0.00104423741706544,-0.0114896305733257,3.05490933524238,-2.39866344134013,0,1795.04600650374,20.8619269882768,16.2665586076552,16.7027632112315,2993.18298247355,17.5074887364644,14.5215120807863,77.2209109312182,-126.069873292646,2627.6031576556,8.2357424290924,9.69936267894188,73.1876918891462,5704.45855743445,3031.27307962154,37.7382111659771,20.1296077439719,36.1867809149338,-100.787654511808,3350.83457369063,-49.6971842937793,-38.4826729086057,79.0994842718863,2495.84722910189,900.349896907916,3.54852313917618,1.77151319601403,23.526061831251,-39.1456476916485,1038.89763200829,-7.03882189113916,-11.785623688777,-45.16946226123,839.663883728426,-8.91542539930289,-10.8771831824614,-36.5071253794968,911.038634076677,-10.6910609049753,-10.7292500362788,-9.43159808693906,766.656000033515,-10.9421835042405,33.3269979292346,-30.1058401649111,-76.2135300000001,57.7577439982719,"Canada.BonifaceRiver.LSA6",442.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,875.124819482177,233.962620577129,-2819.61815736843,-1773.65075366112,1348.68487375549,1947.411462089,2105.32304098972,1900.90642931106,281.35518375355,539.241835519745,558.153484287617,595.627168436163,737.751912340284,456.323514188231,445.818439715549,-204.85528551389,-3.51582336425781,1542.9111328125,0.139873892068863,0.458838909864426,28.8310146331787,-13.4085483551025,0,963.207543109172,9.47686146562619,-21.2059793790388,-5.2819629410808,6062.71933111563,-13.2485391727611,-17.9211733643097,-53.6297036837873,275.578151414347,5090.58861224713,-21.4238072451601,-36.6854929608018,-35.572896728026,1947.411462089,1037.86453325923,26.980165427981,-15.6236870013891,-7.51959899527203,-27.2148449242507,10412.7993426609,-21.7579095383167,-64.4493905065017,143.615876733737,592.758438124742,617.87801297524,1.39629595464252,-25.2041655972084,-2.41843068391657,-5.1552721756019,666.132365739862,4.34192638174704,-21.6296702892108,-11.722120534827,421.523515102704,1.64531018137094,-15.5512867336796,-5.31376125211267,265.901021418965,1.90679691349329,-14.7722789677203,-15.618928135347,325.966382901088,-16.2185262569297,0.500241641556305,6.34522260861708,128.205069359599,67.46882946735,"nonveg_991",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999987185001373,1054.91881410198,787.450217568774,-1862.33959265263,-2418.64584306429,2112.63260415922,1676.95762207562,2401.59632149617,1620.20627616219,2707.3042485495,2497.06686054397,2827.86304406497,713.61143105128,957.93494482672,982.942877380571,1229.03793747995,35.7039221328136,-1.67472660541534,188.096557617188,0.0448121279478073,0.0437108613550663,3.63414263725281,0.433390110731125,0,565.006904532034,-4.51208041729175,21.7310347896936,-122.80666949259,769.132292559907,-7.22418114283221,29.5820112523041,-161.961443695017,84.4857741267795,723.385491915734,-6.42612467323381,27.8225189198359,-148.170066279507,1676.95762207562,842.014073272625,-2.33169338225557,32.3851566643317,-181.159674855138,87.1349964167199,877.776107069308,-15.3880168235542,33.6012643646369,-219.444026767327,1652.1621429874,390.701500751336,-4.30436062604963,15.0269807981283,-89.0983575477328,45.5353504316417,359.497551991338,-4.00532787867264,13.8268289227438,42.047477601106,249.64520794572,-2.75486659118064,9.60173876714309,29.1027074487934,303.981269304146,-3.35635190178489,11.6915872809287,11.2026065877997,271.102992653233,10.4270381789705,-61.5237650248456,31.7630578501968,100.811906477547,75.3948957164688,"nonveg_764",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
