"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NBR_lateSummer","spectral_NBR_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_SWIR1_endSnowfree","spectral_red_earlySummer","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDWI_annualMedian","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_changeESPS","spectral_red_changePSLS","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.990552246570587,1216.87995778482,1275.36154677977,1504.5069774237,552.917120405965,1143.60820514138,950.782265807483,439.283958903645,-728.258247212671,-619.626989135678,2360.16117003838,2781.04458185978,2617.89252420216,3005.45087100805,1918.13118663989,1166.47195791631,970.020565714962,29.3710794765875,-2.36038398742676,10.014618396759,-0.0257311146706343,1.5232081413269,1.37876760959625,0,1004.27234196978,970.329609073046,1219.2601412983,13.454913783463,17.0265897489945,-519.294166040907,1399.71980136632,-0.0155226433013837,32.2100457357919,-699.859900683161,-865.432926490491,1344.13819480535,9.07593958565682,21.5143720464422,-672.069097402673,151.592345665858,2073.80393969469,2051.88107150909,28.0886398187421,-624.534075833075,-2436.38492198516,1925.5599462528,-27.9537869947388,7.62866349927272,136.980809449992,840.410144555499,11.2640471186335,8.31831093791782,-420.20507227775,1810.56195398168,680.150545094535,3.32209783361494,496.635487600683,10.327366954492,-223.434140832277,40.4013219197041,368.333894298456,-0.640972131747552,3.46886727889057,43.4601437247422,2.37419629077925,36.8502421127266,1080.99190639161,1.79157982889677,-203.823901813454,-147.993152775,70.3152777790713,"USA.NorthSlope.HoweIsland-C13",588.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.856825106673771,3240.89395230091,2923.72719475366,3829.51229736695,2450.08143574626,3289.88020859386,3995.3995956149,2207.48110604454,363.24418071184,368.794233031562,6267.42946665034,5808.69932579778,6599.75633898543,7149.11435736659,1991.12968741582,641.899877086072,505.77390878042,560.670044801747,-0.109518143865797,181.803217569987,-0.00870355870574713,0.941587587197622,0.369070818854703,1,3053.96984082315,3318.06842294705,2432.75863623489,15.7425153049925,52.2714055711154,-93.4974660173679,3941.93303895483,20.6468292594646,89.4248337464879,-143.811237456962,6.97178086436838,3117.79714644023,15.5902525326134,71.4482863277433,-111.741102334735,32.0338002734665,6467.31958754907,3859.84958845129,85.4757236377436,-154.341310740121,-5441.37799952475,2624.77812407313,-20.1616471489867,37.2234804854402,78.8053574014424,1061.55966663642,5.98476834114174,23.6692437415684,-44.5472334724374,2216.42084099636,1255.28995794968,20.717117715727,953.705456837643,-2.78130850176014,-41.4654546451149,21.6715476373286,616.967396644719,-1.68143376610621,10.9967478783464,14.8688498923327,10.9770466384218,13.0173582092685,619.52837103746,11.0241130850835,-27.0292861900994,-75.43265272,58.4788333283488,"Canada.LeRoyLake.TDA6",948.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961778879165649,-31.613128060376,443.457271328548,170.884646520347,81.2761747425318,5860.32221679272,6794.7083477303,-488.925836186152,4442.86780921477,4668.26396200565,-683.401346191607,-2316.4710589274,-1038.99243687616,91.3782081755836,505.886711912324,221.650040725866,193.020900596141,640.819481211542,-0.722232699394226,5.20403528213501,-0.00227405712939799,0.138568818569183,0.0231208093464375,0,81.2761747425318,112.500459070918,544.95994050501,-5.94154225278462,10.6577776095117,-13.6193657848405,9127.74301246999,356.480066047931,123.927460924174,-92.2054414276768,4442.86780921477,7629.07747236915,346.822089680911,54.708303601676,-54.9039936192933,14.2009128372452,-1135.21556561068,2407.84926710298,40.7778712824837,-56.5185322525872,4566.30387712172,7076.0475477312,-336.896268098708,-35.5272870450392,107.880334816108,527.268111739719,-8.6429655833091,6.05953559268569,-8.87828701861949,190.759432414024,464.512317849816,4.78513492756931,280.310961335003,-4.8442896090327,-4.50785873413556,14.0155480667501,265.36564529319,-4.58600702578924,2.73334489371977,13.2682822646595,2.22107914441349,10.5684127662083,279.796778387868,2.35452750226832,-3.66825813364117,83.7202575635776,69.7001789005379,"nonveg_1720",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999403953552,713.730778493433,344.909685853642,-36.0692316070317,557.999607890663,-2451.41255311504,-2243.73151037151,-628.788657085609,-2462.31907657724,-3184.04949380608,1214.68787543924,698.95990917769,877.116981285375,126.95303296854,3780.35740761292,1978.59094097324,1702.59184522427,-1553.75573038484,-3.19145345687866,78.5974502563477,0.143409952521324,8.26713180541992,-0.28961655497551,0,468.842995124981,409.882767151137,749.800010100465,4.71912638190213,-22.0529414735431,504.912226732013,2499.89426165992,-29.4410062110455,-44.9512075498651,884.951408374016,-3011.33170418516,2184.75984491295,-25.9816248213676,-39.0401831119946,778.353598199893,-172.717789620924,764.875317540057,1087.73484247071,-31.9922012491384,750.163948316835,-1825.47914581643,1932.4941035492,-13.1732885736904,-44.0522229593357,-158.996150972,955.447671573437,-10.3356656971049,-18.0697265755581,329.267236762759,3859.96388242357,427.875021990861,-11.7450814933072,331.113064284642,-0.389655266165515,176.553842807373,-64.8697786253292,1297.18915809783,-19.5317520875149,-19.1953335061716,-47.5095098298168,-15.7457251275212,-49.1551777695022,1856.96598069384,-14.1440066874468,204.897131624229,-88.6006957437293,75.6445675094393,"nonveg_645",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997793197631836,217.553216324783,38.7259790097183,350.891314398513,894.458994790794,1175.39724431734,440.892871118278,1023.58319550741,-1036.47423061153,958.946735385272,1094.77777782276,550.164958882384,1211.81891458375,1312.01712729312,800.913584152299,1123.31171023524,751.2205119556,-565.341168269581,-4.37166357040405,1741.17346191406,-0.109156809747219,18.0881576538086,24.4707946777344,0,350.891314398513,382.54120170152,855.733015781076,-24.1752063737861,4.59786545081827,2.61674737327315,1498.47614209815,-48.0950747602936,1.28457478327943,31.596482616695,-463.211566096569,2082.11681509725,-36.9741983166532,-2.98951203794649,28.6938484180614,59.2565958950767,1174.62104597786,1154.16149242488,7.49101205070209,-4.35644403084214,-886.611268239487,1852.54965097807,-56.9810107815281,13.7404438295298,16.9307493682897,1405.28421938368,-29.8721173267255,-6.88928212021614,-6.76561196806606,1500.20599720468,1673.63355614427,-9.49721103617064,1275.08790126578,-17.1178366305944,-13.7075767708859,-8.14992936976452,792.260418892577,-22.2689331709834,-3.45442575574651,-2.59351669302401,-5.97829151494365,-1.8823375738611,1042.28857358268,-7.88579314789498,-6.23492160829083,-128.773677844841,64.2388057569342,"nonveg_919",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.108242653310299,2905.01877809085,3090.58961099541,3646.10592140396,2137.21603485821,4349.4223576212,4526.74832473857,1103.05842094933,-367.826085143708,1032.71680453971,5779.5810075589,6140.60826385636,6720.63631435198,6839.07049092141,1881.21390850481,577.096985886739,549.590886967863,105.119121493655,-2.85102577209473,273.465374755859,-0.0497120827436447,2.86797575950622,1.79080216884613,0,3457.06888475134,3225.39990845845,1364.48971632026,27.7376064058002,12.0403171006586,-1.47212735594263,3487.16430244818,59.3932512111634,26.7387703666877,16.3096003907347,919.602313700091,2758.91686894268,45.5976331248795,19.8218389091539,15.6774692111574,15.529027852816,6173.05792322163,2173.1273633234,15.0489771127391,0.46529142662348,-5923.21149529069,1876.58276903691,-24.9570311928692,-29.3726773851245,28.4502121678286,350.611899241625,6.68917842602086,3.47890608415984,0.0886324882076224,2056.46198816979,749.115362644225,-14.1049550423799,650.82479687166,-6.29660347815929,-0.948391023064787,4.85219367382992,227.159206872282,-0.838018140196234,-5.6761882887317,5.38774920927453,-3.92455320710509,4.00110663682472,619.156471794446,-6.20058073908515,1.64923768102209,27.2459382,69.6088709990405,"Finland.Kevo.5",1278.572,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980139732361,1362.70082105502,1277.58601973215,1739.88979543946,757.812008680007,1156.21415411676,1337.12556367524,990.901053646262,-903.505882301437,-792.429630046922,2640.08252234043,2561.33918664938,3305.67908024392,3437.53199476446,2325.0875476624,1237.12921793437,1231.96498371945,57.5825460363173,-2.40752409696579,57.1718265533447,0.0462660590186715,3.19336441755295,1.3208314910531,0,1420.62194463199,1265.08785658615,1154.53003164613,37.6243193228408,6.5794074616622,10.6034088925047,965.358997270702,-1.34351407594211,-27.4815556965354,74.2583844054386,-594.882974422357,863.712766185869,-11.1340055626965,-25.9996645569281,57.46627449746,-58.207686300114,2523.95332640122,2582.91600989786,21.2049192050672,20.4013048446473,-3564.22452187994,2353.69879721202,-47.2260561723882,-55.108674141178,-4.57616923085806,361.540981594379,6.76582504944095,-13.5030670859265,26.3129391341224,2042.97345998229,528.089207522795,-15.324496283259,484.945796720563,8.97368511774019,36.3483215218121,-37.3035228246587,574.468541513814,-6.20947016047206,-18.7674229488242,-12.8939429434289,-18.3906336019536,-13.0580958047661,1087.50750401102,-20.745630099779,30.3596291861951,-119.55813889,73.2196388861978,"Canada.BanksIsland.GreenCabin-C08",90.992,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10610643774271,3060.14372030725,2860.34585561336,3506.97177828723,2230.42210215792,4137.1137783727,4201.40840528501,2698.48148581511,647.341943218153,909.154731712979,5933.84565041613,5607.89231021355,6100.83430772855,6520.96380173009,1848.06390370931,631.220656664897,498.709105880744,285.068549564771,-1.44006248315175,528.248362223307,-0.0225174717237072,3.72467056910197,-0.651541421810787,1,3072.8374443677,2864.63852064186,1333.26465618096,32.6431268302786,7.75883244793224,-5.42756750879818,2336.6494202408,45.7968092670378,15.384605228059,16.7190916790847,604.397579016716,1753.47559235865,32.0263913045453,11.6012440018559,16.5138751182851,-42.2133281905746,5609.10910460616,2293.53424118147,15.6411807311496,-4.78523940496071,-6088.0524822896,1950.69635032727,-33.5527243615461,-25.5592862544317,-8.51862555218299,414.016574699901,11.9026657900251,-2.75845769194955,5.22479120860063,1957.88564131321,581.819640807789,-13.1020879141679,518.150864270865,2.44044513198253,13.9285967809039,-16.9091093217275,363.038321628667,0.576199554127126,-10.2074159904808,-13.642414889018,-9.45656349233226,-14.2609753054706,572.038773768366,-10.919283156219,12.557531788682,18.8229028333333,68.3182404989834,"Sweden.Abisko.NF-DryHeath",294.761666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.978575825691223,87.8973994282586,-201.159194807905,-14.0442261450609,-23.4464641275626,-3341.66405032506,-2494.98379741219,-2103.01340204682,-3588.38589360009,-3854.33583821047,681.37422248765,564.310434114118,1069.980252948,767.166714848866,1028.50883196826,762.315406143162,644.701259571416,-128.006133734005,-3.46326303482056,1006.04376220703,0.182610839605331,14.9154071807861,5.31773185729981,0,-14.0442261450609,28.0381747949043,492.102554434697,2.78359658889553,-2.48638111154438,10.8924137775662,1238.65064827824,-23.093992735822,1.00567565478825,17.5198790078998,-3581.49433615957,1175.90724414763,-22.7489324884312,0.168086766841997,13.5283598286333,-23.2726991875942,643.235827087545,936.6327419089,2.09249981368819,10.8147692178261,-1617.76677203382,1282.07608292245,-20.6284802738359,-11.1448017553419,-9.59437349637566,442.78530021943,3.30799018694378,-3.24701679552829,3.94969554657551,1515.88521192238,733.917705847547,-2.59813629869321,643.225953961452,7.83830728780454,-4.47872862138575,-14.6853972959836,308.517092998698,-1.35663998028615,-3.10061441343174,-4.81785526599944,-2.60062362408446,-5.26829989136536,658.874786498569,-2.89638736509321,0.0406334070384438,151.329897743337,60.4383116341149,"nonveg_608",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.957899696297115,2886.46713774916,2781.09189792342,3510.03259693679,1589.26374495949,3735.83575654874,3655.71948223224,2141.51203870136,146.771147500307,663.676689773704,5428.78210330131,5126.2314042588,5860.9631949457,6297.11030133545,2245.34401718032,933.603831922851,687.931607703529,-133.654109704463,-1.61571949058109,68.5296088324653,-0.0580937295324272,3.94247730573019,-0.527628286017312,0,2792.28855232027,2782.89257671988,1774.41605738812,26.7660095848248,19.9291498201258,-2.31091559300237,1746.18793458019,19.7606169152359,19.8122182201799,12.1210099717193,-6.99841523627236,1206.94354178706,10.3920230489371,12.2104028415018,17.4025678975188,-42.3573724097202,5120.85446350681,3125.34133972393,28.5480749266421,-1.72404850650132,-5667.41362192973,2307.88358590728,-29.6517500002884,-31.082028576219,-26.52993993834,577.757141821566,8.91381569785689,5.22720700829445,2.01991394939075,2421.78170237312,432.291362406328,-1.24766824122103,267.796678171842,-0.356671437869576,1.87649034201297,-10.518016270163,373.885506960774,-3.30138945325249,-5.24828451235491,-8.14573472838791,-4.24425123070612,-10.332017837789,783.581489003229,-6.35254655617676,7.14662000555638,-74.311823,62.1024679986513,"Canada.DeceptionBay.BEGL2",1071.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
