"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_peakSummer","spectral_blue_earlySummer","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NBR_annualMedian","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changePSLS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.122148405015469,1848.86592636977,1891.83578913484,1413.84946698503,326.616353805539,-1540.13673503916,-2134.1846266888,3340.48935484692,3877.55936409578,3880.78093976121,2727.59834172262,2637.62749410392,2698.75712021384,664.292687800056,856.771449349156,-245.963985109417,-2.63220739364624,319.962817382812,-0.0383734419941902,0.00937677249312401,2.53132991790772,0,1655.21564146449,602.61757570427,-2.8420866641468,-1.95196181861263,39.3016488754162,-159.927048353593,1130.50649911266,-10.3848129219275,5.28776393412942,14.6216156519499,-1806.18344885751,-1730.82300735156,870.744619256438,-9.19263296032152,1.87302901284411,48.0879723059952,12.8603545592111,3322.39067745038,3553.70243670242,1108.87952185257,-0.415366890969744,52.1661837597137,10.3253041507043,1764.0749076628,-30.1611166056701,-21.1027698020005,47.8819463571817,17.6308257337166,423.997720963154,25.8804715948594,6.25368501642726,2811.57741107952,538.159070399872,-6.59199546287731,26.5368920691843,5.84637150955158,439.271815069357,-5.6447533058092,-7.06714864776699,3.48443626616561,330.802922044434,12.5296431342177,4.63112141062861,3.74679037377715,936.192783530925,939.682521073093,327.227060141678,14.1118656250167,69.7914369990485,"Finland.Kevo.3",193.806,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998387336730957,2542.36745183465,4327.3987426585,1821.70299951562,3279.90567853877,85.4767838684053,-1016.25064125459,4718.75298654935,5759.86599626377,6934.30357625379,3047.91296930898,2651.08042449279,2512.07971164372,481.190312197476,737.138043287974,40.4057949760884,-1.44109570980072,40.0963325500488,-0.0229689665138721,0.00555705139413476,1.35831093788147,0,2928.47005382784,2450.03361271027,35.1430135658422,41.4205368313536,-45.5362318277336,2912.9120575111,3815.87098059351,49.3551748436716,69.8907932998756,-50.7181306297338,19.1151989197771,104.005528884807,2688.54263556869,33.4218859297652,50.5950714317564,-52.961240391508,-46.9491036656648,4776.0872663159,4746.20428800855,3807.58590155755,63.8720971994322,-72.217010908227,-60.9049523429337,2303.54260596804,-42.0094385755149,-13.2699889437526,-24.3000420614312,36.7289585463509,931.449635757294,-25.4252175399361,-16.9134022672136,2448.34256185525,740.147360385147,-6.93044304846435,-22.1110771185924,12.9672791571913,820.052043163319,-8.82748716418898,-1.85875403317346,15.4368386891157,438.035516613893,-14.096677263474,6.37610451114563,5.00732462899536,818.581601907444,796.323922568639,571.740772718277,-9.98358356490406,69.347612999029,"Russia.Kolyma.WT1",306.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999995946884155,554.636855031523,1215.80989804643,688.660614094458,607.375078928158,-847.530100365341,-652.728322101098,925.986031105139,969.419409382165,1797.29067311498,1031.827413674,2386.13365659667,3245.17069243611,1300.10626271831,1683.12349366894,-81.1561168791274,-2.47745323181152,90.4858016967773,-0.0182733740657568,-0.0331370793282986,2.18370985984802,0,593.899729055735,676.886585480605,-3.50966240884157,22.2110774639534,-112.814430913434,469.08889330867,1381.10624927426,-28.5906023901677,49.3252231883664,36.9922653557086,-847.530100365341,-752.992490563973,873.60557998962,-16.0860496158284,31.2001992853436,-125.126700857878,16.668026645825,1014.62069509012,1147.82884447328,871.304642009841,31.1180229289229,-137.978543955469,6.45732652970755,962.598505813156,-23.942534401874,28.3983528705941,-160.433084302193,14.3676217431985,753.694557736724,-105.317758794795,-17.3982864239934,3026.59625852686,878.703293425353,8.82372931463567,-119.177846191652,-20.5671369556473,1056.08295863979,13.9561427413252,-10.5754391722933,-27.4147409753402,486.602355166205,-59.1763213391577,-8.61519451373163,-12.8779391799397,2045.14659306324,1901.7423256461,559.674750513257,-60.337183232383,72.9526882087822,"nonveg_940",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.99999988079071,1424.38355122172,1443.22290968067,622.107731903263,814.818293865996,-1043.64412870375,-1794.23021825404,1717.96131634479,2841.73870990226,2665.93605553523,1033.04323243946,3023.25866994907,2845.91381061307,921.79628774516,1253.58797862417,-172.547704201256,-2.64115138053894,26.8135707855225,0.0251181287690997,-0.0636121705174446,4.22318997383118,0,1356.31060951501,1227.67985495897,47.4518247797233,-8.819310450957,18.0466774824636,157.073486255203,1268.55248235476,43.1187858813977,-33.5911174364121,69.6946049386454,-1644.64101281897,-1646.31030993591,1049.86957598501,35.1962900808524,-30.745311714975,45.9124767035751,62.781121661403,2451.41076462209,2114.00862356289,1974.89870201026,-11.3906019008918,20.5740435903081,21.3803519843538,1319.8157779386,-11.0003911103315,-44.4502826000406,51.3790883317183,83.5270907562938,549.829138804305,18.1405212250832,25.4441835360824,2971.82758751831,876.529864107931,31.3103397354234,23.9943179163169,32.0826760577598,527.8811219452,18.7520346131644,-9.71736544957332,21.124562896057,453.013225869501,12.9536790698859,22.8341296134234,19.6236517844744,1385.66524419047,1348.93698376075,298.999236625636,12.7804111657382,76.2282777773325,"Canada.PrincePatrickIsland.MouldBay-C04",281.482,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968232691287994,2640.30699179551,4023.60015999933,2003.18387198247,3217.69397440184,15.2411988207645,-831.74431188616,5536.930327175,5985.68878587302,6589.4948586095,3761.13919730167,2408.71291081125,2371.58992962119,500.924451430071,717.123883356506,116.580880580574,-2.22808051109314,305.40009765625,0.0459540635347366,-0.0539527460932732,4.06684494018555,0,3057.39932234823,2395.70357814602,37.7619189155834,42.0948670226173,-36.8050816197518,3443.61763842886,3243.9712344924,46.6618500598909,61.4705244231891,-33.2675666555988,234.16204495658,345.152999856063,2477.63194978479,32.0058704529996,50.5818612064932,-33.2330818426109,-26.7802177143713,5395.91929690195,5412.64395271541,3254.25390111254,51.4620565288317,-46.9684893617025,-35.0434577893203,821.602163674058,-16.0769867445211,-3.17531662228524,-11.0924119395394,26.8989567221115,1195.33497547082,-19.5775662475752,-8.07996518114481,2349.84264652397,314.282284876301,3.28264568347163,-9.97692252360548,7.62944417206168,195.987415437353,0.420832072671215,0.796281837043315,8.90851888351605,164.566954607558,-5.24422067091503,4.92620281168149,3.28501973646097,709.95969659484,752.370638269033,196.370332825647,-3.37248521353106,69.1469111070202,"USA.NorthSlope.HappyValley-C19",707.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954094707965851,2713.01564319065,3076.82999308259,1373.32285481725,3490.10279140822,759.186260440178,609.145962372702,4144.29381411866,5379.36706901921,5154.44072953786,1940.07713356647,2657.82137262415,2366.0526571011,497.059711707961,861.488341028868,-338.081049622745,0.683120290438334,9.2314240137736,0.00503883153821032,0.0114069723834594,0.826613306999207,0,3327.11508045169,1943.03624723103,37.4533959181804,31.5712095341199,8.9865612259311,3870.12334688521,3119.56444116032,14.9067965380414,45.8841382873118,21.4581533605396,633.526948559712,754.381401655548,2840.24343120376,6.10401118554362,38.710242991858,93.6128537126296,29.956820095377,6052.570870751,5207.52434524817,3936.79549587052,52.8961918328917,36.1821923869892,-19.3818182320109,1869.03226795923,-71.8858564599705,2.37474634054113,69.2015578540662,33.9395009356514,591.182362535033,14.0096405700922,0.514499117569293,2483.4052593601,831.85559125919,4.65952863202283,23.4428603000229,5.51882133813124,610.138987311552,1.30456830049202,8.31643560749553,6.43403962267874,2779.29380433347,114.749472294213,42.7469275337024,8.38440874350497,872.475474963929,909.121074255256,413.135920984825,13.4017533317385,71.194255554665,"Russia.Yamal.Kharasavey-2b",904.266666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1807871311903,3489.98114848793,4124.96099444789,2317.42808137182,4469.92702366041,1267.74044839183,229.593362042266,5797.08260127923,6492.96594501677,6843.2834506303,4413.51330560182,2330.37466299597,2034.66076145965,396.833934860342,544.68424896232,-53.4774036196954,-1.01093830664952,702.02587890625,-0.0546197313815356,0.0938361535469691,6.37706891695658,0,3439.99237015428,1722.38455012954,28.4856918282285,24.5709821704917,-23.6471230020016,4636.30098932624,1333.21720933683,29.1464118360071,9.22547479988867,29.9052048429825,1534.01621861639,1361.82673646354,1047.08321945955,25.1109733560221,2.63466449790084,-23.7408096149905,30.0668731398058,6404.60827107286,6311.26303780191,2672.00695935408,32.1121244681787,-34.2556714551898,-31.5853704091747,2614.130689977,-43.8136777208584,-34.4346947498465,-3.78740380822987,40.7626809090582,317.756189525815,-13.6123177877987,12.9996923517964,2086.02938878,455.097195819667,4.47752732541434,-10.0491441686579,16.5452526529206,509.627420069859,1.31390581963186,-9.38725662957183,16.3323631526724,755.394185489887,-10.8317116807497,21.8884139021187,20.3789654432474,725.556417438767,592.08064662386,673.106246471979,-7.77430949521375,68.3001966656492,"Sweden.Abisko.NT-MesicHeath",788.526666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-311.221170897699,-129.47078708183,-322.994933374668,-981.783364969453,-1940.83552404471,-1873.87047131645,192.140655286542,575.295035637046,201.884538987726,-20.8553717767254,440.607140713769,634.839109137219,461.317629090367,548.311270274643,-528.910591401634,-4.5601487159729,1251.59020996094,0.392096161842346,0.00521737290546298,23.4449310302734,0,-133.101495394573,475.486014191574,6.54804958552051,0.121023610424761,25.6328970817033,-831.081816720188,523.88599339319,5.20816442435235,-0.487285580365513,-47.6259993993809,-1756.95675400888,-1744.44423262126,514.997894087144,5.1430926737161,-1.07453234100643,30.1017385501193,-46.8179903715586,192.140655286542,194.302095475319,596.150407413772,0.324796123372823,33.9464087863018,-50.2044923995491,673.700977215925,8.2147340130162,1.28996842470034,36.0704216452222,-52.3415153306571,340.341695229149,18.0527084894643,-30.9401541117408,634.839109137219,371.547916948484,5.08135145735643,16.1196316840941,-33.7770833589531,229.978588189653,3.26309788298598,-1.85717958380703,-20.9071443808776,124.260264839026,8.78190327976024,-11.2963877126387,-10.7679022154491,499.986393501255,491.559131461137,137.282439726023,7.40095659302331,69.3919315254772,"nonveg_870",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999920964241028,399.986071065628,422.123692898344,-235.031040559009,533.663857736385,-144.34692477681,7396.24673351933,-661.791147777444,-272.448812568917,375.998752713685,-2036.09936545809,1388.09952536769,1651.17198209002,579.395321196794,1036.91721070848,433.341238048738,-0.714977979660034,5.91722297668457,-0.00313713634386659,-0.000825916358735412,0.186212286353111,0,-105.671708556917,657.154733457352,0.808362449051729,23.5606411030373,-35.1863600970174,533.663857736385,8633.63692801991,-313.259785398741,-18.1067595426904,18.4816939559469,-144.34692477681,1273.90876795001,7992.32318940644,-276.123915076979,-30.1148665705554,6.18480008425746,23.9305019897624,-272.448812568917,-459.321409125138,2412.09811817177,38.4366629811529,-43.2298376855068,38.012156002266,2438.89290947273,-79.2497616971685,-3.69063034448675,-18.5834724030137,40.4302148481003,929.596125787048,-28.6507894788449,20.3326702742915,1238.67070084762,1449.48185786766,27.8149009191362,-27.5000854161598,9.96192163467085,1168.67714134863,22.6838804599397,21.4406018292665,-1.90595104297322,415.519861029352,-10.5402889500289,8.19252463573908,3.94949168933578,1036.91721070848,957.342270698816,614.064016386286,-11.9938049191401,72.1967993150336,"nonveg_1642",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999938666820526,1165.86155722102,437.766824680943,848.891026009461,-252.77542116536,-1661.88502095514,-1954.98833228668,1338.15911052175,1967.32029847346,817.839848143428,1393.23856962098,3438.29247086212,3183.7360550562,1126.44885549556,1778.94416904411,-281.040687642218,-1.5748507976532,75.597526550293,0.00663080858066678,0.00269713951274753,0.411850243806839,0,848.891026009461,771.080918073425,-0.996798516541421,-14.8540091698071,77.1080918073425,-572.48468050794,1162.28370207694,-12.4525509095216,-20.4331026921661,5.11895060637949,-1954.98833228668,-2029.3318362073,1008.03341651703,-9.08906782814136,-18.7578234416136,99.2266075139845,1.43339467065283,1393.23856962098,1489.40129062791,1149.48045033003,-20.0122793222433,114.948045033003,-3.35197019032057,1551.46325115874,-15.5123265838589,-27.0507276096721,148.424569687038,6.11068675348724,503.071426227545,50.3071426227545,-9.13993244193435,3438.29247086212,412.92717565433,9.07548136843872,41.292717565433,-14.3973418044006,262.632839705165,8.60537243536459,-8.57641108702828,-12.4976504217219,445.898799503155,44.5898799503155,-0.982437642766689,-3.67417993803993,1667.93362075594,1645.83465716027,371.730151486116,37.1730151486116,69.0433802655831,"nonveg_863",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
