"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NIR_peakSummer","spectral_SWIR1_earlySummer","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_red_earlySummer","spectral_red_endSnowfree","spectral_red_peakSummer","spectral_red_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.887534558773041,2579.61905496622,3427.93654558663,2088.47975066179,-313.048113381989,4751.89062451674,5031.49011416906,5717.18999703404,6338.69480468429,2488.49972135493,2353.95153280463,2288.79430233161,2454.4255592459,779.206796297817,710.295569945187,665.942896177148,1123.17416494967,-14.2503069567614,-0.7015716764662,151.170218573677,0.0238463659253385,1.83251081572638,0.631445275412666,0,2980.4125646728,1287.54162717858,20.2467759418556,12.7671119345183,-42.4284889285161,12.8274027121097,854.904950612421,7.04149514700005,-47.4947194784678,22.4884727986121,179.684892323265,774.389337511113,1.74368406586185,9.88080540652948,-43.0216298617285,23.2528632176142,2640.73638547584,45.7741789845165,21.9370103866588,-58.6950906442318,14.8967414729913,3284.34497555938,-42.1215103878283,-34.7484524182168,60.2362600461897,414.444295967177,1.23773756770925,0.651070980625613,498.599145073551,0.73366051003178,396.057714009623,-1.91375868861487,-2.4864807256113,-12.4693542697112,10.1909307485771,731.158145728917,-8.40369004565615,-6.55188770198809,-8.21614519837731,16.1860793025254,-5.42545754429237,-8.85556272425338,12.9242623352517,659.07125738143,-6.52038006560914,15.8795026975215,59.5403930384506,"Canada.PayneLake.TDA2",967.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3245.81057282173,4272.68863007372,2033.11245476043,2024.37446717409,6094.4166780308,6127.11074378403,7434.00232611757,7316.59082691178,2669.11261893597,1852.57965576431,1913.17091352336,1625.45972170606,398.594721038732,638.31118978118,225.819771403612,598.71369420401,-98.1014588710429,-1.57560018698374,480.350189208984,0.0319045347472032,2.68463142712911,-0.38350549340248,1,3193.47621862206,2654.88582946579,47.5981869381634,38.0432914317007,-1.98606463360062,-73.129141511912,4577.56819128387,43.4321473544828,95.1841267375275,-105.508093826859,1566.01201042451,3849.15748196585,33.7807947486621,46.6766289221408,84.6860842606847,-93.4815577851482,4285.56637804833,74.1997372601762,51.6785185884525,23.9587779213024,-111.405305669628,2887.27315999895,-72.2181807746427,90.830414840276,-19.0826465174444,1119.49753761472,13.5056231356601,15.1796069575808,601.19980746916,-9.6710882667282,505.624118450564,-10.9261227889007,-1.31511928798408,31.6015074031602,-26.5388892941248,572.94877498925,-9.91249777920836,0.291333285118942,35.2448401969102,-24.1730469452704,0.917229537792914,31.828452614444,-21.3267368721432,539.035458682278,-2.47421941076014,-14.9432181659299,68.4388506656554,"Sweden.Abisko.VJ-SalixShrub",193.726666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.159358277916908,2890.48433980222,4894.64208475284,2832.54457868382,1760.31698485962,6840.30678397334,5960.46612462537,6607.10534718853,8085.95678605175,3177.76078168607,1620.52683346025,1451.84273049938,1787.18218413148,515.324107074202,482.129110606689,550.806889621878,603.992373394356,407.626495511223,3.38900939623515,120.993919372559,0.000565927436885734,0.0751434316237769,-0.234365244706472,1,4082.6601611746,1952.61947266493,41.6344327866929,6.01740294310124,-14.2385047087921,-51.3234278703319,2770.31295301516,53.581915244889,9.69622596638927,-73.5020217699631,2372.73322464367,1986.58550193884,39.7723300040986,-11.6217236274482,1.82981488682931,-53.2674878604619,2190.55799457034,50.7473019953718,-5.36800379501579,-4.98304370864185,-61.4021860936375,1414.82514146289,3.49574918078023,19.5719685446199,-15.9290818560875,1063.62701531697,20.9551741778857,1.22164439000616,500.11324977969,6.82353349985109,317.900332067055,3.21533390425824,-5.77679914766631,2.56340229359536,-5.75735436566668,189.415408173614,2.20012500067259,-3.41830294927715,1.8834542427223,-3.8046689713343,-3.32106273542602,1.64024042948707,-4.35447222607212,225.861692857368,-5.24289419268024,-4.05973769928744,64.7068633321415,"USA.InteriorAlaska.21",581.316666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931943535804749,3229.86860392779,3722.54180099622,2459.6538114351,1031.65233798163,5024.04075266063,5455.13256750303,6082.19166525869,6056.85763646836,2841.85969255209,2437.32530394482,2473.63671271465,2541.15419611261,851.046361885162,809.998210674748,728.503566942245,1257.07400640436,-233.483012165646,-1.73062789440155,33.8513671875,-0.0310272425413132,1.82514967918396,0.251382496953011,0,3747.80664068135,1550.36066685373,22.8442587984794,27.167375616157,-23.9645955152881,-2.13396165514126,1217.72367386164,-15.5017436210261,-11.3710832347414,38.0633939328164,1301.24134389753,1076.72252832545,-26.9843452685144,16.2372418760427,-4.58323141602765,42.5022179995012,2641.77033336862,48.8090338936798,36.409363956921,-39.2275423984774,11.6538793582375,2252.83378024592,-55.9595006709801,-16.419034938615,56.65842079868,342.916475869945,2.5492189609428,8.51260284131349,386.650334418639,7.91342273329936,134.768477230219,1.12559108538141,-0.706974392450533,-8.06087650458949,7.27925731072964,539.684781474181,-15.5779518882902,-0.334218532904163,-3.31482131551104,8.27353754278757,-0.391229035239961,-3.76945768042961,9.7464034152655,480.645931209533,-3.13339468993527,12.5351477817893,70.2956533324037,"Russia.Yamal.VaskinyDachi-2",69.054,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1443.59068374011,1329.71415381674,969.523089226805,-1400.88600984451,2495.98108766093,2441.51762557466,2687.68683144729,2484.32443775195,1832.18033042667,2702.7214178357,2633.90346325216,2593.31210234554,1193.54931205052,1124.58123039598,1048.73436806444,1246.41497741229,-97.1601231576835,-2.87136149406433,26.677420425415,0.0331536160781979,4.27234416007995,-2.58800253868103,0,1719.6442584929,815.839628195107,15.7432531113221,-17.4877817702641,101.979953524388,-26.223083365466,1301.30280422652,-13.4656787053733,162.662850528315,-15.9401875768049,-1014.1986738857,1246.68190562049,-17.4277447516096,-33.1366412632744,154.731327488361,-15.1662910192301,1624.53852226501,38.931048282503,-13.0572070243538,127.077942386723,-47.9470354325113,2437.89361952087,-48.5904479888108,135.684332888276,10.3691409364217,417.889847843465,2.72957686658942,-9.14719482213111,352.617809575244,-0.738197007849787,127.088229390551,-2.33319971873706,-1.32120628255479,15.8860286738189,-14.0096917735723,478.975105899696,-10.0659242492639,-9.49571695669454,27.3984595216884,-0.346515973553942,-6.83050264024705,19.8799396200006,-0.819919972921778,246.296635294945,-6.27580760131946,-3.07987571157287,76.2282666693325,"Canada.PrincePatrickIsland.MouldBay-C04",15.362,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.338191568851471,2368.83571961012,2747.32926628164,1838.75977300344,-828.230485533798,5218.13063451963,5062.98699258718,5612.15113710556,5521.78043715846,2138.91224257031,2769.02437117992,2554.15762156877,2530.04875935561,866.944777258385,711.61155255917,669.353628077387,1149.97947350018,-104.75154671245,-2.77592620849609,746.225158691406,0.126011483371258,7.66235342025757,1.53406457901001,0,2483.64635428999,784.241656768064,9.99114127866395,8.70460228215429,8.1181645087141,-44.8232327155055,956.833427624074,-5.23216299024596,19.1380780448429,-56.2843192720044,-938.108254214176,819.752340880712,-12.2943252803615,11.8390129389256,21.2144125434202,-48.2207259341595,1726.2718595842,32.1649429231269,13.0495604054537,8.9852651927427,-63.1210744931252,2763.29146998819,-56.4564454847533,30.3065865329199,-37.1044404964704,395.992718027856,-3.23887590729866,0.28188162493152,493.880340124586,-2.8701226484567,410.314439767048,-4.8046893706502,-3.67696155060585,5.15424839266481,-11.5249783415132,638.976679775853,-12.4506240654616,-4.53996451239806,8.568516948435,-10.6707265132779,-3.79076810495658,6.4335538726929,-8.90889483375681,475.908237919258,-4.09087112706317,-7.92312587433392,69.0550293990162,"Finland.Kilpisjarvi.18",220.848,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,741.450283904956,-601.271725879727,-525.360295280273,4548.25299790248,-745.001162959551,170.494425767718,-952.312910446615,-1107.6100695747,65.2111006259137,202.434039556765,429.110934065505,0,496.988593732422,705.004213774157,341.249059764807,448.585025829072,1817.39751687199,2.34392905235291,24.4145736694336,3.62526152457576e-05,0.0540956482291222,-0.00119639525655657,0,-85.1790944085426,1342.72200978468,8.46502309368713,-9.92485829752278,27.3708991319377,18.2988644986163,4854.54978839207,6.21298387169386,27.3508807607118,135.379141544381,2966.79322163014,2267.01588485071,12.4384765107739,-6.62257789972909,-3.1341233126816,68.5159577714717,2218.20683980985,25.0521394438959,-6.97324820413757,5.35507445269274,37.4269112071444,1878.73909069332,-20.5617755790786,64.7841065756318,-16.3887038939892,1027.12227548667,3.61062983811994,-7.41297943352736,714.331560998007,2.63747197861455,389.843797237826,1.46638462262925,-2.02086341710173,7.9697278984359,5.2907229394395,384.019770108745,1.11347304092788,-2.77039153326795,8.60807425945768,4.47952055281574,-2.5592612847045,7.72868195672604,4.08402450126631,363.755154009351,-2.99499103783877,4.31412366244828,57.6436565499787,"nonveg_1677",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,373.96809131696,341.508588028756,325.103190345035,-3105.72801663148,79.2457175550725,669.339372249652,677.051742763248,628.412158176521,1605.13440468784,2996.39119858221,3205.39236620404,3183.48783930654,1451.28677830741,1483.90669506104,1437.58128797893,1953.3860036543,-90.154146244618,-1.66025447845459,513.373229980469,0.024918157607317,3.63399982452393,1.87684381008148,0,341.508588028756,409.772905745127,-13.2288301877781,13.342279026919,7.2378185982792,-0.621598283865353,1278.07076462406,-47.3359542453356,20.4234159005382,14.2105474694633,-3087.49243869879,1147.01107673773,-42.4818917310272,7.84823134965732,18.643725595827,14.0281811481702,597.806025208176,-13.7653819500878,19.6130871650517,9.72791691734542,-1.28539508559946,1117.00436290031,-41.3705319592709,21.755542810817,14.106310900142,570.124717122588,-21.1157302637995,4.73991362238684,355.253023743845,-13.1575193979202,250.284085990597,-9.26978096261472,4.26339776218746,2.70934659307923,-0.671083204451027,612.574724003925,-22.6879527408861,1.28246209566122,8.80246808937563,7.76313468294518,-0.0279259328742195,6.98002664913615,6.5069165641075,515.804715675367,-0.489481797445592,3.83542130538702,75.6525418287001,"nonveg_976",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,302.710697670866,305.189665327158,-321.203305530652,-1835.61171956495,426.003027305742,482.266568631261,-40.2568965759336,546.005484176848,1842.55866786624,2900.31238300428,2400.48909401753,2798.5931317956,2033.67846590877,1730.17932481673,1600.26617859202,2578.81008308478,-1.97045163584407,-3.28222751617432,280.867584228516,0.161001041531563,10.1515512466431,5.94541835784912,0,302.710697670866,675.396693655805,19.2970483901659,-1.36121452216654,-92.2471724837483,110.20081344924,1494.32731225378,-12.5327965177195,-97.8332021953756,115.407089524403,-1646.44018867147,1552.72115154773,-12.9978982770661,-17.6631652392147,-76.9867938731145,108.328948608471,876.390024141911,21.6110733505944,3.33340157975293,-97.7103967921302,104.504693041439,1220.19511529338,4.33548219962388,-49.5872141485556,118.727575238298,945.651993933797,-3.83274190129148,-9.60582979424968,499.823288986745,8.88903787109136,294.243659091739,4.33025140340572,-0.600206020252308,-45.1190793841442,58.8487318183478,1287.02555671488,-18.5305517300219,-13.7664976024316,-23.8103887460956,53.312492243305,-13.7928907390933,-23.246377647406,57.3278679547372,1162.72068647453,-12.0392302032432,62.8179856412963,76.5463255144633,"nonveg_1234",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.682739615440369,2798.0685747176,3926.57428839527,2745.90134637115,53.7185107929948,5698.15869167104,4937.18722988303,5684.78969715692,5761.91476096668,3107.53586557671,2788.91538398609,2570.76264151012,2344.15146313545,957.710419408006,899.027991856356,694.296647412258,933.051924435084,-483.080052783233,0.197384451826413,393.329671223958,-0.00181084824725986,1.48435473442077,-0.280774523814519,0,3514.98426099201,1222.01286509628,28.2905415596432,7.65101329612991,-10.4897238183272,-26.8914932891525,1908.21369337574,56.12393215811,12.5606154006525,-19.7141389065684,339.954788260753,1422.1014562879,41.8265134202322,-24.5648443181565,9.42026594547448,-13.0982782783152,1575.69808113715,46.3440612099163,-7.32863447392278,-5.01201531355981,-12.9701794321489,1610.301841441,7.95255371409937,23.367413638685,30.9553023705628,530.319451816721,12.1911738134679,0.0592229788587434,533.508943747509,9.61846078106213,442.074149178692,5.3950746539037,-13.0021808581968,4.84732223329642,6.93898895677514,262.264953223785,4.28596403941899,-7.7136750948172,3.82058639659924,4.1635824000631,-7.75377027369722,3.14191612443654,3.16065818528537,311.454882290711,-9.16043771443268,4.99931066687855,66.4500766655635,"USA.BrooksRange.6",96.8333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
