"permafrost_index","spectral_NDMI_earlySummer","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NIR_earlySummer","spectral_NIR_startSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_blue_earlySummer","spectral_blue_startSnowfree","spectral_green_endSnowfree","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_tpi","trees_cover","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_blue_annualRange","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeESPS","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.977501738071442,-1216.61213463436,-180.711021767873,3453.23591666305,4179.06964559136,4617.01404192046,1743.06850804376,1473.15047741308,2113.2998303166,2203.21771726538,2024.49639753945,494.791437672318,649.768905409459,688.707073760966,764.083378353973,780.252011441859,652.336974935727,-143.641437432532,-0.276257918775082,16.8709041595459,0.00155970038613304,-0.00362653685733676,-0.0763137653470036,0,0,1842.53108694469,34.2597059626428,25.1767807129924,-55.5374323229929,2978.46448466167,46.9934101558043,49.0860893494107,-98.621957518345,-1003.3563879437,1977.93436411939,33.5231222009881,30.2812121254438,-16.9264968314849,-74.4555387002506,3763.90164094499,3183.99340179607,58.1534690764981,44.5559954975687,-21.9525422543764,-81.0356838430886,1516.44577151666,-27.8595650350942,-21.0580404977012,-6.98538390536026,866.590165653668,16.6899028996052,11.2646185730938,-37.1758061126433,2328.60907461414,426.365243901239,8.18161848229856,1.19763898315551,-5.90982105411264,-24.9669692998411,315.174256881419,3.50072477907173,-2.53067043032023,-3.42388412520997,273.614239111289,1.12192634376487,-17.6525755432435,231.043706601214,1.40970484598984,244.108788761914,-0.941964192001046,-1.18936624928483,-11.7921239433062,70.1611722190646,"USA.NorthSlope.Deadhorse-C16",24.784,0,0,1,0,0
0.999996304512024,-2486.66126202715,-1330.20611560586,304.358152474458,807.530676653853,8.64034170448724,3204.71671627907,4009.73655145825,4477.07184581463,4739.15322782809,4401.36924752508,1763.36830671629,2411.60292394186,2273.11733284557,2813.4590579197,2812.67627960656,2496.52860144843,577.446113579454,-1.49961316585541,144.832870483398,0.0267367959022522,0.0275070779025555,0.689849317073822,0,0,1295.26612253412,-33.0485452079658,-8.73423293829605,-51.9300285524724,2955.83113133069,-78.9572004902108,-16.3921908430372,-92.4351779362339,-1830.37961225052,2304.24952143628,-59.8663505423518,-14.464279181399,267.474633507443,-71.4533566635222,774.144150660122,1500.29462780378,-38.85731667851,-9.53928421838616,205.436045209176,-61.9608480436703,1853.57411982947,-46.4095225535795,-13.3831909893067,-49.3713108998366,1233.57468447566,-25.9683817799738,-13.8243499773056,-46.6544375997857,4739.15322782809,771.261751625631,-9.4796750814099,-15.3997362613524,56.2973300505012,-37.4401974304944,678.055350926982,-8.4860653777868,-13.3866878779223,47.5488226740484,928.227027013668,-9.03201321897071,-15.0677138302373,894.721050330819,-9.62249223908485,838.05128167737,-10.2235631119763,52.6912796930209,-25.4053066421663,71.7283863060289,"nonveg_643",0,1,0,0,0,0
1,-1751.16800405877,-1385.53828935713,1019.95720798396,1158.53167492925,642.981203427761,2519.46862548966,2492.40302987519,3313.88266829799,3690.09656703514,3250.19933159257,1475.18553348735,1915.94401320342,1734.62730153377,2181.15465216021,2053.65649861641,1726.3868900821,-117.453004708886,-2.39002919197083,450.472869873047,0.260657757520676,-0.0434258691966534,-1.85293221473694,0,0,998.843531530763,24.6340931094277,-10.9162186047179,-53.6410817827246,2056.19690516257,-52.366855890608,-29.8810203158946,-62.2795225600166,-1740.63522765022,2016.21311321615,-51.5425050178212,-29.1060195108247,182.213367078709,-59.1828230488483,907.497622519131,1575.62270292798,37.9903818528245,-15.0790401822481,167.139860193928,-81.2147816103467,1200.14458357572,-6.06765620434957,-33.1927781935932,-73.1107085763585,511.018797121245,1.08262382457886,-20.4407518848498,-32.6634838284921,3313.88266829799,884.72303875924,33.6340397962945,-15.8410076636275,73.3162059070946,-62.7023164561923,698.369453727844,27.8293433617052,-10.264130407486,43.206521645394,880.833018911234,-17.6029815678063,-16.6902226442502,865.97244781494,-17.2474546959391,762.972550708771,-18.1907104831246,54.5449347557183,-13.8618959960301,78.4028132628495,"nonveg_752",0,1,0,0,0,0
0.378994984286172,114.183866000084,1171.69769086033,6210.80789927252,5794.73252542505,6958.55170096704,2288.18932831434,1910.46018874636,1941.46545781405,1854.35257092817,1722.07491768603,484.846351607495,713.196043613685,601.928713188964,580.3094044053,443.548855975133,290.787658954004,-86.2793460640375,-2.32171644483294,605.042184012277,-0.115229323506355,-0.0705372273389784,0.833594398839131,34.5714285714286,1,2479.01918450355,77.469349515736,-5.83579284241952,-56.4849111996651,3777.58385723636,98.1991499971845,-4.32957922515848,-40.291318237039,1268.02190996799,2962.72378211036,75.8129206351112,-7.23073925385149,38.4046988955025,-48.0541388769733,6645.76138757463,3737.25469941653,116.789209356767,-17.4454925832766,22.7935441253144,-74.1800474201663,4519.8187649257,-59.1403822211119,-82.1039541828162,32.3804321379389,863.166135605639,26.9739417376762,-9.69085464874209,-18.7123711914847,1687.44888270726,1246.59789332711,-0.297070359616853,-38.6591138068553,24.9241237673667,3.24872662996796,1048.33943312326,-6.63169993196416,-26.1289073531379,16.074655702967,620.614126619412,-18.0536001066494,0.465673778451887,503.276030590058,-15.7273759559393,670.761008793049,-18.1439011460622,16.6536918773748,5.90282068282769,69.0465177133015,"Finland.Kilpisjarvi.19",1373.31571428571,0,0,0,1,0
0.00999999977648258,1442.68686650425,2613.92413301148,6848.2758309538,7337.92471101703,7683.01064529729,1980.02879954752,1774.37627140771,1148.58924581244,1132.64601580838,1306.89245618933,286.025198680008,329.343974191296,456.329798266231,377.269401347647,262.939830595296,350.191866008088,140.240945543143,-1.56876772642136,189.372109985352,-0.061610546708107,-0.0313337218016386,1.42219421863556,48.8,1,1508.56957287477,24.2112570474225,20.8705320679361,-0.360673009365842,3670.63402008442,46.9610571822696,47.5304395787654,40.5941392093942,2727.24972725771,3297.30521608404,40.3908669087055,41.846540400292,-3.48735585512211,35.3476049425825,7034.11632500165,2463.82587461806,41.9438518451534,31.755257756706,-27.3600996105445,12.9839240347823,1041.36266823407,-19.5181259354845,-7.2866413154101,48.0424562343688,547.691854355328,6.50369715606301,9.79617200603672,3.00930181579704,1328.38330851272,445.246070451759,-3.95343780909816,-2.91873793791331,-12.6791489919099,4.04711689045448,332.702905594101,-3.68625268095995,-1.8450414288515,-8.72500932596893,183.536191896146,3.05644379721383,10.7962465821263,170.141781703222,2.86370461031915,178.697300820354,1.35341361467941,-7.43852943773973,10.5116059306091,69.6021475990401,"Finland.Kevo.6",4426.642,0,1,0,0,0
1,-2619.78812748324,-2227.08239670605,840.317184270183,473.816457111816,227.020610560453,1868.70672172747,2640.38161917606,2961.96202584917,3014.26933891797,2742.24828197282,1148.44079495218,2080.21996066224,1390.51321320289,1597.22420896604,1658.43708157063,1435.41317824667,-438.111839102319,-2.22114777565002,344.577331542969,-0.181922286748886,0.149079829454422,-5.9005389213562,0,0,449.195053514895,-2.23218846014937,-10.6019559259905,-4.29453956414208,1476.92124696771,-42.1977499133631,4.33601346654815,-22.6939391814039,-2389.25409031546,1395.37802975173,-39.8679437071924,3.06364775881592,35.6847574023283,-20.2714617011756,578.321892318997,630.344257373658,-0.487076676112234,-17.5227592488494,33.258716394746,-2.40923557582564,1070.05435906086,-21.9455373892699,-8.62744429818335,-18.0294252876519,771.674897448592,-22.0478542128169,1.86244370093464,-18.7548772916896,3014.26933891797,752.609339713296,-10.3386954573045,-11.164428534504,34.0026321181432,-6.53841413360033,642.473117539413,-7.00139725208449,-11.3549775347559,29.5014025756652,1129.42894905092,-5.64713666688148,-0.77242689826042,988.974505869572,-4.83435556861249,983.834312167167,-4.62317230626771,27.8779879154949,-0.88895054650834,78.1535342534826,"nonveg_973",0,1,0,0,0,0
0.999768733978271,-3527.69685733594,-2667.54862483837,379.11826987779,488.499515857857,1131.22168772184,1108.76475091219,1259.19519668452,2107.22892994195,2642.84475311603,2394.20990680966,762.843238115277,744.791154213587,785.064200229855,1072.79901719773,1308.6604025002,1245.86607511939,-407.672102332611,-2.78782081604004,815.410278320313,0.070831798017025,-0.0451900511980057,1.62413251399994,0,0,924.187663190894,-17.8847201830317,13.8570079944859,-42.4759619860523,990.977125780389,-20.1300250258835,13.9838347319288,-47.8238011747619,-3102.29314284612,860.148232497568,-18.005303380152,12.1543918425663,22.8812904214603,-44.8832339354305,932.568218082112,1254.50137059329,-18.6075344744058,21.4886690812586,26.4419975131176,-60.269480242801,1105.05876321226,-31.5731075203502,9.04872076864106,-41.0993643914399,644.638184338887,-4.29801273635235,9.09063084993843,-33.9283254915204,2394.20990680966,594.086384942981,-15.4059979317771,6.63155770105516,13.0860445424402,-28.1903064828461,467.352562667054,-9.84860427224236,3.33467287083333,5.63091400268894,299.350747565918,3.36513376407988,-15.7553025034694,295.73815924383,3.51330729630168,376.075686735486,4.94477308347577,3.30496459899029,-19.7934571966045,67.2792393455631,"nonveg_871",0,0,0,1,0,0
0.338191568851471,-1099.54634624474,-570.978491816046,4966.32242142611,5084.28732727835,5455.88341520468,2123.9943859104,2005.78448784776,2408.84678058217,2466.3729500617,2509.90544703602,581.244058130224,984.995229159729,620.284341061401,799.064971004848,709.329451114781,650.825209364655,80.2427320014865,-2.77592620849609,746.225158691406,0.126011483371258,-0.0269042763859034,1.53406457901001,0,0,1225.83296985328,12.339244546383,16.3581566460164,38.6736377170041,1668.8350681944,-10.9649195435754,30.2450249505231,57.4845392947343,-837.71253550671,1446.47649407137,-12.2822761201292,25.7096716084629,-14.3254243730108,53.2408848142828,4933.65296425501,2602.83231976056,37.1101131191811,24.5625690805602,-28.4517677632443,64.3972370569679,1892.57300247604,-57.3506970447286,12.7949565057095,74.221099703405,522.694258847805,-4.90181733331296,7.32085780791639,29.5944582010956,2559.20458317659,442.129116685094,-3.94414028204973,3.85367909137472,-15.1955177351074,29.4752744456729,270.449131394154,-1.97859614774367,1.76714746936872,-10.3644864199873,587.563153922148,4.19267339281044,20.1800453356595,366.383064262676,3.14907750243417,402.918572713614,2.46752460990884,-5.02497816206612,17.4579330491582,69.0550293990162,"Finland.Kilpisjarvi.18",220.848,0,0,0,1,0
0.999768733978271,-3527.69685733594,-2667.54862483837,379.11826987779,488.499515857857,1131.22168772184,1108.76475091219,1259.19519668452,2107.22892994195,2642.84475311603,2394.20990680966,762.843238115277,744.791154213587,785.064200229855,1072.79901719773,1308.6604025002,1245.86607511939,-407.672102332611,-2.78782081604004,815.410278320313,0.070831798017025,-0.0451900511980057,1.62413251399994,0,0,924.187663190894,-17.8847201830317,13.8570079944859,-42.4759619860523,990.977125780389,-20.1300250258835,13.9838347319288,-47.8238011747619,-3102.29314284612,860.148232497568,-18.005303380152,12.1543918425663,22.8812904214603,-44.8832339354305,932.568218082112,1254.50137059329,-18.6075344744058,21.4886690812586,26.4419975131176,-60.269480242801,1105.05876321226,-31.5731075203502,9.04872076864106,-41.0993643914399,644.638184338887,-4.29801273635235,9.09063084993843,-33.9283254915204,2394.20990680966,594.086384942981,-15.4059979317771,6.63155770105516,13.0860445424402,-28.1903064828461,467.352562667054,-9.84860427224236,3.33467287083333,5.63091400268894,299.350747565918,3.36513376407988,-15.7553025034694,295.73815924383,3.51330729630168,376.075686735486,4.94477308347577,3.30496459899029,-19.7934571966045,67.2792393455631,"nonveg_871",0,0,0,1,0,0
0.999980211257935,-861.898007994083,-662.477791546309,3672.86634829599,3735.39537649483,4453.86563670521,1976.59613350226,1607.35226388838,2583.16003982831,2435.63397649379,2530.47234201756,597.171855545128,579.935932715374,836.904724491454,907.245184130625,911.064451795117,936.504059771493,105.952401075019,-1.3141219218572,44.8876190185547,0.0427040842672189,0.0136973364278674,-0.939958612124124,0,0,1055.94006939672,10.8283678875161,33.1691350040141,-0.139144426026807,1422.10768447289,-59.254486853037,34.5851633812591,62.743178596689,-446.961706635904,1572.6028626113,-65.5251192754707,25.1351726943841,-39.4093740275886,51.6431446179182,3466.32969954182,1616.40083674903,15.7726432145989,51.5773916499438,-45.4492701449556,-0.726456473390954,1530.88582698239,-58.9310007830608,1.70074174922941,68.1787162083684,559.522378869053,1.90596608344429,21.4074663694329,5.77016778196692,2193.94090830408,849.466500565831,-2.10463773887347,35.3944375235763,-26.5407998977647,20.4596502925237,485.411484973392,-5.35245672269043,20.225478540558,-16.4478242508412,170.063031405459,5.30642871687923,9.07459780766312,171.645545557368,5.35384810736819,210.493087706699,6.56269553029966,-7.14025742783666,11.2162878108756,73.224351849198,"Canada.BanksIsland.GreenCabin-C11",13.2433333333333,1,0,0,0,0
