"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_startSnowfree","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_SWIR2_endSnowfree","spectral_green_endSnowfree","spectral_red_earlySummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR2_annualMedian","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualMedian","spectral_green_annualRange","spectral_green_changePSLS","spectral_red_annualMean","spectral_red_changeSSES","spectral_red_changeESPS","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999999582767487,418.824129778086,5.00003756223583,342.617486882783,-2824.96170771735,-1681.53758777807,-2478.46673841187,893.486127900473,634.568732726637,314.90257308263,1240.56920246028,650.117477248722,1137.03404701248,1951.93337800235,1380.63490505962,1078.89506446481,708.714478658655,920.19894106581,896.403928963228,-631.664373073816,-3.79779672622681,1724.23913574219,-0.259179145097733,23.4878768920898,7.53076791763306,0,413.22447542485,574.085768531403,3.92261047455929,8.7295437194099,16.552963688634,1343.66148589736,3.15667652847398,22.5809391642517,-15.8078741247143,49.4876977302875,-2744.05316228988,1178.80904013358,-11.0661009949173,42.5006229804725,650.117477248722,925.666629377651,13.5204805917639,18.2675302399899,-38.5694428907355,12.7866463857603,1550.23193014189,-7.20307536804057,15.4766609026709,62.0092772056757,376.073004586064,1.0769511195037,-15.6697085244193,615.079426202578,-2.43227518110272,-4.37001640143557,1515.785947316,571.214655396627,-2.68365762378139,-4.52725975354578,-5.95549706401636,147.433346003692,-0.47075025751799,-6.07349123533705,4.73622148666538,821.152726985798,155.829429726438,-5.93089649632138,842.048500915783,-0.228295423963251,-1.25236905803061,"nonveg_931",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999953091144562,1215.0355921424,378.367558805383,1109.69723353575,-3193.9875439484,-2188.41285442482,-2531.41187065186,946.694355948621,1852.02564635759,752.671967758664,1564.27667166436,1604.83452452079,2789.02809004997,4318.62917384103,4370.55337670126,3514.86796763456,1765.67977242982,1811.84506163058,1874.70784403102,374.248654420908,-0.384111285209656,91.3133773803711,0.00231041084043682,0.690925061702728,-0.163195863366127,0,995.36098216294,836.668033337019,-16.9245353912642,13.459800501179,209.167008334255,1367.99909798126,-29.2817976503833,22.8053818744832,-248.672254885854,341.999774495316,-2531.41187065186,1274.21215860703,-232.803285594998,318.553039651758,1564.27667166436,1099.35367859892,-19.9436414718839,18.7146156277497,-202.901175976424,274.838419649731,1214.82575128652,-28.3897420637941,16.1586579401684,282.950083500243,817.292975381878,5.94607254809154,-129.665845373681,749.071735770293,-8.59044623564111,-1.14861993577506,3514.86796763456,621.886431690579,-6.61085624703409,-3.14022117465194,79.0806154016863,559.778520110564,-10.4194209100286,-76.5314743102075,101.989652378086,1682.11561237413,554.567876794608,-71.9451389443468,1866.20881416359,-9.66560281174726,1.90493280001315,"nonveg_543",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89070326089859,378.781175477621,187.721686038148,922.058512236335,825.068529104168,-1710.6075106385,-1106.79369298364,394.124318538785,954.122580293381,723.136554155438,481.903037273051,106.428014926693,4167.93243857044,1787.04570265209,1688.1855337557,1518.25867556793,938.233270143385,2261.42210066806,1300.92583769645,97.2914913257138,-4.20977354049683,1565.69409179688,-0.0677944645285606,25.8555126190186,12.7808895111084,0,187.721686038148,897.381796905603,-17.1176366290569,-3.66644140582173,15.9216241199561,8619.83469747123,-139.56561713154,-47.5006886637619,-15.5980338113927,-29.7420406403475,-1106.79369298364,8450.6434840048,-18.2282074081597,-33.6086280137592,481.903037273051,847.694565366688,6.69061171190912,1.99497088032422,21.9303197165806,19.2488355114953,2987.44294671623,-40.5085562346257,-28.3085233778937,16.5853593426246,2915.98326324173,-21.9804012380957,-3.1657890476281,406.512319605808,9.45377487455367,-5.76579762896646,1435.84448320298,472.175921364898,10.980835380579,-3.19033921131961,7.87533267425876,3587.16730196348,-57.8346240964878,-6.16667841525126,-6.14634485063746,1117.00139330176,3683.54854731383,-8.30182116547785,2103.58297331423,-55.896391941887,-21.8294605220819,"nonveg_1473",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999921749035518,2688.79346740728,2870.76615597578,1743.07776904571,-36.6041188562732,326.673898527341,535.783908589016,4372.00033925288,4720.99192775963,4975.57932484858,5166.81272361143,3115.35689460513,2213.35098610719,2440.29759178481,2277.07252872472,1280.02735116179,748.083032494833,958.683052901954,786.857771027952,95.947502279855,-0.868017805947198,13.3128629260593,0.0125899221909801,1.33130743106206,0.096787510646714,0,2093.63769265036,659.414899915723,16.5554362538357,6.99509588601149,-18.5811182062422,1001.30201752564,17.8134607965384,6.06281276445863,-37.6916695057643,-39.3315626115927,-410.158816839531,850.964772299164,-33.2999135985894,-32.1589150398078,3939.27498908962,1162.73674405259,29.4856186135561,12.0406936740363,-27.6215008517548,-35.6122637251123,1573.0976218085,-17.2616603651492,-23.5093942392178,-7.79930710993932,414.115746330081,-0.882395647764302,-16.1961661629648,807.149143552351,6.46561525116294,-6.40489305409402,1471.50325452056,783.670556557355,6.27146352113219,-6.22118377595239,-20.1237785541371,583.967340444106,1.37609539995085,-18.5555168044602,-11.7839023022902,913.430405363503,543.777030777655,-17.6044916036853,927.744980432232,2.00224684095511,-5.48846524795718,"Russia.Tiksi.ShrubTundra",424.403333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.991232991218567,1789.0564660549,2351.80759957037,717.088047621429,-754.412223194189,-1311.14966231056,-605.555009708398,3968.62347471017,3992.236323561,4966.70478762309,4985.49892488991,1665.51269839365,1507.37191800834,2585.33140897236,2307.35348010602,1346.33158722543,655.152503094528,989.915086143357,752.685181259617,-131.775434127569,-1.29543272654216,4.27021360397339,0.00169074628502131,0.252589126427968,-0.0642189582188927,0,1669.9678804282,1750.92950037187,22.4240123430485,21.3392247454595,-80.5238953172162,3028.72271615618,14.2168021782168,32.4747008873029,110.629387159841,-184.21898450425,-1302.71287555608,1865.03988499601,77.316778390979,-126.201129328123,3769.68437434805,3654.23565976102,43.3873162170182,44.1401501076223,64.0531466849668,-138.388223452818,2960.94555323906,-62.331063158891,-32.1463311035449,-56.4517216979628,653.738536951809,6.2254165934393,18.3405374791618,419.329486454299,-0.389283602208457,0.525806760321316,1394.94136421793,294.963650030767,-1.2057436496732,-3.00479278438889,-21.0688321450548,329.602661657895,-7.47241137297446,21.2397258165933,-20.5119119643446,729.108431947134,301.266504129351,15.2154859620372,867.730027114201,-7.81619468088643,-3.59139106747104,"USA.NorthSlope.13",85.6666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2312.69471939394,2753.73631523588,1374.97998098111,-190.588951754984,1003.95501384171,1662.56121274984,5464.02809661691,5439.38445334384,6191.93147050532,6940.1806832783,3968.31735536792,1280.1805367465,1735.16461044627,1422.86016229074,740.826781284535,451.633705895572,513.50680352213,574.468502489176,-78.3011910111009,-0.188754510879516,497.770690917969,0.0244782004505396,1.67754242420196,-0.224215769767761,0,2776.98961912014,2600.61042384408,63.2293548534707,12.8803531093165,-47.7330459209467,4632.93290924512,94.228349946166,40.8334003164422,-23.2697543617589,-51.3245615433959,421.57603895119,3847.28559371216,-19.4118369226728,-42.6184164133235,6112.6666358617,3940.88195571285,94.259982817122,21.0297868551628,-55.8482702797007,-73.3295431850552,1211.93438119201,31.8307673318052,-21.1179379182752,-12.7770121769027,1331.01870897816,5.05797218452925,-18.8597981124612,854.430942917191,25.1303218505056,-6.99273136862011,863.631654430608,460.661244617269,11.011605623936,-5.21554878618869,-10.0710971059142,440.488428034954,12.9555420010281,-7.66323726716039,-7.6035917628313,512.576635335219,411.709007115621,-6.99020077765212,500.611094867412,12.4546459836971,-1.66729370334704,"Norway.Javrresduottar.EC-Sphagnum",669.532,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999138236045837,436.078756791464,1479.07192712354,1072.77284077926,-2733.92345826348,-3844.00858434947,-2832.72703967643,2643.98795023308,1663.72761197003,3185.237931426,2850.01910616276,2094.6128478791,1570.20038485953,2746.2257242395,2257.77487399335,1696.04685408404,609.402831646672,999.697616014194,902.868990940987,1005.67419643442,-1.41002929210663,110.259742736816,-0.00106641324236989,0.593476355075836,0.753548502922058,0,1212.67255568662,1042.99317033207,4.23938530022299,0.695495340762022,-61.3525394312985,1666.958224114,-1.29131765263218,-3.11263473965865,28.2210767031098,-98.0563661243529,-2733.92345826348,1416.34005642765,23.8269712796827,-83.3141209663322,2643.98795023308,1521.51031945597,16.6477303743631,6.05973988028483,19.7187544272489,-89.5006070268215,1896.35606504728,-26.0199696922971,-10.2112578110824,-61.1523955730144,643.740429211734,-1.89803723943644,10.0837430711806,488.45085024615,0.49122125640621,-2.38652462468953,2071.41137593094,388.404567776219,0.395152906949051,-1.90419588104504,-22.3643132395459,479.866919401318,-5.0068734051684,6.05412906528565,-15.8845034232112,912.485893457408,417.94615672707,4.6611391628524,922.593156084773,-2.54278016159579,-2.84790073744727,"nonveg_600",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,-333.529801907468,685.195305934647,678.472422102538,1374.11050076853,1230.4143842278,983.942935984542,889.501048123786,541.069859552405,27.9062332055123,815.411251843341,-44.429149598513,1545.34432573808,1604.45377303018,1599.94418055448,1164.20369267568,759.368094255651,1374.43307604791,1381.22872633712,363.36478251744,-3.39307475090027,1591.65856933594,-0.156711935997009,19.3761386871338,4.56313276290894,0,685.195305934647,1233.62722637292,1.88835222866712,11.2594921590727,-35.1284519945557,1297.36136407131,38.475047409064,-21.7987318415245,-21.7590720654651,44.7365987610796,983.942935984542,1188.97240076269,-28.5287441420966,36.0440098007573,541.069859552405,933.930197722299,58.3706373576437,-4.35822331061444,-28.1251792370653,17.6952974602377,2366.85939736563,41.2183732308316,-20.4073179224358,81.61584128847,591.209298517315,7.59599028935987,-21.1146178041898,438.498491598706,4.2211860244432,16.4694579880131,1314.65937566926,368.633778224891,0.402971383900734,12.454738416994,-0.910904996548472,443.487148676032,13.7687762007866,-14.9579222330242,2.36534555837699,1084.46277514528,467.380281677552,-14.79955644988,1141.46378264754,9.24156818934107,0.399744134659332,"nonveg_571",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,801.168045119549,878.263169691776,-283.1555627425,-3102.44383678311,-2692.89159144147,-3285.14358033236,837.923124151481,1431.96515195821,1647.72119149928,903.561108625458,-217.749374169168,1256.05807574426,2917.61267090708,2901.87980826299,2347.28753016156,1217.00565616426,1286.55069266744,1222.31397454937,835.247892241351,-1.71154868602753,177.839508056641,0.0982642695307732,13.9480972290039,4.93172407150269,0,394.321269355357,1161.41873243428,25.0917345221429,-6.95962770247997,-11.0135892246039,910.02329712773,-14.8539969072097,-7.04362240502715,130.003328161104,-26.3567921955361,-2692.89159144147,756.086373976877,108.012339139554,-23.404912155141,903.561108625458,1865.47056566845,39.0989814192833,2.43103646199915,106.308583267689,-30.8222913630092,908.128080114262,12.4331821678305,-14.6751369234471,-19.8474886016242,542.496356259731,-9.53263005877539,71.6503620468661,469.659368956408,11.2501189010173,-3.60195794906152,2435.5994786815,291.331685775877,6.20648084532554,1.41355485757098,-30.2955216388615,297.706940621785,1.93220852627339,42.5295629459693,-8.7692971523346,1146.62303618085,213.105298176132,30.4436140251617,1306.78125787669,0.496062267496823,-2.37913770807642,"nonveg_984",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995380103588104,1105.98100892815,691.043411468884,989.285057395513,-2632.1178574823,-1906.22508423044,-2447.23001709964,896.695650553998,1507.59951379959,1049.12642525222,1152.04307939796,1319.33373120374,3089.4370162714,4726.61167078035,4438.77890438816,3452.0972310742,2031.71491706346,2285.21950101992,2266.70996421985,638.431898460641,-0.0731005296111107,32.1524467468262,0.0122803905978799,0.938573718070984,-0.0681708306074143,0,793.09549422741,515.318155276114,-12.8587807659185,6.32602001798028,23.0520887477373,1018.28424161887,-22.6317875059708,7.45380806733404,5.19534174296066,38.1247906717163,-2444.90341172212,725.892773251857,0.12925585430652,29.9265737495376,1152.04307939796,610.903863245589,-13.6334864725724,7.97960715137373,-5.71759189698551,25.4707271415205,751.296353569959,-22.3223205059485,4.58558999191396,33.2859973249941,346.546931131569,2.09133887022833,-7.53577679528813,361.229771664844,-2.36764533137595,0.409926863414427,3851.22430878803,454.465010680166,1.78509461181743,-1.28128759017368,-7.29693960772564,246.45828421287,-6.25776928097888,-1.636971012281,6.30300189121358,2031.71491706346,228.471363570647,-2.87785554418975,2275.13421902806,-3.67539664452023,-0.578423025002195,"nonveg_902",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
