"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_SWIR2_peakSummer","spectral_SWIR2_startSnowfree","spectral_red_earlySummer","spectral_red_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NBR_annualMedian","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_green_changeSSES","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.974414534038968,624.432514914573,897.116053038615,125.546782831379,-1958.60309719468,-2806.02546928996,-3136.32672824019,-2887.31471416139,1889.40715626209,1693.3930227043,2052.07237789484,2295.42244855983,413.620301277804,2750.29102174468,2491.95203453138,2086.32142857267,2113.58328172541,1123.47650346302,895.600406018587,930.031525748464,-115.593863438868,-1.77059900760651,76.4786783854167,0.0267864285657803,1.63997078935305,0,1015.33818871071,1009.32238111394,18.9078363699631,-1.82983295167073,-5.05731478541234,-1237.85528210474,1113.23400477719,9.82801654639348,-4.91211849567995,-2581.12481447737,-2506.79560483783,924.218318229804,5.10285022606237,-10.3980633890126,-4.12635902448088,2392.65563122575,2119.7701815545,2248.71578112501,42.816523109807,0.0492009088661689,-17.3307436129899,53.390277637787,1934.64455370901,-15.0143190074906,330.023160132475,3.83004243891047,-6.92425927967811,-0.238722941984889,327.918892134335,6.75496229720749,-7.92628806508025,18.2495181719861,249.000302728261,4.18732205210644,-6.18363663827364,-0.48990461472431,11.5420266133926,-6.83047093940611,-9.43659707164351,0.695356290900435,-3.54779169377266,421.568748901609,-2.80114206262228,15.1258237596536,62.4030449986713,"Canada.Ivujivik.RTP12",1181.09,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999954879283905,661.808328410984,361.197729089054,-744.534936716795,-563.4556404229,-2653.32417942675,-1728.74264543641,-2367.15081048297,31.3035000919315,913.311939236842,528.873992892674,1175.19101217251,-907.208353736874,4122.47881292702,4221.96808897544,3849.31183517814,2684.73918781041,2484.95921575494,2470.19089318706,2651.45313194062,121.076639976592,-0.779285907745361,28.4078025817871,-0.0344123765826225,0.00305028609000146,0,361.197729089054,1630.04758989225,26.3469310829522,31.8690542703423,-40.3319172374152,-1414.41441690942,1848.5313251807,19.2064197442849,-66.0464718057226,-2367.15081048297,-2300.12157067128,1446.14027356191,15.9086095128334,35.739257400092,-54.963526019907,528.873992892674,348.294418131416,2082.39936590938,33.5182804938859,40.8531254314491,-49.7166937907563,29.5721497187821,1231.11673948589,14.295510136894,1092.32207694021,17.895639244382,21.1158635034826,-38.5526111363946,1526.03063335571,31.9958555546292,22.505238493789,2.66503430890211,1164.57264736773,26.1289128839187,15.4629673792145,-32.7053983734347,-4.03438540477212,-1.22792337868745,3.5479799179728,-18.1581321880127,3.09495594692156,277.1572973723,3.95226361380771,5.04085944943671,69.1811911501615,"nonveg_688",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-11.7195360622487,942.282614270882,-384.184651908326,-3136.06523909556,-3123.77059274852,-3587.54324384933,-2484.59675529201,477.357452580621,163.355425984684,1417.73122597383,1393.20316109907,-479.604329851696,3236.17371463876,2897.26328313587,3174.0167893193,2585.1400426713,1581.70638188097,1318.1486430352,1688.12336107653,-267.071313443121,-1.66025447845459,513.373229980469,0.024918157607317,1.87684381008148,0,271.386518769583,1326.46726617921,24.2804137288114,23.3245026223151,3.56200441529491,-2580.46925559917,1333.59684998428,8.66942051208975,14.935026123488,-3123.77059274852,-2998.53797190124,1102.94648855732,4.37604095207775,20.3183936995281,14.051762773945,477.357452580621,594.408587157302,1897.33555582553,35.4430289789747,32.7087753042303,4.90561297495196,-209.062633331524,1360.28046222425,15.6634141272212,704.811912525316,7.3949552739548,12.3273776226947,3.91257982091356,860.308034191752,16.4806840148927,14.5695498641054,-125.706666215424,592.186316962736,11.6229090245554,9.8235072494647,0.661914062945925,-88.8882262314915,-2.77698830069809,6.58130788108728,6.85124226224643,-4.06590187735818,385.388772499657,-2.47581477467606,-64.2314620832762,75.6525418287001,"nonveg_976",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-50.0572345314409,-284.374790859224,1768.20706952276,-1138.57419080303,-1446.31382569909,-1805.97986169349,-1844.72935241512,814.945095464047,358.973919756815,-11.9706383398094,624.663274001304,1503.48789543887,1880.45457343043,1529.56780550363,1405.21260628889,1726.45116638138,1438.09608255891,1409.04064545314,4864.91930438472,688.945910947244,-3.92962861061096,874.108215332031,0.0529848486185074,0.24509172141552,0,425.985130391299,2052.58186038198,-35.3216299771436,0.422767727913455,-55.9113740491652,-680.410953026394,2997.0831512187,-60.1456032311047,-57.446492955743,-1446.31382569909,-1044.34585130759,2556.70377815677,-56.7970592484408,15.6316200827492,-77.5422084571725,624.663274001304,658.019909264246,1515.45853377868,-18.1195473677586,-4.87902106314727,-48.9718394108549,30.9120465080521,2096.82755627333,-44.0738747392551,2081.09248575268,-44.1713049988546,19.3867020182924,-89.1280211161241,938.029683607479,-11.1244563805166,-1.45603874661085,13.7011311017536,553.725421334153,-5.09778962399917,-3.26980908668014,-17.8836047108969,9.86614132565865,-37.4106703285652,33.3982607691501,-90.1244445688291,-36.6047328790716,3455.87865893158,-40.8024222928439,-30.961747331652,80.8848028805404,"nonveg_1037",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982466459274292,859.184187719237,899.813264253719,419.745439631006,-2097.64995712479,-3385.22543862837,-3264.5391065904,-3328.21301378977,1458.24279217577,2044.53328433087,2016.21528843056,2112.6059609437,730.273273057723,2464.12039553249,2407.03953969894,1987.76476296088,1899.93738868304,956.399840168944,873.768192188605,862.596802945277,282.145848330848,-0.864130511879924,113.874514261882,-0.025917761027813,0.591407338778178,0,579.682618867036,1196.78824727324,13.8299340012437,10.7426273919885,-55.7170979685622,-1491.08282196163,2308.47264017575,-22.322736748855,-153.838396054437,-2653.0519257474,-3008.76908064051,2032.75043554965,-21.7104670334299,17.0347069433448,-136.272915631036,1233.29195266933,1364.06111628314,3333.23518521509,39.4189452686086,28.5391144980498,-153.693456079693,196.894757770031,2686.97422508577,-21.8306018549512,472.978560539335,-2.01631829260533,3.02425946537977,-31.2288660273492,569.729569204072,6.48148475238556,6.84602213054184,26.8578900169617,451.780484788575,4.90249152868274,5.9709126693472,-17.0105209347978,16.0877086165193,-14.2901491010849,2.71724363500189,-38.2161658261749,-10.1394994577272,672.544196355488,-8.38369227606661,46.9955321482897,62.4052479986715,"Canada.Ivujivik.TP10",1189.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.887534558773041,2438.30844061437,3076.25229098157,1771.87930910407,1981.93984002456,-800.44887945615,-533.921063870262,118.377626375976,4608.23489720633,4878.66759335382,5796.02592731218,5871.63929892506,3319.36221479578,2290.21969101951,2207.98526956593,1348.02481369808,1551.53385460418,738.562101259608,703.397932216483,573.304781208668,207.879902077863,-0.794393281141917,151.392593383789,0.0205430725796355,0.729195071591272,0,3011.73161368917,2157.39837796943,18.0529139381164,35.0068736693847,-43.4203523580678,3024.55350928845,3042.60602077068,15.7820073400423,-105.904358971827,86.2138470426896,472.976703333269,2287.29437855766,5.22631180002801,50.6888269891838,-95.9778319912363,5694.85758111647,5906.22270437781,3595.08537611356,31.4610190240578,56.9913320768598,-74.7639272099805,-29.7942854163417,2454.89779246308,-19.9413037980748,693.652078031822,3.06802594330701,13.9251473243791,-25.5177804183703,746.869697244957,2.51041356403732,8.19434031411669,6.58661216737259,444.156346121629,-1.21153528209705,3.26386638767927,-22.2078173060815,5.93977047291699,-3.78105835563981,-3.5855520258682,-6.27965778646253,-2.62010790307402,403.630100347533,-3.47033055011225,7.10466620978884,59.5403930384506,"Canada.PayneLake.TDA2",1045.79,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.108242653310299,3023.49187499851,3318.67079907617,2216.00853274063,4376.73136486471,-323.248090376662,1061.31304597284,961.710354904192,5631.94233675243,6063.11614978908,6387.33131277395,6773.2547300457,4565.33702787417,2180.82726425639,1744.01582384781,966.673521474189,1493.11104363172,514.770907816153,467.65225498998,479.250073946547,0.587544073083833,-2.8132248878479,272.714093017578,-0.0467954471707344,1.63848230838776,0,3233.31702983901,1343.80949915316,22.3851615323506,16.0093955863112,-6.70458659402169,4195.54206484357,3686.40698400895,55.1858073919664,21.6333588098751,835.849421044661,378.345744431281,3070.20166682311,42.5430284187252,26.1078986837149,22.6013313256758,6416.13072995296,6051.81941538288,2080.22197627109,37.4137582747752,22.0211553329702,-0.686623942912604,-15.569498293982,1759.05540044362,-24.2003995036709,371.938432285362,4.07309596953178,6.55371638147857,-1.8621341063745,750.565896011439,-10.6164493033803,-10.7278085523866,1.25045005587394,607.852629697778,-8.47153423558316,-8.72248769204995,-0.378866389413702,1.59032574431347,-2.69846638939754,-2.75764349706694,3.68841758437918,-1.82307561800488,265.34006489533,-3.61835368789155,4.56754556556149,69.6088509990404,"Finland.Kevo.5",820.944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.779269814491272,2051.646456887,1832.14157226178,1433.33745058607,1402.97820611282,-885.763862421524,-849.37729430806,-1220.26032180413,3950.64368142787,3913.73522766052,3779.31136770366,4024.0955861455,2695.61550382663,2666.81796787447,2558.57735242583,1440.44059338449,1653.84149844319,1006.31622909182,976.83702664451,739.784541917613,46.9476571663624,1.40637443794144,130.335883246528,-0.0357105872697301,-2.83299848106172,0,1990.24937869607,1122.09887854441,16.9628527295905,5.1615334923369,6.38631395080713,729.344463413888,2087.87633876469,22.0277218298516,29.1695415368232,-1308.88377697554,-1272.62576646801,1685.48308805565,17.5408070849899,2.84072479768525,24.5526118006128,3764.12842393427,3375.96738720818,2326.5758845364,36.1362566451992,9.12481322172515,12.8476976052191,1.82983364019572,1132.4899757008,-7.00522590219427,613.008368887071,6.86850502707,-0.432778181512879,9.69266587197595,927.088948697049,10.5623307181483,-2.46319040616497,13.1106935707065,696.493522282521,7.72744200540301,-1.92575922548528,12.7425184196425,9.76178532192501,2.77779235060578,-3.23959564619885,15.5083750779989,5.16572838280573,525.55048495218,4.41325217906439,12.1266863435519,57.7516062982712,"Canada.BonifaceRiver.LSA4",804.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999523162842,547.667592986128,514.709954455267,174.261802019655,905.33220903385,-359.596925806519,-579.679739261421,-744.173497010762,1257.7312157781,1309.33165827649,1230.30923389186,1820.39711783839,664.831850176542,2192.79265580682,1727.41717490955,1878.82124012483,1302.79071158076,1565.22537684428,1222.29128389028,1620.27855413809,645.999835690246,2.43538379669189,45.811408996582,-0.0076152621768415,-0.429621040821075,0,547.667592986128,912.24575141537,24.8698897864211,20.7423977843474,-43.9844306907507,905.33220903385,1023.84805819765,22.6837053710912,-75.4080207769296,-579.679739261421,-480.922600116253,940.998173518186,23.5741790101927,23.4757296657166,-65.6993203475826,1257.7312157781,1256.52021519227,1155.56526766185,29.6449682800778,28.1332951030148,-45.3913756881952,6.07864802958703,832.484069560727,9.52625590860104,654.649794079736,20.9239232654593,11.8085664385275,-38.640527180455,649.464549477588,22.0585121467062,9.20445342901569,-20.3466011842873,632.939035713187,20.7899832646685,8.01154316253499,-27.9419149384839,-20.7457031932996,5.07795779127849,0.19759975159883,-18.4632469407219,7.19980915272616,397.987270247807,8.41762150238827,-8.95557837724688,73.6792653206976,"nonveg_663",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.596815407276154,-178.183689580734,584.773544205852,338.140079791916,-3663.10058872829,-3137.69334860988,-4612.49136331018,-3452.09395102117,2543.59166876019,2415.66581946522,3788.16943698545,3149.81408979628,2787.39077696757,3268.70178973656,2879.51765776956,3168.40037839021,2599.40322183699,1666.08582856404,1078.11287785309,1049.0912408336,-1026.48961988962,-3.28800988197327,568.592956542969,0.308656215667725,4.63065624237061,0,219.675519709227,762.957233786585,-2.46801166838935,-6.69884221487953,52.8186500623725,-2177.94342168889,2540.951025185,-17.501032422258,83.623096312083,-3452.09395102117,-3580.17301074113,2214.12446714898,-15.4026344260141,-24.2192947081945,65.2404264293881,2787.39077696757,2936.92635839494,1372.50361752023,-5.07914808765382,12.6296337715852,49.1042574760905,-98.0359726800164,2446.37758551722,-20.8860594671471,1227.52307528994,-9.43538542453454,-15.4849469287707,41.3135362778064,864.00378550872,6.01389660991881,3.92735572881684,-61.7145561077657,709.788683784282,6.54297514206123,5.31113228613084,10.8301174793125,-45.0643407374588,1.89719480149243,-13.4019749476306,19.1954265360749,1.23703070984529,616.994587730446,1.77468699885538,-11.7204186050629,65.2543179559515,"nonveg_730",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
