"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_earlySummer","spectral_NIR_endSnowfree","spectral_SWIR1_peakSummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeESPS","spectral_red_annualMedian","spectral_red_annualMean","spectral_red_changeESPS","spectral_red_changePSLS","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.99999988079071,1092.24610875187,1024.21465210364,1543.87381467711,983.311993580397,-393.433060511392,-2328.69004652656,-1844.38562854377,1974.02838422191,1824.89889789812,2472.82478960434,2871.17994593722,1633.0362604044,-3072.69611528452,1748.71335464584,2934.36695339497,1132.85223964197,1208.54742041202,66.658819076656,-2.90291619300842,27.3066963195801,0.0372126968577504,-0.0652538552880287,4.50192470550537,-2.88304224014282,0,1097.16274716547,828.68646112191,5.23108955029953,-27.8241085744759,103.585807640239,2239.93100813476,-33.0462101316936,-57.8728785989645,2161.83855214735,-35.0052952561775,-52.8684586399634,168.479701719342,1513.11053261803,1055.86304207069,23.1198917239618,-29.1548394593473,3094.99474960156,-62.1582587990562,-64.1278615369683,-35.3308927705757,542.082781275518,-17.1413371640484,56.3499223092713,-38.8529847053718,2259.13346293733,823.922765579466,-10.9680380996351,-22.1824099826077,-60.3768280812707,563.669992677678,-8.78684713514249,35.4966870821899,-38.0049916115899,660.573565539998,-13.7512964551889,-13.2216980246185,-12.8273999254281,506.71534239286,-11.9002791922523,980.292650292541,966.234960904212,-10.9281147827436,27.0539018427032,-119.29912778,76.2282777793325,"Canada.PrincePatrickIsland.MouldBay-C04",309.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999777436256409,324.326372211112,-163.828558237581,-55.9745268817534,-232.715325308633,8094.90077168133,7300.74709978945,7502.99827296947,-1321.99543765698,-2001.60286226849,-2265.39642112583,-2056.81586201212,-1608.23381089318,3778.31321485981,635.228091722419,236.693353750553,1199.5126086315,722.923797383755,336.308505740346,-3.19408512115479,969.912048339844,-0.156451791524887,0.458054900169373,29.1277923583984,-11.6280612945557,0,-111.358464478921,752.92665638886,32.767158677632,-21.1278277273814,-37.2625757295995,3593.49838510634,155.066720120025,53.1868968369953,3401.51456144663,180.638005870858,18.3704700912244,-37.1878246486638,-2001.60286226849,943.400983468844,16.8375513668352,-40.8233569086184,772.729581828402,17.1483033920381,18.6937519471057,7.44709315415052,550.063022074339,-19.5600784746447,17.9390083392419,-17.1087828204048,250.624825745067,362.239539677616,21.3082082163304,-13.5409615569205,6.98880499551288,207.707323991566,12.2180778818568,-1.79496933259228,2.1521127265094,1122.09650390042,9.58504902704853,-8.19347637066546,-14.5565649820415,951.414890932554,-6.18443327580194,726.198496782647,800.24965457197,-7.26611736295246,47.6588811247747,-63.1223327597651,66.3402637476572,"nonveg_1367",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.204901129007339,2758.59743839072,2330.24041452975,3032.91638963672,2238.28559950588,5342.02751489686,2115.13463607136,2185.68725545278,6028.72368050023,5977.20075753858,6732.48564766098,6445.26159154249,5371.46237014549,-5936.23017069127,1670.15240831208,1224.0648447059,432.034233183424,307.902627255786,74.64386823368,1.13272178173065,154.526372273763,0.0273685716092587,0.0245712753385305,2.15205955505371,-0.580494821071625,1,2624.99824641233,1351.57180245555,32.4685820361206,-1.83094408690582,5.04265137947843,3326.20941204593,57.0458913186779,-25.6713851158273,2295.39687693715,35.8802294474894,-10.8272622863866,43.2880234380504,6388.94915727772,2486.54296635263,51.2974185757005,-6.49584977735408,2342.59787608127,2.75068862728881,-36.6641643207181,42.9538631200417,634.460204655224,-4.29118912879553,3.59510174941447,-9.26218037829295,1318.26365315634,386.547980145027,9.61597807954424,-9.66369950362567,-0.615719193466921,333.909214089927,3.8586812725778,9.36932545375902,3.83369529792122,212.538835141788,2.38188858158228,-3.62530082464431,2.64004381147569,191.391104477546,-3.56767135524205,456.739881078614,440.799585625606,-5.44588250930406,6.73460285270925,-147.857283333333,64.86618333215,"USA.InteriorAlaska.4",1725.32333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999622642993927,506.338549767595,412.673052481592,334.784507037252,166.957495468936,-2005.47295203734,-2703.52754911744,-2419.66346800048,968.323012941717,807.66889377384,1225.13556522289,643.340804075911,191.757818233431,-1398.2850281123,1386.96699258876,2309.692450282,1178.44554124783,1012.58041883173,-553.931457380912,-3.68068981170654,1130.40637207031,0.491915643215179,-0.0204510074108839,29.5159206390381,-1.97170054912567,0,410.011426642762,462.346032989499,12.1207519392378,-6.12693009751224,18.4074388388239,675.305053596823,17.2645558628764,-15.5975109409697,652.535766059667,17.3028220108565,-16.2680707805277,38.9726707256537,807.66889377384,1033.37774698946,27.7344712395816,-11.6065074594931,1000.27832021356,26.0195478636397,-16.4034081821563,-25.1322930128552,294.588351468846,-5.27135835811568,12.503944078,-7.25330720316737,2334.27816753526,259.958415320987,9.28422911860668,-5.64354973669237,-11.1516770212063,180.743109535922,4.58451378420388,1.97623493177888,-6.85166850543096,238.35302970062,6.65719043175691,-5.81770193833664,-4.09630702032126,207.232834775446,-5.51185254751834,1118.90026896488,1092.32321974072,-5.47761555851299,10.3665701510059,167.39334077705,64.7705962881553,"nonveg_790",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998003363609314,178.627850161963,-595.461630966899,653.401240360821,-434.073882757492,768.870219805355,-267.015485317681,679.296610264077,860.21171706721,-1336.17422873673,493.274648889466,1926.24123162454,-1230.40019334902,2617.02889515687,0,401.621506037171,87.1605079796443,300.282389028121,-259.20826864076,-0.187780722975731,161.286163330078,0.00237452331930399,0.0214613433927298,1.23961627483368,-1.71130108833313,0,-41.9143176939242,1248.86287132772,30.6350866459727,23.7386695099429,-30.2484729831289,2217.11929755257,20.1333340555565,32.1272723250294,1710.68067954654,-24.1892782772706,16.9601756694628,-28.1721150822102,493.274648889466,3262.41546036127,104.530595520812,53.3014757278667,1840.77979400737,-92.0389897003684,1.72697614308031,7.43035809510111,592.625767020142,10.9479548149641,-21.4331941751847,-5.50434068936725,136.483351319039,401.621506037171,8.71634129350755,10.2956709666252,-2.89572286449271,277.646100745207,5.52163321796754,-9.73013559279295,-2.89014171380735,648.311500923241,-17.1166260999934,2.68466389994793,-8.60088140033011,582.15861414332,1.75499670793086,264.707260121462,214.759065258009,1.77875644533294,-9.68735822947622,-98.2254486568772,64.7873154373247,"nonveg_1646",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,877.557116554629,222.069325017103,88.0742111596018,58.1633389449904,-2157.90541899916,-2431.94661778632,-2468.57312334233,1383.8576762345,429.314550776414,241.364844675138,218.287522729815,216.250307671939,-348.477139532662,1872.58116234688,2736.3441822317,1590.20978244567,1433.04617529026,161.271831129047,-2.22114777565002,344.577331542969,-0.181922286748886,0.149079829454422,13.8344068527222,-5.9005389213562,0,269.058508857187,819.393777609639,23.4112507888468,-22.5566544398579,1.41929268125122,673.027782617439,-7.29329164906759,-11.9360735685735,681.480540941609,-7.39683498691864,-12.074037611413,6.54566831664323,241.364844675138,1167.60736856256,33.3602105303588,-33.3020043858481,1032.49029773577,19.7523423042168,-28.0665521168689,13.8814938292927,420.151564998808,-6.69396325939743,-2.36311820502888,-4.70882060073586,3014.84052968772,764.125605156339,12.5441340193753,-21.832160147324,10.9735583207502,621.544559931463,6.73430549503872,17.1751876179046,10.5139952401366,910.253985128588,-14.8912446421805,-11.1160120757791,8.20518886794406,802.119583321841,-9.49677810385645,1639.2637476128,1730.50901527912,-8.89995511362456,19.6454508944263,-84.582034008142,78.1535342534826,"nonveg_973",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-245.35682295659,261.789488983077,-44.0478313432736,-384.95270611032,844.25901326328,54.7813143168768,839.374587639056,-205.876438710598,299.896376736438,1242.45177387023,89.7149375185725,-728.152449255658,-689.502458644538,853.170022467355,498.113855986336,853.359227322779,557.13670414851,379.013917372344,-4.02530813217163,1614.93737792969,0.472355216741562,-0.0695891752839088,28.530839920044,3.71892166137695,0,92.4631967012244,1259.83656104355,4.23017827738574,6.10027247313081,45.9465843138251,1509.46046203858,-24.0638142810557,4.08424942197103,1293.34766301879,-24.315048132973,-0.751063570205667,64.6673831509393,89.7149375185725,1970.60422312589,15.8265457740927,8.957314431187,1313.53282789425,-13.1784995619861,3.67550065941794,-33.5305266622268,707.81518980037,3.004955270955,30.2785828702771,-16.8266849224222,620.712165127253,1051.27945365499,3.36014922690416,4.82789976885981,-24.744277078685,634.574490881914,1.98958189651407,23.8816782137378,-15.7233708424685,358.81204851299,-7.42959108288683,0.677546793100333,-3.01526038295379,280.767597839621,0.419442433349466,680.991761512835,677.856176537039,0.581087142551651,14.8111261587135,144.454024832906,66.7590561469078,"nonveg_689",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.856255173683167,2047.77638222079,2021.96119092748,2693.56979963027,1719.32659816968,844.1323432875,-1188.77622181949,-786.631967669199,4095.62809969508,4050.15794232475,4626.08277303787,5203.1738005016,3563.53213186598,-4881.5923363303,1918.53837662031,2567.94548975914,730.103581713347,811.162248648547,-78.0817379643036,-1.25039320521884,194.297170003255,-0.00531226639739341,-0.011176764447656,0.816031830178365,0.766016761461894,0,2204.21730845057,762.357767295381,12.9697506389799,5.18162477281486,-18.7964980706775,618.136931086738,7.18963657597886,-1.567039558994,508.578642552058,4.02139667835718,1.80665522924436,-24.6107543613917,4196.41765091775,1160.37864539276,23.0550912928689,4.57297169267297,2188.44551816182,-19.7453888550188,-21.2379793663231,16.0278031098112,239.428204308905,2.23033369796237,-8.53164974843212,-3.92173862553837,2280.5886032833,300.731800046919,1.81141602000982,-2.41349018670168,1.57146526052697,214.28683054259,0.85651669206769,-7.34640741848731,1.92765935552053,285.835485380103,-1.9025178377206,-2.92381650534534,3.33343898331015,223.29009480007,-2.15384253190511,694.047788233414,723.398383945105,-2.56581219962713,-4.94736309982417,-75.45928362,58.4701841883478,"Canada.LeRoyLake.TD7",543.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.204901129007339,2681.80230571606,2218.28614063091,3641.58736913263,1911.95072877728,4194.9342146758,1176.59096687417,2104.57734930599,5576.68912392815,5335.60823198412,6659.50268364366,6764.77508811313,4685.68759801444,-6745.27377923173,1683.51590084422,1246.05858563742,423.384590326101,262.700812628076,-92.8386671638636,3.89742279052734,152.810516357422,0.00272043701261282,0.00675017246976495,0.750378211339315,-1.29741458098094,1,2378.54096326525,1493.51158547749,36.8501454479147,1.40889782522034,-2.13975455152183,2357.28088853663,58.7225406568109,-33.9063823499697,1804.19879526288,41.8492917349922,-15.5520506549983,29.4132756962266,5662.56488988492,2169.19688614021,55.6204329779541,-10.0393091338787,2604.31856013874,-13.3122864424425,-52.1284847220871,29.4506667764734,657.893402175023,-3.05542004330399,1.90743779723789,-20.7957200039799,1184.10371344035,497.010695634657,4.40788468649035,-12.4252673908664,-2.91872103180739,437.403537884272,1.21170018421788,8.69786685006708,0.854592860789492,203.199080557772,0.929236459242666,-5.0799770139443,0.270976707845894,201.343455489068,-5.03358638722671,367.483086260007,332.225103052011,-7.17043024079696,7.90086864963837,-147.857853333333,64.8668933321501,"USA.InteriorAlaska.2",1214.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96023416519165,-8.51713155490017,625.682922032984,17.7907536711307,-478.378554241817,-2245.35825393413,-2723.9151465662,-3677.3521589284,202.988902943778,1442.6526324026,669.781168733518,381.464407759492,-869.754274661359,-1324.17186347205,1444.42383028207,1915.61133421539,852.045725499012,734.050815073425,566.681697617302,-3.28964781761169,393.042602539063,0.0270389411598444,-0.0567050687968731,3.75501680374146,1.77018022537231,0,67.5923773060541,1104.0614762748,15.1568200866747,0.848641458904221,27.2655238252904,2695.07125933165,-50.3029203297002,-36.6348622293854,2690.70518629139,-51.1999050773365,-35.5970364159341,57.2863742884012,381.464407759492,2312.40690706396,34.6046186324238,5.75727434889402,1773.0694559526,-29.1070618427525,-28.0887270589443,164.498587731457,566.970484202836,-9.19173497293198,25.113089891677,59.4702778361105,2040.48357832896,772.522525101115,7.88493322530374,-1.95465342815585,61.3945806817787,542.300183705844,6.12868089081235,16.9057925553121,39.1297319681574,1205.37063454078,-24.5132329274128,-14.3696907674511,56.2270262503713,924.268422766401,-12.4005823270846,1099.15468776059,1095.81075899318,-11.7775442802311,19.6658184042645,53.6291798297535,72.9947703398553,"nonveg_751",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
