"permafrost_index","spectral_EVI2b_endSnowfree","spectral_NBR_lateSummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_green_earlySummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_annualRange","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeESPS","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_red_changeSSES","spectral_red_changePSLS","longitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.981523334980011,1875.90392123553,1313.76852464868,-1556.36052270714,-1100.64190506017,-1166.67268410646,3861.44379724345,3622.08081892043,4348.30046099937,4494.75638754725,992.738792245165,1004.12881585571,-57.3386564503185,-1.38015967607498,0,1674.28562790235,13.6101107401707,1896.99554704458,-1318.84824863945,1608.0237259719,3465.44701066402,3080.69697345327,-129.13586663501,1524.81321195415,-12.9802767713844,-0.991586920351222,5.10117471495545,-41.2168902496591,813.889452306135,519.911496443914,4.42882120758764,1.36424410777274,-1.10900770889038,18.456153715563,-77.873969,"Canada.Ivujivik.TP13",922.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995860636234283,600.682352081974,520.048669698959,4492.77207378048,820.205015924142,24.6435597217111,-663.880778946807,-475.741720000547,-460.289265060393,425.45759926168,879.135828774504,573.036737125077,-383.091125731342,-4.8102126121521,0,995.422964016487,7.25214968714819,5422.69748849288,2800.76238380491,4468.12851405877,-480.505267533461,1653.52977218292,-0.813287102113341,5015.22927650349,19.2566646271919,1.35878730743791,-8.28272858134524,63.2808452336114,834.036004505948,672.467929412142,0.945994967423902,-0.708403264980318,-5.19553282843791,16.513978513806,-143.721305288321,"nonveg_1344",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,1772.17717621424,1943.8575948686,-978.911339344433,-679.206984398267,-571.455160249948,4309.33446590859,3439.3819752683,4085.34025057171,4459.89062461092,886.258084620515,908.877778359672,-129.694807242516,-0.799324065446851,0,1316.05613126747,54.8356721361445,2219.11859075262,-840.71146198404,2102.86876777468,3677.66689876125,2169.13227562827,-79.4361272401607,1960.81548841348,-75.7946354700242,32.1178188447454,-21.5151097292146,-25.9446262839178,1267.88226840929,830.438701381401,22.8978904165616,-32.1866162847276,9.16021729636268,8.74920929445167,-119.55824074,"Canada.BanksIsland.GreenCabin-C11",163.273333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.204901129007339,2187.82381236821,5388.83269832781,1659.59759849535,2135.52950545502,2367.42693352361,6168.14766007766,5697.92000243409,6635.99400152437,7137.38844058257,498.972658742387,443.630562283456,76.0127576755045,1.13272178173065,1,1148.95636957694,-0.519401976228346,2380.07337843125,1938.46202069863,1300.25171761715,6636.75558943487,1600.93943688166,-61.5745937262178,3360.0689161167,-29.6933180596488,-4.05568477592558,-1.90141483209792,-22.4864609373535,704.476717914336,666.176522679126,-10.8947329297118,-5.7596801372663,-7.16746567355553,7.83571987143064,-147.85754,"USA.InteriorAlaska.4",2333.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.160470381379128,2873.91202792071,5344.10742047377,1568.56278220187,2247.98519802018,3020.96234000748,6206.45381774854,5958.58572138348,6837.71710798302,7720.69225491721,483.515191998678,517.581891869436,-375.391835688146,3.60810645421346,1,2096.82086363635,21.9678473059145,3185.72220207377,1699.18146713789,2234.2292051607,6305.46870860852,2366.53441059681,-51.1169908281453,1199.04040047853,3.57331500115305,9.05754517296519,17.092406202016,-22.4272421090767,436.288695305141,229.875833443427,-1.57833393992203,3.0941061357361,-1.87705843651075,-1.49099710952085,-148.291773333333,"USA.InteriorAlaska.21",828.133333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101.38599868864,-875.513945597074,-1666.98175530506,-1394.64956963714,-976.712151135728,545.663416689049,513.861614941768,489.5600804242,468.624043009153,986.16107408426,4822.97766164901,490.059690835115,-3.92962861061096,0,550.349365294321,-12.8695659405019,1408.37545974496,-1394.64956963714,1375.22132840002,475.866407843097,184.040532537734,2.02512787646401,963.249135061807,16.4173671932751,-27.0563202033336,21.5509042590804,-16.5363967714232,112.689118715834,109.650125836059,2.36048441001237,-2.32670492563861,-34.6302938991189,-223.660774096081,-25.2583840061458,"nonveg_1037",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.179697398628507,3180.97932342556,3971.69497815068,226.902885156134,1002.60657878612,974.940687335409,5640.31448188683,5209.37724071501,6185.54419431892,6400.53309878819,770.082742634115,567.878799568722,-26.8519499044925,-1.1852291226387,0,1753.19750219074,22.0070864112084,1173.20787753647,449.252798811541,1093.12340323868,5520.94642682888,2042.65618550285,-34.4622949377493,2061.70260832517,-14.5155148852952,1.7956296505787,12.4982474532577,-6.20727917827062,758.582745856511,766.80958979419,-4.8858375794698,-1.17150763425338,-6.2590981400222,-18.2939331909271,18.842707,"Sweden.Abisko.NT-DryHeath",308.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.181683570146561,2510.04576085574,2069.17625139588,-338.443196235432,-597.506247586608,-817.109449842831,4494.51267095114,4586.55695769906,4706.83111018015,4752.3369844995,908.597102432496,811.580286755497,329.095083379591,-2.44809889793396,0,967.358504542038,14.1950287183398,1317.02883014106,-1033.90208440653,1026.86269601267,4199.93062249731,1804.87249558366,12.6021117251156,1827.90179404574,-8.78045020520446,0.644676090525195,5.21271287753265,7.58784434690785,414.483533734412,364.28011433653,-2.05455473079314,-0.631508146349006,-4.02615446967266,-8.5359455438097,26.278558,"Finland.Kevo.12",252.252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.212081953883171,1475.51217292376,6615.57670421353,2422.94043165844,3573.5197518041,3654.63216402306,6596.8100086501,5945.9828686152,7390.40543034901,7739.26352405858,382.437526235557,359.734211865079,207.941736177902,-0.822888612747192,1,1340.67922632072,20.0172929162763,1905.27521053267,3221.02935830975,1282.27088236646,7008.42914131378,2266.4651579531,-39.0106846354726,1383.15123005577,-9.79138540887424,9.45449235220205,0.429400547064461,-11.2851532592018,472.936444787316,248.154181962972,0.960703519367744,-1.1495747962309,0.531900002712183,-3.5144875977732,-147.860306666667,"USA.InteriorAlaska.1",5890.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.180112591385841,3108.61035660676,4195.81236576489,965.910178902589,1236.35453052056,950.55753385664,5451.02404203899,5536.67887089548,6375.29910017252,6548.99559600517,530.513921284639,568.599679799106,0.566409715876539,-1.38705462217331,0,1021.10169063356,20.1693665951559,799.392221191476,715.752211452437,594.791247088027,5766.26619188682,1709.69527880344,-33.6781311827379,1870.6341676538,-28.9283495727313,2.34007784096416,-1.37311424580726,-1.16192667174962,401.396118435235,447.999722450875,-2.30897673711241,-11.3367414200993,-4.90564535807638,5.0597368002805,18.843081,"Sweden.Abisko.NT-BirchShrub",995.442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988174200057983,-246.198418144603,-1421.91893674158,-2087.87715771289,-2216.11643516692,-1811.98191147737,11.1704324704738,-355.930740756444,-349.104843493205,115.325057419761,1424.43738232942,1236.4230751431,-858.42942315849,-3.40198063850403,0,334.550598041605,2.02247474356989,2378.19229139187,-1811.98191147737,2474.22460112475,-204.412210368016,558.846014900426,-0.525069020249121,949.558222896052,-8.89076465186059,-1.29777983766662,-5.69575309265812,-0.236662957329372,551.740105055931,404.5129551179,2.50909658187833,-1.3891535317972,-5.40435621614717,-23.1251637021035,-141.489110611513,"nonveg_875",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953537046909332,2785.26732570405,3731.74908356561,394.151230943592,504.283159143394,452.721850693697,4622.20391180354,4859.31458569103,5326.06790375262,5436.37974028267,668.925458801098,777.712452586983,-26.0835204109922,-1.37073431015014,0,1420.15931222075,16.5533282678659,1869.4669199432,742.251548497256,1676.73010885089,4616.03547078836,2528.21641295732,0.219850813674763,2306.00883960854,28.3563920345471,-10.8927810080973,22.2040345424454,16.7794453233098,566.282759604274,379.881857759171,-7.95688500259501,13.0993744054887,-26.3946258747176,-34.7624065249708,66.9801866666667,"Russia.Yamal.Kharasavey-1",339.92,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994853973388672,422.422331288723,-1940.93352518129,-1060.32250619113,-2105.89911325029,-665.973776249547,111.269730776043,816.49631489937,-302.987675176938,1193.25019646486,1323.07244475972,1851.97530231952,581.222601069729,-4.34775304794312,0,1151.52781172918,-6.07115738240165,1725.97802068973,-1060.32250619113,1534.0393384322,455.568689549409,1496.2378716418,124.387110008479,1730.63890279701,22.9265891683326,-7.5786655610458,11.0978546204868,74.0293747237094,898.50865579886,615.547642534968,-4.04677262568079,8.95097853442422,-6.99586092273254,-51.995298126542,-130.931144182207,"nonveg_956",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.984104573726654,2451.09305435416,4559.27797058773,265.501031063636,1207.41944575546,1436.99293992314,5270.25288853878,4319.1984901707,5859.41825571974,6499.34097070662,674.751673663161,620.5618142768,40.4748510572005,-0.791678837603992,0,3126.9320478843,60.8675328284897,3947.41474597474,237.818035793834,2975.11545515538,5049.04824868198,4062.54935585729,-104.923178083127,687.295735910907,-12.7158780087973,26.7847824309897,25.3527945879353,-33.7425161515376,198.667938691322,34.3584005745288,1.1372674035386,-1.2270857348046,-2.45083910813704,4.04921294435396,-155.863767,"USA.NorthSlope.Oumalik2",60.0655555555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.998895227909088,481.777004322791,3378.42535828312,658.268981214537,492.343995773212,955.586863965244,808.304177878098,839.013394823429,669.012937059718,1541.96581413481,530.278196862293,402.681793089905,340.15721023321,0.014239483512938,0,1291.28650068747,41.2409160014118,1010.86032941938,801.91901054885,813.107892705141,469.445414605265,3053.03506500455,9.4444698757617,1847.88509779571,-24.2554927860624,21.5422629262969,2.46448112041342,25.5744581902055,541.409626625833,334.337257519698,10.6048622141179,1.21321900121158,2.71678020002629,-8.24336790218918,-97.7584914166573,"nonveg_1547",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.259114384651184,2515.9145688053,5113.18261540535,2082.89473057679,2349.76173372847,2233.59272536423,5005.78103199302,5458.49147672252,5772.99930366155,5994.33159576342,527.183571137513,566.088682312443,-332.104824630458,2.4060789346695,0,1666.91020955664,16.8065550148592,3116.35422461967,1037.44853883594,2512.88022222752,5115.19777708974,2626.9674481771,144.061179348654,2374.8142025089,-0.75286495842829,5.55225999594493,15.9377107556327,72.8048910636219,616.766168922335,470.425903705795,-4.21548034436603,1.39499675074106,-3.74462835514702,-26.6357502329848,23.8446605,"Finland.Javrresduottar.A-Hummock",807.335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974101960659027,1934.82133813024,3185.22968548664,-1503.18315504773,-69.7921785789657,269.480458750928,4288.9436350949,3777.96774054462,5194.14370877063,5751.02632640805,742.071800406831,848.335483096933,135.891133700429,-2.26498572031657,0,1738.31119868383,40.8703282928456,3601.65511608593,-750.051068975553,2294.60462846356,4171.42619635483,2743.63616753073,-107.775722132516,1365.12488277032,-38.5752645797043,20.1383538710989,4.86950110276471,-38.8034247271791,417.366603937894,277.765849364534,2.29484444646558,-8.96018868917851,5.56723303782164,8.44996422727042,-148.674116666667,"USA.NorthSlope.11",192.966666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999744355678558,-455.922335364337,-1638.00825916946,-2635.94192511048,-1748.09251565269,-1790.2845745274,-621.269640443865,-305.833666217309,615.402520334902,533.979805800542,2566.82323059469,1996.59668095276,-62.2967541744094,-0.687313079833984,0,1376.93646525508,18.7144073405536,3020.1194392029,-1748.09251565269,3103.30532583258,-183.312849592227,1754.24578777031,-92.1236186552212,920.582426174602,14.8541836929416,-17.9957227024635,-3.9838428933828,-16.0386007905481,1342.05873429544,1145.48139556821,9.28404102339848,26.5122525881082,-23.2145517393149,15.0501591599521,-63.9248892170312,"nonveg_558",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
