"permafrost_index","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_SWIR1_peakSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeSSES","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","ecoregion_Canadian.Middle.Arctic.Tundra","ecoregion_Eastern.Canadian.Shield.taiga","ecoregion_Canadian.High.Arctic.tundra","ecoregion_Canadian.Low.Arctic.tundra","ecoregion_Watson.Highlands.taiga","ecoregion_Alaska.St..Elias.Range.tundra","ecoregion_Brooks.British.Range.tundra","ecoregion_Interior.Yukon.Alaska.alpine.tundra","ecoregion_Scandinavian.and.Russian.taiga","ecoregion_Scandinavian.Montane.Birch.forest.and.grasslands","ecoregion_Kalaallit.Nunaat.Arctic.steppe","ecoregion_Northeast.Siberian.coastal.tundra","ecoregion_Yamal.Gydan.tundra","ecoregion_Taimyr.Central.Siberian.tundra","ecoregion_West.Siberian.taiga","ecoregion_Arctic.foothills.tundra","ecoregion_Interior.Alaska.Yukon.lowland.taiga","ecoregion_Copper.Plateau.taiga","ecoregion_Beringia.upland.tundra","ecoregion_Arctic.coastal.tundra","ecoregion_Beringia.lowland.tundra","ecoregion_Kalaallit.Nunaat.High.Arctic.tundra","ecoregion_Pacific.Coastal.Mountain.icefields.and.tundra","ecoregion_Ogilvie.MacKenzie.alpine.tundra","ecoregion_Davis.Highlands.tundra","ecoregion_Northwest.Russian.Novaya.Zemlya.tundra","ecoregion_Ahklun.and.Kilbuck.Upland.Tundra","ecoregion_Chukchi.Peninsula.tundra","ecoregion_Torngat.Mountain.tundra","ecoregion_Russian.Arctic.desert","ecoregion_Cherskii.Kolyma.mountain.tundra","ecoregion_Russian.Bering.tundra","ecoregion_other"
0.999917089939118,-3.84495890546805,585.962657968063,663.415590927218,4487.75003918794,5202.88904235421,5465.01247053639,5741.90072327948,2282.98720628902,706.780785960729,192.310946491342,1.63540107011795,12.0915553271771,0.00752815289888531,-0.0122353603001102,0.864977300167084,-0.0765360321674963,0,2281.51370038663,38.4613545455954,-38.2480187977803,-52.1664631218297,2988.9836770904,38.559965821876,52.0152971202574,-63.1516287890642,-86.300589831217,-73.3746524127018,2073.36386452535,24.2556445113185,38.5735635046011,-52.0288605486201,-66.3719442795859,3582.0994683831,57.1409515791796,51.4075171597021,-47.888570574251,-68.2210777558796,2870.91578844475,-55.4725873617009,-26.1639797979798,-19.6565635750316,5.78344971980614,610.292172613199,-23.4609120431901,-25.3509981652089,2188.06676331694,763.041748195967,-5.68848436912086,-8.72019627307078,-19.8946498280986,-10.8503438550756,692.336945795381,-9.30751689544205,-9.26567386125262,-8.45857634801275,-0.329446369234199,411.501775696017,-6.88497318506472,-2.73176892269944,-6.98484782283949,-3.1285655734244,-6.50043407092704,-7.08600858338775,-3.543249403932,780.826163768719,708.98750729323,-7.04650062234234,-7.04581334136319,-1.51909533864294,71.5937861241268,"Russia.Tiksi.GraminoidTundra",35.751875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.979207694530487,1885.11676409449,3504.78126348399,2712.73550435746,-3237.83602897463,-2568.77885227596,-2079.87311911603,-1563.84532157258,229.18214035136,271.980776328571,657.801959466147,0.666572034358978,2.96633410453796,-0.000134873494971544,0.000419948191847652,0.028717489913106,-0.0220759995281696,0,638.964574857277,0.744464175972117,-14.9158222038485,10.1524323657781,1059.41924618495,-35.3139748728316,11.0012955284712,-13.7661550369053,27.3687849003416,2925.77939728775,2219.45610475575,-73.9818701585252,17.8857940519362,19.4029945803254,49.5028599454085,4105.59370096047,81.0534331186141,55.7996902467348,-34.4018531695633,-30.5566083224958,4236.06607103999,-104.862772818561,-35.6895962715355,-1.2996665558072,65.9612748819329,449.705303214658,-6.54000876350146,16.6870037894464,229.18214035136,336.854569036566,-8.47537418120094,6.77725221937212,-5.13418867411838,13.1593645354486,215.829924798522,-6.01654504487841,3.9416000702067,-2.97905375789135,8.89173306629322,325.931057358596,-10.8643685786199,2.37362459437957,-1.96824922682144,13.4795834271507,-10.199518177467,-1.68937590524773,12.2860048573458,351.093078865297,329.394732987767,1.86986278280015,-1.2437228500927,13.479389510416,68.2012536875448,"nonveg_1810",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.999953091144562,5126.81810001627,3261.40489764006,3179.82073213317,388.818604485836,2111.61294693379,2873.29553143306,2991.69862311636,36.7051039457542,194.486092845304,-18.6192914832639,3.16496682167053,4.32846260070801,-0.00312332226894796,-0.00230429857037962,0.223765894770622,-0.12839637696743,0,905.300397813166,25.1852268569989,15.7495527365471,-17.5344400011504,2509.07959090589,71.6879883115969,-39.3102818269034,0.0948192042743748,-21.6174262524402,3488.64451966749,2343.00830930874,66.9430945516783,-56.5402506159958,12.6359506132494,10.1980206883614,4983.97967440062,68.0314187362884,72.3022227397368,-16.9147273833289,-95.210323062408,6230.63224361643,-39.7239356850504,-134.452624851102,46.9091789849767,80.3910991126666,350.367198338691,15.5427455240987,-8.70360076866457,55.2208365596131,305.317795170304,8.72336557629441,-8.23218257894351,11.5820690412793,-7.819843834387,214.587519178582,5.7111440603263,-5.96076442162728,5.83899345943422,-5.00750171246033,256.371166584036,5.29891979971481,-7.121421294001,6.21547738461291,-3.52107965616297,3.72442928998268,5.77773112087255,-1.83872275733485,270.719671614396,211.965438876915,-5.88792885769209,6.80074913236072,-1.3491916654049,71.6074706480997,"nonveg_1626",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100188583135605,152.401363312749,554.321294178192,717.761038007747,4585.98749729852,4911.07180012439,5267.07436335193,5807.43710244334,2446.3774794579,839.676565143669,154.290313642109,-0.603662016767043,14.2784176932441,-0.00553395355948143,-0.00048945268171489,0.326797090194843,0.0411745202210216,0,2142.38893800677,22.9220586891578,-22.1662731875553,-39.5514072533123,2448.86076746192,7.75451268751594,32.6370398494743,-31.6593003707329,-55.800012752907,196.441927571242,2133.76221812245,2.7006129356587,29.0346602217646,-29.478550567176,-46.7272429371973,2863.0932964222,27.5772948962396,32.0704821125562,-29.0618130066049,-50.4262183250394,1849.39404749368,-9.65315121686751,-9.09480834343361,-12.6671319955396,-21.2432961687185,1000.4008754149,-13.8663294094652,-21.8622732839239,2292.47313248054,727.406663830547,11.1506629826298,-1.03351666569322,-8.32388452040504,-15.8831820466404,420.776915900457,4.43003977385691,-1.16985708378135,-5.22018281200496,-7.8020948979576,366.992849933784,-0.50217460106478,-0.389903653424559,-4.42538647574626,-7.15222401419286,0.459504506294576,-4.42884321908971,-5.5873587178316,802.396697404691,363.868409745561,-2.42747445263059,-3.02397449449597,-4.74541400890392,61.2704899985922,"USA.YukonKuskokwimDelta.15B1",46.2625925925926,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.885928153991699,459.701550439448,-221.353463187951,892.224124067888,5498.1732430331,4630.15524244258,5660.01710462868,6452.7358806075,2525.82733839918,759.93744484414,18.9191071612571,-2.6061182975769,1036.80215115017,0.0576874389416642,0.065212636689345,5.2083570268419,0.98892417881224,0,2339.32585506762,29.8052300857823,-31.1721665163358,-47.8444342031295,3573.45505587227,46.3176813573727,70.4491811339061,-39.9369542587236,-70.9542825628248,197.688082910911,2942.05517562898,32.7543559403983,60.7807885765596,-36.1791031312468,-63.0953728274275,3103.21169208253,44.5547503709249,56.9861026114445,-42.5199648547706,-56.1662416988468,1369.33890335093,-38.831037822341,5.46341297804661,-1.93486469609142,-10.5887498271163,1440.55838308246,-18.2612086474029,-30.3661110769259,2414.17756632058,444.635224935445,-7.44655172804584,6.59866650546849,-7.90884855842904,-6.54802421897167,356.116612501397,-7.72816344016619,0.400463086736702,-3.6376544340499,-1.03980287992671,330.679007001587,-3.78561600066701,5.67742258802976,-4.99428920749958,-6.19482066613662,-3.34579933392071,-4.27435663929597,-5.20509457880935,742.279948453404,310.454805160944,3.27402545316684,-2.88565020534155,-3.801150777314,65.3837979988437,"USA.InteriorAlaska.FRYINGPAN",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.210421621799469,733.995854533822,1525.80788195427,1771.72357263366,7297.38952819351,7241.30589192592,7790.4879962498,7683.90465439105,1898.26342461867,282.074352120733,208.615546695947,-1.09282791614532,365.430963134766,0.0178375914692879,-0.0873634815216065,5.12461805343628,-0.8448765873909,1,2008.2173958128,32.2533001907914,92.8393474570405,-42.541589729962,4060.80447694854,63.7891444565861,-4.524870350566,144.042400413566,-53.8259212949963,1022.39707233649,3326.71691737615,50.7761891264821,-8.76759002134093,137.012795423636,-45.5366340457078,2776.60783644347,46.0669925712417,-26.7711238509598,160.725524434154,-70.8640133860222,2830.93272455772,-8.1295802890927,-66.5825856279287,176.573801835616,-16.8695774990041,883.417630671155,58.2867350932076,-20.9348497055745,2317.5673614445,1047.40870279559,-4.0199764133095,-23.6491993553458,52.5065151242956,-8.47862089945238,892.501301263643,-4.88251360728519,-18.7328499419498,38.9174289236585,-3.85967677052285,584.033151691608,2.94986687060175,-14.1515142874259,44.9256270532006,-10.9386765162409,3.12310665972812,48.7448477198472,-10.7949839192103,494.567403155407,656.926084738011,-17.1593663878739,50.5327757490778,-8.45510542842666,69.414774999032,"Finland.Kevo.2",3393.49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995380103588104,-2082.30728214412,-1714.21929545937,-2420.79657833643,1495.94637521798,1716.87087601369,1075.40099693874,1458.75823539268,4912.61951263993,2334.44723679153,-541.865926553805,-0.0731005296111107,32.1524467468262,0.0122803905978799,0.0108256125822663,0.938573718070984,-0.0681708306074143,0,578.340981977785,11.8453830476518,-19.581443677485,32.1300545543214,868.129427900623,4.86624919295779,-1.63229802709919,-10.2898811768475,48.2294126611457,-2135.12754961299,706.577282877055,6.78024009655714,-2.60976827636088,-14.165372852709,39.2542934931697,655.944686038287,14.0329092013734,-1.16212936954067,-21.2976243585524,35.6372155041642,780.369721487454,5.0757183835346,-4.4674740815277,-15.1283812326387,43.3538734159697,426.430649955813,-17.2624046345665,18.0957299076552,4654.34868495226,607.439291116806,13.2274372598697,-4.74311648025918,-25.3144202082507,5.54342820649658,578.170571749476,10.5611667047371,-4.18114269625728,-20.6154223236308,-4.07202242466042,185.845442937683,-0.367203019294082,-2.665215974061,-4.95417989831191,8.46759080458609,0.592975660246529,-5.97967840606875,5.83445214457365,2314.14049159247,220.896286646217,-2.59735259660238,-7.6545001974967,4.62622749344195,63.635744785103,"nonveg_902",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999984920024872,-3777.83788230112,-3113.10644413767,-4296.57865587151,1686.67641597121,2336.5858288872,1227.64317389409,1293.67014197588,2239.58078316447,658.59082004523,-203.959296115942,0.708070516586304,315.894775390625,-0.0475657284259796,0.00609818380326033,2.75148224830627,-0.734859228134155,0,732.034830577586,-8.27536488173971,-5.66472253535921,104.576404368227,1233.41548753031,-21.0156375907076,-16.0013441609241,-4.48507065403912,176.20221250433,-3724.77786881326,1183.47221173384,-20.2960325340955,-15.7926313927936,-4.86153339896418,169.06745881912,1108.94265499311,-6.34635239554921,-12.6776217417848,-11.0044946802979,158.42037928473,1846.35310131985,-42.6018542034011,-18.3321766199297,8.42675926256622,222.570090443295,607.940360402406,-2.89128182653741,86.8486229146294,2572.61315343552,712.729413017923,-9.85174981449024,-10.7429796861631,-6.21687732084069,101.818487573989,423.042072732046,-5.70444709765302,-6.50219876967624,-3.96339085669721,60.4345818188637,455.644592621499,-8.6017593270818,-6.09171725517522,-1.45809631643549,58.4807133964443,-7.09804516957427,-1.6988127647158,53.5790590756274,829.728675172124,374.73852668689,-5.176879585478,-1.68505609631579,50.1140702187781,66.8623428856176,"nonveg_867",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.331970244646072,-5.05918027256121,-252.450021399456,36.3259209149414,4954.5955407639,4336.18578305519,5020.87363213858,5915.29625484293,2426.84393678365,734.004392806328,-286.346735007979,-0.458006292581558,20.2658653259278,-0.00887938775122166,0.00615147454664111,0.652561724185944,0.40531250834465,0,965.313030702746,-2.15477074569737,-20.9442754615324,-21.0258563081523,1109.40551026904,-5.64613678068041,17.6453818234229,-22.5193788450967,-25.7156433405139,240.101560493367,702.753708189866,-11.6174805439472,11.8903897158109,-16.9002432535645,-13.6542657981688,1389.30345459522,4.57936971353431,18.4751031156746,-27.3234923194479,-33.0810057064312,2420.98381570026,-34.8500513456096,-24.1983344031772,2.83734742479089,33.3643647317672,594.718254507332,-10.3809010123139,-2.65361750227837,2390.93772404981,684.160362857331,-8.14983175922621,-5.69000549182911,-5.07508850278533,7.37585005547255,569.997005804135,-7.58407629172848,-5.65320662095255,-1.18558288627013,7.00396236504616,441.797350275737,-6.03317075975612,-3.99098953238701,-1.33942514338556,4.85514190170267,-5.36796631734016,-1.66913831284333,3.61795712026579,862.154732467285,499.539216291765,-5.82960076986865,-0.00183813551230425,7.39141899082563,64.5079299987974,"USA.SewardPeninsula.18",130.933333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-3234.4725200432,-2809.32202442197,-3355.19724267607,361.102517353405,980.613622548384,503.459851093396,177.32040963015,2911.7954853199,1289.80567162604,49.895098137332,-1.66025447845459,513.373229980469,0.024918157607317,-0.0577400363981724,3.63399982452393,1.87684381008148,0,956.886280422944,19.5710901265057,49.542821429625,60.9768224014833,1055.04897343569,1.6378889304982,-19.5781905727276,83.589379548117,106.183679282517,-3261.08709937425,903.338705345559,-1.50702000298994,-17.0781503472975,71.4926974182908,90.9792030423508,1409.66240881682,29.2648630971053,-6.56364670440196,65.2278882926493,79.5256285758313,1077.01942797154,8.50274437245289,-15.6346917282982,86.0815861732833,107.768582850855,492.725262295091,38.8624875711144,49.7354707399199,3100.83804918814,567.852694382573,12.7595775278551,-9.08421196298579,37.8085127736482,48.109912037641,384.380189010173,8.99981061470657,-6.85060440300236,26.2732795539017,33.6393046546088,403.134946006367,-5.27683007280525,-9.3093047871652,31.2591566030151,40.461313472288,-6.06959176588573,24.9796617487064,32.7153794134368,1497.68951819402,375.309476565837,-9.06486140509673,22.8441154236309,30.3087471158429,75.6525418287001,"nonveg_976",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
