"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NBR_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NIR_lateSummer","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_peakSummer","spectral_red_earlySummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999998152256012,668.844109049287,-1324.62373046089,-1382.27747329375,-2078.895427251,-1929.27682347619,1037.02449425272,1319.22825158018,1674.88429577764,3299.1453396853,2318.74283689866,2895.28380918706,1773.79242324329,1518.89785330088,-311.665681126634,-3.92900395393372,1853.37829589844,-0.0234156139194965,-0.334318667650223,20.7469654083252,5.15733194351196,0,668.844109049287,494.308301160301,12.2425968157262,-8.49500786653414,-0.553396977605211,747.827791264145,16.7288487996696,-17.5563918191651,-10.1789822435014,3.98382036969381,-1929.27682347619,758.98412921931,14.8267080574465,-17.6451403284658,-10.5992389518435,2.96981786962204,712.584077926158,20.1938793154756,-1.03025358989218,819.821786419928,13.0601108149083,-22.289637230525,-6.44215161368272,11.0916085659122,724.555111407808,-7.03501600563532,980.402502786636,12.8631496593192,-13.0277913063948,-17.1813733750257,-11.0911192756135,825.314794894623,9.85244439013924,-10.497863207538,-14.7700500492477,-9.73714449885678,373.721014315686,6.01141718130562,-1.37252797853167,437.102755063197,5.7954833127779,-7.60387297510951,-7.17429531023009,-2.75698983953335,491.832416743888,-8.22240548201295,-8.18207173242188,-3.49030534062139,61.4629573074318,"nonveg_814",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.98212057352066,2067.94484255947,2525.81443705343,55.8487911322997,-6.75486528706387,636.241412863489,4779.31199026949,6079.87036080231,2458.44905440304,2144.62013523456,2048.95461486566,2316.82940906378,712.681698200929,666.189576346312,40.3059591724599,0.578993063006136,424.859468248156,-0.00140851319600996,-0.0085897682260515,0.525649048388004,-0.339374889309208,0,2658.07904869416,2071.43972003214,11.21172054511,-55.5244347978714,-30.7855535368011,2671.51483038718,-2.98216242397824,58.3652691640573,-87.090211275837,-24.222906656962,46.0586123079252,2049.92563697762,-4.32474516039051,43.5347931918966,-69.703239814686,-15.7103283927148,3119.50754075937,24.1259632554695,-32.645465837211,2436.39449929684,-44.6007842386448,20.7956452831375,-69.7762521966918,10.083882538785,1002.85390071733,-15.38273335497,1060.07685870086,-2.8941614254363,20.6635978297635,-35.9166492524201,-8.25321986011598,659.844399469871,-3.78150618935035,13.0448041177311,-24.9186301440223,-2.57488650055568,394.77297982295,-5.59748865934727,1.80210203150594,446.509364636485,-3.12662494432869,7.33546066346201,-17.4328584622155,-1.1716983976381,415.446649686113,6.61618543586923,-17.3102770702547,1.68584000707213,64.8684999988168,"Canada.DaringLake.Tower1-Shrub",394.853055555556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.708450973033905,2157.73397974307,2611.19328609621,654.080840542644,755.108673906197,1523.54635243674,4900.95324704402,6346.58723661971,2869.66684331522,2682.60247589821,2359.09829589043,2326.35696769042,953.954878688007,683.57307077953,-96.4725223453038,-2.86684729434826,382.829392044633,0.0751666924743741,0.0181048430666258,4.61705984892669,0.758297805432921,0,3375.09009091032,2289.47518261445,6.03724912142251,-14.0105594191116,-95.0120683244337,2292.67388013956,-0.309336679286044,40.9586954327455,0.411037057873987,-109.174946673312,1040.59771642265,2060.07404890018,-8.35607293642771,36.2433881213348,-0.103935526068567,-97.9948287072732,2955.37163221935,15.1557380104274,-127.879816494655,3213.60529554652,-65.561180700055,-15.6044591326416,17.1586846815577,-41.898433345124,1196.72611026622,-50.8599022009481,1467.81736476599,-19.9337730849376,-4.97562507306609,0.6806045732706,-31.196395072261,1038.3522733994,-15.596238396331,-5.66311502764771,1.48518638738034,-17.2533052150213,727.041036142699,-11.4048067168476,-16.1895119795364,643.350380529721,-9.23180246082184,-1.013032303323,1.00427981801959,-15.4927465327633,754.027735250952,-5.87021936200556,4.45137576286014,-10.3313666898003,65.5478999988521,"USA.SewardPeninsula.QuartzCreek3",1259.93333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99519670009613,279.063701037363,-1867.32793207073,-1926.42386618945,-2456.13026147065,-2710.56097603575,764.490541539586,781.383582754616,1964.22282031942,4016.71400124512,3374.67462141199,3535.09646605195,2037.29217959269,1725.40849349742,-22.5836507576137,0.0171347204595804,174.517974853516,0.0207344125956297,0.0210269596427679,1.70387876033783,0.820266723632813,0,442.004202268978,654.018349486957,18.8578627023987,-14.1429962547053,12.9091726080118,1039.96557102691,20.625941463177,-24.6180670403228,-14.0104125409214,31.7919302646779,-2563.38705330457,1056.79901000092,20.5471995843586,-24.5042846826969,-15.1478833419234,29.2829230399846,977.580489815241,30.7046110498287,20.2431722363543,1270.36748325417,8.72877839194352,-33.6058270527452,-10.8322787536845,42.1912680568486,589.188734750241,7.32139222297638,768.309925623812,16.5254546725711,-15.0505479747865,-15.9273550239246,7.01503032170475,588.782403673937,12.5043422752516,-10.8377500667956,-13.4430223075822,0.669900979247308,463.821355654631,3.13532803130765,9.86709711121875,432.269600314647,4.12093049740488,-9.82529871740889,-6.54778007542014,7.65477249520064,429.335092037545,-9.74636519047716,-6.52507810790419,7.34119232619616,69.6427545195129,"nonveg_849",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,-1050.21003374209,-3147.92035467013,-948.023138045459,-3936.31066067684,-1279.186944205,-422.441408567145,1602.44095732219,1834.03086997013,4406.12193272464,3508.17094274066,4341.66848094431,2490.32899205882,2262.98030179285,-21.2773282415066,-3.19266676902771,309.001525878906,-0.020010843873024,0.0118665955960751,2.55992150306702,2.91160678863525,0,-428.654422088143,2406.36499983496,91.2428446243442,-223.101173522627,-38.9519177062146,3907.99123497288,131.347978529259,-13.4576868514218,-396.015291454913,-41.8345953716874,-3438.75737776497,2988.28752263138,95.7974707584429,-12.265326154057,-301.998727130442,-26.7926554920348,2462.37220050218,90.4627801136207,-39.3486250254431,1685.72318229275,42.3438954366524,-11.5131899933046,-159.314524596922,-11.1500950775717,1631.7045668932,-21.8927258386179,913.757750114382,35.1445288505532,-2.38716488075291,-83.1148838470456,-18.7309408252534,671.409201971181,25.8234308450454,-1.28233547021718,-61.8423148056991,-13.0929521568913,768.055814389239,-6.27418648351353,7.47594844363559,602.755986732776,-1.66189225012788,-9.63838269127459,-37.4138069456297,2.69286342206321,534.40394360471,-8.42032186170243,-38.381906667343,0.616479905506544,74.9765295348952,"nonveg_677",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60.6312309855729,1.2486075371027,-2630.08488170057,-866.801253164773,-2034.30976973766,1308.36500641705,243.927081751512,1335.58951241373,1337.60541333505,2380.32560769028,1788.05126737154,1013.86864145051,1161.19142229093,-612.908895342678,-5.59687900543213,321.157684326172,-0.37727501988411,-0.129956901073456,24.4778156280518,21.766092300415,0,119.395316920988,930.218410103251,-15.2122122902263,0,423.688153830931,2256.99407544989,-98.1301771934735,28.8990439165373,0,1052.02002171091,-1811.49560547223,2086.88844802844,-90.7342803490628,24.8239629984544,0,944.694352307458,1871.36220994234,-26.6214920495842,859.206525074028,1956.99875520906,-84.7311553800904,27.1196940756791,0,1058.19551713885,667.671624146452,347.532667868126,1042.72019435523,-20.3823918674432,18.7685772515206,0,491.373794410462,649.34573783888,-11.4750222938854,12.1712608073155,0,298.409089259173,839.303721555062,-36.4914661545679,268.679699360104,610.567488624687,-26.5464125488995,6.03768797585837,0,246.583248555082,504.454785793992,6.13844920168455,0,237.659462832946,80.7713379741114,"nonveg_761",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.984344720840454,1854.05877796865,-1306.9096703624,-2376.15164241571,-3385.6187864274,-2474.21587405377,29.3972161359659,1081.9185523051,2644.71069994956,2970.51945110574,2463.6230777955,2845.99653983723,1246.65412053109,1163.76162920212,456.978822175381,-4.14853143692017,1085.3408203125,-0.0487819500267506,-0.514617621898651,31.1720294952393,2.7911479473114,0,1936.10655140629,2109.41139874147,2.64670236895617,10.1965316006066,-68.0455289916604,2173.48364107501,-23.2880538554296,-4.14528503271254,34.5776671589694,-70.1123755185489,-2376.15164241571,1764.43919279063,-19.0489428984425,-3.06450723868929,27.5172993682905,-56.9173933158269,1988.97754676058,-15.3003691961271,-64.1605660245347,1735.05047114507,-23.2240102576044,-8.28100651929189,31.1910815976498,-55.3883056151334,1250.48706033171,-40.3382922687649,672.924440229495,-5.35574409416979,-3.89134097714087,9.0324808733947,-21.3671086811922,392.887631231193,-0.577332028350391,-3.16848315622953,6.68158300782284,-12.6737945558449,332.979495322009,-1.7015237143376,-10.7412740426454,365.681974783037,-1.09518019363896,-2.10633371000704,5.39732811374465,-11.7961927349367,337.871031716035,-2.59039035403033,5.90146070751065,-10.8990655392269,66.9261689913218,"nonveg_647",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.849971115589142,-302.349711302938,6761.75090116113,1686.30327855957,4733.39773446411,1305.08397622763,-1566.00180256933,1801.26547495563,773.207990498836,377.519518005152,47.0744746824256,1054.17534536964,1170.49106981735,932.602115468473,1089.5133413242,-3.63827872276306,2047.49951171875,0.134602278470993,0.591945171356201,37.4029350280762,2.79825115203857,0,-302.349711302938,900.812446947672,-6.11842534320279,1.79422094794491,-30.0077063006044,4908.62663879363,-100.014886860253,-2.24816811461435,116.663270034851,29.3613490211672,4200.45455997393,5194.71732532757,-100.281208812409,-7.94206879858211,103.406092276654,18.377350844489,3367.26727752496,-1.90837920299952,-86.7233351644395,5206.58325042475,-49.9993514098414,84.0652484651826,41.8375472891422,-115.164307282036,771.615080936624,-10.1569917409569,1007.10087068722,-5.74057790632273,14.0969964034269,-22.9308306948103,-12.5875038356045,797.505613978864,-1.67874736820566,9.09648589754097,-20.8170577578444,-7.40096540549034,677.204538328183,-8.36030034119458,16.3160476985388,800.875997510517,-6.21622292547976,-6.18479570791564,-7.34382511098349,11.0667615222263,906.157737328503,-4.95601988226835,-12.6668823080926,6.61431389428781,60.9288824750202,"nonveg_1290",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.886112630367279,2647.86965640894,2346.8192484933,-0.318034616907388,-345.208707864939,689.369892393753,4980.43622174305,6328.66147083913,2518.60789770562,2589.2179808655,2284.23895865516,2518.77638336077,725.142744631467,708.294450414648,17.1879525067216,-2.74085229237874,1298.54843478733,-0.0425098254655798,0.0275896510730187,3.67844632996453,1.32495006720225,0,3312.3438965937,963.336030154885,21.9413798368079,-11.2808339402885,-8.0454334939736,1303.15023640483,23.8911590009695,10.6089238056996,3.3929254603071,7.98403728013091,301.154726349687,1127.63412748941,19.0116680029843,8.42165872679404,4.34189623870108,7.91400778086884,926.613598652269,27.4211639589011,5.74089353322249,1552.14936106429,-21.4247993963139,-22.7228961280994,20.950101912727,33.2947071554459,407.688251394059,-2.05585907539067,496.235695150059,-2.57972963373485,-10.571117340676,4.72208720706035,12.5523190811162,480.879658191937,-3.04543971506187,-8.42426823533327,4.4022567365232,12.3316023989409,357.804749564384,-1.25153856863863,8.43278025077897,311.943740423973,-0.806903974322052,-4.48994418406544,3.46883477803394,7.40746091858699,383.950568895913,-5.28505231148661,4.14364406095637,9.23891500652189,64.6083999988029,"Canada.Yukon.SCHAR",361.215111111111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968618476390838,2437.75567836933,2556.54475841328,430.6426994614,-214.07116675525,871.396873058098,4603.789384547,6187.09489727605,2759.58974116294,2517.23523222902,2232.27702061526,2277.43206710853,821.685022439271,596.569895985301,-235.242893756805,-2.33643200397491,312.060299682617,0.0412961516529322,-0.0382869972847402,3.32397075891495,0.411546277999877,0,3349.22309994587,2275.82665230594,46.6586173808996,-28.3455443493205,-66.8035194412959,3010.66983904709,56.7416146759979,43.6140466255718,-24.1789486018602,-80.0732059093621,363.410400473716,2179.0458639059,39.0952001226193,33.5396620075774,-20.6423541885934,-67.1168243913559,3198.94945312457,70.6133546748481,-83.8873619403659,1067.14181616848,-3.41327248327586,-17.0207529129581,-2.94527442823797,-17.6965916754648,995.492422632718,-32.0880507547006,441.192598055388,8.00587105216017,-1.16486987943545,-4.17762756504029,-14.2881225109745,302.995985169359,3.5313545745677,-4.58443722851284,-2.20021900279019,-5.32082046602681,227.840839659497,4.2957492547923,-7.03710213830607,212.944567688921,4.14930545484102,-0.109026808983765,-2.01538358862616,-7.51524202134693,159.575646268844,-3.0059518235663,0.342927547184088,-3.4973407999957,69.1469027760202,"USA.NorthSlope.HappyValley-C18",190.438,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
