"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NIR_lateSummer","spectral_NIR_peakSummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_slope","topo_tpi","trees_cover","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.973681178357866,885.761578425021,510.35997948774,-1562.48127439617,-2920.85229341531,-2815.02036241413,-3155.55321138376,-2227.44870357792,1866.06436654954,2046.69573273746,2112.359637181,1976.74569498242,1449.37143919904,1317.45554716773,2554.68849550246,2702.42370923121,2565.26538699979,1083.18138527804,920.844674170798,834.864233527082,89.0604661693718,-2.05242707994249,74.2651697794596,0.0174571162917548,3.38893153932359,2.32459221283595,0,0,581.924419939088,10.05811388311,-3.75411323461481,989.993999329732,-13.8730185628602,-14.0121763786007,50.2730871862242,5.14653274864051,-2866.92731241925,1011.66219948097,-15.2980523543245,-13.2286213077669,4.59904076888336,1656.13678402302,1370.00779236609,25.8473124115428,-3.88477282140611,40.3469119688473,-0.38864820410069,1952.27714403897,-24.6112416261513,-30.3023246423243,14.1485381415952,394.787054696868,-3.51838927300322,-7.54565083727099,1.53465632886089,319.698909235478,-1.84252926945538,-5.72311403950208,21.3132606156985,-5.45331159726641,267.255022561237,-3.37947213314911,-4.13815271947271,-8.22480869156269,4.32135098216761,-10.9756809839905,-7.84342610759447,3.88389359955265,642.166700932339,-8.08616651872297,3.18159648890935,62.4030449986713,"Canada.Ivujivik.RTP12",1181.09,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999997496604919,179.983557890767,351.612809623269,-636.538938915242,-1184.9201407222,-1545.57866976577,-2091.45010737819,413.82945512713,520.403271697266,439.115143282848,1615.58220573783,269.479066191633,1977.47043317528,1379.66854682945,1932.16274170815,2613.0243093004,1909.48738838915,1530.16735588991,1626.78940728006,1232.14958504564,-299.146883842263,-2.39874792098999,214.314971923828,0.0733744204044342,4.7561845779419,0.558731079101563,0,0,889.086602739416,-3.85103940281101,-8.80131767596035,2595.59125430603,-71.193729537533,-39.9223114559486,138.498240664064,-75.467909977445,-1184.9201407222,2505.27956250532,-69.5108519934491,-37.7720819439997,-73.411070846731,520.403271697266,1346.1031395462,-2.32303456597845,-10.4551752294013,122.373012686018,-98.0389218712488,1649.54000429641,-33.4586953381734,-25.8661751732975,-86.1690558208547,597.801886345833,-10.9962489315861,-12.7438401243158,-41.9599542708472,703.536920911253,3.22548367213799,-6.39409674381252,63.957901901023,-56.738463966021,476.519980750499,4.55695720860463,-3.22913535199342,-11.752225090562,-26.3144248656241,-12.7942311948596,-11.7199852138115,-24.3599989837341,606.392940680713,-12.4174071185111,-23.8383162376159,73.7467262825366,"nonveg_775",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.343506395816803,2005.72645200624,1990.65491900062,1822.90054334425,-176.141360639007,-952.122962614329,-651.663379334789,-950.831958279796,4946.64342928604,4029.01552272774,5921.34769882362,4948.79494835398,2735.26431086116,2532.37823517636,2254.04838478295,2474.24531611542,2060.35904433817,841.329270086573,799.812341480993,456.776783929658,6.35499148574322,-1.58440780639648,672.784118652344,0.0127139752730727,1.43630039691925,0.236631408333778,0,0,1699.30397699869,4.98510693339307,24.5426232688567,3329.63597040606,-41.3546302629854,32.1613698773505,66.9465337157868,-98.4604403189804,-279.254769943975,2235.91461086297,-23.6664062707551,25.2880905536928,-69.8723315894677,4100.96305836557,2267.65048796534,-0.115061198921323,34.2016406192874,20.4051488487046,-70.8640777489169,3543.64574596061,-74.3078131564685,-18.4602268208926,-17.8414600928931,946.090775399548,-4.71762961079625,8.50120297499921,-29.5653367312359,786.821257605208,-17.0598688261309,-3.55246774903167,11.9952575110351,-10.8713775216934,690.503792488584,-13.1558408551395,-4.88671384598158,-1.56178766323368,-4.94234485628321,-7.15267026477843,-1.47717419221352,-4.55959059510538,616.837609922167,-4.34703926512684,-2.91823922887386,63.8781599987621,"USA.InteriorAlaska.24",156.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,346.795567869957,438.627243501601,-1398.70602683422,-1863.73921193719,-1962.32910324945,-1892.75122993059,-1024.2710301825,758.588829857455,749.28855796208,301.417409509259,1024.88512685518,1530.7377824692,2016.23620232007,2512.6562009626,2459.21519738782,2998.14640481233,1727.65440525334,1415.72769227682,1703.90771733322,322.608857650002,-2.8937611579895,607.32958984375,0.219207182526588,14.9213781356812,6.74569463729858,0,0,548.883448060166,-3.04736251198279,10.6594917264257,1690.37847590578,-52.8216313958928,-0.104762903593648,-98.8156262388649,88.5824173870182,-1892.75122993059,1554.62738026021,-49.3804812796878,-1.61177877741097,77.0711633991585,749.28855796208,723.467717345923,4.80535663369654,14.7942387220959,-90.4334646682403,55.9838935566026,1649.45608646957,-51.9524412798819,-4.24586651492912,73.9423646821453,502.526260272204,-5.43943835088692,4.1912561968751,25.9361186599832,538.931207424507,12.2987894264343,7.09559773619887,-67.3664009280633,6.68012544684746,397.315812567118,12.1926405677509,4.19693781723049,-5.9017458741868,21.5985533892536,-10.5899161741382,-3.6052900963233,14.9780654302235,448.113015676406,-1.31926044000685,15.3723288502192,80.8099869934287,"nonveg_578",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998369163274765,2393.7496873008,1452.34548908696,3034.24532479632,-712.477593644558,74.5215260103174,-225.44927458089,-459.275370822683,3984.13746812657,4494.63080867564,4750.40354510204,4717.01351810944,2350.47304609827,2351.21073765829,2214.78944887576,2343.29142362938,2420.64397751405,940.129523683146,841.844499533582,819.89618128543,-4.33955145850668,-1.65510550472471,8.06992240481907,0.0013145325679539,0.346900931662983,0.564375325043996,0,0,2019.84587028722,64.649707759577,7.22945010410558,3651.77381987828,111.490335355409,6.11554389902737,-178.372100203457,-368.791602665363,-486.577096804132,2441.98061792029,63.2018733105181,5.3249008528581,-248.582735429879,4420.72782202062,3595.15210083398,112.245792766858,15.5955139090324,-118.395871088374,-225.791575345522,3046.10913521867,4.89437941936964,-41.6025052096045,-178.645935520962,846.969456599721,27.5084012922814,-2.51273597429558,-75.6317435272534,1206.91541161995,31.7537554753821,-11.147770397006,-50.7770577127342,-82.7096748329106,937.80347070932,18.7555725243869,-9.72375789991318,-8.44771578245017,-38.3431666936875,3.31836779857477,-7.33821055237885,-36.2558680805193,632.813995621571,-7.84864036709771,-39.3893513355035,71.3219329991149,"USA.NorthSlope.Barrow",29.4902222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.999994099140167,301.921065663243,-52.0174419425351,7872.30558946145,3981.18594044178,7215.83224852677,3672.25268843698,6035.81623650168,-1682.42693818704,-1547.97836604767,-1530.81856485406,-721.794483437868,94.803524647847,465.653500155638,342.90670563617,0,281.976103010148,138.48751374587,151.675225743513,320.109332235446,373.06140594122,4.91552972793579,276.507080078125,0.000400612480007112,0.0404676385223866,0.00463583227247,0,0,656.771571249363,-21.6309331173989,46.3072714903263,5260.40949175131,-276.927707169097,-84.888097569212,18.8372164029227,331.856749713831,3981.18594044178,3543.57956008979,-146.759306861422,-22.0666608574858,224.534493104991,-1547.97836604767,1153.1714755451,13.7527871997091,68.6166039106552,-53.9349387610792,-1.14398674624113,3018.59115907249,-28.8707024084435,65.6366240413905,117.054316588407,539.975213552544,-20.0269567906792,33.2609642968313,29.6781125936465,342.90670563617,-9.62781196603514,20.1411502150105,-18.7984068673432,22.8604470424113,242.446403371457,-8.02923118480724,14.5982404357647,14.5392941837076,16.0583293815697,-11.5204193689458,12.7895639060959,13.4073643340132,214.108942095254,12.9729870349698,13.394748673174,71.2669712657118,"nonveg_1695",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0808383957482876,2638.54712102824,2467.44772197369,3409.97552138554,758.797142040038,478.796307375757,1756.81402201742,146.48774226947,5636.09704860542,4847.96000048766,6034.88178985559,6843.39883050746,2866.37550133169,3293.20338433138,2089.40031567435,2191.74923605546,2463.92713052069,909.883136196467,704.800663122093,751.175452049607,-103.814715642455,-1.00507192313671,18.1086721420289,0.00147118174936623,1.24164128303528,0.363597217947245,0,0,2636.2969396876,23.315021476187,33.2724670592127,3021.13920285919,16.7865196281518,47.850197871579,-38.9332707488023,-37.6057168699858,376.150604203082,2311.37570771801,11.204084789161,38.2125065407788,-25.8199621908475,5104.92830628358,3390.58925542921,27.9683846350394,44.7668843024979,-49.2968108347133,-34.0105222873478,1408.11585718608,-18.5753183161738,-3.4003055793721,22.3506849088746,1269.43172763617,10.5211852208559,16.457622575249,-16.9439213939783,564.322120205868,3.59389749523281,3.65873031915863,-19.4593834553748,0.185488709205401,309.589351811004,-0.970499863337112,0.22153050668842,2.91159824550861,1.93160276976591,-0.954505153607769,2.41570005422959,1.66770154976565,265.854373019585,0.808816656877307,3.56834844616651,61.3214999985959,"USA.YukonKuskokwimDelta.72B4",609.7275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1997.66504724362,1515.52995807469,2183.81865079537,-892.300417789786,-552.973792786496,-134.910881296965,-981.699133659277,4237.84205096207,4288.94082009318,4858.79536224143,5043.46697053873,2096.73237146353,2216.11582518675,2169.8047132309,2237.58446978318,2286.76827883458,899.291726846379,741.411862569236,730.817486437992,-189.442359726579,-1.45463888347149,17.2506002585093,-0.0154121158799778,0.896831072866917,0.43019120891889,0,0,1330.11334384242,1.4598584814369,22.0056522675781,1906.85216526747,-7.2347072626112,29.7947290578479,18.334814249645,-50.7220257012756,-787.805726647518,1674.7453550301,-12.6722897212427,26.237469343294,-44.0536895015956,3819.65727246271,2320.30654370314,6.65813460937206,34.6802704463688,12.9255038856759,-63.5583064253404,1351.19670980887,-28.1499314543515,2.26694543264684,-19.4851018092623,732.626009101976,-3.11480638034075,8.64863544538342,-27.1342966334065,448.596115180655,1.55032803837814,-0.542847766128773,8.22559747465065,-16.6146709326168,220.421293331953,-0.906498666794008,-0.95513905156534,1.47587356726107,-6.78462843145215,-4.37901043772405,1.71417809111907,-7.01797233090093,248.04115809779,-0.1814046693774,-4.82659674675255,61.2312499985893,"USA.YukonKuskokwimDelta.15B3",279.88375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990371882915497,657.933536602856,-35.3538138167017,-2192.71540560593,-4039.02463923211,-3033.43139901962,-3370.51472076343,-1745.63916918428,621.802053116719,1621.41232473435,2864.18739810244,1647.99690319952,1893.38858928667,1258.32706866666,2546.99310511345,3323.18849171432,2636.14722084246,909.518516259982,1334.50867064092,903.173370052621,378.824394639242,-2.90983581542969,548.314514160156,0.0253587532788515,5.28651666641235,2.44945740699768,0,0,1546.48593925057,2.36625243947335,16.4112374268458,2485.50005531005,-65.4078961923697,18.7237328405824,204.673117732351,-130.424637499125,-3033.43139901962,2293.38547004783,-60.3522492117849,17.5923662754915,-135.780570609864,1621.41232473435,2880.72623227276,16.7984444022905,27.0051276337579,173.741499271846,-155.346884171011,2376.0084735813,-36.654857111103,20.8540752945087,-177.988981369434,828.574088610469,-15.4099786891842,5.09243599974885,-62.9708961804404,1202.00366327713,2.73337441681072,10.8182674885911,98.1487529816945,-97.024423325109,787.992086595539,4.76157312427928,5.29910567161609,1.5511402875439,-40.5453514970595,-19.17456055509,0.968663250322681,-37.2307692932026,729.253971087132,-0.166977531772659,-33.9406407999154,61.7651119698199,"nonveg_779",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2958.70588572358,2367.49771705047,5868.34958462374,1832.7251193101,2591.26687972511,2847.08541842387,233.095926499461,7160.56749802709,6914.907111809,7601.57459873413,7920.5575897873,2137.78220761358,2278.78284385565,906.78595528403,1226.31817538532,1375.02488858726,451.380909958814,325.205027912118,396.059111301916,-75.533274079104,-1.44947407245636,189.765316772461,-0.0607755810022354,3.91614246368409,1.36984763145447,48.2,1,1536.55012175075,21.9521119259483,23.8861890645429,3457.47591763702,42.667102676489,53.9049224189811,-28.1033676701613,40.8500833800156,2499.95048227526,3196.28093334168,36.5849164179392,49.9364213015551,41.0691337040528,7192.66774190585,2606.12281714771,38.0418000104271,39.7277475530476,-47.6465047086819,18.1255216327559,1257.60437797905,-23.5494275671508,4.03691867248175,60.3064285456727,549.655517680185,5.05121589600364,11.2636880327078,1.54482554842156,518.070388185041,-5.32291936406533,0.646101801754673,-21.4342064959144,7.57846080784257,389.788184427684,-4.75832727358775,0.979357810569692,5.89956857151868,12.5824965299265,-0.93929834060555,4.89605074582211,10.5529026623159,211.729249362569,3.221972390583,10.6964738288544,69.6021767990401,"Finland.Kevo.6",5275.976,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
