"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_peakSummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_slope","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NIR_annualMean","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualMedian","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_red_annualMean","spectral_red_changeSSES","spectral_red_changeESPS","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.997309625148773,366.966694939625,351.934693911918,1108.10635001512,-3376.46240686349,-3552.76746306626,-4030.55547081867,-2449.32598674134,990.90359067003,861.923981136663,460.457239340949,856.880840022843,1701.48900755307,-1856.91054692271,1082.59364142837,1263.59560715653,-169.221135664707,-3.72833895683289,1281.8896484375,-0.207187607884407,29.0866165161133,0,1073.9963706076,-20.4483532360411,-4.75736863406555,15.1298507060051,1983.63164544919,-39.8533918626167,-8.25811052863616,-25.7279320815049,1581.22948407733,-30.9045473374052,-7.3133635830437,-20.6996264982793,21.7176367160187,861.923981136663,974.330931744711,1241.03176821212,-23.686180562768,-4.4674250215729,-18.8773143181854,1471.38550600729,-32.9419507089976,-5.92255575484759,1557.95739492119,1014.75027106455,-17.0160023240469,-5.78517553027596,1146.89946704892,-14.1619930274948,-7.49271636522503,-4.2400711911291,961.210593633717,-8.84719954282024,-6.56081066690008,-15.6850853691305,-7.7083406631985,452.155876803166,-8.12073445096001,-2.15513476277818,-6.85141906623906,4.66539253312544,1087.63657777117,-7.94239981774216,-2.86350852205034,-7.86294013730804,1291.81726970109,-8.74116494879291,-3.47003548929564,149.936460161203,60.7483481811005,"nonveg_695",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999996364116669,650.122953931416,842.72184888197,520.536591021138,-1557.79480824202,-1929.98552376873,-1612.67898687452,-1849.75736119023,1472.91607293463,1074.29187054808,1545.64992070381,1388.03457640664,871.967807048069,-2182.93405322463,1799.70435329406,1750.87852274056,372.262163092202,-2.77258658409119,317.928558349609,0.0358423516154289,2.06429862976074,0,474.920032897026,19.4896446146249,-4.84486016640524,-23.0222446657832,366.548451245915,14.9901427822213,-14.3616623564263,18.9224374018573,372.190715526712,13.2710251340095,-13.0327952149451,15.4558210730863,-21.1537691262808,1388.03457640664,1270.57204952825,673.682113655741,27.3158302675709,-3.85824984218136,10.5076896198113,375.785419949096,4.25473492915228,-17.0811554522316,2261.18006453458,342.320929954073,13.2975657005244,-7.3011559915598,430.196358970573,19.5543799532079,-6.03896134029155,-23.5500792410484,302.899687118011,13.7681675962732,-4.05474722802947,2.57384503704813,-16.5507112451054,159.468643292125,1.90316901254937,-6.22102608630224,4.652021852537,-6.15909314543539,1542.11784797926,3.58849810619032,-4.71597266800887,3.21017304769436,1772.0183462686,4.85384826811589,-5.25874882226645,-110.25745827312,71.187710351544,"nonveg_975",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.710888504981995,2579.97271976728,4426.88459794801,2039.73678399676,292.247411417313,344.446811976977,1391.49360348199,-157.946315051249,6284.92081076821,5547.94278980399,7081.68186779251,7652.94162276446,3983.84172452321,-7534.96829441857,388.363917065475,320.58231669061,-181.897984988824,-1.56564490000407,305.029022216797,0.000472939599098429,2.2033391793569,1,2190.17438906355,36.4875876370323,14.384089926078,-67.6196959241236,2698.04332337186,24.1706892766911,22.925424323347,24.895754565961,1967.20883398726,14.5243910254737,16.9238050577555,22.4807426226384,-68.0466340315102,6851.65482338362,6392.68264441114,3532.45749126989,61.6935592641859,15.3351283071197,10.0684816059977,4072.19429572782,-48.0452528631922,-47.7742715226453,2365.90879889589,917.619795070356,12.9123841764453,0.332219539254068,619.441965092948,4.89872713076713,-14.4056270951848,-12.1591542499423,516.180831071712,-0.585043646062559,-11.4327673938857,10.002218802562,-3.88208263205319,495.447816833136,-3.97404138209893,-7.64042043686003,8.99110594287325,-2.47834746811616,520.038318350631,-2.70810582681729,-6.93490382412028,7.30671217610088,478.105895532563,-4.99763038671525,-8.89956176825368,-74.376048,56.351673998102,"Canada.ClearwaterLake.AB2",1001.44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999701976776,809.791750150906,375.127384999414,1010.98138412725,-212.454934972279,-1466.06542011862,-2787.36689264775,-1002.25121641739,2105.04210864574,1163.85535534333,199.470708385962,668.615730103614,1317.63031773193,-2155.74058177096,1978.64080397995,2135.28498494203,-520.757547459724,-3.887047290802,150.790145874023,-0.235232427716255,13.7921733856201,0,1697.24059155889,24.9512645358665,-49.4071875792449,169.463615930002,3205.18145755651,38.6651412764262,-94.0145023508088,-190.20109910887,2574.91195767547,30.376780055581,-75.5955800448114,-152.356719127594,264.260294505826,1163.85535534333,1090.92284404212,1905.57140025978,30.2850688813003,-55.2471684054664,-117.286255429413,1882.14435346803,18.7399600156459,-55.5534104117867,2928.11473964492,1397.98143108728,-3.48071973258024,-38.406699176779,1064.36426769207,-6.85179898556558,-26.0750258837668,82.5438893656489,913.791703879958,-5.59162308932269,-22.358282943842,-46.7735367544193,70.9828844825329,889.038640536188,-11.7698067896835,-17.6889208788406,-30.7779302886402,60.4056476588019,1958.55699010831,-12.3203216122335,-20.1939701630142,-36.362378115337,2426.85152657649,-13.133692363095,-20.8243452811453,-97.2469718676806,73.7497987642909,"nonveg_602",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999921825799075,3386.64090452125,3872.97210590428,2391.99675021282,1262.3125805038,1025.17905159033,770.485067181367,308.058974437617,5458.38068564273,5438.48189989359,5417.54887230096,6210.81018415713,4046.07853034381,-6083.45757788795,694.850291389613,833.369013507368,67.0044339996337,-1.44198533079841,12.2019632512873,0.0165281972255219,1.41812003742565,0,1554.94172562365,43.202238352618,6.95717215137082,-9.58397649839803,2737.43346929009,88.3043054609707,-8.46622287820555,-194.261464985541,2722.01578760056,87.8069608903408,-17.3949854175867,-207.654399457333,34.7201092470387,4752.15524365047,4922.10641410945,2371.97922965058,71.9987914502955,4.51666757069104,-114.335693912231,2190.07179619051,19.3127608371293,-35.3740400263725,2633.13786929939,730.664165655883,23.5698117953511,-0.79364770747939,1463.91727598529,41.5495170988453,-16.2913293308414,9.50273390084447,871.875307946973,21.9925130335305,-10.8418794165946,-53.5777046032539,7.08937510854029,413.110727472853,5.76793211674348,-6.03291293455604,-22.6090426501616,4.5886701110926,657.523760643528,6.42954342103119,-4.79596844689489,-21.0633752131772,783.243911975215,5.73213285065201,-5.74528867498765,128.890897272727,71.5941348173086,"Russia.Tiksi.Bog",54.4418181818182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999938666820526,1250.35902846203,973.264718807688,1414.42580119784,-1938.50352513808,-1558.63091238694,-2035.40590627026,-1263.9168928843,1628.24750109727,2053.3513938912,1541.48832678104,1596.72911214173,2215.81690212823,-2237.02240128135,1631.68423816615,1676.56715870921,-448.315228521964,-1.5748507976532,75.597526550293,0.00663080858066678,0.411850243806839,0,498.343839964926,-15.6405870871713,-1.92870789272577,30.3888242935561,882.570561309278,-31.9517360231535,-3.22219848963229,0.30866960081928,771.489013385965,-26.9834652901513,-2.96338081819302,-1.98544798591654,43.3431812621201,1628.24750109727,1807.12664720789,674.328575347198,-23.5027760412385,-1.21224572905919,-5.52407853606962,1144.93816111038,-41.7466768505612,-3.89504768639815,2398.30073480946,376.960425760906,-7.74887985643541,-3.2629448788074,251.831791196271,-0.778466180923551,-3.38271695782224,8.68121335533814,188.825162610602,1.80804227602855,-2.57676558781511,-12.1829257327409,3.42211759361978,344.516840018286,-11.2204263079214,-1.60403892831305,-2.23011701841122,18.4047398182661,1545.78976409622,-9.06958968620966,-2.24691571034835,-4.55587466263842,1755.70948375487,-8.60814087384218,-2.33171167454556,-82.25897300458,69.0433802655831,"nonveg_863",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94.3109712113947,586.752439962888,378.947124461708,-1287.3414974829,-1753.99001789538,-1339.30667908462,-1030.70944833169,1046.37869939819,271.449486249418,822.97491409314,954.350922606267,453.343729305803,-900.655080582087,2006.28122617747,1988.97883378651,-305.840348103371,-2.60450553894043,189.413772583008,-0.176463574171066,21.8847503662109,0,621.564206309841,13.4771221223811,-4.96625913685951,-58.5463327649455,729.368889106498,-9.84776863295629,-0.482294845850626,-4.52808004603152,723.280569563692,-10.2652819660484,-0.957104998688832,-4.51340860596936,-59.2404769729652,822.97491409314,709.699550330564,774.929213148774,23.7213988036956,-3.53952987661251,-21.8960014188546,1167.32039284912,3.36518711448732,-16.6045727198511,2259.41424596378,454.034722566473,16.9162591237774,-7.6414450815819,835.38618210374,14.5680489042891,-6.31499707025834,-61.5386168847587,620.415699613688,11.3950400199572,-1.67300437272318,-44.9081812769188,-43.924071180196,176.041232618899,7.04164930475596,-3.92253381979279,8.03040422342607,-2.75146304014983,1800.70197327821,11.8129153611252,-6.9258419643347,3.80198852385225,1995.3638267149,12.4442247532149,-6.76537344973486,-83.5689072651218,76.7880390115916,"nonveg_994",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998986721039,-191.031725258869,800.519017918257,480.889539818914,-2505.77949714716,-3034.22198430976,-2391.15496715464,-362.651508865982,448.177142909518,184.749650779212,1316.27641817402,1419.70712680615,631.259511827909,-1887.49188748746,1241.95970259766,1202.43352700147,-544.22176263793,-0.836924612522125,347.100036621094,0.0116372127085924,1.50054705142975,0,991.550743177126,-17.7515550303295,31.0694499511355,-77.3633076379829,2646.3388829172,-89.5770283248717,6.81595780907797,5.35678571522426,2671.57047544377,-89.2969995117157,2.53962183106989,4.87941873153088,-53.5889180962595,631.259511827909,800.033970099363,1234.95747602694,-7.62843203826632,40.4804159956931,-9.40279169383013,2130.94618217607,-77.0945030217599,9.74121642733974,1552.71303827337,975.743507507734,-31.5984418682202,12.4176330382374,609.432578177871,-10.3197209550284,20.6257380795942,-48.3106327600279,367.801611366825,-3.85180257134933,12.3972403473756,-2.21609800980253,-28.6187111049164,910.672468110751,-32.6745054467924,-5.27018072448893,5.41039294392797,-2.92935422850908,1014.59123205906,-29.3258198098605,-4.73570103337495,4.57417271270659,1361.55636366935,-26.8588593923768,-2.92063626111961,-82.418676214978,72.1712653771947,"nonveg_869",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.107672557234764,2243.07156180003,2955.94309343397,1512.63563999052,-750.161975908532,-435.709161744592,146.420834738933,-991.702937432303,4480.66718541234,4539.19532542146,5446.06865120323,5419.12166997667,2982.72353877142,-5648.55506598413,739.946764739463,692.447132948764,280.936968385608,-1.11646378040314,19.6858043670654,0.0208786061654488,1.37056748072307,0,1688.5104451387,16.7837209932967,7.21306510637278,-25.4460266266317,2972.4483026166,26.7413234253466,14.2437274977416,41.8460363692581,2195.71821297238,17.1646268228236,12.3672634756442,32.3087747577758,-20.7895675004192,4847.72171931025,4466.33445576384,3191.65632977552,35.3081894312946,13.4190040166826,36.0591295088239,1684.56291434138,-20.8447416671705,-14.9970224677525,1989.08958357437,482.225373949678,3.78048469538715,1.49931113724389,391.421616948416,-1.42980023507673,-6.89831927446403,-3.49606047487453,386.034853125182,-2.2493834439289,-5.96412406937284,3.42546275633416,-1.96868376293022,214.389136998256,-1.06300277625107,-2.24807238680975,8.57556547993025,-1.20581272311533,692.719768265032,-0.973821763415417,-2.19105798745083,6.6551787297484,766.208311833328,-2.78121381630674,-4.19020410929288,-163.010366666667,61.3224033319293,"USA.YukonKuskokwimDelta.15B7",73.8366666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999698877334595,670.578753600435,1549.57625724656,347.63193302923,-535.408139447713,-426.130883694734,764.253978370047,-832.129274047987,3118.24325381857,2612.79050085093,4745.90242680315,4683.6810254796,1210.12067696692,-4425.39196848465,778.444448840863,612.036690212551,369.9361164749,-5.19146966934204,843.763916015625,0.507053136825562,31.2691631317139,1,1204.63819927538,21.4537795121147,22.239009906794,-46.4048094054827,1964.83045209621,20.2930744558811,38.9180589084607,17.2216732816063,1596.38325241803,10.989671651862,31.5424377783585,21.9196768433539,-62.6518348455148,3118.24325381857,3274.14757678383,3535.78174983623,70.6712065500613,55.9084918450366,3.27481059597626,1753.11768841443,-64.9302847560901,5.65462750562996,1177.10150219013,603.343329086924,4.04644774077573,7.84367989382295,639.570903354867,3.85152105346752,9.15510282155562,-33.6616264923614,374.783134260083,-0.132231545426281,5.03431158316946,7.11478845335569,-19.7254281189518,284.653251253875,-10.2609227080154,2.82803586706359,10.8141182618997,-13.7406126554935,569.298299047091,-5.72417392383207,3.2635765978529,8.60077752847126,616.433190754679,-4.86180905529248,2.66041229521659,94.6228622605542,69.4513832802569,"nonveg_856",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
