"permafrost_index","spectral_EVI2b_endSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_lateSummer","spectral_NDWI_peakSummer","spectral_NIR_earlySummer","spectral_SWIR1_startSnowfree","spectral_green_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualMean","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeLSES","spectral_SWIR2_annualMean","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changePSLS","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_green_annualRange","spectral_green_changeSSES","spectral_green_changeESPS","spectral_red_annualMedian","spectral_red_annualMean","spectral_red_changeSSES","spectral_red_changeESPS","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999999403953552,395.298496338319,-935.619658715252,-1044.30420536053,-2038.3783358025,637.723441112142,589.838558749279,-279.256101259343,-53.184549068563,518.239510817514,-1423.51527320342,-1342.52287208523,1835.51572030546,2452.74170107465,1451.89092397028,1227.76731138105,1194.506586338,-4.40299320220947,0.244417130947113,19.9044456481934,4.40850114822388,0,720.918555515094,1.09935528644809,-15.7161230149882,-7.3380002084489,36.2019293307332,1545.33126378717,-31.0698064355216,-12.7739865450932,-1044.30420536053,1402.10138434902,-8.31507520171598,-24.4173895425874,-10.4902770532375,52.3196910758934,916.979542371485,3.31899806373967,-18.6731889238029,-11.8985027468831,45.7418242109801,-513.726463792246,-824.843806638162,1003.5999825864,-2.60586592153395,-22.3999029268374,-4.26275795358908,52.5776915637125,1770.16295888916,729.200448737992,-2.60403674552148,-17.174462862141,2159.86551893027,696.373202875468,18.3191845437355,1968.27332452876,579.265657785722,-4.15093947138501,4.54739086255793,437.810182975318,-2.81636727900361,-9.09245840354562,487.558097780189,-3.86516295605451,-9.4165467935737,1597.98233880669,1507.74583434913,-3.82336839812847,-10.537801700012,142.50105592897,61.9543252175649,"nonveg_703",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.190622299909592,2351.24894341133,1037.01069841646,1667.87476666391,2655.43588350695,6244.32632031599,6273.3692594309,7402.17448673608,6905.57949465415,4985.93798553136,-5621.40468548637,-6749.09857790022,1877.91977052946,1199.51730171161,463.745403719983,321.770477362769,-319.613576993864,2.49858085314433,-0.000816335629982253,0.45304208000501,-0.0336156276365121,1,2660.21928928765,35.9050270553447,19.9704111821496,17.1813285009062,-47.584337077294,7299.50337787576,46.4899532262224,95.9286721299926,1936.13742435357,4772.19523354584,44.0008504709818,34.8390969432552,60.6227601568072,-57.5587803598913,4860.30542102673,58.7317502682557,32.4128321723953,46.6309537800478,-65.5374040729039,-6527.07861048228,-6190.71463398078,2805.78825490637,23.3795547043362,2.04717391857067,64.7909228076073,-30.1720550207199,1731.8274316537,1399.61858610959,18.5047907246299,9.19386504924803,1311.61445210833,1083.80526012675,-17.8976448925352,660.140391482467,766.681699124341,7.52576977399447,13.5771053671762,463.605299871852,4.38024194441576,1.80477050601435,475.909425293071,4.86151537651158,1.82230462213265,355.987546853288,365.386629166004,5.23240947627258,1.3170110902909,-146.688096666667,64.3235066654539,"USA.InteriorAlaska.22",2497.13333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.817855536937714,891.785345894563,-1421.70069782816,-1548.89548441813,-1963.55645487646,986.720403403591,2470.2367154504,2629.18166435113,2381.955418784,-60.2712984820716,-2683.14505780642,-3418.77092805275,1272.88769764873,1376.06104966099,839.106741166159,435.074454341538,-178.725525206781,-4.19219732284546,0.292076259851456,26.3554859161377,24.1945781707764,0,1060.6848133763,9.17144876183824,10.831655199664,29.9764923238689,-4.08804596205041,4932.35807477196,-32.2193549791481,59.0175632607592,-1548.89548441813,5188.67316520311,-110.817685688399,-32.4117967681279,59.7618839429484,37.6964518598486,2689.4529628332,29.0831028301573,37.7090544697407,22.4751132333754,-14.4495408091569,-2366.94735458956,-2061.62175303309,3445.65529389454,-66.4953255675374,-28.4276641476539,66.8750791133029,74.2741152043555,1272.88769764873,1366.29994351623,-24.7386470997124,-12.8569904845022,1437.27141159013,525.723940019483,7.73993798705833,1206.40711450116,399.410391816607,0.583751071857762,29.3932331219753,1931.8420115113,-37.5462693048188,-15.6804409875087,1913.98628295865,-36.0445677054198,-16.6589687990146,843.466934667987,1055.884122741,-33.0179963350798,-17.4286862131901,-64.4743927956145,60.1773021215957,"nonveg_804",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974101960659027,2051.07684986328,-545.008140378687,-1198.69882803791,150.732712335861,4824.25159102548,4036.2511219015,5388.39802263992,5596.21149138221,3189.58453940553,-5006.59986252879,-5560.45003802203,2426.0858675104,2714.90383260429,742.408557198216,812.571920234296,227.311341694038,-2.36533101399739,-0.013050255831331,1.96774911880493,2.03966128826141,0,1774.89921422358,38.1071499999439,19.1476633621071,-13.9525849410411,-48.811721831346,3222.63525944915,31.2350037632386,-3.12463217205409,-216.965589650847,2136.596522382,44.8830368919167,24.0394315720189,-3.37122292512876,-71.183250774851,2695.32200931985,61.014536782574,25.9313344858081,-15.331347211856,-70.9115564146968,-4587.23861294654,-4616.5537474063,1234.82506723457,-8.91621325973307,-30.9168534252532,24.9048266971386,11.5031009247415,2477.83457866947,798.32672678153,18.4775737625069,7.27490129496183,2705.21673661253,213.054424146081,-4.90583854297693,1509.83851417775,230.752865625449,0.693993484377364,2.88064687836905,114.825697258898,3.70405475028702,-3.44874213888987,118.099633889412,3.80966560933588,-2.22872030597964,935.455008368664,951.022881680612,3.97330657099097,-4.92115331622377,-148.674233333333,69.4330233323661,"USA.NorthSlope.11",192.633333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.817855536937714,891.785345894563,-1421.70069782816,-1548.89548441813,-1963.55645487646,986.720403403591,2470.2367154504,2629.18166435113,2381.955418784,-60.2712984820716,-2683.14505780642,-3418.77092805275,1272.88769764873,1376.06104966099,839.106741166159,435.074454341538,-178.725525206781,-4.19219732284546,0.292076259851456,26.3554859161377,24.1945781707764,0,1060.6848133763,9.17144876183824,10.831655199664,29.9764923238689,-4.08804596205041,4932.35807477196,-32.2193549791481,59.0175632607592,-1548.89548441813,5188.67316520311,-110.817685688399,-32.4117967681279,59.7618839429484,37.6964518598486,2689.4529628332,29.0831028301573,37.7090544697407,22.4751132333754,-14.4495408091569,-2366.94735458956,-2061.62175303309,3445.65529389454,-66.4953255675374,-28.4276641476539,66.8750791133029,74.2741152043555,1272.88769764873,1366.29994351623,-24.7386470997124,-12.8569904845022,1437.27141159013,525.723940019483,7.73993798705833,1206.40711450116,399.410391816607,0.583751071857762,29.3932331219753,1931.8420115113,-37.5462693048188,-15.6804409875087,1913.98628295865,-36.0445677054198,-16.6589687990146,843.466934667987,1055.884122741,-33.0179963350798,-17.4286862131901,-64.4743927956145,60.1773021215957,"nonveg_804",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2096.53405675004,-164.809994026514,-110.757906146755,111.316033116067,4303.14924684506,3969.80353128895,4641.72410075087,5313.08459226274,4080.7483536474,-5715.47006834733,-5521.19773693678,2552.89174445191,2621.20020244751,697.514010651147,875.173831422061,332.851437996423,-1.67099940776825,-0.0136157386004925,1.02030289173126,0.847252905368805,0,1702.74951074926,-1.70347333650989,16.6989861763594,-36.7840973936834,-28.7062684043651,1557.14343749801,23.1661936146161,-38.679069761898,44.4190128211363,1415.12076986306,-10.6594706097692,19.1941418366162,-36.7082678324332,-17.7194540853769,2193.1671090328,-2.03110388964365,26.2984732692525,-48.6590917884515,-35.6934893281946,-5051.45435124188,-5078.9622566265,1907.87043827617,-22.001312044699,-1.72695110856232,-27.7483569466581,1.25439696968865,2654.39504220689,921.6896711637,-2.96704778733496,5.50811409651723,2676.5073119748,762.590976596136,-7.77051756888617,1391.34559099261,548.967755272555,-3.50050396228788,-9.92321296632854,427.789577844319,-4.41891164277346,1.0654916709621,411.866112726784,-3.95990137887792,1.02080270987009,995.451724209758,987.807293011193,-4.47859014700061,-1.06220428666428,-163.22232,61.2361899985896,"USA.YukonKuskokwimDelta.15B5",133.89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13994987308979,2973.71667572738,-1214.54545231474,212.707805007247,99.0565296409535,5105.19967807624,5573.84855502545,5818.69286831735,6468.43114534941,3113.87295237118,-6552.39412014983,-6357.65642566748,2208.82436033008,2593.15638362612,646.524257973892,529.743477723462,272.718969274686,-2.53505802154541,-0.050258295238018,3.59390745162964,0.268267965316772,1,2534.17846842428,36.4946828394143,32.9829698974423,-29.7138917173884,-10.5543811435636,3020.05399580302,59.9116478893179,-15.3158710098542,-185.74973603124,1955.5777388246,3.11915821185767,49.8185957621006,-15.6199969844589,-3.57905153970218,4463.57313035251,73.0039970831055,49.6061955502896,-48.423232922549,-21.3516694601067,-5603.34937892553,-5367.87533038076,3034.96251477931,-64.4041389713622,-12.3939500089908,-17.1891574318407,46.8890258567519,2200.77838915943,446.135328385027,1.22461168071616,10.8661975102499,2466.95365190307,550.835367576391,15.938462571051,1306.19719212847,615.702255797105,-6.58126773120431,-11.933949730228,691.920198679142,-15.5275662504486,-1.4581411542389,542.627436046587,-11.5310708272208,-1.59871245933676,701.912154579548,750.729200955812,-15.328749285264,-3.7100335898358,20.7592038,69.1044073990183,"Finland.Kilpisjarvi.20",647.788,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.105609303712845,2839.17000894624,160.253766427923,622.412410134701,1369.15743730879,5814.98527235998,5595.53831668262,6599.52197611165,6921.84603983599,4293.33987179514,-6261.87715967339,-6584.13159863956,2183.22013837645,2087.71326538137,503.904673252859,437.163069458312,-65.7889555273713,-1.70260463953018,-0.0190528361701581,3.56007108688355,-0.558063617348672,1,2426.46715520756,28.5829289350011,48.137386194454,-31.3645658220584,-33.8973105296416,3667.44471784359,77.097506659549,-29.9859442306347,1592.41329709892,2995.05211755286,32.0496054345799,62.5473234087776,-23.2290896771148,-16.2387351656207,3542.62029477714,38.8426056982702,73.0781099415863,-48.0574870658517,-44.4123540610567,-6484.3013162977,-6417.66632151515,1455.26680661181,-46.9440905358649,17.4225000519342,-13.0066046877775,24.5102530686991,2192.02191078684,1207.30209492632,3.43243755210063,34.4030165878501,1752.80049675425,786.048504599931,-2.22399412206939,816.204644870281,683.056825790877,-11.9831862201566,-17.4565267097489,366.363741827716,-6.92033569605828,11.4488669321161,461.639139664229,-5.81258143454844,14.4262231145072,457.06349464806,446.859658394296,-8.0058414417542,12.6524413577212,18.8229416,68.3181259989833,"Sweden.Abisko.NF-BirchShrub",951.762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,3515.11966182655,2427.78158070888,2915.75457006861,3324.19622216871,6214.06904731058,6150.9372887856,6932.0950111531,7333.63445354277,4647.98871476131,-6839.39980884273,-7095.47349279609,2592.30767940246,1650.3515822824,625.593354733792,515.069121674098,298.173645868014,2.81802251338959,0.000896871713848668,0.631845968961717,-0.139871245622635,0,2864.73915932818,50.3863155297203,40.711355559589,-1.35303878600061,-47.3564911001043,2943.43543216703,28.816988756395,36.299119854147,3296.75459071656,2384.40760499546,35.3406688392561,24.0057585748689,30.6272115636891,-15.6191155243408,3212.31286097532,63.5451622306583,34.6132110793104,7.92882807570491,-39.8320884356901,-6282.97319429266,-6334.6074801501,2565.00050748324,-37.281948078092,-44.0393786581997,53.186705407822,59.1482675066569,3001.0155162959,1540.6282578347,25.7769213489139,19.1141714086294,1451.23373851465,538.984317076755,10.0730399036199,757.54675269378,429.560281617259,-1.5987117840593,15.5600422117371,249.289971214255,-0.910319592061052,-3.5085418716436,230.519721415655,-0.32873543623481,-2.76883635007086,591.711618376646,601.345330053938,-3.45416779805144,-6.01021643542425,23.8374908,68.8332375990064,"Norway.Javrresduottar.A-Sedge",171.65,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,-25.7293779320704,418.125129012501,442.311813582723,163.001045910011,127.961260483569,-305.052630959281,-105.835417454671,-409.085131996851,315.129109371329,-33.9198438125924,-607.327186591901,761.013022959385,1029.3847292583,495.699237784324,437.641299703711,422.643485835099,-3.46327185630798,-0.35617271065712,22.0057144165039,11.3840894699097,0,725.163040372709,-12.9250262254472,-17.290100456749,11.4772429582435,2.08350039173513,2466.60849070631,-38.1726235333872,32.1868604479676,418.125129012501,2416.84656205026,-60.9292903698748,-39.7726497155528,29.1424795862824,11.6379486530297,724.21424136818,-7.79866037032332,-22.3769330200175,12.6354047725909,-8.30071722935879,52.9200501382727,161.87164756562,1725.7022280858,-34.9610360372285,-36.9432234663466,23.8919726158045,3.61832891461938,601.953756129103,897.544698814188,-21.007190547926,-16.3905052359985,561.499150025887,718.935048807711,-1.05061419360389,526.759749211921,481.619708661451,-11.2674991989108,6.91495576399655,848.661864723502,-20.3585845438255,-15.0023264863204,735.126779897964,-18.7691349068234,-11.8611475889251,596.249243052802,685.835900848649,-19.0333514621065,-11.1306477099536,145.09938180174,66.4492053198683,"nonveg_536",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
