"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_NBR_endSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_peakSummer","spectral_SWIR1_startSnowfree","spectral_blue_earlySummer","spectral_blue_peakSummer","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_SWIR1_annualMedian","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_changePSLS","spectral_red_changeLSES","longitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
1,1046.07284168871,529.904378150526,-192.874656914337,859.919758813335,191.887416829984,-474.106560924573,-1936.56839677099,-1490.02675240544,1653.68924223129,1020.81238617473,-298.748668338938,55.373377113908,2216.26614737604,1758.45291697537,1101.37460868135,1272.5681553878,1076.92239837276,776.075409182783,939.578725009811,-548.64916672356,-2.94889640808105,138.155609130859,-0.023419601842761,0.0226182546466589,2.04955005645752,2.48614621162415,0,1532.3359940661,34.7979888130536,-31.7678845795653,-29.338849546305,112.90750339199,2514.63284334183,47.5469704642097,-49.1227930620449,196.506272810084,2128.45581360097,30.0336264610425,-43.1260043393699,162.495759538491,441.334506978519,1952.43791057023,49.4248169610445,-35.4122045452846,146.617894945963,1911.36378667919,25.2844439841343,-34.549257842594,-56.3942730818024,139.951829109833,1276.99117031465,1272.5681553878,1465.86247735447,1235.61558902423,24.8341576839013,-28.5869625306332,86.422484291506,758.709553615206,13.2226383777377,-17.2096571707719,52.1175731894809,5.32663754548611,-18.3994598921269,34.2762447101758,607.042324132236,40.7151417542479,1215.74145192069,-10.7018280914163,42.4005078849741,-102.079303025225,"nonveg_729",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999952673912048,1523.21992371617,1280.09552603082,1643.50617059646,-749.867793273535,-1801.64753034588,-2160.67623146507,-1726.11434987988,-1396.75056455729,2347.58350431075,1973.76152970747,2471.07261701734,2789.46697390417,2650.07617415318,2511.15549843206,2641.46882177188,2419.93741115318,461.171172368932,647.774987107434,966.119901886061,577.793944427203,-1.51536011695862,970.743774414063,-0.127293646335602,0.163004502654076,11.9502487182617,3.61614418029785,0,567.579759830622,22.3646756475168,6.01431234401435,-5.31822820450145,-19.2636966468414,1331.0089164104,39.9490198922342,26.601425928286,-34.2602933385715,1021.15767097004,30.8130352590726,20.2448482894294,-28.970792105679,2236.09483782971,1190.87740969537,37.4496970050975,-22.7424540633452,-33.1540724873247,721.769637619112,19.2764995390289,16.8119823419267,-13.2207420170158,-14.0995412965364,777.673604678037,2635.57753482583,2571.64308806723,230.138763000008,11.5069381500004,-0.430367619065078,-8.29480242625153,102.20459099821,5.11022954991051,-2.13097661072702,-3.61676385696477,9.39559648204152,-2.4101478193058,-0.31306893480474,422.999123633484,0.509854796398796,847.726911645082,-1.09712084168884,1.31191117304278,91.3403461438005,"nonveg_701",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.951022803783417,103.847979238565,276.65542307615,580.444260901388,-2547.94595816521,-978.642639268085,-3810.8104905637,-3682.14277626805,-2923.29927622224,493.892822602151,834.578509585352,1488.83332856711,1336.82701237489,1715.32013800966,1324.59952598559,2181.43515987849,1010.72531409956,1025.67589315639,587.97932998599,297.105545038579,304.238736232563,-4.06527137756348,1937.13061523438,0.520856082439423,0.117807067930698,32.4173698425293,-4.72931909561157,0,1213.1144349161,25.3855369985179,18.3306262178009,3.47700869508235,-16.5340447442196,4645.47906092339,-72.6901147576561,-74.7740243462127,-1.6815896364727,4941.69670292325,-81.1357250626014,-74.7944860366984,-5.59424844763722,714.903135640213,2068.44932349554,41.2888006742534,6.90937800873685,-28.4458616948589,817.258832083698,-12.6113160473513,-18.8217159558678,12.7690485795289,22.3108103647686,1153.52353670188,1715.32013800966,1624.28179970603,1170.70984577893,27.099800919619,17.9275008411089,-24.5534493291858,824.415239510776,18.7126776051406,12.9956008375815,-17.5500841089081,-4.20287014959113,-17.0145189577603,-6.60161493179928,1146.22359777546,-9.04698157123808,756.479333689863,-22.9894953141757,-10.9427689916576,-129.906382781284,"nonveg_1469",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.596815407276154,398.339341672717,232.838451602832,29.8711773543059,-2884.34505491285,-2870.89109813333,-3998.70379815963,-4672.34215336715,-4103.48939842576,2768.10089328654,2932.15685366655,2761.35284473761,3315.35887532528,3401.35238255221,3184.68481522296,3555.0264980025,2979.63034464868,1449.52503345765,789.268304742678,944.409946827582,297.679338576224,-3.28800988197327,568.592956542969,0.308656215667725,-0.16461655497551,20.4929790496826,4.63065624237061,0,630.703610906634,1.26549893373415,-7.67642008996689,-20.1719574298634,33.2287657740536,2602.9767284099,-10.4272236157786,-28.9947923678285,60.1295174732735,2273.16186533185,-9.82730854370904,-25.6791312560921,48.1170253719657,2912.73515791325,554.006030587677,-0.387613109660502,-42.6158485067444,12.2002863520676,2638.54399253312,-16.3239224597826,-31.2746846363271,-27.2162193784506,56.4332398844601,1345.74465065479,3184.68481522296,3251.50480432824,575.396153353814,8.78587578965677,3.20154407188104,3.41820242915102,632.698870096449,8.34084666780882,4.84037979253387,-2.82003644294189,3.24677931390294,-7.18912246371329,28.7112372424493,764.342276109507,24.7480133935222,1316.26217726325,-11.745477938488,20.2493826272919,-51.7430747115034,"nonveg_730",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,2387.22932241752,2309.1552045176,2705.09516076485,2129.66707232165,-463.196573684031,-803.456935597124,-559.753443822829,-256.857893994767,4398.73567291458,4395.26324506987,4875.26959639087,5184.87708925912,2752.97802228431,2675.27748200325,2479.75663597944,2529.59367822845,702.136320725833,529.913972853285,793.663939997512,386.701915388963,1.41127216815948,118.293601989746,0.0030463479924947,-0.00331467879004777,0.368111550807953,-0.339556366205215,0,1639.9442418164,37.3330860115652,15.0818304830588,-34.7476643374185,-18.3860337434071,2817.23982131262,74.912902426951,15.4668701899108,-4.30351936414476,1788.44145999607,51.1360487017605,6.3507484450466,-5.52534222342769,4597.80915523273,2769.04239828919,62.7593117684441,-55.7933822818726,-22.5760816250099,2033.40739576122,-5.34972458575957,-46.851243490656,-24.5550761267787,68.2533832477013,658.853281471762,2660.29534345951,2672.50678179998,407.310922505275,8.36734433422863,-7.18666972367249,10.4924135983574,422.457168421322,1.66668928689761,-9.40209927515057,11.9193002643332,4.0946760243466,-8.82506681123586,8.65361359884115,276.289737194602,5.93507154328085,997.650183912468,-8.4505338086237,10.6677449932503,-148.718496666667,"USA.NorthSlope.16",172.433333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.259114384651184,2979.94042822562,2703.5261411966,3838.21561658363,4712.09368473946,1431.14090946589,1853.26041169707,2449.30352482018,2721.57870779736,5801.29461463653,5532.6277859764,6492.23522146754,7072.82892708751,1698.20147463242,1383.57118349836,1797.10346906711,1650.94960310849,427.14210306439,514.200957448644,616.927964407344,-26.3853242402178,1.0894630998373,519.218170166016,0.0157412057742477,0.0231023118831217,1.60652208328247,-1.29690188169479,0,2230.02456129703,48.1470775678688,25.3423301374505,-67.1268810376233,-2.03985622072673,3396.0159529849,71.1810772166001,40.663988273771,22.0589574531697,2767.09787868288,57.562266445933,33.5558027517707,23.7035430390794,6133.42497726854,3277.14003575605,71.9548264593584,-107.884524404535,15.1580210617869,1828.8239190331,4.07404546984778,-15.4416651250544,-84.3832687597756,82.611186015462,1044.07532642258,1561.04217716505,1609.95957198971,546.962228921375,11.1750793759808,-0.730694990057329,16.2249341667128,355.205600994438,4.69513610092469,-1.19231649300771,11.7162514891392,7.5703924099868,-22.9046496341814,16.0555058752528,285.989326400021,12.0969785967059,651.034175462361,-16.089819306084,12.7204025886417,23.84372175,"Finland.Javrresduottar.A-Sphagnum",623.5875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961219489574432,2626.98913324892,2694.25333956848,3716.75351677145,2726.25769738773,-406.004612144659,102.584741160621,458.612471620974,493.44788613095,4382.76757151968,4504.35908721401,5638.27399651807,6180.84001520261,2689.35199849782,2579.63245765157,2732.34577759988,2451.83416892628,684.950998000685,518.689962003396,837.068645385189,-132.996013278439,-1.67098261912664,107.536698235406,0.0443319024311171,-0.0113755871748759,2.72270446353488,0.815427833133273,0,2070.3503607078,26.3400861730021,28.8359782185979,-39.3517355719569,-9.00780129053967,1861.74021505389,1.45474218959521,47.5767040536545,56.87880200494,1325.21825664979,-5.22979921916139,34.8741646486787,40.57614278037,5006.11253132599,3397.07784685887,43.9348465505887,-72.0138748638696,-1.91557690237287,2746.92618544686,-38.8030948546237,-21.0935200989939,-26.8241006349482,86.8506156417237,648.664191773313,2823.42909892946,2769.87766757053,475.13405001225,3.7214330186436,2.98919898735228,25.0070552638026,410.554857234473,0.584202946166209,0.515511585793062,21.6081503807617,-5.8936467204565,-7.35038370335462,16.9203177744196,376.148446413351,14.9901822457774,991.62537613904,-5.81943090128886,17.8026093352238,-74.29443661,"Canada.DeceptionBay.TH8",311.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0724496077746155,2839.13769184517,2975.70790141727,3755.74356993886,4128.57197728087,1246.62071426616,1173.51632456062,1189.93075895141,931.354489213386,6161.71813539066,5303.77014425396,5935.58875453876,6514.74552987299,2035.31484225557,1838.46928992858,1934.26383733355,2040.93737681449,729.40918307643,300.024440414492,533.368969036555,1005.21655993295,-1.92243949572245,614.200164794922,0.03905771067366,0.127977728843689,7.91243505477905,0.465893467267354,1,2222.56429487655,41.4457561807675,36.6235559246574,-7.93586770712968,-22.808765693065,2374.67400250689,-37.5458184069432,36.0313230447736,31.6808442999202,2214.23717862467,-42.1628787755114,31.7040127163498,30.9755769913634,5752.22093872686,3695.12141922206,85.9125302890061,-7.87954520555783,-26.608917806405,4025.6829607657,-120.628467271482,-22.3477888677313,36.2649640063116,47.7811347434528,497.084453463046,2079.54413456704,2105.61370215839,265.439897127393,-9.47999632597833,0.397502192332217,5.83584247878343,281.811588546522,-10.0646995909472,0.0533252780475095,6.93050981034308,-50.4878781865733,14.0160181477788,8.1042816852038,1456.02714642052,17.3129790974331,908.961065440642,14.6648319985628,20.5120922535912,18.149855,"Sweden.Abisko.KJ-MesicHeath",663.353333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.338191568851471,2195.56266017711,2467.08414369872,2725.49074660728,1851.4211871923,-1425.90796189306,-841.134404466793,-1087.46779536485,-910.899071962676,4454.41640522354,5035.80210060149,4725.59306694237,5388.01837139433,2594.1135955208,2516.75571615155,2608.10525046483,2569.21803585002,561.549754524397,452.933096806829,610.919566137538,2.89838287197072,-2.92296957969666,747.194641113281,0.11046657115221,-0.0178654745221138,6.73231601715088,2.63904581069946,0,1193.93680232859,11.8445725726262,25.4659525001423,-40.1557007217501,-12.9435394737541,1019.74272795622,-20.8303133901733,31.8669602486319,-10.4337788381742,777.4080096367,-20.4519781257828,24.2940003011469,-8.18668330991795,4439.9382997022,2519.80969506394,37.9974214883029,-62.1357007801636,-16.5230419497334,3078.30449272054,-68.7650073443795,1.98225257543803,-46.4700324829863,-2.91628614688348,528.493268449954,2679.58601929025,2622.26048131381,555.640031801086,-4.35019604146666,6.61276574627497,-2.53102943753131,367.504654989189,-3.23296880961604,3.61823307692483,-2.54585799457516,-19.5752695292708,-10.7477238300931,-0.983146318178194,599.971293535188,-1.26768421740005,829.035863503669,-10.2957570076159,0.0974200929069696,20.85071,"Finland.Kilpisjarvi.18",366.796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3801.70131957807,4216.3221410751,5138.85636219222,6287.99356798624,1331.26396872987,2835.39768001914,2840.36583181356,2731.3305625121,7170.36814319026,7595.6172253357,8096.84468970681,8391.15181756829,1792.66020632948,1520.18769571142,1606.90541076825,2231.60269528491,309.554738243183,305.544334953089,317.013790644314,-414.538563856195,-1.20715360641479,200.324459838867,-0.0530656032264233,0.073165312409401,5.18890695571899,1.13494746685028,1,1944.98252111291,31.5683968315456,31.1729748172579,-28.1973191915181,-14.4174342980083,3134.4623035448,59.07614865694,32.3743936821419,24.8108734412214,2741.55441314329,45.5153793003201,31.1809151818161,21.3433073843655,7486.83960612722,1967.90979142634,43.7445905120643,-27.4868382062406,5.94592280070045,2556.24768049908,-49.8276049490967,-30.779648832028,-3.58892583026295,63.2765186541164,617.669224180839,1552.04745490247,1698.8834096803,822.789425735896,-11.2890649735274,-12.0152922837835,9.73224138474372,696.073276575223,-9.81734828022058,-10.3975224228947,8.89621671024997,-6.16563426692082,-3.79071131868551,13.1042748532152,316.641753278391,10.293324889744,401.858694591604,-2.42486084267841,10.6988110491349,27.0754478,"Finland.Kevo.4",2533.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
