"permafrost_index","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_blue_peakSummer","spectral_blue_startSnowfree","spectral_red_endSnowfree","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_annualMean","spectral_green_changeLSES","spectral_red_changeESPS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.982286989688874,3003.58650049951,3048.83952570307,2141.46790424336,-139.390327407152,-300.399080646095,320.763990989914,66.1465830280485,4951.01019142935,4556.04782750884,5656.10679499592,5612.79264910934,3967.99697142345,2269.64274579237,2224.03070580232,430.190857724581,703.446788966437,727.5619662597,705.465585264001,628.885354682953,66.6334529886115,-0.18925783932209,425.225219726562,0.820885705947875,-0.256446212530136,0,1191.25266359812,11.7324681114716,-10.9108548411068,1312.95446220543,5.97134575606267,32.8205897722165,-14.5951949173805,4.92677893373983,-407.811060778123,-540.347128056337,875.446070251499,3.45933250809051,22.3908263966033,-12.2946814218213,7.06977641324938,4639.08577121282,4450.03051342409,2334.14471379835,29.6458245214059,39.8774266056456,-13.2153310376114,1577.91350553021,-35.5926098329853,1.23116616013766,40.0701230321081,439.373960792213,2.57704687885139,-6.76695301213341,2.68628019190859,333.367055381469,-0.288558787044663,8.77131849315593,298.951222393737,-1.35858288429953,4.23291487571843,9.29919483215491,248.234431612486,-4.92272101083342,0.773877015336621,10.7928013744559,662.110053714968,8.06794825027806,0.770704512402751,9.84241556388927,64.8687599988168,"Canada.DaringLake.LowBirch",399.928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998695969581604,999.377403012297,953.670321176805,359.088941483168,-2015.93663834934,-2178.953198376,-1918.32528044567,-2086.16112857441,1259.74958076115,1079.32959128863,1606.93718560862,1535.60666020443,640.4190375767,3190.64077549748,3157.01456285544,1156.85567324087,1681.45381776188,1646.15652869601,1698.44001567636,1675.83590721251,310.171502700816,-2.15688443183899,9.25843811035156,2.73595142364502,1.22026467323303,0,640.288461529129,15.36565657099,-24.1300046675177,377.251625306921,7.29656570188002,-1.15870008970421,12.1500051915119,-18.7454441722973,-2086.16112857441,-2067.73277126599,260.627917930323,4.40539186554271,-2.42153414569201,9.87269694874928,-15.3310539959014,1259.74958076115,1224.40841108791,966.518148031918,22.1189479708732,9.51231308425116,-31.0357408423524,905.799147373304,-17.5802696503838,19.4989352823646,-2.92828080782912,243.297024885577,3.26587936141954,2.47350972955947,-12.3742951272206,227.133067737263,4.18751658353972,-9.83220359011945,194.865174146709,2.68561985967887,-3.24974735129898,-6.31240607495599,524.598144521011,-11.273830644199,-7.20451332701514,-2.4107127920271,1569.89536141159,-3.19087235069593,-5.65405008769609,-3.07549923413828,69.2156612552185,"nonveg_998",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.995860636234283,-20.4477118757296,159.400697769467,-343.977234719055,1956.51485135355,3702.04580592748,1163.73970701991,35.5253571215288,-1604.63859115438,-1356.85997644426,-77.4833556676067,437.58335091773,-1313.00611277383,283.646188346724,341.855823589657,661.918906501041,1504.81479581942,1317.32421848583,973.182401996289,576.296006865299,-187.753630506277,-4.8102126121521,2282.04028320313,30.2174415588379,17.7352561950684,0,941.301377314436,-7.96224445138026,-12.6522889422775,5068.69592625555,-51.0567737280127,-40.3673816288366,76.7955094757087,164.240392817075,1956.51485135355,2238.17188629567,4297.50835293435,-43.2094337945877,-34.3033838255719,62.6785749943545,133.595057837241,-1313.00611277383,-782.880937024469,2042.22194207211,-5.30240869782809,36.4682489655734,-67.3356116198238,5065.16114419408,-14.8589825472416,173.120533116534,3.83358634422917,785.251986316022,-10.2389938109936,15.4766152355865,13.6992360623823,380.238227702502,-3.72127711220606,5.08379154504094,529.344613743264,-4.10802236307259,4.81830866952808,13.7866477034364,912.722572091545,-16.5949558562099,1.24690504952083,16.5234197419548,950.907298257766,13.92877151925,-2.67170499046481,18.1127271836602,62.1472146822005,"nonveg_1344",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.180112591385841,3465.9659558705,3642.19220392221,2252.68592107508,391.608747438652,345.366116796494,1050.21773119937,731.189227952167,5605.35913675849,5258.13216805017,6202.73292474647,6340.93066661996,4340.02760788182,2414.53645585272,2088.05849674082,419.853192675731,541.814509060188,655.924576265262,812.393175087503,532.965885798087,-37.1614829855905,-1.36433211565018,700.272631835938,7.77540073394776,2.64971417784691,0,1488.54815745537,31.4347655529981,-25.2530749337627,2820.23520180532,74.2167158369821,-11.194342846266,11.2060718740587,-30.4216312900208,629.908787192434,325.793518252827,2368.81110763176,62.3371344113621,-12.2241499896144,12.4578679402257,-27.709980900277,5886.66483503019,5391.87018178468,2232.3866890381,51.3464038873236,7.40061424525804,-48.5793750782271,1296.36488033801,16.516402434885,17.421105830265,3.58859579124833,1263.7979353749,33.2578404046027,-0.676296293542931,-15.1910297896306,1201.8582965163,31.6278499083236,-13.1687010234115,1035.54298800752,27.2511312633559,-21.0671377963833,-10.1308109319123,1607.66618415169,42.3070048460972,-27.3118809430131,-13.8498252109611,799.24843233485,-12.3700271877534,-22.0175303309773,-9.02001652234417,68.2996501989825,"Sweden.Abisko.NT-BirchShrub",811.322,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109319090843201,2839.25899664096,3155.67153907688,1545.06477335456,-446.783399257415,-262.805342441535,149.030408309752,255.703592890454,4197.92349732824,4266.94023707792,4963.06552008633,5273.91054523123,3025.17607348624,2468.40558003602,2670.61379431736,631.243034223163,587.854270570423,920.016498352888,919.171476864514,954.38448728133,235.240422709416,-1.74974226951599,36.0025024414063,0.90376752614975,0.631429076194763,0,1542.53646124855,3.04766374290086,-27.2990113919415,1722.2134151314,-2.24567381105362,35.8794461485709,-27.1265440645122,-31.5718287432419,-482.853299851423,-270.624769688881,1407.87267997964,-6.54815342676246,29.3306808329092,-23.9464447520939,-22.7969474386355,3685.30895495065,4150.91689465462,2092.15642155645,5.03968087573056,38.6519045916066,-33.1400572208139,913.581271682306,-17.6240034559966,-10.6725583730719,-0.62616147309557,914.731565059637,-0.955110533944759,-18.9868470753769,-14.3602390723022,545.640416416079,-1.20609171937021,-7.0774952487826,236.554055329016,-3.09724601582914,3.66113300640405,-2.14009250897798,165.870285823715,-3.27345848809586,3.16937452161606,-1.19631474459843,798.992643705601,-2.89290568094775,2.47515196672822,-0.739409893732934,61.277782331926,"USA.YukonKuskokwimDelta.5",91.8833333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998003363609314,-620.876217051314,826.235507152953,-297.256350153891,613.183500989272,520.622576270278,-15.986454260992,1496.46579194114,495.072110447588,-506.635537665561,-238.995960414587,2134.12420858723,-1065.83771099978,0,500.475812893256,466.668947211276,740.212874378369,246.82745164134,0,367.965778419915,269.524091569006,-0.187780722975731,161.286163330078,1.23961627483368,-1.71130108833313,0,1447.11172420427,8.61532497457099,32.5042949715055,2047.52821724125,-9.54630100980875,64.2341896264922,-93.0694644200566,23.956651631798,613.183500989272,842.840183103376,1615.90195483818,-49.3365999793958,44.1641145475933,-68.7478293728241,24.3913195696032,-238.995960414587,163.545421990978,3199.961919587,78.0454910723683,81.9526049069819,-12.1654353295897,2308.9102857047,-115.445514285235,-15.9418477163368,70.1697879942187,720.621737294134,-7.76200092423227,-32.7555335133697,14.5364589328332,500.475812893256,-3.8780840919432,10.2206482569807,340.268387562071,-2.45669108437677,15.152921566719,7.53033993509793,740.212874378369,-26.3455383410363,12.6683419826817,14.7098541993244,325.646849990816,13.542331596207,11.1071081991793,11.2194296200609,64.7873154373247,"nonveg_1646",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999642372131,505.938541050457,451.404600935403,284.501866250553,-2014.77235647802,-1655.63944107045,-1660.71748362766,-1947.33680689749,378.669486095166,310.585645631483,866.394776846348,806.827756637378,471.50114276851,2981.089445134,3145.32063019418,1160.29438781785,1554.14902676358,1616.83492144967,1771.08892893832,1810.75800055011,-140.867459637607,-1.93563044071198,169.012969970703,2.42607045173645,0.941163420677185,0,471.509979187331,-9.2875960073384,-39.2924982656109,1182.22184015626,-65.678991119792,5.36687790968405,36.1381114018317,10.6458227491064,-1660.71748362766,-1656.8787987921,1008.84445059114,-56.04691392173,3.54923945160638,26.0563021154392,0.423170213100775,471.50114276851,566.795761595777,555.809131214866,-5.15731425963019,22.5346458180111,-46.3174276012388,788.757028399628,-43.8198349110904,18.0733164932032,-16.7722651417868,546.394520030919,-13.8232987218654,-1.62658832589209,-31.7782194636448,787.756343563522,9.7996515389286,-51.9604298752788,711.470766467038,14.0775106116629,5.34597057281268,-43.2080108120337,408.493346482387,-17.5284951591166,-4.12324874113883,-2.64573854419539,1538.27380319068,-8.83670550890779,-2.78820441391862,-12.8545006240536,73.4677386153495,"nonveg_922",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.981321334838867,2816.83774008737,3181.52925400262,1667.40578556788,-664.115140965958,309.356287578352,255.199915320486,-107.040032821529,5073.49918344669,4581.67970600832,5441.92349125728,5854.6867302204,3391.30760936568,2188.04336331986,2664.55043642102,503.998775825993,545.918275299501,751.270903042849,718.446425964161,759.388785169997,95.3278457948305,-0.630571617020502,317.26468234592,1.79905467563205,-0.341863647931152,0,2837.79571721378,52.4245580943363,-55.6280943163869,2750.09115874008,22.3683474788003,73.2337044597818,-52.3549003620085,-41.3050697617187,755.533438056763,624.223627114608,1966.12395598499,9.394959756773,58.7263821653568,-32.3659207262505,-17.5677814562782,5447.71459760346,5241.07920288077,4178.61121082658,80.1160379197885,66.7366258300863,-81.6620163240859,1175.71055126097,-24.0934674560259,-45.1323259790383,1.61330110195417,1521.84382828346,26.4986571885394,-48.2036648674658,-28.9491921953477,1600.92043785416,28.3451902745832,-30.6285298940017,901.862800122058,12.3832732570464,9.25569819443077,-16.5460611010469,411.716379226758,2.61538073134929,7.55767021263034,-7.16277101159387,586.627091549214,-6.81335198371009,7.77774912611959,-5.06588044259051,61.3059040985947,"Canada.ChukotkaRiver.TH1",477.01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,380.62165754539,765.728087745272,-252.557406294236,-774.111125815881,555.932318156303,-329.873475092594,-70.1847804087352,947.735845739173,1576.43221675376,1538.51073451253,2142.00630091494,-39.8951735557496,1089.26473609164,1180.94228805635,499.475482288316,676.318666429612,1089.39012247667,745.100474026735,757.922780135652,1215.2093209966,-0.358220964670181,4.29247665405273,1.45060038566589,-0.841850280761719,0,1018.28549403951,13.9550459652783,18.502644508134,2148.60027799697,10.1806229761071,30.0379416411077,-19.0507882269817,61.6875904767429,-329.873475092594,-303.62246183235,1455.80756415715,4.05690710274081,21.9976982939733,-13.6678260359926,44.2902896624449,1538.51073451253,1232.95798487293,2181.90147447069,31.8590651385459,37.3209517242426,1.89607411206165,2443.41204494843,-40.4926357444399,9.70155014701581,98.3522931972319,600.241043066912,3.19190529122667,-9.99923455582601,23.4562079699953,476.182419162963,-1.76867647661167,23.8091209581481,355.399488688574,-2.02972178184435,-0.709079405293917,17.7699744344287,354.623829764564,-3.39080993318986,-2.24150238163782,17.7311914882282,779.963591302136,15.1911839918928,-2.33785926369025,17.2144824224967,67.6728985623639,"nonveg_532",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.399832218885422,3597.78679733718,4233.66643047006,1702.14647917355,684.941575302225,289.789665452637,1331.17285480795,1716.32575303991,6246.30888436841,4785.65347538803,6564.50325075516,7472.84762746146,3722.04036466704,1956.14597211317,2074.38966061534,406.741495541242,494.361233830049,661.326104638385,549.000775651005,512.667267805269,-462.450355034511,-0.813475906848908,20.8354555765788,0.271072924137116,0.244012534618378,0,2488.73389588756,31.7384845634483,-37.1869137406507,3448.68095488933,40.662658843822,44.4432829545476,-36.8751765065693,-40.9770864090197,483.682550624442,695.326709064184,2557.24091115717,27.9139687495049,35.1385892969993,-26.9191195189858,-32.0524386161084,6024.62968944571,5822.39867943672,3717.04574400199,51.7520744445068,40.1698235663834,-56.5677892175566,2602.66981755051,-40.2845444747579,-4.33632222757278,32.7621336898544,857.527015533022,7.40349619122806,-18.6238951582059,-9.93975627595504,379.618146618402,-3.8258086034753,4.20295472186835,381.231088668426,-3.63759880914942,-2.61095796525026,5.62066847083521,232.271525293188,-2.3791671026515,-0.766820515338983,3.27420858360821,588.746647888401,2.30497561175755,-2.42540303790614,7.1633176198682,65.2293999988358,"USA.SewardPeninsula.19",690.766666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
