"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","texture_NDVI_peakSummer","topo_eastness","topo_northness","spectral_EVI2b_annualMedian","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDVI_annualMedian","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDWI_annualRange","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_changePSLS","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_blue_changeLSES","spectral_red_annualMean","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.248646378517151,3635.33818040945,2377.53311809316,3225.44706857053,6529.94018710387,5912.89629237773,6979.41547446159,-9.65547104504394,0.00375386187806726,0.0205394220538438,4201.1347483891,46.3044608147939,43.3503510189253,2522.11579649303,49.1883009187176,0.71653560707571,-41.9614578205918,3480.47248646145,6272.74549087178,55.5284171523835,-11.2871907514278,1547.8325825067,-23.5933138276537,15.0734302971829,17.8583629944554,-5.78582059117247,1682.19651429726,93.9798344943179,132.932241001452,-2.27025945655703,-0.729477913445961,716.048590817677,4.62238060095434,4.90107738455924,68.8331162490064,"Norway.Javrresduottar.A-Sphagnum",552.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,-121.492326673423,-204.917131076519,-1248.69148561542,682.99080642936,-235.583960983825,995.91208226809,16.2521617875157,0.505668878555298,-0.127123162150383,-121.492326673423,29.1192231606106,-29.8560553363973,1286.77499311846,3.37609797721713,67.7249996378139,-43.3822410872824,-1298.99249556759,32.0323946146298,35.3543329032505,50.7305098764979,1112.84168305155,-34.1759108553754,58.5706148974502,-19.3720903591317,36.9021894692426,1274.79635065406,675.147507716902,423.601137476327,-8.44818508439247,-15.4639672841708,898.299539316268,12.7448048623391,-15.7586208556852,69.2012307652964,"nonveg_1089",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.879863387346268,1473.74197196505,1407.19128563337,-916.435584551815,3710.60299457095,2967.14409339705,4418.69626923605,-3.04696920772021,-0.143076908448711,-0.00923130576265979,2597.747300153,19.7527214901156,43.8896396053599,4072.72099394074,0.818775115129949,-88.3124174972113,-47.44494896748,-545.576759698,4386.93431086398,34.7449476234728,-106.170658810651,4314.45260665772,-3.80087161267474,-49.1716566901186,51.9034931622872,-27.9685812457004,2579.39951269224,1188.73179155597,1057.56787368169,-1.03722146045857,7.23177279961636,943.310019536226,-9.737816159814,9.43724680618932,61.220727463397,"Canada.KluaneLake.Ruby-MixedTundra",122.9915,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,2067.00745418263,1082.09980554845,-717.55491687331,4218.56382643461,4190.07616499315,4290.06300878618,-131.59937294171,0.0030463479924947,-0.00331467879004777,2184.52930067485,30.1329144947328,8.45276104353314,1937.37058864053,44.8101349079101,-43.9675657521106,75.1615868717406,-1009.39932180553,4193.75315533234,50.6650299146906,-32.7849102586232,2777.52425703262,-55.0503896766703,-6.7181206748802,114.971496256293,-14.5642454799566,2561.10671569895,395.714327930632,451.60124868703,-12.053733392946,20.6792856153133,858.783333425319,-3.92074463443033,22.7761218372481,69.6744233323767,"USA.NorthSlope.16",113.766666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3210.18263171974,1855.18838710011,798.041843722948,5210.47779427232,5455.33343447703,6192.2761990238,31.6866038575327,0.00258328279273378,-0.00304012392923512,3265.73611225613,28.3931073135916,31.3664964576452,1623.48676379399,1.89304237851697,2.3768586318946,-31.4387469035732,995.948990026027,5720.68995641059,43.6356127901536,-10.0740548449394,2977.7544223894,-23.5254544407752,8.14826335107694,-0.355238059186073,2.23532540235527,2140.00077479511,240.680239307227,201.19138028493,-4.28385456489161,-1.98441316625226,787.921211588503,3.47412527018311,0.878528633610586,61.2652809985918,"USA.YukonKuskokwimDelta.15B2",257.126666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.790508627891541,1558.44422492535,1901.85856775804,259.867203211686,4740.12967483115,2798.59466323908,4450.10985038132,154.118799514572,0.00494355112314224,0.0750541070476175,2111.5611410224,27.1400088284965,43.5480955325889,3851.79671488277,12.4786712191081,-56.9365614169705,-71.4566624124551,-869.73647837351,3422.02174674815,38.3793012196563,-57.2929165396403,2768.55301863657,-7.62173425396155,6.29433071251015,64.8638109564036,-20.6394288262654,2531.80969716447,342.080559546386,507.437673674556,-4.42762396359825,6.16065590518832,1095.26775648145,-0.871020649064481,8.99962020209457,60.969016268811,"Canada.KluaneLake.Outpost-MixedTundra",81.478,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109319090843201,2552.4795952405,1821.21186029569,-21.7117696953461,4491.28577076081,4441.10114022858,4870.30185419811,-41.7862899716633,0.0058028781786561,-0.0136571191251278,2493.06035881285,6.08284865112586,30.0001579727365,1833.42640556324,1.3422825520177,-50.6006388120322,10.7392598521181,-229.853846994235,4395.09668159497,8.58082424091783,-54.819687964882,1209.11382543051,5.3451164637583,-28.2941375915159,31.136009018293,-32.0308150059142,2640.73247565761,615.378350019344,349.014029131429,3.93382766771975,8.72097386426703,1047.5083002838,-10.9232314294586,9.52499681330075,61.2779469985927,"USA.YukonKuskokwimDelta.5",38.31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954609751701355,1562.46578356074,1187.99617222967,-779.57398158048,3891.33482610368,3068.08468425153,4626.87496087691,1010.65945615877,0.0101984785869718,-0.0300882011651993,1562.46578356074,27.9230577583681,-39.5954885544656,3429.89886326545,27.3822351436213,214.36867895409,-105.272922719335,-1533.02611520271,3068.08468425153,45.3661741526177,165.953901992575,2294.60493933752,-59.7530017862213,143.412808708595,-63.1833075451409,79.9665189318136,2808.83199645194,800.79342365282,650.404262786684,-15.3257059587485,-16.4648056229338,1129.24216175796,47.2392422188798,-21.3987830903761,61.5991802419907,"nonveg_662",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1973.64595133113,1795.0499332475,-406.334864204786,4338.01628350294,3915.23302572239,5094.72169674664,-302.141590924478,-0.0126099080468218,0.0107496610532205,2051.97136883585,10.2966766404777,14.1940838707059,2201.48031592743,13.1859624353629,8.35170971954732,-13.6944243258882,-151.204753623275,4083.30654883674,19.332490467445,-8.94820202445467,765.89577006178,2.09828154692013,10.9020799582177,-7.0855703545288,-2.0280530725976,2177.06291673773,539.632658078178,399.753091819008,-1.80013525170979,-3.24981837483354,756.487954247132,1.32876130804945,-1.86315594451306,61.2361633319229,"USA.YukonKuskokwimDelta.15B5",127.11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2516.78298280506,1525.2528675806,-399.049681410411,5306.5583896954,5508.15219197672,6224.8096423232,155.027353775547,0.0362139709293842,-0.0154298285022378,2571.32369268922,44.3096864107425,29.7821608329073,4568.15691766181,70.5260105533649,-7.13955179419659,-40.7877338398825,927.379982829243,5761.11016666077,67.2752011759445,-37.484260428174,274.010482798718,1.47245142545497,-6.38383945022563,-1.53555147346574,-11.117897938294,1811.9489606698,579.82614071806,183.065222270594,0.5901333594682,-4.87867538474191,540.230227975201,-2.41616250250867,-3.46960316794894,68.8345051990064,"Norway.Javrresduottar.EC-Sphagnum",1157.926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
