"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_peakSummer","spectral_NIR_earlySummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_red_earlySummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changePSLS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_NIR_annualRange","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeSSES","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999995946884155,10.6731943530151,-3590.24700516109,-3463.11412562432,-3909.61540688995,737.307116498663,61.776612080108,1300.41773943779,2702.05451794515,2497.60208431363,1121.01437139133,936.426295944393,316.52329372619,1.15188944339752,408.763031005859,0.0202740374952555,-0.758910953998566,0,669.573249358051,38.6944071851024,-63.260453445418,16.5931488687097,11.997117724072,780.935020522852,42.2670605484321,-67.7043153986989,19.5989541708028,13.7566281080995,-3766.08349216872,-3780.43320998483,709.991894455763,39.9210502161073,17.6966316483202,500.500238087632,493.254323802804,739.700897270785,46.5121216877423,19.0749402611967,12.5407196359692,783.521921008789,42.5752890201941,-72.7663149663018,18.6782208062864,14.746785102675,1152.10696143598,528.570951975409,13.0993724576184,9.4702243937577,2497.60208431363,2512.16114481024,464.756788609055,29.2728736214705,-49.079940153106,11.3175806511969,8.51885140131363,253.137361433556,16.280949418625,-28.1263734926173,5.45474783925277,4.35964677116923,185.576449082274,10.7249602671713,-17.5348130182074,4.59894974172629,3.32502520927372,185.391642067041,10.7137190646946,217.021377857771,-20.509786160771,3.88832271967627,70.7910188948031,"nonveg_900",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999991297721863,1017.71248038368,-1405.92344909333,-1899.90975164304,-1340.87436719104,1412.71956652438,620.165222478792,2983.14515815559,3695.56716627121,3532.59169843435,2388.10253572135,2151.57359398178,-79.36199122775,-0.654127299785614,24.0000247955322,-0.000421104254201055,0.132615819573402,0,746.715484555658,-0.32447920748902,-30.6264969761997,-9.12114006299171,19.8474196323621,914.407614550095,-3.24953563066683,-36.5902430960951,-8.4008600010612,26.9298477897151,-1899.90975164304,-1805.90518179375,914.141145759438,-3.25245409511485,-9.08662034711366,806.387151177415,938.276032092764,962.044298850773,0.564330695737124,-12.1064253432277,25.4079916788437,1172.89964408718,-8.64134361358526,-43.394665273061,-9.44139045387513,31.8267451579717,2560.13889634321,634.253136792925,-8.49052777235436,11.968490660293,3697.90149750842,3883.98525882315,725.267956579321,-1.09266890627896,-26.9052389689839,-11.8078427910046,11.6411048454895,486.254773449429,-1.3572056437574,-17.1029970443019,-8.3607656920173,5.64470993285762,367.281428091315,-3.91885084186406,-11.9800039834756,-3.52173797032292,6.89644559803269,337.394911390227,-3.36341760727339,345.598145468893,-11.8264470869787,5.07776250271071,70.4511069688169,"nonveg_894",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.848006188869476,2565.21478012516,627.066376067372,541.605633281106,355.505998753601,5709.55009440842,6889.57110326611,2359.37500213151,1987.42477831192,2390.76233708323,649.357892667327,654.770968167591,709.538471849205,-1.34663196404775,47.8946647644043,0.00911545318861803,0.597344716389975,0,1646.40891854781,9.22495302709638,45.6553442578305,-45.0699603805619,-32.8726308340867,3135.54701971777,-14.1329162206237,104.518233990592,-107.889617292549,-24.8522902243791,873.367430215047,1175.35144618011,2975.51016367506,-23.2756100033106,-112.928221123424,5408.99681642726,5966.95871334696,2868.69003095091,6.67423123110078,-89.0609010828835,-47.5433861052552,1411.05325062659,-40.0431388242286,36.7138953814802,-62.4369498735302,30.9445118718429,2318.58689744024,756.254200606751,-24.543366624893,-11.4687381659046,1933.26516911636,2159.03206103611,1050.04464012914,-14.3638091731452,35.0014880043046,-46.3071312084693,1.42071192227232,573.69712794264,-9.90391446301323,19.123237598088,-27.2176160877136,0.683571268790031,354.7718456059,-5.44802708238054,11.8257281868633,-15.6007008803145,1.0632602915282,331.847167093418,-4.77512881525244,293.449978119961,9.01678775950019,3.84424218994275,67.0337259989245,"Russia.Tazovsky.Burned28",367.963333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.907925665378571,482.224118643817,-2184.73650259786,-1864.67292213894,-2088.61011862524,1717.12248884127,1699.97230552434,1309.88759449291,571.70893249362,1350.82743423089,1013.34228109467,804.852099198623,-481.864870259032,-3.41249084472656,1743.4208984375,-0.0957410261034966,-10.2676610946655,0,311.236919202699,-3.90654986019414,-9.78388626113359,-3.9214954586216,5.95864531858706,1421.19226720256,-11.4072113649581,-8.29921965788725,14.3192475267212,36.9490208564673,-2184.73650259786,-2174.17302736377,519.351203662573,-6.40842559817499,-1.30380215356256,1717.12248884127,1813.13216530335,411.248043999456,-14.7847939124609,13.3513901402538,-14.6874301428377,1465.24531235859,-1.96114020024526,-3.15930572733526,11.7865574557408,40.9645807519138,1039.18698778882,1042.38835638675,-4.57093807017073,-15.0938796921655,1572.09085445701,1511.14747485693,1540.11001292743,-10.8351825159331,-25.1466902150033,-8.19494148985606,-27.8256607763312,1519.36322572662,-9.04332438731729,-23.4855013406929,-10.4323157937958,-26.7770826204993,390.355384743707,-5.39504380138573,-8.48668843227063,-0.918946556156592,-5.61849443652262,706.203171400712,-10.2058395816685,883.352019475618,-13.8993454597367,-13.9999378615606,61.4917392080328,"nonveg_1442",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.983469009399414,993.378634279422,-799.953200284168,-1841.547167036,-1099.23037621216,1752.61653860454,1575.62452802409,3229.93842460803,3254.5989904564,3460.84926440405,2372.8113574956,2227.55226399805,-188.687090614598,-4.75372409820557,1752.64770507813,0.150892600417137,19.2685394287109,0,776.692677286881,11.1050394653697,-7.65345013217111,-29.4094061265142,-4.31905942776057,1014.79859362949,12.0353024893481,-10.8516422900205,-36.283786290869,-6.43508484134358,-1099.23037621216,-1304.10470731728,1041.59396675183,11.9710870371196,-35.8138236611821,1392.71587081335,1322.97413941163,858.745612173803,14.3960267116475,-33.8577467552162,-5.89843926414893,634.408453614194,7.69100718544989,-7.00250366762749,-26.6084328385811,2.34008689961481,2970.26478259614,863.409530219525,-23.7650745920475,-11.096090007935,3764.19992518526,3671.07955128099,725.317578073613,3.36334242803039,-8.29679397479822,-17.8441565165413,-11.4583485526476,548.104863626567,0.857246498033874,-7.36192943404203,-11.1278142348673,-9.3067697971517,254.00343413872,3.22622456089899,-4.97590267989851,-7.07727752857228,-0.239791470868328,315.779133464423,2.4997564752868,380.07105831334,-5.58688821144422,-4.79128426693844,64.4459037282593,"nonveg_915",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999991178512573,-98.2659941652861,-4056.87727239506,-3821.37956434904,-4399.98712507816,1379.29047452181,1781.12133439359,1124.4770603387,2477.17238834077,2294.74710142023,848.09711756519,838.812003332879,-475.877439399403,-0.419689178466797,419.197113037109,0.00822595879435539,0.751189172267914,0,799.478209307406,28.1914226753702,9.87896824403005,-32.5977908836134,15.5426570915734,901.328690736937,21.2716498495834,7.75132484475883,-45.0061094257104,56.3330431710586,-4056.87727239506,-4154.55864801444,714.563151254639,16.3385644134812,-38.4890768638283,1279.60509428875,1176.64927594949,1443.40341406382,49.5986930567639,-45.0406518786686,10.8808461296994,639.015424043595,9.13421898797611,-1.88542760701664,-39.9614296197497,39.536568293125,1091.17593083275,457.820067588414,-26.2392013110724,16.3154675915833,2477.17238834077,2444.84142298253,452.727739447195,17.5646067667689,3.99385701643084,-24.547667948516,11.4015804325336,270.052190797911,11.347037080361,1.51259105287292,-16.5720245227557,5.99172328088416,201.616365306012,-0.565988178168146,-1.80421928497764,-9.58424467598976,12.6010228316258,176.056263216932,2.0319490687659,175.558048808924,-0.442148296776693,10.3615946390257,67.6709047623043,"nonveg_684",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999985814094543,-14.2630366457757,-2276.64358968773,-978.112644413303,-1249.88815346237,-586.690136149605,433.773792011182,1976.1575374628,840.976217685126,5543.97342662386,1892.92466293309,2069.0420914177,183.854138131354,-4.05561065673828,1047.59057617188,-0.266936182975769,9.71943759918213,0,758.284773042314,-10.2718048234175,30.821727131057,-29.5624953633019,28.7164050966591,1623.98520975695,-46.563302997104,29.9894397773214,-9.41874322277926,78.2510441365068,-1790.18105897846,-1638.4463302227,1298.53094527443,-44.6415407054506,-8.93542879943209,-24.276920956875,-88.7875241767733,1020.46392816079,-1.04455048970748,-38.1708927473381,24.6306184657416,1327.64033774656,-46.6251437545206,21.3497094727449,-3.37445982519497,65.8262175617712,2405.68296728279,2824.61765845144,74.1660915566597,-217.278281419342,3339.85119544195,3504.7599146201,4702.99720893873,6.36282727079163,52.7350570705785,78.2067384573354,-361.76901607221,3552.79279308576,6.19762337627993,34.4596730910682,58.3160416818961,-273.291753314289,1104.79154049782,-33.0408294932946,-5.3205154982502,19.3589458485125,-34.5744184904759,1466.82966266102,-26.0801503822769,2297.8572358091,7.33822618685887,-176.758248908392,75.5375644451492,"nonveg_1161",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.70324053366979,1278.16903576542,-1230.21128864529,-467.183011424289,-786.162989637366,3620.48442497475,3944.97197463542,1934.42133941123,2085.83434586209,2104.44631264706,915.746489242255,792.14347353606,37.6940831970562,-1.00554798709022,277.678782145182,-0.0052585448914518,0.379167261222998,1,1086.14217669826,24.136492815517,-11.2190140199259,8.42740385091223,-24.5861156467792,1186.97060979365,23.9587782692357,-25.8037089085575,31.7297738669976,-30.2577128647007,-1195.20110681006,-933.635700181729,1109.78720656083,21.6831769632338,26.7761651771018,3510.39593130193,3408.43822860543,1937.65498290346,43.058999620077,14.7445234449509,-34.2953436012105,1805.22888595938,5.5276974813184,-39.2441062165082,23.5171121728688,-14.2564136743936,1718.69963761769,749.175382041805,5.0397747786346,-12.3100011109514,2016.35188623252,2119.49138020712,1387.8511953259,20.7496099084368,-22.0069629210877,7.15775816371585,-21.0663100509701,903.32655209175,13.6573087279713,-14.5130273550847,3.65956834938704,-12.3902088589371,308.494784598484,0.440220071593186,-6.70640836083661,3.93790388324572,-3.55764149835906,352.755647481303,1.7333286024743,412.224155499555,-7.90845655320863,-4.39652483935926,56.3631129981035,"Canada.ClearwaterLake.LS1",417.36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.163150444626808,2463.70832550325,1475.42758267972,495.383046407706,696.736192864882,6575.81737102733,7194.2829416816,2351.4688154229,1277.8055435855,1674.80649382716,490.635144233908,453.571749374163,321.570249335237,-1.56655732790629,130.243118286133,-0.00958357813457648,0.838512341181437,1,1963.07744418419,27.6200634757346,18.6319539339491,-1.85153290271539,-70.8550391041064,4314.1518879094,37.2427328435575,42.6749596009561,41.3868218566245,-159.454004963498,1384.19881754312,1582.12526748848,2762.71284112644,25.6313659086531,20.2416087558283,6525.8703285203,6518.32338653413,2977.43969905685,30.9495268353194,15.2342592462671,-110.275544409513,1318.00396276755,-13.8768081631044,-2.73757300731688,36.0455907521628,-48.8149615839834,2322.4186436701,1082.88724840517,-0.273908505359436,-39.8330266207578,1719.49075319541,1667.52409864437,651.922339173582,2.88250807113647,1.97715819418007,5.00241492522605,-24.1452718212438,360.144216162774,-0.45233096088069,-0.241340205012372,5.0797181354317,-13.3386746726953,270.022056871437,0.112081522205057,1.44006312884492,4.4330909031964,-10.0008169211643,287.540595483178,0.669086747804596,314.366147059607,1.32170485884229,-11.6431906318373,64.7148699988086,"USA.InteriorAlaska.20",975.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1162.19328222454,619.737660063822,-587.445797462034,-1010.40014543865,5511.08365560256,6574.41470389447,2126.66658637221,1981.23546893632,1902.89556347189,764.974160678877,499.651429546716,-57.079804004383,1.04566618303458,481.245249430339,0.000408992908584575,0.0279756337404252,1,2397.68128560824,28.1988607555697,27.5611691422963,-23.751902044056,-33.738353657153,3738.9265361849,35.4031617898899,51.5486181213867,-21.6762849694482,-54.3126331003017,227.645126723726,442.85734254614,2477.82018463035,22.9950653870265,-17.2351734756395,5278.24651035905,5318.92106967147,3986.57445549957,47.8151272191311,-33.1617694132008,-47.6167414395996,2844.14723498371,-45.2170447313568,-20.9259142217526,16.178156637651,46.5547072933032,1969.54469490587,918.115077140122,-10.6610078122768,-13.9589212512308,1933.56065967943,1945.38800355545,112.450607774412,-0.307760367286709,0.476555983457406,-0.997658501403286,3.62743896046492,255.831931926862,-2.79061882034791,-3.15896099190468,0.455012667667373,6.91384877635863,98.1465905344705,-1.74674052394556,-0.467644719228163,-0.0944524218709757,2.05313163183808,95.1678068293021,-1.62947864773919,246.414817424943,-2.15126351409782,4.83321194703306,62.1667233319889,"USA.InteriorAlaska.23",1059.70666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
