"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_endSnowfree","spectral_SWIR1_earlySummer","spectral_SWIR1_lateSummer","spectral_blue_peakSummer","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_NBR_annualMedian","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999980163574219,1187.54228411025,1503.43109928243,811.453185623335,832.941065006362,-1042.14170251753,-559.593481151764,-931.835988964443,2472.25564569685,2362.63031210203,3294.48883602619,1530.06400341614,-3101.42250089928,2583.30892428712,2457.81432989425,877.253784867035,1305.65702980555,1208.19948661063,1298.22376656261,-0.00586674129707562,-2.44688944816589,59.1142726898193,0.0414127591997385,2.83097685575485,1.32403130233288,0,1271.83230162525,21.780549776224,-14.8510910999579,1526.69409519501,1158.65255239016,-46.6482007385903,-52.8130729250657,-288.962851862351,-510.068328051079,1089.56090133685,-47.372213101602,35.611443458305,-0.753800643868789,-45.1046237161029,2405.32072979314,2786.40059481764,-26.3583393038074,-95.4021416657245,1949.44313343307,-84.7583971057856,19.3428824533471,8.99482794516843,449.084839459326,19.5254278025794,2289.62323391292,706.243792919846,-15.2134795013426,-30.8327169996615,637.684741371339,-16.2191386034824,27.7254235378843,-28.1942658192524,541.8522425043,-23.5587931523608,10.7293729867044,3.91230139805116,9.051354734854,-7.22190648452225,1155.7583702677,-25.9262629880683,8.18500284044343,3.02131832105848,-4.96884151888791,-119.55875,73.2192777751978,"Canada.BanksIsland.GreenCabin-C08",142.531,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.979935169219971,770.879979899969,245.560626509491,674.20769720167,-1792.92658089493,-2356.49869171362,-1947.1208477533,-106.218980976575,1575.10463404264,1539.03405276054,1996.64481966538,963.221937439079,-2048.2982007924,2899.40149764883,1981.93086880687,998.618388013535,1556.70428032077,835.097620073618,1339.25833583668,694.086040875891,-3.56289982795715,1546.66821289063,-0.391773700714111,28.8161449432373,2.96594738960266,0,868.370499142089,6.88381792053366,-31.0132321122175,-1355.44955627871,3273.68377748423,-44.8759843800859,36.343173119319,-1947.1208477533,-1815.90526863848,2985.5955264348,-44.5955858897257,-10.8602215416404,-40.8819164163599,26.2612791320626,1539.03405276054,1095.17147068895,-39.1132668103195,22.7700251351467,2244.35944520178,-31.9238953011681,-27.8063250909708,26.0849907479754,1331.52188425897,-3.47060067959058,2761.35945639268,1038.95620397405,6.70534717952023,27.8367352709219,801.30722391271,6.05298340019427,2.94401240521216,21.0661853800229,1264.91467318491,-17.9139918501917,-8.12984826682153,-14.1906464663091,-6.98733735720807,9.47647289453765,1339.25833583668,-14.8874918184099,-6.39546895541462,-18.0057398486807,10.1973183609615,-130.765862151038,65.0341713695561,"nonveg_725",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.817855536937714,532.765399020957,1024.94437051639,-287.079346946664,-736.775125934682,-2112.10945106407,-2078.33591232139,2311.79631035787,1129.36638951432,1914.03077798314,2917.80513782311,-313.026336863126,-2551.69141630441,1527.14676462437,1871.96479053333,493.530239055098,1122.87538489229,693.487591350375,596.376860579054,260.633908941453,-4.19219732284546,325.928466796875,0.292076259851456,26.3554859161377,24.1945781707764,0,1312.02371746305,16.2609918631071,6.55013860571589,-449.782798224522,4160.64460475871,-92.3444441040888,-26.0902116100146,-1825.20722809615,-996.222739178986,4423.90576142194,-99.6959368091408,-21.6507702040593,23.0116985659313,-26.0820202698109,1914.03077798314,3230.83147468623,-13.8177923411224,-77.434422189784,2473.64632536436,-52.9575855711226,22.14160600082,-3.35903246274719,1025.87651813887,-7.3036891527946,1527.14676462437,655.154266772494,8.62045113509824,-31.9442382330099,388.342285060848,4.7097603169587,1.22802851637724,-16.7440954871453,1658.05247819317,-33.7330416126863,-11.9908913550397,8.41049930598577,-13.2441599118007,-1.66169182220088,693.487591350375,-29.7117658331526,-14.2296898463036,8.82824825193829,-1.58642971686824,-64.4743927956145,60.1773021215957,"nonveg_804",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982466459274292,870.821032753531,878.590332039397,439.49033574855,-1957.53236459451,-3157.53380208868,-3680.57826884518,-2118.76479600546,1365.53143276654,2065.81264228194,1842.30005232269,768.607227738838,-2342.1975456144,2428.44578512866,2751.63301490284,524.142022111755,941.139184801132,863.195213415003,725.112101291734,-216.485776892478,-0.298529737525518,114.835492451986,-0.023870242966546,7.46772925059001,-0.427902817726135,0,359.654227691641,4.38949552963562,18.337725883851,-1783.74646647436,1591.01212111872,-29.9997059079996,-16.3606964469088,-2903.11222112229,-2786.05624563507,1533.44494816594,-28.7674301018913,-11.2892975460018,42.0479375668554,-15.0911657813931,1992.83970327372,1011.8414683871,38.7087739054394,-28.1023581581741,2396.94514695013,-37.7785794826273,52.4590725945735,-8.13381056622057,363.260580427016,-4.92958801516982,2632.29138872594,512.030888396361,-6.2788258280348,-37.1699222666922,468.199004963534,-6.72335858845619,-1.8409211629981,-32.0571663923762,852.589705645763,-14.4614813539655,-7.7706003639763,16.9396581706081,-7.63198385058613,-7.33429290601134,1019.08270138633,-8.73750398221848,-7.67367149313551,16.9566359826763,-8.78529354900925,-77.855772,62.4052479986715,"Canada.Ivujivik.TP10",1189.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,390.742248869309,182.405195697701,66.7552367361476,-1666.19114788388,-2426.56823423477,-2373.09707503108,-1726.18852665455,821.327897104603,785.284513070206,1206.05621835208,290.933061067885,-766.357774222677,1492.99139452365,1286.4768871967,739.901877697834,1052.33851749669,777.631492298683,928.729992225175,-241.449327036761,-2.88393211364746,1456.93029785156,0.338920295238495,21.7044715881348,2.74307799339294,0,534.107372410199,10.7157322490207,-24.6151419675674,-1612.64459621538,1155.55194976834,-9.1019721092542,36.2925892487811,-2373.09707503108,-2324.55824509919,1194.19758801132,-15.0120916085037,-6.3401871006909,-32.1934729196932,27.4343266906168,785.284513070206,915.123157284192,-34.5036366168818,9.21056206695112,510.508772207545,2.49114949775174,-22.7398608298784,28.3615984559747,360.190625561914,-0.290027437086909,1445.00135262583,317.951352006523,7.96263052637366,8.80691474606275,195.583004039847,5.33367589575178,1.14750732797722,5.88065802997812,288.9160169345,-1.85506305905218,-3.1366052289672,-8.00172723911478,-3.51231505838985,7.28640263833933,928.729992225175,-2.27547913637513,-3.987371782952,-8.88814705449948,7.39187881707375,128.201237936782,68.4669570259731,"nonveg_709",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982338547706604,240.2125440626,664.423963182239,333.208622590875,-3378.91956889676,-3910.21237721854,-3015.65145255656,-2642.05740473812,484.688706295081,713.712864272043,1664.81690480029,656.896088389725,-1972.32397156039,2131.76849196626,2675.28967596959,812.024127066682,862.22599640113,1015.92595257239,1014.24275446568,262.801037846518,-1.67447829246521,413.124481201172,0.0122256381437182,3.24181699752808,-0.560054540634155,0,547.138711095318,-5.38321029302872,-1.47518666366128,-2399.05087728063,1393.8417554981,-38.7178265416138,-61.2417932260084,-3036.5026446659,-3297.46250570244,1268.15497248042,-34.4675345720822,24.0899221326811,-1.39007947395573,-54.60685828454,713.712864272043,1180.12819850521,-3.3111276289233,-56.3398203809001,1937.05722786891,-53.8071452185807,9.13599477860626,-42.7945124213987,377.328228631019,9.11388884396425,2570.42207091058,543.521184003331,-12.1848216373423,-27.2046803424174,324.568945612321,-7.46647049426469,9.01580404478669,-17.3486110712931,639.441848695823,-16.9234702818343,3.98840648171546,1.28084762142409,3.51771036497044,-11.1624868871655,1014.24275446568,-10.4099430570793,4.22268772401516,0.112213207114625,-11.7487885056526,-65.9965906360754,63.0224717971689,"nonveg_792",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.331970244646072,2487.65012842982,3026.76226460204,1954.09340810566,2718.90849444953,-110.232875951751,334.473071929452,-426.960103122049,4276.6327332873,4579.98933374691,5610.84612484363,3625.99619951932,-5575.13273979387,2387.57221775676,2333.48325590187,446.92496513928,814.062475975123,767.007119834567,700.899637491189,170.684679302254,-0.458006292581558,20.2636756896973,-0.00887938775122166,0.652561724185944,0.40531250834465,0,1388.70616524485,10.8713192575569,-0.638792023996342,2733.76985671539,1710.67207704706,6.94098799834823,-27.5191073039285,-98.2765716825222,-213.306199996363,1072.01804316453,-1.77026061014637,23.2396274795858,5.18231810876127,-16.8465712172449,4590.80690953069,2110.9339765201,-3.41837847514537,-31.7725935978245,1378.6173018839,-21.5752633493467,16.1481727779426,15.8238408178449,521.225547105321,9.10431443397138,2309.22924002001,193.063532847927,2.73759537714603,2.23946791871073,124.063441743362,-1.65638814504003,-1.3253263817948,2.73254471726869,129.073446200592,-2.40041691310233,-0.610685735671118,3.32989720148266,-0.112247741562364,0.887271483180858,763.913323979906,-2.45379202249391,-2.33193639168083,4.25610032950455,4.17196957109663,-165.29593,64.5078899987975,"USA.SewardPeninsula.18",244.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999962091445923,641.598657635736,1395.4001646144,191.454465703497,-2520.85056292983,-3568.56411163324,-4106.5996251483,-3804.48226502029,1547.33921233691,1660.84875188613,1294.62817661448,747.916231637029,-1938.78030851004,2572.96988264309,3059.68940234701,557.45397693993,871.341027644995,1063.53262239218,707.332042667803,-207.852169603304,-1.62145972251892,56.7298088073731,-0.0118703851476312,2.00368094444275,0.0745384320616722,0,1203.9456989109,13.8612301110878,102.814575567414,-2746.4739021657,1520.82651140607,8.20613077788779,-69.1167041853697,-3678.71727471499,-3612.41100460743,1202.90787862796,4.33672380363115,-14.7545638080452,109.355261693451,-55.4060304260745,1547.33921233691,1917.43279861993,124.610986694771,-83.7083565309024,1561.42827417165,-12.9142516208597,141.948024924696,-62.1689765892458,797.405831508261,-9.43943247307302,2554.26326307518,762.209653407151,6.94304892390715,-42.1188449393194,451.649949145129,3.74079103860896,-6.99107757802258,-27.1543029507874,364.309031961915,-3.10959011689186,-7.01032933148993,33.1190029056286,-5.77069974739057,-14.6013001200354,862.628964598147,0.300415967132686,-5.65548224059281,32.3818708840341,-17.2645096008666,-90.5577781709337,68.7202989897757,"nonveg_882",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2920.35121438187,3541.02338124638,2310.13230461378,4201.16878535414,1196.3159525319,1410.59027734072,794.001451838806,4847.09105367116,5093.99485548232,5988.65872320735,3958.98787564342,-5929.07454728837,2174.37176223053,2181.70288040648,506.216190527768,860.430191739633,822.602576964719,804.833358646459,38.5944482729401,-0.0395338293941071,14.8508356942071,0.0018265980308772,0.140866681519482,-0.0190708978722492,0,1495.0355678654,15.4678921576925,-47.1458511105809,4055.94527489518,1437.95276135744,7.35651184006308,43.4949567055759,1048.46977030319,1040.17877083993,1343.02809835134,2.21251639186213,10.7661182426748,-46.311313736253,43.3944868803826,5176.63879125827,1849.75414656392,-60.5302296846827,33.8747481888197,2497.85389507181,-15.8022518270193,-35.868007591705,55.6092750648277,839.718104381492,7.15169829885259,2422.62441339548,611.728765353345,1.14304398431358,14.8776110228632,454.194776328903,-1.49303318390656,-1.18639914658231,11.4552080763825,539.85403882903,-3.19926152087065,-2.26307357490297,-10.0615822739419,-1.69463162299116,11.3498257960834,985.196131269271,-3.08983751845581,-3.66709481191777,-9.54497347292604,14.6894606163346,-163.24341,61.2593199985913,"USA.YukonKuskokwimDelta.15B4",289.319444444444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999923798170957,3698.56704942451,3798.93356644246,2412.01493756345,4737.745330855,1658.48771584602,1043.57072078309,533.119499948997,5494.24723317779,5886.65281841225,5644.69159900813,4204.39526480549,-5898.48335823004,2401.66071896501,2329.37585348093,400.79503259043,929.298928408654,853.681831433032,680.772165108181,-177.043940501359,-1.30138612877239,13.0678264444525,0.0169478211213242,1.47609286958521,-0.0782118305902588,0,1514.92080066502,48.8684129246779,-18.2239088266817,4727.76676313056,2100.49215741807,67.7578115296152,-38.6676442930612,1478.01273757316,1400.09498503657,1359.01334091557,43.8391400295344,-14.62361290892,-10.237679120335,-22.215435975499,6015.25477603777,1777.07080851613,-23.263812002913,-36.6880254949785,1299.06846597745,10.6472376853698,-13.5920542699208,-8.41161107878873,933.643902967998,-9.33802228335023,2242.15366322532,511.189421176698,16.4899813282806,-9.5695233486158,300.921404258971,9.01598072081717,-6.86897224275602,-4.40125147935071,242.949754976584,4.96369973690527,-6.03637991818805,-2.68465407278128,-5.82867979691851,-3.7240813291716,773.569478383253,5.64477862993257,-6.4911279066869,-1.86596530218296,-1.80249492435779,128.890552454545,71.5943693627631,"Russia.Tiksi.Bog",792.308181818182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
