"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NBR_peakSummer","spectral_NDMI_earlySummer","spectral_NDVI_peakSummer","spectral_NIR_endSnowfree","spectral_red_endSnowfree","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_SWIR1_annualMedian","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_red_annualRange","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.13994987308979,1715.43471510425,3917.03240173098,-1251.83469850831,6638.05145072853,2267.35386632424,597.262250870696,630.762379853409,256.82422478678,-0.903544497489931,1,1777.53998271819,34.5816597353303,2274.35999146315,22.7424321521531,4.86527025011894,5405.30618932282,3186.25920174911,-65.5152559778081,-12.2997586740595,2883.38979746661,-37.0498299539614,-24.3529615316024,42.7689205231272,402.283482832155,1.90293628107784,2215.0224737551,18.1535248451776,629.205884658425,-0.221870905540653,11.9399030887475,-5.63793927521359,-4.76237687337082,8.50333025216596,595.881241670947,"Finland.Kilpisjarvi.20",798.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0880620097741488,898.587982802425,4219.58217205918,993.210052265751,6781.3161329668,2397.02506417368,591.081896864703,494.606427255079,-152.677108958036,0.747002730766932,0,2214.63298897939,55.459205714219,2004.10348320987,46.9723394210507,-21.5626019292116,5782.05329845978,3054.25731918746,-19.7432325398083,-56.1262377370743,1432.63841004362,-25.4825535977821,-25.0170498277056,16.2997778881978,788.049781998646,12.7651265059472,1854.0015690746,-23.248144048684,807.607450729133,12.6509458469137,-17.2840447750974,5.18346348383344,-2.99389851946308,-8.57504193491124,578.629195905422,"Sweden.Abisko.KJ-BirchShrub",824.376666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.596815407276154,-746.048816057647,-2051.25228701303,-3748.84000695115,3954.83227768235,1636.88419735845,1422.3453278811,1033.09233400906,-937.538144818806,4.63065624237061,0,1512.4451763755,11.5931390585097,1391.67188512604,9.14035217287326,79.0726775516944,3067.14187776506,2529.83488048371,-68.2838769167149,38.248902708059,1144.68767307483,-3.70413528543199,-3.35306763562194,81.7634052196307,708.322771813384,2.90696130661928,3317.5045017972,18.8089482167214,1399.5840668803,13.3141203737791,7.1622115529136,6.98000111169801,-5.4954953353918,36.204479724637,483.849554441308,"nonveg_730",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999558508396149,808.606154487369,-1061.17459594919,-2832.91094545357,2957.50159654881,1470.99548091849,818.396128767479,829.575370536279,-69.0282036802196,-1.07087600231171,0,530.773466153496,8.05541642751503,916.876792925262,10.6032139750183,-3.01635924839191,2875.10736826302,1133.46676244369,13.0244028899688,-16.6754463318543,841.645493030772,-19.1941943982671,-11.55008015277,13.3116284004875,242.219338150586,0.804932822027857,2395.71623197161,-6.45197388427242,94.8286534985004,-0.072085818655877,-4.03995781451691,-2.25417790347805,-1.33260330534032,0.650128026888835,104.97906414664,"nonveg_996",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1562.43567034988,2797.01891505106,-892.739401748102,5161.94106179989,1760.69069673615,756.262056350449,716.01036340165,-21.4174471505368,0.471925529340903,0,1531.08162081249,5.6882267447284,2433.1010013703,-13.2390282472531,-30.6022526320027,3769.66997865462,2560.158945858,-44.0658375082878,-17.8958773143716,1592.03952226368,-32.4906024951772,23.9982141364591,-16.0361261465911,875.841703676596,13.3139582655606,1997.99172344471,-3.6300411744921,484.262399220662,1.63160291052647,-3.4244171440922,-4.23014789950738,5.84683173605957,-2.65619199999146,330.251111859363,"USA.YukonKuskokwimDelta.15B3",320.829166666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2146.45534897097,5210.35705422122,-788.096580136599,6957.7876118963,2572.0655198386,673.613432119248,499.836093310777,-234.099143824936,4.70121955871582,0,1400.84418580526,28.6101370860741,2257.40430002714,47.8206039798898,-49.9693128583531,5907.50497040157,2523.33021333523,3.39443779748554,-49.8049637663166,2329.21979487013,-33.8929077788236,-33.5463326698303,-24.4409513972056,320.105267686731,-0.356854034147275,2225.90597114376,-17.2515444458201,492.642541523914,-0.486402606454388,-12.3698943373301,-2.57065093743605,-9.99138274518997,-8.872804801165,384.786214557312,"Sweden.Abisko.VJ-DryHeath",209.85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.933068633079529,1765.62816258821,2936.79868405184,-1140.16687749627,5119.4491379521,2286.85253309278,795.252984129527,834.108780109318,-50.9318740987,-0.321134570240975,0,1069.84981767789,12.2385847329659,1514.21951892374,-33.353808809685,0.69629337760831,4719.27446993419,2252.6381585019,-5.64212199005637,-9.76799134989918,2113.285223045,-60.1633136442462,-1.99213409237144,6.49061714551262,290.756647131236,6.23565492030528,2318.75622603324,3.12884541842156,109.506852294901,-2.84270439815818,2.6811352762805,-22.1140137944619,3.62613738701871,1.51515172653246,571.712889426173,"Russia.Yamal.VaskinyDachi-3",136.994,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999777436256409,-536.772424719921,8480.3688190476,6366.54905177136,-2372.29144480992,384.733563438479,629.428827533646,1091.63857014818,312.136543119653,-11.6280612945557,0,566.152330229816,-22.7022740882112,3597.4289482155,92.286955397414,-15.116972731001,-2372.29144480992,726.332144021536,-28.1395016072465,27.6148611102398,1285.17750090978,-31.5817058917974,64.8860343467379,10.4885644863064,489.306215187721,20.1267039657228,0,4.30207964351257,53.4764285872804,-0.554534811909559,3.34060974291996,-7.42411739514442,7.92989873849761,-13.4949421172551,681.396593370863,"nonveg_1367",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1712.85285562975,5061.89112001122,641.117974210375,6889.86556756929,2759.24518832437,784.293849666815,709.272099822561,-46.7346390983533,-0.0275662294416514,0,2184.48928278717,13.5931783589851,3270.02344485723,7.33203209904107,-46.9916806185037,5473.19833589301,3127.62887865429,9.75659347914266,-48.6264933347919,2227.46143909984,-25.8288998787174,-23.1556727077729,-6.01831234062743,913.295816136753,11.7012602642898,1837.77254213417,-6.7010295404009,239.988362350582,0.441608563101312,-3.80581176709324,-1.34934887932263,-1.75507258175848,-2.42166643934466,280.902260153272,"USA.YukonKuskokwimDelta.15B2",212.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997348010540009,-230.245512896193,-2771.90283279454,-851.057456736858,352.826375608845,1352.16830003558,1276.67706561106,774.469502335422,-670.180286336117,-0.621766865253449,0,2273.57296047161,44.6194824235259,4473.50108233135,0.313425429839258,217.738771451943,99.9457396170421,3262.41671817873,-215.798453151691,184.188373652715,3205.49423429897,14.6560978694869,-56.1002241056359,170.350218046892,1710.97696668737,-29.2579814898693,2410.13189764241,55.0045800094791,938.999569430233,22.0361991883598,40.7826515500602,-9.48283516528361,-20.7471074764396,57.3108420400803,1432.17884718303,"nonveg_673",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.753384411334992,239.565004382735,-2786.98786581975,-4310.10688218927,2012.80333227935,1305.24757818866,856.704953842987,1059.8523762316,990.526029852732,2.61975407600403,0,1396.47286118698,-0.574155806674937,2844.50626889625,-53.6699296018161,-45.6290245261529,1999.74572076645,2717.03355985055,60.2634881306874,-58.0155892441264,2487.68414689287,-46.9374367338278,2.74425141408135,-44.828867898441,821.227236699804,4.03981148760003,2620.4848335472,-15.3988230899888,288.877159789393,-0.639365485803358,-10.5596969406515,-21.6257179348344,1.33534920933608,-9.17806207414469,886.901234533631,"nonveg_619",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999929010868073,1264.60775779694,2110.28741762286,-794.978062444003,3358.29933933281,1849.17014836213,1011.62168755356,918.927325068969,-22.8541710946469,-0.0920160959164302,0,1108.23777877328,19.6016950794516,1728.14192321856,31.1393607813209,48.4756723118203,2801.17194354205,1901.83622474367,-79.9630933200083,50.1901816463648,1318.58277471098,-21.2468826025578,4.45968764299303,95.6258696865829,469.496184657713,7.88165261965816,2044.05866351306,35.8492278151963,259.992942544578,-0.133527174680621,23.6357220495071,-0.604039598143686,2.05284588719372,27.8601107809821,247.653872221685,"Russia.Tiksi.BareSoil",6.78333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.631115674972534,5424.76468836754,2173.01905616742,5162.9822166862,3367.81888233881,211.712822209712,168.848020012566,270.824399468639,1313.66482826898,-7.01276779174805,0,5550.3690057429,-145.866807294347,6049.28313405314,-11.5318367450015,-26.3326880024725,3367.81888233881,6203.96057795156,35.1840460485895,-3.44980692794366,3914.18539109116,-0.610447542002531,-52.3890112284015,-31.7705196168319,1786.94390480249,-20.6690273220483,616.715340302038,-14.072030831634,668.273731160422,9.27797633408108,-8.5723951297484,5.96332074802631,-28.9061536523242,-4.04804604652279,1626.71592792622,"nonveg_1353",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994365394115448,5.43328100404551,-2414.13379256006,-3528.05960578458,1611.10675694519,1108.37639726124,889.205917376909,989.687469867205,-82.0088038706393,-0.528382062911987,0,876.649388366766,-4.69873660537543,956.444924919052,-41.5845619530023,-1.12290085622074,1028.34228266427,1496.97257012803,7.30389151381048,-36.0769206521656,703.173645620283,-25.8478939532458,21.972457695899,-9.41532987855509,645.478996268029,23.7842764073177,2187.09896959426,-29.1157899306745,495.990780082973,4.83831574736213,-23.0118217310063,-11.4369654015135,4.16939909919159,-1.47406029108292,323.222150464182,"nonveg_874",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.617753744125366,2470.9403095652,5428.47010714887,871.790709960739,6954.42618288295,2596.86632491126,849.38726487261,797.299053120321,-68.6531734585486,0.264438662113566,0,2270.27475568689,46.9914107436044,3547.12445251896,72.767698517041,-35.5159359632916,5736.35740386156,3311.68695235093,19.6826074986118,-55.5319042983799,2124.25730892527,-19.7316359804622,-42.7465201643987,15.5771828058953,995.958119197675,-3.41055704861679,2413.16302140705,-1.23350592841896,493.304310521714,-0.496074971502948,2.2825560048542,0.490785220096929,-8.87357623768868,2.26216326517401,541.048290893282,"USA.SewardPeninsula.QuartzCreek2",42.4909090909091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,1137.27173584375,3018.89331766602,-1542.2367814474,5293.98249840056,1693.84067819315,780.939225846338,822.26584038121,317.429990538837,-0.00353985875844954,0,1808.74412499643,13.6031404599654,3829.47033027779,15.6012590509373,-76.00741274926,3008.53241425694,3181.5135234076,-68.6111817459574,-90.1998965729881,1127.94329144445,-36.3328802257489,12.5771150651497,0.87136311895205,796.015417597495,20.4058093741727,2532.39364701048,-9.61245452543546,350.525989398149,-8.89978038336256,-6.39514010866303,-4.12316979529386,7.92579060273689,-6.92725070707383,280.10403437518,"USA.NorthSlope.FranklinBluffs-C17",98.584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,43.7199643244945,-555.033768032008,-1671.71650239045,570.730190280631,2341.32129914437,1874.10197414309,1804.31809604868,-9.01063144988166,-1.12418723106384,0,873.564981183374,19.2828228484644,1400.80213532562,-32.4098379012891,154.152401183303,738.942655910785,1211.40916587005,33.6424931260309,130.468274297494,1086.35204269925,21.7883570843405,-17.6337795856329,161.930961837911,591.233181202492,-12.5270657903547,2933.90964806553,48.6934954451231,1120.93162274117,48.7361575104858,15.7981231234892,9.27509987772611,-8.08660360782794,34.7925234157189,360.10669257485,"nonveg_955",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
