"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_SWIR1_endSnowfree","texture_NDVI_peakSummer","topo_cti","topo_eastness","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_changeSSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeLSES","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeLSES","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","ecoregion_Canadian.Middle.Arctic.Tundra","ecoregion_Eastern.Canadian.Shield.taiga","ecoregion_Canadian.High.Arctic.tundra","ecoregion_Canadian.Low.Arctic.tundra","ecoregion_Watson.Highlands.taiga","ecoregion_Alaska.St..Elias.Range.tundra","ecoregion_Brooks.British.Range.tundra","ecoregion_Interior.Yukon.Alaska.alpine.tundra","ecoregion_Scandinavian.and.Russian.taiga","ecoregion_Scandinavian.Montane.Birch.forest.and.grasslands","ecoregion_Kalaallit.Nunaat.Arctic.steppe","ecoregion_Northeast.Siberian.coastal.tundra","ecoregion_Yamal.Gydan.tundra","ecoregion_Taimyr.Central.Siberian.tundra","ecoregion_West.Siberian.taiga","ecoregion_Arctic.foothills.tundra","ecoregion_Interior.Alaska.Yukon.lowland.taiga","ecoregion_Copper.Plateau.taiga","ecoregion_Beringia.upland.tundra","ecoregion_Arctic.coastal.tundra","ecoregion_Beringia.lowland.tundra","ecoregion_Kalaallit.Nunaat.High.Arctic.tundra","ecoregion_Pacific.Coastal.Mountain.icefields.and.tundra","ecoregion_Ogilvie.MacKenzie.alpine.tundra","ecoregion_Davis.Highlands.tundra","ecoregion_Northwest.Russian.Novaya.Zemlya.tundra","ecoregion_Ahklun.and.Kilbuck.Upland.Tundra","ecoregion_Chukchi.Peninsula.tundra","ecoregion_Torngat.Mountain.tundra","ecoregion_Russian.Arctic.desert","ecoregion_Cherskii.Kolyma.mountain.tundra","ecoregion_Russian.Bering.tundra","ecoregion_other"
1,525.895883646588,-1392.8677708947,1877.35786110573,2176.35138121053,2457.58065716853,134.561478595624,-0.821714075712058,0.0171709555635551,0,1036.44100008661,1199.5266630158,11.1296498616338,-24.1462108163406,-1397.16519050356,1628.46968519189,-17.3349055905105,-73.9526229194782,-91.3898534966645,2157.18134264847,-21.4638807924709,-14.0085896140724,-48.4336871020187,728.532453716927,571.204194220763,-6.17784518459617,448.649753071567,10.3842442062797,-9.21454442007548,-8.17614425422402,1308.25727749882,-3.45856117229497,-7.22508219548592,-11.2211536405347,78.7842319225285,"Canada.EllefRingnesIsland.Isachsen-C01",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,265.613985354371,-781.845664969191,1196.02673033598,392.752803475132,4696.64565967112,-544.862523022772,-2.58597040176392,-0.0240835752338171,0,606.05733744224,1119.82297919179,24.3829992638149,18.9610793017951,-997.775445163447,1002.98491100657,11.5899539765113,91.1804464551429,110.522662229215,1148.45921809315,19.609854217414,-13.7666299839105,104.405383463014,797.746091107676,764.73503459159,-9.47402391068687,477.877216720946,6.92494936145126,43.4433833382678,30.0520169544877,2818.65793271133,1.2694626132686,-21.0547248368798,27.7910983487788,79.3739381252726,"nonveg_1261",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999821186066,216.353450408142,-1972.64552476905,326.798685539774,407.837268279596,3269.05515088557,-379.336499248703,-4.52695512771606,0.209692567586899,0,216.353450408142,464.135209902579,-4.15056188736993,-51.3024512329424,-1972.64552476905,1395.44482542605,-51.6831416824461,120.552304639813,65.3454629236534,897.329525430297,-33.2344268677888,22.5973033487442,107.825419250901,398.418629379832,424.885209111826,4.09110081666918,245.781584387119,5.44903290632054,22.1093607470376,31.1366608202558,1991.95030725639,-0.916273849231764,-21.9360873486885,28.8578058598125,77.446173452275,"nonveg_997",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2592.70512189925,3377.79847292894,7347.83200541772,7984.78141512925,933.712205828221,157.563739819402,-1.1410306930542,-0.054031853377819,1,3853.64215241247,2448.2420652989,31.0815617670659,44.0522537375648,1396.42741738564,3194.27501331075,33.5684516687818,-120.883951999903,-110.097701241009,3058.37513145254,-51.6816392530986,2.92104016930913,-63.1204984508097,1567.9051859382,1736.87418518455,5.52249460725458,1250.91202670415,-14.1716312207853,-33.399704150406,-26.241522569036,372.530370494775,6.13153639184249,-17.5271118762164,-15.9863811664911,69.7921989990485,"Finland.Kevo.4",3380.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.104451194405556,2021.71783199139,1330.03660274472,5430.38956132278,6251.05461744136,2101.71794205814,-260.759309610939,-0.871689736843109,0.00618151156231761,0,3386.27518236981,2132.27806552018,24.2857148231269,17.9752390150895,507.342877997023,1762.7151140052,12.2607539246669,-37.2027459161936,-46.8846681430528,1477.28658953324,-17.6836088879298,-14.1242676742228,12.7449008214129,1066.27736792311,507.248848806154,-2.35116820845231,272.049648667416,-0.65165050351354,0.596708201412427,-1.00844882235102,798.602082200927,-2.74850279453376,-0.52126154287281,0.381947535929197,61.3454374985977,"USA.YukonKuskokwimDelta.72B4",301.7375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.997348010540009,-242.127547725865,-2948.29176010031,620.098419910804,148.317234418105,2682.84483280823,268.114054284303,-2.70447039604187,-0.0876672491431236,0,297.335210367921,733.799007807706,18.1681811892711,-45.7124107232445,-2266.11078324045,2753.52629945592,-50.043910751588,129.729113273786,98.344376059605,1465.77795745233,-17.6185317293163,-16.9922734163009,99.4909303262612,740.374135848918,467.100200203306,-0.2041031722408,389.008185113156,12.1565057847861,19.0916810826127,36.7425535527715,1565.37024479778,-9.90989783926791,-13.1909956674656,39.1424504271089,67.514780635482,"nonveg_673",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.954609751701355,812.434813949938,-1400.13895659451,3042.15417664249,3000.9300368577,2474.13684531074,-328.439455812658,-1.06249237060547,0.0101984785869718,0,1491.14422884699,1055.38554726724,21.5062338418676,16.418651369271,-1804.78804750983,920.220761031762,13.1623429854574,-32.2232293822777,-43.4919939428304,1107.94079488094,-6.93388414939967,-6.93838196493271,-20.0719422803333,469.972692481794,395.175666268153,0.91531143866701,285.449669959982,6.07098983332377,-9.17376307181051,-5.00444916486118,1011.39710775907,-1.0443999508295,-7.46878619933666,-6.74410224006316,61.5991802419907,"nonveg_662",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999995946884155,219.481387727678,-3471.56235777388,770.478493406158,609.033393493298,2500.70539881885,-224.37983769723,1.15188944339752,0.0202740374952555,0,223.796988430013,275.817259197914,16.0802875239535,17.7218825931749,-3672.12404546763,263.254305346605,16.6406112621485,-2.61219240220237,-5.05838399783737,288.143055986943,16.9406334920132,9.55208115965529,-2.02985125282518,217.93446231467,256.481470073027,6.32093414421984,175.13035406622,6.58789893971198,-1.98398374422673,-0.776019251526217,1106.67483798093,3.03284871890128,-2.94070666578567,-0.909708374396937,70.7910188948031,"nonveg_900",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,1536.99713533709,626.263297522782,4999.65341938305,5796.66811007113,1798.86591208292,207.631180720428,-1.65368694067001,0.0536053720861673,0,2372.31967165656,1371.07783795826,3.81292267027607,-5.96088115497199,210.75218521359,3392.86967831111,-22.19884528161,-59.466514166756,-71.4502591989381,2127.20689569929,-56.7368822647352,-7.72393275645548,0.548489513434049,772.879648436121,882.177096822951,11.2598328817781,688.721370724176,-20.8703445673993,-14.09376739918,-5.73222916307333,580.016296090442,3.0548843751174,11.8512402584351,-3.46974954708303,68.8327249990062,"Finland.Javrresduottar.EC-Betula",592,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.103620767593384,2397.42626168026,447.131729593809,5410.10660486015,6131.43412352394,1982.72942799536,-161.196354529251,-1.02310094734033,-0.038650406524539,0,2646.51997244101,1683.38970727733,9.41889885474375,7.12416932252993,-93.4682702218779,1538.53613107647,5.316430634316,-63.0724820192648,-99.6723508061641,1774.39102380452,-26.481673555682,9.86123181475172,-55.0235338392564,778.132321830475,1008.10599031679,9.38941375974323,625.482669175345,-5.51371155555224,-25.7305753768065,-18.5406964534699,518.948219604989,3.82061969084236,-2.27903366367999,-15.9398654734005,68.3179398323167,"Sweden.Abisko.NF-DryHeath",172.316666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,812.126961386891,-3657.49505416157,1867.42992792399,1595.11132781115,2117.64119697973,-298.22581786355,-0.0125020770356059,0.00241452804766595,0,479.570255094633,408.669797696649,-4.32686858879367,-33.5693383874079,-3657.49505416157,1226.15308050417,-22.9395245039081,-32.0508413928716,-24.7144197185077,1303.99962675137,-19.8536641982662,-16.8219125442635,-28.6143066432178,356.535115642892,420.582908259559,-13.1432158831112,375.987103869836,4.84852899847137,4.3168013353639,-6.78533222650299,809.015302401707,-5.11206438989319,4.45048185017634,-6.65388523580478,76.8200521228501,"nonveg_760",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999950051307678,307.436507886,-4429.49787868996,925.998412453205,282.680641366275,2220.9986990859,-620.542078431241,-1.76010429859161,-0.077581949532032,0,257.519275841049,640.799968390707,10.5129760334726,-2.0131839812723,-4281.87594608012,935.972072739032,-3.93578066845049,37.3494109534527,24.4114659464505,1034.80427202232,-10.0586591900261,-19.9950599153807,36.2225718228801,555.028926358609,564.511179597232,-11.2351246496424,377.039954649548,3.16613953241473,11.2529633564224,10.9641578324683,840.175515083295,-6.41909493896006,-9.99786629423961,12.5371155751621,70.3263369278322,"nonveg_1499",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.779572539859348,1645.3569648784,-519.709929490133,3923.5685720351,4242.89823294105,2598.79243370603,194.80948761144,2.24888515472412,-0.0319437227315373,0,1846.85260459187,885.813236141275,13.057135587889,9.68382574468488,-1362.62209410417,693.76104294738,4.76443379342721,15.9942314090414,10.6315536063174,1119.85539086473,-16.298788223843,-8.40021566938689,40.6073573018648,361.658111344231,534.53752529372,-0.603675430377724,407.883208156165,3.12101612308159,15.4307090597319,14.6327229679882,852.443871446401,-2.27266374697462,0.62503754361998,14.8498796379411,57.7516062982712,"Canada.BonifaceRiver.LSA4",756.4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.626969436804453,1402.75018687263,3918.25158677433,6496.95533825685,6454.79112082198,2390.53698898963,-190.038290780403,-1.66009910901387,0.138478239843001,0,3224.81281618701,3700.19211481783,85.4216295139298,120.425301135479,1469.5154207844,5031.83621055498,87.8670457691125,-89.2646112090922,-82.8162798906984,4588.98334838563,-127.041039692912,-41.3884027384646,116.031831981529,1410.75453349253,1059.33198875778,-8.00152890007104,887.910195064193,-15.9433179542603,29.5970065021398,13.4111397231878,632.152371260269,-6.31280459166471,0.919277749397064,20.9131251722915,60.9790519162149,"Canada.KluaneLake.Outpost-ShrubTundra",2201.59333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999838352203369,757.563638028398,68.656525349129,1844.33039850913,1891.99287279819,1767.61330273775,104.85609906371,-4.53791046142578,-0.416269689798355,0,500.85878160723,2254.05248630407,-8.84044023605247,-22.2574328732304,-2182.90352297528,3234.2175188812,-22.5216618373175,-33.781546500849,-34.0121169291224,1841.70973813211,-53.6738663981256,32.3461812559095,-0.14593709759481,1129.89371966688,586.524814122235,18.9201552942656,491.103448315178,-6.86478321693595,3.13162919293563,0.877039358983788,1003.67282228707,8.58913325624041,-10.5318290174138,0.842836740690834,67.8461457087778,"nonveg_666",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.886112630367279,2618.37132201597,506.768610546393,5721.58825355884,5918.74016004308,2316.12187991313,-16.9321844115396,-2.76899364259508,-0.0459004904453953,0,2976.28952620032,981.659957467973,15.7381659624617,16.9943781610805,-212.324291831203,1864.41531678191,13.7432612302302,-38.6867976683523,-39.5395694572667,1373.77481915652,-24.1977285077144,-15.1509355668004,-17.1192144292246,562.382144452133,540.547634274019,-7.73529563171267,446.724779364764,-7.45847828641059,-9.7970749306489,-7.76875213424544,788.047858939294,-2.9714585213407,13.128295630285,-6.62484825462302,64.6083999988029,"Canada.Yukon.SCHAR",408.211555555556,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968618476390838,2281.17863232862,1184.69069335907,5388.78638540165,5869.3175976057,2286.73355986405,-236.719415298039,-2.412357878685,0.0420540068298578,0,2767.75751918532,2211.18366188875,-6.83710939266134,-9.61611807041754,25.7675708587018,2051.04414983827,-15.5066833067976,-76.3849115901992,-96.4877163065677,2762.00330228968,-71.5887506904224,-0.332046178706514,-29.2686517796454,1032.57513008501,973.633041488784,6.44281460909201,700.428256798278,-16.7167241383404,-8.75771581347141,-10.0831561384249,649.339277683884,1.16441838456253,1.52794810061922,-6.38910320397537,69.1470027750202,"USA.NorthSlope.HappyValley-C18",144.391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972782909870148,462.447839515785,-3526.20891452609,185.587797569119,2137.78404826708,2266.32416127083,421.790641766721,-1.98750174045563,-0.0228532273322344,0,482.587241137353,1277.7690173873,-23.48575529077,-64.217195900418,-3526.20891452609,2315.46341961222,-59.3708569131338,-49.8746389586106,-41.1986460878762,1812.54062557588,-46.4754006557919,32.7955546384951,-44.7352252393201,960.017248531119,681.682105250978,17.4790283397687,419.422806500201,-7.40115929722508,-17.4764113930639,-14.7059747992001,716.527109167671,12.5979706241746,2.23620008087244,-16.5127141569936,60.9450600681861,"nonveg_576",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999929010868073,1171.73851482006,-593.198013294592,2705.68523252176,3453.63868860447,2377.53784871232,-126.166733295311,0.0930784543355303,0.0112483852232496,0,1397.4076913871,1311.04587377235,5.0590150285708,-5.07449298183444,-1105.61262516215,3532.8863562967,-12.4844584975861,-50.4787159376414,-34.7769944721839,1485.9955409532,-45.1404456096691,19.6649856345162,-4.45287629159136,648.930035728231,1405.44278186505,23.1266724211506,802.529537262376,-9.59680228055727,-4.62094936333961,-2.27158489998138,926.724125197843,4.13962888011041,17.3816079201021,-2.32984745030155,71.5947853324602,"Russia.Tiksi.BareSoil",3.27666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,1363.51579207758,-611.351243625559,3629.53417548837,4303.35872901218,2272.68381159179,-37.6397037856278,-1.37832827369372,0.0388617590069771,0,1856.59714703874,1513.90396217229,26.9716475251772,-19.6301056424274,-162.08848116363,775.045469469722,-30.566011025875,-21.5600100532039,-55.6167535295704,866.753582709891,-36.1147326129121,5.85397013415638,20.402245597265,908.263151636799,1410.56781602785,39.318881839366,751.536996327572,8.55669110302394,-13.5981920462426,-2.49113052381665,925.677806910629,7.80253252935197,0.823884644490171,-3.04611975687551,73.2244444458647,"Canada.BanksIsland.GreenCabin-C11",26.1533333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
