"permafrost_index","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_SWIR1_endSnowfree","spectral_red_earlySummer","texture_NDVI_peakSummer","topo_eastness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changePSLS","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDWI_annualRange","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_blue_changeSSES","spectral_blue_changeLSES","spectral_red_annualMean","spectral_red_changeESPS","spectral_red_changePSLS","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.277928829193115,-23.0345248170714,244.133142223253,326.782073266695,-233.09313252392,2085.4953452214,2398.39229771837,330.376065550516,0.0895349010825157,0,707.608508351272,-0.346603559294452,-10.3336516092461,4541.6832808769,-57.2432156068847,-1490.82549732568,-344.84079028796,4505.30935597445,-57.9568854361804,-10.6623688744181,-40.1128051755897,830.418429533114,5.19289001389738,-20.8569052671883,2865.81500292136,-30.276965591,18.5041896306785,3.74072548118951,399.488247541895,-5.80909478572165,-38.2967613273964,8.15771415865156,2179.60023512985,-19.9556096296011,-0.185666043779921,"nonveg_1172",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,4090.57632084947,2453.32810781388,5393.30801088207,6299.56824591191,1613.58154962883,609.6405542564,-43.8857033138737,0.00250118445319458,0,1462.60925726005,18.8848937768556,-45.7648063385349,2881.06764118741,25.3826488879658,1641.64957028402,1321.43017654775,2380.52206797042,17.5527337901672,57.1782611947308,5560.15107692847,2092.59846962509,24.3047040971028,33.8337073695885,1459.3602310556,-16.4485682019265,-15.9209554506287,-21.8677551174981,274.604140090365,-2.45405341062551,-2.10984000916808,-7.05396447689281,776.765440296081,-0.737298589414973,10.1690642240284,"Norway.Javrresduottar.A-Betula",1106.8225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.708450973033905,4023.39032323712,2041.26719224741,5234.12562509539,5934.34459456652,2354.34097521846,943.173266997033,-26.9221379353059,0.0757110114726755,0,2466.7156713881,69.8152398391055,-41.8086687883393,3287.45918142162,93.0849031342472,830.906503591018,690.902110193227,2433.94530242527,71.5866265419198,-41.6304453876145,4891.35138908082,4314.99419151808,121.146954015381,-49.4570304210243,2204.39368792216,-42.3285472915756,2.47025181170829,1.50540719816952,753.362109545016,-18.0046338408302,5.9199369615038,-1.64993894464212,953.697285675835,-14.1684007585619,-3.95865165949975,"USA.SewardPeninsula.QuartzCreek3",1400.82037037037,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.999999940395355,478.843889725619,198.213024259805,1318.39882084848,365.110425158017,2835.10484118491,2241.30668594608,-437.378002715207,-0.00417868373915553,0,739.351391422293,30.4355853775545,101.545341664901,931.667156405514,-15.676792445786,-1386.29352398548,-1435.57232909282,911.186075286065,13.8636484036685,-79.7155890521516,781.719941985295,953.288395690465,40.5167566270139,-83.4942482409483,1369.06048452805,-35.0818898703308,171.48480906712,54.4121241003952,1269.38957145539,-27.4026283993742,14.3367214069651,37.4082172123216,1884.16605611948,-13.7772351179128,-41.9265670937438,"nonveg_955",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.953537046909332,3214.58816278131,1996.07126232835,4757.77712593307,5215.47136796629,2402.10089733997,978.338466643268,25.5059170210928,0.00574812507256866,0,1314.78772427457,26.4293398749441,-24.3815615945388,592.338870357441,-13.9952195909083,509.269772475316,477.076322592466,704.176980021515,-25.1491778579112,7.16555099677813,4721.40382471529,2324.06436757942,48.9587831163591,-14.8692969731516,1762.95655722094,-6.54740480929847,16.3159702955385,-10.8317616437793,86.6293024921908,2.98721732731693,-15.1607314723419,2.02103043094646,920.258365297507,-1.04902820097227,1.49445666419317,"Russia.Yamal.Kharasavey-1",384.96,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1348.89222770161,639.193090830001,1987.12769647017,2756.75552703223,3094.0331148489,1217.98159232308,-380.426841763322,0.0324148055166006,0,1130.27646063215,24.7544856577451,-10.6812392174612,1044.96673243274,16.2493779623519,-1800.26761380622,-2016.48755003928,813.740043982762,9.8026899170491,-2.79729723519865,2116.80865050842,2037.11085628808,48.0221765510695,-18.6912569897031,1039.41934299801,-8.23400193658541,40.6617102837788,2.48274676617757,320.345841109781,8.58450813056311,-6.04333569089941,7.16264780249598,1075.81484687411,2.28214481725666,-0.458645048856965,"Canada.PrincePatrickIsland.MouldBay-C04",291.006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.259114384651184,2699.72385329969,1363.59415585865,5398.72532241964,5716.06698351983,1261.1840784088,672.17652734228,-307.521011030513,0.00808296329341828,0,2218.51386474956,26.103417956014,-78.2648027554486,4423.95122866042,50.7443507361962,1202.65365589009,933.219171858037,3783.81736403916,41.3948672380171,-8.56565144195091,5097.81152598321,3738.97239224727,50.9843228638749,-21.3318700007064,1737.45923585069,-3.88852102938794,-55.9897300175921,-21.4271449646738,292.311604213329,0.469090188517215,0.530966046369271,-12.1360975364752,569.161171608641,2.5479561174059,-1.95508050932392,"Finland.Javrresduottar.A-Salix",634.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,357.343912017817,268.238264923118,1029.03600720011,1279.30449816087,4161.72088442501,2768.21254460859,-840.43799189449,-0.0240835752338171,0,757.854998542145,19.5239508589819,-41.7266675785288,936.570381578154,12.6264799607842,-1164.23056938686,-1118.42319436916,772.630095950099,6.12522755844096,40.1609368096777,786.371293149324,948.840637380104,22.5345853683658,63.6343470706574,672.178525295873,-16.9814082130784,-42.209945444882,-27.2906705092775,272.209883351874,-8.3123585208368,0.241581583525284,-21.3429992322455,2792.04530916564,0.226168350855076,10.1215525113246,"nonveg_1261",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.999999582767487,396.598433370429,-71.7926968115565,751.466853411564,-353.818811824583,1542.52804053863,884.682543697448,249.269252515502,-0.259179145097733,0,1194.36693961852,20.5552171910432,47.7746775847409,2230.75156539949,24.3284522780794,-2941.46928038542,-2723.40977029404,1853.13088399322,18.8130699581255,-26.2224769662015,496.185798555627,1369.07077282272,34.0567676112891,-57.04461553428,2564.07964876073,10.8645985098927,102.563185950429,18.7172726411848,550.617276536582,-5.99718863072326,4.58036641881724,14.2178693373356,779.392318261504,-2.34875237258412,-11.7435172156723,"nonveg_931",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.105277881026268,3325.79078763568,1811.79315886711,5656.19989347479,6392.48492072624,1087.26897526733,623.630155763947,66.9203253443753,-0.0412609373064091,1,568.375005699497,14.1533679334558,-11.7394384006313,2088.21600742512,46.8272782320442,1485.6121557572,1275.41318132456,1365.43528603171,29.1071793214116,-23.6337089172596,4135.5745743856,2082.73338914129,53.9483886521709,-29.0738639228319,948.303381092636,-10.6548190897343,-1.85535968287891,-5.83164612989654,385.793234610381,-5.37996051715204,0.185136650906536,-0.899862645709702,511.938059664571,-4.73415984948311,-3.49333036817356,"Sweden.Abisko.NF-Wetland",303.813333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0367641174899681,4142.68916038921,1939.43271926621,6137.62584004118,6772.55924283465,1916.8490471521,729.501236979821,60.417890026362,0.0364282486428108,0,2196.84140568891,53.2964610450626,-60.6222208770903,1803.43118095456,-45.8702564853609,785.384344111867,1114.55514434662,2079.14285086732,-53.8922515617315,106.022389414015,5077.87850974096,4117.95359794749,95.7319631096414,39.8339525997996,5020.17232942638,-63.0248212762808,-38.7215762203252,-43.4148342875272,799.335945183796,-15.1538718346475,-49.6316252111311,-28.0821970507878,879.687222103742,-28.2437049848127,34.4079721634644,"Sweden.Abisko.KJ-Snowbed",210.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,2607.20388378146,1428.06455972119,3753.73449219606,5382.08471017369,2317.31276440703,881.203843536191,-471.870940787959,0.0030463479924947,0,1044.4325801081,-2.84454736191738,-19.092295435524,2779.43113786594,-53.00532538445,-856.962922537047,-1018.13474694311,1656.31044415876,-36.3781122538095,64.6083218534634,4222.498931767,2108.67193989342,-11.4130256549354,58.9803331605238,3951.27760625401,-29.111525118456,58.1398671646505,9.89443534191071,639.499530902432,-6.21895251759185,-15.8029096395223,6.98853044175573,904.14762632585,-3.85806543190434,19.0126820129321,"USA.NorthSlope.16",139.166666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,1710.83760859845,989.458798005394,3557.77710584418,3403.19955124427,2051.28520633983,1096.03135318031,-116.62533007715,0.00761133630294353,0,889.085558913215,29.3790059166564,-38.0753290938691,1655.70571777539,53.3889464044755,-1114.14570455729,-1237.45874024193,1542.5109685484,49.0364003538721,-43.346744290042,3148.63351087659,1580.64299372735,52.6888113919409,-40.9964176417062,1057.89170622771,-18.1520637252023,-17.5218189412248,-24.814243690927,722.422648288053,-5.4665209018518,8.64825003762397,-13.3621695343868,893.233885728613,-1.82536045629336,-11.1512216400516,"Canada.BanksIsland.GreenCabin-C00",50.0333333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,850.535437763116,-457.15894104442,820.021750335564,1106.71318907919,2363.78028474412,1727.61324512489,-50.5444363087846,0.152310863137245,0,1417.92990884021,45.4072381227218,-45.9741675941683,618.658427204265,25.7774344668444,-1793.79847327896,-1879.4225082795,620.320822976723,23.2434784324236,-12.4548755472673,619.761072371014,1835.88152212931,58.3016800420715,-13.6317965796336,644.60380265589,-11.6371272364653,-23.1954694983322,-8.83759183380243,582.270946439464,10.0492788192089,10.9579017240713,-15.1295767379466,1509.56353065113,5.21664201235809,-35.6620363881413,"nonveg_880",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999643504619598,874.51193489162,471.285280695206,906.025787977017,1514.26015289487,1995.28027663107,854.555349012424,-273.07494417026,0.131720691919327,0,780.932223655143,-10.0462311444775,-22.577508186539,1348.05035533191,-22.3255179961051,-3955.7045781829,-4097.85134246731,1173.23632572416,-18.3170588858065,-18.1306163664271,1209.28059345979,1091.57828530851,-4.79420833437173,-14.4194349915114,822.6361671154,30.3034899104381,-23.1651247016491,-27.9533826844097,951.605434823975,8.71803917177242,-8.56935932529418,-6.81158778863593,918.367410494136,8.04696338821011,-6.18785256156185,"nonveg_681",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
