"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NBR_earlySummer","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_SWIR2_lateSummer","spectral_blue_earlySummer","spectral_blue_endSnowfree","spectral_green_lateSummer","spectral_red_earlySummer","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_cti","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualMean","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.00999999977648258,-230.513944932755,1199.44484695848,-358.563924254685,1251.28371314321,-798.129223585034,1434.27968406891,422.951157953311,2501.11582678435,2844.31683164746,-164.515989529311,1398.00548955198,1025.83637259552,1098.64283987876,704.657712422118,521.048104479873,910.384444899611,959.955841152517,996.802615257684,1318.19585763292,-0.358220964670181,0.0162768941372633,1.45060038566589,-0.841850280761719,0,513.484452923022,1721.70018420856,30.7252564885448,24.0380385332398,-71.4979395945615,2565.14032885976,40.1058532136814,40.2726480828875,-98.9119557873158,-202.961478557148,-98.5770627550872,1846.28695852185,27.2001637621659,29.912906836582,1407.62950218494,3008.83282117677,51.5740539870393,44.0636608618298,-18.0632107822689,-103.908233441552,1632.20685043628,-21.1525763460976,-30.5149057408517,-5.43988281730018,1237.24799079871,888.801553678949,15.5995103600462,11.1858059550262,-43.1316086802526,513.745326457425,7.45420627597886,3.48391188051447,1.58373838550052,328.959512649538,1.47156607049367,-16.4479756324769,225.797634179122,-0.392044075508981,2.88070719227182,2.01851463610156,-11.3984728687743,209.024913804269,-0.57477454571648,2.90734524042604,-10.4512456902134,67.6728985623639,"nonveg_532",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,4446.83641860688,4778.1010030729,2428.12404113556,5688.40918328131,3260.55019429354,7509.6954322347,7810.64485971025,7914.31537753786,7969.11493960008,5310.85289565249,1920.25326380922,1653.5693492017,673.5445067803,426.398994167658,368.972720820001,540.547133454005,544.268706124589,405.598411951797,231.480430233606,-1.69353399276733,0.0652286857366562,8.62164249420166,-1.25790009498596,1,4120.16973191554,2234.43176936872,56.0046055522846,9.7139758997365,-7.614274192412,3572.69070429982,74.4600732724346,8.57322464536821,39.1416721287868,2771.25693651554,2274.79134985927,3327.9645968389,69.8939889829938,10.9311918636996,7195.20064829821,2569.4047586629,62.8023999529003,7.20150558111037,-3.37218968978834,14.3074709143033,1540.14705602049,-18.3915237806005,-26.9069190435316,44.233969831936,2656.99329978364,931.670325643746,25.0556220956029,2.34644630568378,-2.58261363448248,411.065439537046,5.08235276786171,-12.0901599863837,1.75266304372485,307.972292622293,-8.9092843510248,6.78537508657886,176.857726119093,-5.20169782703214,0.534836858118073,1.55291374240837,7.17034830612577,221.450961207111,-6.51326356491502,1.21957568399709,8.245017599976,70.0586049990601,"Finland.Kevo.11",2258.214,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998152256012,11.5676352733052,-82.5158165005063,56.6615268429691,-2127.39938252683,-2165.04258417992,-188.956353944715,-36.2426277982533,-144.757695004165,7.06620934442059,1.87693939061357,3181.61047214165,3299.48356201446,3123.90484034344,1285.47044894416,1356.65131690202,1774.07621887239,2151.89770721091,2146.12607218603,-243.913098057543,-1.61041688919067,-0.0304965078830719,4.21474647521973,0.304266780614853,0,-18.9300724732282,178.482701136657,-5.75750648827926,5.10245751892084,18.8166903547623,882.380166382085,-28.463876334906,5.66603352198775,35.9741200465028,-2209.88649615184,-2133.37572180375,777.6148546675,-25.0843501505645,4.92146982667253,-72.2027056024197,196.022563289135,-6.15591268823639,6.12570510278547,-37.9559760871464,21.7030134411823,377.613641106976,-12.1810851969992,5.93195285029054,28.6836321280381,2115.6944445116,323.04082608562,-10.4206718092136,2.97577116182686,20.073127231359,168.07580738382,-5.42180023818773,4.55815553435187,-28.5076297171888,96.4997592803875,3.01561747751211,10.0698511475794,322.868008548479,0.844666569182486,-7.54123425557248,-6.53082690387936,13.3263964209237,293.038384316897,0.791927507986287,-7.77832882011,13.4867539104938,74.399537962522,"nonveg_995",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0201598238199949,2547.45780535329,1997.03451836288,1399.80712469275,22.6182700733962,-968.25070119794,3019.02752019076,3606.39076770969,3688.04431048054,3571.52425680513,3054.61626719876,2342.29771753316,3040.16634154969,1822.81919770138,685.632468207872,773.946700229776,931.981637594421,900.736219723257,896.387423196394,-613.825651660274,-3.51337766647339,0.299044400453568,18.7420558929443,-9.44462394714355,0,1929.52510515094,1147.65068066054,5.71581589521223,27.8601868165441,137.605821747603,508.477336240983,-20.327150227261,16.6195765911561,-21.0878818723885,-968.25070119794,-997.912328789399,450.860636314795,-19.6026363615128,12.7925761051888,3387.92062447698,669.01679028978,-1.54733682643439,24.0215972441027,29.1300134188547,-20.4133856927147,1129.01979722902,-49.0878172708268,4.78075690556623,2.47285632724288,2099.34826846551,892.556735412504,6.72804261605512,15.2539385159602,130.507531740869,1046.27302848689,15.1480175856677,9.20016774497977,-41.8793395042064,728.560667981486,5.22077683541824,109.537618061337,115.816379648686,0.830394859490555,9.59069547984697,2.73644049560519,21.4126167515122,114.593906660411,-0.916559820095422,4.18301983383293,24.4654568312698,69.3550267764704,"nonveg_1177",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99996942281723,317.189813619916,51.2186854238129,-503.640240254407,-1662.04461889346,-1463.49867238045,54.3804608048539,697.437001636965,394.498824625693,942.65363640532,-89.6128336214953,1995.87909682482,2517.20854720691,1925.63863782171,1745.50129020935,1340.95804765745,1649.98033332172,2644.62810845521,2083.53517302079,-180.788735100336,-2.70795130729675,-0.325648635625839,22.3764839172363,-0.131830021739006,0,13.4847090476513,1030.31462337331,6.65263494757181,30.3819099924597,26.5971128196103,741.739582274892,-1.5509154095515,26.4906993669604,31.6362985989619,-1752.47045654058,-1652.38155634804,650.672647278841,-2.19411001230554,23.2383088313872,399.871417970267,1032.26647002682,5.33308497875367,31.7240419857309,-54.8154811779627,30.2938177011272,736.681273674345,-3.42173980385516,26.3100454883695,34.6923176537792,2222.6401035873,471.64860077983,-2.60350139595514,7.78830887489223,15.2624919767735,527.884518931978,0.143355843777971,18.7147825410705,-36.6509015915937,380.515627260102,12.0725234546994,29.3309536216716,744.574653194603,-9.89987866768492,-21.0334102253052,-21.678041650711,4.73084878513271,769.801354888027,-9.9051315898911,-28.3749250917468,1.50502844281059,73.8174115581829,"nonveg_907",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.118911124765873,1861.43020336531,1926.97392666902,1433.27130331087,-352.546205954104,-1520.26367209457,3443.04847985465,3872.78607483092,3925.04059191961,3722.57615481482,2765.57501005528,2714.41847651085,2634.88630526511,1836.53925349984,651.50359521335,640.513969571822,809.71826203351,878.423265953677,858.072608964988,193.074756238377,-2.68289060592652,0.0160899296402931,2.82288770675659,2.94953701496124,0,1690.85773034665,874.5188926832,6.07833734305095,13.3554158276868,3.02991980089195,1463.78993592608,8.4508696333652,24.0777956094367,10.5082462133984,-1503.51598308478,-1851.50695857145,1069.28835940368,5.18081231551478,18.4888603858428,3507.76977384021,1681.11667600253,17.941549458409,19.4165988972029,-17.6947815867855,10.2515245390349,952.984009336808,-21.1774224297068,4.56233864685006,11.3030642192192,1822.20813411518,293.317471298192,0.193841154006683,6.32432487484203,2.90560052554389,172.24501562089,-2.80884231230758,3.82766701379755,-12.6795702251446,167.367196427009,1.50266912196086,1.7834684987522,118.719175786032,1.82498076171775,-3.46286971530556,-4.29766153244812,2.23655665396743,116.075039154001,1.95811560027445,-5.08884325369111,2.80720992798481,69.7914613990485,"Finland.Kevo.3",97.122,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.204901129007339,2050.61311221641,3475.53262702191,2111.93829686507,4594.52420492821,744.232037231197,6294.7574621684,5003.66552215223,6845.69387088999,7518.50751870886,5104.63835280688,1531.43478603628,1324.9735359496,679.437779259734,324.294674843191,282.325101010643,499.13697989102,454.436209235395,435.684617749232,-86.6258439399577,3.81581115722656,0.00705437455326319,0.793582916259766,-1.29260766506195,1,3384.65152862064,2432.67042168337,22.8304523801033,24.5830681025226,-71.6618868483316,3692.42898755062,0.778110206910625,29.7389845043942,-131.872463841093,2406.58096728335,2423.75564714063,2684.07189850345,9.31396811368937,26.9348531215608,6872.98092432439,3152.38675417826,23.2894257150034,29.1207035341529,-9.59132128281502,-102.993919937837,2917.98132802766,-51.5951342064883,-25.193848110029,-17.5405116020366,2327.57987627731,1230.12453282807,8.0944565302175,10.3802096896766,-37.9027494209672,735.416594522744,-8.09517243677955,-1.92865203350728,4.12426412279007,603.303453182389,-3.35219370254536,-10.207170213121,285.507902242227,-0.739183035891111,2.30585728300891,2.29663194307163,-6.4938513578125,386.118395613691,-2.28802167177832,4.50517115197808,-6.24026689698438,64.8669033321501,"USA.InteriorAlaska.2",1091.49333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.979935169219971,1023.12933404401,1190.913787766,260.254201062899,-1852.33166994709,-1983.07345385672,995.660691193461,1866.92017723673,2130.28991168889,2868.28944500135,425.144811244301,2586.60592234233,2938.35902676743,2300.14680778682,1094.60760517982,1024.27669930678,1112.77732335931,1375.01346449548,1220.40613271601,905.907334500835,-3.56289982795715,-0.275612264871597,28.8161449432373,2.96594738960266,0,942.87959338454,1524.25057004371,5.9194446024332,39.0855558283356,-5.99230191864249,1752.31100072524,-46.681456649472,51.53855884486,-10.0000131040244,-1692.33132419813,-1517.32868047524,1518.76646322346,-46.0232261582866,37.7464218732868,1657.26100727295,2443.14463375705,17.2883599984594,55.0773162884674,-26.3571261897309,-9.40606194471992,1092.91733457215,-33.1187071082469,28.5532812819364,-4.58365313882655,1992.71181366835,837.557717485599,-8.70959764003256,24.6340505142823,-1.08412685065838,1103.75838335805,6.0286609554311,26.6121344655537,-30.2195556677331,776.817764269279,17.3842819055417,10.1795538614965,714.744289785088,5.15944214016647,-10.2186753058531,-12.0141398098398,0.203713242221803,658.865567453357,6.98700945046619,-14.0059161819758,0.108163777929998,65.0341713695561,"nonveg_725",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981374502182007,2470.53382258263,2734.87355906598,1823.00671395576,2429.08927402705,1049.94765916961,4238.06395240769,4557.5619870497,4892.62745966341,5214.92594431315,3289.61065519384,2552.62898913564,1890.9844890123,1126.25630595066,553.945112080344,496.779945459201,657.544451324162,902.325966809869,780.959288133543,41.4577463463646,-1.76038054625193,-0.0309373467332787,2.41532919141981,0.726087633106444,0,2406.89534327326,811.922282631404,15.6466076570161,7.34141707321778,-39.3773193247963,2142.15955222792,-61.2045586350834,1.10978779326235,-27.8170010687751,7.51434446527867,163.712248836517,2178.72953462956,-61.5294756230026,-0.699941328457593,4232.98717096598,1203.55462836991,18.5096529268615,14.7381240094529,1.5715194743409,-65.2619113364925,2664.31010810622,-41.5534111195063,-29.1474088220728,-30.3735156440056,2301.86664363561,521.908242107771,2.0884361449585,-4.25180251463285,-22.5201507112251,1098.79760897163,18.197865682483,-5.52326897233434,-17.2631242014327,738.615456610908,-5.09041979143331,-26.5619982643066,897.316793636348,-8.70492962816672,5.38328713111668,4.86775178408611,-15.9462811625585,819.942557566595,-8.41739665008832,5.17348881877213,-13.9957293717167,61.3034433785946,"Canada.ChukotkaRiver.TPO2",707.26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.204901129007339,2050.61311221641,3475.53262702191,2111.93829686507,4594.52420492821,744.232037231197,6294.7574621684,5003.66552215223,6845.69387088999,7518.50751870886,5104.63835280688,1531.43478603628,1324.9735359496,679.437779259734,324.294674843191,282.325101010643,499.13697989102,454.436209235395,435.684617749232,-86.6258439399577,3.81581115722656,0.00705437455326319,0.793582916259766,-1.29260766506195,1,3384.65152862064,2432.67042168337,22.8304523801033,24.5830681025226,-71.6618868483316,3692.42898755062,0.778110206910625,29.7389845043942,-131.872463841093,2406.58096728335,2423.75564714063,2684.07189850345,9.31396811368937,26.9348531215608,6872.98092432439,3152.38675417826,23.2894257150034,29.1207035341529,-9.59132128281502,-102.993919937837,2917.98132802766,-51.5951342064883,-25.193848110029,-17.5405116020366,2327.57987627731,1230.12453282807,8.0944565302175,10.3802096896766,-37.9027494209672,735.416594522744,-8.09517243677955,-1.92865203350728,4.12426412279007,603.303453182389,-3.35219370254536,-10.207170213121,285.507902242227,-0.739183035891111,2.30585728300891,2.29663194307163,-6.4938513578125,386.118395613691,-2.28802167177832,4.50517115197808,-6.24026689698438,64.8669033321501,"USA.InteriorAlaska.2",1091.49333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
