"permafrost_index","spectral_NDMI_earlySummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NBR_changePSLS","spectral_NDMI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeLSES","spectral_blue_changeLSES","spectral_green_changePSLS","spectral_red_changeESPS","spectral_red_changeLSES","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.791532576084137,742.102109777022,5519.34983520976,4596.55551733275,6777.94142860513,3722.18048154166,2256.80465714664,670.898747192559,578.153098293419,14.2402980019421,-2.81490989791022,-0.0255498578978909,0.0590243378447162,0,1716.01579404488,16.8929195352357,20.6030240013284,3131.34785797635,35.4909987783876,2431.30659488319,-64.6911597047498,2195.50499735036,-41.2874976972448,27.1451239598738,-3.17648787337883,998.676269464089,2.80871029742442,812.394104497393,-9.50030672596146,663.847355463175,-4.39974967863319,-5.97333571347714,5.12665086777992,-3.39764446578373,-4.958270373141,"USA.InteriorAlaska.EXCELSIOR",202.697555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,78.3326373540515,5720.39571550646,5597.66939636019,6719.22529650383,3882.76948958226,2409.1322130113,567.081749290068,601.396978032934,215.08174452955,-2.84566720326741,-0.0480567986766498,0.0679564327001572,0,1285.61926240029,18.3122539768923,22.4356059098946,1406.93535001486,-25.8535153778738,1169.22573246275,-29.4786763441355,2875.96102398016,-66.7273279800732,-26.7698543703719,-1.40252544503341,253.748193244318,-4.52765049197807,829.011167820883,-6.07688964775086,746.883046980166,-3.25137902805728,-0.0510664906626472,-12.1226407069489,-0.788045240073448,3.32248216656937,"Sweden.Abisko.VJ-DryHeath",134.133333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89070326089859,802.948468131174,370.827518497206,73.9543420698629,1787.77123504847,-186.66436359243,1775.96740728744,1204.30053102421,1726.09574345675,-197.642713981608,-4.20977354049683,-0.0677944645285606,-0.423534631729126,0,1463.37001571934,-11.9011596329523,21.4487876698557,9277.72137130446,-145.111015421007,9008.06569603636,-56.978939025065,3187.60863932419,-34.9635553904843,-91.2621786261415,-50.7818387823783,3266.24121547545,-40.6489685831547,913.168753283192,-24.644222322808,813.468948299169,-15.0873823598669,-32.7084240335748,-43.9534090696562,-11.9941202232879,-32.7763357113992,"nonveg_1473",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999777436256409,6666.05235392521,-2297.9532185822,-3512.58495263994,-2203.64967404012,-1669.7535262354,0,1171.25963768237,682.130692571455,-94.8488836627168,-3.19408512115479,-0.156451791524887,0.458054900169373,0,1407.61058389162,-18.4842505241408,22.7603350897091,3501.49851967771,-14.914521249362,3324.74990820956,-104.135693956982,1131.07749971201,-27.8761636284707,10.0584842419623,-99.7911566473394,750.290065773879,-6.3267882323155,152.375211474943,-10.1880010867537,108.636234309771,-9.58639743475802,-51.9879807462757,78.9197156332143,5.53086738935266,-78.6217690796585,"nonveg_1367",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999643504619598,-4148.51644355628,1115.130584045,1482.52805260644,738.340331297759,1247.94182704381,2692.58818975258,817.569593705666,708.395865935956,186.329435059042,-3.78199338912964,0.131720691919327,-0.0781276226043701,0,674.181314252964,-10.4570133756247,-14.972028754092,1458.63949032669,31.8445793834591,1239.96431190241,12.1681693956149,1207.50986511707,-18.8440393739622,26.0920862069897,25.3079950981796,727.992424441746,-13.6762418747769,948.51469101837,0.00314857600443474,756.922974552407,-4.02046564572218,6.40034274076109,4.45735013002162,-8.20208082347913,3.91046098508125,"nonveg_681",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,397.006435762278,5223.36671551755,5147.70146044407,6379.49737857449,4297.3719149408,2397.30064739564,712.196021011833,675.712723832852,16.310106545696,-1.25262159771389,-0.00921727475468759,-0.0108732068652494,0,1636.73134169359,16.4006836693523,-2.0462803438152,1812.88716916358,38.7078109977776,1337.49796572341,-69.0544845023836,1731.50288160416,-4.98331013591818,41.6189113539679,-16.2087537399504,861.288608511,4.82968098406588,599.402681408083,-17.5862993464403,439.160592169996,-8.299774513654,-7.20250572346492,7.67509107129335,-7.41704420661766,-6.44685730485196,"USA.YukonKuskokwimDelta.72B1",277.904074074074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,-1091.44792891049,4135.3550613237,3719.8967456622,5027.87735268655,2619.73814164189,2760.31289892986,774.119540853763,727.750125908881,247.360247089204,1.1057223478953,0.00948995538055897,-0.00686576093236605,0,1915.02153240288,42.3882041754073,-19.8568066864008,3597.92957744895,85.8857196068959,2545.54899199293,-148.573174761372,2651.31804337549,-17.8051788270953,81.2425696182166,-52.5647426907185,1459.29215425863,25.1233081380147,1106.24521624559,-56.046747341773,616.183693864234,-25.7132986699637,-14.9832525715934,13.8710682129438,-15.1774404148899,-22.5866847685141,"USA.NorthSlope.15",6.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.999998509883881,302.519411766861,2671.31161284126,4448.13867759258,1667.60964557754,1626.80980171246,738.806624388058,777.411660400803,485.585522491383,418.26318434884,-3.65737342834473,-0.287039548158646,0.112993478775024,0,681.456697719671,8.81117229493901,-24.9050871903753,1728.24901686497,72.010375702707,1875.1033120441,82.8901956234638,8785.21393501987,-7.56900348290728,85.5218508857082,269.307580550515,515.059129215568,1.39003219392131,649.739999985692,-24.5856624580005,525.658977165756,-21.0263590866302,-9.97948283480206,13.0620152704897,-15.7958619781265,-20.914305336201,"nonveg_851",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999821186066,-3635.85119790144,-576.224138074122,1122.19025917087,899.791121621773,307.136153679681,2666.03619269667,1971.48555601592,1911.15843158388,186.61844565229,-4.52695512771606,0.209692567586899,-0.174986153841019,0,1303.74778280259,-27.7105946442443,40.4244825640846,2360.58407794242,52.6217544736972,2330.70842889902,27.176369337638,2185.76034024894,-72.2892336542715,34.5221699778808,60.5203083230076,781.413650496282,-26.5259842416146,842.099077924102,12.9424420805843,423.264986927496,5.59344624545497,27.788476303879,12.911232864871,7.67082545068953,18.3108640894761,"nonveg_997",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995325565338135,-3842.45393548067,1476.50723766396,991.438250685246,613.230075806245,1302.84883370623,2813.12966637909,777.163131867213,538.489235987351,377.389072878422,-1.43560945987701,0.00849623885005713,0.0135761238634586,0,876.155811193303,-2.76059485242016,-22.2724283245314,2149.30018246503,75.7842375777392,2108.41835190301,-27.8970878020879,2711.07666281463,-31.9929866494536,78.2292060371596,-10.2416754069352,887.624758137091,-6.22322505833624,1134.29216237788,-20.1266888290068,705.51199627067,-14.5353749024752,-1.78590831897359,17.5019181089202,-11.7253096988351,-2.93850980840737,"nonveg_979",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
