"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDVI_earlySummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_lateSummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_peakSummer","spectral_blue_startSnowfree","spectral_red_endSnowfree","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999998271465302,792.953507740865,536.193866579709,41.567525423668,937.360214705999,187.935036938672,590.57910579457,4037.36464826956,3374.00394035892,3610.49622307307,3816.79483191772,2635.35126068637,3082.52127229741,2969.62401299615,3025.90929200716,377.463080078754,-1.10877621173859,231.385070800781,-0.145394593477249,9.20244216918945,-2.74258327484131,0,541.717857287047,9.87537081389059,-18.1177058432913,-5.88812544678954,8.1021622589914,2021.03021808843,-29.0886247899143,-48.6433066750253,10.0106324603579,47.7644077618181,-418.181345905659,1846.30030955825,-24.4937011659399,-46.517849201685,7.32203135346636,43.0902415239305,241.687529090542,849.307759546531,13.3377349581319,-28.8240452987434,12.8029228275895,1750.36201490637,-16.8761148828116,-50.4455010751256,2.8014078583902,41.909786792192,663.360707910642,8.30302416768819,-21.7126110128025,10.4901432470795,645.836659255013,24.8398715098082,-16.8922806331874,-16.539119721731,-0.652431015323297,733.81549967538,28.2236730644377,-11.0351956867941,927.474153097429,-11.7335818676947,-22.9842716131909,14.0355097526456,-20.3183086489781,10.7738419483548,-1.70555747130171,-18.5555585547114,-4.69043991758413,9.40810494177166,73.1055057925722,"nonveg_855",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.617753744125366,3529.416897719,2535.63155210211,909.063249721848,5716.08668665043,6892.59520588276,3650.43964932655,2898.7862612321,3169.84156760907,2265.05424660427,2409.80215895985,686.579473399613,843.033576840692,807.824716893606,693.807150105019,-16.4892333677638,-1.58230510986213,253.919887658322,-0.104036560714847,6.21220462009161,0.258099006131442,0,2346.46616669597,-10.4995051513373,47.8303354232096,-36.0911932657311,-52.1516719180356,2451.84966956213,7.75080589196654,56.51835551732,-34.3972443877249,-57.6859746474548,921.138989816982,2157.00484412667,0.876859155770406,48.8098574489463,-28.1629103140039,-52.7692287393546,5302.53221397058,2965.44313505767,16.171509740757,55.6326902041448,-68.1533048247054,2599.58020674087,-68.7345433268997,-0.469561426775753,-9.48617865830406,10.7431146053681,1326.42823326562,-28.0854463564402,31.1630139625784,-27.4969610244087,952.776136268946,-24.3227053620222,11.4195603786601,-11.0866784993151,-8.36353947601635,733.452658587391,-20.5511736100452,6.23759047583393,565.003446777878,-15.7111427560307,3.82329060236932,-1.43369883483522,4.800466115176,-3.26233981716769,-18.0788832797355,4.37260753495608,-2.69252272090604,-0.857669802312553,65.4585609988477,"USA.SewardPeninsula.QuartzCreek2",40.879797979798,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995860636234283,-96.0316462076023,-669.580599599037,2586.02133267527,-903.169984643735,782.659832370899,-1646.01508028205,913.125654219588,1347.74542978793,669.45803163316,543.19271993302,1412.81790111389,1450.56330734794,1129.1480264217,669.048799926263,-167.391787775886,-4.8102126121521,2282.04028320313,-0.304121911525726,30.2174415588379,17.7352561950684,0,1216.48177675069,10.4281627889352,10.5863367860695,2.78322018552019,-17.0034078948263,4657.99128735665,-31.688683066974,-46.9208090014252,90.2494505589429,159.657956699773,2559.3539493409,3801.6929578316,-26.3302921666409,-40.0146452351905,74.4035808801843,129.601500104647,-861.158720889184,2428.67491265295,13.5062744661512,30.1041038752613,-71.7856934868457,4941.73597450577,0.888161561217914,28.1745030422356,184.059202950964,0.107856060854637,839.77645799958,3.77983046225649,-0.343663010047363,10.382421421428,659.083825040212,4.75239706227729,4.84708348062181,4.38918739582455,2.48736518817357,572.567843955555,2.00102385074083,2.7512391076043,826.076896403912,-11.3988782324336,-0.511250564560963,15.2940422990147,-2.53293943710906,12.808519370581,-4.32243890654324,-4.38231775110807,25.5610681386356,16.9165937329595,62.1472146822005,"nonveg_1344",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998883128166199,1213.72170427224,25.1648755308926,-3194.79030394616,2401.03780718553,3563.01340633067,771.373536011597,1913.79387902891,2452.57878094842,2835.95283449472,4036.67920583107,670.814330625588,1039.99459760429,1333.09053417757,1263.88425367447,-580.806773357691,-0.784139096736908,84.3863754272461,0.000741572817787528,0.0906719863414764,0.0445140115916729,0,2233.13878536048,45.7137241823594,31.6606023911429,13.0238996734955,-73.1560466025466,2032.64518112485,-10.9004774508673,41.1053244563562,56.7003967799756,-88.4475738559698,-2603.71489549874,1538.52916582523,-11.8725530561409,28.9907676640478,46.1628945035287,-69.6545663610758,2401.03780718553,3122.59579063711,62.6793950451514,44.6913691978898,-94.2350809322311,915.869313690549,2.52457677874442,11.7082820246115,32.1067638119586,-38.1352314820834,1334.59953850245,30.6082552531896,18.7836052695984,-48.6936565100145,1895.1367925922,54.0611508245922,18.8287258135695,-17.583933645812,-53.0470293739731,1309.58999913063,35.7600607167284,14.6087854036804,430.491166575116,7.77264557691174,5.97965091272439,-15.1462802308718,6.38260615351113,-16.2045345463149,9.33112738565944,6.76368970451237,4.07095767665323,-17.2409374454872,64.8130336167065,"nonveg_632",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999642372131,-2.63952133881605,774.644684945189,-2138.0374960918,244.320080040303,780.045637322705,1020.41610548827,1941.81093455284,2371.86216421578,2779.42072662475,3130.22399933545,1671.02077247407,1782.11558859556,1863.91807404785,1804.84323670291,-46.429349750274,-1.93563044071198,169.012969970703,-0.00656652124598622,2.42607045173645,0.941163420677185,0,883.904759025986,-43.182455904667,22.6383976653563,41.2522912167469,-14.8811721315252,1861.32832403151,-103.407129112862,10.9938623820063,76.5374508961409,37.8179038189328,-1371.26066346293,1635.73726897647,-90.874292720915,8.74358855387848,63.3495048720563,25.5061032842965,1020.41610548827,1042.40614273187,-43.1164458582206,28.1960819622317,-18.9789832463501,1465.39391193537,-81.4107728852982,13.2697963313932,58.3257420279193,10.3010034704519,675.381917688172,-37.5212176493429,8.88475331247868,-14.7108048352878,438.602495216709,-11.5972734291278,13.1161813391903,7.98174750054597,-36.5502079347258,465.577124763622,2.03647427935986,7.14183774455021,516.428675995889,-25.6105302226171,-2.9178490520411,3.17500225130728,-2.55553547261889,-3.39390480118241,-19.5668638182587,-1.53789044751372,5.37043975863065,-6.8168737876908,73.4677386153495,"nonveg_922",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.910017788410187,-108.754827367887,-409.170989719241,410.012550425079,-660.476907500616,749.54191352481,-1624.81563264186,176.117890090135,23.5795252946753,278.744855157501,601.321426831162,96.6700125026606,269.768556621044,88.2977490719595,463.413763222474,-1258.94495173792,0.195322975516319,186.916198730469,0.00564983859658241,2.03024411201477,-2.61271786689758,0,1154.52201735279,13.6552801068797,37.1350371739756,-36.8467856138844,16.8227272272024,2337.46873403323,57.9315373331329,46.2163005523612,-31.6820176699619,-27.0187829111924,831.54172358921,1396.86690650747,15.5027263240753,45.9046490164266,-23.7097461312542,22.6362185665385,-954.809759458369,2374.35754616667,43.833578415511,61.3051661315403,-14.9728521310223,3649.63285266778,8.42200125904554,56.7443422484681,-0.0765154852102443,74.5326862870726,773.547295582673,8.00535864046069,25.9751915431538,12.5108198048849,601.321426831162,4.70652085178574,21.6425203518207,-20.7352216148677,9.61189155715519,392.341107322757,4.11743914060699,13.1198889664958,418.830086129356,4.76548499740978,13.6517137472322,6.57527897092672,12.1552405657869,5.85451022183774,4.53525485732127,12.9921720699041,-12.9350349707074,6.25761405341669,59.8429747799568,"nonveg_1637",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,338.142096206143,537.467350776091,-1453.83142789336,960.781213995297,2168.93850770143,1180.0627107705,1179.07112329341,1369.77325145872,1091.52579191375,2033.05266552075,684.016259197812,688.296931485853,953.455316596647,1162.62476512947,15.3614427631936,-2.38980317115784,701.979553222656,0.113934069871902,6.64162302017212,-0.137973546981812,0,873.979483768785,-11.7250149747028,37.0481438642798,-30.1800088829042,-39.3707213210719,1571.9529974853,-85.8955635709158,36.3398347122743,-38.0040628364021,-23.8305144279879,-1051.70676812424,1539.6469167935,-75.314636826019,42.6273178229383,-45.4175731726107,-37.0445333455954,1180.0627107705,1598.8304416808,-12.8989115750122,67.1198496503408,-72.7736050419188,1284.96762950156,-59.2906147997699,66.9637255475565,-49.8652404334318,-52.8142111000287,642.017092278725,-16.4421750574313,25.8995605112572,-28.1943947108771,941.526873607005,-8.61250988487755,38.3252602920954,-31.3507467351301,-43.485993291188,684.143661146538,0.921883057821386,25.2475576018348,466.057486156822,-14.6082222176898,19.5843467101684,-20.2350457117679,17.7368808854981,-20.247198841366,-14.3516665121947,17.2325204154785,-17.4307873777356,-20.3967988546765,72.8369972801475,"nonveg_832",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.977037310600281,712.220651980846,210.913534181146,-3762.4291067135,1619.96892690684,1713.00211770696,783.869151622506,1178.87658211722,1598.57687002338,2214.50052477088,2474.49275271687,538.222146416649,722.159663186226,1016.76039677334,779.865589100895,14.2697207024119,1.18481719493866,394.465240478516,-0.00788228306919336,0.798784077167511,-0.26310983300209,0,1080.46210098227,18.5669302888778,-1.15809182127581,30.5211731178509,-36.8842720445759,1527.96942385064,22.9719339071305,-0.427691977455753,45.9637445874708,-48.072203181193,-3761.79328549365,1303.21639412538,20.3710162532658,-1.17067664858146,39.2403612399449,-43.8853855297744,1619.96892690684,1676.59777483089,30.966658343864,3.44567373333812,-52.0560462273185,1042.65021084804,14.1334439868174,-10.517017041965,47.2503341668511,-45.0092321061424,769.02283974016,12.9378722901483,-1.83981993788261,-27.7892598120973,730.034700814212,14.2268180139155,-3.72362292119762,22.3224216655414,-33.6400314884198,509.49391050548,9.58412044782056,-3.14682450656912,414.060530399707,6.53734027321051,-1.55830484493292,-15.0860063576842,-1.41601609733788,-14.0381559165746,6.0381564849783,-1.28092273636099,11.8447403836225,-14.0286063612913,60.8866897713279,"nonveg_968",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.516230821609497,175.051159105542,-178.272589318819,865.916783388455,3438.28425100558,3985.54126839752,1338.19590850324,252.483254049993,0,0,0,122.58861656108,49.0427407822078,0,16.6559988785924,367.025039200821,0.71236777305603,46.4620399475098,0.0151116121560335,1.11918592453003,-1.10871994495392,0,472.253205820455,12.6187053008701,-12.139634496108,-5.75406260562742,5.76135745486085,3010.77334604361,16.3357041499615,16.3991211999459,-33.7346995444835,-97.1684894139344,621.012405600042,2274.2908302438,-11.6122360929882,14.8693327315418,-22.7998964674542,-76.0823135431458,3242.18670936298,2647.34535989428,75.0031550893691,19.5448934782836,-50.3863605482961,4102.6433373602,6.87383044228342,-40.8772897581832,40.349916099789,138.025881176741,252.483254049993,7.88455754982443,-9.01725907321405,2.56980716272299,133.942483997401,4.78366014276433,-4.78366014276433,0,0,102.90431526874,3.67515411674071,-3.67515411674071,161.021955451797,3.86797816817654,-4.73259782330686,2.87632248665654,-3.76409137031744,2.28606400800569,3.32759237266422,-4.07141812466518,-0.724173864286628,2.13229307748729,58.2994980725694,"nonveg_1880",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994853973388672,29.6417858577755,178.419049450983,-1468.69415998103,195.908536422507,630.250125854363,357.326384113773,1697.38227512975,2049.42214676279,2525.50487786924,2350.06678820934,1270.16006775239,1863.25403160531,1786.21698121771,1667.53902586514,-124.818368593059,-4.34775304794312,2043.7158203125,-0.0957289859652519,23.6059303283691,14.6033811569214,0,542.123164960192,-3.09952632485848,6.22270730870563,23.7180370811622,2.63868590035069,762.951016416401,-15.8948128420084,6.38453034159442,34.6778341714859,8.18051991108787,-1030.15956690507,799.241331717752,-16.6508610774532,5.44107044803503,29.4745289511894,7.00586185327383,630.250125854363,816.510495750494,-3.36287182690138,8.86411407003788,9.74166387271138,827.204331470082,-11.4855194040138,7.60757172985751,38.3189027482027,12.1736879970265,420.488102299871,-5.31993598483148,3.44003469209895,7.60535896298163,406.685105365985,-2.38797190330612,4.62524111374982,20.0053656435827,-0.512244570260514,308.379656798975,-2.39157086849376,3.33931207591287,410.630855543778,-7.19105104807993,2.13797145910654,15.0756811340788,1.32269071492581,11.2066951106932,-5.71873471885371,1.31181700333425,13.1864394836195,8.55967226528871,64.6138073441157,"nonveg_956",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
