"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_startSnowfree","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NIR_earlySummer","spectral_NIR_endSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_blue_startSnowfree","spectral_green_startSnowfree","spectral_red_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","topo_slope","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.986693325307634,1075.68862728721,1966.14589800633,326.319851194017,4769.83896519359,6374.55481393796,7429.92488107576,2790.77236203877,2547.84449602342,2371.67788721819,2395.37957519706,577.384138201529,687.70750147838,799.956659054136,122.427618389633,-2.05001088248359,-0.0279022910528713,0.103926448689567,6.23075944052803,0,4247.63828674429,119.891943754133,-46.4928917825703,-83.0861133519455,3357.03061225157,-27.0631751231585,-104.963615713081,2770.75509415508,21.4326514314576,-20.2484480100891,-82.6731769576728,5184.32431662406,3802.53752793254,6979.35564618571,195.962665288275,43.2146117608574,-54.6483021308485,-106.992404077802,4882.3837356736,-59.2447250754118,-105.476223616222,10.5487028847657,25.9968989036056,2112.54820024202,72.8464896635181,-3.0043888780071,-24.7993650347677,-44.1382447047511,1745.95048515432,-17.5279081957645,-14.1154134145275,-19.6259890681997,913.921037914408,31.5145185487727,-7.62384448320468,-5.92228481722773,568.948653637655,-5.23078353839179,-1.79292825966071,549.819672377015,10.6148830283024,-10.4952088500922,-5.41271955299477,-4.37742240009892,535.492080840527,593.035890486049,10.6061877790097,-4.01066416124126,-1.46012644415207,-139.083258,68.6970249990003,"USA.InteriorAlaska.BABBAGE",334.299111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.891753721237183,1494.04202781517,-1049.39442382313,-1645.86949557801,2877.59472587826,4183.54901652443,5720.8754000487,2835.50033438681,1917.63282939604,2991.21958290186,2804.19280225086,560.153838990983,760.70738479453,1041.30219505982,-237.959580364934,-2.04981272220612,0.0122520133852959,-0.147280558943748,9.43250465393067,0,1298.07837167959,41.8734958606321,-3.07089792504537,-16.6034015761782,1439.91844664479,3.56520946341066,-38.1670984427038,1043.47212092048,31.573563138544,4.837313930994,-22.428987163516,4832.2697184989,4324.84294695428,2060.90051638569,66.4806618188933,-3.54649716362752,-0.290881301384481,-26.9174276008038,3327.53073567781,-39.5916444987732,-63.9434976601536,58.1499074286209,65.0919716705571,619.361194514158,19.9793933714244,-3.9387135168532,3.63387127583672,-4.7399536419536,1277.97557432019,-26.4632453651061,23.8363916333883,23.4960370451374,1196.38913618512,-1.15759638331235,21.5483541006178,22.7623546469791,465.273349366594,8.29886589199682,8.93348038083999,347.422716099003,4.99923739583098,-5.47398893825593,6.37085857927581,6.49664942439098,992.946407811795,694.227714497887,-0.0731688963009028,12.2636076133345,13.4485299606614,-138.196607240646,61.3741381119893,"Canada.KluaneLake.Gladstone-MixedTundra",37.956,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999985814094543,-219.101243276049,-2107.95236493523,-1446.91357283872,-601.211087145765,-260.390617286402,24.9625348903439,2082.2159959258,201.286210136187,329.960793350196,5409.48071765475,1649.7422472202,1995.63004061945,2429.36135936913,-337.482345021193,-4.05561065673828,-0.266936182975769,0.228165537118912,20.6628475189209,0,434.146801382907,4.63420724896659,-16.2205300403546,-18.4231108383578,686.988264101528,5.52382339461186,25.4563216109533,707.81067799285,-30.3040627119468,3.89765715802829,25.3733338315679,-437.834782135492,-411.618099904618,808.579082736121,15.0339898134907,19.2832215427432,-23.7794293480621,-26.216959219951,768.267281060933,-33.4029252635188,2.24145078726334,8.46038773448254,24.0116144186809,3295.58898925316,-7.21916471343172,16.7341762984381,84.419914358419,-253.506845327166,5079.51992430456,39.4995384766597,86.4042590954311,-390.732301869581,3763.37876499809,11.3198930039808,62.9008456801556,-289.490674230623,1299.21001331922,23.4968405604859,-49.1943300995252,1637.06683240533,-22.0321740929321,-5.83356068355713,41.9883479353324,-114.937042083577,1910.55337215998,2486.08589163763,-21.480405034009,75.6786181722989,-191.237376279818,-20.4412011445653,75.5375644451492,"nonveg_1161",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999899983406067,826.933686902148,-1939.51677152787,-1780.13670605109,1248.09966831467,1631.88623560887,1555.78422901345,2861.39489863614,2086.08022690031,3272.95702462526,3480.01830217154,1530.8324873191,1731.13875838682,1885.33159395684,265.004615414161,-1.02247178554535,-0.00441957311704755,0.00359270535409451,0.340886503458023,0,828.809669036957,28.1904706898558,4.57486973739587,-23.537324511261,1343.61526488816,13.9410073687997,-29.6540448378676,1207.5584148142,29.077762730352,10.5498355934538,-26.9470802929975,1555.78422901345,1575.28066540123,926.133368746667,37.8263700022297,-25.7687003353287,5.85400050734004,-29.5220436380154,1049.01561233444,8.45182771681722,-43.7089838472685,13.3892435049868,-12.1021571913202,775.314671735829,17.1023748029673,-23.5217720375477,2.42954831076867,-18.6443285288213,690.232425562003,-20.0999548596468,-0.0594024141688491,-15.9277905804835,466.000259328458,9.34474810295628,-1.4144775987413,-11.3265294007925,499.0620646794,2.27901475513638,-8.46894852567813,473.851849578261,4.86116746734653,-15.171351055937,0.907328613636887,-9.34882278561935,1763.47799217334,428.318968196936,5.00464715733976,0.494061745655979,-7.75636812547088,-81.8818216956112,68.695889730374,"nonveg_540",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999989867210388,-37.0544032071645,-3582.37401180204,-3113.27073906294,651.408626600329,-26.2624785889981,-156.400551434148,856.742866325193,1338.30677297912,2547.31911405149,2156.38865833062,1352.15039933516,1283.62164966179,1280.55975919935,-502.133505212578,-1.76915812492371,0.00517040630802512,0.0390412546694279,2.26101779937744,0,680.754292733155,-11.3041179721999,0,328.272062857402,1573.00954267306,0,822.464101181271,1377.69814684872,-34.5981393527426,0,739.66096030005,-97.2412679723301,-84.4950099939616,1445.38800517499,-21.7730659563228,19.3205705194095,0,677.671105189327,1441.85035990164,-38.1777269276184,14.0278421252464,0,821.717771208224,481.563906653929,-12.2830477652271,4.6758672463688,0,274.411075661857,675.370187109521,6.32585798232153,0,390.930455720872,362.260370763665,-10.3125108895736,0,242.600578017232,463.203374211455,0,212.785529738473,353.870475279774,-11.0584523524929,1.55650689738128,0,197.587231036279,1104.9473607944,324.131842465287,-10.1291200770402,0,191.038744198251,-73.327618170307,70.3339627743113,"nonveg_822",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981863272190094,1976.42217347058,1748.70498996693,-185.095571607814,4250.50765977314,5949.26630030076,5934.48319965757,2861.21850217706,2512.49178958617,2479.01868570645,2382.3539640593,853.520229806747,955.840982733102,1242.02521572789,347.877007652094,-1.38579334417979,-0.106210448675685,0.0926352115141021,8.11445235146416,0,1541.74829568556,24.4345185210027,-7.94835865738634,-50.2938512829673,2249.55193688557,4.21074832037444,-44.9922615589383,2388.80272211352,-34.0051473389752,10.0865831502281,-37.2296406957356,4783.84025386799,4544.36678568374,2029.93679339429,38.0710871451738,17.8210177342711,-14.8302811416242,-45.5453198917145,3178.54206426223,-56.5857739645172,-30.8501135551246,18.0622869208531,6.64229158008379,952.449962474703,-6.74289340212024,-4.25942129247149,4.71712457330239,-27.7215917473411,616.195280212512,-11.0302147351541,3.71897381883445,-0.498440017276674,748.432380776258,-8.4519312248602,3.57504178692704,4.41762312176944,1268.04643772324,0,0,1359.32277761834,-22.1585350251572,-15.1787977489912,2.54514110346346,-2.54514110346346,539.626910737781,1628.23386885239,-25.6082965076416,8.18922568364756,-1.22988927316088,-136.209134,67.0109929989235,"Canada.Yukon.UPPERQUARRY",104.642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980139732361,680.14217314837,-704.394576743227,-974.212472156304,2637.78107403078,3226.99099516205,3339.64446277157,2052.57990174495,1976.54377324734,2384.05381844814,2422.62849309094,883.608968424326,1090.33555236892,1281.56662730025,143.431381331984,-2.40752409696579,0.0462660590186715,-0.0266610741848126,3.19336441755295,0,1592.97414370083,46.0041933431147,-11.574068665957,-8.64001434635545,1740.86680024047,10.8426884880131,47.3086549374542,1006.41058964784,8.0326209779812,6.74147494213174,34.9805114146767,3290.47619183922,2858.63848965615,3376.33472281385,94.9583434929219,51.8388183685498,-20.3384841534111,-31.0815029306181,1547.59513369953,-27.3749539594683,-15.6045181544091,27.1058281890467,91.9399513263015,828.106756297108,17.0406739707127,6.94412169849405,-0.879621376547465,22.1455026000361,1278.74266249551,13.1720912989139,-0.259213101680521,29.0003034485225,1146.63493945418,22.298335440232,1.08441029994008,27.4809683896679,566.459247562206,7.50072273249857,31.7206296578827,460.342992791595,2.37032096578653,-1.40192376105067,5.24914759699285,28.4485337170587,1283.18322399647,509.307176921871,0.0900994749154645,6.54086331464599,32.6366118331902,-119.55813889,73.2196388861978,"Canada.BanksIsland.GreenCabin-C08",66.314,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999929010868073,1578.28739036801,-59.7753641895,-564.667669927077,3812.30505811219,4357.886907475,4183.23889358808,2194.26641036828,2071.04362700468,2212.66011812034,2359.46393957909,858.260624796616,986.295310812828,1116.89558486519,843.823684088404,-0.498890960216522,0.00475542424246669,-0.0188190367072821,1.19561152458191,0,962.930961801876,10.3294596226972,28.1968276095022,-59.5623529448004,1259.38648181204,56.153139835553,-92.7699616126632,1064.3706997292,-5.60374723067554,59.3674052055745,-81.8746692099383,4279.52838433513,4445.80746351231,1580.94951109534,16.7576796142122,15.2412489091957,50.229275685885,-101.121670633462,1983.06615186537,-48.1785826710462,-20.2030087725874,71.6437610201073,-63.8746628587754,395.403078197167,1.90691144005613,3.07378071109252,17.7411376687178,-30.4156213997821,421.291202904328,-1.82444957251542,25.2607098768584,-32.4070156080252,234.331506306605,-3.28735702029597,14.2217506541068,-18.0255004851234,379.182815294788,17.0965611978368,-20.5155214732538,270.876170274077,-5.24602377251204,-2.60183165770369,15.0858280817091,-18.4157021430799,982.372037157649,246.740280564416,-5.45942446372605,15.2331088993324,-16.189086369035,128.8861834,71.5953243991269,"Russia.Tiksi.LichenTundra",15.558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.996012508869171,-68.6623421818548,-2072.82756171046,3104.56759434015,60.7857848733884,457.585344147605,-40.5963343358371,938.760031744587,1076.06816611204,1807.19813214751,1990.69667807254,721.011497658649,830.61995320979,889.6753831212,260.939434923459,-0.220078736543655,0.00580652989447117,0.0150007857009768,0.923214018344879,0,508.2024205917,-3.93574879731408,93.4391114647843,-150.25069098187,7514.03335272773,-79.7627701235997,-376.471575186461,7216.01943757514,-171.809986608932,-49.7567094967862,-316.252545652133,60.7857848733884,-234.278934972397,2831.75450517205,67.4227263136202,-15.0449726701974,166.060559494481,-132.266519758072,7191.49614392588,-171.226098664902,45.5088502741651,7.21145295811459,-260.953634151725,565.955509434896,3.02320759372955,5.17272029142738,73.9088460861016,-100.557552043601,1350.06764270767,0.0292457934504704,85.9076518793809,-61.1661819750101,1269.34271722075,25.5999869623958,65.9126139518038,-24.7343709230513,424.120295897024,26.0695673826417,-65.4596802925212,361.511418265972,-3.05117271418747,6.52048940575934,29.2169544080264,-52.7550686540538,1035.92191666785,379.698871116145,-0.858844815648865,34.2110943312958,-53.6482445307616,-156.608684026845,70.7040655977204,"nonveg_1888",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.982143938541412,2509.73636384675,567.297853303808,50.3292893992428,5112.27946002128,5705.99142586925,6253.24592848506,2592.99444315065,2392.82691265088,2314.23027065951,2403.00113316275,907.538306894379,914.996003358744,996.523478996136,-77.4897402130124,-1.96846394737562,0.00172489555188805,-0.0237813983112574,1.63475109140079,0,1949.34640269074,30.1437682718488,-49.2194466187584,9.95050660592724,2449.46005154193,-64.0976367244114,37.4258917427213,1919.89657784096,28.8429780381567,-54.8784035142227,33.2779172974665,5385.49939937972,5229.61314353214,3350.81607544251,63.6268743474822,39.8410938279721,-86.692230207796,54.1751250196215,2072.27382758258,-6.97428370857665,-4.76613603090024,-60.6048454306055,86.3447428159408,702.065830712966,9.47208004667762,12.0896748248267,-23.1591413785612,6.17117171764477,432.568663712424,3.0235639628251,-18.807333204888,14.8984079537778,284.051129191586,0.972460073989325,-11.1193693046544,11.8354637163161,488.328207794377,-13.5605373351603,20.3470086580991,399.121064559251,2.79119466130497,0.701013903315849,-15.8630640098319,16.6300443566355,732.96047899461,512.473782547165,2.13996689439372,-14.0450515241723,21.3530742727985,-111.57695,64.8688499988169,"Canada.DaringLake.Tower1-Heath",167.2175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
