"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NIR_endSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_startSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_changeSSES","spectral_green_changeESPS","spectral_red_annualMedian","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999953091144562,754.835144823032,208.685008070957,-1938.44129119269,-3338.76829598374,-2886.26532806989,-2022.25324279206,821.126469023474,1246.78040989338,849.51764848041,2248.68326523163,4073.69692173425,4020.90782584778,1616.06966473212,-611.465740735093,-0.384111285209656,91.3133773803711,0.00231041084043682,0.0118099534884095,0.690925061702728,-0.163195863366127,0,1119.53908632605,7.48565308218378,-0.115764742169492,219.083192776394,1799.88112778679,10.3930691065223,358.118612935257,-3338.76829598374,1617.8114370278,9.1301934495794,-0.508069627878161,-216.003021319456,849.51764848041,1067.83399067907,1582.05824305468,12.1600871985382,0.860338771422304,288.096046511495,-188.780356158253,1253.97232626621,4.17000914274288,295.171677072647,-187.254239180033,678.168710598244,4.56818640022634,-4.93411706606209,535.600997000544,7.1555663063144,-9.90566090735204,133.900249250136,-98.0146948199578,330.344969259133,3.69452912761055,-8.87149324834011,-69.7422892730631,424.030311726268,1.51584865266252,-3.90474361694618,-70.3708581532405,1.3092738502146,-4.50318655112697,1729.6590219233,400.980729219901,1.95124938976283,-4.55570289542522,100.245182304975,-71.847843007182,-82.6028162855237,69.3696368440606,"nonveg_543",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1362.32011906071,314.648499609365,269.964857355051,-781.330261304717,-516.349115513385,-2500.53873312234,1791.56046963692,2129.22570477451,958.105367727213,2519.99847359649,3136.78900705356,2585.14993716613,1682.28653167236,30.8789823883822,-2.8937611579895,607.32958984375,0.219207182526588,-0.126451283693314,14.9213781356812,6.74569463729858,0,1277.47793990081,48.962292540282,-34.3032866458707,-55.5882667510736,2286.9026149174,32.6386334304767,-77.4181067811772,-1200.80126016328,1984.18961760895,24.6747646387388,-65.633153389299,248.023702201119,958.105367727213,1152.7039900503,1753.02757183634,75.4782467330714,-46.303061217206,-72.738404348631,219.128446479543,1934.31034673287,20.7572630510118,-68.0248360794435,241.788793341608,952.896895981379,34.5986666613629,-30.4220178251014,844.591335682315,44.2634838432565,-20.5381458323267,-59.3630888375542,80.4688975292982,613.359857235464,33.6992440283183,-14.3956993376711,51.8384468460078,707.910340010916,4.22551272173872,-26.7722840450747,77.3279329614005,12.7671599507145,-23.7976762248462,1809.29623268155,622.158794845301,14.8707000410118,-21.1006445392441,-30.2933991423635,68.1934038940125,-77.0403162067369,80.8099869934287,"nonveg_578",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999987363815308,871.151689682365,192.582868174388,-176.530119502495,169.867494524371,-1527.49639096806,-2357.47387899178,2697.2670369191,1433.7016842738,1018.71329803979,2322.95069604364,3164.00061000364,3019.22034637771,1636.30139032757,329.176564244296,-2.37527370452881,87.0624694824219,-0.0507917404174805,0.000753857428207994,2.92023682594299,0.340071231126785,0,1832.04527012506,73.2818108050022,-60.9334450795199,-8.59636690257974,3048.42859621996,121.937143848799,-3.48830272739873,-2278.88829332178,2527.34137351615,100.89568200749,-97.950231513846,75.4524989112479,1018.71329803979,1313.72646986754,2192.79343964776,87.7117375859103,-67.1421495551725,-9.47605138237422,47.2022683127387,2017.14330209581,60.0295559182542,-2.45838083891414,63.8299890839515,1162.91188852086,46.1940200966454,-43.6326128270667,807.982950239747,32.3193180095899,-26.5268006844448,-10.0310564585286,10.0280865037386,725.983731796504,29.0393492718602,-24.3482148260629,8.04702352231462,564.108228438839,14.905502946167,-21.4712577224586,14.5012160321226,19.0778951517437,-23.4485676923957,1715.57996569166,613.121106751596,19.5474432552407,-22.7185862698043,-4.10513181877172,13.0991064109978,-108.022254909791,71.5419914087656,"nonveg_628",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999952673912048,1512.28969654169,1096.89797630652,-305.276307168559,-2448.01069988038,-1789.2766441844,-2253.97742615233,1837.77515992286,2266.69686021874,2234.148414165,1866.97099216645,2697.99298739107,2436.81240261631,803.296751764127,-170.226978601542,-1.51536011695862,970.743774414063,-0.127293646335602,0.163004502654076,11.9502487182617,3.61614418029785,0,415.391720235168,1.11120685112036,4.21063665135922,2.55021638386667,859.873939261421,-0.745848787223645,-11.8328267079541,-2253.97742615233,658.734055695979,-3.1823468036933,17.3598300895047,30.980052131195,2054.72927683018,2003.67938540296,641.649644340723,10.6363972022421,19.8186627121071,-12.8156526667731,14.1311722259042,827.39830270791,-10.3759256663682,-2.2428415681744,38.1925000593208,804.339514436231,2.74451964368069,15.609711386305,410.712665493589,-5.59488974193373,-1.88171429400802,5.91062073999137,21.864265008914,280.314456283279,-5.2033125452402,-3.00623539132444,14.5711639779171,416.39993440048,1.31347213230589,8.64430122993294,13.9397544957264,2.12009123720389,10.3529771132895,803.296751764127,518.465325050323,1.37466156865244,10.7238644913271,2.08805216010003,16.4841382406222,91.3403461438005,69.5417670483238,"nonveg_701",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999523162842,791.521451935275,304.565695505596,-10.2543678876968,-1715.33797359215,-1211.76602988177,-1642.45968369922,910.913634882096,1202.78598080085,1200.03765353318,2698.33616389272,3624.47786301587,3607.37457074197,2250.92148065546,381.461506199207,-2.36565828323364,487.224487304688,-0.0115742832422256,0.0221308246254921,1.43398082256317,2.10232710838318,0,486.955756429679,13.4524363963701,6.43798872249291,-216.459520366917,1040.1255637429,18.0065903122504,-368.78812881377,-1642.45968369922,947.936282240199,18.5151807720758,18.5256641166673,215.34682690873,910.913634882096,885.532426892152,906.913867499942,25.626730065883,11.5649607460432,-381.984901589438,192.366614428554,988.849349696857,25.9810536571154,-464.88289668763,238.990485026636,236.233065020142,7.09794539739172,-2.32988950798259,492.678985860139,14.1951616091216,-10.229853368178,-236.932651655688,84.549199757563,431.605271957144,7.19405045448944,-11.3533067601699,43.2599156278131,196.833197510606,6.09184436795137,2.02515730719094,68.3522350037173,4.30361071704796,-0.338072304352681,2235.0050555161,191.75961313703,4.0571655797515,-2.46151022776796,-130.221857442831,57.1527161517329,-86.1808237078795,73.4840646790054,"nonveg_801",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.516230821609497,373.689009110947,23.0732103916523,1138.61447628724,1996.05593775683,-386.544112296399,1036.05614504187,4572.05982873325,2690.73730194714,4931.62755853406,482.000270951821,331.031246824894,80.1773255972217,294.636690158748,150.469033535191,0.71236777305603,46.4620399475098,0.0151116121560335,-0.0123452823609114,1.11918592453003,-1.10871994495392,0,1229.77230953518,41.3163982638402,-18.0807648204537,-31.4569954157597,3402.06975950072,53.7480474291415,-67.2428615704403,1417.50284941252,2611.85406554923,20.6626102980112,8.18764341057139,-61.8521851016637,3521.27751722056,3456.21403847525,3366.25957259281,107.381851528286,12.8417046357433,-61.3195670136306,-36.1104441423227,3796.03892685805,36.1886645734529,14.0942441548051,150.950926578154,923.257625660524,30.4264539207986,-14.3137426783767,792.811381346566,26.1275274549378,-12.2913667752967,-19.5066570277504,13.5693275580861,478.437236606645,15.7671576481069,-7.4174610663429,8.18867101589099,452.928438544651,14.9265014247121,-7.02198491608329,7.75207632936118,11.867640886445,-5.58447416684742,227.520884917654,389.650911130765,12.8411563178106,-6.04096053074089,-9.58713114217477,6.66905265343156,-62.8018021327044,58.2994980725694,"nonveg_1880",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.277928829193115,481.185707735548,-532.11757173288,283.375283053954,-260.47191333663,-482.887843450702,-1638.43699082037,-123.648276969875,632.590619439199,500.497552791923,2110.24275831624,2625.80380027459,2150.16773292062,1583.88259907864,96.2995733411714,-2.89590096473694,1150.27856445313,0.0895349010825157,-0.15488788485527,10.4064426422119,-4.30655002593994,0,1013.30327946843,8.38735603399575,9.32734666734198,-32.3779701462905,3455.68989313047,-45.4710294555167,-32.2439869008556,-482.887843450702,3585.15568737663,-47.982404562889,-18.5207455920725,67.9734792570391,-123.648276969875,-6.79406126361405,1478.34650753761,15.6979915462724,13.2796985055702,-41.0677568395784,48.8379372305947,2009.35801235166,-20.6734012737681,-21.6708029205284,75.7297522479149,1677.21469977609,-19.775250824757,-9.41958791390301,587.04861522973,2.24645571282402,0.114174461826949,-12.9479829630316,34.5322714841018,352.998871378633,1.10272005480488,-0.49285871165325,20.7646394928608,2440.17907811034,-34.6361882564364,-15.7992070612571,30.7210679544661,-33.5944870146133,-15.2484344696336,1902.33632341496,2276.56189836178,-32.4713737656979,-14.209717957645,-6.76599771355098,25.4985697333342,-143.385783179107,60.8256783300531,"nonveg_1172",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995860636234283,1.73400136331904,-968.266410554779,4311.34185455936,2785.16788138346,3943.04340777015,1621.38874974462,-681.257969186111,-1088.31269861156,-125.587517500139,1375.70496972892,536.923711490337,0,424.921822231346,-112.751940133136,-4.8102126121521,2282.04028320313,-0.304121911525726,0.375511169433594,30.2174415588379,17.7352561950684,0,1446.44312250123,19.8038509268114,-9.14627705286959,48.3012686937389,5359.34172563034,-21.8145581772363,138.18736072594,2785.16788138346,4412.91445537746,-17.7250684828635,-58.1256951605495,122.192350422396,-681.257969186111,-682.834111126269,2383.97617852849,23.0952055499073,9.9226866372495,31.0038567554232,-80.0418211952127,5136.59558709154,8.91627699628318,223.034917845599,-6.80439992581045,1158.77560984373,10.9268241491363,-15.3856380052267,581.188409165889,7.29512566442133,-6.92788273382643,31.5509961509442,-2.32972093029218,598.007815626368,5.11550148966048,-3.80367010599644,9.65968034364244,1014.23541871352,-8.74984481495028,-6.08655903311726,13.0132084910082,-4.00767404203539,-7.61335743831757,1070.08325956583,964.584974397767,-1.74503885672794,-9.80686250382932,38.0740931846193,14.6974366881379,-143.721305288321,62.1472146822005,"nonveg_1344",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96819075345993,1587.90189034591,970.847529794206,1106.50623843546,-1650.67659401385,-1535.31278936393,-954.453469228388,3026.03365823803,3625.05889261714,4890.91995598209,1671.48143472502,2227.54441760128,2318.23888692212,734.389265994153,297.267022172645,2.31008320450783,117.99236907959,-0.00319439261220396,-0.00183283097285312,0.415493214130402,-0.0919328704476356,0,1167.19076169321,12.6016339160192,23.149650799412,-15.4283853591451,1944.07257517062,19.9584744655171,-22.6251662679039,-1514.86525935931,1055.36596126983,8.99911889325516,23.2543683844142,8.36263563980741,3795.04377720525,3248.45755805769,2256.86877456844,28.4454584115865,40.8064880423539,-20.7031825086174,0.0678745910896699,2140.90781001005,-44.637909896384,15.9164182382682,82.833771690823,473.444920397967,0.972107237251969,8.90485070793331,380.340532766541,-5.26714764420797,-0.528978676271298,-0.199050260162705,25.3560355177694,292.873877097374,-4.84185712723659,-4.1798317886607,18.7723022158107,294.22663580256,-6.68769076533127,0.141924515437522,18.4258728468955,-4.9287392842074,-0.0235365195359305,616.4667838042,320.552660906076,-8.16835203770334,-1.79289077877484,0.87243947025561,18.5347114014861,-148.717327778,69.6739944410433,"USA.NorthSlope.FranklinBluffs-C17",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.210681304335594,3252.03919340107,2340.99268074689,3333.7554579548,-816.979356385855,51.916482838376,-75.051565960007,5036.83158435509,5463.39811293745,5905.05416519128,2649.37588230244,2618.35880555763,2777.67401545909,792.833646410122,-282.775971735104,-1.54958245754242,416.620068359375,0.0487766578793526,-0.109426340460777,6.8832950592041,-0.247001179307699,0,1262.73650576135,14.809521289233,19.3184923799926,-26.0704258965705,2090.62595128435,12.5544692608072,-55.3369258037043,-346.289104649958,1604.81120233029,7.38092774794266,35.9923479907139,-16.3564646552496,5180.3885795879,5188.82673312958,1782.25951256168,20.9436172865836,27.2255587285969,-39.9931565141852,-22.7154080209814,1540.83467012919,-25.6962569923077,-35.3307920735849,-4.01080154340174,551.238089462748,4.51146903701131,10.3868577052251,569.360264302677,-5.30033588301778,6.39707948208487,-33.8874245073363,-9.20169612195036,509.725736025218,-6.07465306460134,2.74266890641264,-6.57813446045483,195.922538716041,-2.71584389126625,1.04154175270919,-2.12687692252924,-1.58123921664473,1.90583382262992,824.083087637462,173.965459780043,-2.8811436559401,1.01062304784851,-7.26345686314717,-0.737947004267223,25.9820704,69.4187735990321,"Finland.Kevo.1",271.434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
