"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDWI_peakSummer","spectral_NIR_earlySummer","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_SWIR1_startSnowfree","spectral_red_endSnowfree","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeLSES","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other"
0.998387336730957,2248.88152693281,4177.82584378585,1880.31164423857,-466.394091322257,1656.45392847419,4089.7319804035,6703.70694610077,-6190.27705806805,2645.09468608677,2181.37526780027,2401.8560874516,2874.70061005367,918.993027990155,697.455624653516,663.312678379066,-315.612259505485,-1.44109570980072,40.0963325500488,-0.0229689665138721,0.00555705139413476,1.35831093788147,-0.263751119375229,0,2338.30740280613,52.3497249102337,20.7223814274577,-16.0998273888153,-60.6491356102229,3406.98588329927,29.3812762090727,-6.31707560634376,-77.1604130494532,2453.99899009723,58.6205274171873,18.0669410233513,-67.458787245844,5334.84796516144,4849.42293646607,3554.59652910206,81.5773335688533,-18.8975103409682,-82.6147990439636,2051.49096241149,-14.5742532778052,-49.534839297554,32.9886998089016,13.7008586943342,687.841348315946,0.900781006569787,-26.5654159305348,2374.40068367704,613.79154205556,5.95343476575431,-19.1809856892363,8.45065721110807,1.20589691385352,532.846991959068,-0.0218049423683908,-16.6296635563525,5.47309722267876,319.27421854168,2.4878901065738,-1.00266045496827,-1.62509150338476,464.017686564743,-0.581361243626322,-13.9191914615219,8.38578883258125,7.27306714514865,161.514128,69.347495999029,"Russia.Kolyma.OW1",171.386666666667,0,0,1,0,0
0.331970244646072,2262.69019969703,3353.35839047697,2140.99944538238,-291.636969040444,517.414938579291,4250.40136976813,5776.4706730269,-6249.18322327494,2373.78133912696,2334.09827230785,2318.59241210756,2438.90613396343,803.042311279632,741.180157258439,668.645107366044,378.925314182296,-0.458006292581558,20.266960144043,-0.00887938775122166,0.00615147454664111,0.652561724185944,0.40531250834465,0,870.185020697031,-2.62301577793525,19.1719337670973,3.65807548895833,-31.9750997333542,1252.0756229032,27.099271787921,6.1306730260191,-38.4663106532755,992.480094658803,-12.0831089484695,19.9632609800841,-24.5423231096085,4374.30149324792,4708.68464083924,1339.34606466896,4.03496571123843,1.28037403514681,-45.8111182167624,2125.29753597615,-35.2914789628621,-16.5450463048489,26.030668039385,23.0422083752878,439.028423165076,6.95250651303975,-10.2530436334503,2331.15029685001,399.51030469496,-8.40052265978665,-1.34363111326116,8.09661667517633,1.5138002615841,434.647021184387,-7.74543039173581,-2.85571646641996,3.23092646076543,326.42531186705,-6.15941754167608,1.90304064761445,0.917789059380786,407.904186282988,-6.48998947327676,-3.45889311899124,7.18260101323488,4.19399394508565,-165.296286666667,64.5079433321307,"USA.SewardPeninsula.18",120.966666666667,0,0,1,0,0
0.931943535804749,3358.75395492123,3557.24776176936,2200.65201684623,1230.72976156598,411.993141347479,5690.40983756549,5768.51559268492,-6364.05470372334,2697.60678329569,2359.5087118314,2468.8149483021,2168.51013461966,856.306612595429,702.688127661571,679.710266539584,91.759722482659,-1.70585572719574,34.4655647277832,-0.0306650884449482,-0.00706637278199196,1.81401193141937,0.338684171438217,0,1908.75022351169,36.4294189675973,25.1431688876186,-59.0479176929747,-13.4977889074175,991.311564772279,22.5696282299402,-70.8079689123056,18.8112120034008,799.308200216947,-6.65104759677849,13.2075537863826,25.4936528199771,5364.06411863743,5342.48824902506,3296.43814695668,73.624955395678,-103.314013102732,-9.10434811528242,2487.15195717539,-31.9850843863081,-12.8697282702651,-78.3323403444017,36.6041025763237,528.539794308652,7.46419067869054,0.362019979737731,2256.06695562077,585.981603018006,15.4692991820661,3.43333317335348,-36.2040294570461,-3.1949202106082,327.661790558443,5.85642068615357,-1.4118742236075,3.32197379887684,589.660758377161,-10.4646273899275,3.99630153225335,5.66998766255423,529.222496693031,-5.50062724202726,-3.8739525041109,-17.0436088973391,8.37768157442635,68.88419,70.2957199990704,"Russia.Yamal.VaskinyDachi-2",115.56,0,0,1,0,0
0.259114384651184,2357.25008303399,2943.37079166072,1865.62871108272,2132.75242025387,2130.04197579424,5241.97141886936,6071.87210761479,-6014.14630897196,1762.91808576282,1160.98595465397,1300.28535147301,1850.56476975941,567.478560388966,522.958242492348,581.866291336582,-195.629076624529,2.4060789346695,518.247131347656,0.00968833453953265,0.016217774245888,1.09794482588768,-1.00411233305931,0,1580.43019264377,11.9545066334922,14.980860452566,56.6101349253783,-92.0979476315584,3337.95637554606,43.2196031148488,126.934824866607,-169.958132643365,2812.30217637462,-0.378217131850621,40.1189602968603,-159.407874490307,5410.75957637641,5634.59101598589,2522.64154345832,21.2819722464097,83.7036551190177,-144.097987787475,2088.05713099086,-44.09155501957,-15.1347973696086,95.2751179155303,-90.073746737417,727.008422150786,6.90376526202774,-46.1179656553409,1895.16431289204,816.496581214745,-11.5026529797251,-3.44766012932566,64.2245153066918,-74.2269619286132,505.462561389416,-10.0577044753679,-2.70232432626247,-45.2284132476548,263.111172661796,-4.65961996723155,-23.9191975147087,-21.8331067329829,269.632362319067,-6.3230287821613,-0.386512764653162,24.0838868392286,-24.512032938097,23.8446605,68.8313974990062,"Finland.Javrresduottar.A-Hummock",64,0,1,0,0,0
0.00999999977648258,2570.96587982938,3712.04124372793,2195.15954982375,202.59931941775,935.128114300223,4631.43226133497,5745.03659444923,-5832.4170403182,2710.59771395523,2522.96040138596,2619.87047921813,2571.07480293988,959.081783877396,876.052410559668,905.315716945486,142.645226290324,5.37644061335811,10.982862189964,-0.00042834729538299,0.00448254711443075,0.475167792152475,-0.84329116123694,0,1626.55060270967,8.79770327728622,16.3203473497932,15.9286508298905,-27.9369997985148,1663.26771317804,17.7882108665391,26.1558631442317,-22.0397970674623,1312.0628957543,-2.40223841378968,12.6061634365001,-15.8280317659077,5221.82540133848,4936.1788140163,2242.51243172107,12.4925007215884,28.7220931010425,-26.6867869428642,1674.63276082085,-18.9515418219528,-16.6789424508313,39.1862918412699,15.9340480332554,604.471163760971,6.13518517306445,-16.2477481586339,2400.72388065954,242.829595692191,1.80804425071034,-3.31325673272998,8.67248556043538,-6.26321781160274,268.412952864331,-1.15477782570272,-4.55613606502773,1.04649834157133,239.510799746915,-2.97973737455876,-0.0255858353994946,-0.688069549862251,352.767756972145,-3.69053611414495,-3.81516084270921,8.79314905562813,1.86353513148276,-163.209211,61.2378109985898,"USA.YukonKuskokwimDelta.UB3",148.455925925926,0,0,1,0,0
0.999929010868073,2064.29911131156,1996.98739212405,1384.40586880689,-168.001043792384,-383.411478507073,3905.56065385123,3803.70237436649,-4409.40739622016,1948.97772625638,2186.6636644078,2227.63471167582,2280.70497470944,1006.04957026059,901.303475930358,908.415253405989,125.712311179658,-0.435132253170013,15.4988765716553,0.00626373677514493,-0.0200870359316469,1.26172072887421,-0.050577146653086,0,983.328248288459,-19.0121019165565,28.5395420680156,12.9734606930005,-52.8082793407263,1567.1093909002,45.6534621468158,20.2632490535453,-90.8279270105103,1492.69861546096,-42.2490253217165,41.4421982928184,-82.0323128780254,3140.896066918,3259.47785556131,1769.64688335036,-28.874003602127,25.8224407519707,-88.0648333303471,2517.20725993662,-86.8002503426421,26.7585310287697,37.1031475164721,-67.7952905824888,504.124303087237,13.8271475573608,-27.314056624251,2387.65113462459,675.539017952667,-23.2944488949196,15.6987351713581,13.6750155334934,-30.6941898394688,411.659688051752,-14.195161656957,8.535426421576,-16.6409585710833,564.19440793111,-19.4549795838314,-19.9558578655251,-18.9381604974105,443.903346221663,-15.307011938678,7.20657053404538,7.39047682205552,-16.7670418006904,128.886443,71.5951905991268,"Russia.Tiksi.LichenTundra",25.81,0,0,1,0,0
0.916890263557434,2175.94018053265,3308.26703283653,1951.98104173126,-942.276765307078,391.243070422428,4159.95313021939,5192.16317043407,-5583.88011763264,2573.6123405104,2526.98169692377,2589.80277767682,2640.76923689783,774.093261613184,912.196553552768,891.466399171842,-54.1887965940639,-2.42319482697381,1258.71145833333,0.0421210595872254,-0.0801703487833341,6.31923693550958,5.60583879682753,0,1331.55723201014,15.3759796103694,21.6117212788012,-6.67996769928141,-23.5685688361387,1888.56583190562,38.2932587528257,16.4518876388352,-48.4463321138208,1569.12814999433,-9.15425225040519,29.9724032030797,-41.6540836872954,4553.9976991454,4553.09893169461,1936.37801111953,24.6445215823353,-1.59125316854023,-22.847361801184,1443.95330250372,-24.962258723863,-15.1475552345737,22.0865003389106,-4.73286786081753,666.459448107144,9.43566905461122,-21.498691874424,2470.19947796132,728.730761455566,-7.66696000848742,2.56729613299458,20.5260677634762,-13.1131807024466,612.64631266207,-7.22207172729087,0.849387892643316,-8.3020244053692,660.381840223267,-10.5390073253138,-11.9810176018088,-10.0161376047556,504.532615626069,-10.0882729860502,0.2111427548293,16.0300476274908,-9.83172327558377,-140.953158,64.0654799987728,"Canada.Yukon.TOWYK",26.072,0,0,0,1,0
0.77942117717531,2168.71077977271,2597.99534174852,1668.74860461404,-318.808443412116,-163.896901382287,4133.97841052118,4845.8547695524,-4664.52042880949,2263.07062661025,2417.30883817346,2588.76927916367,2542.59450218346,1015.80450923819,817.217056512045,925.46238564064,-104.783872529917,1.16304577887058,128.073231167264,-0.0359431917054786,-0.043178030082749,4.31284424993727,-2.21489992075496,0,1135.3398021154,9.35738961230361,15.48735637146,-28.3135175252742,-21.0490825666999,1536.72785215555,22.6920569344375,-39.7755645143329,-27.0386899272126,1422.84305723792,3.03851727630405,18.3320569332842,-25.358966150641,3652.50881994288,3566.579672776,2118.09892622195,21.5747054240539,-50.550000758373,-36.2648681901754,1955.62983089559,-19.6896441714954,4.33786748423445,-39.7768453255901,-17.4054623924474,490.278653381203,5.30257167171482,-7.78673558045181,2676.71131613451,447.623631405414,1.86179811819733,3.36266279358182,-13.6824859435254,-5.77941107410128,315.949755379141,0.290671560589089,1.68016494741901,-4.60206863632427,396.193186505787,-4.22595981913616,-2.90374534361777,-2.92989632288023,266.67652660302,-1.66119343635747,0.762732592280441,-7.9686492853738,-2.01847696436815,-76.1743573,57.7516062982712,"Canada.BonifaceRiver.LSA2",470.16,0,1,0,0,0
1,53.672609818879,139.55087832343,665.343913334757,-2666.06634039501,-2523.35566738697,150.568118941133,295.386845284745,-2001.79608909699,1777.15985915601,2598.85789692991,2607.1326992108,3230.96143484545,1443.61188902429,1476.80330485422,1481.42941236863,-664.789402997635,-1.67499029636383,282.849517822266,-0.0421525798738003,-0.0218124575912952,2.72493457794189,0.225599035620689,0,611.671303515878,-18.4712228515009,-4.38934388812196,-5.75561763635321,-37.1835166159224,1125.61143090311,-10.5076770522314,-13.5563581571124,-64.8816916482698,1096.93763900629,-31.2550503821215,-10.2330785743242,-60.1679178373868,295.386845284745,448.269452465284,905.188402925125,-25.5666014686561,-11.7378785688149,-60.6714846029912,1228.60111288492,-37.2862901482213,-9.06037593087057,-10.7237156680661,-70.5901808648392,625.303624418729,-5.37402748212602,-29.7900306562237,2607.1326992108,701.097983206979,-22.1059755631619,-5.01701294269264,-4.13740114044435,-34.4972226457185,463.564142850822,-16.4113239419257,-2.27794798402856,-17.3490014660715,412.442390878155,-13.0937167765833,-18.745637517855,-18.6648523031839,439.206683776002,-13.5088619833926,-3.94284064407095,-2.31305375720342,-16.5957079149666,-91.7433224547243,76.3199804355449,"nonveg_768",0,1,0,0,0,0
0.97014582157135,1086.90799194076,440.800058647965,658.945513964197,-2479.23757364131,-3538.59606689433,1559.74164337244,717.146202710355,-2886.71283869829,3215.94057667241,4406.81214705265,4477.05658008368,4840.2029559483,2109.69881874815,1827.48012503061,1832.94739871286,957.797794292786,-0.119851022958756,39.2055587768555,-0.00686112930998206,-0.0083047216758132,0.621461749076843,-0.193382754921913,0,908.906565634669,21.5862846974511,-28.4033301760834,2.19214563164849,43.9584210321228,1587.47425787835,-49.6085705586985,6.64007144202901,79.9247814364645,1450.02367337867,29.2698323603698,-45.3132397930833,70.7151606169787,934.990586776412,1171.58831823501,1171.20976970345,29.7926683011684,2.89721308512,57.2881755336003,1373.55344949153,19.7744735586867,-42.9235452966103,6.64098040470315,67.0597247245869,848.978884749305,-26.4958995640189,35.4233720551262,4736.30770192548,867.908756078024,13.5786858494492,-24.9270100952185,-5.01745950221656,23.5353967766308,630.430035765842,9.14100921594968,-17.5622984952187,13.901229475313,552.303735493307,7.14812662938206,24.9206920935436,20.5594563584521,520.022442438034,6.92343778313102,-16.0798490236183,-0.390519548732073,20.1584781226815,-80.0880451934814,61.8930632703321,"nonveg_508",0,1,0,0,0,0
