"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_blue_lateSummer","spectral_blue_peakSummer","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_eastness","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.568415880203247,1783.9517335753,1154.44446088474,5146.37549502843,4488.76723640029,5576.07706978513,5712.21738270995,3494.49907354098,1894.67903900628,2027.76492458568,496.871004777182,456.102328045119,858.466924863131,730.460654657189,840.018106290955,55.7191157103389,1.20113337039948,-0.000781087709280353,0,1064.81533768748,14.8292572685688,14.7489465560834,-43.9089835275133,21.8541637815306,1305.75342927506,13.3435442687251,22.9273843222488,-60.6016122297772,41.9371032566554,607.893686228818,1154.3944335313,8.14437197255825,15.9994974669048,-54.9711635014905,38.2310514920095,5134.19680113713,1553.18813946228,24.5801324102272,16.1879763763797,51.1127387178814,3168.7363352652,-30.6593590195921,-29.6253817369184,100.340623559708,454.685377427944,4.54791629523073,7.37363678535063,11.0918556115562,1774.28676833691,506.32151353615,-2.99759172189431,-15.8721880558089,22.746532799816,393.149660885185,-2.0154674533331,-3.02430832399841,-10.0817968048215,15.767282837848,432.710313672887,-2.99421683912701,18.8045257567774,383.39187198801,-1.58397384984302,-2.50086966872056,17.3171452241545,636.336255126297,441.988119016859,-2.22143430052588,-3.80112387192045,19.1316377912007,65.3146055543958,"Russia.Yamal.Nadym-2-H",649.866666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.103620767593384,2283.94037336137,1873.4685979098,6375.06637011891,5858.2089072567,6805.88967735425,7649.64852465157,4647.47283166799,1490.31383717384,1509.82043662938,241.868047890235,342.05497925149,609.00705293467,372.715880890373,758.56977107248,534.868938507711,-0.0872443964083987,-0.0599577724933624,1,1350.12715345049,16.3343680525838,23.3752541077246,-22.0743269234192,-29.724512530671,1960.73129931901,17.5696892958743,33.8573175091394,6.17302372317892,4.99608511621797,2327.04950814071,1585.11462580701,11.0293027139349,30.639609809809,8.85550781160691,0.00615534627305399,6108.71409189894,1858.02979864915,22.9173557285913,31.7305795257953,-28.533162892877,3999.62904796967,-67.7332254069024,-49.9029230627938,74.2009085259637,285.83482683374,-0.71863037646798,4.58815197264548,-6.56179211650708,1659.75327617731,1242.75561584376,-15.9494342149426,-0.897222954284273,12.7254718761859,982.19771004042,-16.4875151048611,-12.4006528375042,0.934216516898893,12.6366842205789,693.564779282158,-8.53506887460697,11.7023189213935,559.600836937463,-9.96186414964376,-6.49698399557574,9.95612241887116,572.607347588311,835.183776740585,-13.4518266940473,-11.1124020336169,16.299243149926,68.3176669989833,"Sweden.Abisko.NF-Wetland",60.2666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,110.332021640509,107.986160237989,-123.471950844614,-126.142999649429,-158.794642761973,-707.581100996503,-60.6706796693668,639.916659094527,530.822860428815,480.752627315767,197.968667068564,618.689849496362,578.116791284832,1032.90901647292,68.4096609664471,-3.46327185630798,-0.35617271065712,0,670.930245423212,-9.2896155906772,-18.6658113019566,18.6546286004646,8.86135439979915,2385.7199604218,-59.1804940603351,-40.2245042905734,42.8919730357477,16.9229930137783,156.932309534793,2336.54212411918,-55.5462079020477,-41.8097139362513,39.7702910488845,21.6741593444277,-126.142999649429,646.910421327136,-2.61671963230197,-24.3378812563287,1.36048512968933,1638.90314142783,-29.142594944186,-39.1450359486404,14.466221558708,852.64703456519,-17.997545807338,-17.5294139662116,2.91594850109187,524.662790266592,674.157309768315,-15.2405697354354,16.3864601791054,4.54557494440465,452.933596761474,-9.34457052874926,-9.52766266964551,10.7113908891597,2.94232629713081,817.73849150852,-15.7867525875728,0.805567289234482,708.472109731799,-16.9823807578145,-12.5372904810105,-0.0299890763892705,631.069441780788,697.468300886771,-17.2591319573568,-11.8020472462587,0.503085199118123,66.4492053198683,"nonveg_536",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.662392814954122,1136.80761651595,1974.36566060863,6263.11713952849,2858.25516965986,6229.36015454835,8421.50657905286,2548.06785835668,2421.34850652431,1993.0849904078,459.530999797075,462.791222728551,588.629358692786,699.936805229188,819.601953763664,101.542284540704,-1.64978130658467,0.16547705233097,0,4356.3438296876,97.3932885352518,56.0600176086972,-52.492840298621,-94.468382034253,6555.05786674896,135.26269551963,98.2889908731882,-60.8565411493044,-159.673939113971,1841.50493573206,5754.5201796134,101.052603105437,81.3226186558287,-58.3855709710131,-135.377954048467,6575.52431721162,5817.12207514132,133.128834750776,73.1534615688631,-130.713623867106,3966.47450721523,-113.648680408818,-32.0700048634699,69.1952486393748,1942.12864700879,36.6754564779509,29.0608906605178,-43.2982847649043,1945.01837342418,449.297577570374,-2.6992093475758,6.53409861171198,8.66029059435756,630.840147413131,-11.45749981626,-9.7270990628421,7.36456319748706,13.9089271562002,145.749085419293,-0.865111138058999,2.47247819338076,114.253976275949,-3.38659510748154,0.755804964102014,0.945382853476834,665.6345594433,431.602353021381,-10.7639313731638,-3.48878613595713,6.71890664514939,60.9750666608755,"Canada.KluaneLake.Outpost-ShrubTundra",1670.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,250.334308193956,-3477.79833969369,1161.2282158363,839.19879054406,651.389495213326,558.353629995605,482.136468742287,2544.85689969575,2483.42870421731,724.035097975072,689.78944169724,1392.46397826335,1092.36204865247,1502.43644771534,-421.88772410235,-1.71154868602753,0.0982642695307732,0,697.485457271404,14.4602644096415,-25.8327947137557,25.075808242716,32.9319485871801,1780.68366385186,-30.7279363872231,-35.2233104221051,24.1374082764664,39.2586683437001,-3257.34400385516,1621.83152864619,-29.7241200263145,-30.3437143679889,19.437659140084,31.4934765483614,651.389495213326,679.091747094016,25.1515461886673,-22.3286883644703,26.829899332962,1271.82562510759,-3.73229145688236,-43.3723613248802,46.9730380896819,644.708123160476,2.96811320115557,-23.8780786355732,29.3161518913331,2757.69333347028,628.910475651146,-18.5147288960862,-18.4303993509739,8.77545649692092,477.253524042141,0.284740336178267,-9.09881986049878,-27.2658179345799,-5.81780889523062,456.10149414993,-13.1813723121464,14.5582335923834,391.198209609974,-3.90221652287168,-10.5866060552755,8.16979283367924,1247.08585343926,410.074399062876,-4.07305442414778,-10.4903115629524,6.65416826414464,75.5098542079364,"nonveg_984",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999272108078003,1684.50374731884,227.334461988578,4803.42336348337,4043.44637086045,5557.24301614782,6351.19889006426,2917.62164494082,2559.06703823069,2455.26757320882,506.250916470809,589.122670401786,846.311425004363,714.270413585345,1026.60322824688,-23.5231409806227,-1.95483095910814,-0.117291836606131,0,2433.95213686687,28.8713338112678,50.5745845977045,-36.0305361289363,-38.2815608685713,4159.42902926915,-15.445093903399,134.175129976424,-47.8498311499166,-60.2153346607093,-1699.38340650309,3728.33164237554,-29.4301332388988,120.268762657276,-45.3425375850589,-51.5248227125122,4118.00263133107,3875.58846321152,68.2066954753412,59.0125031919769,-57.7319660690121,2664.18818098857,-73.3129962358666,-14.9934933520185,41.1178852201981,1662.35866432227,-13.1598535967541,53.6244730426539,-8.16429569429035,2260.56190087712,751.830256698722,24.2525889257652,-15.7722519453928,14.82825019224,767.288061278487,-20.4212753990247,21.9455830542444,-12.7876004688404,15.87874155751,578.798107193027,14.2427957177376,16.7498801083923,671.37100946543,-9.80873042867715,21.2190151383399,15.356284574489,472.694734122867,811.57159511695,-16.8899462876518,21.8843191527252,18.5325750826501,69.0343539990152,"Canada.Yukon.SPRINGRIVER",104.287111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989294826984406,1733.67248114186,506.507627979445,5206.63289639401,4450.06748050695,5415.1571075132,6235.8093619515,3391.06496125337,2341.03850191224,2253.26590481413,472.630055843061,488.765206555915,749.720452098666,716.769554831336,819.369965899481,-160.257265894732,-1.55394806861877,0.0426641281694174,0,1218.97107803928,13.7780498325121,29.7566315260335,-4.16807256648157,-34.9545275322879,2162.51819229026,11.3091866424775,53.7984870260576,14.1459720654701,-48.1991459549111,-165.362057365638,1629.35040149103,-3.03154965856542,43.9126234973835,16.6582059818456,-44.1189142143165,4874.35985203306,1731.89429078687,22.591021885519,39.2623456425835,-40.537743088387,1579.83133458297,-51.5173085011295,-4.90523916254792,11.9616092645725,495.309670280878,1.46526871449651,14.2108626125031,-19.554376613962,2470.09750118401,403.829076348316,0.312297456509002,9.55904146487463,-0.92866111618976,348.447476775237,-9.89533816365332,-2.54921457831942,5.74343181351727,2.82567840206993,198.431572684294,1.49357730282666,0.29063261577021,159.855409936248,-4.8403558857297,1.43826807560605,-0.541075028186333,802.06219787178,199.773787225085,-6.25285007009397,-0.281518169703389,2.35350900413176,68.6310814989974,"USA.Toolik.S2",361.632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.966529071331024,371.573825276575,-2922.06543240669,2250.09062803563,2094.02291571943,2274.64005937426,2648.90169555752,1170.19700752341,2327.52461229896,2413.19106008697,690.122980092384,784.137862367552,896.218620993584,840.040127358864,712.32884397129,-43.4736255429567,0.889509916305542,-0.00174444180447608,0,829.874855916831,19.6820960020846,6.0620540560643,-18.8691279898967,-4.64548605507694,1084.21623895842,25.3913879681593,8.23308557507025,-27.2439536750017,-1.56767441321887,-2911.60327995408,913.703525393503,20.6885146113604,7.62639569181728,-21.7896023082494,0.697476830173946,2250.09062803563,1478.70468803411,33.746675641007,12.0851838642997,-12.0411429103221,216.166095990104,1.04811666930595,1.21653617901759,14.4110730660069,567.35254879315,14.046330265646,3.5718175846206,-3.08246516879496,2427.8174519604,546.996168724216,0.909484216098421,-17.5192275002533,-5.71109651920036,361.430865239808,10.5299212416621,0.741617742624833,-11.4035595851571,-3.51970481195967,258.903182852095,1.80928471489159,0.47671191357061,232.181054493346,5.7337313142836,1.47580764958397,-0.190794994116535,843.875894025178,225.345895656322,5.74655553194668,1.25624601921297,-0.461532612288162,60.6146742793624,"nonveg_575",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.916773855686188,2216.74986004359,-5.41492947121606,4980.52371932696,4249.67381642951,4984.97162063921,5152.63650872119,3734.19631505422,2579.04614462927,2561.30770912881,593.088382122579,585.953231134642,912.976720423698,857.936428452037,888.071910664018,-447.49919977224,-3.93649856249492,-0.00437654869423973,0,509.249050983158,10.8884768646792,-0.192468541947531,6.12664803374055,-5.20935267939682,1441.4977370609,10.1767920193391,-10.8937996060323,48.9828002031925,0.724018316148988,-1776.0958296203,1446.20800216441,3.15422038530405,-12.1868752662191,49.869241453945,-0.797560702490826,3982.11872624965,1486.18111055025,31.5625916914915,5.15006010474826,-3.30052911389311,1686.86807689814,-25.9257624310863,-28.4893368236925,10.9239239912421,646.89987627553,3.60832653710166,-13.3821535393346,1.18613542210772,2520.70267203785,1397.50261480397,-24.2908738029424,34.5037636287777,13.6859817092903,1322.70209389453,-0.61622679692862,-20.849197778129,32.6730966778468,12.937320352999,1010.83910664434,-10.6508866967172,10.2979269437481,1120.31518663632,-0.807330220936431,-16.4511463026673,9.84221511909067,758.507448543431,1164.27879074648,-2.3630165467593,-17.2334898608245,11.1066578675476,64.7338459988096,"Canada.Yukon.UPPERPALDO",240.248888888889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,596.745132942302,-1100.80549351316,678.611085915268,927.170714519592,689.824516288073,790.362278466803,1067.38120884366,1915.63216866193,1487.04926791991,875.992847174967,888.652682291489,1379.76069693274,1155.29829636877,1282.4895244381,-541.416933241713,-1.43449795246124,-0.000346823129802942,0,323.947175622723,-8.75532907088441,2.45094295361666,-10.4725875126091,28.2538822085391,1670.31188630284,-45.1435644946714,32.9067084682323,-58.5650153011984,-0.995302643339301,-1033.42545357601,1259.34253506758,-34.0362847315561,20.3406863646155,-42.2890195434234,9.62571999102254,790.362278466803,388.770122928395,-10.5073006196863,2.94082085661934,33.9065997473599,417.334825336434,-11.2793196036874,3.15555580080197,36.3955388507737,358.341500923821,-0.396218877563822,-9.04424743299893,39.6898248485982,1689.00488971862,852.470025223801,-22.4334217164158,31.1079232425754,61.2261286774308,789.62753385752,12.1515211268051,-20.779671943619,27.8349705302174,47.7692879648198,100.986042786411,-0.302666822273555,14.4265775409159,224.700125107871,1.5433503898196,-5.91316118704923,20.3397061218,1242.78483199745,308.965248504315,2.62895060796335,-8.13066443432409,24.3259853500637,78.0389354704863,"nonveg_953",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
