"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_peakSummer","spectral_NDWI_peakSummer","spectral_red_lateSummer","trees_presence","spectral_NBR_annualRange","spectral_NDWI_annualRange","spectral_SWIR2_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.97014582157135,1268.18455777828,-2256.40577366352,1291.84457354741,1485.97173171769,-2094.10334737486,1779.47398341241,0,1662.89382729292,1616.57821592747,-2.61027687065084,-24.0495471356906,34.133767299483,"nonveg_508",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.779269814491272,1621.00664609486,-797.144745745214,3751.00158329174,4338.75533074813,-4860.59242965355,914.784814236313,0,2317.62597397128,2465.65311769941,-2.70029325409551,42.9785181545003,-17.6847871248202,"Canada.BonifaceRiver.LSA4",804.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999523162842,210.667187539124,-70.8532570698051,1415.88057169336,1662.33694491648,-1902.14685740639,1645.7006892077,0,1810.24745352339,742.799990281258,3.35230430380775,5.80462624432088,-16.9178327926411,"nonveg_663",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-227.958086289926,-2328.65185107649,-118.185629713226,1443.82874585851,-586.26338188205,1673.33853037818,0,1694.55594496765,2055.35199440205,26.0492991469005,-88.1090102626406,-74.2388514839354,"nonveg_768",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2729.61665940554,2984.67447583185,7108.66477552416,8028.65497550515,-7638.2621641916,302.122795349684,1,4021.86586439353,1410.93563174808,-12.2012357234002,6.05018737880747,0.128360073425874,"Finland.Kevo.4",2330.086,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,1903.47973656049,3189.38480173865,6369.49627011378,7292.68898556059,-7630.19139863492,428.156111252018,0,3247.07038607157,2074.66500406822,0.073143939074086,-8.03820202602669,9.94894438605317,"Norway.Javrresduottar.A-Salix",837.42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988061845302582,1258.41175297226,-2263.8442832492,3762.63038363177,4845.63475609676,-5168.14912939285,666.110659772594,0,2247.27672889983,1343.79656869722,-6.00916625016519,3.37171570807283,2.64059394878066,"USA.NorthSlope.9",143.266666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2248.51229152567,3097.63816301962,6803.99880774185,7789.28333641609,-6942.02384093011,291.27842939066,1,4046.8580899621,1608.06692546997,-4.12760550219514,-3.51289936872915,29.3480833249455,"Finland.Kevo.6",2536.524,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999997496604919,423.810131803145,-1127.28260886584,814.341503392705,1327.49923243285,-901.184162491696,1533.06817198731,0,1648.43794380174,561.435025851407,7.89126864454626,0.154178100747293,-5.56516815643948,"nonveg_775",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.171971887350082,766.304908048123,-3183.00570161045,570.623013346984,1059.54882081214,-324.774226638088,1377.30051757061,0,1023.88759269613,815.091269979987,3.80967401127236,6.99763637690739,-23.397127481051,"nonveg_1316",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.999924163023631,1722.74974449116,-4.65330135777298,4232.31442366202,4913.25520855732,-5534.25529062963,829.544144627997,0,1482.88594414976,1740.05981944811,-0.439598764287579,-7.89182938006108,-7.69751233113913,"Russia.Tiksi.ShrubTundra",319.673333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,1363.09584202522,-1787.87429492063,3966.52013734112,4323.11291844101,-4885.40701851449,891.22536355355,0,3778.94081092477,2377.53518399172,-1.92933401612821,-13.6037490125451,-19.1641461223501,"Canada.BanksIsland.GreenCabin-C11",148.03,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999996304512024,911.616579743616,-1530.32190037939,1618.53733598,1426.25439996065,-1313.3133277415,2889.05082018969,0,842.090906262802,606.184071317818,-12.3592646638326,2.02284803098716,-15.9985380291367,"nonveg_643",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,873.310641492518,-1376.67149149388,1456.23577230949,1986.18428049294,-2637.0447489438,1225.70631031187,0,2287.88166117288,1089.37140359018,-7.19571771404391,0,-14.7377446979003,"Canada.EllefRingnesIsland.Isachsen-C01",8.48461538461538,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.710888504981995,2116.0114728459,624.46341938403,6193.41973041537,7910.12869946325,-7260.49617787138,481.017452293583,1,3105.04806583966,3239.74843138771,8.13279956578918,0.0299523288619261,-3.12215701346267,"Canada.ClearwaterLake.AB2",1109.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981866538524628,1897.78079214598,116.656116011914,5120.11007285802,5640.86604966443,-5972.66861804132,890.332101666458,0,1283.45823176226,1842.8059577498,-18.0900128857482,6.95094642255519,-23.3492006479121,"Canada.ChukotkaRiver.TPO3",340.36,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.992845853169759,1977.31778899179,-1299.98586667842,5819.53388492532,7211.47666782199,-6188.11834715909,785.475220464097,0,5231.38126633561,2011.77470466361,-15.8747667694849,-0.751448369395217,-4.72558319438882,"USA.BrooksRange.8",469.733333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999838352203369,344.699059213952,-3038.21295523719,2386.11332533956,2270.62199827944,-2856.62489084872,1108.18993662229,0,2421.696707396,1849.9536990574,-6.03934978591637,13.7486441432105,-5.9843555433033,"nonveg_666",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998895227909088,-578.001967426035,253.766142394091,815.428432072406,1110.89847195552,-473.104514185147,384.119490408035,0,741.475905228789,1946.40042414308,-4.66780179983222,6.8179670380401,1.81197459258218,"nonveg_1547",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999915514141321,1761.90293532131,567.432519128672,4645.38648363062,5590.19916382121,-6312.31733358415,790.263817647879,0,2205.8066407622,2233.55032080638,-6.45240183919766,8.33126963819453,-9.59227490713199,"Russia.Tiksi.GraminoidTundra",681.044375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995380103588104,775.027881381062,-1740.5602363725,1321.40439469899,1304.44443624722,-1790.68728758214,2317.23944037886,0,807.751448525401,632.444755434433,-3.98062419073104,3.32901537243206,1.67011290814585,"nonveg_902",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999989867210388,-243.524146975209,-3859.04129545777,360.640866965024,-298.171011997633,-748.273592806394,1086.48069128764,0,973.006308335305,1103.19097981281,-12.1168992743316,0,-126.003482535837,"nonveg_822",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998867511749,-72.0157216883486,-1518.73573920494,773.946333258718,433.455565596146,-922.75577181919,1699.15433048412,0,1447.67992705283,1048.59371998439,-4.67448066001579,-28.1544541523857,-1.36748598077641,"nonveg_1416",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.945127546787262,356.409048859815,-2449.43493445874,663.280208976082,1019.63012197329,-2300.31983750853,1008.58937708459,0,2881.17920409667,1277.5158653506,0.355792179171975,21.6849915070004,21.0820492745428,"nonveg_935",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.849971115589142,324.277125682557,4722.77275701445,-166.408569006823,969.439493013497,6205.53483621864,372.560070483031,0,6474.10801202154,4244.03734438078,0.593821662191784,3.96536929509561,23.3484713374173,"nonveg_1290",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998387336730957,1907.41094948523,-306.869628448546,4454.45757889476,6505.41728850524,-6389.2290324749,716.734405821044,0,3101.22604132541,2415.61274325151,-2.76211138180238,-3.45656566454555,4.45072878572946,"Russia.Kolyma.OW1",229.061666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0880620097741488,825.884512952004,430.065991782234,6005.91614450528,6357.77559143046,-6880.42430573285,603.548719452148,0,4557.69271714294,6356.48396279477,-3.66272908989717,14.078053034146,-33.6684910199176,"Sweden.Abisko.KJ-MesicHeath",721.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972782909870148,446.850658154996,-4335.22530350012,1923.09680723136,2271.43145318123,-1695.85684385257,469.67930431956,0,1628.32630551888,1500.02451256573,-1.47299471060283,-50.212865612222,8.66977620511929,"nonveg_576",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.853777733114031,1309.41498243324,-1076.10850212393,3620.90792837603,4447.84815062211,-4991.04826655632,764.200132185044,1,3844.81345254945,1846.56527467014,-3.75706139288185,-3.91744192760912,17.6796747623468,"Canada.LeRoyLake.TD4",636.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997309625148773,646.230830825629,-3503.80340906899,918.527442105122,1104.24480665395,-1588.30729984176,1310.1079961335,0,447.958647977755,436.318212233612,-2.97701929066428,0.813266910890315,-5.58959474061206,"nonveg_695",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.932565271854401,2200.6026602218,334.560058702904,5096.78872879549,6368.77378433236,-6379.47047487877,820.655810381776,0,2887.17021891516,1794.56123177338,-23.2635000168482,62.8625236451928,-17.7507552354673,"Russia.Yamal.VaskinyDachi-1",399.554,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.568415880203247,2044.5741563376,1039.34255104233,4685.93698495544,5462.46291088577,-6195.77767911699,770.582518619746,0,3476.2637997171,2620.98308708034,-20.8307609278551,17.504788167033,21.8697357043001,"Russia.Yamal.Nadym-2-IH",385.576666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994365394115448,301.153739011835,-2593.90108096948,1121.61850061133,1283.56837660506,-1584.4249146054,748.765234809182,0,1439.5635479023,1115.05528853749,1.85528035184625,-4.41007318144114,14.4607889612844,"nonveg_874",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0808383957482876,2321.40476122298,623.803145543035,5177.07615460933,6652.78639826044,-6629.60372848142,690.190502564384,0,2755.50244235718,1461.78191345147,-2.51394210669583,-6.22960491366526,3.11220151500521,"USA.YukonKuskokwimDelta.72B4",735.44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999979972839355,134.664303135582,-2298.92293812634,2372.95972192912,-302.915785891332,-1943.15979148152,1555.25715425165,0,4498.8276759336,2424.75900802365,-32.1966053268483,1.28019229562762,-9.38646555505867,"nonveg_670",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999683976173401,-566.9477490939,-1487.12658727847,2095.06941219297,3602.77656593295,-3320.86456426528,885.339102297976,0,3265.04767217874,1932.50052392886,9.42160052758646,7.49219827579966,-8.91097247957947,"nonveg_671",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.171971887350082,766.304908048123,-3183.00570161045,570.623013346984,1059.54882081214,-324.774226638088,1377.30051757061,0,1023.88759269613,815.091269979987,3.80967401127236,6.99763637690739,-23.397127481051,"nonveg_1316",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.999999940395355,854.410321092026,-1988.28750596404,251.804479045234,2020.86360728273,-757.391119947589,2761.24366442541,0,3861.2909019153,2155.30375705674,8.69754780137682,34.4672311306029,-169.245993969794,"nonveg_624",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,-296.196940463486,-3231.74222802602,1079.55036101962,-13.5620122982319,-2354.03040409825,1018.02676656071,0,1298.23848429944,1759.50020459429,-56.7345935769882,11.6324206596695,0.522402291645009,"nonveg_972",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.176806513752256,2159.33776828664,280.753671201007,5216.91929767781,6120.4539579299,-6174.51681771554,574.977125605507,0,1184.77224242161,2521.0526874082,0.651885997939017,-15.346716828421,-5.1016970682918,"Sweden.Abisko.NT-DryHeath",385.412857142857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.157767906785011,2136.34511796693,1683.58734365642,6630.24786857297,8355.21369757906,-7187.77489258625,238.853062434347,1,4239.2758793247,3348.24174985905,-2.36817606847632,-22.122097703779,13.7819212301862,"Finland.Kilpisjarvi.15",2078.858,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958377540111542,123.464281432183,-2218.28837406016,277.265644184098,797.964491900158,-929.613874745801,895.469043693197,0,2173.59022275148,1237.66508995846,0.703566427811362,4.5485439109785,2.24539429892536,"nonveg_921",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998271465302,319.084476690751,-532.125682520011,493.748553654593,593.15973380062,-2612.36298879719,3103.39480263517,0,1255.25176662893,918.148360698229,0.368418104432504,-0.688836246255846,2.24455415163446,"nonveg_855",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
