"permafrost_index","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_tpi","spectral_EVI2b_changeSSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NDMI_annualMedian","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_SWIR2_annualRange","spectral_blue_changePSLS","spectral_red_changeLSES","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.968232691287994,565.5912580685,-184.376458826417,-1.89168410301208,21.7286906819862,1560.47983479359,30.5490837264206,349.348471008992,2.10368309274242,5516.46181215619,548.320321999052,9.87632188979833,6.96430952403181,"USA.NorthSlope.HappyValley-C20",74.856,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999928165565838,803.336661117883,-109.526814425667,6.8756667050543e-05,29.1697129593974,3158.54093747671,12.9284451334311,1402.22756526268,-68.5021906700606,4996.66209815747,831.627028310248,32.5876606026924,-11.8942798631749,"Russia.Tiksi.Bog",123.204545454545,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998358184099197,873.94870980484,54.4938501057412,0.744610592722892,24.7812044396754,1609.92095876711,9.19124811696562,-770.490637197341,3.55540904958301,4367.43197137569,299.07618268282,29.3997737863993,-22.3751371554109,"USA.NorthSlope.Barrow",1.50311111111111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.789879143238068,382.140075362934,-47.8379525924734,-0.207999762561586,1.84582112414194,3334.06186121497,-30.4543089391879,1016.00292729152,51.654426765726,6742.19986842945,531.558917709162,1.62152007557261,10.8135883080608,"Canada.BonifaceRiver.AB2",967.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972953498363495,622.120148372234,-0.928543647839422,0.314862622155084,11.5504733903472,1717.12282761296,4.58905737087741,1573.74457775805,42.3417758598581,5993.85141786793,712.395140761248,2.89936076456848,9.87921850355749,"USA.InteriorAlaska.BLOWRIVER",444.153111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.703528563181559,911.128929281169,125.960617902121,0.305448863655329,6.74255792957043,2143.034785868,-25.1258715918026,-1497.39017989398,23.3974927951378,3042.9420886294,248.924580613419,2.6995943001349,-3.66621443760828,"Canada.ClearwaterLake.LS1",417.36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998152256012,1438.81614332408,-529.294200384274,5.15733194351196,8.43486749611427,1441.38994152446,10.6948251983758,-2164.38133244801,-3.36856870121339,1035.09593448773,376.423034061305,-1.94120301645243,10.730425320588,"nonveg_814",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999683856964111,2012.12378771465,69.4164769432701,0.0930611938238144,10.782994932216,621.904124601188,4.40122167962706,-1049.03518645486,-0.787648547805671,1869.85577598053,196.103254298218,0.0955481349720628,-4.98755673188792,"nonveg_507",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,537.063132394716,-70.9580142888397,-0.25969984382391,15.6003451932264,866.620437951561,14.6566695881968,1017.27607708092,-6.56164464878562,5526.6170058007,751.918853401703,5.82569589645497,-1.48691305520229,"Norway.Javrresduottar.A-Betula",669.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109319090843201,913.871734922541,-706.466976010687,0.631429076194763,3.42049698317233,1822.60767842553,-4.5940490198042,-470.618608821569,24.9592435948819,3846.44944182516,353.667269426619,2.31335311216819,-10.0886320153651,"USA.YukonKuskokwimDelta.5",12.42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
