"permafrost_index","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_peakSummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_slope","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NIR_annualRange","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changePSLS","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_changeESPS","spectral_red_annualMean","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.00999999977648258,178.512342055396,1827.4654236876,1254.9203945618,1712.05733795995,1415.04048434874,718.274319692458,790.479469049481,499.317113694942,385.30477788787,-0.358220964670181,-0.0190614815801382,1.45060038566589,1101.12533549767,35.520172112828,-31.372776903871,1884.97234922483,-126.148602772315,1489.76730332362,33.8172520091571,-46.555228228863,1773.53903450373,57.2109365968945,-22.8568471699073,3505.64774693399,953.933773085346,863.667666317184,10.0912002809125,23.7988091898304,627.054671695402,6.16927400313165,-18.2594984564845,10.9417104455575,-16.1401571139244,864.2763210515,"nonveg_532",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982466459274292,-3247.79141764824,1754.31508716146,2066.02691194629,2484.21448807961,2430.95338364559,2696.63336396966,1015.14231056706,930.827210376751,210.90166112177,-0.744500339031222,-0.0252296986679236,7.81890318128798,384.036004510969,4.29243728743412,2.61733718597905,1404.135124642,-3331.78268432432,1383.49467888655,-28.9958957918833,-3.48668461772779,1076.18036403133,14.0913410362007,-46.7143347378395,2058.12562834039,352.566046384237,562.919070089968,-6.35220512798621,19.6210260177767,507.695192752902,-6.78031095960168,-5.31117540765533,-12.9924572517955,-5.25807387532723,938.903579289901,"Canada.Ivujivik.TP10",1189.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89812695980072,-219.137514657433,1996.49999662417,-285.127415977322,2102.12295716457,284.377068968924,0,219.769767636248,36.9991664180066,190.701049470993,2.22171640396118,-0.00327191222459078,0.330984532833099,512.42129592858,0.947039660222183,-20.4968518371432,4174.63210168343,652.813471864065,1462.15340058124,17.8519838631045,-23.6080965623899,2428.77737547439,46.4541598094659,-88.4166804867366,3398.88125137997,389.46730523034,303.003447215049,-0.401927649488125,10.9644182452801,196.432910602847,-0.243652127761785,-7.76908835860008,0.353485997042509,-7.05386465888823,187.504776401368,"nonveg_1736",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.979207694530487,2754.69193694493,-2547.73981340618,-3358.77129737085,-1720.89795998074,0,0,370.201533252278,41.889100448655,245.878600428111,0.666572034358978,-0.000134873494971544,0.028717489913106,792.814736614332,13.2710141754,-18.1557239711742,1788.13514223646,2754.69193694493,2579.9568780389,-59.6761211974686,-26.3224414038282,3710.44835646468,96.1202167679748,-102.367083586882,5051.54661432632,538.492658778172,393.345697110645,-1.31068722140474,21.5248183474826,297.834325935829,-1.47785476401289,-13.8505256425871,-11.5432582041782,-12.6556944575848,337.448978371782,"nonveg_1810",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,2032.41884737126,6389.34372808075,5780.21366424379,7050.24418933095,1503.40927407279,1783.01296494662,549.424796161567,564.966628141265,26.7365457209757,2.31182458996773,0.00101126248091532,0.617812089622022,2796.90107701273,51.1238455735438,37.8769332572772,4745.66959265157,1942.49611176116,3972.44997318997,72.4546768678146,53.9485934464911,3936.51489010241,75.9205644279941,-55.6909614759833,1313.98442675417,1381.59953636762,418.646512772439,8.71347701771579,-25.7062699461332,283.044059997756,3.40440486257167,1.39545192934226,1.04869253845184,1.64537076767191,578.642642090301,"Norway.Javrresduottar.A-Betula",834.9575,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968907815217972,-233.477663758935,5526.42285223088,4650.17095788478,5836.86721316891,2168.87534697887,2338.38148782115,711.307134649077,657.542957431213,6.19346095445741,-2.37325825691223,0.0370288625359535,2.84855123758316,1395.41535996638,38.5789173786117,7.93492795360086,1791.8013394785,-319.253964756035,1122.61728555088,37.4205761850292,-4.68412252472097,1922.6277427992,60.6046689022465,-28.6221992479869,1807.62122360255,473.270226619617,412.79099487608,2.54216161231263,-2.96480360814349,474.9403964014,1.1425654155693,-6.43307658373233,4.24937191042247,-5.88255268757744,645.405858286936,"USA.NorthSlope.HappyValley-C18",288.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961778879165649,4271.42795079476,-578.715062401498,-2714.58396045343,-540.500912672334,267.882680512089,35.4310721820627,339.488532502611,190.045285988454,878.908332761602,-0.722232699394226,-0.00227405712939799,0.138568818569183,544.881758788163,13.9861152526117,-6.34575376425065,9200.17286962331,4547.21832668988,7691.56119589059,369.2337199729,35.5852903371309,2546.14209828223,77.4937356933425,-108.704152389055,7311.28191797627,350.367229798787,303.956754563936,5.41472090703337,15.1978377281968,183.42062672622,3.26722182065097,-3.81888727987728,-2.04289759174948,-2.98886143982438,257.627342147924,"nonveg_1720",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.850125879049301,671.720666982309,4155.71002966961,3781.12120111058,4966.74333859739,2239.86630356995,2218.2376606304,1039.84905884228,883.046577179717,-223.160493047328,-0.620839675267538,-0.00606315924475592,1.13183742761612,1873.88273701798,37.0254913341795,22.6903908018255,2114.47001837231,885.649582425464,1460.12839093139,28.0248184514448,18.4799693417687,2798.1940741819,60.3910635101101,-25.2878992088997,1532.48449765421,665.99241818806,242.384108281238,5.3695863859846,-8.84465845019774,230.40277036357,2.62641429984683,-2.53843918773746,7.96350815389448,-1.66393071791975,1127.08529536609,"Russia.Tazovsky.Unburned28",291.845,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999929010868073,-828.66990695406,2548.06265325978,2287.38107548459,2203.08935229766,1904.00552244956,2085.9952933613,929.332527375664,1085.3900912374,439.598289034326,0.396851986646652,0.0106963459402323,1.19703638553619,649.450489244524,20.9500157820814,-10.4492462181994,1029.82896285933,-688.397808620127,831.168729450352,26.8118944983985,-13.4577315509755,1176.14289294332,37.9400933207521,-12.3915505726651,1718.29978324128,361.989297541477,361.002750949925,2.64161770510054,16.1467343787845,237.095901954311,0.378623876310727,-10.5666585914493,4.06403966936407,-9.01524127312475,988.677146164036,"Russia.Tiksi.BareSoil",7.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999523162842,-686.00000787304,851.153961727495,1701.67786974937,820.771652179532,3904.01828643132,3823.09361361837,2121.58586712577,2327.0010642018,42.5946785614847,-2.36565828323364,-0.0115742832422256,1.43398082256317,501.402297716089,-16.6683093596158,13.0979316921379,1173.15026625788,-1006.21953713364,1092.31675195926,-37.3770316132328,30.8838889079465,880.906217569836,-27.4085941033837,440.453108784918,1085.77294131874,602.418441172123,830.192384080541,-15.5217315748887,-366.190688742576,662.204894136317,-10.4756463193085,6.27251297682205,158.209197662367,3.55117778433569,2349.93817394847,"nonveg_801",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999935030937195,-1286.87887111011,84.208997810924,929.994889674955,736.88698067219,1980.9233211482,1725.7548630951,1247.73785502405,1175.23310434959,-154.165243065035,-1.12865245342255,-0.247904986143112,24.4069366455078,565.317360174258,-13.7236288771853,7.56384490109961,1634.10898735581,-1286.87887111011,1634.82407165829,-48.0038182926969,-0.0792426384293041,845.785891864031,-11.6819989550532,8.39599604359847,1093.09527159454,415.289546624669,447.554104951093,-13.1633560279733,9.35324660459182,283.388913864046,-8.33496805482489,-2.17699732603726,-0.644673295984035,-2.30067033136291,1310.31436217329,"nonveg_710",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999642372131,-2934.22076058833,174.398261674576,512.145333906436,372.254546884392,2106.52453219446,2068.91194981063,144.117716196991,294.826905994278,116.860581833209,-1.82807469367981,0.0629073455929756,5.54349136352539,394.605002690325,-16.4418751120969,12.6871608958069,2486.9652203653,-3002.95303284371,2374.84153368729,-82.4919452469192,-12.0047725422153,468.972014570532,-0.124171129955883,13.9890787022044,1573.2638273916,758.159503755062,360.324856167776,-9.21679234265766,-17.7875577381064,235.982939775997,-5.10861381748601,-6.37043804876533,25.6368420850915,-2.71704123615688,331.887643259301,"nonveg_1213",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990816354751587,2428.47277214881,282.366953126399,-469.276437713716,-338.026582159257,1181.62778014199,678.214634243246,556.406844448818,463.777976086227,-123.530197396203,-4.96362209320068,-0.38668555021286,32.0399475097656,1007.027535451,24.5212116758721,-27.2169604175945,3375.89307885095,161.211633846677,4457.56627479849,-39.7292042108788,-59.1974361215233,1482.88308363422,41.1911967676174,-6.56249277772294,2482.24667738406,1000.29490687904,905.658821141343,25.1571894761484,10.0223512314286,606.361133975799,15.7717391940851,-16.3552702635505,-1.4075501075479,-15.8438701939722,744.157081455159,"nonveg_1145",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-2079.39016035882,895.883768353499,796.812925218861,55.3708505067018,3180.32732810152,2654.30236259916,1539.79825073899,1400.15492376429,240.846199917026,-2.22114777565002,-0.181922286748886,13.8344068527222,672.308645276711,19.2088184364774,-14.6206491227729,602.924308526872,-2566.48079499372,567.614728256761,-12.7181819590773,-2.02503876404413,973.466767158272,27.8133362045221,92.6802593390199,792.922200879602,324.004372545607,526.024965502362,8.79410883855582,8.00523961886546,472.764542002443,4.48330628052038,-7.48555462232331,32.1843207705454,-6.40167620837395,1691.38972999125,"nonveg_973",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998033046722,-2276.79857179642,1018.77685557063,856.910567909744,1705.46696612068,1925.85321527457,2391.93814836453,1274.40310117979,1227.17811265342,-64.5253365049758,-2.03243017196655,0.0818539261817932,12.7060670852661,687.94682797479,-9.83639743950673,6.32383126367602,1247.67416249987,-1824.09838988022,1364.36599931238,-36.4666326958472,-8.20339787380536,848.556398210936,-4.97308428513541,-84.8556398210936,2007.85651487289,881.084967463264,817.092724328641,-6.33132835326833,10.9493292728131,641.827163228455,-1.82907217498394,-10.6938064859064,-23.4476048362204,-10.7222466724138,1368.22168941462,"nonveg_941",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999947786331177,-2299.32237510595,896.88717760115,1198.73455416972,1232.11950732402,2954.71010084695,3429.98826406715,1428.60842459026,1691.5878480074,475.563093709554,-0.134576395153999,-0.0357767827808857,2.79129719734192,1099.67472916705,-35.1920386470713,54.9837364583524,2023.38004165898,-2299.32237510595,1575.06403478594,-48.5208295434295,78.7532017392972,1339.31877326454,-36.8530620194423,-4.17311914428799,1187.08434307996,795.54764999111,587.634746610164,-20.7472395608848,-58.6606661296403,393.440338525049,-15.0986439874648,17.3368175369569,-0.626593779194749,15.8831732867831,1496.33364086376,"nonveg_561",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999523162842,142.255137821639,1218.38013914289,1848.74723236518,1847.30315863496,1907.08812070899,2249.35148381521,1510.99999903637,1513.36607477034,-474.77954805343,2.43538379669189,-0.0076152621768415,0.584501802921295,416.316345393401,-20.0560315308797,5.74026559187531,1268.26183867194,81.5895224810762,905.337591569766,-45.2668795784883,0.487605417290794,630.367093222299,-21.7917198731872,0.111082594632832,1031.58657955977,259.135272964824,342.263363106219,4.92575059286919,-3.99364650695634,361.145868895443,5.63194441054307,-4.11177870197786,-4.5349457359696,-3.12801704161219,1524.93224373837,"nonveg_663",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
