"permafrost_index","spectral_NBR_peakSummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_endSnowfree","spectral_NIR_startSnowfree","spectral_SWIR1_earlySummer","spectral_SWIR1_lateSummer","spectral_red_earlySummer","spectral_red_endSnowfree","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_slope","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.976205229759216,3076.34092955887,-531.949715173655,-154.102581891419,81.6416688201638,4343.21781393363,5780.84929377998,2127.35659682975,2194.17171479483,2033.12666166605,2780.85224838522,2357.6496087382,1150.19312860163,848.396510879893,600.361651283268,341.129035902674,0.738621201780107,-0.0331972771220737,2.81955093807644,0,2618.09684949957,2764.98344788363,21.8460724971955,37.6164940619641,-49.3182842556966,2947.60793850443,-4.43705246399281,58.3682548327503,18.8844982959213,-72.4027966702543,-12.2664803536263,42.2853978165516,21.0186117769714,-52.0725018500474,4239.98093602904,5331.13973154998,40.8838618859668,68.7651307792066,-89.5441586629196,2478.3273282179,-41.6929571547477,-13.3809834723169,64.8761773799226,12.6262804385629,815.0653228259,4.10548738771965,12.9008971611886,-18.4032425155498,2515.98888372573,389.866417159203,4.81701194912429,1.74399215188092,5.56595485964523,-5.62517382536145,120.43029139468,1.89849040702569,-1.64251071351719,-0.337591832072001,0.434844583459978,-3.47480159457088,193.136031114461,0.350844163362131,10.2458334024406,-2.44508401334929,350.217715820612,-6.40681318046897,-1.37580272665573,13.035242376451,0.7131895734473,-74.23463399,62.0825109386499,"Canada.DeceptionBay.TH7",53.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.89812695980072,2708.98511070329,-1135.59784758656,191.234290396088,1238.02516544877,-1296.68819239493,2789.58865849037,626.371907972488,0,299.675710106697,108.324290480117,103.042226681388,116.263159576386,0,224.293273854069,-320.224985313914,2.22171640396118,-0.00327191222459078,0.330984532833099,0,58.275563941312,895.254179806545,-4.70751583398759,13.0178600087674,-20.4151713187429,4998.77186787775,-50.0391571656166,39.0031113943888,-11.4386035332052,-163.906186360508,11.5653696841137,13.6528451528418,-40.2611875020261,-49.1419310363945,1091.75559002928,4086.2768508853,39.5151881033881,47.013481917327,-111.923783626526,2803.11580947028,-20.2876115198505,34.9797000304823,38.6348688109667,34.2265451712255,405.69283115774,-4.37135506639613,8.61203990843781,-6.21627091566768,140.898925071838,290.965276255701,-3.75354165847459,7.30563943102335,-7.22780959901205,-3.81637876597732,204.343190272576,-2.2754304484764,4.42874381569965,-3.34898372852828,4.76146801980405,-6.8085637278095,278.114383889592,4.10311753563935,-4.05940542097279,-6.39147566460367,224.293273854069,-2.24931646992252,4.32120457110734,-4.37688885040478,-4.09237643494612,-71.5756346913638,59.2572925361689,"nonveg_1736",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.404650025069713,2528.84560845384,-445.741003502657,-1273.37267684814,-192.024794146338,4312.34901875948,5317.17868978359,2310.57608188177,2231.96647149446,1972.5759274321,2783.98346373235,2387.47817839426,926.884117576631,876.146685977015,756.814441855615,312.079751471666,-3.08044695854187,-0.0459422692656518,6.6872024536133,0,3045.73509959945,1066.88781186575,31.379053290169,-1.3593014881126,6.31590485484941,2195.42745961172,56.2068795912634,-22.2275757863809,-38.7689827059206,86.0476704443622,41.4926091584739,-9.68067938771678,-24.7912963670767,55.626534487982,5733.96796887681,2055.02399614805,60.4418822396486,-3.86384958660127,11.3847217454203,2931.26036842913,-30.5754956708877,-49.9015608738754,-8.86547481396279,88.8726067650311,285.500639628478,7.76335155396008,-2.34310958731482,0.472922922163703,2313.64094376912,589.90860770781,-5.69755737906788,-11.6526957888089,2.9206047692719,1.3967107143905,467.588709063769,-4.28954661054599,-9.46306247956486,3.88508791926063,-5.44841584178681,6.26219180645301,173.418633976705,-4.21534719601799,1.64560766837503,2.98538327338217,381.041276948956,-4.39322247298117,-6.81387390787048,4.15841563853217,7.01042873556655,-164.827035,65.1625799988323,"USA.Kougaork.LowShrub",179.0025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.568415880203247,3996.9773420618,774.774402734725,784.204160374423,1115.2019247026,5141.19137778078,5748.34277860359,3620.44372325901,2328.43354328229,2198.2292105543,2076.3839093729,2048.42897214664,766.121384930342,875.315083734472,734.637282920085,299.533338787664,1.50636649131775,-0.000497697677928954,0.0875992923974991,0,2648.23110966615,1241.51123042801,8.7269861202982,25.0632359485751,-16.460888277992,1842.92477279397,2.11350248873162,37.8371201084083,16.6756926903873,-14.7477990848849,-5.04074419071637,27.6414100048916,14.5973298250097,-9.18943206253586,4496.32966582207,1952.28369102398,13.4821568326863,33.7759233091106,-12.1313504682016,2030.37929343656,-43.3348148554432,-12.7115123956919,31.4914678510516,33.1844765378922,456.434465708052,-1.38059220156976,12.3360666407582,-9.53135518902358,2036.62488161203,204.326337046062,-5.57035722973882,0.789154392656287,5.83490275305305,2.12544381593693,298.833793262055,-6.6884113263054,-1.56894555446109,3.43997601284818,-0.0330151429303761,4.56198306997965,205.762300353904,0.562884100683526,5.04063145498935,3.36553166449309,305.694146591527,-6.66231586199168,-1.77975069080613,5.6384181894357,5.99104827855,72.8617,65.3147333321735,"Russia.Yamal.Nadym-2-IH",6.57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.892463326454163,2015.129985362,-502.526609182427,-588.00173938865,-344.088543767222,4790.6766103448,5227.77289177322,3270.37318088492,2121.34933983072,1954.42979541906,2486.62049262594,2245.62787491447,828.35833217238,792.853343033066,716.853496725586,84.5666689847405,-1.57008414798313,0.00994734497119983,1.34776960478889,0,2885.96642174436,1709.77477362927,23.1015726162438,19.1637041214517,17.7105899817708,2300.88920903201,25.1787507629295,31.5546141101178,-52.5350540082741,25.2334284162769,16.1174764630476,26.3230130937418,-39.9812401408686,18.4259887604047,5442.46962848239,2983.12101670224,41.6390462253329,32.1355894558274,13.5083534142116,1039.17617463026,-1.50274261306911,-8.51788253736624,-34.9907381153042,48.554332823924,636.111374117069,8.40421530686993,7.31567711810418,14.4800267646372,2623.53958204568,462.483746359473,9.13573849282171,2.36717577186839,-19.0272266559771,14.2700024131386,269.900229337484,5.25642818147614,1.45470980679118,10.444196214968,-1.36564627064625,10.9886925478104,142.1501005265,0.0482897330832379,-7.89722780702776,6.79040459091247,171.773760206578,0.987922266952378,-0.379658101511423,-7.24764692424806,9.5429866781432,-74.63464002,59.5518220084517,"Canada.PayneLake.TD2",476.56,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990816354751587,121.979883164435,2409.84223238768,-402.74248248331,-1117.74582100822,-489.840255468506,107.97546949947,-849.568476288575,749.906399528241,1035.26928617422,1209.73195462982,950.544808773385,991.903339687477,517.519336065467,755.450293075324,-295.463680521991,-4.96362209320068,-0.38668555021286,32.0399475097656,0,-84.8764386994746,409.469900148527,6.69079714956062,4.55678926390121,-3.40621402720413,2703.50179450906,-57.134800134673,-17.4769997205631,20.8935865791641,67.3584930902314,-59.5526787338853,-23.8720590035627,37.6317546592058,140.629235743549,-310.854549705427,957.543945788046,19.3106542506312,7.09082142608979,-16.0692846232417,1571.7230461334,-11.6983338952719,-3.14886234493775,14.4643930619948,64.8449788977748,323.630904851517,-0.455754730937195,-4.43153764185433,1.91340091027668,1036.12004507726,525.189654599398,14.5886015166499,-1.23367513854274,-11.2390087226501,11.0575189337768,497.58003691606,9.36496686317225,-0.854459989651436,14.9491201128098,-4.47562876259384,-4.30404124541902,655.246164238867,-5.26645090778845,-5.46690302807775,-3.53600649316352,642.816473142329,-4.67867970889777,-6.39062288140952,-7.88815494215488,-4.40280065544574,-141.598052586439,61.6588768728065,"nonveg_1145",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998695969581604,-665.045878836909,-2283.58462349001,-2057.27997026148,-1903.22515887371,969.449665558142,1727.71902742341,1008.43293905435,2058.29790956684,2487.03551083271,3105.07833894081,3102.75027060095,1760.63862991924,1610.16036205817,1738.77104971131,-453.6904709937,-2.15688443183899,-0.00659720040857792,2.73595142364502,0,639.608530199827,594.697437107217,-1.2315197829218,17.0683625801591,-22.5138055913714,489.574990406482,-17.4848210859458,15.8647726776982,-10.4811142556047,-16.3322834286828,-16.3284137544968,11.8214692164425,-9.06204772869259,-13.3120384252072,1236.94191501439,758.269361865267,0.345097340837205,24.4697711319178,-28.9154478164777,1198.86986914993,-42.8167810410691,3.07571885834032,-3.54781785542563,-0.470800961555918,428.73760126587,-9.3495942240596,6.0805043203304,-11.1458261202504,3158.57911426366,397.717837113393,-8.92686369960974,5.78087637549462,-9.99844018995287,-8.55515206967442,322.569870593412,-6.55902556681302,3.10082418893013,-5.41218141752054,-1.15234846983206,-1.55278874522486,560.569207616483,-1.24389805573642,-5.13297609639022,-2.50322333351302,518.118076664514,-13.1299931715516,-0.754054489928445,-5.18443373802521,-2.38090082980687,-113.69443718287,69.2156612552185,"nonveg_998",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,-982.204970085517,-1890.65735004818,-1868.06882815107,-1978.67598254637,638.979310903926,699.499017079701,747.37494401933,2513.8179049729,3023.26355356351,3946.4343714602,3748.28127845016,2452.27190323709,2179.38686174255,2233.25696945048,298.185441968684,-2.42055487632751,0.00116626417730004,1.49644756317139,0,497.188296063573,190.305475545527,1.58258529909098,-5.39011760408004,-15.139900711966,1031.62173355711,-26.7166772136169,-14.5481921286676,21.5708400081251,-1.96686834731114,-23.9475620031748,-14.53873181533,18.4345257325505,-3.22693169958708,738.42768932962,197.361987666364,3.5586541820384,-5.47369125962354,-18.709223595847,847.907015406834,-18.449062299334,-15.4672183169394,15.2895597827587,-11.4431145366981,509.44564859061,-7.27999596072621,-10.0701392620133,-13.6148272236245,3776.51066507861,330.79716724083,5.17781548693807,-7.64891537934376,-1.15503475440649,-18.9491534615425,244.232553206008,5.60514432114303,-5.03522354021219,-13.985446148853,-10.2667955987073,-1.18081224226924,547.689980008046,-9.01355965477494,1.42621215516571,-3.15567146501355,507.517242602939,-9.38528804433596,-8.76059735146418,-0.610557636100111,-7.17239455590503,-98.2322711383337,75.3225553129883,"nonveg_916",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990592211484909,1164.15863631924,-884.627748107466,-608.19488514987,-504.311623753764,2351.34897884516,2811.90126612967,1324.11546946734,1591.74357114219,1441.42544595407,2028.98294424389,2000.25740920092,1094.72991855249,976.625654194848,1099.35643955173,-360.81058845615,-2.27177953720093,-0.0269208372628782,1.73386632651091,0,1412.18932730801,1318.02065803893,32.6156836636389,-0.847332356176875,-68.1738207335387,1531.32253365438,27.1498664885298,7.18183179122752,45.3435998047212,-72.5876685194005,28.3637539834771,0.458645389530512,26.0610220426482,-70.853757191483,2331.75332930743,2395.21158388019,53.159730675076,4.26249258550145,-93.503919545894,820.405056997313,-3.9612178459838,-13.8766558863609,45.0953788421269,-73.6085498757698,816.314871067146,21.4819702912407,-3.86352175826518,-44.514721514549,2046.58910510377,765.673503418857,20.1493027215489,-7.1605001078096,4.44373519068595,-40.449468652888,632.180187314058,16.636320718791,-7.40283546780596,-31.3746846288376,-3.69485339651859,-23.0881984136784,270.835067879559,-3.25738790734045,7.78804398230086,-21.2233773998335,338.204897953242,8.90012889350636,-4.52313668345486,7.78408613174552,-25.5528920756873,-147.99182639,70.3150451390713,"USA.NorthSlope.HoweIsland-C12",0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-1770.82363783571,-1232.25849325432,-1234.22622582149,-2379.72490238849,629.662920294826,-205.561240183455,580.351313751496,783.125817187945,890.619008702319,1007.76749626649,890.408630114725,787.658026430097,672.215183384703,357.318583333708,152.843094595555,-4.01010513305664,0.494364142417908,29.6720809936523,0,140.682630126478,849.712515765717,5.12336734018695,-24.9915445813446,-3.9800684141362,1537.32020669008,3.63792945019428,-45.215300196767,112.373723231957,-0.613983127155231,0.925449100276196,-40.490583402867,95.4582230472499,0.151364043628589,495.481498186637,997.832024119525,6.23292559366395,-29.3480007093978,-3.92467637226337,1148.0155221625,4.31935372364249,-33.765162416544,81.20462407642,-3.70297228650557,771.027149763328,1.87079472666742,-22.6772691106861,-1.78094268976675,801.171245258557,619.776331961105,3.46067892317938,-18.2287156459149,41.8681221507787,-4.67877749130129,391.559838123392,1.80615112020924,-11.5164658271586,-3.94462607274207,-15.1801550644809,2.08252815193773,499.007160360637,-13.9553097679272,28.8156839498073,0.552550869915806,462.279880515417,-0.93942462997143,-12.6570424440114,25.4782101886923,0.704467522052928,128.541395943649,68.7295599116293,"nonveg_596",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
