"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NIR_endSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_blue_peakSummer","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.981374502182007,2401.435346716,1841.61427890196,4032.64263553583,-327.608169603766,1146.7784983082,4482.78896946355,5312.02044903638,2264.82464965529,1742.18285754326,1919.55218706817,551.230584314239,940.002733965942,692.776758182276,878.836266535716,24.5158702425577,-1.85943098862966,350.192901611328,0.0253778559466203,-0.0251461561355326,0.7654187977314,0,860.730805182602,23.2629947346649,-1.65233638091246,6.61759322398042,1604.78081840263,-12.2267889179594,33.942905331436,266.397766800126,1417.82067345423,-20.2618504713433,-8.43766419838681,68.6877691553014,4571.13441535012,4352.81365926332,1461.56888676788,35.3122670601963,1.8936587591015,-5.99878360278886,11.9313530809859,1216.01430268145,-1.97639050366954,-30.0759961590968,2.2312175780297,45.8093732962663,491.986755036794,13.2969393253187,-11.6008325764042,23.5970991156791,1207.63433498353,32.6387658103657,-19.18125186054,-14.2846419319746,24.3633807146666,839.941716501563,22.7011274730152,-16.3889999621303,-7.36748260968211,26.8765877985949,4.75053023437468,-13.4815371734759,25.4947703728087,-12.4775362590311,23.8737295568324,477.532967169806,4.65152947383784,-12.5666570307844,1.20311458320571,24.7021095035156,61.3034433785946,"Canada.ChukotkaRiver.TPO2",19.68,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999995946884155,-111.847722975617,1246.06920553949,-317.663739566816,-1372.36302941905,-1663.50152122165,175.016683081634,1097.10123462361,1466.8361396366,1834.11982947393,2367.83629852599,1119.07638499409,2002.05282370087,1606.67509487205,1828.26217793021,324.931673324275,-2.47745323181152,90.4858016967773,-0.0182733740657568,-0.0331370793282986,0.245669633150101,0,1357.91692851511,-32.7856109045008,10.6834301898113,-64.9792071548311,1869.04216429031,33.3255713338789,-38.3836052422501,-1204.06530220374,1693.20381397275,-51.9283452655612,17.0869984164835,-65.6337455739875,722.613471784817,872.233131362632,1559.00625791368,-40.8004301728713,16.5960681534221,-62.4146271397985,-78.2281126718832,2535.50968637792,-67.5299499222597,11.2354468836207,-71.1271733305681,-85.718644462126,1506.23149300271,-20.8625461227967,-3.72981206888174,-68.9170355294169,1654.14840165089,-15.4239860939631,-10.2501051790839,-69.4968938412461,-76.2452098645798,1355.98965121564,-2.2312949487927,-16.9493768772152,-61.5115994245655,-64.5846483555451,-18.1203325700736,-2.76194548323379,-38.5274815889675,-4.97357957807606,-39.3234476839575,1037.24877970798,-12.5561917369766,-6.20680877752377,-36.9311805096933,-43.2648391401129,72.9526882087822,"nonveg_940",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.682739615440369,2638.8000433218,2660.34471224859,2675.32380095368,954.767855257535,-337.234701323556,4636.27380407437,6261.24357842162,2401.99380679083,2464.26195859471,2534.45964217804,544.345218034138,945.386341268313,815.49755005543,812.316864536929,-361.26312082878,0.197384451826413,393.329671223958,-0.00181084824725986,-0.0258089701334635,-0.280774523814519,0,1594.39914794293,31.1379383154732,15.305978434767,-54.9358084345766,3409.51442866987,4.86827143186279,37.5378025017228,1012.10355864481,2584.88271221997,50.0927412385559,2.2943244972522,-94.2224457047002,5752.59968393582,5383.95550943416,2491.29289825509,51.9508172438941,12.2595941655423,11.3799736987966,-75.2272733052026,1139.33839014827,14.355448489429,-28.7150221501103,43.820707313395,-29.9958184112446,952.900097277629,14.6751277510148,4.72524753556151,-36.6500037414473,530.669513478373,10.4576022056818,-8.23821669121618,16.2698642977225,-20.4103659030144,327.223148216153,7.47551103013365,-8.34279058557528,12.5855057006213,-11.4300702565911,5.47020350863568,-3.92675582152624,-9.55416078412847,-3.74656619033669,-10.8720043409031,244.508173433717,4.50539926810257,-5.8672075082333,9.40416051668144,-7.95956715256468,66.4500799988968,"USA.BrooksRange.6",99.4333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998387336730957,2436.25098730243,1902.44448158691,3144.51042263266,267.255396785736,62.1674068827405,4388.02074257113,6619.45345888689,2393.7416212873,2590.22623194957,1863.06198987858,470.145959116833,972.107219453652,604.632782658413,649.01277045129,-340.423603365701,-1.44109570980072,40.0963325500488,-0.0229689665138721,0.00555705139413476,-0.263751119375229,0,2187.68908091842,59.6600142792535,8.7052694994472,-32.7189468611724,3184.42739434553,11.6244041448624,-43.6803466713471,453.497612314045,2239.68211990784,69.0224381416687,0.967628105451453,-27.7165396794533,5223.68109860302,5049.99441852579,3330.12125425117,92.4722844273135,11.5940047680355,-56.5825727309643,-40.9888088091575,2409.62633650053,-3.36554873413061,-67.9604104712705,-5.78162008762229,56.5255975978161,816.270136649644,25.5084417703014,-7.17745719007623,-7.7899631475576,1084.98860462665,11.0591785511624,-27.5741273896202,-9.20984218903645,20.7132488710939,794.889207117327,3.14663691301574,-21.8381468996938,-4.36675028759668,17.5786616667217,5.55967752593219,-15.026916051812,10.7336194771547,-12.2689777803969,8.18049466262982,596.285116663467,2.02436659184934,-18.2026502238448,-0.627286795474266,17.2286881335486,69.347495999029,"Russia.Kolyma.OW1",177.866666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100591473281384,1494.45439615918,971.005168342556,1564.8388552858,-959.306721509963,-1283.4977824339,3609.11396314567,4947.28413967043,1595.57204681487,2054.93474314063,2028.31073188799,554.107074320759,1010.07139557636,610.86176374049,805.386585763445,68.3971819954484,1.65009121100108,11.0281944274903,0.00591187815492353,-0.0122719922413429,-0.663353621959686,0,1783.11156640112,30.7108445422418,6.30593935456151,-25.1631326958491,2394.0533371969,11.6954737813237,-18.8561149548481,-1066.53326360399,1963.79905667519,29.9028048928135,10.784988200411,-21.7562803748677,4156.77237268773,3653.12070882362,2780.00586854917,47.9189348839744,9.79381620649801,-20.410342736119,-32.5569006528084,1158.08043417807,2.28814643467174,-21.7971712898516,-3.33403855464214,6.2853031638984,781.332675741915,16.2777640779566,-1.45353958766932,-11.5066002982548,924.90530744563,13.5878646747969,-12.4130805923305,-8.02119690738991,-3.57471578292538,616.778562368763,6.38614715463794,-8.28396807440773,-6.0768925956594,-1.67100095142789,3.52416170683136,-3.23268496751416,-1.73885027705833,-2.90972366521831,-1.40932919890452,355.934157125519,2.88176858090101,-5.80571339177798,-2.64645188623697,0.975717482943375,61.2738203319257,"USA.YukonKuskokwimDelta.1",8.75666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99794465303421,2331.96195991137,2198.8653315885,2644.55965684231,300.410155482833,-583.52632223049,4390.00213567285,6477.44136755713,2213.65269790842,2392.74939253849,2130.61336487603,433.883485385517,735.640043317212,580.820439381077,585.79588052111,-403.673239707856,4.44892978668213,6.43557024002075,0.00296236877329648,-0.0122602917253971,-0.207166329026222,0,1518.36072649733,42.0612434579149,9.11505590620789,-40.4564515283899,2330.33000808844,-9.36483557913513,-13.5373427424593,387.576669300869,2389.85408211509,29.6023431087984,-22.1386936346895,-61.896786499736,5915.7527368619,5521.89552425319,2593.68375602784,62.9961267326268,4.99749645451087,-25.6552792591391,-74.1017882803934,2309.8690910233,-32.0386653883593,-46.4192181359052,12.4368239769607,-16.7848375286491,565.966225653018,12.5560968642963,-0.709100104511858,-15.8014098721998,938.177348417505,0.286723070152399,-18.7182363882138,2.69610870967029,-18.6217521538056,563.407130251164,-0.702500930152577,-13.7132760176054,1.52871244450492,-7.67353458734881,-0.219496312469236,-6.94686855860311,-4.77477250573637,-5.71833781272777,-5.15150946106518,351.977595687341,-3.88749807083361,-8.68313034657143,3.87076133673684,-0.725244184308687,69.2649799990253,"Russia.Kolyma.T2",96.736,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999977231025696,1359.5100299429,244.107897493594,-368.272395422648,-892.462624759599,-997.94877697038,1593.06130245829,551.045313124038,2557.11852734401,3206.48772625193,3143.11281275697,1026.20085464538,1423.66538965978,1870.13576379294,1620.99715883536,103.858048467774,0.0311485845595598,10.1939744949341,-0.00057508988538757,0.000405675935326144,-0.000563409586902708,0,1228.01035844602,5.70749478187613,-11.3338490563417,27.8925419696595,7075.27728707305,-111.558736564036,67.1229169240734,-997.94877697038,6363.32674839326,-252.722340595548,-95.4907693512313,28.4824636945349,551.045313124038,512.870392951008,2606.48812818105,81.6292154648731,5.00769791995191,23.7071005070271,32.3835884319875,3237.9946413048,-124.980043246227,-52.0186243617213,52.7557774705231,34.9510525692712,1268.18199060726,19.2044596932058,6.48141314644836,11.2798555831172,2134.76459906454,60.6475567655055,27.6740184465503,25.2181840725567,3.33552176289274,1941.80498789013,55.0785977681729,33.2297185159672,17.7236431255354,-7.81258019316412,4.27046104107101,1.53159884751771,4.52148485065897,7.3324293294017,-0.0502996921320453,687.238440277002,13.3760036746582,10.3858825881882,13.8410336087543,-2.2386065319117,73.575604539086,"nonveg_1834",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1030.08366766693,690.216719394709,-247.009931528478,-1632.61633121639,-1763.54514831794,1837.62886359896,2059.67657857825,2102.33594440383,2924.00481302705,3042.78826481197,988.808122599211,1562.08431268762,1425.33425630599,1419.24644717156,31.1869894031982,-0.335357477764288,8.06802387237549,0.0108275619025032,-0.0212425569072366,-2.10711155732473,0,806.067263951996,35.0464027805216,-28.0175352163123,3.03639044242122,1314.57878655384,-57.1555994153843,87.1073679348342,-1916.49101028403,1411.96464171426,23.5739918376876,-61.3897670310549,30.1756151538471,1629.9975042737,1429.24305949636,1238.99392205254,53.8693009588063,-34.3856041228694,56.5439142505335,-0.329307828957269,1366.22731469504,-1.58212104300889,-57.8190665524276,69.4348208816044,35.7748913422766,529.824398404121,14.1890955029197,-23.0358434088748,5.74649623456816,623.564897864116,26.0834147762811,-27.1115172984398,28.4292364210794,-0.927578408955469,401.405744221649,17.4524236618108,-15.8131582665499,12.4870177686023,-4.33223897063885,-4.58301636055854,-17.289662194933,9.04752794431386,-14.5756995322114,5.60293232614308,357.130958066831,0.246826625025278,-15.5274329594274,13.3766018301872,4.46315213060021,76.2255999979991,"Canada.PrincePatrickIsland.MouldBay-C00",44.9346666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,1077.05364716279,1300.21033643728,-271.445903038795,-1627.89711144616,-1379.74433862358,1740.80954018224,1553.8866486918,3525.77534655592,4812.32971388452,4525.26601622638,2034.92880887735,2904.65076063323,2718.73881913346,2925.36358795609,365.743370033917,-2.62353825569153,161.459121704102,-0.0236498117446899,-0.103278592228889,1.79460465908051,0,684.990354056197,-16.9535684786551,5.83407145910224,92.3667329563403,1611.80318908892,1.90793451981892,-87.5420107020568,-1627.89711144616,1417.05681617287,-45.4662386364955,-0.639342372472707,123.897220071211,1553.8866486918,1517.10661905069,743.941225364636,-21.3866179067961,8.48147552838841,-91.1208852379293,128.505463536018,1244.98678789362,-36.2447027431241,-0.0544712673599861,-82.0102628770253,120.577433866506,697.886881131973,-16.1768377038138,2.93724372699133,76.7201334093448,539.2461483797,-9.60180461023225,7.45615449740823,-99.4704700564311,57.4127395316293,467.456049273265,-6.95160974430807,4.34170605905295,-82.3539941142901,41.5804541920262,-17.0415770791371,0.820441020153964,44.1460582112888,-0.0678852338241806,50.5373739863891,507.660897693942,-13.9890850519207,0.863034471785833,-41.3249537645253,47.0990088142571,75.3300898889131,"nonveg_674",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.710888504981995,2500.95270594057,2085.2172730548,3013.03218367293,397.355937137624,-2.61573019036635,5361.35007605957,7480.98498745873,1891.41974398716,1797.68651298965,1786.60620369015,328.297245998827,573.462857175911,362.781787403979,407.789158048702,216.777294644489,-1.55832966168722,304.765201144748,-0.000202013709996312,-0.0326765688757102,0.948240631156496,1,2132.22607174991,23.5279150878072,25.4664937039591,-49.8943503361078,2144.29675874456,36.400975001926,0.330719358887466,224.311473926449,1572.08879722544,5.34709019417209,30.2379864628532,-45.0606853383433,6287.74687492965,6320.52155540087,3142.55556133694,38.6477366043561,33.6523383488551,-16.6820724738894,-58.0064319712994,3087.21184802041,-44.401474013865,-26.7715560323684,20.1929817461449,25.0597344394967,749.38870127466,5.53141784663653,10.6455323914974,-20.745980988096,271.049491323562,-0.163350039780198,-3.40665004182603,-0.308978016732721,-3.63729149324661,265.931142331499,-2.41330416570861,-3.68543325468247,0.785153397044902,0.268308642538112,-6.01821126053003,-2.72233898455971,0.156068158681015,-1.83220024879089,-1.03891359721748,376.274458168564,-4.91995946665014,-3.74355002505926,3.28202861539224,2.72705913964962,56.351673998102,"Canada.ClearwaterLake.AB2",1001.44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
