"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDWI_peakSummer","spectral_NIR_startSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_blue_peakSummer","spectral_red_earlySummer","spectral_red_endSnowfree","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_changeESPS","spectral_red_changePSLS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999950051307678,519.318015625289,45.8784027985139,-379.3458830398,-4009.1180951507,1042.09427792839,840.924613172223,388.245026359396,875.302519664852,-976.384648786231,590.12127994567,2074.36355353648,2404.82749859881,670.892755837091,991.402315734712,901.417507793811,708.545706630019,849.59146270559,31.4409975302409,-1.76010429859161,178.347045898438,-0.077581949532032,-0.0116077326238155,4.51217555999756,0.119544990360737,0,1075.5408523695,39.8348463840555,-8.55344292338438,43.0399648024341,875.75849950322,31.7077954668979,-15.957127987989,-42.8958915839529,58.1456415558374,839.620965477571,26.6135273559021,-15.9592916881126,-39.2760798210417,53.1106085205466,840.924613172223,1450.24565598688,53.7128020735881,-5.95684850941198,-48.7057493305456,41.152689710257,771.69643127153,16.056862314862,-16.3428268506908,-31.4097279452186,49.6962614291425,743.598863308308,35.1728654693463,658.09902826306,24.374038083817,385.875648977687,14.2916907028773,-5.8589186823935,-21.6601099414009,307.377927364651,6.39927037924818,-6.34404723460491,-12.9744604795714,18.9436483319171,255.477369808589,-4.93370352385497,15.1531031587684,849.59146270559,-5.06467332246865,-14.1045756075571,70.3263369278322,"nonveg_1499",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961219489574432,2486.57712336495,3193.31523832005,1153.14456235306,-230.544817714934,4167.11467956379,4291.18487140062,5390.63658558124,6310.20641374324,-5820.02486102462,2356.16677751305,2596.86037267018,2807.0865939719,519.474360047846,1012.13897930626,986.414023558487,782.44744465049,759.637748333998,-51.7625967501769,-1.81584039661619,108.107855055067,0.0446074547039138,-0.0126424830717345,2.76053100162082,1.09609397252401,0,2375.81080095369,32.7511035534342,24.9031046753263,-50.2145191939281,3028.55176317301,26.1647472377153,17.8988508209467,70.3282203222584,-65.183401063212,1999.55857154451,13.8985994840039,9.48418207027668,57.9751942321878,-41.5551112537713,4712.61087311468,3872.54446525215,53.0989331604467,38.9158660351005,17.740327883487,-77.8496406011334,3172.92109183051,-36.0018240609827,-46.2782507054659,67.5721741845001,28.9011125440777,761.356472155091,-17.3670165200743,418.052709499055,4.56515089452016,370.82586583031,-1.64849233397331,-7.90213223434164,17.9904166288675,561.683826784771,-6.56070053557377,-8.00967195981969,14.65827413519,4.66503468741707,461.284374796794,-7.32900563190619,3.57636911728986,1090.35942306924,-10.4861182155773,15.0032097631242,62.0948654186507,"Canada.DeceptionBay.TH8",311.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968232691287994,2295.88363427152,3500.76787305932,2249.26568806853,-472.99444007725,5464.07307822966,4463.84297238032,5905.40107554909,6241.46190088352,-6621.13467654583,2226.28348073585,2382.17538196842,2244.85897428022,368.957185475608,730.95178049524,700.195551150689,699.739369562808,556.800171405932,219.886273058945,-2.22808051109314,306.192102050781,0.0459540635347366,-0.0539527460932732,4.06684494018555,-1.04797983169556,0,1723.13504421103,48.4642985020546,8.97353630497977,-53.7501598588883,2360.09414799146,61.3596255428552,15.9843894331522,1.80789539596536,-65.559534662404,1671.58291536338,45.8920872283649,7.60730825613166,3.02732049220385,-57.2891384939406,5753.91801768399,2438.27057272764,69.9975693268629,11.2781164307252,-13.06270709473,-63.5712390202308,1310.75632762433,-4.410000242296,-39.2818773451817,19.3730223431837,1.26582908981366,759.474958720503,-26.8466854988267,422.960928594706,10.1626964598373,387.683044727517,4.85382064610706,-12.9227681575839,5.66316860541015,245.674755163861,5.64875168228342,-8.18915850546202,4.76064764656422,-3.49173287721541,205.316005697297,-6.63492244336538,-4.35630464188785,659.899737031554,-10.8125492812573,7.52462484047626,69.1469999990202,"USA.NorthSlope.HappyValley-C19",523.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.958377540111542,-265.531901558825,-317.682791272249,-338.033879434598,-2709.39395850751,434.411020143535,-196.395310133254,-25.3836748373112,1407.91533337513,-348.168155970651,940.874485172709,872.754349501193,1720.60314034996,764.023126047839,1055.89290162578,698.372802951403,651.910837468202,972.999155158612,-595.590294438821,-4.29193830490112,1913.30261230469,-0.206217885017395,-0.19673103094101,19.1562118530273,29.1570339202881,0,1129.09527250282,12.2396969784854,13.1233023433213,2.00580345051633,2190.46945622215,-21.5902969254703,-2.7618177451838,-38.9103677660684,-5.51751533909531,1956.94786419126,-18.2703739803861,-3.84041539902605,-36.4337904932752,-2.66876745254693,-25.3836748373112,1952.61618414053,22.2525425206576,21.6334291829244,-57.3319603284978,-6.57737058830551,1022.35593146293,-6.43070447021116,3.33047646039306,-35.571055019653,19.2964367436381,873.105508089833,2.13660381618663,847.848790848769,8.85141294393905,523.618997698727,5.59092489624955,4.33055742355315,-19.6331651495063,626.536307448953,-6.07494105332044,-2.72313419955314,-9.46791448491848,5.16880249704458,504.016871154622,-2.2085154881177,1.62530825363318,972.999155158612,-1.84208325482606,-12.8435327076164,62.4069918276359,"nonveg_921",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17548717558384,3453.91365360837,3704.53313556581,2232.55776637327,718.253047999301,5583.43732554044,5524.52109542976,6175.38960183769,6479.20472776631,-5959.09431164995,2049.65793818612,2350.50006547158,2438.92450563196,546.127136603315,707.498455300181,743.366615512373,706.588253507883,730.923140224952,-112.424562606441,-1.31795488085066,694.73641531808,-0.0981611918125834,0.0749749610466617,7.39991807937622,2.07342591456005,0,1799.31049460475,26.9323402225802,21.1266817465601,-7.42865218538734,2512.79195737495,33.2662412480372,29.3328048603513,-4.44486349706899,12.8095858222802,2154.86641398186,27.2015769880889,22.2480003467976,-2.53470512185135,17.6839077340645,5048.17048042077,2896.94080045714,47.3519598986788,30.1294285317374,-15.1458749487222,-24.8737842168191,1459.54001344417,-26.1303279432331,-12.9662599880145,4.55592385704749,22.6502419810321,975.299231213584,10.6093191616058,791.756151784376,7.6973309858071,625.676067989372,6.51536478140164,0.654056888464712,-0.807955148765893,468.487309172328,3.6803069892422,1.43547047468375,-0.445088089606881,14.3334917162261,663.081048133195,2.56831246557371,15.1263011075327,511.584128548513,0.945277755029757,0.525873863522239,68.2996784275539,"Sweden.Abisko.NT-DryHeath",237.747142857143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.852704207102458,2929.03080308839,3642.09693873341,1975.91702304702,1232.78141382991,6348.28245444766,5226.99871498494,6371.64193805176,6678.73507859927,-6500.6809594371,1932.69807596666,2029.25165561423,1985.60705375626,384.801850421487,712.11519437661,820.301877280731,632.934988550752,513.672601696171,690.235888558962,-1.34338587522507,51.5827140808105,0.0171700655482709,-0.00655026842529576,1.70518755912781,0.692379966378213,1,2429.65061922164,66.7771493209675,-3.55694138695956,-53.7226319388484,4453.30286682743,103.537056980424,-4.60016505795408,75.6539602920843,-49.4875097705489,3482.53092173528,80.6715470710631,-5.9565493446861,62.9405970007159,-38.7683211784948,7182.14388490264,3601.08639887442,98.5044567374996,-10.6810324966958,50.7089584946576,-87.8565758067065,2741.2572111732,12.1158128767368,-55.3875365977325,89.2096635332512,39.4479216806781,1122.8393649117,-18.2750817157794,358.984487612091,9.7038095519177,316.607142780226,4.10124175897595,-10.5535714260075,13.2334787239795,306.468580978495,6.67840075344153,-7.42908678411206,14.096338654258,0.474794056321695,246.360595031885,-5.91951834086921,-0.0616410397327058,618.39064696974,-9.80228184409365,18.0569739769469,66.9965233322561,"Russia.Tazovsky.Burned44",1327.28666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974170082145267,1101.66905323111,932.812091918245,244.953741798257,-2446.46858382598,1867.21263868406,2306.66879877363,2145.85905210252,2104.16000566701,-2864.55762388051,1594.54251549525,2702.08226832607,2569.31524422902,681.33478597564,1112.56861924834,1004.55070245018,947.650237835254,874.365192283385,-75.1608244724278,-1.90588717990451,76.3936530219184,0.0177293516074618,-0.0355853127936522,3.51620377434624,2.1678305334515,0,553.997310756158,6.75538629274978,-5.91658601719511,-31.3681515271583,1338.10378500769,-12.0716867164302,-16.3986065816058,83.3600795125804,-47.9032720915454,1264.53517443117,-12.8866535324766,-14.0183501788249,66.7939169988553,-41.9601574768409,1355.28214239947,1366.17665856512,17.8759640077594,-6.18759594917587,68.0686133176408,-54.7208263030275,2011.1621647692,-14.9732100627526,-27.8174742940389,73.9766331425182,-33.9915777194396,570.817688780408,-21.0488101846938,459.765112304349,-0.485742703239736,368.957152637969,-1.097470437513,-6.03689195900668,25.1343946136357,854.505228333919,-9.79652074003443,-8.38444156494257,20.4603929459806,-8.53824101551667,702.212699441704,-8.08975838054155,-9.15457593680357,908.146224192989,-8.0053571896498,19.8511870924713,62.4030449986713,"Canada.Ivujivik.RTP12",1181.09,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1009.2258920529,1352.23918471532,743.993224043451,-1781.42925962598,1743.20383234115,1853.08209923239,2378.07404906394,2197.85781147235,-2722.57515898148,2217.84306917781,3101.73186276905,3069.11189138236,993.45743194576,1511.71158572119,1389.38049333817,1454.29709515189,1406.16666368413,-224.475786493971,-0.387689553201199,8.06462548573812,0.0131230257451534,-0.023119274713099,1.83044109344482,-2.09558328787486,0,780.749555259876,-14.0168283776335,11.0319762579836,-97.5936944074845,1585.55438271706,-63.6900476355179,4.61114352208119,108.097482377,-129.055067876322,1495.99230558636,-51.40550779188,-1.1270454176084,87.4317252470297,-116.833103816859,1788.61270067593,1153.35847384345,-13.8055538542852,19.2348503718124,77.2707929525652,-144.169809230431,1779.97551955196,-59.5808077319669,-14.5848389160316,63.6620696013297,-53.5429333307733,458.145345202637,-44.9256405082805,360.326795523831,-3.07594034747901,276.350828304665,-0.696332399953102,0.0518827176905271,10.1802187986993,558.715169186312,-16.6052419079312,-6.67455680816513,11.5920000735683,-11.0932651817995,448.456726320271,-5.00326156741087,-12.2057220016898,1532.76069237824,-4.28935895628855,12.1812366404814,76.2255592579991,"Canada.PrincePatrickIsland.MouldBay-C00",73.8353333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998092651367,-118.820190203667,-55.5362279993962,996.447711399474,-3709.76005542004,530.65752889201,-23.7853532641666,199.507352548924,2650.3291823741,-785.899541835242,1651.91242673619,1519.78292323324,2640.69927659718,1076.96741747221,733.37484642788,554.25990054216,586.998799791142,1360.75759996267,312.7268977779,-1.17201232910156,1298.57775878906,-0.0287248771637678,0.0270725060254335,2.26294803619385,-0.228276550769806,0,1288.28267939095,-38.1103688726875,43.7313859108174,-3.33073485285635,2390.69694378719,-74.760180323325,81.6668675230416,-128.729315643419,-3.87206643187552,2443.34321367763,-76.0348991642844,81.7453399885864,-130.79525554088,-4.68571652325248,530.65752889201,2674.11453563826,-69.4383335872042,88.3196522284203,-136.156768323621,-11.7522476743732,2834.23026519672,-99.7871724371972,91.6347733723229,-152.131103337608,5.36583086117092,1005.87794481055,-2.92371215197306,1208.91699700895,-34.4892812012999,785.418390224777,-21.4403993590833,22.9137423081919,-40.4257604351172,856.564996978589,-27.531040741975,28.6237323031215,-46.3820944461935,-1.1414366814266,810.712928303871,26.1713639171822,-1.76352436608122,733.37484642788,26.1409480639496,-42.9866000095294,69.220322568817,"nonveg_816",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999991297721863,311.875632699156,812.461914871343,742.38032375386,-2170.08502802294,766.244931130295,495.507199242289,1160.97515571802,884.079253745211,-1729.04922066299,2840.76861839218,3910.07868683174,3838.15790826593,1677.15794722244,2245.70908847425,2086.46474908834,2240.3026368463,2209.70368390556,-575.705622350422,-0.654127299785614,24.0000247955322,-0.000421104254201055,-8.18961270852014e-05,0.099735900759697,0.132615819573402,0,500.586282172187,-11.1984029323914,4.07317945543066,-35.7561630122991,549.234900716763,-16.1880672471001,4.69778429391523,20.5198984085933,-39.2310643369116,532.367180523273,-15.6492825757709,3.46543462328347,18.6233000799936,-38.0262271802338,884.079253745211,665.467956475728,-13.7002071030333,5.89171613074579,19.7782787123433,-47.533425462552,678.050575251552,-22.6140084094687,1.19337484666493,21.7909066011925,-39.6221854580123,440.780105988932,-25.6074156907125,535.55860012733,-8.67351962183159,391.853835786168,-5.71704909343432,-3.19034133476314,1.38454257402074,259.077928033009,-7.22333222358351,-1.43510431148155,3.86457993212964,-10.0009511701087,269.284102814994,-1.64886415321317,-10.2288788829609,2240.3026368463,-1.80027022843428,2.18563949576719,70.4511069688169,"nonveg_894",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
