"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_endSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NDWI_peakSummer","spectral_NIR_earlySummer","spectral_NIR_lateSummer","spectral_SWIR1_peakSummer","spectral_red_earlySummer","texture_NDVI_peakSummer","topo_eastness","topo_slope","topo_tpi","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeLSES","spectral_SWIR2_annualMean","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_red_annualMedian","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.997956037521362,-210.259186353989,566.317524021716,54.3136471878374,4188.21972408575,2332.06356415589,3580.32966119679,730.042523556746,-660.636247504659,986.003434491286,1158.86541479823,-1623.67727250973,-216.813963940539,1622.98674909578,1231.16513504407,739.910897537168,1419.78611444337,409.806918658342,-0.270900636911392,21.7526779174805,29.9263172149658,54.3136471878374,202.565802305238,884.52355650069,-3.94128095824726,19.3371171969027,5.14032600595163,-42.1201693571757,4070.04455329754,-72.6796122696595,-52.8574836566192,87.6616386214208,5539.04786704235,-112.78222389982,-58.4853546135795,99.4363948437628,730.042523556746,118.119570566375,2782.54268730797,73.5537436270775,12.9946330679239,-8.23152287175944,1607.07942378406,-19.9337647685371,-29.3696651876023,844.087319722471,15.6390024138085,-25.5784036279537,21.5364621747982,1040.27622452332,29.7092404637523,16.7278028495448,777.381848219316,1055.31307215872,23.0052511263925,1895.27932605879,-24.327125443079,-33.8427670266748,20.4887938680208,15.7069354510178,-13.0836227261493,-33.6411439214107,19.3785271016363,1369.53780622504,1142.76002952372,1202.49944019427,-7.73811939355552,-28.9357460484997,15.5836810584425,27.4940004359461,64.6071712275349,"nonveg_593",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.945127546787262,470.561835473756,1017.38852411838,429.477659969054,-1815.22494273723,-1673.06422893967,-2715.30754124364,598.166086001,1109.15420025467,1490.77693616436,1817.58326900724,770.847411876007,-1322.01402366547,1677.66644380693,1528.92800920198,2848.0928450882,1522.41453333577,45.3781482984426,0.0937525406479836,10.799295425415,4.87605285644531,470.561835473756,575.026840580362,814.862632192854,-7.09224275136014,24.6928070361471,-32.7760290879121,-35.5773069926664,2502.73783622368,-47.7815241685179,-13.4383535533344,-44.2819215883314,2485.46562956574,-45.1006974144302,-18.4356002157137,-38.516998251092,1109.15420025467,1157.30558066066,1219.41718300624,-5.39629143359396,36.9520358486738,-40.8507916053597,1079.012843104,-25.5292010635097,12.33658136231,930.090763133109,-20.4801027022523,1.33031998277853,-24.0798742545799,669.801041785857,-8.80652982335661,-31.0686001556198,2061.91413928063,440.16836187349,-5.65064038594964,1001.87015258172,-19.4368865799619,-8.15887274444013,-12.1082546288845,-1.72261805316748,-17.808776639352,-10.8727850394058,-10.7364956052778,1152.06274336001,1386.12617286973,1028.8893259815,-18.1110993802196,-11.2227815144169,-9.87279447983866,1.00288738843128,59.4308002168295,"nonveg_935",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2823.66607621536,3219.43861801593,1868.42553553176,4374.88380235885,171.363682903477,1188.01626747496,5549.78921996998,5710.88490146085,5830.77841452908,6306.40616607365,4289.54035820397,-6338.45887161864,2084.07870904458,2144.06170228499,1812.63788296574,642.785236517598,160.962413997825,0.0360859256237745,2.2887366771698,-0.189716625213623,3025.90776030614,3020.34908441111,1193.32840297164,26.9545255727711,8.9361487961823,-43.162557882697,-24.5330963219016,2212.28414611858,44.4350238397386,21.9390693943296,-43.6138686662747,1680.95427724605,34.6897170515236,15.7704004278169,-41.8768406869537,5579.82732614759,5528.35567490827,1861.06462580459,41.164320173597,14.783590002232,-62.63796978983,1950.37554232994,-13.6918453934034,-25.9307284416803,493.643707432154,11.4435075871555,2.24181901766989,-24.2617906770077,623.046229520918,1.67389241234369,-5.81768488632271,1170.47871226035,481.419933749611,-1.52518488413897,285.007638450229,1.24226337681816,-2.82829242148524,-11.6046821872039,-1.88429610706255,1.34562324128964,-2.4141547289549,-10.6474463652491,832.14124917157,825.956139607948,285.839260133609,-0.150198294095641,-3.85110646568271,-10.7103640425172,0.152347285770799,68.8344047990064,"Norway.Javrresduottar.EC-Sphagnum",1204.276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974346518516541,2530.12377675205,3453.1197610604,2067.03958929116,3528.29695011111,89.5246737991322,329.276174739248,5091.4537495807,4856.80239164445,5610.29172966248,6118.8377334484,3907.0162905023,-5983.9206776015,2332.9408130993,2394.41820995468,2208.32715865173,780.424215306465,-328.700068164438,0.0298529911786318,2.49813771247864,1.39889073371887,2660.24008741693,2762.4991515647,1556.48006526851,20.7310670400478,31.8426373702376,-37.6164580007657,-21.0078215996628,2015.10473857407,19.0710199865389,48.7348386321479,-27.0565564895073,1333.07121972573,9.47883402427579,35.2728344340578,-24.6321755688573,5021.13213526521,5109.6600021115,2543.60996217293,42.6542173123752,43.5545886704684,-45.3806158603159,1436.46670764856,-35.6945784032148,-5.99714896220342,542.007433508722,3.27637715183269,14.8997498701858,-21.6332850642691,284.354583547641,-1.00364084229259,3.42218989906704,1126.39623218876,334.288717789328,-5.45235459753022,151.928333814478,-2.84745036526239,1.35356075093013,-6.10883865276512,4.43526128527173,-2.40713861683819,1.91175753547166,-6.21529787423699,745.593958503589,748.98652813091,256.717284773164,-4.51850203823301,-1.18946772365443,-4.99981633082075,9.10377747717347,69.4256611090324,"USA.NorthSlope.Sagwon-C18",500.106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.996012508869171,-317.028385968974,-127.431030266779,276.890889267491,-2787.40994162394,-2642.607024021,-3177.80671374483,2212.55832973493,-111.646726832087,955.587886503064,-189.513494859256,-1816.41732135073,-1122.47002484903,1878.62189856716,1666.43721964949,1661.04478792792,1323.70041874385,-570.915839145046,0.00580652989447117,0.923214018344879,-0.45623779296875,276.890889267491,319.938851901422,1404.23117238972,19.2931404084107,-28.9198527782743,269.163676773803,-332.362795341202,7081.54837858309,-149.642087599036,14.1967420354952,141.612872150807,6666.55301968309,-145.984603094268,13.9079205882445,145.610113766314,-111.646726832087,210.113734639184,4028.97565108566,95.9279916925157,-57.1921862998616,381.700460454107,6570.44635198852,-145.940966782192,8.1228501457882,902.514356530845,19.5479574134479,-19.2603853671529,198.917168834253,1669.38982189752,39.7473767118458,-169.109145980183,1560.7039947542,1425.75398303469,33.9465234055878,400.644499105831,-0.173829234866048,-4.60525335905065,91.769865890322,-133.54816636861,4.68167918853741,-4.91312318400455,87.7153194039063,1087.48999423598,1164.77644812068,365.071953892372,7.40644141768727,-5.62405772637783,96.737279619125,-118.447239254715,70.7040655977204,"nonveg_1888",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0704993885010482,2843.0995384783,4481.26413778912,2493.03918820881,3404.20147002376,751.752849038744,492.487409326337,5457.04592958252,4790.3510665894,5315.43833116707,6624.73020419046,4043.11661771582,-6260.31863686389,3113.18306733936,2839.97722226029,2510.59768597008,1079.24675514931,385.088760049193,0.000387706599819163,0.129927918314934,-0.0941152901699146,3441.81722099373,3934.42947784043,2470.83633801634,13.8137109479199,42.6556083467224,-20.0997070124568,-45.583567534196,3112.71382259522,17.0950630208264,54.036957106811,-14.0733581336954,2462.55509157128,7.37692021722,48.7578982325186,-12.0402586000135,5742.21981209798,6290.86360822607,2957.8199040681,17.3187154855275,50.2980713225094,-23.2027036882334,2862.86844133622,-44.5128618290254,-21.5639859701848,948.789221959228,1.06144447896916,20.5260706673535,-8.54122650390323,613.788177702783,-11.1485015243648,3.30944684157283,1265.90993671772,621.713390002271,-10.0677716666623,305.318607774418,-6.69717967665238,-0.394088219962864,1.16148287371273,1.62825138015694,-6.18151058322035,0.577311789236603,0.631018004991017,759.251883903213,806.205129725153,510.539855012585,-8.06401593246945,-3.72243567991814,4.29238266799756,4.06106978942847,61.3004833319277,"USA.YukonKuskokwimDelta.B",253.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999911361932755,2884.2622721217,3366.98184772762,1483.71522395589,3145.10979327806,-246.803333109054,353.527487183389,4149.5215943303,5103.19089225004,5607.98086382568,5718.71204802931,2680.83601299938,-5786.01459063076,2358.77387464319,2635.35002722014,2265.76790173561,864.507743638646,191.349109195312,0.0110533704981208,0.954050487279893,-0.121636496158317,2294.88276838819,2156.58780474145,1646.42133917938,38.204540434573,16.6761708714063,-46.30703425095,-6.62731665395139,2673.08168458418,59.6359341579781,29.4667886614946,-80.2301228939515,1924.39454739537,43.9165760087112,20.2299089044679,-63.7392244787953,4245.85727552278,4026.61585565947,2577.67425680803,57.1731343366381,28.7493408902962,-51.2767662693552,1659.84740977166,-24.0262314539847,-20.308853910329,702.987254932256,18.2134074544434,5.21950104329843,-36.2465129431491,283.065146206577,4.24950260844345,11.3890084043208,1387.9857278696,288.109177864376,-2.06392905635573,198.683772988674,-0.0254507725253916,-2.11783746133779,-12.216829633889,6.88904795004633,1.16077222691992,-1.35694450857072,-12.3062259147205,895.328062541037,898.766851189906,268.91545345435,-1.1638835498375,-3.09379456992573,-12.8350099874048,7.18363475241643,71.5933213991268,"Russia.Tiksi.FloodMeadow",303.287,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988174200057983,-178.25151950622,597.424917805606,103.823622250762,-1189.86737712448,-1774.44212703892,-2018.06089695014,-747.920482900222,-279.836451683021,232.29932323437,769.090307853043,-85.0602719910518,-169.399323305302,1078.64419812639,1169.38159803094,1846.20358797535,1326.94335016342,51.4574720048752,-0.283094644546509,29.133918762207,-3.10513114929199,103.823622250762,-11.102125634641,1374.19347995479,-15.1826238689646,23.291414914488,-30.7049234138288,-28.962494840927,2502.42006793706,-39.6991075914732,10.3915681153725,-35.935367070732,2605.05556669264,-40.7144275307141,9.53029982333064,-36.1942754435455,-85.0602719910518,-22.2855150973765,1517.01079075326,-11.4286243260202,25.7120473009028,-41.2916142014364,1128.14291545721,-18.4696749291465,14.8236731687878,1000.76428401951,-13.3268908383949,9.25420174140389,-35.0200386798679,652.205181489117,-7.6358597964008,-12.5157467297859,1223.3534108047,433.740049490356,-3.60295752077668,1039.31623360883,-13.6443917826569,-0.703267328166792,-8.09137564276166,-7.78929649976841,-8.916987479874,-0.0348248624824526,-17.1100476804587,1326.94335016342,1312.83930360055,982.158875764154,-9.65967460953266,0.912917628259331,-24.3544532223525,-12.2424612759983,62.1488189339688,"nonveg_875",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999683976173401,1540.62050033367,1438.17382229382,620.452823314916,1882.30834549189,-1819.56007253701,-182.968489671147,1601.49840330301,3069.8978762926,3937.80241361158,3391.45248246998,873.045940248906,-3508.23393338111,938.651194181844,2042.14198102074,1860.54291483756,638.082122493259,-44.8062365483286,0.00422522192820907,1.34160614013672,0.171027168631554,1438.17382229382,1197.03673830511,1577.40517879892,-8.3148899970314,38.2928940333971,41.8074646074764,-31.5035972755244,3114.00707843847,-53.8598922606712,71.4086069157434,91.228822439492,2279.17934060419,-70.1812116424643,50.307597980308,70.8364765489133,3069.8978762926,2574.73942318521,3064.75647336267,28.0174024251577,66.2945955247026,42.0269177801233,3385.04152168405,-114.474810611423,-15.1369053995202,1103.49078683889,-11.31383086918,25.2857853883762,32.3672754886718,800.984393381575,0.794475528185365,-14.3697861176683,1270.59252716435,548.046614734084,-5.79957533362773,727.368611789739,-14.6806834722764,15.6682364226416,23.4097098752627,-1.09909576621692,-12.1451390397732,7.29656402880903,15.2904096040504,978.41087470703,903.087926166806,421.856635088639,-13.0895673928374,7.73973611224909,16.3756738506087,-4.85613421814576,68.8896777053225,"nonveg_671",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.968381643295288,2214.43931608082,3171.16495082639,2124.78875958855,2463.54170840526,-271.979422274952,-588.394663914606,5055.58012241189,4234.626857466,6073.85939528114,5774.41770249235,4065.55402608732,-6390.7555204866,2323.76599503162,2730.72102563528,2252.9655144722,751.059680406185,-169.163411567209,0.0229436401277781,2.68827390670776,-0.117648042738438,2797.57263991994,2890.75684696811,1524.66681652194,19.0440360952652,30.0417633063103,-4.08238841903686,-65.2206486955968,2810.79077383241,16.2112013153565,55.117068137696,29.3029300075144,2060.83647903366,8.11272989640321,39.5305024009498,19.2390121465614,5030.65767521424,5244.86800583022,2369.92622708553,25.584580621612,47.4052566773518,0.75201833274861,1338.34942679294,-37.1414962871677,-6.29997163729642,678.026345252255,4.26394419066698,12.3628153925177,2.77942545055792,345.14965438797,-6.75420409301739,-15.6886206539986,1303.79948759521,276.597594478224,-7.06685925138683,291.696597379603,-5.47321284191058,1.74950027763222,7.24217070605306,-13.2589362445274,-3.88599195661785,2.21839106733872,5.78021394631977,742.309857061222,815.375165894894,215.53958075157,-7.18895574462662,-0.491338617311177,9.10761961555421,-8.8160463663408,69.1564599990207,"USA.NorthSlope.10",265.833333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
