"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_startSnowfree","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NIR_endSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_blue_startSnowfree","spectral_red_earlySummer","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.961219489574432,1683.7144400966,-171.291566862067,308.052087920581,-224.476257660413,4152.90761649765,6004.17513890388,2531.22942807954,2482.37854568079,2471.83273871832,2566.74833190273,1001.87879581917,1162.99348716509,722.252305343745,97.9473941646223,-1.30728003051546,0.0429449023471938,-0.00508108026244575,2.60791497760349,-0.0543373558256362,0,1289.18006074932,10.3646575636416,22.9570018802804,-27.6206256971394,8.10740975606433,1172.72428673254,-7.4192593938332,-23.093317900934,23.4632552099565,-85.1461297035233,1151.93672564565,-17.0163761946585,40.5445445184999,4439.11247370843,4264.2003196468,18.5663278905172,-41.3812885740451,17.0157050914577,4149.47884011103,-65.7816905712982,-42.3019127795307,6.80779691502649,116.77104412062,394.179253801714,3.41141895875424,-12.3167793709015,20.7462765158797,728.029216232397,-7.97390536264551,-6.41178826429998,-9.20847737600884,23.792264828377,675.75321478354,-8.68579586437115,-7.2823637842478,-3.24635707114589,21.695348387475,945.813734267429,-15.6700208170798,-1.87754705275691,33.3258329664423,893.023229117271,-2.74011866661329,31.7378127648806,1123.06661389233,-10.621828325907,-0.641260111508338,36.1447043324453,-74.29443661,62.0948654186507,"Canada.DeceptionBay.TH8",64.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981321334838867,1770.87514579151,337.978139484087,3.48600921510613,-554.318217915401,4610.60589851042,5750.93904360279,2118.03295360026,1926.26661294605,2090.72902561456,2577.56823953422,509.258225044787,802.148333619807,665.31192162193,-132.659242454177,-0.998739414744908,0.0202250377171569,-0.0205620943258206,1.72879160775078,-0.578696014980475,0,2996.58418161253,38.7595759786824,65.9074501451524,-107.373809033723,-13.3243893365206,2949.68773291779,9.59427028790135,-100.975954470608,22.7573848302417,-293.974576984134,2174.13568249213,-76.5970082729029,27.2472386399405,4713.04768301443,4925.76047778121,59.0239365128319,-131.848829976422,-31.8566405447826,1626.20741328838,-26.797051232975,38.9865135838847,-90.3448562937986,32.5909100284816,1591.90666015475,38.3918786480401,-68.231148219063,-1.2274612502487,1352.70537941587,21.4865676008506,20.6368613562065,-67.5907618740385,-7.55953698239893,860.686759770832,9.44932578650671,15.0579767275964,-44.894552867972,-2.92137823040758,615.934569092064,0.75305404080609,-34.2185871717813,3.09988854112701,566.0200868675,-31.4455603815278,2.96899691541367,605.910391879385,17.6417329749116,-33.6616884377436,5.92289097037178,-75.89254747,61.3059040985947,"Canada.ChukotkaRiver.TH1",27.92,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.851138810316722,1891.32428177972,-213.979163989663,-229.948780914344,-864.712969253444,4229.62883017345,6383.80673489296,2186.36489614827,1955.06755473443,1848.67549840323,2423.61705127806,484.7863368604,720.16362152253,601.0880226653,352.653870374397,-1.85504318277041,0.0220437041765156,-0.0190234741894528,2.27878202994665,0.705362817272546,1,1972.60666048514,32.434588219483,21.8097975729317,-28.8713415898064,-74.9500615936222,3398.39953582778,47.399335359024,-43.5663019633433,-135.296831501277,1146.41690958653,3563.07071465616,-45.2884816205235,-142.241555992959,6157.03554657684,5487.55212346963,63.5456532753818,-51.3502450555875,-129.150853045913,2360.76877538452,-40.1647554552243,-8.9195201362814,-5.25019255849494,-35.8630935636133,916.236348334241,10.7825658289316,-13.5556433867352,-34.6673223150669,1363.68615021037,1.9354112054023,2.54100572065067,-19.5899640946461,-52.1829911795842,808.91023698614,-1.43082565270521,-0.572128048589355,-11.1550602509261,-28.0156550383436,308.078388255263,-0.087287753879167,-3.83004053307035,-12.3846114803645,295.159654226231,-3.99353416684322,-11.5411844766426,296.392251139631,-0.644942727940033,-1.49731006476545,-8.91782371491974,79.2049551666667,67.0151926655903,"Russia.Tazovsky.Burned12",80.9666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.983469009399414,911.837230632974,-1329.11079851113,-1582.67063130678,-1183.0151554151,1452.38667522991,902.382245692457,2715.21076294984,3569.42493792295,3529.43962852093,3384.70455756973,1514.81856920861,2343.09187929568,2105.85668391967,307.388784381813,-4.75372409820557,0.150892600417137,-0.360495060682297,25.4662761688232,19.2685394287109,0,679.986395311721,9.56022515827576,-26.1533228966047,12.3442656572353,17.3510341639177,817.53684544496,10.3157801922135,10.1919417559907,17.6857489318627,-1329.11079851113,779.755617885112,7.08857947234151,14.086657377536,1301.3969840817,1279.18752073711,12.6659764988426,12.9025327315451,18.3700762833993,809.588507108303,5.97773800612473,-27.5197021964041,19.6982841967669,26.3732042090703,595.967128486618,-22.9218126341007,5.42740862968696,4.05476539143835,519.357081957387,2.38814217883053,-19.9752723829764,8.51382770301164,2.22140607788995,362.282641528731,0.308456349476692,-13.933947751105,3.70503890210081,-1.60854106712617,244.064373871661,2.85787244396002,2.87864618400086,4.92731813713115,234.302809643159,1.89557779132461,1.34917031555076,264.223484006957,-10.1624416925753,1.58754639005557,0.568356495589594,-132.572576439673,64.4459037282593,"nonveg_915",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,700.180350088112,-4053.7314360789,-3581.74706918524,-2876.65099261213,1252.78231408669,2214.35866145586,916.175738154912,2040.64007923482,2160.65697778885,2324.29175062921,742.547056419997,603.611440621708,775.182770897866,223.160042667822,-0.0125020770356059,0.00241452804766595,0.00155152066145092,0.164485394954681,-0.0127372145652771,0,557.773442216393,-14.6649863319323,17.4304200692623,-38.1065218479511,-29.2709838189917,1704.12410720693,-53.2538783502166,-107.380489309659,-83.6217758273891,-3581.74706918524,1370.17272841619,-87.9796444410771,-67.4263381276652,1678.10136292439,1606.51964424261,-27.7332966498237,-76.6081855044958,-60.7598641196715,1396.26604576587,-43.6333139301835,40.8588865429795,-94.2838458596292,-70.9325039363977,418.531605116536,13.0791126598917,-29.4372114204616,-22.3626483332685,294.361919154105,-6.69691041104649,9.19880997356579,-23.3763961200517,-17.145271222004,105.678316119897,-0.98705280962038,2.40540636300786,-9.02871878521848,-6.06818351762399,372.968230673646,-10.9319067737132,-26.2261768817651,-19.9245343757894,343.546367630949,-24.1573063429657,-18.3527733694025,339.269437712968,10.6021699285303,-23.9568724909728,-18.1828182381455,-118.861121351646,76.8200521228501,"nonveg_760",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1061.91995688967,-702.805059150927,-436.338266753854,799.69438003372,1528.79055394926,1686.95596223877,1428.21374784957,1628.69730047719,2079.64392168707,1762.98693019389,1018.48410076674,876.176167217865,1199.41108870535,233.985583481033,-2.38980317115784,0.113934069871902,-0.0176936257630587,6.64162302017212,-0.137973546981812,0,691.894308693061,-40.1423302687438,19.542911935018,28.3434911552281,-30.4533676746513,2320.78119635254,-136.516540961914,66.2463472258613,-7.94565153182077,-702.805059150927,2176.78123146595,63.1789376894372,-20.4974455690057,1686.95596223877,1724.71532498729,-62.9349080556177,48.6478842299828,-57.0723091576388,2049.9058944134,-120.582699671377,29.2074438579044,76.3615791730239,-33.5807546362102,656.578769428794,12.2364861875028,22.7209000792456,-21.2342775222221,695.642217903024,-36.6488118413633,21.0547348005471,26.3880826244313,-34.6882016315289,419.780474517264,-15.7485323574851,14.978484496844,12.513979464506,-27.2559444534823,556.431540386893,-32.731267081582,20.4063360720831,-14.5480341651437,507.044007831858,17.3005994169826,-15.0396739994445,521.24104321586,7.18572937488037,16.1576493949697,-15.2788553116982,-82.3924171852079,72.8369972801475,"nonveg_832",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99968820810318,914.936177588923,-3002.67307630411,-2212.03851098964,-2806.13338266233,2559.76125284445,2125.9992166832,1351.76196884255,2435.11321474697,3098.88863099362,2430.70648278455,731.716136408946,659.953963500403,1076.6208208366,-43.0395346571619,-1.92960906028748,0.0356225706636906,-0.205226898193359,12.3717584609985,-4.01330900192261,0,1256.9948826858,-17.8212794235396,12.4424657462123,38.3770128140864,-26.0305245368603,1959.54665096613,-45.4876946634726,68.6059131761291,-32.6276729199961,-3002.67307630411,1722.79835776494,61.553037973495,-31.625382612579,2125.9992166832,2319.7663068542,-14.2136512217889,58.008654245987,-38.3378266296975,2026.85867907272,-60.9460993227093,6.5768836274393,77.0534508804941,-30.3951220010113,720.302661461421,4.2209188320782,25.2640772081379,-17.7368644435628,772.609740419362,-11.6302962651894,3.86768860038142,27.8409228420443,-26.5510166498658,486.060440805997,-6.35702290765867,1.05882740500717,16.613800153998,-19.4424176322399,515.080077205328,-10.1014681681863,19.2876895545035,-10.3070838499508,453.186495779507,17.1381565783623,-9.95970782535279,416.666857336192,0.876095939994503,16.3755111231808,-9.52185897055437,-137.429407638892,67.7745939590111,"nonveg_758",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99519670009613,829.505975465521,-2510.62980341662,-2037.12310559858,-1741.04985804294,708.944003976016,1370.22748882913,2071.07905680187,3344.83809893298,3766.35938432159,3851.39078808979,1423.36866632325,1598.33114551241,1891.63053116476,-193.884821105502,0.0171347204595804,0.0207344125956297,0.0210269596427679,1.70387876033783,0.820266723632813,0,967.231567260038,-30.5097869365145,30.2259864768762,-0.445036765507805,-24.2999595905104,1785.78197673217,-57.6058702171668,7.69643789660054,-27.1725504070797,-2132.8161774152,1649.38462668577,5.31628176759038,-26.3059276565578,1263.98617787185,918.620912617238,-44.4654227546901,-0.32437049424363,-36.4136008864849,2364.99135256834,-76.2900436312366,39.9451111063489,12.7577521351842,-21.888683311336,673.419504968896,17.0491940255222,-1.79700191304887,-18.1056957823914,739.403405776005,-23.8517227669679,19.880296869013,-4.72396687601122,-23.4178491882558,501.247779431963,-13.7521448331385,11.877093701067,-6.15767857803447,-19.1200040907885,681.709770900198,-21.9906377709741,0.889211800459963,-9.07071722652762,576.437967796014,-0.244891631850793,-9.46639139160026,566.617849857784,9.38453834229826,-0.389213405621806,-9.32626833022655,-121.363775182206,69.6427545195129,"nonveg_849",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988191366195679,2545.87494367991,912.542804554364,1776.33237685254,222.769823779962,5053.57026076455,6888.83266891591,2708.05792995919,2304.31272977237,2253.34029247463,2294.41154255895,503.102827400841,829.663697696882,746.544832196197,51.1583143268143,-1.78646825419532,0.0310043160803616,-0.022363542061713,2.20690603587363,1.00327436261707,0,2721.75484627107,8.64006913437931,63.106839466671,-59.3223626810485,-76.765379632505,2649.43631166562,5.45018620994642,-54.1241134097961,-78.347702173485,582.486808445095,2373.89902706937,-47.5985378429176,-71.0964135105508,5000.51851765685,5528.47182952049,2.17281478277864,-72.0338882189135,-92.2265383297377,1712.51877918788,-53.1948344996486,24.223699003488,-29.5646151718749,-12.6046205432782,1408.84201740107,31.5989840004789,-30.6252339361577,-39.816866933896,699.093296118424,-16.947786639784,11.0367393420563,-15.7604213026815,-10.3276725566481,470.230582899867,-13.3318017695299,4.51366412420161,-8.07138660625113,-2.21293607074973,312.338252384593,-9.48245844887197,-8.56628067849916,-6.81215811216059,325.830494609652,-8.60393588843124,-7.68758884205134,436.835129269766,6.78025043786404,-7.1729066727091,-2.65046606704589,-155.7436,68.4870169989909,"USA.NorthSlope.Ivotuk1",30.7469444444444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,1898.14387564386,1927.45317047609,3437.53753678441,-302.195103213441,5921.51096850872,7901.59786479433,2295.29321780493,1500.89079922602,1908.11013914934,1894.59382967873,304.852263940458,562.786644867177,615.824112170974,85.3082995364226,2.9582790851593,4.09957676311025e-05,0.00745628699660301,0.447153127193451,-0.0463252156972885,1,2296.81102012511,56.2051988906161,17.3265579536253,-31.9112489412446,-33.1979663134833,3889.706510858,122.839751162125,-36.2584687978394,5.9549227551588,1521.57606555509,3626.50870952639,-32.6890862893849,18.1247329136027,6108.61691580603,5725.92000500541,93.9325685490225,-40.6721345540992,-20.3690953602304,1702.8021016858,9.35399350778161,-53.2125656776813,1.52484516252719,67.0469764146314,1055.83576771945,4.26753116722149,-15.7367627054254,-10.6510037853387,956.253975755482,29.2155781884285,-24.6446009433811,-10.4766715979555,27.0678231303771,601.807877094826,13.3684025076479,-16.2941591186661,-5.0246740810945,18.5659284666644,287.317505119467,8.95526140675678,-2.54819886816715,9.65127507757811,260.656023096581,-2.47104537068806,7.87164994796147,312.360850520303,-9.4200285965016,-0.682495964515709,12.8379996574848,23.8387616,68.8335139990063,"Norway.Javrresduottar.A-Hummock",86.094,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
