"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NBR_peakSummer","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NIR_startSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_blue_startSnowfree","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeLSES","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeESPS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualMean","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999979972839355,-93.3731599431206,1422.9576587515,-974.364361620265,-1091.52500022903,-1763.87611699917,-872.827518997744,1066.00880418914,-4.48890258699282,1464.79166264505,908.515375339699,3047.09481776551,2022.29967170757,2639.92893523195,2389.52145575182,1962.27302843593,1883.98985848268,1860.0503489196,1666.26121034304,67.1165730975322,-3.99211120605469,1144.658203125,-0.240644454956055,-0.21375173330307,7.3523440361023,0,1516.33081869462,-33.459879540484,-9.15278891075718,23.6387798199446,2914.84747971966,-105.628971912148,-50.6582752082309,-974.105257852394,2574.91717675871,-90.391738104518,-35.6419439200569,1066.00880418914,1012.62383628855,1632.78114444285,-7.49968708806839,1619.9475303317,-59.2283754155542,-20.7323820009818,-24.7311975628783,1486.01024913014,-12.2591514082987,-30.3315732512729,2389.52145575182,617.629263524381,-10.4057835554674,0.524154112692269,10.0162991792051,-24.7051705409752,2130.78750314571,505.169939278722,-8.83374826930028,0.271826718922252,-20.2067975711489,1511.60222726405,-44.3922638769803,2.50847606377388,-16.49985984546,1205.12371293614,-13.5360201697403,1943.77159810814,1091.15539571584,-10.3680308637922,7.7515655430625,178.090719467491,67.839058187641,"nonveg_670",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990371882915497,241.3271215906,282.275568854179,-2472.22226131318,-3069.46355183379,-3668.79292869679,-3834.51265720561,1567.28794848858,1001.82747074273,1023.72580277664,1756.70858929498,1865.66566045006,2204.20287954063,2304.93854361541,2696.29282181864,1542.85794268928,1179.75839716013,808.465791781756,934.245470912821,-776.699800614499,-2.90983581542969,548.314514160156,0.0253587532788515,-0.0883591398596764,2.44945740699768,0,509.960988981239,10.7376105631791,1.60482474518038,-68.2393016376843,2677.45366629195,-52.8323171719986,23.7237772114643,-3018.60607162197,2573.28631310528,-47.5851896771962,20.7149660636024,1023.72580277664,1161.07906740642,1300.86306356581,4.98475370543168,1859.42337036584,-21.3534366523783,-6.2095316590623,9.57214028641698,811.000420631116,-4.94254751993077,6.57536821728192,2382.53521530318,543.947733530742,9.6214578360051,-1.36467871717726,-55.9077540290329,-12.591958009347,2052.31497703181,429.338193408804,8.91579363334052,-2.04845995857948,-13.3499909644142,954.403421974096,-15.1783512584563,-21.4255454836967,11.7225987009459,940.194804638447,9.83807792635641,1115.16150568049,958.978997828897,-6.46086648019238,-17.9685255901522,-73.6182957898967,61.7651119698199,"nonveg_779",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968232691287994,2434.08486864393,2299.46875037261,4224.18038124444,-35.0366563775875,-217.777247600718,914.895004526693,5229.40717932874,4639.1307281872,5955.40119799368,6241.05250034321,2225.98249123369,2270.18978258321,2384.29879680096,2209.0919501649,513.198547348555,671.051182714282,721.055203802323,573.789095404109,-118.866749745359,-1.22694098949432,303.795751953125,0.0388961508870125,-0.0447301752865315,-1.7691535949707,0,1633.00294875992,25.0894635370571,29.3439680882736,-21.2459175356583,2262.96700808374,33.5149646437577,-49.1505661823598,329.780516850775,1524.62140531093,17.9962469019857,-42.2744265350835,5459.24914846675,5396.91438834608,2206.33289235434,36.088160181522,1199.67345414553,-25.8969978369002,-14.0921173012839,13.1189707224786,639.050270996348,13.7066216721419,-19.5719455854198,2315.03114673572,134.048426860586,-4.46828089535287,0.45955648358807,1.43869406983479,-1.53520781698301,1185.30194021567,233.489141751495,-4.52653565667366,-3.25643573504284,2.64689244945042,70.2342846408039,-2.34114282136013,0.929151830437123,-0.561235877583685,54.0580803748267,-0.983891855162576,717.048556530339,198.943120520528,-1.67590690668825,3.4008660285784,-148.84696111,69.1471444450202,"USA.NorthSlope.HappyValley-C20",127.144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100770205259323,3194.31499933127,2112.13195448889,4949.29023545591,125.167326973375,601.490156215502,1510.29608533943,5252.12604375442,5689.79723712508,6707.32888820209,7023.72379074963,2285.56021511658,2419.98879299021,2450.78891516509,2410.57556016474,676.110447653552,821.234106531418,771.132971796672,717.579289873682,-360.195566705608,-1.59687542915344,17.7008431752523,-0.0167822130024433,-0.0116781834512949,0.477775573730469,0,3515.58579594745,29.8533565531815,46.5724216195892,-1.57910417593605,3969.94164636964,25.6752585296329,-70.1034695658337,735.644615452719,3220.04019977712,15.4799900632497,-65.8868682706928,5430.25126686115,5606.49424883552,4732.03223240448,59.1403702893483,1097.34248200477,-17.5377500833313,1.59639446522118,-29.4649314072398,1691.44885025626,23.2072883524487,-36.6077092995265,2439.58281123403,737.042404946126,6.91819220659799,3.90911990263028,8.53521599720091,-12.4275027643075,1277.58007804863,247.788762276236,1.52246716968169,0.285858345074663,-5.49918204947434,293.019446222823,-1.91151135398768,3.97352067822038,-10.1041188352698,260.046210780668,-8.96711071657477,822.389027574046,232.536047220674,1.48242253465492,5.86945037951955,-163.33646,61.2937666652606,"USA.YukonKuskokwimDelta.15B6",181.66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3197.82105621023,1716.17779439445,5069.06354824455,782.895029138609,1475.89871654848,2126.56765480376,5234.68673005134,5473.83103068451,6375.79131344241,6902.71264830335,2225.71044895202,1981.40423921856,1992.20614100228,2022.96839704643,641.673877573299,797.609147581696,674.215422686045,595.300601854774,64.6693216450598,-0.620074585632041,13.1305245999937,0.00280686970627694,-0.0027925264849155,-0.0198503008319269,0,3033.21364220709,28.3750402375956,41.2065207270564,-7.76859472132946,2452.58078735511,1.85540196520403,-65.4525296036846,878.841223525454,2210.28397498822,-9.40356923721599,-60.3959497699436,4936.12717735377,5309.26922832897,4337.48078967651,55.9630325131672,3047.59287184723,-45.2029551433987,-9.68601193394449,-23.3172980299021,1045.30519274931,18.4640348284186,-28.6982688150794,2101.7243685865,457.470753236702,3.38586275743013,1.62605436366595,-1.40263679625637,-13.8463883116337,1118.89970977071,195.765684954187,-0.303717093874422,0.251281500558062,-6.52552283180623,479.698122021445,-7.03403927770363,-0.107570691007781,-8.16683768313779,378.352275101598,-7.30136066898413,725.322762110262,508.329326148238,-2.27203300424066,1.68117518171188,-163.248769,61.2652809985918,"USA.YukonKuskokwimDelta.15B2",224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,572.848599044609,941.725843190805,-769.753614595802,-1622.340032289,-893.287149005601,-685.41604797931,800.885799624786,1348.04481223055,2034.3842144113,1798.19248136185,1774.11741360223,1527.42136817636,1947.21370460851,1825.31527095017,941.830719108371,800.320406354818,1122.37239529093,1041.77759139465,1401.71599051286,-2.38980317115784,701.979553222656,0.113934069871902,-0.0176936257630587,-0.137973546981812,0,694.394337835977,-40.8467257550575,30.3953685939033,11.8930472724035,2342.11228232977,-137.771310725281,-3.61867807978746,-740.327724303826,2199.00159020258,-129.353034717799,-15.9900846943301,1798.19248136185,1574.67422521669,1233.49841478651,55.40592676317,2075.73365988741,-122.101979993377,52.6146407630011,-28.3416376193512,665.925205663921,20.7069778967736,-19.3383692921538,1825.31527095017,693.608746051094,-37.3437629423639,31.7616840218195,10.1582028048619,-32.2917181870888,1557.67199079974,418.571369958481,-16.1617510325081,21.3448480645581,-25.8309928098338,564.068378869383,-33.1804928746696,9.91512219651026,-12.9989148466769,514.036964639711,-13.6211649516116,1046.95503556363,528.113705224683,13.4142880577682,6.71623365802354,-82.3924171852079,72.8369972801475,"nonveg_832",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.693538367748261,-465.105272515638,660.86128505743,-2435.45099636701,-984.272777923975,-1289.95145869404,-1851.17663758398,-167.417336928941,-724.309870594251,-998.630411890136,-1258.19502614504,2468.79481461432,1335.01731190443,943.562077689797,913.410338716046,2382.01227868008,1690.33696537336,945.165894853546,933.242458532146,-111.495740496795,-3.6203031539917,1569.79626464844,-0.492608666419983,0.143098205327988,-4.92293310165405,0,1607.62688394111,-11.3536631961229,-16.8503172238967,24.4499398469,5189.92116475781,-61.1825395828188,54.7241082843764,-846.529180629411,4446.39125764796,-55.3306296890426,46.7687649074952,-724.309870594251,-502.305955573637,1895.21789383523,-19.1364506880018,2547.08083220344,-23.4278329985261,-21.2577956366219,28.9832203666534,1990.11154276728,-20.492292209098,32.1924203867834,1335.01731190443,1187.12263686544,-1.77462005469104,-19.0520928727728,2.74106717943185,32.621269517886,1427.85314492736,900.334893083914,0.530782170173484,-15.7953490014722,28.5928422387901,1592.46649001999,-15.7856390610607,4.2657482594553,18.5537456151356,1456.54059322797,20.9405226448847,1423.23838232407,1389.93472527898,-13.2823597691442,1.08394875649094,-141.238963516797,60.8520072807916,"nonveg_592",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100689567625523,2750.31407311826,2330.98379769193,3720.16760595609,-397.024562037266,142.685821665306,-105.483570187452,3969.26456696068,4604.0344927036,4375.56759688797,5337.93010841986,2629.27517114418,2531.35667965343,2373.69685801783,2750.04915915036,794.253287354964,991.421059801574,811.168782336913,997.88734690927,-115.517925811992,-1.71133824189504,26.5688781738281,-0.00471814597646398,-0.0074980962478245,1.29657771190007,0,971.855067317159,-4.74377234772499,21.1272840721122,-19.6322076180382,1318.73304863825,-15.2915859745137,13.9232354281346,-132.255825388784,1025.63726958815,-16.3040883193188,14.1825032668132,4283.11403227936,4226.06122769545,1330.45150880349,28.9228588870323,1438.12363648744,-24.789619463797,-4.10631512082105,28.5759956774114,455.442525623665,9.90092447007966,4.27675851964985,2473.41079140269,269.274921892242,-4.3252948584802,2.78844176357989,-7.2466062280467,3.96541088417907,1345.15055121238,340.5641652689,-5.93953247415743,0.776107928430337,6.46954031560397,283.204454107761,-6.20046494077321,-3.15694672143249,5.83344133492476,246.340097482903,5.09606802787459,907.252243906694,357.959129015165,0.485745287310705,-3.51316198244725,-162.629462333333,61.259051665258,"USA.YukonKuskokwimDelta.6",235.92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100241549313068,2732.65496898191,2455.83939667208,4150.10088624055,124.621032491375,343.057171378316,1115.08771879966,4211.07720582059,4457.46671665968,5477.80833810388,5375.44157131972,2856.34983071129,2420.65938459507,2686.11265757594,2624.64289992226,834.32445416194,1090.92773830972,1035.60229881973,967.096013196841,401.576035634953,-1.19979965686798,11.1806154251099,-0.00483904918655753,-0.00668125692754984,0.230234429240227,0,1718.3915407443,15.4507648624196,11.9450617620683,15.9370876519925,1665.03151771561,7.6675735645965,-35.0782422009651,569.190986504189,1234.94595189833,3.13673571763179,-28.7633227072117,4650.51929958768,4625.01886756552,2341.43039625554,17.0729017400644,1222.52950805419,-10.2422284536726,-15.9869574294735,-9.03340088486552,667.612672957967,2.22016738571681,-18.7602019617542,2532.21270580262,308.694808380873,5.46833469802958,-4.24547260315805,9.16745087928359,-10.5707819548058,1412.30746629837,211.614984396434,1.264252011473,-4.26720800883379,-3.8852041792757,207.233970131432,-2.14563219417531,6.52420846648038,-5.8364118160665,144.456121288033,-4.07372918899707,1060.45704003491,277.031924994052,-4.36866703913084,6.36402433687084,-163.34811,61.2838433319265,"USA.YukonKuskokwimDelta.UB6",680.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2255.07947649822,1439.21076581849,3593.74370495926,-796.596901147197,77.8865154184423,114.076742967517,5182.63060108695,5154.34286395161,5669.48924898536,6308.5576332138,1463.3366495954,1796.74512086265,1692.67608812029,1941.89561048162,470.055921357123,582.143042222537,473.69193667419,510.464848379326,-262.822744810016,-1.41048973798752,496.790252685547,0.0545369293540716,-0.014685355592519,0.22986289858818,0,1547.27691620444,23.0407963389121,24.5445888896743,-32.6681274919264,3342.21930540941,43.4207903540866,9.1645070663943,-965.244294335339,2411.93467654788,28.4657537204979,17.0299036450508,5219.85818852396,5085.36859567083,2782.9112053197,42.7234535596273,1733.34198220542,-24.6457835131849,-17.1627141534458,45.4958783841007,644.142835714442,10.7139547716356,5.65195920276848,2034.52789635199,383.966608260857,2.46038875669137,2.05218194466841,-23.9979130163036,9.03117097398701,1132.86901158927,354.01303945116,-2.63227206090189,-1.20662440217349,6.49807581313697,126.467208467571,-0.00468265759812425,-7.90420052922317,6.43742889434697,98.0609797058036,4.75779288157775,547.445650016909,122.223439372726,0.258696192117065,-4.86940577795211,23.9123975,68.8323189990063,"Finland.Javrresduottar.EC-Hummock",1068.225,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
