"permafrost_index","spectral_NDMI_peakSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_lateSummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeLSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_SWIR1_annualRange","spectral_SWIR1_changePSLS","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_red_changeESPS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","ecoregion_Canadian.Middle.Arctic.Tundra","ecoregion_Eastern.Canadian.Shield.taiga","ecoregion_Canadian.High.Arctic.tundra","ecoregion_Canadian.Low.Arctic.tundra","ecoregion_Watson.Highlands.taiga","ecoregion_Alaska.St..Elias.Range.tundra","ecoregion_Brooks.British.Range.tundra","ecoregion_Interior.Yukon.Alaska.alpine.tundra","ecoregion_Scandinavian.and.Russian.taiga","ecoregion_Scandinavian.Montane.Birch.forest.and.grasslands","ecoregion_Kalaallit.Nunaat.Arctic.steppe","ecoregion_Northeast.Siberian.coastal.tundra","ecoregion_Yamal.Gydan.tundra","ecoregion_Taimyr.Central.Siberian.tundra","ecoregion_West.Siberian.taiga","ecoregion_Arctic.foothills.tundra","ecoregion_Interior.Alaska.Yukon.lowland.taiga","ecoregion_Copper.Plateau.taiga","ecoregion_Beringia.upland.tundra","ecoregion_Arctic.coastal.tundra","ecoregion_Beringia.lowland.tundra","ecoregion_Kalaallit.Nunaat.High.Arctic.tundra","ecoregion_Pacific.Coastal.Mountain.icefields.and.tundra","ecoregion_Ogilvie.MacKenzie.alpine.tundra","ecoregion_Davis.Highlands.tundra","ecoregion_Northwest.Russian.Novaya.Zemlya.tundra","ecoregion_Ahklun.and.Kilbuck.Upland.Tundra","ecoregion_Chukchi.Peninsula.tundra","ecoregion_Torngat.Mountain.tundra","ecoregion_Russian.Arctic.desert","ecoregion_Cherskii.Kolyma.mountain.tundra","ecoregion_Russian.Bering.tundra","ecoregion_other"
1,-983.536487856343,2174.28382127345,593.973606036977,2288.72196612175,1211.91708118237,1302.88518295361,-151.663185072789,-0.0262042929728819,0.0231486215877036,-0.868499537309012,0,1322.81182957009,36.6678172191223,-38.0475791893011,1332.52507850466,-30.2992668338973,-75.8087864617701,945.612666755128,7.16604584222075,-62.4248839436926,1305.42812880624,-64.2101234975549,972.454630451252,7.98011842108095,-49.9297403476894,-1.35241330287444,-10.0632147313429,956.01047499034,3.54213066381856,569.454144789108,15.8181706885863,-13.9409178869494,-3.23674433922056,78.7841499994516,"Canada.EllefRingnesIsland.Isachsen-C02",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999744355678558,-1981.3983229312,370.790426821379,-289.46906605886,2743.00020004044,2046.12043376237,1938.79438574304,-250.926225456724,-0.687313079833984,0.108110956847668,-19.1206398010254,0,580.333355132957,11.4324661936152,-1.06888083441023,3551.96118240544,0.840263384365117,44.3777982893509,3494.27761293108,-67.0003056091065,31.8905191179103,171.331043790933,10.9194829023379,817.343106598701,-16.1104040854103,14.1725434691789,-17.993225983372,4.89229674122483,809.834263547822,-6.55538611898788,816.667504672422,5.91565338441193,18.7918955805215,-31.0994421332811,65.7783906456747,"nonveg_558",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.00999999977648258,2923.11304547993,8048.70706918959,5352.615765302,1679.62498170127,415.396414338373,450.375630602034,-21.38847646284,-1.33212313652038,-0.127491797506809,-1.28233895301819,1,1877.86152387266,55.2312212903723,-21.224834091869,2782.27770278685,22.579632225661,12.7784065542226,2630.51680041134,64.8032431043002,8.16091605705271,6828.72184409966,-7.72902400565432,2154.19346210181,-21.0047213553722,25.4827953902721,-6.6154944505218,5.5842805658894,512.894256414524,7.23862410700015,358.71902646308,0.302738920265774,-10.5505596018553,-10.0986134656101,70.0585811990602,"Finland.Kevo.11",1839.298,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999642372131,-2875.70494995668,1367.8208482612,938.461298210243,2363.8200479212,1009.48925290033,947.364228725471,-405.683101374412,-3.93303275108337,-0.344030499458313,13.1852922439575,0,822.606931385268,5.39233924303093,-15.3370404050302,320.177322434625,-12.3145124013317,0.911751711277045,542.073055420567,2.6615690906816,-5.80007005799319,803.419913983248,-27.6072646342645,384.528907013948,-3.36499203164591,12.0457230354365,-4.50839619753939,-3.65425138432975,1069.96243621366,5.98833158703696,869.510857600354,11.6986690969313,-22.5102605250695,-7.52543670945116,62.2670618545753,"nonveg_988",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.204901129007339,1531.46355992896,6519.94117676437,4891.68261305246,1586.5017804696,543.621791320191,248.041920067618,-441.301254403923,3.97903442382813,0.00279218563809991,-1.30222149689992,1,2028.05553060982,-8.182340948167,-75.1131678003637,4647.56968941305,131.698348984391,-142.340847090837,3168.60738387154,-47.5317165476636,-100.442347224077,6185.26827968201,-112.860092261494,4446.7191156804,-94.3045457113012,-27.6464909505544,8.58429013796576,17.9103195202711,693.479314009945,19.8801704093957,686.216722927184,-15.0984170513882,-2.43446144807614,-1.56141440118848,64.8668699988168,"USA.InteriorAlaska.2",1019.90333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.157767906785011,2955.39336939164,8286.25734685674,4907.65565664675,1319.07976230285,267.907604948867,387.445688256681,137.638677932003,-1.73231787681579,-0.0235612165182829,0.0120712738484144,1,3298.0822070373,62.2613697575157,-3.79445206694739,5780.17959393507,-113.80253731812,0.234910985343309,5122.71619645223,88.6615863155008,-0.591577423744574,6670.79996596233,-16.9444561030658,2462.40259704448,-11.5445638243659,73.9127119908278,18.1220018513095,-59.1590404737282,1164.47014650901,-52.3465950281357,798.824702296402,-0.830281711992319,-4.5990494856272,0.0786962320447729,68.5207775989924,"Finland.Kilpisjarvi.15",2266.222,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998986721039,-3293.00349721747,1785.41672346656,402.480135974368,2030.70337526921,747.902299759131,1020.54252958458,-47.4048283322619,-3.268235206604,-0.26887845993042,2.53532361984253,0,940.377657736884,-10.514000691545,-14.4350872831498,1891.16331089874,-20.691651677081,-27.0050255007237,1896.61191983063,-44.069669577107,-24.3369914128835,701.420728918953,-26.3962993295635,1735.92771623756,-51.0096943569012,-10.2140361285651,15.3206118928723,-14.9860379994765,846.520250577566,-14.8563315151346,661.479713438863,-4.5545347206523,10.2196532012954,8.31118388942545,65.1152335070933,"nonveg_794",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.99968820810318,-3197.75961994062,2626.99426512305,1778.43650785023,2293.51343448052,635.53343056361,830.992790550941,-608.984946557228,-1.92960906028748,0.0356225706636906,-4.01330900192261,0,513.654036843462,3.12614327413859,-4.83895263518297,713.65995635153,-18.1372641142152,0.954137726215176,768.217626398188,-10.5092800023815,0.0339186627720846,2109.44246203803,-6.07031566105006,1189.08937545349,-24.8713577621056,6.10008271458819,0.0769013898924034,-12.1419404095706,666.255457881799,-16.929159633262,562.766590918134,4.78399227208876,-2.16646177368751,-1.84030822168457,67.7745939590111,"nonveg_758",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974278263747692,-2538.12089082979,1980.30216750254,1094.21472006084,2888.20719329397,1143.67752244463,943.1972458243,-98.7031938428461,-0.847752377390862,-0.0702982414513825,-2.10643301345408,0,157.304871273077,1.96963832472616,-7.1883740155246,938.39532362054,12.7652039616923,3.69681943521185,876.650322260645,-12.2982620443632,4.10428760120305,1988.57441881387,-11.5249764378615,2978.7281598363,-45.7719136187682,16.6693632163515,-5.68006335867639,9.84022989347426,312.965358264124,12.8424824139203,238.853885204089,-2.33399244151195,-3.85031211350347,-6.91522435613537,62.3924519986706,"Canada.Ivujivik.TP12",329.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0402496941387654,490.176067572832,5157.56120231191,3460.85258690364,2525.47508813856,967.305387352425,782.964944872775,409.291755032079,-0.803266306718188,-0.000896270600302764,-0.0753116235136987,0,1806.06773598749,21.1168372712683,-46.9450529936979,1981.62638359412,36.36251755565,-44.2523356546987,1478.04544100008,7.81159497745391,-42.4767963895249,4661.83428138919,-59.4218827710056,1227.63552857397,-3.48248387472482,-11.1031716859179,0.506967340836137,12.8648018361298,453.054564560371,8.21751905738016,309.397009620958,3.89772836757651,-3.98232107592509,-5.18996067743956,61.2790199985928,"USA.YukonKuskokwimDelta.U",210.763333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.989922106266022,3669.12358708974,-185.925675791491,-1471.67079726777,90.6412093671,163.001550235378,190.917597446926,147.651024973394,2.27444529533386,0.00176430959254503,-0.102744892239571,0,1286.54185796543,-18.2723470937196,-38.4605008733579,3996.65160339389,1.43306452971388,11.7001683565776,2731.44212686689,62.787509029967,9.22530014786236,-1362.7485973815,-74.2082266016139,1108.26782452155,-52.7746583105499,-4.51525595990946,13.1605734758476,-2.49180993635779,168.007764927037,-1.98971188660145,110.860543125425,-5.27907348216308,4.52998180833356,5.08412040418446,68.5359057458069,"nonveg_1854",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.186681896448135,3123.85722004296,7855.38673359998,4345.44338872269,1175.33626188439,330.9044818896,424.372209740255,61.2271284357612,0.582018733024597,-0.00246372442537298,0.199904292821884,1,2042.69884447793,52.376893448152,-47.4197887760005,4258.17703885634,56.7872870960754,-67.4607951139641,2858.05744328006,73.2835241866682,-50.5543836784242,6142.81371465322,-65.4370643894925,2322.92811645293,16.4745184092288,7.98096275212625,-8.51255170882413,3.48723604231254,554.135637846903,8.23755122075322,457.329967035369,7.38216652422097,-11.4332491758842,-9.20275136487074,64.8674966654835,"USA.InteriorAlaska.5",1571.18333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.713419967227512,1802.08173526032,7292.61502046331,3203.53569771504,1994.94763078143,538.537318102963,405.186473862605,110.269908883912,-2.27940713034736,-0.0556739477647675,-2.71958224640952,1,2569.22724882917,41.1658866382407,-6.88689153207387,2753.60629518362,-15.1927138989572,15.7115606995303,2075.43031595057,25.3588320978593,17.2673345922763,5689.88981269322,-3.08663587600878,3128.97754623648,-39.1641181359788,57.0128394923818,3.824400478853,-9.52374002718799,690.449866750339,-6.32600829701378,477.757851231491,3.01025265209418,-7.52506719674871,-5.22986633992831,56.352135998102,"Canada.ClearwaterLake.LSA2",734.72,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999998033046722,-1820.08356852866,1582.75866169314,944.89085468117,2163.00659570177,1110.90356454282,1295.88683695603,-63.1216714451077,-2.03243017196655,0.0818539261817932,-4.51276350021362,0,367.566418893647,8.54711365532738,14.4683004963899,989.977238502817,-32.2149619332062,38.1010524581369,1089.94662847802,-16.4086731834658,31.2405992652427,1275.57847996199,17.4974880012375,1615.50910324364,-24.3163374013458,39.8536390714801,-11.1164985008754,-33.8196584716577,643.057097874235,-37.1150545311925,560.379748825204,6.56297473528577,-11.1130152467699,-12.076590719212,74.2479289785015,"nonveg_941",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999985337257385,-2980.57449930094,589.750185076423,-839.900652701527,1712.18828683592,918.708568483403,947.068585329089,352.369974263651,-3.06779599189758,-0.0874345228075981,-1.38369858264923,0,742.82777275307,12.1359421557407,14.9107034924933,3274.79061731728,-0.816797120367063,40.6708363167029,3357.10191680992,-72.789948290059,43.1084904475154,167.479095023702,18.8839010455033,1186.53885138041,-16.8579936352771,60.4992032394428,-5.34457955097318,-5.63101432142985,357.392609987923,-14.3168149708446,198.0527636596,5.0782759912718,-0.326415315468137,-7.67226622964464,66.5195644249704,"nonveg_842",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.999999642372131,-3378.24652027135,563.52179641371,-415.746821508744,2158.75676272283,271.56360784037,270.99485705942,20.3260799466498,-1.82807469367981,0.0629073455929756,-0.2779381275177,0,703.627140977468,29.3177975407278,-59.4624869781005,1865.83019704025,48.7762748018515,-37.6542316902385,1796.69635304371,-34.8167349601752,-32.8000578766375,368.361215688693,-70.1108772678548,1121.65821002961,-3.77983535674377,-36.9415189085304,-15.3810327002642,14.4796450876722,547.941388750605,15.1757333271702,336.90725210723,12.2539068387891,-10.0451111050478,-5.38745386866274,75.1173140817048,"nonveg_1213",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968232691287994,953.922197155371,6350.98483578329,3552.40651156234,2404.74946800048,727.160486223397,592.101089284204,-283.970378717586,-2.22808051109314,0.0459540635347366,-1.04797983169556,0,2129.3468211094,39.6640994769362,-96.7884918686091,2850.34975390684,13.0206484087393,-112.557412081324,2099.57568432853,32.6375488956411,-95.4352583785695,5010.75195142842,-130.47633017008,1506.3151384883,-8.83282954689742,-60.1450627740598,7.65295644369789,6.83110746676774,606.134011313362,12.6839196013548,338.396500045491,0.429401065500808,-7.10444436410089,-6.00840572668557,69.1469777750202,"USA.NorthSlope.HappyValley-C19",356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99973452091217,-1978.00491382165,1571.23933666676,719.038008031508,4547.25334903837,2231.31643620937,2309.39446718571,52.613737893464,-1.18613660335541,-0.0365933030843735,-0.411716520786285,0,518.39915572013,5.21633421599662,4.16960946954158,1207.82976939938,-15.5516328239811,23.6342663533012,1081.04152765703,-38.608625987751,21.1523917301795,1201.2114127226,15.9610150605984,967.162397572612,-34.5415141990219,42.7803246530085,2.05218725819962,-8.98145324459864,486.470413336136,-13.8567542416728,361.985550506066,7.18599858099235,5.7420567942243,-3.28155509930065,68.812811299168,"nonveg_861",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0412248037755491,1401.69884421943,7040.5227100541,1802.80549084784,1627.95316681497,395.087979092224,399.490292463817,-617.662967182011,-2.5393222173055,0.0361489315982908,1.00295036037763,1,2377.57626412031,69.0971527327014,-57.015056936307,2001.86562627553,-47.5545926949906,-40.109882696217,1512.14128818538,40.5255544127379,-33.0049711474379,5807.19357602658,-83.459658280362,2137.05810963143,-10.7410408879288,-1.28827594905963,8.22821274657018,-26.8325978708648,1069.80615733411,-28.1527076961045,712.822701702199,4.56495500901018,-7.40035598217414,-10.4625759149672,68.4120346656543,"Sweden.Abisko.KJ-BirchShrub",438.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-689.610487572527,788.545775099536,770.455994260845,1745.9821274981,1956.02313258963,4908.96913254649,-235.013719678171,-3.92962861061096,0.0529848486185074,0.24509172141552,0,1230.17742241737,-32.3730900636149,34.6335052979422,2167.53181875892,-18.7259594042775,37.0257557498787,2055.45119940929,-54.0908210370866,17.0947174533782,718.668050325459,46.3626870458084,1578.86694207634,-41.5491300546406,16.9274972110725,34.3378269247359,-61.10169858778,498.950199240245,-13.3311646884634,231.473040345727,-4.11832427776514,3.24550997443716,93.2590438411548,80.8848028805404,"nonveg_1037",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
