"permafrost_index","spectral_EVI2b_endSnowfree","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_northness","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_SWIR1_annualMean","spectral_SWIR1_changeSSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_red_annualMedian","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.998365503549576,2408.62773964111,127.215356074938,4190.13849192591,4508.54636207326,4668.93528711073,818.566870434068,-91.7265219509181,-1.65410712957382,-0.00172538886609901,0.602856598960029,0,1937.87318130918,42.3126845242678,-62.9404005580018,2646.28739630836,98.9147853076205,-68.6459654319569,-88.9079151753533,1040.65832318906,-24.0423233794849,-14.5005774793691,-44.2751155728806,815.331198036723,2435.2311832112,19.8298097619563,327.993472051245,-2.4928104693373,157.829431287167,-3.12520806402694,925.789234071495,-2.38604092639446,17.786684591658,-14.7582740488445,71.3219329991149,"USA.NorthSlope.Barrow",1.354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.887534558773041,2729.69949827957,-111.415417874935,4992.2877840411,5228.81864236177,5987.1693332405,599.785109600592,-20.950867384642,-0.739343828625149,-0.0134616067839993,0.698638982243009,0,2089.55206073796,37.4847477834225,-47.9531444878844,2788.33849604974,8.70155164664102,-64.5964500035267,-72.6961975906686,1516.59491720674,-6.42086719092188,-34.5681846254765,-8.84619388832871,801.898406336674,2379.8307164215,4.72677415167595,199.613346560135,-5.39495531243608,188.906672594774,1.4339341016206,702.868115140989,-5.6903011985825,7.58156583380074,-2.39155604343576,59.5403930384506,"Canada.PayneLake.TDA2",967.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.704332053661346,2928.49330402941,1107.50149527523,6047.48224564784,5755.97474625046,7090.49035339818,502.076440201065,72.1432690169192,-3.08748777707418,0.0309306387272146,5.6207861105601,1,1663.97230043366,23.6020247608876,-42.7924639279022,1192.15677621614,2.2072910368811,-40.0964149784601,-44.0378735273767,3059.87413663677,-42.0728367607675,-32.5582397425683,18.7116983416472,746.413593663037,1917.48776450133,-3.67062598711824,541.284568563697,-7.17561943608576,369.123166692043,-4.24273262075692,478.811601949265,-6.98870876844854,2.83909145614127,3.09700933031075,56.3528329981021,"Canada.ClearwaterLake.AB3",1475.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999744355678558,-349.484249069108,-2471.4055441537,-469.183979439772,-165.338332668176,571.366739897352,2009.83927440565,-382.744995555082,-0.687313079833984,-0.180660918354988,-19.1206398010254,0,683.727209920618,-4.57441517978681,-6.09143749130104,4679.18470358986,-112.770770309486,35.7050631325073,4.28984686376773,1711.63440068779,-37.8926692926673,11.1589654607405,7.3378166684505,1854.8278499342,2360.44568752609,-7.31608726334279,808.197395397972,25.2561686061866,1962.92087329122,-37.7362620818099,2463.52887079177,-24.565687412736,-18.836369300823,62.3216920093523,65.7783906456747,"nonveg_558",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998271942138672,400.265278886562,-3122.13683047894,1217.66327806447,958.880045074447,50.7158305560692,638.020756818286,738.151293808645,-3.1892786026001,0.00711191864684224,3.50233316421509,0,993.410499036293,31.8421628656552,16.2546791338951,2240.29637798248,40.4206828660063,16.8374684476385,23.6448474865923,1972.3205096424,-19.9830441907223,-44.2848123845395,10.7950808601139,767.847232785392,1935.08205160886,12.6522827193735,397.876008096739,-12.8347099386045,946.815545109231,-16.8252951428138,909.990646613391,-15.7750246159748,9.51644775482907,2.72208866038547,67.7433183258786,"nonveg_659",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.853777733114031,1969.97234093806,-968.469021264072,3950.06106502788,4215.19542673637,4982.81188696487,798.461204720896,-143.012774342007,-1.73670188585917,0.0131671173084113,1.94896605279711,1,481.658943013311,5.31380018516292,0.92880892870172,1433.39158806427,58.092760759736,17.3489017699624,1.66351803705732,2030.93407208404,-19.374275681705,-28.9812974631532,27.6129496680901,551.333389689906,2509.22745445473,0.508325943240596,475.57651789961,-10.8966818741598,731.158422534341,-3.91078751344081,952.441471336809,-9.83462945089985,19.4553716455826,10.8507348364199,58.5378594983547,"Canada.LeRoyLake.TD4",623.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.986693325307634,3050.88086698952,634.778489777034,5644.88507267195,4709.93722203539,7465.5287960195,539.545146838778,142.57288353769,-2.0558240837521,0.10486989915371,5.23432669109769,0,3990.47866164648,65.4122358103968,-78.6872691570995,2505.10757737153,54.1629154442281,-72.1421096575473,-77.1554170250068,4102.15756083056,-101.290411275223,-38.8245211283037,15.5216144309632,2018.20287481254,2329.60657474852,30.8517458903947,741.694823047911,-20.8355044584551,452.847930872345,-10.3643401729036,719.537918589884,-10.3718996052499,19.5849913532773,6.10024439345406,68.6970249990003,"USA.InteriorAlaska.BABBAGE",315.904888888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,224.85024308735,-1107.07309715505,443.195821072019,729.203188662864,209.572147303902,492.026654742938,6.74330757329997,-4.01010513305664,-0.00787577126175165,-0.524592280387878,0,1038.65405843487,-24.5625939306952,-15.1024654615802,2045.8766850694,94.6346856029034,-19.9788803164163,-17.0785053576847,1472.6221704223,-34.2223519628767,-9.09006481424972,-18.1433385464881,999.46605383306,942.676886544661,-15.9343408586775,470.180601666515,-4.18770574356361,718.43643296157,-15.3961708318655,704.515349990368,-5.36349492314509,21.5682439649582,-3.56386402554366,68.7295599116293,"nonveg_596",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997348010540009,13.6611170234017,-2990.52184101725,1264.1932306643,228.486825027153,1094.83365467182,1422.1229052107,-1591.41373066218,-2.70447039604187,-0.0826202407479286,-0.621766865253449,0,761.328111223481,15.9154728167086,-15.8429751032477,3209.85489250668,-74.0669520792396,9.15651457390874,-24.5012794084999,1872.71618887882,-20.3671801861424,-21.9151585824758,-1.9110999857869,955.938937409863,2647.5058973637,13.5094900391872,422.419738370434,-2.8388178727668,1100.57931266743,-19.6800270588251,1422.1229052107,-11.551813608054,-19.0793117165828,5.32212211633322,67.514780635482,"nonveg_673",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931496798992157,2637.36659043621,-361.54709492488,5366.28335808764,5068.32223940731,5962.20613037948,584.958775713687,-240.570691966262,-0.761474673946696,-0.00900681937734286,0.49297880132993,0,1124.65558880507,17.1253453097832,-39.4036409417515,1421.0027514333,37.1475782236997,-57.526524951273,-70.4065837549017,1374.73440335336,-8.80487101581989,-25.5634890680141,-24.1684817773208,433.767000491906,2265.73544447319,3.4881335571313,250.834729987748,-4.35413292274897,207.354221277104,-0.708902476621623,644.494358796507,-4.70141111277176,9.11735754352233,-7.73008034110846,60.0629279984963,"Canada.CoutureLake.TD7",17.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2881.10918900102,2625.29398940102,6850.43143290772,6871.62556220678,7811.50934308739,343.96413501858,189.02147573684,-1.45507208108902,-0.0299376141279936,1.37585806846619,1,1545.20209967242,44.1486314192121,1.91763485562231,3904.4627634408,71.7415285847299,42.4452385049269,14.6312549736714,2233.09440583524,14.2249146381302,-63.8026973095784,51.452520253686,713.346488418897,1423.54758966636,5.29400960207772,610.999128392723,-17.4571179540778,624.471800573441,11.7691720570486,347.633889564654,-19.0817725697419,18.3302064010612,12.4213578428136,69.6021357990402,"Finland.Kevo.6",5271.736,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2832.41476929561,1031.3491505345,4939.90311516524,4986.97977016449,5884.39865584797,789.505735185039,35.1902803891688,0.0517326347115967,-0.00142287811872342,-0.0672068046405911,0,606.520425551266,7.11325704930076,-20.2173475183755,931.870919518997,25.6378578494837,-10.7032690143451,-22.1583338084676,3000.61650862539,-29.9528185218045,-37.3931665259108,-4.80682900785911,379.596277463671,2170.37907998148,1.63277936572761,309.644709262657,-5.92591139146,583.522586789226,-5.50009317355789,771.712400145686,-8.39107787786202,6.88953622648335,-0.0634227712500433,61.2593199985913,"USA.YukonKuskokwimDelta.15B4",79.8347222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,388.951067256898,1056.34397074746,-436.444345720448,286.035889174706,-38.7537514389441,564.437261260309,199.399413399945,-3.46327185630798,0.016319127753377,11.3840894699097,0,721.136817997156,-9.33259134707361,0.651798347617193,1421.87022364555,43.9470034635676,4.67839223361131,-10.3414757274954,1071.03391741479,-29.2113772447684,6.78807633298143,1.3269030363937,540.492116969437,657.837553691723,-12.884801447089,401.718080383526,5.65270903192521,439.444540872013,-18.3101892030005,731.31476259415,2.20435454087313,10.4567215287882,-3.50349230654483,66.4492053198683,"nonveg_536",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.979207694530487,-96.0122681248399,3384.57320958747,-2273.71117485713,-2695.38171283922,-2367.41657481463,10.3507629821829,-502.862929460179,0.666572034358978,0.000419948191847652,-0.0220759995281696,0,910.216738176802,28.6124902309946,-25.2089191490189,1650.86989269077,87.6483881670033,-20.2934933767361,-73.0888165399839,4890.10038571512,-75.2396712281488,-87.7636749623551,28.3729323768378,678.822638285015,292.566547397858,7.46402516505164,336.046567647352,-11.2015522549117,544.756824071966,0.815665503080887,433.670020056993,-17.3145946956096,28.2212838049873,-0.368420697698628,68.2012536875448,"nonveg_1810",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,4392.6753995956,3065.04965592832,7242.39193047563,7692.0122291105,8047.00775341919,420.396196959219,282.373673703265,-1.51597697734833,0.065568682551384,-1.28623743057251,1,1849.40025929295,17.3311334545068,-24.3620749707647,3146.25205496729,69.1030581343438,3.30159652162325,-14.6389214900329,3330.7430989408,-74.2452915555996,-23.0400910300119,10.0944798470691,700.463265856946,1757.44651265634,-13.738659643604,623.773887042082,-7.16086469654606,553.538050303176,-13.0435507742431,483.102390707044,-4.40620344220429,17.6778533710768,0.799322194357927,70.0585483990602,"Finland.Kevo.11",1821.226,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97014582157135,1241.49175060475,-2240.27562787012,860.779684756876,1763.78793442032,756.808614260877,1846.99597488561,-288.137689555078,-0.119851022958756,-0.0083047216758132,-0.193382754921913,0,770.643781633737,-20.4735167882104,34.2643795685311,1454.47561918561,38.7395513251879,63.1855269179823,44.4923086003229,1472.04387581367,-37.4607697815687,-8.54060133760851,53.8680119128099,784.225632414462,4783.63620950403,-15.6026115540803,518.056841048893,-5.87479793520947,604.380173707229,-14.8307887786898,1983.53116013068,-4.26672453890855,8.30078147037539,15.6261336614894,61.8930632703321,"nonveg_508",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.77072057723999,2710.19469506066,359.878117109476,5972.69345692475,4586.19661361593,6970.98200486134,600.026860325792,-110.556497355859,-0.0415517419576654,-7.9782924149187e-05,-0.24089412689209,0,2597.20033638024,81.1625105118824,-108.52335127809,3273.1919108968,12.0802537131387,-129.659700898593,-164.329735296214,2553.11905372704,30.8088376088579,-66.767316965329,-68.0645016794699,1161.6921392517,2376.69607816321,28.7742679053779,681.826986398924,-15.3411973281623,760.731227201902,16.670352568749,766.06463377759,-17.0678907946555,12.3498833727988,-15.3642928402836,67.706643332289,"Russia.Yamal.Laborovaya-1",354.272,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
