"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDMI_startSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_startSnowfree","spectral_NIR_startSnowfree","spectral_SWIR1_endSnowfree","spectral_blue_earlySummer","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualMedian","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999999940395355,360.119984612888,-57.1730841209666,-1519.85707957282,-1862.10033969234,-1623.17816645044,1393.1623359005,264.799212158829,1395.46806662861,2350.213248837,966.362580770744,1557.35128251455,1503.5870877615,1442.39941674857,176.667751455854,-0.94923996925354,140.259292602539,0.00696096988394857,0.0228860452771187,1.37796580791473,0.488136917352676,0,407.75325824908,794.58656209475,16.0497334128405,3.04294184157064,903.10785529518,15.2742477449303,162.166759455373,4.86928389021791,-1623.17816645044,-1705.64859733674,586.311743922254,7.40804741357082,-12.8648127624725,999.506595547577,929.261556545981,1128.36312374168,20.5227443700211,7.73523191416154,131.218580117643,-50.6783156392216,401.680012683114,1.93756200270673,-1.11307514348932,-46.5061291011895,580.790082791865,20.1889516026348,-4.06537557712095,2524.44954823691,2431.69676016771,1006.44669776412,38.7094883755431,-65.9422524389159,861.173692739023,33.122065105347,-11.9644269913489,-51.5289225500673,174.435228495481,3.00895391844187,0.198499412220643,30.3471472994185,-13.1048229260875,187.133650709857,-3.60669416644417,-21.6617351696947,266.118375364599,10.2353221294077,-4.42122560638385,20.3958903376445,74.9316638543246,"nonveg_899",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999920964241028,671.28536911551,283.132688211758,-434.96608425159,-289.798589891299,7894.64704489749,-176.529800736122,-1477.1761366133,901.379602446138,1202.4577736084,853.963115671629,1102.01722074897,1064.23067681405,1314.62940371936,-557.376969729321,-0.714977979660034,5.91722297668457,-0.00313713634386659,-0.000825916358735412,0.186212286353111,-0.148847967386246,0,355.21197175589,757.29420481612,14.9289492655289,2.56523114765518,9103.29711361427,-41.6209348777249,-5.67997611606237,-10.7171560269542,-289.798589891299,1564.13357222945,8329.61312914908,-50.3094851404393,-1.14627104957937,-28.1767805133587,-133.853344608554,2196.64540866256,68.0893407455406,15.7897240473522,-59.7332715190255,9.8902013481842,2819.64531635446,-66.7242462741316,-22.3143840614536,17.3040714408935,776.087490551422,21.0151749906744,8.50714595532918,1293.30712365398,1266.29182161598,1326.75785241146,36.4908192751076,-6.05662333637248,1100.03864249775,27.5362482578537,14.2257847330946,-10.8649878385915,353.571982441596,8.8968506792204,4.52792091784688,-15.2854263759112,0.106780731520477,485.660515383821,6.97303711577175,-3.13056679253455,552.712672517249,13.0807880594946,7.87452529519963,-16.6932484603542,72.1967993150336,"nonveg_1642",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980449676514,591.362116351786,-483.489430414469,432.482880564108,160.004017013426,3433.7507682834,4122.02017250526,-2408.2202346427,329.219674477955,876.497190183621,333.843401317199,429.380703097374,256.557898082905,424.096774672691,648.590330118543,2.54945993423462,10.6696834564209,0.00410062447190285,0.00236029690131545,0.41282519698143,-0.275704890489578,0,736.628597899373,1936.19677689616,41.3404441063944,31.9016751899963,2817.83011204223,-33.6499755072977,-85.109303986005,105.291000931874,432.482880564108,985.032319733398,3757.91771285092,-39.3735874207462,108.092832161661,3944.25624211464,2545.26685971793,7449.5805359583,170.582232766906,111.64601792662,-131.334304115764,-25.3948471986595,8974.70527083296,-193.602946667707,-139.495432527942,192.496398258397,878.909192534332,16.5504677528446,16.6147048503842,561.183231967949,608.010733000203,733.024082648707,13.7871325332271,45.0448511736675,447.592313122121,8.13879043555623,8.6817644729291,27.6648021997831,218.237531334451,-1.43096089010199,-0.397501155075664,-24.3285738578223,27.5671237675215,182.422155026012,-0.332201002772237,23.0436613544874,210.328856873352,-1.44254045611089,-0.195701052766015,-23.9341252271123,74.85919551536,"nonveg_1813",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.70295250415802,1580.02881305286,1365.10010407457,-510.82684845515,-734.668419541119,-630.209365932415,3792.13474448464,2682.23501004715,1906.25704187472,2060.94472839859,625.260446295241,866.956734533685,787.392045305717,830.786495812496,52.4776539676078,-1.02023063765632,277.366241455078,-0.00587970115399609,0.0198290914090143,1.22390443748898,0.329555749479267,1,1525.14017080157,934.330998113418,10.7458837404535,4.95667760637814,1422.74310056013,11.6268405645377,32.5415041328741,-13.6612340894367,-1044.71637284753,-1165.03874441642,1074.79416179742,8.07896351906132,-12.9090658801956,3179.38850278249,3196.38309291639,1809.45223555603,23.4481230301407,8.34530477766524,14.6621932861632,-27.7921617476299,1682.9205991285,-26.384668874202,-11.8635265605365,-11.7581955333037,267.194547470067,0.528375086970367,0.332396193594367,2060.21771857377,2053.97308739001,468.987722123285,7.05677414182555,-15.2246258409837,374.986483071817,4.69574887171362,-4.02350842783204,-8.99513069074023,405.945325453636,-6.7693471028334,-2.45668302111287,4.6765395329767,-2.12828731398524,272.598367315562,-1.8861381146984,-3.7040321831065,250.227561184255,-3.14692862914669,-2.54006139776819,3.24639040765392,56.3631129981035,"Canada.ClearwaterLake.LS1",417.36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100689567625523,2630.14016547754,2397.10040882768,-8.50104687836377,937.629638572786,285.146726143306,5048.78429335024,3877.89146018622,2670.06299001168,2473.02026834722,650.805136117281,1051.53713291171,997.027279144153,1075.5551405371,61.0009365719282,-1.81862032413483,25.9674301147461,-0.0104947648942471,-0.0118070980533957,0.969467043876648,1.66834008693695,0,2985.62012880052,1484.6147881611,18.5967586267454,8.53994205774342,1382.78958673669,12.4687852837639,14.933209069143,-45.8357442389798,281.71050204569,424.218595336662,1186.5918872815,8.39291738908829,-39.5530629093834,4706.00958810437,4755.71117044756,2119.36445066638,24.7353197747966,12.6282130005187,15.9565791569651,-43.1142788122326,1069.62827208139,-4.50775933038724,-19.3619302565412,-13.2541094980087,643.300832722124,8.16919808976314,1.96371064383052,2727.63863291433,2690.47257608779,371.49044390057,7.03691115546589,-11.6072924013959,212.294658237209,3.03293437333255,-3.19337799830141,-7.07648860790697,215.137576168238,0.128940424519977,-3.17903249116316,6.04624876329439,-7.17125253894125,186.376720731447,-2.57280120996064,-6.21255735771488,216.654859162786,1.09139086989655,-4.35642476144852,5.27816750590613,61.2588013319246,"USA.YukonKuskokwimDelta.6",125.936666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999935030937195,47.3940818313822,-199.815865655491,-1204.28142175294,-1497.69845813464,-716.133895301995,556.314815107415,-337.166578211485,1354.23210910996,2035.16160384641,971.50033610483,1289.00669748489,1212.18208841341,1192.2341451856,-729.489761829703,-1.12865245342255,1510.96044921875,-0.247904986143112,0.325527787208557,24.4069366455078,-15.6846303939819,0,184.797423754269,758.829061791226,7.27088080843744,5.95757508805056,737.604400170281,-2.95593601515692,1.25560375106763,10.1765995152677,-1423.55974483747,-1253.19743928495,781.564562832642,-2.15837593343871,9.53384013411,556.314815107415,408.098129279111,1354.75825758354,17.1378118721015,9.19743174257732,-0.087131344553675,20.0555158375932,282.289227997559,-8.1492674518213,-0.153356901048085,10.5227549779989,212.155458429497,1.02313332703567,-0.956323537463016,1779.21548547113,1765.43853733891,518.196085531592,4.68132814775281,9.36705217924472,316.300898579402,2.83141081881264,1.70577099873807,5.43485576777366,392.552895374176,-8.93705682206557,-2.60861657129254,2.1343694579338,1.63765217994529,308.354396144082,-2.67889862282776,0.667462518642987,275.88097836028,-5.26789488414679,-2.84625153821437,0.906724692173188,67.8519652174648,"nonveg_710",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999970734119415,-50.2138739036078,546.17714931274,-2816.57620667125,-2749.9609269515,-2454.69735019095,1593.22052823783,1098.29645728154,1855.55852118955,2142.35923878942,885.069048006478,1349.23487515794,1572.00002591218,1455.14325019653,215.976061421283,-3.77394843101501,1637.5146484375,-0.319216638803482,0.0890149995684624,19.6606674194336,3.29044795036316,0,385.139112202896,968.783221142897,-33.1328346231304,19.1684434583085,2017.41443085419,41.126853835803,58.0514119004427,-57.1242576487674,-2749.9609269515,-2621.54597788459,1530.1700053052,31.0206543614282,-47.2006139326926,835.939567731658,893.112135388457,1224.89710533216,-40.5540574653265,25.9786747125554,34.4218618411895,-46.5199921569196,1526.14973405522,-48.5385662427405,25.497375383593,-20.9636514447935,823.467059143674,-26.3744198569079,14.9966915979838,2881.48196245149,2776.50410237317,940.261871695138,-20.0670391273142,-42.7391759861426,758.343683386962,-14.7047016601184,4.67336733430029,-31.0810984633488,370.877739961061,-14.1552876513482,6.60371480924979,9.33565820331336,-16.8580790891391,464.669250553782,5.73233190168436,-21.1213295706264,490.265810194677,-11.6285779630742,5.88379861325508,5.31167162343843,61.5558776393484,"nonveg_682",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999582767487,308.298869987042,691.510173011006,-2134.94021415009,-3163.94653257953,-2506.95167984833,639.605563842743,1080.89543427463,1378.98529994005,1077.34274948529,676.192836707401,887.800455696797,806.648922651616,687.440921665822,-292.997768099846,-3.79779672622681,1724.23913574219,-0.259179145097733,0.289525598287582,23.4878768920898,7.53076791763306,0,228.265435700686,789.171128534696,-21.2895168346646,-21.366306605828,1149.45274595523,-15.7283051376738,34.033254561949,13.3061854587382,-2506.95167984833,-2642.95161942543,1029.00631842944,-12.2476428466554,13.70952551624,639.605563842743,594.261897399723,999.011051364226,-17.6089443757546,-18.8918297395389,9.77566222428915,-22.3088472372937,1541.82070809559,-39.9511273667767,-23.6148627640566,25.0889341126597,700.720753664997,-15.888103061203,-19.7940186188411,1619.74974730444,1644.08210357452,1154.7661444305,-19.5149199191477,-21.6962799127662,900.955875290256,-13.1209204369706,-16.9862758285595,-17.7225274824912,313.143554792692,-8.12736108637245,-8.78163448620988,5.81749794072519,-3.89588581369918,337.439472900584,-8.88195135323293,-6.52204636482546,426.369342767845,-8.01318962916012,-10.5452386332092,4.96700004107473,62.2643892543399,"nonveg_931",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.991232991218567,1808.58152756943,757.475913520588,-971.782129530422,-467.72475015766,-1412.05016466013,4087.07878212061,1553.55119343492,1600.27198656588,1996.07642673416,736.428230026593,992.640945597994,756.748787508586,741.174966044397,-78.4590934481317,-0.884051579236986,3.7945818901062,0.00623560398817062,-0.00264061540365219,0.394956666231156,0.492952001094818,0,1970.82644919512,1926.58190229318,36.568411338769,22.9209921046234,2667.30379331638,41.5664443356395,-24.189860697035,-24.2672291225899,-766.680086790234,-1047.47221078002,1700.07100784652,25.4107049594961,-9.75805577245624,4250.00786721421,3751.83176752934,3502.05325034329,64.0910804500017,43.9738992710072,-25.9979937587875,-27.8536475244125,2908.41958656324,-62.7244547418832,-27.3102131764539,64.1134472925105,511.651899699612,11.3498068873473,4.49872967589386,2554.80700992351,2587.43721904152,337.18195996235,2.40730748006057,9.88545065757755,431.89469719644,-3.68093549510773,-9.00172205213931,12.7584237907465,387.014360915738,-6.78835366501792,-5.14506192833832,1.13002844228189,11.4478857682161,327.500217766552,-4.46420955055095,8.51431631114535,501.713516750419,-8.64804571893291,-6.81745617407775,0.405241928301857,70.3747777770739,"USA.NorthSlope.WestDock-C14",93.788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.999830727775892,2832.26562726146,1781.7096534194,655.176952301719,1271.58633824549,-601.943139720283,5785.9124130682,3480.84836771928,1877.89702957717,1846.59321204599,481.157696933361,759.282864682773,717.734013901945,699.677287405661,-49.4341511782955,-1.0299344000717,18.0447906653087,0.0015950887852038,0.0228697247560679,1.44259185468157,0.559875318159659,0,3009.33039217182,1444.21270447368,25.4383788195588,21.3922710695909,2801.07081172618,40.3115459071579,70.7843075416728,-47.7402920672347,756.11721318624,521.797439951897,2425.06019622489,35.9149076977393,-46.3237125067501,5337.8005855477,5135.30779597635,2241.62496534078,33.466852733163,31.5713463253199,22.3445379681762,-49.2367749002892,513.907731367047,-12.6963973837194,-3.37866716896485,-10.4201621433975,717.045709085528,10.9337412219094,10.139983771604,1923.27375575191,1940.71728677703,628.072500724049,4.91153089521332,-17.3363687892764,301.745712081593,2.41508860887939,0.984464362829241,-9.42165139071264,139.245604740231,-0.210286614333017,1.25053500931441,7.82535034313836,-3.76074348997791,142.216553753727,1.42619731525673,-3.1927669530725,103.274648887462,-2.04935255375611,-0.254286798713652,7.94420376057401,70.8419788324275,"Russia.Kytalyk.T1",50.3891666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
