"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDWI_peakSummer","spectral_SWIR1_endSnowfree","spectral_blue_endSnowfree","spectral_blue_startSnowfree","spectral_green_lateSummer","spectral_red_earlySummer","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999622642993927,887.963822640013,412.532915210708,250.499703591292,431.77748511611,-1789.62740108674,-2836.47504519515,-547.360202544912,1738.87665096855,800.430333684614,478.206810928203,-2051.45163893709,2677.36533460824,1246.63987790859,930.1622867373,964.368081561108,681.170888314117,1042.60595759186,-970.282613108364,-3.68068981170654,1130.40637207031,0.491915643215179,-0.0204510074108839,29.5159206390381,-1.97170054912567,0,1155.23377993107,18.491773602941,10.1270757262135,29.7144317143315,2301.09286257193,31.2783197338888,23.5228141170409,65.5584302593996,2285.60524802393,-54.0084089573259,31.069345320923,23.0509959331045,65.4279777567756,2286.23685351346,-44.9272649421749,36.6273933383255,20.1389701722757,2742.32169374904,-59.2870349373004,40.2243228416247,26.6427303844805,893.460495243503,13.5942859107199,2274.66387449587,898.903052119996,-23.7583415261,16.2905817378849,0.28742299161064,27.3854997245905,524.226023467417,10.227428973928,17.5639270086081,838.898270479233,-18.6578814038553,7.77585763389028,25.4283751889248,736.121792341562,-16.5869581372011,9.96701913350898,5.61210875975517,735.570953207739,-16.8041112165953,9.94972678607594,167.39334077705,64.7705962881553,"nonveg_790",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2372.35541972786,3038.75082854746,3529.88551940542,1498.09327577902,852.764499755932,1405.97065732496,5836.18685327398,5343.27132386108,6276.88795711571,7010.39074752348,-6350.28316269855,1443.87181272979,297.501746802852,374.550260544678,476.616421269421,549.78061723137,464.74141375395,61.8844801404561,-0.16444239616394,497.770910644531,0.0248452112078667,-0.0158026050776243,1.74938402175903,-0.167108681797981,0,1600.18941348401,10.6976316577407,-24.8906875744444,-98.2008057704797,3042.98608862681,38.0989124049967,-8.36337849494437,-114.549980951196,2299.959984984,36.0051986132593,30.7366637752337,-4.90505165605627,-104.148971588888,2394.44878689783,44.2255406521651,17.9166106421344,-38.8775699972856,2496.11408776366,-15.0564257789428,-24.035290205462,-7.6895075461067,852.714185438247,3.74551920390452,1718.18507387563,1075.24329938493,4.87190389328059,-8.25322358496368,-13.0902406864939,-47.4005649989833,694.433063594997,-5.96530213610218,-27.4065074407968,426.781899698401,1.59014351762152,-3.80831727792153,-23.9542416646457,383.204767767613,1.7303415580434,-1.48472360343252,-3.46993363571577,419.385371694771,0.774466637249843,-2.39404221760814,23.9143514,68.8348877990064,"Norway.Javrresduottar.EC-Sphagnum",667.848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.991232991218567,1481.81626941874,1731.10280189135,1945.55922601463,541.973056729331,-910.938128225675,-766.204986978675,3653.93492394211,3421.63028779835,3889.63983974952,4163.86040117332,-4945.52446731248,2040.87861445275,614.015244263176,780.302243759325,646.39937391174,1018.93736754443,715.234910347379,256.835833494853,-0.728325074911118,3.44114351272583,0.00582498712465167,-0.00266864700242877,0.380041825771332,0.347696095705032,0,1343.49715237658,-5.85699636896273,-6.08268798739147,-38.2225478746873,1499.27382625142,-2.85032875371503,-4.21535479971869,-43.9360854796308,881.401876851086,30.3931681672788,-13.4958286621291,3.36488344642796,-21.018047890578,2534.10636803125,80.8326566350584,6.55032157291578,-14.7437738064761,2442.47920309102,-42.3475935865793,-41.8758272096629,32.0032662416578,632.714578617412,-7.96233942334663,1640.38252405659,447.413739166318,15.4280599712523,-6.42438593521753,1.35347949207539,-10.8752536077584,202.732262903728,-6.99076768633546,-2.57508649938706,236.428947163533,0.902249634605157,4.46255602084454,1.29497927872887,198.4698404086,2.4696959018862,-6.84378760029656,2.68184993786943,238.262596801904,2.29496492829344,-8.21595161385877,-148.553205556,70.3748222210739,"USA.NorthSlope.WestDock-C14",243.518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.99973452091217,747.364295592471,471.662689887466,615.725679746557,722.871432119682,-2303.27978295046,-3110.39458047492,464.269854499566,1136.6158864384,449.547430154821,701.936897910149,-2684.64945271354,4472.89754706983,1562.87042262419,2422.07785946216,1685.93182705242,2268.85698633642,2000.97296877767,-17.5303703037724,-1.18613660335541,155.405700683594,-0.0365933030843735,-0.0423616133630276,3.20973563194275,-0.411716520786285,0,309.800551178741,6.36292626188667,-9.00393686619319,17.2313503565628,2560.48933094646,-3.34191622824772,-11.4073003639849,56.2327969644273,2371.67802307254,-73.1579121036819,-4.80874636131385,-11.7882241282913,50.4446748452789,692.334365496666,-24.2004264697114,8.48810869323513,-15.7743417347081,2438.20427729645,-72.9853204189765,-9.2058258810893,-8.55326130591311,799.396118941158,-3.76527362434976,4308.68414269924,454.81254293491,-11.545874186944,2.08076298160446,-11.8618393240877,24.9562040574024,251.700592718576,0.525079512206633,15.0691838091059,1153.80596910677,-34.3032792124951,-1.39316706199251,18.4124082668001,1019.23383645831,-27.373256056257,-7.14170337944548,-3.30093576616534,978.108604975883,-25.3651638363263,-7.33315564568587,-109.422745078519,68.812811299168,"nonveg_861",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999899983406067,1216.22743765612,880.401756917078,1191.18260267012,1566.70715348543,-1484.38939555562,-2088.66485677361,2563.91402128076,1888.5390366228,1513.29220711558,1875.06881429714,-2046.75481175948,3626.76150974206,1405.76100707414,1898.50434441564,1451.76219858799,2131.89205860917,1639.47395591415,-445.193768221333,-1.02247178554535,29.875301361084,-0.00441957311704755,0.00359270535409451,0.340886503458023,0.263908177614212,0,952.60322484103,-26.7425991286659,-23.9062189040806,25.8327446722337,1706.38859283225,-51.7909353058618,-35.6466265762743,56.3028140916374,1496.47117757841,3.65218392130879,-45.1219691203702,-31.8110706684253,46.4827277859992,1050.62181416518,17.6094036712854,-28.7018836243176,-27.8289697831964,1762.76335481764,-13.7425005512586,-46.9290531554224,-23.5881589120995,878.580607890234,-25.5164243817896,3786.93169928981,763.962723408125,5.02963383438805,-21.7203633708467,-18.6672309621389,16.3276401838466,484.483573074299,-13.4716926852963,7.71120113969895,701.630879194718,-4.12760468925959,-11.8762574004161,16.0682724502471,601.961163435071,-2.59313612057482,-16.2528604355948,-11.5120958528462,529.753133952715,-1.55562630240399,-14.8646731951983,-81.8818216956112,68.695889730374,"nonveg_540",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.204901129007339,2209.65648485007,3603.50732641686,4522.19169953239,1816.34371817406,1161.89080410691,2597.50493808056,6571.54990717523,5339.36131420908,7140.20560722469,8289.97165517116,-6038.2567651759,1393.15388612595,333.067820052593,352.081850787531,549.892666610378,492.203674222003,496.068444972564,266.852924137858,3.89742279052734,152.810516357422,0.00272043701261282,0.00675017246976495,0.750378211339315,-1.29741458098094,1,3166.2224858857,37.2589275674731,-27.7412117512928,-59.084709508971,5578.55945766774,70.7892761196984,-29.4739876042088,-91.1417505584368,4157.14533231495,56.6412556826468,52.7573056940623,-24.5572082991174,-70.238287021707,4509.39749234747,66.1579595030744,52.5103955587011,-32.6971317891734,520.36808940208,-10.7731266784925,-2.92077041103597,6.30642675277217,1544.82278848484,18.2094233434473,1504.01230588135,407.50046322223,5.32830500414952,5.39539139643549,-3.11088713336954,-9.51835528902395,180.958963985606,2.28204892909133,-4.61679040913049,154.005644241935,1.71707724635891,-0.731708619370518,-3.13039583198574,175.298332599345,2.07851486880897,2.53459914696328,-0.789117929681286,90.9126775384166,0.332468080016488,1.49143073272942,-147.857766666667,64.8668799988167,"USA.InteriorAlaska.2",997.026666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.995325565338135,574.822844543372,95.2823192538587,-86.3816081461288,-44.9764809202841,-3644.8778427268,-4496.9359858309,1736.74893452853,1400.67573312964,856.539058287153,648.063099961631,-2778.6284566847,2402.55743306514,745.319709958694,794.163984516662,553.576650559802,1020.78545542086,624.259099103251,-252.295148386347,-1.43560945987701,595.34765625,0.00849623885005713,0.0135761238634586,1.47050523757935,1.69325041770935,0,948.061505022876,-27.0874715720822,12.1109284933325,31.9693683526342,1338.96553929374,-36.3778290135515,31.798138770291,57.466230515958,1369.9412322519,13.9664026494362,-39.1411780643399,28.6260964974663,56.80387620694,1515.56821126594,43.3019488933125,-31.1053095590542,13.8983972217015,1870.68381423241,15.524285517276,-53.4481089780688,29.6308572796926,793.379697283744,-22.6679913509641,2294.22377367129,1123.19817389916,23.3477258132089,-32.0913763971189,7.15863162637887,27.4792636353038,716.136107123196,-20.4610316320913,13.2324726061962,571.674709870084,2.99004283733878,7.88959925490343,19.9889964787804,484.901132954555,4.21273001106753,-13.8543180844159,6.2041545778196,472.671105422777,4.15432736412767,-13.5048887263651,-73.7656047673516,61.6046480625692,"nonveg_979",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,3179.30308833895,4040.82639549438,4480.02478405321,2502.65815251254,2286.92615424736,3005.11396407771,6510.36055282368,5855.30729549103,6812.45758216487,7274.96651575706,-7102.15259995356,1516.51679769261,361.638792450395,464.057804263552,558.214521050086,647.482375061812,547.48370480165,55.560341820909,1.7011901460588,518.230310058594,0.00120448242560087,0.013039780408144,0.766352552175523,-0.274549999833107,1,1885.99597543039,28.2937945428772,-8.17179983042757,-69.7791457443048,3080.58450713405,43.9288632707867,16.2648398476023,-91.6652790749994,2616.30561711709,39.2400059260358,37.560777510628,12.3700345668678,-74.0305172676973,2469.63919772896,44.539895447999,34.0282012137811,-0.898095525949316,2118.15405284641,-37.8173479677509,-29.5567583076918,38.7951559264413,788.271426400589,12.0020294444878,1659.03281295215,405.867812964565,-5.33523334776581,-4.86593615187348,9.00252856460196,-13.4591811386767,380.158078275501,-5.26068714049377,-6.45767742806482,136.524011364263,-2.6535928100165,6.02706704817618,-5.55888854425863,106.772396476869,-1.87835579240841,-1.09614638352676,5.05106696007347,255.524389193338,-4.71291796728151,-3.41949788148784,23.8375006,68.8334001990063,"Norway.Javrresduottar.A-Hummock",348.336,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.596815407276154,1086.46688540946,60.3631236732687,308.63079120538,-497.53752303395,-2723.96342426952,-4235.20649632446,2702.21488186355,4004.82761376447,3129.19452223539,3665.64862087747,-3377.39583889084,3818.46907296645,1406.33552001668,991.796876025318,901.36700577687,1712.08841100179,1051.08832486613,-970.863173090072,-3.28800988197327,568.592956542969,0.308656215667725,-0.16461655497551,20.4929790496826,4.63065624237061,0,1584.00440844341,-0.776596754329631,-19.0975128870855,73.2931258382996,1904.54136984428,-15.9218333551979,-52.6350373894084,136.038669274592,1511.24307205494,14.5231713739207,-15.375487386799,-42.1534147505799,107.94593371821,2267.55055597403,20.1028713348564,20.0715362294566,-41.2656998955447,1475.45443822091,3.60141068206676,-22.8434940657462,-25.903309430323,935.935877219707,-10.5051373469285,3331.32668143566,1458.89081919361,20.8926162337491,8.32438117307428,-31.37123162727,33.164353915757,1169.09366721334,8.16298878707519,16.4729507299988,628.947590284707,9.14114876608098,-6.8007336605444,43.1936495360133,646.34468068667,8.08791391525242,-11.3359978824933,-7.86282940976868,661.000086135659,9.07776642694662,-10.6958153744958,-51.7430747115034,65.2543179559515,"nonveg_730",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.86204206943512,1852.38565859001,1897.26722977641,2081.81353646838,1520.90011058282,-788.723005043934,-1129.56354169092,4354.80311856485,4307.00829842708,4568.56837482242,4780.71797275089,-5490.98175916321,2180.67386778457,592.281341580121,676.825599075317,592.373107706101,753.422089465252,614.936133797096,-45.4128404946126,1.0962350724472,184.707509358724,0.0290352277871635,0.00724745221022103,1.78287617365519,-0.109733723931842,0,1237.96368239212,20.5564918067309,22.2676485786999,0.34963950514829,2777.55997714166,17.1596063236719,69.685347577622,27.2494131644256,2437.05276112319,-24.1144071615623,16.9358389457704,61.4272001841099,20.6940936967409,2060.41883499406,6.0231572468782,28.7270449470811,36.7914343641601,2060.45166520704,-40.9415631587986,-7.86127272155101,51.735309894127,683.693023937546,10.3977598759191,2458.81503466266,1369.43260622973,-9.53106357889785,13.523550050122,29.9336140650966,9.74109978231374,926.250004536464,8.98774143547603,6.49220086562296,373.372161844202,-3.97896383600045,9.36915019411598,4.40670575575841,356.440416583803,-3.86331191844905,1.8308306662046,8.80818532721295,405.908741343793,-4.36097367798131,2.07058785556108,-75.46748038,58.4865093483495,"Canada.LeRoyLake.TD1",720.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
