"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NIR_startSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualMedian","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_annualMean","spectral_green_annualRange","spectral_green_changeESPS","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999998509883881,-259.702538620322,27.8283070905448,70.4370393890922,2444.99208279862,3807.38969385292,2721.46833974141,842.4312207932,0,668.107948449304,852.401740780843,647.752673912078,786.800643087576,-171.624168998083,-3.65737342834473,1392.19873046875,-0.287039548158646,0.112993478775024,18.2353954315186,5.78194189071655,0,705.650888098111,3.8257180286809,16.0847601802355,-14.9389433500857,2064.43411426046,-58.231675946287,32.225279016196,8.56470425198383,595.804038378758,1954.9145241375,-53.6297286612328,25.0174761423651,13.7175854696347,-67.3311709005006,2444.99208279862,2251.19574434952,42.3237206331054,13.165536044895,75.4057065168271,6702.49743417565,-16.681566913892,-9.92993557207532,8.32390289611555,260.108950586755,821.585060898439,-1.98883833168323,-24.0131485223834,643.739633178197,852.401740780843,-1.43552764298421,11.3718184812055,-26.7243179379721,654.672812415178,-2.00598746776442,6.92219618356934,-23.5237179007218,566.692189491601,2.29851787256933,-12.5428793883686,577.364048848356,655.150613644726,2.59587439776261,-6.31096772037123,-18.9779309673575,781.387642094812,1.62804433260048,-5.7936653823124,-23.0535307383743,146.465402039464,66.1922011438938,"nonveg_851",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.98212057352066,1532.4589740987,1189.54520326897,1328.6545203278,4602.83815729494,3986.64647956388,5416.77801531797,1414.43071616015,1198.84701575519,1773.62415028334,2007.16593796994,655.539152723199,672.076837803354,-4.87761734701839,0.121515929698944,421.209339989556,-0.0112959420302003,0.0210434138749002,1.4234993159771,-1.57587947282526,0,1659.71164548382,44.2584261367497,-1.56057870789444,-56.5192160439246,1625.14216410192,16.6440947997252,-32.4635690917221,6.80383108357238,144.128726647448,1653.21514468809,3.47344791595327,-40.5762862195017,6.28890443302934,-23.4780466888354,4634.10516347692,2358.41142679301,78.6137142264337,-1.15596101914607,-71.4989019066324,2367.96752625164,-32.9398809104739,-44.5087451270138,17.3657415236721,-12.7262598024807,1139.47497717038,27.0450614617175,-36.2739047126825,1877.29482580861,1117.24138638491,30.1973635035986,2.78253272412923,-40.9001112694595,582.662648620897,16.4093281565288,-0.946271804799197,-21.3287055230129,433.039869386232,-8.17328485500057,-5.03110807187988,581.050321573183,349.528362569186,-6.53388385587452,0.666967677180315,-7.05731389618361,354.031860484283,-6.64511535955622,1.07909666733881,-7.51532642116666,-111.567702,64.8648269988166,"Canada.DaringLake.Tower2-SedgeFen",28.1113888888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999990701675415,892.446399313133,1166.14416661744,-751.799005674917,2914.39659818593,2086.24279684707,2743.39747741546,1836.28310532281,1917.54729810215,2848.12228638256,2414.76779781747,1351.54385476607,1115.29322489573,-262.233731550676,0.283639311790466,62.8021507263184,-0.0162668656557798,-0.0208322554826736,1.70845949649811,0.746399104595184,0,1249.06929523757,20.780715865838,-7.41294187253588,-83.2712863491715,1304.4865316392,16.7721055258213,-8.69526437239463,73.1167929033128,-954.504112118604,1372.23161484755,22.0152334346333,-8.44604610182025,60.4584035703266,-91.4821076565036,2743.39747741546,1556.35402683065,27.2401109952189,-7.12496336543607,-103.756935122043,1197.57712142016,-13.1893428900448,-37.2592597895472,77.5809609322173,-71.1057550528658,1035.73620136361,17.7001972443117,-69.0490800909075,2414.76779781747,930.574988280413,13.8190448165455,-12.6467259501667,-62.0383325520275,594.578409573648,10.016406125348,-7.63547572432439,-39.6385606382432,822.543868572213,-6.69936611950591,-23.951022731599,1015.55771324751,350.050916395035,-5.87880021631486,15.2352829778334,-23.336727759669,385.616103044048,-6.46576878824423,16.8750449907392,-25.7077402029365,-124.059865234863,73.158350902705,"nonveg_898",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2810.80331605546,2307.90503987477,669.12365505576,4904.6437959857,4925.83911894106,6023.22822514404,2433.46943131372,1968.03566843673,2231.82377220525,2361.8703631214,842.071216190682,828.555872311125,-14.326186693511,0.083451935969707,14.7498308287726,0.00175192838327752,-0.00145750814893593,0.136254611528582,-0.0688454454971684,0,1745.93467274719,-8.38107315179508,37.1475462286635,-0.848226022669521,1817.69308019687,-20.3074269153415,38.6743208552527,-46.1620666827757,1355.86490267898,1671.38135800023,-22.9460590144242,35.5613054893666,-43.0480909320804,16.2331556668749,4838.04448769654,2154.5728359906,-9.27820749915647,45.8419752338425,6.3003734768339,2367.87802273937,-33.7517644911001,6.75498221671507,-37.8975605463199,33.3503248435152,923.465066581037,-9.3073505269719,2.73281534310131,1960.92543809941,617.913802518504,-8.56983313143936,9.79080672056524,4.89316576899068,420.222281314165,-6.96913308663766,5.26629171141447,4.61253098383434,490.501361526483,4.15857213853484,7.33734392884529,709.514188079307,411.27795649545,4.28327559649057,-10.363188945155,5.69786018259591,543.60977945141,2.77951414434748,-10.2524920427482,8.37636592737855,-163.24341,61.2593199985913,"USA.YukonKuskokwimDelta.15B4",77.7775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931496798992157,2911.33114285851,2279.73434451033,-313.647300767731,5520.38747178623,5479.65703872465,6247.52576611299,2078.80245464681,2334.18401580787,2322.6860282268,2379.79401142411,590.439118681532,568.619700769349,-194.038169186031,-0.476857893996767,172.130732218425,-0.000674783413867572,-0.00860616016305155,0.570135474205017,0.371562606758541,0,1212.78024653479,10.1842002797176,20.9127291186104,-28.1570799743656,2013.17242170505,-7.537663928563,35.4126164868123,-70.0587928101432,26.1283870794816,1654.34847675006,-9.21447139990497,28.6907355886972,-57.791998781152,-34.1162499271848,5822.40130764821,2008.7206236936,16.8669127688478,32.8007532231772,-43.6795394399012,2253.27383301264,-25.8939663029883,-9.8611199161672,-47.7125261369763,4.73618063426329,674.582654696964,1.97376324741073,-12.4560707079863,2501.02927339198,475.46194943104,-0.822741198031975,0.891850494368531,-5.10216729609867,327.359717836831,-0.489264959004534,-0.0782872366788314,-2.1347389127659,511.823018952727,-0.681432339620992,-0.3847840349816,598.393747563961,346.484731509313,0.566288228829771,-11.8585219483439,-2.62602902128497,408.928315288777,-0.432601309050017,-11.9482173156279,-0.684068596020558,-75.601594,60.0629279984963,"Canada.CoutureLake.TD7",17.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.210681304335594,3563.70127297949,2452.95791583028,-408.27347895583,5344.12705576198,5999.14351401679,5660.53436320559,2400.47391290094,2842.09398001344,2892.5253326834,2324.56444506005,823.99153100973,680.944578366398,-220.258286906278,-1.55701882839203,410.622393798828,0.0487968921661377,-0.108960422873497,6.85893478393555,-0.512569779902696,0,1929.02232767461,29.3331673978905,1.10054095102536,-37.5118986263979,4240.09779623247,55.0441252910696,-16.0924165590653,229.994405368025,-186.709476483541,3572.83573588752,42.9673233236189,-14.5264190888608,207.673447913892,-88.2286193373547,5434.74524221818,2894.53610401556,43.7450423526492,-3.92707726708214,-54.8353636709923,1613.73077150328,-8.68023769373401,-33.7863615563522,122.312824075366,-37.4336674688856,928.89753009481,12.5966231872441,-25.9999550259454,2652.54317973808,1274.47773618087,9.29060694668753,-21.9130096576607,-41.4971248759882,818.04235052713,3.47514833415257,-15.0614591594296,-27.7509698692579,491.015606071874,-5.57302951086758,-10.1286825087896,702.467384131907,286.561716556804,-4.35191419321765,23.8801430464003,-9.02018692733401,315.905124509093,-6.11901011678162,26.3254270424244,-8.62723032921872,25.9818802,69.4186729990322,"Finland.Kevo.1",365.872,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.316349476575851,1333.61350640099,1655.4009619015,-1640.63918117482,3467.37037695798,2628.41603670289,3429.23126050732,2128.5431216999,2738.14600230169,2822.228378583,2890.73767624355,961.829622818315,918.935703926387,-233.723974892097,-4.18960237503052,975.737487792969,0.126259550452232,0.196392178535461,14.1233100891113,13.063530921936,0,562.452686604692,21.8786573731073,-18.7474842907094,-17.3996555607483,348.061302509538,17.6738371613068,-29.0051085424615,8.28912669276506,-1952.7846049805,380.633294188517,4.23598244599117,-31.0466464155752,3.35635184340147,-3.60462475699161,3422.93662208791,838.954340255093,54.8793467872607,-3.17825970422151,-41.8168729150013,806.942344763855,-22.0225598898503,-47.0578488312918,8.87088516673867,19.2608081955797,380.671876822705,2.87303251449727,-3.5792368259504,2890.73767624355,504.303302452579,-3.04147590786513,-26.5212827936839,-4.42538822533209,463.369711915586,-7.86569008901862,-21.4381872308446,-1.90760079568992,644.77266228502,-10.2166328231258,-0.064348234706436,845.59837702858,86.0351551542838,-7.16959626285698,1.89493475256796,-0.0832043481624276,89.6809927811297,-7.47341606509414,2.38299549399601,1.50526863615257,18.2406354908268,68.6800193624707,"nonveg_1069",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,450.633485172012,228.359485982981,-1613.36768526277,706.534990651465,741.766683215458,968.298745377926,1988.93581808677,2333.53938703636,2333.43633759651,2696.2021281554,1961.01455396496,1992.75923063769,-87.2483205762395,-2.60450553894043,189.413772583008,-0.176463574171066,-0.327855795621872,21.8847503662109,3.24325847625732,0,368.960127169267,9.20170893727373,5.342977066824,10.4328680444378,391.680727630276,-15.667229105211,13.5500781644242,-35.6300482220876,-1302.79519266345,391.976030324823,-15.6790412129929,12.0970070625821,-33.4471162261296,28.1047151898512,706.534990651465,713.718645234433,18.0781956203189,10.0678367202485,12.2576768657743,441.876519620472,-3.58690940039544,0.1589076689879,-59.3892306673786,26.1363255967408,346.404809957607,13.8561923983043,16.712555622192,2352.38492101212,362.765790558886,10.7528995435812,2.88441225206718,0.0147213485500158,391.71650825347,9.10494920719448,3.84905538956944,-6.97591501238016,1625.60383035341,0.793597523330697,28.8042181503253,1799.33482622174,283.886569459177,-2.90516213360117,-5.10962293701895,19.4916746837213,290.481338994691,-3.07725332677653,-5.29077944545437,18.4810164799629,-83.5689072651218,76.7880390115916,"nonveg_994",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999403953552,206.764349123938,481.505860401515,-2719.03380704884,964.290144543505,494.756209619433,1074.73279693938,2656.58655200176,3713.67410866399,3954.0252142965,3938.78837200327,1781.89229855937,1758.62557567783,69.4713372587605,-3.19145345687866,78.5974502563477,0.143409952521324,0.00608401279896498,8.26713180541992,-0.28961655497551,0,456.942046127407,1.90390824705345,1.78753134965253,-456.942046127407,1929.8989945145,-34.3395466443584,-3.4682692908029,108.350646774433,-2719.03380704884,1672.55526355308,-30.2480077073313,-2.91062569436588,101.973308270531,-677.383043873233,964.290144543505,670.403988732046,5.17281507922223,3.24831330576109,-670.403988732046,1559.8009826255,-16.608284899104,-14.963202989591,62.3390185696301,-565.317697878601,753.763539358915,-12.1840983749982,-305.752395525538,3946.85287360673,306.56527380248,-2.22383360181027,-0.237191223631258,-240.351105632511,242.456177259047,-1.44115333010448,-0.455888796152802,-189.250208597851,1216.71552188022,-10.7259287247174,-165.811936510328,1651.93247100321,923.814385057972,-7.41379227338873,16.2590399428766,-165.537367665697,833.147202371155,-4.4420292951994,23.2667228815374,-189.163822118575,-88.6006957437293,75.6445675094393,"nonveg_645",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988174200057983,424.766097437101,-83.4097171734003,-800.343471691353,313.771218377437,395.48792337433,-7.94018432287601,1720.69786768337,1615.83716676088,1374.96444667325,1408.20454956749,1055.22222553729,1209.20025580945,236.680122576582,-3.40198063850403,1989.86376953125,-0.283094644546509,-0.392158150672913,29.133918762207,-3.10513114929199,0,521.175273276384,4.39065303438226,-4.53656499423819,20.2149539524268,2253.3395750364,-17.9122262111421,-20.5835670303416,20.3653043945233,-1398.4529967705,2319.68751393214,-20.602648602608,-19.0632863556081,15.7776721815688,24.731894733949,191.658731063732,690.232347840828,10.4916490145506,-5.45273563898836,15.6791686392768,946.290353294713,3.23797750707716,-16.038819547368,17.8911386492493,21.0910859103088,601.917964548367,0.357954905343992,9.87965673085032,1518.68283951968,417.491740978081,4.72023014020085,-6.51273962853968,18.5286707759717,328.965210204699,3.35038404928251,-3.6788008069239,10.6829364102751,997.951919511032,-7.33868963261007,3.93678428903917,1286.98572985375,708.015741083817,-6.23940989444002,-5.83254067946604,0.26710993297486,786.706963179872,-5.96974648330199,-11.8444638670895,-0.0794561632188351,-141.489110611513,62.1488189339688,"nonveg_875",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
