"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NBR_lateSummer","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_startSnowfree","spectral_NIR_startSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_blue_endSnowfree","spectral_red_earlySummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeLSES","spectral_green_annualMedian","spectral_green_changeSSES","spectral_green_changeLSES","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
1,612.883979499073,424.086459139343,-2526.09443671753,-1958.31019446138,-1788.80128464039,793.307112214967,1016.91743135086,-232.731478941836,681.992251523454,2014.64078281208,2280.90342719799,2935.2500870825,1245.2888903945,1670.12212980183,164.290798431772,-1.67499029636383,282.849517822266,-0.0421525798738003,-0.0218124575912952,0.225599035620689,0,810.58114618368,1.15549359678792,1.08854542083343,-336.69826161462,405.29057309184,1312.10425265952,0.367037040240476,-1.58241849850563,656.052126329761,-1958.31019446138,1267.93013323584,-0.465561053364186,-530.355004953742,633.965066617919,793.307112214967,1249.6489102927,4.83977655180492,0.993583122498411,-524.445501487133,624.824455146349,1548.66032223257,0.191637620175609,1.39985262469118,-642.670711956443,774.330161116283,656.844083541708,-2.92803903711542,-0.939313388057737,328.422041770854,2842.99919526858,794.810997375359,-2.94817075146422,397.405498687679,480.328750914685,-4.98886520800243,0.910102587008129,-192.110167641607,240.164375457343,438.492699622065,-2.53716361128077,219.246349811032,1468.84917128163,-3.2575029991589,201.605162840251,445.412478468596,-1.38820990683661,189.753461672907,-91.7433224547243,76.3199804355449,"nonveg_768",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.259114384651184,2706.64011943994,1513.8021899229,5077.63846760834,1177.51865057696,1950.04730385659,5414.81548629698,5469.55430641766,5889.24817195858,3570.81372649644,1549.04079652449,1512.184340927,1464.0597612835,439.015551717155,665.629516271406,-49.9597520661711,2.44741854667664,518.250231933594,0.00935949422419071,0.0159040840342641,-0.996811091899873,0,1747.02551556794,35.3485457280611,12.9927622006966,3.82608871461174,-15.5654294924111,3984.00262552649,63.2562147834692,38.7697431964703,-19.3891714983159,1626.56540198927,3266.91451728216,46.4431766240906,30.9597226699619,-16.1966658925853,5406.5525013353,2854.0621080893,58.6430398452437,20.6288109034722,5.35622918007051,-26.7173649945967,993.425369775347,-9.81773635663054,-18.0501277025911,24.0138510148653,17.1090727721746,839.789925472607,16.5007624209447,5.80187591358995,-5.25206074910317,1536.76964870753,430.630662587853,12.3037332167958,3.16387258596489,190.262011087375,5.43605745963929,-4.02047390337389,8.48600895230239,2.75453576021686,133.434178392985,2.81373826415933,0.818053665979634,567.807986752781,2.83349244431517,0.881708419397372,95.5584680205588,-1.05267863166757,2.24408375238269,23.8450678,68.8314201990063,"Finland.Javrresduottar.A-Sedge",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.693538367748261,403.139668085185,279.645901525816,-865.899002030262,-1066.78763722817,-91.7544846194282,-237.709066176769,296.395224190207,-298.511656469818,188.867668638097,2186.74886662478,1271.08512341674,1517.00110237023,1339.08326071174,1671.95707220165,-168.863553686174,-3.6203031539917,1569.79626464844,-0.492608666419983,0.143098205327988,-4.92293310165405,0,485.41215178782,-5.71466401745889,3.45349693148086,-21.1847146661549,40.451012648985,2940.1178338942,-51.1201525604915,6.36198194873147,95.2754035882461,-762.209713889379,2710.27519938258,-47.5486877084664,-24.2821372137235,78.1298948850758,32.0507130359626,594.906880660025,-7.48380236517308,4.73262770548651,-30.0511245005255,49.5755733883354,1104.3295832709,-16.9247197006184,2.15735298259884,-23.8717891221625,55.1906865625803,1152.58567636821,-10.2498764223876,-5.47031576574183,49.0058067221621,1691.59557813239,695.411285916394,1.32658300979158,45.1190795291743,651.026138796702,2.67471261514343,-8.07590022385441,-17.3363478215455,37.2328554277108,1230.58309115697,-13.967319662865,25.8815503109176,1446.07181145226,-10.6230771471839,27.654396080197,1077.76042244875,-7.0410691411554,30.2442070056169,-141.238963516797,60.8520072807916,"nonveg_592",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980449676514,1403.70976687149,-285.037872669164,2487.18033397063,1848.86277797129,589.670888951535,2691.60001345695,4111.21815031983,4996.17968557857,-2188.60512888976,481.083373814878,1072.84490769504,905.654263745027,395.758417423066,627.765677469635,663.178054511724,2.54945993423462,10.6696834564209,0.00410062447190285,0.00236029690131545,-0.275704890489578,0,1944.68321442799,56.8088100511713,9.78970175079072,29.0474579751698,-36.562224983905,2446.14312341504,-32.7307745925651,-59.0793697780868,0.302059735187543,589.670888951535,3476.74892410877,-68.9094959200717,47.8655408744366,12.9787650065847,4111.21815031983,7233.95575328769,187.700197782566,87.1759485533694,-7.02441983133667,-126.423076465534,8973.59265971061,-179.826047764385,-159.189459919875,75.0969312138902,111.186750778798,927.165686417853,28.3875291584594,-0.306331821080238,-16.7835082083789,833.874468626377,774.005566852054,23.8065929794758,-14.0888335936505,478.358557293796,14.0079282082984,0.291853152933775,15.1817698212607,-6.97416311887712,208.501346895668,3.69306107299277,-2.67425511031064,505.275100952615,3.0871339560123,-2.23535855365027,202.477927399984,-7.49918249629571,-2.30005315295651,106.445180917638,74.85919551536,"nonveg_1813",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.596815407276154,56.9814646636895,-299.958251608983,-1865.41657710456,-2810.97942066946,-4261.31454588546,2818.5154764599,2711.17470220829,3995.44541277748,1985.55546425578,1533.58824113904,3865.98982346739,3442.81911818203,1034.19848127339,1745.81694029965,546.610657711623,-3.28800988197327,568.592956542969,0.308656215667725,-0.16461655497551,4.63065624237061,0,1049.68144594321,15.3836954081443,-11.660777326005,66.998567538502,-49.4815521193243,1754.10601621115,16.3222444305919,-36.5438753377324,-96.5800884317184,-3351.25186734399,1518.19446827177,11.2556759723859,86.4155801489594,-75.3959427771928,2818.5154764599,2009.8899485217,17.3533335875858,6.39445872771693,66.9227628759365,-91.7336221835141,1734.88041229359,0.92770837166979,-36.1433419227831,79.30119018331,-44.6340510287193,943.548722055061,5.57549221370984,-19.6572650428138,-36.3843804525847,3260.06792113993,1359.71702798726,19.2680602142184,-57.9908314757076,1096.49633073174,15.1394622715291,2.92171310413478,17.6584548230671,-42.6491788435174,729.389219486863,8.35020644604914,-1.18677991651206,1137.03451036067,7.33988963414289,-3.52768032714284,703.791716102544,-14.662327418803,-9.89266343231913,-51.7430747115034,65.2543179559515,"nonveg_730",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999899983406067,800.607249568493,974.282809485255,-896.534937902547,-2368.11943187548,-2102.55564789771,1151.79941740696,1397.00858202087,1463.84524363224,1440.66161803483,2569.44090761064,3387.18569445433,4202.46354044745,1199.19527674757,1673.67009759563,250.019783772828,-1.02247178554535,29.875301361084,-0.00441957311704755,0.00359270535409451,0.263908177614212,0,1386.82536453698,-13.9712636323115,57.7843901890408,-91.3235873135986,-2.92184324626797,2289.03990548045,-39.2032796123712,95.3766627283522,6.23899813666575,-2102.55564789771,1934.35055614953,-33.6308400882443,-132.083249852589,3.71503660860648,1440.66161803483,1710.32157131763,-12.0359250261613,71.2633988049014,-107.559672699412,-5.14128166241293,1507.5249395237,-46.2873515420358,62.8135391468209,-111.117087070742,14.6632153108888,1019.11096370734,-16.80547679329,42.4629568211394,-2.06468135450478,3602.7849605834,847.243238219031,-11.3476389800968,-2.45887632506989,543.024117643178,-6.91335625905975,19.1229962151495,-38.394149994989,-3.37693597756316,589.980228645657,-16.5860574989,1.77706951096046,1470.81992039422,-13.5238205989994,-0.359264288268797,472.003142905908,17.5734076959205,0.155029811224617,-81.8818216956112,68.695889730374,"nonveg_540",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.977369141578674,2004.68928573164,736.031353793975,1865.51326474612,-1060.28020762102,-621.481525546588,3649.04824051821,4345.24107597877,4353.76721078902,1854.23588257568,1374.89575911876,1956.59346165003,2266.79245004347,582.328732563359,836.966297607325,407.102431678987,-0.502630040049553,17.0397556304932,0.00268373116850853,-0.00355778955854476,0.038449987769127,0,2062.20693278129,45.2933904100369,19.1505762393784,-38.4521946241132,-3.11263276911758,3483.97254617015,68.7445662633383,40.129575804479,15.9237998359219,-334.99973610687,2381.64505542179,50.9575540300051,-52.4003299789875,26.4900883641675,4685.01665704547,3485.84475487284,73.4558621019764,35.4767864877998,-48.1235950683382,2.93743902024471,1724.86959906674,-13.7622122043065,-30.0298089065346,-26.9604102933191,77.3232426063375,1051.86158361173,27.2148230274588,5.65585146040766,15.2892006631402,2324.70018234194,551.656271008452,17.2392584690141,26.5558156759327,413.539232484902,8.8848606933605,-6.46805701976388,-17.2134506543715,22.175666057986,324.408577147497,8.60467889589743,24.9545059344229,860.99110721334,8.83411270586333,20.4885326788858,297.252809239065,-4.10619221550342,19.3666508163275,-148.468247222,70.1608777730646,"USA.NorthSlope.Deadhorse-C16",26.498,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.997348010540009,610.20665732578,180.879075423773,-1201.85611006781,-3133.16581030904,-2086.47406854123,-337.09686514254,1110.28862281836,1519.64302072719,221.665202591646,2309.51494931625,2914.87934177366,2534.1638649024,1138.80247006056,1362.48560706059,-113.08702093219,-2.70447039604187,257.428405761719,-0.0876672491431236,-0.0826202407479286,-0.621766865253449,0,1189.57493728041,-15.2867070588807,8.35441381706132,114.234910164673,-33.8840911867772,3570.34952770901,-103.924639732043,-7.41700170556432,-22.2354175479019,-2086.47406854123,3538.93610980613,-100.743840858928,193.784591020521,-23.5564730094894,221.665202591646,1856.73988586973,-17.4613146166933,15.0588487565766,169.974734612837,-51.1692997386031,2043.24200526293,-58.4386077216523,-5.24868358091093,149.16024648506,-23.9240185181605,1034.36629069594,-30.3709011959727,-1.89386219469119,-12.4469520822666,2602.78757224862,527.293938730912,-1.55192526267763,-21.852137712225,354.503503935098,-0.3390624224417,2.26301180523799,34.9780142952806,-18.687276295285,1180.53807035058,-30.7647019891393,0.746985650666517,1360.58343632344,-31.8934772341683,1.39295882467718,1209.2436022374,-5.99309200650749,-2.01978346043094,-70.0515440541007,67.514780635482,"nonveg_673",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972424924373627,837.539199413087,1031.39393302419,-1346.24454987863,-2473.96975641976,-3158.13537894248,2710.55348609173,2050.84091451972,2702.72447484617,2125.25120770116,1548.68789921596,2876.9712937091,1733.67344045294,674.527603896396,1027.72325477183,-1205.29395520097,-0.740262925624847,476.977325439453,0.0224280748516321,-0.00260617188178003,0.0150956427678466,0,1349.36969652637,9.70056477783475,-44.9789898842122,91.7377166183185,-27.3419632198935,2619.90915289274,12.5675404400112,-86.6697849639829,-51.1789583918118,-2804.91802522809,2377.50511835352,11.412009269253,169.821794168108,-46.4521648251274,2125.25120770116,1840.87374147219,20.1828371858816,-61.3624580490728,130.931766444759,-43.4589040217633,1682.7358930203,0.0266329240254561,-56.09119643401,108.636820221946,-23.0646073078585,1004.7820380976,4.76780806259132,-33.4927346032534,-18.1673158355611,2628.15716002324,1378.58750868265,6.08347187733713,-26.3287627722236,803.686161261566,3.60731409664669,-26.7895387087189,45.7104586786184,-17.3542476053556,384.249712295323,1.70481960011689,-6.82624548330246,874.184719177608,1.80911527360181,-7.24385440216144,468.803700568009,-15.6267900189336,-8.30400780668813,-73.1898757539803,60.7937394480651,"nonveg_746",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,-765.555684895169,1064.85561130817,1846.44666183992,995.074916251463,590.698217334391,524.628329136522,-74.7429736724909,815.941719176246,506.324256215291,1865.21909370028,1902.40053852867,1755.72636607116,462.179129505916,1249.50607909707,403.691337477276,-3.39307475090027,1591.65856933594,-0.156711935997009,0.291033178567886,4.56313276290894,0,2003.60034421089,-38.2592140966237,17.1472724586883,17.6368872055651,-69.0896670417547,563.774757988672,-21.4052821512423,-13.0170731511056,-5.91675175131854,995.074916251463,738.232978909511,-20.8660174995274,8.95158400419016,-14.2435751994576,524.628329136522,890.684692848737,1.14400455757695,4.03426151607637,7.95467658094376,-30.7132652706461,1600.68665292105,-23.0374353038492,-10.9839800154495,28.9325343275213,27.2612307500158,901.118795655544,-20.4534646512824,12.4703026553402,-26.9444517427525,1630.080846539,659.161968752745,-28.926971831976,-22.7297230604395,583.34825743598,-20.8328432406548,15.5690445241112,1.16655631583975,-18.8744861841003,621.246049163872,-9.12324288667428,-16.9992350190538,1100.93878499612,-10.8391246603632,-18.452795432629,850.559209719777,3.27320622649259,-22.5827064984073,142.455425477799,61.8615453510018,"nonveg_571",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
