"permafrost_index","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_earlySummer","spectral_NBR_endSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_lateSummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_startSnowfree","spectral_red_endSnowfree","spectral_red_lateSummer","spectral_red_peakSummer","spectral_red_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_northness","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_SWIR1_annualRange","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.316349476575851,1754.45691960339,2223.87036634789,1929.54234583818,-161.800986249982,144.415795098292,-1989.53755076489,-1872.53308803399,-1855.99300538614,-1420.35790355685,3094.77127738531,2787.25931778506,3526.30329272449,4062.34409489243,3177.6819996438,1917.93245482039,2823.44389322373,3411.05706773591,1036.8971628817,992.068132859055,1104.14423082945,1043.15224147418,-649.320706149473,-4.18960237503052,975.737487792969,0.196392178535461,13.063530921936,0,1754.45691960339,1790.18361121787,751.569996123248,-32.6176628875389,-26.0785248191391,-14.8503447041445,817.345525321359,-54.6538628656345,-25.8143982389728,-2.44576714060926,596.314701715642,-54.2104274286948,47.4316372673366,-0.870530665676334,3177.6819996438,3329.67199648622,1275.08477710737,-7.53733838713585,-29.7800445648854,-38.8970513126017,-3288.75789407978,920.83341385084,-83.7121285318945,35.7751511518885,-20.2166116211926,22.1466156469121,454.809174009607,-39.6687489356162,32.2795973212778,-20.8674549736353,587.613174512188,-2.85746150626339,515.423903200547,6.68218319431132,204.836578689472,-16.6600712559573,0.768560833363668,1036.8971628817,-13.048575525429,17.0438600112497,2.35942263277053,18.2406354908268,68.6800193624707,"nonveg_1069",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.568836390972138,3282.06896378808,3671.64319059241,2312.57513490583,4831.29885090352,5145.2494583826,1872.95697490209,2084.33060670031,2921.52686364287,2922.30761784671,6225.48658836045,5454.03492062331,6778.59395051999,7179.06894585597,4834.58696409773,2250.63147625302,1052.37613413923,1383.79091640572,327.48045277807,537.851305746216,493.713142335304,443.267542927035,237.696213567964,0.58759046792984,22.0279033660889,0.00120442517800257,-0.260620564222336,1,2955.16069066445,2968.40974072629,1219.64652466057,13.7272032630301,-25.0674905088404,-24.201601874892,1989.90005597767,14.4309086403275,-17.5865619326976,-10.7347434432566,1669.26948065607,10.7908149694144,33.4212980733614,-9.20879905296899,6060.36354646935,6087.23901973372,2086.01258612234,26.3505767871326,-33.5441021963756,-38.8058445381777,-5956.20834604137,1286.41532795921,-26.7700634138688,-6.04988618257769,-3.14415746229099,31.203706232389,463.165984925563,2.74482171297845,8.50870187869855,-12.3100677975055,360.135706166634,-2.2962430348013,303.349831053077,0.25622877627398,83.1767195434462,-1.66085522620972,1.18599783417883,480.920977899901,-2.73857450800751,-0.248629509475843,3.05253484931376,72.8882733333334,65.3135533321735,"Russia.Yamal.Nadym-1",5378.606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999403953552,406.800047463707,483.079646003612,553.085005274386,-1956.70886067804,-697.986499691683,-2772.69684823527,-1656.90339631657,-3105.35602394219,-3002.92996741191,911.94759403476,2188.52740246168,785.406325364209,894.348617497275,899.394120619421,2039.89430934674,4266.77990962503,4054.79091803806,2059.03636178666,1677.34321529893,1708.96446110642,2455.00510298332,-557.801775488626,-3.19145345687866,78.5974502563477,0.00608401279896498,-0.28961655497551,0,508.924703937783,660.900537474665,945.81323723013,-1.33819094959403,-76.2795985399046,945.81323723013,1714.34740905621,-39.980869356441,-126.334935786458,1653.70108128002,1492.98262620789,-35.1613166818478,-6.77156232872467,1448.45262762562,899.394120619421,1135.92481199547,1403.12107709747,0.38040828531331,-108.942292133066,1403.12107709747,-1184.51190502352,1395.28578252605,-20.5641413527316,-18.0717620444545,-102.229208374457,1146.25810654719,663.690103602583,-14.3128151610518,-4.08917801237635,-52.3351508670776,436.764402763807,436.764402763807,334.685910728796,-1.4074600696491,1141.19997831249,-21.6836335854458,324.707222632155,1895.24427583493,-16.9624493075272,-5.47881808025026,381.69314648773,-88.6006957437293,75.6445675094393,"nonveg_645",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.988211452960968,3648.14870270655,4182.91438964444,2287.14121268305,3683.59011862417,2995.52686557872,611.088224378147,-46.4376640896694,1201.31198103968,1677.21155065663,5427.7002495361,4546.86743687735,5889.36306667367,6676.1330557054,3941.56954777854,3017.87004946092,2420.30164008066,2482.46757992703,948.221736231218,799.277866345714,769.431033443598,1031.33427979295,3.53673331163784,-1.63803322079741,558.529288586275,-0.0326708795295821,0.570939954784181,0,3174.44671082489,3281.45208842056,1990.63655497091,28.409178010521,-22.0427564953172,-58.4169797255485,2686.31093248068,21.3131801042824,-20.3615884135082,-75.177282455462,1943.14427790801,9.34162199312255,57.9854780034684,-68.7521887246969,5151.21582304919,5443.01262600658,2793.44098303972,35.6002309346011,-32.0726189587052,-69.2235379760843,-5953.25350932499,1567.42341122009,-49.5811715208042,-6.1776071943991,22.1714988005562,31.2289550635452,808.495296247519,5.62010416074349,18.8278143755005,-6.21793230981191,271.672314679502,2.89195658773005,309.571680945036,0.243538371321667,198.367149933263,-7.08454106904512,0.288999711297715,884.391090337435,-11.4324354403288,-0.784408586723924,7.07336540774095,-155.738233,68.4793499989906,"USA.NorthSlope.Ivotuk3",50.4649382716049,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.996012508869171,-17.5926502685872,-416.915143814453,-69.676831016515,-2293.10887762976,-2129.63368162368,-2909.37265145967,-2597.31078829499,-2397.27935275139,-2380.31662166142,1918.11062096076,529.086852087261,99.4654191897343,-544.753102167603,-2241.70691445016,1170.13559258704,2033.39366713183,640.02771931206,1208.14496450305,1129.4635813501,984.485970355003,889.314408451911,381.992578317494,-0.220078736543655,1.88755619525909,0.0150007857009768,-0.45623779296875,0,-17.5926502685872,109.635500935677,1264.17302486138,21.8317788586534,133.107497848622,74.2322996665338,6150.64557063507,-146.443942157978,-29.7890257113227,-93.6706694219238,6012.81235875389,-143.16219901795,12.5965721380535,-66.6771451812003,99.4654191897343,-47.9594248760004,4159.81753541092,99.043274652641,214.739507119112,143.207144299175,-1336.20318146057,6013.45944011736,-143.17760571708,6.83893432364986,50.3913214574842,-16.5992023190083,896.864387662988,21.3539139919759,-20.0994708759345,102.128454649359,1732.58816180178,71.8911975142883,1464.06538064144,-12.8503935238711,211.942472442367,0.77532265912617,21.9748810215882,1129.4635813501,8.30973787962213,-6.04374831050087,26.2271277176499,-156.608684026845,70.7040655977204,"nonveg_1888",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,963.534055611248,907.421668536259,461.817442507014,-3429.07123582818,-2920.88930017124,-3959.43104523142,-3499.20644556832,-3047.39073452646,-3038.51900976373,506.428999717315,1127.81108668118,1609.56955939047,1540.21542822426,994.00723516264,1552.02807475115,2300.98410021636,2490.40028880123,912.889045047461,1115.84505552122,1125.4995001063,958.615333921043,-117.230620308303,-2.6501190662384,1751.04455566406,-0.371966272592545,-3.97139692306519,0,556.500487993856,590.939975273426,898.107833892493,-66.0652034647099,1.55867741874967,-11.0009072329025,1002.09038070354,-77.1158464636404,-0.117315608118714,-13.2347319771439,920.912035467689,-70.7577961533664,131.55886220967,-12.2112354335637,1127.81108668118,1155.60646183517,1103.14055967316,-81.2630392408874,1.92650364350587,-13.0204992624134,-955.000503827472,1329.38906774633,-97.2953299982958,176.661219419013,2.57668143925655,-14.9296848502085,636.941569512229,-48.757077714907,90.9916527874613,-0.0874197320073588,636.856018289193,-13.1918392071692,411.556270172573,56.0991705752821,359.985876527522,-26.5775038081466,-5.3282315038206,958.615333921043,-23.1139219294202,43.6525282516819,-5.48529758037193,139.897350787383,62.1373776750359,"nonveg_972",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,750.149805991948,1023.98673157896,92.3673255235813,7657.1648471005,7445.18544342379,5412.79242866713,6146.33655287888,5502.22635501424,5170.26839814264,713.749624910764,1336.81144868232,2338.87322813631,3125.25049665428,-2225.63016174722,909.113679857709,560.098356716041,439.703843384916,686.79240046503,558.435442754013,598.327259399029,634.113966472606,-324.001339239756,0.248362168669701,114.963874816895,-0.00103278295136988,0.0755094289779663,0,750.149805991948,627.938867333504,931.619406055378,8.49727243123918,-13.0398535993815,3.91834154174737,2824.85932329168,68.8990078851629,-1.9081817816696,23.7206402650744,3326.91818906429,63.253025972013,-5.77438167915445,30.6719141840305,1336.81144868232,1057.81092732729,5350.88065840151,71.6921899184875,-37.4465365960937,-47.7172275930472,987.420661131817,7587.45834660511,-138.963903486749,-44.9985310392478,8.76259437999354,79.0253925078971,371.259848362319,1.84831040272554,7.03521718691838,-8.20347844354287,237.588995024355,11.3137616678264,143.968506005834,1.05813549200158,129.658971420626,-1.8448532117104,4.66820528403316,598.327259399029,-1.8296330512719,0.934005905442169,6.11223608147702,-158.10523755332,59.9849621312185,"nonveg_1794",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.999683856964111,1469.85814519352,1528.23308345548,714.028462222163,-446.611752448509,-265.145027165551,-1242.9324495665,-1100.56174538002,-802.993149048388,-830.756349340238,1641.33327866527,1586.82305825953,2104.66023383903,2209.37824170231,1058.96479336658,3042.41908704601,3626.28482679437,3471.1961527024,2068.49011434058,2093.22680365416,2062.97789307793,2018.63405266883,1328.31801989364,-0.825443029403687,15.41628074646,0.000402878533350304,0.0930611938238144,0,1110.48137170553,1186.2943513517,814.204621233317,15.2481888262832,-3.64843364137282,-22.5617156882319,841.903619967751,11.7382565494912,2.06228615071862,-22.2026390248764,679.541697902264,9.21547682246755,15.8529269317791,-18.5980372707272,1641.33327866527,1720.23192116654,1150.41344833573,22.3987878961034,-6.54487549145506,-32.3648234737185,-2456.67197623424,538.532279558058,-16.3963647592575,-4.31641522374469,11.861750657279,9.92237725551735,455.560449672669,6.83087766922839,10.3656566752705,0.528159794731067,241.488868523688,-5.40001215198228,105.701330076453,2.72656973472053,49.6469487822455,-1.46971873780424,-2.73449687537764,2062.97789307793,-0.437749431261217,2.14328175468814,-1.54604308209881,-124.519519714601,71.8638416858037,"nonveg_507",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42.5518500655868,-119.41530008353,529.968921000387,-2856.77185881181,-2765.05551697419,-3354.94427630267,-3277.13109752875,-3608.57365218179,-3858.9188740324,234.587680955185,489.338404295262,237.37362481856,23.7256935896118,719.674567051557,1383.92365598477,3093.60268198805,3513.52037773405,1424.93919217655,1316.85760463245,1239.48873742234,2041.43172259797,-238.882615899083,-1.66025447845459,513.373229980469,-0.0577400363981724,1.87684381008148,0,86.3346057419437,155.240388972443,649.384221083917,-16.4309005651275,32.3934300298234,32.3683363453734,1986.16846562279,-52.1169930709087,57.9834757249566,63.4681026535153,1758.98957772117,-46.4820362959791,-17.999092776062,55.2404257755062,237.37362481856,340.939994142035,695.948873461945,-17.9661809665323,42.7295862457896,41.9941299127836,-1393.85240857932,1717.62090651994,-46.2393773477039,-16.7556327904262,60.0054150116503,64.2685097763696,943.472213872127,-23.5496162093915,-10.9868777220913,25.8272766654804,694.234919687841,25.5047075459397,501.754496283441,-7.2612278248749,930.085690386885,-24.3877019963006,20.5432419522007,1424.93919217655,-19.9724303613102,-9.38169162215198,18.013597924016,-114.240276242954,75.6525418287001,"nonveg_976",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999935030937195,44.9400380387801,-298.690421130544,61.2871469397892,549.785157651268,-1525.80952227615,-231.303804076229,-2140.15305482761,-1711.56586981398,-2207.85310109247,1510.73769388112,25.0749459384392,250.876667109022,-194.906163318486,21.2575784883649,1221.68904322408,1420.61393198736,1738.89500687459,1063.87749810768,1152.0394442232,1043.93668097395,1538.69103774271,338.401183260359,-1.12865245342255,1510.96044921875,0.325527787208557,-15.6846303939819,0,44.9400380387801,122.520112986369,1267.76458435894,26.6996181261355,15.6195663258784,-9.08480000797188,2100.12292509339,7.68454698433251,21.416691850679,-19.4190858934331,1976.54929701624,4.31947014503904,-58.1338028534189,-18.6342254353754,25.0749459384392,322.608144419692,1705.64385719961,43.8082386880222,20.2628559285231,-9.81746613785144,-1143.56125293207,1686.06329129077,14.061359665666,-49.5900968026696,17.4232491802712,-14.3548995163773,959.587662504528,13.2734088083881,-28.2231665442508,9.59623233661662,1146.64355078274,-9.12973573987284,724.026052712921,-21.2948839033212,610.138728400386,-3.71637915682967,-4.45676849616942,1152.0394442232,-0.0163243095392933,-14.5352744189538,-3.833128091979,-155.561602874922,67.8519652174648,"nonveg_710",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
