"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDVI_peakSummer","spectral_red_peakSummer","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_changeESPS","spectral_NDVI_annualMedian","spectral_NDWI_annualRange","spectral_NIR_changeESPS","spectral_SWIR1_annualRange","spectral_green_changeLSES","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999980211257935,1340.26651292245,3826.42656493097,768.170439372886,0,1202.21024951129,-11.3339293282622,84.3812802212731,3250.40847928513,2310.46507402324,29.1676321604804,1118.31532132232,-6.73071464555865,"Canada.BanksIsland.GreenCabin-C11",136.583333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997793197631836,775.707113235642,787.932076304178,759.911157611951,0,1173.96958178533,-28.1485812256902,-5.91897556470975,787.932076304178,2007.96355164565,-11.3630042135936,1747.89305748644,6.07436000478952,"nonveg_919",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968185993758115,961.570689897895,5134.23100560435,796.524126790612,0,1340.21093988164,7.68317980511372,77.4775331767154,4430.92672634387,1933.61647906541,17.9247214707229,656.232503216285,10.0290812711792,"USA.NorthSlope.FranklinBluffs-C15",176.285909090909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.999921614473517,2388.39758301031,6096.3008283011,801.644057018893,0,2013.02877570841,41.80058048022,27.1062052204089,5004.94091707291,1262.94102746602,4.66446509251717,231.675887510353,-7.43150568842538,"Russia.Tiksi.Bog",814.937272727273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96023416519165,-461.474646985565,1244.34478348869,1019.8683208586,0,1240.39404029357,40.0127109772118,-53.2184353962618,901.819111435299,2885.05830148407,-17.1872919115787,958.35186155423,49.9180313389523,"nonveg_751",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981217741966248,1748.36511277123,5844.54151267753,773.376119178487,0,1641.0521641539,45.3471250876734,-0.301638589697334,4883.50233022979,2331.40429558709,0.363593904345619,296.312938593599,0.0577441280815767,"Canada.ChukotkaRiver.TH4",273.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.408094823360443,1136.78227502898,5717.5349397335,876.280104353273,0,2774.10917143409,42.8423956673669,44.5182673449533,3935.92313315135,2998.10816111092,11.1141293513366,430.269925507129,3.19269783328934,"USA.Kougaork.LowShrub",169.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,277.679258832977,909.989571474295,1290.63896093371,0,449.716813906999,3.86363885123304,11.5166473094778,909.989571474295,635.688494403427,0.749869760210977,302.95987675912,0.040317936638025,"nonveg_729",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.259114384651184,1571.62784443523,5845.13170411368,574.464855773682,0,2379.2729243087,44.3293979858947,49.9364603811962,5589.44945868869,1232.38167823262,17.2916513286865,404.128879020573,-0.751160428110282,"Finland.Javrresduottar.A-Hummock",1419.045,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981321334838867,1812.10007598764,5690.71593364707,759.996696444015,0,1286.61803995113,18.6333596142176,26.2244973887536,5045.46799886805,2357.76755178943,5.13255643507496,1195.23591174177,23.7025205942003,"Canada.ChukotkaRiver.TH1",477.01,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109319090843201,1874.42262347224,4855.95329555324,810.6478679793,0,1262.35800516226,27.4425653296143,-0.033095582990485,5200.25373842243,1459.09193137321,-7.29398306162421,642.755460317562,8.00159622961255,"USA.YukonKuskokwimDelta.5",124.39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.932565271854401,2384.75028074646,6226.12871942668,534.83565946807,0,1598.94875194872,36.0941210106374,-45.688301956421,5318.78094696232,2683.74349072075,-18.0183121944933,924.487189549424,25.43871677508,"Russia.Yamal.VaskinyDachi-1",411.232,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,741.345024855192,425.590064024303,1247.75974439401,0,1575.0994927081,-16.8282581297021,-25.0350717613652,552.259434242811,2526.15371519139,5.7996403914748,519.831533952264,-11.1906487393855,"nonveg_571",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.991431415081024,1191.97507572771,4493.5763724788,962.733574927101,0,1334.40689323526,29.5288347427015,110.104517112483,3398.70035658689,2338.89508064784,29.2195098280595,915.491372695611,69.539790104364,"Russia.Yamal.OstrovBelyy-2",320.16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.972424924373627,964.538353186449,1679.70090681468,742.769796350984,0,921.599705981285,16.6635246499457,-58.3402593319129,2029.03485720351,1194.08333185422,-23.2343649999172,983.629420451016,7.28374911348018,"nonveg_746",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999642372131,321.703526459308,1141.60024109137,1884.69166370874,0,428.629579428248,11.272779098723,-0.981262910499457,834.79511933259,378.314023819229,1.36289924217403,706.570032274765,-4.30491204189506,"nonveg_922",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.977469245592753,839.312441667093,5015.07095714927,760.701577227355,0,1869.30837408109,37.5812083568208,33.4987540955249,3750.48698972985,1559.33072034276,4.78549651780952,221.990194473727,-7.91164279787125,"USA.NorthSlope.Deadhorse-C15",63.0366666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.52025181055069,1232.92766553239,8017.74842372393,210.799322622345,1,4021.76811759915,81.929431186635,49.2638936801157,6335.66917934926,3199.14313467039,11.2524447313075,559.732979825264,2.73649241453367,"Finland.Kilpisjarvi.19",2251.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.388255968689919,1654.74339737675,6808.47235385844,642.226147761457,0,2978.82028153644,29.0611887758787,147.364054754659,4961.10167029426,2408.30397835353,33.3548995078046,583.065872594306,-1.57466041138529,"USA.Kougaork.GraminoidShrub",537.7425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.992829084396362,1802.30519393661,6451.17627403421,630.359771846319,0,2139.25277414616,76.9927182655405,-45.0727926403367,5700.05517912389,2906.04938312089,-5.59767215391429,540.165195964234,-9.07593261750715,"USA.BrooksRange.8",352.233333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999819159507751,640.340661637685,1745.5294264325,650.051102383368,0,375.313735366246,-7.77061880786691,-4.32689096033761,1465.02921487078,2219.99092850795,-2.251346007932,587.303122516785,-1.5323240741039,"nonveg_957",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,491.207036062403,277.870651492332,860.0403999233,0,806.341095973759,-33.5206886022043,4.4860466825379,277.870651492332,1128.52381781428,10.1584889586586,800.42970530653,-12.3666884239629,"nonveg_1089",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999643504619598,498.841684635011,906.031255999011,762.202181249958,0,752.480454421602,-15.1483357112085,-4.51937868118066,906.031255999011,1087.10088329723,-1.19725539085557,1112.7221070663,-12.2748663922849,"nonveg_681",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999997913837433,687.918476416116,1319.27343780605,1187.23483042668,0,922.583213615442,-36.5618857890012,44.9587845243696,633.666781495406,2371.39168648469,20.1277993133922,2064.57818339282,-5.6123006904007,"nonveg_594",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999995589256287,469.464368976847,689.362885128611,2072.72060939087,0,272.534436333964,-8.83330153065709,8.67866166435975,689.362885128611,693.064397426005,1.24843773116796,266.980549020217,-8.22123644760526,"nonveg_568",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.86204206943512,1047.61082793511,5226.54335105711,678.121309594749,0,1346.57311060861,10.103946250831,59.1674395806958,3361.74955562972,996.94884715291,12.4425951896714,757.43739637744,1.09126376051447,"Canada.LeRoyLake.TD1",720.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.982315564155579,1803.46852928139,5860.65522531376,668.533495951695,0,1207.4124201099,13.536923009119,28.2116728443592,4938.20240411156,1868.01163225989,9.77971811453973,65.3979591359289,3.1415460359003,"Canada.DaringLake.LowBirch",445.858,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2259.28463395124,5232.32167874712,629.915656504994,0,1623.39652361656,26.6643838785844,27.0036651994257,4754.29988717018,1432.09844699914,3.72563972967814,346.424886910521,21.9889314608708,"Finland.Kevo.8",277.556,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.945127546787262,775.653537268439,1653.4021523657,1093.11931493601,0,617.147697303562,1.50419793610734,-49.6741069882116,1365.29673207374,2043.76728421213,-18.4812181901397,637.441171797926,43.5212302838927,"nonveg_935",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,326.686695570543,1041.42447341734,761.957298544588,0,764.021862713742,8.30722238031561,-7.82217094240119,835.724380922413,1026.33857098139,-5.40470489201919,583.095170890136,-4.00824240882613,"nonveg_596",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.248646378517151,2153.82134703015,7668.44030980724,497.945901157904,0,3151.39349430944,65.640622754071,21.8751791435349,6653.67162155309,2193.74556273654,15.9548149272927,420.729324864852,7.36577961146263,"Norway.Javrresduottar.A-Salix",837.42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.617753744125366,2522.85545317049,6930.75320745306,709.812661440088,0,2568.92079989381,13.8909889351571,48.255724393209,5262.69824771662,2006.94153014642,21.9332223366407,837.902442503979,-9.45914937578644,"USA.SewardPeninsula.QuartzCreek2",45.9222222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100188583135605,1912.68768899011,5693.95670549193,828.52848339712,0,2266.80412752427,16.3062378236523,56.6993933980299,4628.60523511953,1917.3519781287,16.1555380027261,649.952653560581,3.71500158829721,"USA.YukonKuskokwimDelta.15B1",132.773703703704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
