"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_lateSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_green_peakSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDWI_annualRange","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changePSLS","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changePSLS","spectral_red_annualMedian","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999744355678558,-4.68927838259213,-567.616021143078,-1673.33250058231,1199.95003882667,190.079849825809,679.239060268337,-513.297698269316,2255.1158325585,2645.13157531267,1639.51169047216,1836.84817795059,283.117348476417,-0.687313079833984,562.688781738281,0.108110956847668,13.8185033798218,-19.1206398010254,0,-10.4565676214088,951.390416030849,23.113266471856,-6.49277954318036,46.6149815903589,-38.8463673270364,3635.6705198099,-48.8546275911422,-64.7600761529172,87.2160291308225,-20.8547431479428,-1673.33250058231,-1019.30058004291,3518.41667082897,-61.0068778832537,71.6815701577758,-26.5074766136151,190.079849825809,1192.53675853765,21.9805483779726,-3.34710552877498,66.2518430403697,832.957633913356,-25.8148287214182,62.4752677302537,-37.2352985988769,1387.93059918493,-14.3034260847982,-29.0694051397308,46.879524289903,1029.55098589116,11.8937626206676,28.1500933642659,-25.8934839275625,936.873767993362,11.3188092842971,18.7396036039471,-23.2676913474821,-31.934785212861,39.655492435001,33.3998507137269,-24.7505158337132,-37.9839995891863,42.2833993798815,2624.73403805943,1869.66003939693,-21.1579126281452,-37.268963603009,35.3123421459167,47.0074780795588,-63.9248892170312,65.7783906456747,"nonveg_558",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0814584107138216,2893.4606578318,2389.05137973433,1190.49673051721,-93.8179420073423,5936.10718634954,6479.29225321378,4710.43830844589,1917.70402165753,1715.1891672561,514.596996810828,452.699356021428,-39.0255311887165,0.119625389575959,529.792739868164,-0.0370419695973397,3.3788520693779,-0.236939296126365,1,2795.73077805403,1422.48863983586,2.19294755399009,25.1150553869668,-28.8141770654057,-46.0536460838498,1520.55437678055,-14.1398035099131,44.722187552369,-14.0389209912706,-22.667738791219,522.594737388758,491.206333788247,1372.86560815238,40.3784002397758,-9.87273891991132,-18.2863646288143,5452.38037450589,1795.122073952,3.09123879018529,37.1517616492645,-34.9142939259315,2775.38168347897,1.1109945262241,0.615269593439016,24.0356091498563,629.632318627104,-6.24362178919956,11.1783314811689,-15.523308861249,1125.19317180814,-23.4882319171002,-13.9792109475597,-8.59689688369209,715.997665320766,-17.7705005600083,-6.80469087195059,-19.853566059302,2.96343979523774,-4.3009617261735,1.17996509150699,-15.1547265297645,3.2163637118522,-4.49346847021913,251.051537313575,557.755671475756,-15.9665621059767,1.03936226354021,-2.64373035962719,3.42597145597832,18.82159675,68.3178437489834,"Sweden.Abisko.NF-SeasonallyFlooded",90.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,672.754627713141,177.837322389437,-1673.49034827405,-937.532439253545,57.7575496901908,397.224155814264,236.203451843669,1156.19373543907,1409.26643189353,902.340794531576,970.03774709342,-747.938986369626,-4.4903564453125,1814.47192382813,0.505668878555298,31.5680522918701,-4.6466875076294,0,272.1972653679,774.53085005302,-11.6505643637215,20.4438654849287,-8.71486839579063,23.6558198913028,1026.40202815459,-42.766751173108,12.3015490455626,-2.67865706201305,37.908600815687,-1574.94259659184,-1432.95078628532,873.736814988303,9.84694406875025,-5.18672377274782,26.6300555373016,397.224155814264,616.045940753071,-7.43524592306159,25.6685808647113,-14.5568070857367,1145.63928945675,10.0126716914565,3.92289744012591,43.7263219736529,432.784570347985,-13.4503318286226,15.3705582151066,-10.049205026232,340.024020509091,-11.2185838396588,-12.3305713345729,7.754185858013,211.658762571714,-6.90340441676495,-9.40041230878162,-8.2115007382799,5.2121156135984,-4.88880453341858,6.56047744952846,-7.91291551056166,5.24354328853546,-5.12358694002599,966.06742539614,215.49532812625,-8.9789720052604,5.96427240341094,-5.39319977685334,5.1842354769965,-142.879345649022,69.2012307652964,"nonveg_1089",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,550.86120861105,954.474451252991,-1994.99931222884,-379.106431603471,1234.09506195148,876.188291646801,1429.06033282718,2110.50332530098,1972.9206063473,1249.46713843732,1373.78654802619,210.513409580245,-2.83116817474365,393.300170898438,0.100287534296513,7.42058801651001,-1.03806269168854,0,661.92864953223,659.962315835178,-19.3165590328847,12.8809669956249,-63.3193122482941,28.483230354804,2007.07461988106,-61.6956818380399,5.21168859330834,-123.171379617629,54.3364278198526,-1190.79116472216,-1258.5806256178,1615.89288062537,3.18210649723745,-95.3671064399681,44.8542718848293,1234.09506195148,670.137310160618,-12.1853294297311,18.3665023444671,-74.4597011289576,1155.94959064053,5.89627002378236,-69.9484162912877,43.559567842258,622.986121189966,-18.5964962289475,10.3537636108691,-55.7173514346202,419.52318162835,-9.29889958924178,-46.6136868475945,4.65573296259974,330.902438712057,-4.63069869118648,-36.2198318099504,-11.4657917551308,3.44785732103765,-28.1727977349241,6.54980279699608,-11.5961779904365,3.59270662447943,-27.5365321215143,1304.19563909447,361.774133151049,-11.3311593911432,4.09358287833628,-27.785165758275,3.67568107326388,106.147899041551,75.8112705972385,"nonveg_535",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,842.370478402194,645.437008263072,-1988.07267581682,-1962.38271809832,1199.36073688485,1097.68220239064,920.760957576809,4584.37077110413,4515.58000423774,2062.77417389959,2397.49883788483,58.4879380590542,-2.99060273170471,366.592712402344,-0.0360301733016968,2.23169207572937,3.019038438797,0,830.019441972508,346.375270553125,10.0942633604188,4.75863388597885,-28.4199857125463,7.0711570819744,344.862091448723,10.1933482249287,4.6006284281401,-35.4791823655179,10.5866681871809,-1900.53156317485,-1882.566066415,238.365531585539,2.60121193843578,-34.0522187979342,12.5058732345675,1157.07951905178,415.647505778441,12.1130338829581,5.71032193626687,-34.1037515663723,308.716372937906,4.09359376470365,-32.9769404379962,10.0627029363505,128.525030090084,1.38159610698241,0.210943944325701,-18.3607185842977,175.574973978401,5.541938175884,-21.676477420841,4.97631130663272,104.766115036026,0.969623527974225,-12.9980968592297,-1.36737708648808,-0.966881289486006,-6.73356156625735,4.40642703233016,-3.19295896877829,-1.94424402193943,-5.39782208327308,2397.49883788483,101.431238099662,-1.04755463631091,-1.01216282305542,-7.5779391015973,3.6731401225081,-82.4375765961447,77.490218131762,"nonveg_876",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.516230821609497,311.65903685675,74.0903158818044,707.650500613392,1474.87921221397,3292.27235599739,3191.81516933029,1622.92896737587,46.6521211100697,289.191213305365,49.5097484973614,0,356.784772695174,0.71236777305603,46.4620399475098,0.0151116121560335,1.11918592453003,-1.10871994495392,0,-43.1879336535377,653.506086271422,-1.0161267154093,-12.539982403295,-1.58114391185897,28.4133080987575,2206.4449949242,-1.43962770703526,15.8771993383487,-28.2945874473607,-67.6378036363001,720.373200695488,714.140862034318,1931.18530254552,14.4190816530286,-18.1068254942129,-50.6068083019539,3191.81516933029,2203.95281045734,59.6194067364828,19.0931936369936,-27.6115916740399,4732.88325641879,-41.2862471091831,44.6125730147029,161.164959873071,433.276033492986,-2.82553579263356,-5.38680209267902,0,289.191213305365,-2.42631836720474,0,12.5735310132767,196.592139112336,-1.46420836285389,0,-1.38614128823898,-4.88687003773346,0.368483771115544,11.6051469020774,-1.10319058818494,-3.88675934814037,0.291981631701982,87.7542417431494,206.95734664587,-1.19248686978847,-3.13408006225534,0,8.99814550634216,-62.8018021327044,58.2994980725694,"nonveg_1880",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.981374502182007,2385.4926681798,1834.55628489237,407.991103563783,1331.86842532575,4545.03135671699,4750.24639909116,3304.46037546623,2737.83449678859,1696.19966340261,744.731914258163,858.871855683052,403.185455313427,-1.80476974116431,350.279249403212,0.0259827110502455,2.16001470883688,0.670244663953782,0,2457.45006664361,696.034221969888,9.31977529844638,5.73164746303241,8.86286835954953,-6.5079729756395,2783.60399180375,-73.2527366264143,10.8545929949568,87.4440633728095,42.166281973525,623.886178272179,491.358090228912,2665.73332210089,9.21724646287333,75.6244682703805,39.1689025869372,4508.94028123802,1208.04439468472,11.8054614552848,13.0538280901792,18.8136708540774,2155.85054020647,-18.5583087508703,35.8857182575553,23.3496237668253,330.856626411627,-5.72132818071504,-2.94293991653399,16.9310350942925,317.817985804705,6.64155957366868,12.7465289690568,-0.206900376229929,371.785442000286,-3.16488992681176,18.0268980094439,-15.143505385175,-6.13696744674449,20.1874449712116,10.6862392043297,-12.791623645765,-5.02232898601213,18.9927014666051,835.493115984151,728.161162372,-13.692202324586,-5.46993352730873,19.0982658881194,10.8016301489724,-75.92177595,61.3034433785946,"Canada.ChukotkaRiver.TPO2",19.68,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.704332053661346,2816.03764756806,2186.34665702377,1785.4806197644,277.208821010016,5608.62701572865,6766.25740439519,3938.6641907378,2004.92779247041,1709.13511747368,638.108853206713,553.342529350165,-322.321382987203,-3.08748777707418,339.740366617839,0.127235302494632,8.2377806769477,5.6207861105601,0,3243.09613276561,2097.43506622231,26.1788083377319,24.9781444969586,-7.0781715291222,-53.6498177348185,2496.9340643969,17.0261185263707,35.9299074650924,12.5283461056504,-68.0585195789303,327.667228132357,852.725348023757,2160.88505752309,32.3501983428813,15.6668851388043,-66.9720735415072,5449.30097473984,3097.5349749235,41.4989858448515,33.4190457745377,0.995987635713251,1630.25453914416,-8.33942297048121,20.0539171910019,-22.3427345932458,836.349100007445,8.12538193045712,11.5082633521673,-3.55527539296619,591.114870535382,3.17879297294576,3.9512215042046,-22.7351873282839,301.198811530008,-0.55306347559077,3.56113701862398,-2.91715431823784,-1.24786790333664,2.59979261672763,-5.10599655767986,-2.14360302179305,-0.712935579092437,1.97563905089267,519.094046739706,262.596142776309,-3.64640603097174,-1.94667117144294,4.10663947840963,-5.38663861215221,-74.413837,56.3528329981021,"Canada.ClearwaterLake.AB3",1475.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,4462.51320728342,2588.05189878753,4293.59451953305,70.3290385214649,7643.78743324071,9002.41920832271,5637.25902750825,1833.1050206124,1666.71105792423,269.669693435602,174.590556675386,445.572653355196,-2.16452610492707,141.596102905273,-0.0473862715065479,11.7358951568604,0.529171806573867,1,4028.73851240253,2860.20348654503,61.2385449173262,21.0788342240286,12.2855173548236,5.33633066245998,4971.90283907549,106.984187053103,22.2919720465095,18.6667931307405,37.8459555793613,3301.94643564875,2634.52169447211,4874.57497970321,23.5578598458464,20.3338093677205,38.6847040951921,7995.88520360891,3758.28545111218,93.2309745676353,20.6311486178685,9.79293124767338,2033.08431716508,-23.3271625214067,45.2301204295052,77.023670017235,1365.68174383014,23.835882523821,9.6177745082455,10.4534256666458,268.830860906531,1.79296114345847,5.6475073216068,10.4982790447543,258.203695328056,1.59087897274469,4.98734868916672,6.04924247393473,-2.16585054265829,8.78813162864887,12.2209470566362,6.38871173366991,-1.87822115899769,8.78273409978536,273.478867440282,485.581220004473,5.31608889329825,-3.46887140720874,10.8101448936483,15.2249430026197,27.0830514,69.9099365990537,"Finland.Kevo.9",1459.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1622.68164652374,1239.09668833076,-2596.21137004846,-1242.33291044101,2431.33712503828,1473.75396875405,1010.52968785646,3594.17043884355,2942.72462108403,555.753912678878,645.612901215705,-459.094793151187,-3.01760625839233,237.984497070313,-0.0399312153458595,13.2748689651489,0.797085702419281,0,1656.25692340166,1052.1858536573,42.0874341462921,-26.0647840372905,-12.371571733908,12.0062292640544,1981.98742178889,34.4576328175379,-69.8521809410357,-20.7288396652448,50.38308246418,-2164.09015531141,-1865.46142921236,1756.81726268293,-63.3032498280708,-13.8665958941361,48.0134683041161,1620.74369070227,1420.80743718182,56.8322974872729,-30.1779381422864,-21.6195955730985,1836.648573665,-66.8651457543899,-12.269348006358,48.4328535260945,827.646806461643,33.1058722584657,-25.8969592600121,-8.94167003950128,794.152513467231,22.3426123722079,-13.3958007870932,15.856299523078,572.543284801304,6.28485135925681,-11.5376991520053,5.55456533860854,-15.765003171596,-1.80202657262101,19.4892547270507,7.12150321909958,-14.5397706277446,-1.89046825945607,790.807238328794,415.093725424532,9.57793036636312,-15.1312064174249,-2.71029482143555,18.5418550760637,-115.386655228662,75.9294628807442,"nonveg_706",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
