"permafrost_index","spectral_NDVI_earlySummer","spectral_NIR_earlySummer","spectral_SWIR1_peakSummer","texture_NDVI_peakSummer","topo_slope","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NDMI_annualMedian","spectral_NDMI_changeESPS","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_SWIR1_annualRange","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeESPS","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_green_changeESPS","spectral_red_annualMean","spectral_red_changeESPS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.989183664321899,588.831552330139,1061.98762155471,3808.51144277453,409.169148234452,14.6236114501953,0,789.035706466286,-21.2022516248941,1735.7285169411,-49.5922433411742,24.2868370413384,-3638.86223361453,21.1878025505976,877.915174656943,-22.3787317666083,25.0832907044841,-13.230288321932,1169.43554627591,-33.4124441793116,10.1685876814885,-9.80462770977646,-0.5817178303617,438.782110614225,8.02374437463228,759.735129993759,-14.4834862990692,512.173382345243,5.48120258735793,-7.33573318048554,1.03720133475508,0.753709415313262,826.438730708696,0.902692378153652,66.2574409276675,"nonveg_700",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.77942117717531,3780.65893048565,2026.04347249207,2479.77884285311,-176.434223580149,4.37217026286655,1,665.307978273386,4.2591165411581,1308.6903792762,-5.93950832842557,3.29601893907888,-1539.56815416804,2.1836200200811,1458.54950163941,12.1354729283981,8.48693434495117,3.2944868351823,2061.97052471991,-32.3464547505684,-16.3585912836288,42.8437016712246,27.7931221259943,433.756809778316,-1.12741263958791,719.397215065661,12.2298774361428,603.610926625098,-3.64880649431779,-9.38807532658513,-4.88614102324562,-4.03539136052124,919.091695605578,-4.14951423509012,57.7516062982712,"Canada.BonifaceRiver.LSA4",756.4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.866365134716034,-1163.79163219065,341.129996907613,0,536.068910133696,0.0602303221821785,0,1242.75461936844,395.707614049053,3695.7661040528,782.199665495237,-1489.56364284828,3276.22225938469,-1412.76966874723,2275.1491728549,567.103525841432,-1270.14792382068,-55.4914432403635,3492.52512597834,719.265279377209,-1144.99087402021,-57.2569329745885,26.1132850140477,503.6511110912,-341.129996907613,320.000956518489,-7.80490137849974,218.448146431841,-139.034441214255,163.147343479184,-326.294686958368,-367.928583504274,141.549454075816,-277.571433367954,69.0865888754601,"nonveg_1994",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.210681304335594,5552.99013659005,2736.25099542546,3138.56573033492,-77.657348841923,6.87111492156983,0,964.273345104589,19.5784613587392,1970.56200570459,43.5851626968391,-9.86896611892787,779.815027915662,-11.7212091095125,1339.90072726023,28.4763572323261,0.72043064184187,-67.350715254806,1665.6565601872,-7.07739161022154,-35.650498870166,30.959350668417,-34.4646444928951,373.357109316411,-1.46870071618756,1032.56327500557,-41.1853443217752,705.798781857281,-15.2435601063191,0.926143587242303,-5.11105423616529,-4.18470479243049,893.235098626585,-5.60865684278316,69.4186795990322,"Finland.Kevo.1",325.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998271942138672,-1118.30480548383,228.894855391538,1893.01643932578,77.2906525923026,7.82624244689941,0,1658.11295653308,-27.6629788920886,3621.20660807419,-120.706886935806,68.7018529519883,-3625.59007443937,53.0444004809004,2079.70501574589,-21.4541301142456,50.4564970754676,-19.2496892050312,2506.21063585267,-83.5403545284224,30.8976620835228,36.7925790056605,-25.8101263985282,1014.89964519379,21.0463791798202,661.949120247556,-11.9189249110439,495.897648913498,11.5040894552814,-35.7263428362548,8.09831429415186,7.34955953974267,871.01856199381,9.07726762790415,67.7433183258786,"nonveg_659",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999403953552,-132.634086637185,1328.22662510736,1941.28784324676,-614.897636195037,19.9044456481934,0,1473.13946773993,0.443750751738874,2808.71581527442,-5.47858973621921,12.252627572614,-1478.68749921275,9.83893904844524,1889.86990018486,2.46681102522667,11.405589053172,99.4668368518348,1971.92826567052,-3.41812816909161,6.26969036573048,-20.7992781620142,103.785698193186,1217.44304316988,2.63275069126397,899.099653820073,47.3210344115828,515.201332496885,-1.44006006982741,-3.08171888031982,0.273386817184722,-0.748206292022083,1500.16619798545,-1.10628070974614,61.9543252175649,"nonveg_703",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989922106266022,-665.579144528818,347.00956002735,0,200.726415144193,0.148143708705902,0,851.201261320962,4.91198806227775,5878.501698623,96.3576487407875,50.7572512099615,3235.19012431424,25.7285303732221,1171.44665124431,40.8642507980797,-0.118549588315938,-36.120762667452,2131.58796979196,-32.4071728134385,-35.7474724112731,45.194149849114,27.3652541389216,630.066119853461,-15.773161819425,406.710716668946,-0.0261961560620421,246.823439608857,-5.36746115497961,1.03152081991006,-7.15264297967085,-6.13359686535376,216.184843105868,-6.80138710116988,68.5359057458069,"nonveg_1854",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999962151050568,1014.22550814936,889.599298055802,2341.34931582879,467.670195138927,1.47925400733948,0,352.386838257421,3.37205523731582,471.222847953748,3.82799476706418,-1.19697679674088,-4434.13890582189,-1.5238188855915,627.985900117061,11.0732342142299,4.19914872148346,3.66351221990922,479.758968562718,-8.73586398098904,-5.02658983616224,19.6008105666755,17.3037254766105,251.457692090698,0.126794210302385,211.222756823338,4.75670024653391,122.305197985695,-0.0954149304122556,-0.673698459038187,-0.832810457258553,-0.599379853319129,731.312724332897,-0.425887300693304,67.2003293324202,"nonveg_715",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.388255968689919,5309.42903784217,2543.96562150773,2449.04578893392,-411.473276392884,3.77398008108139,0,3064.16193152769,46.848082044595,4092.04340682519,52.5555009898034,67.7987168579964,1151.30991797896,49.9874951717626,4122.88873142045,63.1027552691847,58.1586780078872,-61.4642626723388,1576.47951214021,-43.6383938596429,-1.86684869645759,-1.27396805359979,25.3279259013173,1411.79122942057,24.7741134655808,343.668729122111,-3.81390531601469,162.699389597966,1.97928448516743,-2.53132551913829,1.24887633359952,2.67390049291911,725.821230087807,1.20328490116377,65.1628149988324,"USA.Kougaork.GraminoidShrub",727.7225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999023616313934,400.597469571067,2450.66695919951,4580.57434125636,-293.38684335966,0.409684360027313,0,1065.88978510397,11.1993666878709,1454.63713511149,8.62665450767177,51.9832261219736,-2580.44985198209,53.7043273136325,1864.55435431141,19.3737408727274,58.3160238902482,23.3477309114209,1544.03888282894,4.08690132803529,60.2480521231706,-65.0117759826971,48.3698412504984,667.661937532064,22.2282117707307,964.625657811144,12.8985284670415,556.887427678269,16.4802769087926,-0.0809771760974153,16.1281839399338,14.73339715838,2111.34334228799,14.6502395321686,68.6194633066118,"nonveg_767",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
