"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NIR_earlySummer","spectral_NIR_startSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_red_earlySummer","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualMedian","spectral_SWIR2_annualRange","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeLSES","spectral_green_annualRange","spectral_green_changeSSES","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.00999999977648258,3249.79412691846,2145.08976703455,937.981921039119,5691.38352060233,5773.4988801455,5750.10683546175,6665.16087161052,2522.75231572951,2500.00363829774,2168.74229973634,2006.5517149428,870.770981669282,441.979739111065,140.85352250023,-2.83243767420451,-0.0604219523568948,5.53901608784994,2.25265765190125,1,1729.49684734736,34.4555257337696,18.9975764808102,-9.17578974195442,-31.68131681816,2287.61097432676,-19.1823009787621,-101.218276617383,1010.13676761393,2095.13975649759,19.4243425180813,-17.5111339811333,-92.7593795187398,5781.71784587144,3238.92162617241,72.6796508698729,-23.230536877943,-67.6910657527746,3613.63879555455,-52.3885807264167,-32.1602967861783,-7.18234520375924,-38.9184136575737,450.602286037667,5.4468524825439,-4.79647703906211,-18.9194327523941,2385.56093061038,877.640185169024,4.84496384826852,-10.1814937321817,-25.084608808934,1342.25319184484,720.254711533348,-7.53531455682555,-18.8493657038886,1098.47985761184,-11.7896072297007,-18.4979043795093,805.248228779153,-6.90530196310664,-3.81909649829321,-14.2856125396095,723.439148622293,826.33401042365,806.876505457208,-8.4048610232634,-8.39803186914143,-11.2010765769077,18.2601983333333,68.437423332322,"Sweden.Abisko.VJ-DryHeath",468.493333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.343506395816803,2139.22948991216,2168.40755336839,-719.836676169945,4774.90649208646,4193.06006443918,5592.95795609282,6344.47032907889,2628.75153261129,2422.41894841319,2313.20700424385,2371.27792464662,837.119417602127,739.705692352441,175.217893854526,-1.51315220197042,0.0117168283710877,1.41992700099945,0.108996609846751,0,1804.1112190896,39.9936062157642,6.10901441686996,-26.7925993887696,-31.6514266059606,2838.38406377212,-34.3146639581168,-19.4311941666995,531.96700614393,2020.52856255592,51.8084246809212,-25.4871994235741,-19.9977176417347,5688.40673358596,2506.84141470375,60.9119547967579,-32.8617014673238,-33.1819642680293,2097.30101797128,0.742163019942125,-50.7151333893663,-2.36881663436637,26.6504048921889,1001.59297512905,17.0194472914193,-13.9356655133963,-15.7192211001247,2721.27238771377,736.315224662349,3.30082822960592,-6.57183926157268,2.4458890729795,1315.93634790351,579.461416973718,-3.14499581323944,4.84837103268215,277.121588191956,0.684377449941006,1.86222552260801,308.053025245825,1.40097978029372,-2.74494766703282,1.03503184779318,888.97842482788,944.163135023607,432.815977634704,-0.73108032727162,-9.9534386343045,4.8910566467768,-149.25296,63.8781666654287,"USA.InteriorAlaska.24",152.766666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999996304512024,883.184375289378,-59.1474229869347,-1383.80126210759,1977.62240544287,1157.85352474826,1101.80829097758,1530.32500212488,4207.37202018513,3082.63946219664,4601.25809248518,4689.72007265238,3303.4471566946,2771.84111681379,-785.442633516732,-1.49961316585541,0.0267367959022522,2.24559330940247,0.689849317073822,0,1655.35367527961,53.3985056541809,-12.8031276454224,-60.0289751376512,6.29270440438665,2933.40821917093,-109.987357950882,24.4744493452874,-1383.80126210759,2249.43149122085,72.5623061684145,-85.4503092439007,17.7383304861282,1157.85352474826,2015.85764732148,65.0276660426285,-71.4194518578827,8.00646196724022,1416.68580605633,45.6995421308494,-17.7185856850781,-60.3386706175656,12.6648305595112,1124.73255798849,36.2816954189835,-52.2588526592745,-4.72854672031099,4865.5723935534,870.659858273363,27.3466014796225,-41.8454123880457,-12.6374257381719,3573.80539399706,779.204348628992,-37.7017344996838,-13.0473664885213,435.923387316647,5.70830556744771,2.86044816336419,499.031313964447,9.22575460064523,-24.4555641490394,-1.7809674473129,2881.51636430997,2927.27183729651,566.021701075767,13.610670722085,-11.6554214080395,-4.91652302785003,-89.1982896589254,71.7283863060289,"nonveg_643",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.892463326454163,2477.89946605232,1899.39432156893,-550.541201951439,4450.61029126869,4811.9232125976,4961.84908099686,5288.73599311346,2050.09460918159,2117.87795036756,2374.92151525111,2262.90437347092,818.938371016978,673.630526563779,257.307450463091,-1.68420228693221,0.0108641368957857,1.47370205322901,1.14302768309911,0,1623.08187002234,1.2102150501455,38.4066650735735,-76.6957728019257,38.1852789315449,1989.61513822397,-82.0275449026892,31.1353199460175,-1080.43163756972,1756.95088490638,-12.0373293023942,-71.4110412537341,28.5980314628853,4531.48603115511,2486.31628121053,12.2864206854515,-78.1793621375673,22.7109321379066,1980.82529155826,-28.1186420795624,4.99382145784241,-58.9347937859612,54.013280452968,940.072154026212,-5.97420874298881,-52.226230779234,30.9582170333218,2257.02173238499,609.36420727656,-3.0127777367396,-33.85356707092,19.5706534696791,1431.99142127432,347.946635933078,-19.3303686629488,11.6559058716187,377.895006824938,-5.54132489848067,10.7889587587686,269.440374139554,-3.84058910469503,-12.3617395515827,7.72184503184534,717.711346421053,691.221646432326,309.250843063196,-4.70768018399092,2.66452382929306,11.0115568252078,-74.63464002,59.5518220084517,"Canada.PayneLake.TD2",513.36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,4073.41360292326,2650.40200335637,3236.01383430013,7487.61813278095,7620.99276624014,8262.80892828148,8738.16426865459,2436.12084411671,1928.73265339721,1465.35994238236,1515.64793206026,418.95073960517,352.050978048673,-21.2590782810604,-1.44162752628326,0.0342650547623634,2.06159687042236,0.463124448060989,1,2310.47253233515,37.05553272871,34.0816813641342,-30.8184711932873,-3.5168875419202,4207.87162324108,-23.9112903284276,31.8964600246423,2841.81753369619,3703.71458455701,60.8442793325761,-19.6686692256725,29.4052398324346,8016.19885934822,2897.64725230404,44.5213135461134,-44.0667013625478,-2.06804380824226,1920.6663673602,-39.0883813926179,-14.8220082682941,-9.03559449713612,51.0667432383211,935.485762915483,13.7824876629498,-13.0609389321263,0.913291383749007,1746.23261645323,725.999863799694,-12.4433159079142,-16.0351550766236,7.35466893824816,766.755211621089,590.353259179154,-10.6142523050151,8.11943761236289,179.348323700675,-3.79154554622557,6.13014805873034,143.911324115054,-3.43236823297299,-5.01642378013004,5.07734391120185,385.74139978134,417.192393283827,286.327832050575,-5.554396345168,0.0342078398030818,9.58114368245063,27.2180014,69.2689243990256,"Finland.Kevo.14",4517.432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999642372131,-414.142558265493,-372.900645307351,-3694.59172797665,-108.125068495023,-295.50525573699,511.51169268794,391.691739860891,291.103621711075,495.902846022055,1633.79175525988,1990.33370442879,135.644327272956,185.681226489566,662.694448373849,-1.82807469367981,0.0629073455929756,5.54349136352539,-0.2779381275177,0,690.327041008141,7.19700656213376,13.8020564043022,14.5895067168036,-69.0327041008141,1882.80261025622,35.3917914423,-48.6602518059757,-3268.9375323606,1814.37868741221,-57.8635204915066,30.3483212106263,-42.7708921803878,-108.125068495023,1244.49214896259,26.0356411574844,13.3133280918944,-80.701694842493,1183.16309996317,-23.4817160894346,-11.4403984652619,13.4511520135664,-45.4652320307293,459.176538721267,-8.53330101295749,5.57344262984425,-42.6825779647986,1832.92079332771,356.541949168903,6.09502797333908,7.63709344057121,-35.6541949168903,1761.52553226057,192.908193913413,3.45257256285506,-19.2908193913413,814.136653219896,-27.671194041996,-2.70750859570504,651.765835670572,-21.1742002477902,0.314381850923496,-8.62063392938032,185.681226489566,215.60852892565,537.007647440896,-16.7234716736642,3.36260464607512,-18.5681226489566,-80.0570888653095,75.1173140817048,"nonveg_1213",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,1203.21273540304,1044.02631358197,-1235.98110710866,-366.651926958588,1906.75901447584,836.725650281956,561.00356025293,2630.91761467707,3675.77252268076,4876.4370449071,4424.22505886375,2509.5237293197,2658.54715614523,458.962207244556,-2.62353825569153,-0.0236498117446899,6.09246301651001,1.79460465908051,0,1598.22954216418,-62.5670921888304,28.7707227064901,24.179472799808,157.366966641875,2711.67780845229,70.5723965931899,247.632212212262,-2225.81879188886,2241.22669176956,-97.4446387725897,55.5128694476077,197.967536956039,836.725650281956,2273.41094143443,-81.3865781630624,55.1444180058053,214.006672838778,2087.20294940687,-90.7479543220377,27.3523583662671,50.8554021319243,198.245717329127,1044.85490800369,-45.42847426103,-7.95432058711458,118.404332682887,4610.88914998385,753.943877024167,-32.7801685662681,-42.967258750234,90.4423972086706,3889.0326960257,544.116465099733,-41.6297383704594,65.3863263765597,678.840725738246,-29.5148141625324,61.9206842276275,655.649043588109,-28.5064801560047,1.13766473802789,69.4429211227809,2696.87273514082,2801.24344740145,639.326294041694,-27.7967953931171,7.80620857588002,66.7752873789786,-99.3053530751183,75.3300898889131,"nonveg_674",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,4385.55609528943,2458.12594952106,3126.44904709659,7307.0707799897,7909.28715819729,8037.79853608344,8118.26254764107,2450.34379260224,1966.01609083329,1574.82748818196,1476.73179054818,384.398818014338,289.486133667022,-318.533854917507,-1.10428993701935,-0.0551256813108921,5.17547187805176,1.52657392024994,1,2722.36676887474,37.0839894698614,50.7342933970657,-35.9157354415487,-19.7993481825784,3863.6419495919,-17.6617934521058,19.3545576560123,2475.63893014477,3290.81110328243,49.1058349288846,-11.6859743771358,16.5823076197524,7637.56721522994,3274.23663907321,50.6814876919887,-46.9877346035736,-7.36074802697348,1447.84185072554,-42.7102657056921,8.77669905457072,-23.2883108553397,49.8824710513513,1093.04646482338,10.1064428660821,-17.4341712363127,-6.99821597870034,1737.55420081353,594.812489818373,-10.6433680498485,-14.2076898643199,4.36149274149498,768.856833627364,529.787520442693,-10.3911991151639,4.31746879753296,209.897893327647,-4.46731935524318,7.67932723775889,162.916319094045,-3.30449340022582,-8.29705548200339,6.76855794619085,398.167662390625,385.103694448618,246.13864553615,-5.61585192434292,1.80344374050434,7.54766154240652,27.0751322,69.7924087990485,"Finland.Kevo.4",3437.798,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998387336730957,2346.84568066051,1837.1393672187,-268.383204855511,5054.35073701052,4219.64777079935,6132.61890526063,6373.3920851587,2747.00449700351,2369.06538524477,2457.04252503699,2492.01349268103,944.947119112769,836.265795724211,363.200061692041,-1.44109570980072,-0.0229689665138721,1.35831093788147,-0.263751119375229,0,1977.68196444177,16.5148193738604,45.2877420149447,-40.929014029289,-48.5429325799691,2619.11888932374,-62.2061966958888,-52.7440839317374,-146.147185149485,2030.81478286722,-2.40472312573743,-44.1004249416951,-48.2093379159059,4516.28207535439,2833.15775801089,16.6863111320759,-62.7126454578041,-62.2567158386607,3145.62862668771,-84.2920368436771,-4.49213954444144,-13.842499193996,35.2416288790588,853.144925576887,-8.07635698840144,-21.2757526530885,-17.503562145861,2505.17552625454,1224.12818182867,-31.2319587357841,-16.1007051818433,12.1124507709913,1203.3238554934,1330.78891307025,-15.3888242849634,14.5347525837755,753.11340136013,-21.1761451204063,5.81959998077686,657.914494898702,-18.3437486773545,-10.7307747365377,4.47718043414071,739.194102828375,884.028930942596,881.062548002818,-22.9283098989426,-0.382107998443573,13.5185882831111,161.514,69.347612999029,"Russia.Kolyma.WT1",293.071666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.849919676780701,2570.87475904147,1506.58877940856,121.677783215414,5630.00447429713,5404.40975436992,5723.34541904721,6979.85912689713,2073.77204886883,1607.14880181751,1929.29051631075,1737.72661367462,593.168718162845,409.348143368759,-343.779780007796,1.87311016188728,-0.0270306950228082,1.56544415156047,-0.292368569307857,1,2244.86255454222,60.6719609335736,-0.623791749599796,-76.6933626640287,26.676730182196,3183.95211292811,-103.448986340693,52.728990630435,905.97066188762,2938.87085698881,79.4289420807786,-97.4087966093606,55.0681364399864,6193.75763259743,3512.81493792776,94.9409442683178,-121.592314111323,47.7992119738746,3912.76375505642,24.8823447817207,-55.5119664151721,-75.1378763033282,86.5254367404389,1009.70651992302,27.2893654033249,-34.569960241372,14.7464923714853,1883.77326649137,1653.92018441933,26.355087759444,-40.7347933331262,32.2168803502322,978.392018711002,1057.31510384471,-24.8200809146353,21.2131936672162,711.716604829331,9.24047931487908,15.9031402707299,672.47744216444,9.92149367392968,-16.7248256045913,14.3467278509623,466.506667810875,460.963475638076,788.702681602161,9.79046216436767,-10.1580528496238,19.4682804119846,-75.47942145,58.5155472183525,"Canada.LeRoyLake.TDA3",1329.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
