"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NIR_startSnowfree","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualMedian","spectral_blue_annualRange","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeSSES","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_annualRange","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999991297721863,745.389252998042,911.477757267802,530.759158547283,-2024.16014901406,-1675.85735723598,701.339168839019,1064.19533606208,1264.80976040836,1292.842202311,2697.75882104675,3857.9450545127,3832.57864119097,3965.2613116297,4055.39389129186,-126.296203744444,-0.654127299785614,-8.18961270852014e-05,0.099735900759697,0.132615819573402,0,442.543457618374,-3.09124294489275,-1.41873133786157,-10.4447332528356,534.288824773979,-6.54161869076946,26.1796495937063,0.763988064275233,-9.11380928849185,-1675.85735723598,480.958186335327,24.0479093167664,-0.305480965505207,-9.16990436001298,1064.19533606208,591.503033471978,-3.0651416926042,29.5751516735989,-2.00231727875959,-14.3296017390202,494.227885217139,-12.1965517656909,24.3922131632996,0.455972996510565,-7.09775982464177,241.301983292427,12.0650991646213,-3.28537775922934,-8.50240430449074,222.815250100886,-3.02154236438762,9.87244183895771,-6.43804140443967,-9.47733360276649,164.826155032622,-5.27252477028924,-6.50077201775516,1755.31608910972,95.1928774027356,-1.18104965297734,-2.30904983799805,-4.07921227531474,-2.12193106374067,-3.680511121235,2263.1733985064,88.013579311591,-2.61178638371686,-3.67489785282536,-102.815192164218,70.4511069688169,"nonveg_894",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.644614100456238,320.700217865534,940.655749133123,-230.811861645956,3482.28274432159,4243.93081178464,1421.13469228374,1160.10045321911,1249.49890728787,2506.64317405283,119.044928165018,472.246425826677,263.885323803799,0,591.765289422132,143.696836186403,1.39288377761841,-0.00100444920826703,0.0584703125059605,-0.0796061605215073,0,1171.46761077908,29.3943742678012,-58.7885419828389,22.3205695553337,3507.12195509036,84.8471543172999,27.4018803516894,-94.5657405306795,-12.4930643372523,3482.28274432159,2544.1900317685,20.3332327739882,-54.2574929925036,60.7859999745875,1249.49890728787,2893.76221887475,58.3307657130857,33.9221400552841,-73.9496627508798,-5.25873259228005,1073.2278116785,-0.600651890020887,-16.7074756910516,-30.5863753514238,60.6546272870877,797.035193332988,4.67185942128097,-43.8464194021118,19.7213123683261,591.765289422132,15.2337556718283,3.73496448735795,-34.8097229071842,15.5226661061058,343.168854488328,-19.6051017138382,8.81801388080476,297.366703067752,317.889195721449,-17.6458678515902,8.05131032140328,7.37733186686855,-15.4969470678214,6.96498999503957,276.172028553597,318.543514811655,-17.5236836027885,7.88183032700867,60.3341489650677,67.5157675409255,"nonveg_1889",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.997956037521362,139.973633663051,42.0810779282748,-74.9187012644769,2270.75471084409,4084.98511534199,681.565480414347,-261.60408655027,373.944364941791,561.58500593896,1023.61810849235,1100.96068652405,1417.02830712098,554.025114250596,437.623702047398,-681.095177863075,-4.51411104202271,0.187278717756271,21.7526779174805,29.9263172149658,0,254.329556394598,-1.23241317084593,4.52264432081878,0.13890595226581,4797.39205434715,-67.6915925817468,-79.7351845979167,86.5242599643172,120.804915322276,2270.75471084409,6108.2148922075,-79.5178061803491,98.5463685140981,112.802108078732,373.944364941791,2452.48156185589,76.6400488079965,-3.63577195379961,-8.93526861891278,-30.2642119758125,2211.05344984506,-16.8116941604609,-46.1927904701329,64.5330154577711,40.7552440586603,1224.68041693534,-36.7513344986573,21.0636593432842,37.2544557488747,1316.74723715833,31.2712380175435,-20.1011207417166,5.5429243906285,41.095390136685,1253.44624278941,4.78049955351892,43.3676581676586,1242.26668572294,2035.65244637776,20.2692875235961,30.7245980484577,-12.1800399959558,19.1724902821065,35.1652012178058,1406.04920294559,1330.02746640581,15.3842610357075,41.1374448860696,-131.923746897387,64.6071712275349,"nonveg_593",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3511.51895481933,3727.22073162171,2092.61063405117,-253.889665221829,1593.11786974838,5542.31897192183,6296.63123481069,6339.48515414304,6609.49353947873,2315.81665574111,2289.59327999814,2342.03919466148,2122.47462745063,2228.26253862406,277.816259596366,-2.84566720326741,0.0679564327001572,5.18196646372477,3.47693860530853,0,1687.00135603491,29.9543692470909,-5.46521767624679,-4.77302101162548,2703.55231932531,4.83258507963642,57.4795777763447,-1.41111595934859,43.0671154872643,1185.47919740778,2273.25231142804,49.0765788079693,2.31204245770634,39.1652417793951,6588.40639575876,3088.72271099236,60.5526370415225,35.9699476769887,-18.7798994973145,-2.29541576897469,2285.69006034944,-70.3632386826559,-0.250345876739402,-1.62845965304916,29.0889288116383,531.300492584889,9.69541560750712,0.714953912579176,12.3298782672585,359.158020154108,-7.77061906192742,-0.989284041410514,-4.9275700529559,16.5143665079426,354.717762800233,-4.32602722179443,15.430319305585,366.388229155978,668.610208311116,-1.87020242711782,20.8399350463073,-15.6474130449664,-0.992912299079912,14.8286244605612,505.113421865115,571.78954631271,0.978503322562574,19.1143478736378,18.260762,68.437542332322,"Sweden.Abisko.VJ-DryHeath",134.133333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998695969581604,1000.78984347544,543.067978822941,466.182503936328,-2238.75383362154,-1664.73914578027,1025.75547391125,1619.33754632913,1366.6322946184,996.937076890113,2355.21480791862,3109.69183858954,3348.73985898605,3045.90524948081,2832.57411901384,822.140272803575,-2.15688443183899,-0.0422181822359562,2.73595142364502,1.22026467323303,0,534.60733953911,5.17079223731574,16.066845474837,10.8579700929569,1115.54855204539,-7.92547393395514,-13.115910401313,32.1251011420608,33.4954019194328,-2147.15182031653,934.361592036254,-12.4257553170682,26.585230441176,28.3772161491919,1025.75547391125,838.42236756731,8.74429625533693,-0.99373782831521,21.7467775134283,14.8650148065138,1692.97151452685,-33.0818709105658,-26.4372113458968,39.8408855050093,50.271998851284,456.657776387086,-8.67270723327067,12.6422423145881,14.2199798258288,516.165739972213,-3.86803003209949,-9.55578343364486,12.548890027469,17.8138005591317,357.35764876494,7.84510393473824,13.1759342279053,1271.10664113441,799.405729935566,11.0109852094111,16.1618908797279,-11.3717312227222,7.00799802711731,11.695565101446,1763.1479488019,554.374461266239,7.07923717910207,11.9613806886998,-113.69443718287,69.2156612552185,"nonveg_998",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.945127546787262,553.287649642287,509.121363202225,458.934441222973,-1464.08526738765,-2601.01610603377,784.943555502932,1211.30355010169,1515.81423671947,1189.97796154655,2358.56361501846,2320.63619798517,2436.86422541504,2626.64540330329,2369.79052185591,521.625159560204,-2.20517897605896,-0.161486506462097,10.799295425415,4.87605285644531,0,421.668865270109,-3.2858286632366,33.2919282584107,-27.771142453403,2825.00524079916,-41.7466706056638,-45.1245994369068,60.4650761242865,-9.62477189858151,-2561.56163756172,2794.49994999804,-46.0472731266245,52.760455375568,-4.93180855900636,1189.97796154655,730.870681216541,-0.696153656064936,12.2737698801097,40.7295343966152,-38.0638358272222,1223.8774225416,-19.7667422891922,-17.9194445238621,53.6133514273763,-25.4249054816958,1077.57547176491,-15.9938201377536,33.1895060388821,-8.98204894303149,306.009205318117,-5.22452248246937,1.48952496578004,32.1068601809219,-23.722647236031,202.961656783533,20.8816871433914,-15.5485714490807,792.046272228196,1181.53229462576,23.560848575395,2.49181356791351,-16.0669702319326,19.4960510296233,3.61670537469853,1117.77660114052,1188.28494085396,19.4157388476718,4.46343194666213,-64.9719555098813,59.4308002168295,"nonveg_935",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.979207694530487,540.479071235826,224.027110957843,-804.994604831683,2188.14712359637,4111.46811019429,-2918.68511431566,-1929.81758662115,-3138.57275669508,-1379.23766334607,216.696455347369,177.629970398905,666.563516920823,0,316.968366818489,434.091304212671,0.666572034358978,0.000419948191847652,0.028717489913106,-0.0220759995281696,0,1573.87713063485,17.4750187479655,-83.8283446904581,98.3673206646784,2340.32673802662,-12.7634694882593,5.97558411498024,-106.650835141899,146.270421126664,2596.97357081638,2403.9565204319,13.6275482406667,-59.2974654035992,150.247282526994,-2918.68511431566,4574.74973782479,101.176742895174,51.3149150323195,-117.289006223267,75.5471981296207,4920.23141047019,-87.0785595853895,-39.6530694576864,-74.5521692785277,159.731769882392,928.320932676028,6.59911746437989,-31.9785463486893,58.0200582922518,666.563516920823,1.09383571119521,4.64461321398614,-21.131224454566,41.6602198075514,453.924809260357,-14.6316159296925,28.3703005787723,366.924806426821,711.39696403739,-24.4616537617881,44.4623102523368,-3.99194489014145,-23.972448946616,41.9362312187467,332.086092304949,677.030786464006,-22.13907282033,42.3144241540004,-177.742277447585,68.2012536875448,"nonveg_1810",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.631009042263031,1409.83265271059,5305.72742896983,1254.82246719103,1287.4330476648,-1349.91759326042,6142.24456565075,2989.45754993216,6120.61219290925,7974.27396198808,1777.5111228901,2025.86263509665,2406.50715945912,2031.57378832173,1780.78196149299,-109.420610963684,-1.91457001368205,0.0769177054365476,9.58611043294272,2.55087697009246,0,4610.18733296599,72.9676688560225,-61.3898689379594,-84.7204823727491,6943.43207708017,128.970695511412,88.0115568973432,-53.4641297444938,-131.289023623192,1266.55171041295,5393.96976798987,73.9799951882555,-48.9302509867197,-102.754605473936,6189.09774709517,5959.1028140132,120.830339544199,65.3916233937139,-69.0163736550105,-115.047049320062,4583.758633135,-94.8857219553232,-48.3567353301456,49.0348139114445,79.0316922918018,1950.35300666533,33.8667636098251,-25.0623409922345,-37.852272126002,742.085911245196,-20.0845586115948,-3.10562611481752,2.48788295347921,8.11691483672571,1002.71171522482,5.1950544438045,12.3450312433956,423.711542589363,257.142906220327,1.24504310062766,3.57663583652237,-3.56833895104658,1.61524739149166,1.98568059444709,575.797532764571,523.194129636498,7.75854373853212,6.4282421825889,-138.41475078958,60.9781308721259,"Canada.KluaneLake.Outpost-ShrubTundra",1937.16333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999950051307678,198.997546071159,-27.2706178498157,-62.4667239118089,-3850.11432162839,-4342.84744371935,939.699627716802,486.444081020167,782.619249995027,339.721216984086,832.610892497419,2585.10552664626,2183.09190539038,2305.19805583407,2091.34189017215,-394.63019405518,-1.76010429859161,-0.0116077326238155,4.51217555999756,0.119544990360737,0,666.134461248028,24.6716467128899,42.9518764645505,-18.4773273385936,896.968890928669,14.2696873801226,-32.0346032474525,53.7454598249238,-12.6009826939842,-4222.04711350805,854.688203575675,-30.5245786991312,48.2755411696019,-10.9818482010275,486.444081020167,997.178777079012,36.9325472992227,-21.4278003833113,44.2898033010941,-26.9250153613509,806.236896544076,2.55175972895669,-28.7941748765742,43.4350521377313,-5.09410994290593,537.460470304509,-19.1950167965896,31.8664377562756,-11.9028222393722,493.76363647411,14.5522456665569,-17.6344155883611,21.3856165661915,-11.1005591312443,312.573928076989,10.2247379449038,-6.34847941365338,659.198525705585,307.301651680548,14.8624496741029,-1.43445476999326,2.31037009648395,11.5357374065493,-1.88112256500924,826.252966883146,271.102300046918,13.6514263316295,-2.78507386732051,-84.5385872895667,70.3263369278322,"nonveg_1499",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.849919676780701,2669.42680793336,3347.84746923047,2001.82773202382,51.6570348229612,223.681962259964,5874.26637266187,5549.75813594461,6387.25690208454,6591.12032869524,1839.97691385379,2292.82262050019,1952.89842842125,2017.09756944304,1963.28224072936,99.6785559787793,1.72241776519352,-0.00211009424593713,1.67209295431773,-0.318279168672032,1,1266.70929370473,24.5129157134575,-28.6098188618919,-7.72971345089956,1709.49732478957,33.075743029859,11.6056176834595,-36.2338384142475,8.36599764826944,425.059122450472,1357.95645184616,9.47763347817111,-26.8746540108522,7.25105865380634,5685.73889380058,2132.07777179135,42.4675449070099,13.290027316025,-46.5786918371654,-5.61717421029698,2648.89329666081,-24.5283298513474,-35.2760050795582,-14.2105235086182,48.0372575804645,365.555720931123,0.985962808646328,-14.6752756667146,2.72973785302596,758.121290693963,4.40940775362548,-10.7640949367534,-14.0967328400241,11.1068522842483,567.912960852042,-9.51062037391305,9.86117241791597,476.481871710303,312.338232869453,-4.79108565320318,7.681092420886,0.761015948027397,-4.98467074207069,5.78899354305351,631.509807028636,321.685722971482,-3.49770403940114,9.03371565129933,-75.47942145,58.5155472183525,"Canada.LeRoyLake.TDA3",1266.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
