"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_startSnowfree","spectral_blue_lateSummer","spectral_blue_peakSummer","spectral_green_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_tpi","trees_presence","spectral_EVI2b_annualMedian","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_annualMean","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeSSES","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_annualMean","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999698877334595,946.773692791388,708.022277655729,-228.572116599444,104.943169621742,3430.89019372637,3153.92213230847,3805.62736979177,3685.75892514482,1916.21114958942,1310.14247165134,295.515247821164,69.9629907521603,578.250530172557,477.702751348952,292.856909592523,-73.274737565814,-5.19146966934204,843.763916015625,0.507053136825562,0.107979573309422,5.4683837890625,1,1040.2343193582,378.437482909413,14.016203070719,-1.6509086145338,1972.45114780019,474.077656545079,6.13137942350767,-6.57011094271276,4.78115403867696,-210.58612673219,736.537576640733,-3.31147332622281,-14.3936532292695,24.8973402182191,1889.41622020235,56.0992238569243,9.10245469351587,3595.33885221132,-82.0381342723265,-49.2967581020894,82.2804804649833,337.610437683408,-1.65306727321179,-10.4634864752389,1175.20629499732,414.55747106459,-2.77501710641085,-12.129714613982,1.79429333377407,353.549368852208,-4.33053793504993,-8.45088730735212,2.73800771505857,791.531392070141,-15.3377459171569,-13.4790090109609,11.8711714246844,13.4234105994621,-10.4005083383072,-11.7570754950119,9.61992622545076,592.231966193445,-9.52257590035382,-12.3102358793286,9.72872851349624,9.51057057577859,94.6228622605542,69.4513832802569,"nonveg_856",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2209.6186858222,1451.22253791735,-690.046659360876,-96.317323845825,5305.27996615158,4934.86194819986,6234.39822740837,6400.20810720697,3708.76031530827,1445.87607217316,450.553503603369,387.91639098781,540.218186489443,580.25656691926,495.660252004802,-332.798166358476,-1.65368694067001,495.822555541992,0.0536053720861673,-0.0136748100630939,-0.041092862840742,0,2370.35096441451,1789.65252649811,22.822787498421,32.1007068651102,3023.259367254,3483.72979389547,41.2167942228567,64.1100311756322,-91.3422213688129,-46.8383030791925,2755.10074349156,27.5438294248941,52.8200502721259,8.16478393217463,2751.16774607466,35.6610828020013,48.7882756488066,1746.93047768568,-38.9077304650833,-9.92822431609291,-22.6312551685848,763.842824497752,8.62817639737082,14.7800357509662,1895.75596910537,592.941650679736,-3.90465344066347,3.27375561013639,-30.2437296692463,546.082819441364,-7.81729839796931,0.666457640201019,-17.5930002576624,236.03354042437,-3.61094690177476,3.23307758053054,0.586021454165589,-13.8843259073159,-2.26354427279842,3.65983690164632,-12.6106239501205,511.713536872207,-4.48416179738862,1.92270934216101,2.53111254036389,-9.57619753639067,23.912348,68.8327249990062,"Finland.Javrresduottar.EC-Betula",690.4125,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980449676514,1501.40307107277,-458.65444454406,1366.94484771011,691.453715431508,2179.71658125272,4219.32980022209,5676.2394841362,5814.41635190877,-2380.73676154594,348.224477816918,618.044534873062,554.514321318367,476.10220845924,720.439374204943,654.82764977546,925.367926280027,2.54945993423462,10.6696834564209,0.00410062447190285,0.00236029690131545,-0.275704890489578,0,1501.40307107277,2732.82457466397,45.6957937138243,52.6603876949761,3288.08389594975,1823.4964958022,-45.5110573998454,-9.77686954981974,-84.6080560986052,1508.97967324408,2768.17165171153,-80.4877122858817,-17.745898091201,35.8947482057673,8195.15311345471,175.402051646103,134.618510024298,8200.00077276336,-189.723854884877,-121.006686879872,45.4273335753848,1530.28548011321,19.8833692972043,32.5001678333648,1037.50281396806,1284.5152879906,16.6082613633194,27.3187651625923,-61.9133755505554,777.40179457791,9.79133389009584,16.558210124101,-34.9885284800833,238.769359457564,0.0117840724299076,6.47899111184043,9.07574479352784,-27.1320594678174,0.00992392003695386,5.41591602640695,-22.6798404590689,571.794912544357,-0.00398884399882604,6.66080463129358,9.37310348992612,-26.6867706955139,106.445180917638,74.85919551536,"nonveg_1813",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,3184.44448316516,1734.15412353634,245.402033797647,1175.43145313409,5395.70878121321,5679.44983192047,6220.78401232254,6315.70668739712,2728.66560720338,2178.20897228759,488.007933034148,406.810090174864,827.590937418923,661.918846592002,575.888578374664,-57.5817017221273,-2.8192081451416,492.857452392578,-0.0727871060371399,0.0706528574228287,1.02837669849396,1,3197.86301443519,1925.54261745402,45.254710426841,14.4664207210639,3747.67249164705,3244.04466487219,101.376395777256,-13.8438447044728,-42.7368647773749,614.240758058551,2905.18795126697,90.7871234770927,-21.4810999577564,1.78045863496605,3789.26345680353,102.995240285932,14.9519929592034,2257.3407013976,-17.0209266911156,-46.9999679137206,-10.8876965440123,549.860488838836,17.1831402762136,-3.27433156990047,2326.9363687472,769.817307825679,21.828834460462,-13.4165770822467,-11.6240023421169,629.491365609034,15.1226756385145,-12.633381198394,-7.51847089565255,624.697995255324,3.41299771653221,-15.2889345367529,0.124667584344401,-6.44904419184328,5.57322367329818,-12.5172666002807,-4.39572779465966,825.114058937493,3.98005715124039,-13.5945346529482,0.823533741868998,-1.38538064531956,18.259772,68.4372779989887,"Sweden.Abisko.VJ-DryHeath",617.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,782.590073233588,1.93066528611499,-2169.28630278977,-1395.1673162079,-565.541948121548,973.060438171079,399.658527604083,996.722236791176,0.0988689769384301,2568.83631458612,1119.21840804677,1265.0647102407,1668.80173159999,1534.33386268185,1721.41392389271,-36.4996903443588,-3.28222751617432,280.867584228516,0.161001041531563,-0.0535764396190643,5.94541835784912,0,181.839018292218,1397.89123909817,-17.6351951757343,37.8106761864504,-1250.46984930681,1799.99600556207,-51.4284573017733,28.2354785548447,125.885423747274,-1517.14741497642,1641.3308328911,-46.8951666540313,18.2897031483728,-78.6023345148421,1562.26418491272,-16.1611662028139,43.3962273586868,976.833761333674,-27.2884701186273,7.91192070486257,127.246940513476,1119.50381659475,-31.9858233312787,20.2545123460389,2782.01854014124,817.478614821407,-13.149396761126,20.5493558397831,96.4215881544455,483.384313408128,-7.93814373192831,12.4121698066837,62.1537880126619,1256.79392163731,-28.9654921791894,-2.6987609214377,-24.307717032321,56.1236231360075,-25.7196897433649,-3.70757815345314,59.8894697157134,1910.52991224973,-25.7279549185779,-1.2707797621625,-31.1800102018097,65.5530998361834,-90.1473515012471,76.5463255144633,"nonveg_1234",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.100591473281384,1660.28877223477,1021.57612130229,-1174.41653872247,-884.066143297398,3939.84122235848,3875.59360233755,4909.04420647155,4636.42016148216,2286.08929268631,1669.25425065715,564.196285703892,473.605582673942,756.032621943148,818.536065209151,740.022414693653,-79.1721671430589,1.65009121100108,11.6620054244995,0.00591187815492353,-0.0122719922413429,-0.663353621959686,0,2155.74705496667,1610.22786244328,25.2088890069082,5.61823428451598,2102.15616948328,1843.26251746917,13.9029181075568,8.46816794035896,-0.261664840505703,-664.704260895925,1311.14422814129,8.09396761581628,7.52943605089401,19.3524431772136,2981.74420718784,42.0955052242025,5.9570585974701,1491.17933539114,-13.2636908198355,-17.8025453341466,12.1916569245546,514.441075259641,10.7175224012425,-1.40817714396078,2257.26581309841,591.413520633646,12.321115013201,-9.29131998752587,-1.29214393643061,302.257486432088,5.87727831079249,-6.29703096733517,-0.131545025185695,175.326388072971,0.629449676637044,-3.65263308485357,3.78070478345903,1.26380383240097,0.583479813861551,-3.27372920160192,1.15580222131159,825.179251367249,-1.13083944685124,-5.13445420708399,2.91466032553822,1.26360688164116,-163.229959666667,61.2738973319257,"USA.YukonKuskokwimDelta.1",296.016666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999642372131,191.95188641888,133.568266560212,-2498.73928082868,-3063.12567000931,709.963862660084,375.225158666998,846.959269671638,904.633233774554,-172.499979809351,883.474722147446,423.44545028147,433.237910544305,531.797063643542,285.800891718451,372.804991511431,-247.579687960652,-1.82807469367981,153.304428100586,0.0629073455929756,-0.0728006139397621,-0.2779381275177,0,539.080043130277,474.821752339865,16.8963240237527,2.77239903079202,-2044.35169490547,1768.23043240871,-52.6289349968695,-20.0413790661796,-13.8175248200451,-2584.51674924702,1710.58274763341,-47.7581816021991,-22.3345745153157,11.7812682668851,1077.13321358391,36.7693267695598,7.78677484457879,1094.43162705215,-14.843019760617,-21.2639619312169,-18.4809628671184,382.938780076962,-1.11096456218951,-3.54887072067424,2186.67735429041,335.039558166525,12.3776520080462,-5.58352854121305,-16.0294724410266,212.19493027409,7.54084666993448,-4.17840260130759,-7.7951704409232,838.159238995601,-24.4582162861171,-9.65478351463823,-1.08805114031502,7.32871137097131,-18.4884454419866,-5.46245290380616,-0.23127425881205,378.730957446765,-13.5198324647713,-0.280439615776911,-9.66712219921994,-13.4859930680726,-80.0570888653095,75.1173140817048,"nonveg_1213",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.976205229759216,2407.68478390422,1022.06274066537,-1136.33082510421,-422.695353887701,3754.18990635581,4468.18879426352,5251.81284038176,5861.45057505298,1725.72842702646,1933.92394950768,450.054154932148,461.965425193212,776.551838253796,652.762996477847,643.97372890854,27.5516956258982,0.885676450199551,128.585598415798,-0.032459915512138,-0.00828817134930025,-3.24983326594035,0,2694.16705249205,2656.03674544696,18.6976813838436,42.0917374077654,2811.85209557836,3627.33858393538,-8.54071240098926,82.4395132712585,-66.0380482244182,136.83952178905,3066.95443779318,-16.9440403207381,69.703509949845,-51.7866855396044,5041.66349584947,40.7604195148013,74.7492149252958,3030.24238244059,-45.3541554196253,-18.1651903068005,40.2872284269769,707.989779153737,-0.816474148613267,16.0906767989486,2329.48708776769,167.669646360909,2.87457956019686,1.00142557437373,4.62736476709827,246.484354421645,-0.698170387848434,-2.85466520239143,6.88478772931165,557.996930925724,-10.2402638335075,-1.40701357639932,-3.09761048462953,1.44935512253519,-7.43723757425317,-1.06200191394177,1.7217033596414,828.551928667417,-7.59672155617833,-4.74489098988778,-1.06845921034352,7.95032788976611,-74.23463399,62.0825109386499,"Canada.DeceptionBay.TH7",766.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2660.78073239033,1597.86163156404,-194.829480569918,1034.41501844204,5158.34256408198,5561.04520136529,6139.72216359628,6484.31708540925,3918.35873671834,1559.83387802167,466.155387413007,494.938490943703,545.834476529098,624.317599114469,633.401592249097,-13.8371012829775,-1.45028614997864,498.992663574219,0.0372410114854574,-0.0136863632127642,-0.210004776716232,0,2679.16659234815,2257.45940837698,12.8498589495214,55.947391575524,3364.12054193834,4689.60743036043,44.1712633703312,99.2765758336312,2.86842908524565,621.724181762259,3866.93459708626,28.3123349885281,89.7254508319202,-35.1391713309233,3671.57349546604,28.8286307847914,83.3047669803854,1710.05168705361,-48.0531401965827,12.5786094139521,54.145207947269,1122.89528764398,4.49368398788867,29.669618182774,1504.63893264065,495.176074200774,-9.01067474258728,15.0053355818416,11.1969098208239,261.434845999354,-8.16983893747982,6.69466495489241,7.89138476155807,327.30952294166,-3.92402637133281,9.91847039217153,-10.980534863775,7.46589340824575,-3.26449626929813,9.35366931231187,6.67331861480412,479.011511044912,-4.79550611338501,9.60345921781872,-10.2948811970246,9.15688667230672,23.9131088,68.8344213990064,"Norway.Javrresduottar.EC-Sphagnum",1130.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998708188533783,614.89210868667,267.472630813193,-2954.55637389771,-2330.5522147177,873.157191211859,1330.62779795863,892.158380964092,633.180469060666,590.511268008187,1775.57322829411,819.236162900761,693.442739767356,1228.97852535371,1131.85220650028,1029.66114753056,-47.2332601650904,-1.99036884307861,1060.35778808594,0.0660101100802422,-0.0654981136322022,-3.25965523719788,0,278.960255009102,522.117292187131,2.53420427677314,-8.47088048494142,-2050.9048240645,2263.20242248947,-45.94891572523,-33.67699248907,85.9970229917851,-2765.54754272115,2194.09239388773,-50.0140889040479,-27.3688932611858,39.0801012721715,740.116529950438,10.094497257274,-8.27505938452387,1322.31451900733,-24.8923607844777,-21.5630488635157,57.4112477571845,631.663484023732,-8.00908952407749,-14.048585425847,2343.64911622299,256.805199354457,5.01668797930969,-8.85535170187782,6.0109312619865,202.033136643447,5.43932560736723,-6.96665988425679,2.71647933750938,539.902576094825,-8.95058285676943,-9.97538814156141,9.6764171641081,21.0406429178332,-12.1707771939162,-11.5742698389389,22.6418715899359,1319.63539791627,-10.4840247241952,-12.0875188831864,7.86085068997856,19.2969497297576,-64.7037728273569,66.3724742597984,"nonveg_542",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
