"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_lateSummer","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_SWIR1_endSnowfree","spectral_blue_endSnowfree","spectral_red_earlySummer","spectral_red_endSnowfree","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualMedian","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualMedian","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_green_annualRange","spectral_green_changePSLS","spectral_red_annualRange","spectral_red_changePSLS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
1,350.931411975261,164.835475417794,-5.11718254537544,346.185566259869,-3024.40017463492,-3199.7718986881,-3455.81243156797,-3716.13344467749,581.712469729932,570.578079793501,397.797623223006,173.673497089544,3142.53330141161,1013.20840806786,1615.89261345902,1451.55294238978,1369.41178084695,460.899906999432,-1.66025447845459,513.373229980469,0.024918157607317,3.63399982452393,1.87684381008148,0,356.048594520637,0.175772063533027,-12.7160212328799,33.9905315926339,22.3085924039681,1541.10045517887,-28.6936399183071,60.3681218071271,48.4478124377224,-3199.7718986881,1386.6151946711,-24.7047596443773,52.0642026219039,42.6734221466445,440.466137604654,408.038972640388,3.82012783491272,-14.5728204514424,44.8248252266924,28.7967427617492,-1083.21290138887,1264.3789628239,-20.9884265824674,-24.917551610617,48.9723631818426,716.901208077757,-10.9269245284544,-15.0669373503388,27.0412296987754,20.3438426865184,3151.33186004557,458.703664282325,17.5559272964846,335.722789403763,-1.80340281165171,-10.2511040531845,17.6106370629622,12.1010581496356,1013.20840806786,771.855638935633,-15.5724118530391,697.908724809633,18.3625828385692,673.835675834004,16.160164254551,75.6525418287001,"nonveg_976",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.984104573726654,3053.45354073859,3630.07127216638,4120.40892315846,1944.70958968218,373.135140284097,247.956287968844,1208.01393208991,1511.50960523309,5244.59139361202,4276.59759296716,5848.14925955678,6584.3317602995,2185.89621935181,466.231025540889,768.331824196235,832.910604053292,704.377172983971,140.707614307411,-0.809964207808176,74.0819409688314,0.00139849808523043,1.19390449126562,0.341289172735479,0,1781.8618394275,24.8394053059572,39.6856391488091,-46.6045187830197,-24.546331474536,2342.10223508031,49.9626315768556,-45.5805546798231,-10.4031438423776,558.750523693881,1763.52995966069,43.0682301700548,-32.6798979350503,-13.7838541785826,5110.57265520497,2557.24049001919,42.0480800935169,50.7836545533653,-63.5831257903035,-42.4755023213695,-5678.4481788893,2074.04601083687,-44.9993894261055,-25.4703986701469,75.3591058022841,447.257215510579,0.37954805487718,15.6074792153177,-22.8853468466622,7.15377732235754,2294.74704543733,733.923648903559,21.6560056330871,643.509934240795,-12.042148799739,-6.09118069031533,-7.77993985889534,20.4024981400353,469.55349866166,357.962696388296,-7.26161454207187,270.599583242324,-5.64201862745007,546.969282572064,-2.32799275984394,69.7324829990459,"USA.NorthSlope.Oumalik2",60.5368888888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.991431415081024,1811.63278307836,1981.93997863258,2119.90678509829,1327.80990878993,-1558.02306110948,-1758.87412676952,-1536.80042642752,-1349.42682754321,3789.34009859144,3412.49291412462,3992.54428994655,4288.24362549663,2042.03864025388,400.585136457217,872.128978451615,662.123870583893,606.12192758524,62.1962961287629,-1.04600081443787,5.5416054725647,8.50414391607044e-05,0.349053072929383,-0.312965828180313,0,798.012699849701,21.3517551030687,15.8920837584209,-16.4051691411531,-3.36604835558565,1707.80029945151,17.7914527116749,-46.3518750076132,73.8516604766606,-1676.6100647442,1710.49374412824,16.7765913356603,-47.2658826101423,72.7034570282157,3470.44568376828,1798.95490995085,59.1828789270687,25.2779296582915,-38.3923055644828,6.93954175630366,-4731.03564889602,2592.60623555727,-92.9784686173125,-12.0210655783243,49.49820710686,255.699530568529,-5.71345675625027,3.22966668410963,-18.7972368852441,19.5139570422973,2360.9444187785,316.318231502125,2.86054856020314,186.301689380091,3.71616890429898,4.92100647226421,-15.2655091923078,5.81033956136603,512.76685849891,870.933191317932,-27.0623463266372,704.961647839428,-19.308049923347,670.267750452577,-17.7763387784216,73.3093966658684,"Russia.Yamal.OstrovBelyy-2",334.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931496798992157,3147.82160613089,3104.52760542838,3246.06221859834,2182.13572549237,-163.968904166502,-335.295351851083,-42.8433693434496,-33.1198031143412,5822.700492792,5224.24147559407,5847.8133075518,6012.07088798304,2207.66770205806,413.472460299111,747.654912999179,580.611434184329,563.256848711377,-227.276689527576,-0.910686474707389,172.258999294705,9.07551406675727e-05,0.584772408008576,0.480779207415051,0,633.646787020306,5.13463416467866,11.5402812832241,-23.5886790787182,0.451228086408651,778.388452021069,17.4545994070096,-22.9140950711543,14.6631938157167,-312.562480748627,726.212953539885,14.0808014669864,-17.2888607573922,12.1239275965715,5494.77061993482,1048.54985560395,9.91341528354066,17.6800019691948,-30.1609088858127,-1.12929091378583,-5866.98637353102,2752.36955223029,-41.4411370477578,-26.6224393088996,50.1750927490802,302.005458753517,-3.21998839796367,2.40685303547377,-14.2687534199421,9.07506309775625,2342.44722553601,697.28309925236,15.4712820206681,491.280488870369,-4.29450395115122,-4.81839794364852,-7.63106404568313,11.7993344498914,451.350595738695,441.88110695581,-6.6619094847471,379.139514668915,-4.18875035399322,469.257362872942,-3.58905594734968,60.0629279984963,"Canada.CoutureLake.TD7",201.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999987363815308,704.042381729738,1133.68707378384,1148.88349628442,1022.93558879338,-1853.69749365504,-1466.42168738327,-1243.54327828363,-1286.56844653018,1185.29898487692,1479.33550436238,1746.7838197329,1760.15521590285,3179.20052637537,1244.2963987759,1782.07189883364,1747.97766302573,1823.55407168608,-514.947575397077,-2.37527370452881,87.0624694824219,-0.0507917404174805,2.92023682594299,0.340071231126785,0,444.841114554678,-12.7557282825458,17.7936445821871,-1.38149295459779,-20.2434376242552,1064.9933175402,30.4832869500822,10.3093120892907,-20.0696316739783,-1286.56844653018,773.542176358568,22.6851618849942,3.91137893150438,-20.2616735545128,1525.3472900327,574.856231025929,-10.7945576164615,22.9942492410371,-1.21558146999537,-24.3134832155019,-1910.50779423414,911.30566676583,-36.4522266706332,8.67986073352761,-6.21596256262367,288.41402759137,-11.5365611036548,9.19270842896942,-1.71310396688374,-13.506018726221,3316.11744503388,231.795534772669,-13.7926990535646,226.965217845406,0.0102203822949195,2.2143630571161,-7.60502416906833,-13.0281774532413,1282.15251933116,259.02785246828,-9.80887180975525,252.478617578633,-1.36599667174974,233.067879494756,-1.79852087285886,71.5419914087656,"nonveg_628",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.983469009399414,1164.06556186443,853.117744756627,1435.43731272242,1257.95615317537,-909.834377820171,-1289.95929702565,-1405.51853919149,-712.057985521208,1632.85460928028,1495.05876392596,1314.80729134025,1982.62424918461,3593.47847765391,1488.91520820426,2346.36223591881,2125.5111245532,2148.49835674306,-56.6620274610152,-4.75372409820557,1752.64770507813,0.150892600417137,25.4662761688232,19.2685394287109,0,582.319567965793,-3.75562365243762,10.4373750329998,-34.2540922332819,9.88961404876342,708.498348512756,9.28513214443771,-41.6763734419268,9.38049295554294,-909.834377820171,693.460553670281,7.60678431919087,-40.7917972747224,6.41995789810196,1622.87266359469,667.816957844367,-2.24655179848305,13.4526784578589,-39.2833504614333,10.0139706992061,-1638.33623494809,543.683963392654,-8.79014267648302,13.0610425085812,18.0981506582404,482.50407800073,-2.47603014132825,2.66092751181532,-27.1522837126937,-1.16195860471877,3840.12731264269,469.375291942735,-2.48879030122789,429.960871644529,-4.42195468661939,-0.935223917187736,-12.8488728734602,-4.25918576574107,1572.1997809499,165.100769201998,-0.317215380991856,192.585719913282,-8.49409026325967,251.343535419894,-9.93757496487909,64.4459037282593,"nonveg_915",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.991431415081024,1811.63278307836,1981.93997863258,2119.90678509829,1327.80990878993,-1558.02306110948,-1758.87412676952,-1536.80042642752,-1349.42682754321,3789.34009859144,3412.49291412462,3992.54428994655,4288.24362549663,2042.03864025388,400.585136457217,872.128978451615,662.123870583893,606.12192758524,62.1962961287629,-1.04600081443787,5.5416054725647,8.50414391607044e-05,0.349053072929383,-0.312965828180313,0,798.012699849701,21.3517551030687,15.8920837584209,-16.4051691411531,-3.36604835558565,1707.80029945151,17.7914527116749,-46.3518750076132,73.8516604766606,-1676.6100647442,1710.49374412824,16.7765913356603,-47.2658826101423,72.7034570282157,3470.44568376828,1798.95490995085,59.1828789270687,25.2779296582915,-38.3923055644828,6.93954175630366,-4731.03564889602,2592.60623555727,-92.9784686173125,-12.0210655783243,49.49820710686,255.699530568529,-5.71345675625027,3.22966668410963,-18.7972368852441,19.5139570422973,2360.9444187785,316.318231502125,2.86054856020314,186.301689380091,3.71616890429898,4.92100647226421,-15.2655091923078,5.81033956136603,512.76685849891,870.933191317932,-27.0623463266372,704.961647839428,-19.308049923347,670.267750452577,-17.7763387784216,73.3093966658684,"Russia.Yamal.OstrovBelyy-2",334.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99982819386891,2866.33004569444,3462.37000601239,3974.23895750024,1657.39869204075,535.480715930149,1017.66462650995,1266.83863920652,1731.6484721953,5186.05104854821,5267.15037566912,5995.88366787064,6764.05248593376,2089.37339772349,460.617584505882,684.234210972485,777.48816519791,641.036257643651,-27.7684922962166,1.35294149603162,11.6701939446585,0.0011585781550301,0.638852404696601,-0.0620164956365314,0,2814.40569108901,48.4178883080683,52.0966006593964,-56.297831913622,-24.2417119181038,3940.39597229024,76.6843803667096,-66.6743625321843,-2.38322025684025,599.396261420222,3207.88353667524,64.263621931689,-67.7251824636303,7.30435882781259,5032.29970777845,4032.7848448672,69.4021738515759,74.6258563222525,-82.7801801163963,-33.8981374656444,-6226.71864897391,1084.38069938333,-14.7683920466097,3.8553328465015,60.7378128071015,1359.48515716597,20.9876186449159,27.5654226824403,-33.6033216692623,2.87563933318762,2008.62715424305,602.378081153048,20.9338004783992,286.077991698046,-0.183852232337472,4.36034716200554,-19.0718661132031,15.6673527966889,296.486086844294,232.572731629107,1.80316657237917,275.122521443078,-14.2618249341687,279.387647306613,-12.1963467821838,70.8296917133794,"Russia.Kytalyk.T2",366.528571428571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.703528563181559,1764.16681602188,1957.6841420869,2129.65206135756,1316.99675880873,-1116.07030124949,-113.224407662373,-565.642200724056,-553.710451482972,3567.1900188082,4064.8029891302,3905.38078970532,4168.71608579145,2264.42021132531,720.155648588699,925.23815559486,915.173021389424,816.865022128216,-64.4291461152006,-1.06495628092024,277.760847303602,-0.00476234501952098,1.3736427227656,0.477761038889488,1,1370.50598300013,12.6229157587169,10.5570060627838,-25.5808916662248,-25.1785891856317,1734.99242540474,22.9974717099549,-34.9201500280971,-29.3388286905971,-1176.4064480419,1554.26889349661,17.9946764749414,-31.7417568029339,-25.8237577710145,3368.81122291886,2008.59023526365,27.1277359522414,17.1270025524518,-38.5150301943941,-35.117539893259,-4089.89124425776,2371.99744569539,-23.0447905594185,-2.91413672472381,-19.4198055769547,835.351653091465,3.49586628957923,3.8232537443784,-17.95993436181,-12.9790157526887,2144.35105952811,1212.6868883368,-19.4319704996327,804.012029122349,5.87027016190793,-1.15515879029128,-16.629684477243,-11.1804905141995,690.325099677704,551.727899393705,-4.93674786864044,420.484106743764,-5.47138504135899,429.635569745822,-6.697847128522,56.3631129981035,"Canada.ClearwaterLake.LS1",488.65,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,259.104295712163,-152.542931016209,-119.198078255625,299.75822029503,707.355913617456,-56.6230355711456,49.2664091665067,-192.903852434369,406.384783510016,-785.34451500553,-215.320299209256,-78.4061258234296,258.07843411007,236.389901346745,800.104921636675,364.49003297962,558.763246491913,-29.3426499589488,-3.46327185630798,1549.37609863281,-0.35617271065712,22.0057144165039,11.3840894699097,0,662.438233390509,-1.69391352428609,-15.7625989153245,-1.38936886502435,-8.75571175330292,2009.89934760834,-35.8943460666219,12.9962337967958,-9.35296400404292,49.2664091665067,1963.43529464964,-37.5108235854927,10.0904275667032,-4.41206019740218,-92.6694712078428,1191.72929851555,8.21024929254291,-20.1996212222269,-5.70475722440945,-23.7510089915114,-156.852807980574,1485.95678103353,-16.98574404792,-34.4984713788365,-13.7297298597329,945.425928820971,-11.70929749873,-15.12593365324,-0.888836725268106,-11.668679156969,607.299298860695,710.027941225808,-10.000096020516,470.058529074861,-5.3268694377712,-7.99202587515827,0.109238542902922,-6.37611527475932,458.14101550133,887.327494267614,-13.9546385550386,791.197527523398,0.0815699802648406,760.866217142526,0.329265374341683,66.4492053198683,"nonveg_536",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
