"permafrost_index","spectral_EVI2b_peakSummer","spectral_EVI2b_startSnowfree","spectral_NBR_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_endSnowfree","spectral_SWIR1_earlySummer","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_blue_lateSummer","spectral_blue_startSnowfree","spectral_red_lateSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changePSLS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeLSES","spectral_green_changePSLS","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
1,72.6293707241007,539.651466051161,-1633.52643567892,-2847.49867659755,-4518.96949678816,-4342.71726796621,2425.77091457846,778.733489378395,811.456335077076,1572.89639156543,730.761820866873,2678.31713327531,1825.06868495541,2297.02630860045,686.588357573679,632.971474825914,871.097959250388,-483.219439572043,-0.0125020770356059,90.751594543457,0.00155152066145092,0.164485394954681,-0.0127372145652771,0,886.016432981225,13.0935730516927,-27.6880135306633,-85.7017859437245,1538.94824797434,-0.399530482142048,-34.1202558799113,-191.070192179089,-3287.43991763073,1671.47082019061,10.5569058784746,-46.7255809802707,150.753907190784,-175.93279702249,1572.89639156543,1647.03742520006,26.652328844157,-171.321238298588,2079.52736211677,20.2166861961282,-62.9221473082819,191.302915343981,-200.734150808518,687.864024638875,8.99330450689047,-21.4957507699648,-65.6063321455345,2101.20712020624,991.988383021434,18.0346879084086,-30.9996369694198,87.2425083352242,-67.4225176635768,738.006486823597,14.6818869512395,-23.0627027132374,-37.9218120481827,612.549834960023,-58.4436955830329,53.9062280870903,749.255032602164,565.48334494126,-17.6713545294144,53.846787562442,-53.5452529849426,76.8200521228501,"nonveg_760",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999962091445923,837.119668046637,-34.4884223830359,-3272.05617190152,-3686.96693369765,-3934.65713435922,-3526.52968250388,1537.28312279124,1214.59221857801,2001.71622694995,468.944445743304,983.728372006331,2567.45148307928,2309.37464632468,2724.64617997528,771.593313056537,782.315583979292,910.846894840682,-610.594216178831,-1.62145972251892,56.7298088073731,0.0326681062579155,2.00368094444275,0.0745384320616722,0,935.401199004413,21.3715173524561,8.68393404167053,-51.7285921612787,951.169178492341,17.7660344057291,9.43217966763267,-55.0024471895102,-3686.96693369765,628.780604361866,11.9439270358266,5.53231900668183,11.0881335571928,-44.1747434153722,1537.28312279124,1585.860783385,36.839264725791,-70.0177508791912,592.978541805002,-3.15913361398713,-3.56722547382112,15.9349026370445,-47.766504772171,513.697324106939,11.2864023162234,4.44994750226984,-33.462059553998,2567.45148307928,506.113824431641,12.031694052953,4.07073452206694,3.55849052327841,-34.6059611375504,270.768401687885,6.84988376923406,1.30024815117156,-22.5640334739904,144.983683303896,-11.1884510317618,2.19087029489512,840.291209699647,166.088904013012,0.528810976689905,2.42592646591234,-13.8407420010844,68.7202989897757,"nonveg_882",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.153510108590126,4370.5763436301,2127.25093810649,1953.76701114346,207.016161494281,1025.02176574024,2121.43220029164,5500.08399251282,6017.75856638716,7613.8075694379,4187.34995832191,2410.6065140668,1855.45950598765,2022.0757250747,1823.78541793711,270.355265691957,573.751561758913,414.399352058567,168.622228561841,-1.76153450012207,445.883331298828,-0.000680196846951731,0.491874206066131,0.45678037405014,0,2624.784822552,24.1958349993379,43.7885742781423,-55.9329537723782,3897.05814446854,37.4115047349554,62.0546967394013,-67.3247101566837,1197.43123918471,3199.44585687326,27.2619770484749,54.2286208714196,21.4382763798425,-59.0727910777165,6271.93635254883,4067.08850758684,44.996486285463,-83.4802680749346,2385.76645090936,-55.2899332681313,-14.8796682292028,55.9980135973459,6.28791798284718,1070.74990500341,3.1506883418664,19.8590865432972,-23.7547812807115,2115.12767727555,433.715391962006,-9.54963354847623,0.621925637009213,20.6284960151847,-3.31254370863317,354.284009603046,-7.72988156636821,-2.69023636313314,0.335788511129728,304.964958743826,-3.74321031798683,10.8611050305299,595.193728878831,320.687380918622,-2.45420149637871,12.8369393792688,1.65118365248424,68.8112681990054,"Finland.Kilpisjarvi.16",560.354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999761581421,851.579698563416,1222.18439609901,1267.55040037517,-2346.29320193635,-2143.30176194766,-3204.51929280483,1251.20623050574,1627.43536547142,1377.88347272694,1393.8823764614,2461.75331588571,4107.7357117881,3914.30745347117,3709.90338008799,1014.54202077174,2616.35911579701,1423.99868008721,46.6442459618846,-1.8197957277298,105.348487854004,-0.0291612017899752,1.79573464393616,0.159401252865791,0,1169.23044012205,-14.751378213007,-0.662864816937067,108.955393340554,4627.30469941135,-114.53882062758,-36.5590443837616,225.820906990093,-2346.29320193635,4071.10304913192,-102.655391853299,-34.3290436347392,-83.2386170871408,181.036508464144,1377.88347272694,1103.87949239611,-5.94483941481895,110.387949239611,2624.2963425861,-61.2906444626054,-25.3296244497068,-57.7866960267671,127.046207451951,1780.52533378112,-36.565751369386,-16.9371035302073,81.6136682487858,3914.30745347117,397.832331700115,10.3777987295639,-0.260441310958886,-43.480144325127,20.4404073383184,367.357604685926,9.35168483692155,-1.07698945792106,15.9694182942752,1601.81709502527,46.1162431813011,-10.7974811991495,1959.61042630687,1492.02586695048,-19.0481433947791,-15.8293024541125,42.4901835104324,74.9638173942306,"nonveg_637",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999995946884155,480.186030824621,615.648940586855,367.75326690939,-1269.74414345845,-909.16243383068,-1114.06414847282,738.002314146879,951.203333741067,870.588434789502,939.850950867115,1939.0326080178,3141.24343504268,2344.43869106099,2699.97664397164,1102.59883215156,1405.1452561917,1763.15514330156,-292.768873109539,-2.47745323181152,90.4858016967773,-0.0331370793282986,2.18370985984802,0.245669633150101,0,299.346094837589,-6.33230495944435,1.26819014795585,-34.2467385862132,1143.0640291722,-32.5082533249434,20.2578083104542,-13.6556914758245,-909.16243383068,556.639422821323,-19.5417869705796,5.55999982091553,66.8265713059481,-28.0082447419361,939.850950867115,489.791196405417,-7.47587543408281,-39.5128824016042,837.822893425034,-28.1450180118205,-2.7824073966386,72.9991466036074,-39.9626930309997,550.897098058076,-0.589410731118328,-10.9454106224288,-45.364459624305,2699.97664397164,796.804743981694,6.48588419657345,-18.0482491426314,10.680697487106,-50.7911361300928,1001.40862566901,12.3954298436326,-22.1553093694668,-47.5918626190977,476.514811788364,-24.8526268211753,4.62925738433349,1839.06694602569,550.828538794107,-9.88071940539098,0.84259056647204,-31.272755837626,72.9526882087822,"nonveg_940",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,487.12324873585,383.351834636204,-2282.89211263524,-2530.13893803604,1644.26074720907,-2313.04437602093,1968.71860617119,1484.24524249065,2676.05681179895,2084.54689854455,377.941323050913,695.247736625294,363.191472445188,630.060296158232,464.830919564269,655.897611346033,500.199655182917,92.7005896438861,-3.51582336425781,1542.9111328125,0.458838909864426,28.8310146331787,-13.4085483551025,0,951.103818635197,-17.7058785344301,23.4709570955216,43.2319917561453,6048.34557002007,-45.5293640976654,35.1348601523031,274.924798637276,-2313.04437602093,5077.3824290433,-51.0824668746545,12.0608090008395,-53.3370145625378,230.790110411059,2084.54689854455,1191.8115693083,-6.43490513185365,-27.8911544422721,9752.53004103273,-61.7298585366168,1.24760053110962,119.674592098784,328.041218063559,622.122990360517,-19.0212595396588,8.35366668102483,-5.56851646580323,695.247736625294,617.003113426767,-15.8303805137034,11.5250769405206,-12.9828012093539,-12.1304010778656,409.762759255174,-10.7635723249877,4.84367181191666,-5.56491275969462,191.066691781764,0.0601828500021058,-6.16508359357544,637.83281154745,325.144587396574,-0.20083168395657,-5.33692348443462,6.147974444028,67.46882946735,"nonveg_991",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980175495148,1586.63703610817,867.59900822924,980.128073976725,-978.828770892387,-1041.0810878547,-792.043986474116,2399.05786059355,2250.35366502517,2974.74119527085,1612.69999187612,1900.32524935748,2688.04125909299,2312.47228119159,2434.44178015259,746.875023485228,1186.22289931901,1189.91135033391,-1.72991475312528,-2.53493372201919,60.0573314666748,-0.0224525715922937,2.69272572994232,1.42224219292402,0,592.427958730808,6.20623847902684,15.0267987103194,-23.7417515063411,1222.07355577605,-31.3441873101882,25.9778321872621,-17.6925769553138,-930.1214176364,787.180405381681,-19.9615160122965,17.1679215474621,27.5371051303945,-20.417700638819,2242.50244745659,1147.55952115222,9.23355224570365,-40.8125377792077,1694.52865983395,-62.9672198995866,-4.81392649377138,40.799964113494,9.75800383295184,254.095191910509,-6.94913247160884,5.7653969989817,-15.6837813040957,2433.32420819619,356.600710349199,-14.264028413968,5.07933842524691,13.4630921160237,-17.4727644013738,345.324812908718,-13.8129925163487,3.62223189056583,-15.8869629357883,470.078081047996,-3.98892222816057,10.8225021961304,1293.05361981697,406.996623917167,2.27294600618974,11.1627944153815,-8.51776343057666,73.2190277751978,"Canada.BanksIsland.GreenCabin-C08",173.698,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,489.986892373772,-56.0004677222043,-108.904007886479,-1879.82513727745,-1860.22756974374,-1563.65462068553,579.345915159829,423.973862577874,797.485727345819,46.4961441923091,1811.04709448707,3316.7015404477,2366.24645772367,2657.57666906646,1092.22654182093,1096.843689366,1736.23180974833,-349.889786760147,1.19488859176636,66.1021728515625,-0.00659457920119166,0.59255313873291,-1.12418723106384,0,545.987360095976,17.4643465376673,6.01280790540121,-12.0152283171771,808.178336417299,-35.1381885398826,25.6836720101275,15.9528484876847,-1838.53989661441,316.170516591921,-5.20745565175817,13.1737715246634,-54.9770551857776,-4.33753462586437,492.540249382726,750.98958315351,23.1673813464139,-13.7132773609705,524.256200746562,18.7739198084307,3.85233521469403,-77.5271202597115,-16.7613688979274,560.566087595168,24.3724385910943,-3.02328472481203,-31.2575636559154,2657.57666906646,1189.41329831716,51.7136216659636,-8.94065538423744,-88.9098284319086,-58.2660422685581,1096.72530953562,47.6837091102443,-13.8092910183496,-46.5897922334838,269.615608581193,-14.1306391378132,-31.3658477737676,1797.4697490672,430.277103482757,-5.09662964441841,-35.7079092160144,-25.8836891873285,78.4785605854953,"nonveg_955",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.186681896448135,3680.82970022952,1840.88645759022,3188.03456240393,1110.01345214318,1655.09047343179,2574.50934739761,5818.95593554712,5804.6319910377,7409.86596743061,4754.12949101214,1617.72938763543,1254.71045143283,1230.01139648663,1386.18545016866,377.636870507659,344.442911617788,445.888347984318,-769.869692592985,0.582018733024597,134.145955403646,-0.00175619140888254,0.217862104376157,0.199904292821884,1,1513.75372284906,9.27443078506219,25.9827440973464,-39.935603067281,3741.23004051253,-22.103752223738,53.0877250327561,-44.6643687018131,2204.14600141269,2525.99691675449,-8.68898299728698,39.5924689577571,36.2422368632387,-36.3209169837376,6303.89195777016,2511.31974074049,5.81218690725662,-51.616808834121,2310.12805190939,-53.5227964444349,-5.56847476441073,51.1534892549115,20.1350920317309,586.206834708125,0.496708044237016,11.1974077539825,-18.2558931836442,1352.18588574442,318.448212937216,-8.16533879326195,1.66756862430925,9.09379451474731,-4.06471873112677,305.720798160494,-7.7682441319688,-0.0689819253427771,0.0153718026197505,222.403085678886,-0.489488308722182,6.13324444977172,429.109636730863,276.167618607432,0.35318581804283,7.74026778973901,0.307149720803256,64.8674966654835,"USA.InteriorAlaska.5",1571.18333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,703.97064735443,352.915884247682,683.290659070142,-1924.41542107369,-1472.02373308281,-1589.91825066273,958.500955782225,1249.22850189848,1333.97425942659,782.909498845408,1813.24256581265,2920.5791851259,2380.47717003416,2166.87351983048,854.370224882192,1012.34612101343,1280.37402337914,742.079804358892,-0.94923996925354,140.259292602539,0.0228860452771187,1.37796580791473,0.488136917352676,0,653.893329167483,5.15126612333104,8.35084015000541,138.904142585625,1211.33248914372,-45.1838487684411,21.2740618448514,212.25019850006,-1589.91825066273,973.51926333143,-27.802441716264,12.8652757850369,-195.050983039843,175.761866674863,958.500955782225,809.198937724133,6.75351757449295,181.113295049007,936.120525391485,-11.3480599773547,5.357443009311,-260.121494740783,177.144462430466,515.59692483224,12.5382188505533,-0.339226720194154,79.8737375459336,2380.47717003416,822.122335853809,31.6200898405311,-8.61236071016478,-176.594762277047,53.4009125509206,757.631239804607,29.1396630694079,-10.02487122919,15.5109625521374,197.341576263406,42.466947706825,-67.7074060097975,1448.05608491562,318.13256225218,-2.6974806382403,-82.6660218859774,32.0610044510298,74.9316638543246,"nonveg_899",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
