"permafrost_index","spectral_EVI2b_endSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_peakSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_NDVI_peakSummer","spectral_SWIR1_earlySummer","spectral_red_earlySummer","spectral_red_endSnowfree","spectral_red_peakSummer","spectral_red_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changePSLS","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changeLSES","spectral_green_annualMean","spectral_green_changePSLS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.100188583135605,2995.10656695648,1054.51362718513,1753.166346771,747.642457101675,5346.5694004832,5892.04876658373,2312.42129161473,894.759584850057,747.457400742712,581.789236709215,948.890131078103,-151.867555996684,-0.986966133117676,13.800547281901,-0.00621568411588669,-0.00516752572730184,0.46497905254364,-0.0654757767915726,1,2521.52461475168,36.8144545720907,7.73522570688253,-65.8310349060401,2135.09446042049,18.1897931689519,26.0366291791325,-68.8740148522737,1199.20134863903,1220.46535990168,1807.95011307309,9.81918127579027,24.8148880069184,-58.3209713894546,5044.99546321998,3258.72787870425,-69.5478449873339,1956.80326871095,-17.2524976167432,-27.2203039448693,32.3793406113811,-29.4193531622112,3233.50030992041,1220.69744959922,10.4261463763009,14.8002431448508,-39.3773370838458,2128.36308497939,2235.43580581946,660.816698255357,9.08554790892095,-9.81977418810917,-21.3166676856567,335.057905403099,4.00665443793609,-7.19531790618099,-10.7010492677451,540.979378280486,-3.86840657345762,-6.15989670879504,-14.3306232812829,772.957279636693,8.53846599246457,-12.5451469901391,988.364391324557,877.125439951008,548.687270527798,-8.67063208836064,12.4622831591892,-11.7672372566573,61.2703379985922,"USA.YukonKuskokwimDelta.2",587.38,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.596815407276154,413.085366567934,-3729.53748331403,-4268.35390653715,-4014.79502920998,2635.41582243129,3176.62840059391,3322.95581179273,1692.71590442992,1293.58852318951,1056.86770380422,1186.42849907981,-53.4935885820758,-3.28800988197327,568.592956542969,0.308656215667725,-0.16461655497551,20.4929790496826,4.63065624237061,0,1386.61840634974,21.6051687355469,-7.77664750119569,-16.373847752894,1400.86518069788,28.1099470790391,88.9000630162987,-33.8515747972946,-3729.53748331403,-3681.48352226747,1239.78253676463,20.5463262382803,69.3995449256538,-25.9555472007412,2851.67541190359,2433.28543432183,-50.1304316132702,1507.06352717629,8.52999392327123,-31.3971568161728,65.3774329627251,-4.17832465872724,1339.79730966254,786.77931790213,10.8069120687894,43.6554708527054,-8.54526697189479,3322.95581179273,3215.42783901672,1609.87896367317,23.8872501318917,3.1271293114121,-33.4097127986999,1258.74827846755,18.135411911306,4.79211529620562,-26.7061682814424,661.995772222216,10.5991364590675,-13.7915785879628,10.7809496056666,1156.98365065299,17.6748721668764,7.79065736400584,1263.17006221556,1298.55413854381,635.848200625696,-13.2468375130353,15.8694121854876,2.17274721242494,65.2543179559515,"nonveg_730",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999582767487,179.563108088968,-1748.39372287468,-2007.27203985665,-945.22266765057,1393.74715093726,720.550656426119,3511.94378067883,2098.4668403591,1664.50150529848,1781.43298487461,1918.65427916427,621.586550421629,0.994901418685913,157.39665222168,-0.0403756946325302,0.0162186473608017,2.51329660415649,-1.15779280662537,0,664.574123598094,30.7655780540061,-19.7200839801137,-53.4648640394647,1256.33548218212,-15.850358806527,92.2502461462319,-32.8497813153235,-1245.98973688599,-1393.78243512879,1062.04937220608,-3.84056703627419,84.5869225522952,-50.2403985988691,773.388407741946,1131.52338069075,-93.3607091384758,1311.81878913081,28.2177549869066,-54.7523190339105,75.817098825584,-89.912629788286,2205.03320947158,564.958373832424,17.8203434773621,23.038937436447,-39.0013916867725,3085.14034981585,2965.73266825546,1056.12923121363,46.7260294108406,-21.3401715431493,-74.2526919390179,812.969411469154,35.9383486575508,-13.4874074405014,-54.1748786117771,357.258962836797,6.82711091672651,-16.1656897816373,-24.7625788241037,1590.51268415997,18.3179868970243,-26.1124301744473,1918.65427916427,1879.8512793975,433.965335060621,-15.8516927742249,17.1964224907152,-27.169928199256,73.5402994021211,"nonveg_866",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.845862925052643,2616.03552023597,269.704164033699,1031.40853513378,4.60544505754028,6284.05810485561,6536.39368640519,2417.64817878808,774.569599880069,718.959258774115,558.068293389067,733.394951111477,-83.7836009639129,-1.17866659164429,45.0352439880371,0.00960821844637394,0.00903204269707203,0.833763659000397,1.00861120223999,0,1593.98972164015,25.7287925883226,24.2326088367255,-66.8004061217084,1912.08445609172,27.8727705757011,-0.39017075286406,-79.6494683975572,485.382177858083,529.686649148673,1409.22292309022,20.8587846767276,-0.588259071857806,-66.4822261918662,5502.37692589931,2432.93687500309,-96.5924367313398,763.99102786683,-11.2617667707944,-13.3831050958776,25.8688865045332,-10.0200748303888,2375.8331355845,661.207715981074,9.01329961405322,1.17714992357207,-31.4860817133845,2122.52441201308,2110.37726816515,415.176596335634,2.54856329059192,2.2262896615437,-19.7703141112207,237.216748832532,0.260104967739857,-0.131275059499132,-11.296035658692,183.22930028699,0.636576638168602,0.788349534233233,-8.72520477557097,607.055566016437,2.43621090197362,-8.5068913472507,645.97857189923,651.841021179883,99.1301780515356,-1.30995453605186,4.95650890257678,-4.17825545753459,67.0387689989247,"Russia.Tazovsky.Burned28",154.55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.998387336730957,2474.19935002577,-91.1394318637587,1731.816569462,-868.110213296419,4632.6382732494,6869.91974670551,2444.47185181867,844.288352354996,992.854792793804,705.517909624677,1149.1399082618,170.566999991539,-1.44109570980072,40.0963325500488,-0.0229689665138721,0.00555705139413476,1.35831093788147,-0.263751119375229,0,2285.61515259236,13.8953644441879,57.5301090743233,-27.0258786584948,3330.64630813028,22.84107639056,-53.5145501089946,-30.380645206167,198.290541355235,304.043958534178,2379.8760349603,5.34937161855872,-49.2076907196922,-21.245814505929,4960.96604813192,3476.24309550037,-32.8419182740861,2453.69044123486,-69.4669849414859,2.90819303365527,-14.7185954629218,60.6686593599396,2540.66686028523,777.181111081394,-3.87327787898846,-23.1482005237733,-5.52133924501506,2457.07840294584,2500.58822140441,752.800565511252,-19.130522587253,4.78562915741384,22.6900266858213,692.577350682064,-14.8542970987175,-2.47702027025922,17.978337580197,426.799951476587,-12.3510782044079,4.19407353130262,11.6384272085728,765.246118634187,-7.92707615198425,9.67206463257869,747.25778432587,880.774695311463,564.941977656925,-0.620621503496636,-3.72886031503074,19.4630413868472,69.347495999029,"Russia.Kolyma.OW1",324.111666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994853973388672,26.3956003147501,-1555.05372343332,-1310.18254653746,-486.023713186859,752.289908570847,516.726754706973,2458.5382197971,1785.528013479,1628.8691181242,1630.34928298949,1940.86405764878,651.127056504275,-4.34775304794312,2043.7158203125,-0.0957289859652519,-0.383901208639145,23.6059303283691,14.6033811569214,0,427.349386693814,2.67693771560304,-4.19844977115395,-16.1223303149915,1097.91701831458,-7.26992469234998,-13.4312379912435,-19.8317147878276,-1310.18254653746,-1139.46453081468,1069.03001024646,-9.43468887850865,-10.7768161136684,-16.4310924303164,509.341729532182,455.341419268715,-14.8709302234082,776.615214073576,-2.70223015971821,-8.23811453279471,-10.6737205470546,-16.3530077085188,1800.17007430366,361.010101299699,-0.929259645314422,-4.10444710483734,-6.65484406520467,2281.69171365095,2284.29717045248,363.96092290688,2.17634340570702,-3.6091123703296,-15.3363987456387,231.660841579053,0.825925935434649,-2.46528384346296,-10.4547092866886,364.287327111138,-4.1247410377951,-3.3938725978974,5.11680466202456,1481.51830799998,0.800893864895796,3.22438986609766,1630.34928298949,1722.00186208328,316.46521947387,-3.16691286713273,-0.661160534953549,0.496697772143383,64.6138073441157,"nonveg_956",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.852664470672608,2572.95619506397,284.134266261467,755.020190772271,-257.401057799308,5580.11227328721,6227.43932561643,2285.71990584597,714.642798851862,846.177015325839,625.222547270569,891.57527448438,185.86310765169,-0.22434614598751,44.3427677154541,0.0175461842688189,-0.017261449014768,1.92483723163605,-0.0938275586813669,0,886.865610311009,15.5863834231646,11.3915426360166,-32.7833536265562,1421.20769976457,20.504012016937,-2.12261029772267,-17.6242912747879,536.842084544259,502.962896604759,640.089051989709,3.19224999194772,0.0718847879080553,-13.2894207303926,5473.75211591852,1744.88627970989,-56.5246874558623,2809.87294202233,-63.1833402610971,-23.8789713232492,19.3307498564412,33.573963600982,2410.23503238989,230.410392271077,-4.17565055203823,-3.8326804009192,-7.35014786493902,2145.54140796732,2261.34063491338,474.774902739709,-8.58559529549117,-5.63950118841934,1.44403862315214,457.678156514331,-8.32780200455964,-5.69075887675787,3.1616062645854,286.835729734501,-6.11893721931144,-2.75847693080409,3.14421390337636,709.935189654475,0.930209540738528,2.32480812568563,729.996658287558,752.227842511241,416.971685609031,-4.41418638443153,4.00133843587045,6.56873566796148,67.0192293322572,"Russia.Tazovsky.Burned12",281.256666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994853973388672,26.3956003147501,-1555.05372343332,-1310.18254653746,-486.023713186859,752.289908570847,516.726754706973,2458.5382197971,1785.528013479,1628.8691181242,1630.34928298949,1940.86405764878,651.127056504275,-4.34775304794312,2043.7158203125,-0.0957289859652519,-0.383901208639145,23.6059303283691,14.6033811569214,0,427.349386693814,2.67693771560304,-4.19844977115395,-16.1223303149915,1097.91701831458,-7.26992469234998,-13.4312379912435,-19.8317147878276,-1310.18254653746,-1139.46453081468,1069.03001024646,-9.43468887850865,-10.7768161136684,-16.4310924303164,509.341729532182,455.341419268715,-14.8709302234082,776.615214073576,-2.70223015971821,-8.23811453279471,-10.6737205470546,-16.3530077085188,1800.17007430366,361.010101299699,-0.929259645314422,-4.10444710483734,-6.65484406520467,2281.69171365095,2284.29717045248,363.96092290688,2.17634340570702,-3.6091123703296,-15.3363987456387,231.660841579053,0.825925935434649,-2.46528384346296,-10.4547092866886,364.287327111138,-4.1247410377951,-3.3938725978974,5.11680466202456,1481.51830799998,0.800893864895796,3.22438986609766,1630.34928298949,1722.00186208328,316.46521947387,-3.16691286713273,-0.661160534953549,0.496697772143383,64.6138073441157,"nonveg_956",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,1869.38102065325,-733.241651090623,-995.522600679869,-517.404992764678,3672.86634829599,3957.33853858081,2275.37323932484,907.245184130625,965.912777824941,803.556844250943,1055.97243367045,-151.70617881084,-1.3141219218572,44.8876190185547,0.0427040842672189,0.0136973364278674,2.57613595326742,-0.939958612124124,0,500.008813123508,10.4596868773646,10.3740136694483,-3.04088890977673,1956.62118411295,-60.1594304096905,24.9436453770715,55.620720695901,-1050.20585130112,-861.828936112291,2173.2566496928,-66.3235170999987,19.4202468151595,45.3592666329626,3153.32334009386,713.67587365442,-5.43832894403284,2159.25730194448,-59.4520798317836,-30.5169744159033,26.2909135924934,64.077506182369,1799.67604033646,211.098781029913,1.62521447308089,2.2025643386976,3.56048132065145,1808.33987703962,1867.03702713424,461.047196558499,-2.59701271113813,4.95146127626777,16.5843588607293,273.854068911674,-5.67011452121905,0.585063490824709,13.0269182160747,211.427634931058,-6.32809929178302,-2.48138549701107,8.0832344977711,680.084389554084,3.52422618152567,8.15363755515376,782.82215504316,824.74849712018,260.656894863879,-3.0550554875509,4.32170802003414,9.99197952347869,73.224351849198,"Canada.BanksIsland.GreenCabin-C11",159.476666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.152959242463112,217.718806674803,-3913.91259127899,-3626.44106408707,-3124.76951971196,689.699957483409,1555.41520838062,1937.88188745029,642.696187932958,787.968680907235,862.978372752704,905.094760139764,95.6910892944418,-4.39111709594727,754.092651367188,0.116400212049484,-0.385829389095306,23.9406795501709,3.90344953536987,0,882.639117552072,-49.711759849695,38.2252294576009,-29.8992768762259,1553.49196684275,-103.56613112285,28.2009015448842,-46.8398492178448,-3626.44106408707,-3664.88665557384,1286.56024214293,-85.770682809529,21.0255957305981,-36.996236130149,1437.10812400425,1286.51767512041,-35.05931479702,1196.04784418668,-60.4616999330683,50.9129050234064,21.1911868784544,-34.2446706904021,1117.30551685535,655.852892028624,-41.3706625358027,10.7535142095796,-23.823127668729,2347.74594104713,2323.74480043125,618.935687062182,-37.351300397087,25.6165033498019,-15.4827982651504,352.794889936425,-23.1185028823475,14.344311328134,-7.59262181835024,308.02186243583,-15.8811750260863,13.6012663711447,-9.07377981865533,786.00586974426,5.21369697144794,-8.90593517278494,862.978372752704,831.30849289962,315.108274832483,13.7676365512341,5.26811611181875,-9.43532121434478,69.9794212598477,"nonveg_736",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
