"permafrost_index","spectral_EVI2b_earlySummer","spectral_EVI2b_endSnowfree","spectral_EVI2b_lateSummer","spectral_EVI2b_startSnowfree","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_startSnowfree","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_SWIR1_endSnowfree","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_green_earlySummer","spectral_green_peakSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualMean","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changeLSES","spectral_NIR_annualMedian","spectral_NIR_annualRange","spectral_NIR_changeESPS","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeESPS","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999993324279785,887.845198367852,760.241272779263,685.523747171608,976.73774948905,-3223.507877764,-3388.88728548957,-2663.672590508,2827.62038689809,2306.43871078196,2223.62332409865,2163.72080885424,2713.02673982535,748.578685038795,871.548226601644,942.131997459657,-293.681357280963,-2.27623105049133,243.761642456055,-0.00358042330481112,0.0422555468976498,0,913.539935669014,571.827963365688,-3.70385629671659,15.3961046737268,-95.3046605609479,12.4529209346092,21.370969586468,-142.749810134646,31.7093935723751,-3089.23210529087,-3001.5036010069,746.66913950753,-17.7316464492861,18.6255816378678,-124.444856584588,27.5632346209287,2306.43871078196,659.480909403048,-2.9438436796194,24.6597468511247,-109.913484900508,23.8403767358265,910.004228024988,-13.7188240865275,12.9200926132854,18.3609426756185,1295.01692908051,498.473561131515,11.4404783545343,10.9823302163123,549.305930971105,-5.65627067144284,12.4017449680672,9.98375254073456,363.723581913043,-2.40715604971724,7.96834218743692,5.17824877006168,315.047244689344,-5.65857199352341,5.82080530624703,-52.5078741148907,6.33022651640401,5.12373089845205,-4.04616164877347,5.01773679550521,-43.3123531708631,4.80726166885832,98.0198528355426,"nonveg_985",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999996364116669,1067.25177265639,377.729595349052,689.712103047163,854.517282764451,-2278.53657347312,-2003.90575629933,-1422.39994948987,646.461278179383,1272.76237133178,2777.87765657185,3100.53375996179,2721.32012039105,1665.4360158086,1284.83494914322,1500.37405362924,-278.35776924848,-2.77258658409119,317.928558349609,0.0358423516154289,0.00196787202730775,0,642.796439639911,842.480328273888,9.66974954054257,-38.2945603760858,30.9960439109775,-20.7988338465407,-62.9844979232795,49.1774875169309,-19.0632560415049,-2003.90575629933,-1949.39129105983,1228.3612615105,0.705613283032459,-55.834602795932,42.0887974982886,-18.3087211449193,1178.74026079207,967.992657600133,15.5314347476243,-43.9996662545515,35.4852655075126,-28.7556589653945,1508.37018730019,-8.39433887252065,-60.1679423683969,-7.8008604346659,2121.69651229298,788.996149545586,-35.8634613429812,-17.7969788728882,807.937712987337,10.5459824617017,-36.7244414994244,-21.510406892663,527.673573763792,8.01172074737184,-23.6630444568781,-15.2473423080969,499.954820142046,-2.27432242172701,-20.4508966756387,13.5064097711404,-5.21322971388228,-17.3000484847902,0.873063427859423,-18.8185739019926,11.6925144891009,-6.86886332855279,-110.25745827312,"nonveg_975",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.932565271854401,3174.17966650289,3153.42368646957,3880.46604185335,2409.12066560736,486.106756251204,759.032713446175,550.34426489454,6495.31164377869,4011.38596228155,2620.71280329301,2780.09681900519,2795.76076073828,754.073791893921,787.531552468975,766.471205721205,77.293270926914,0.153052520751953,21.1159339904785,-0.000769007939379662,0.000456058193231001,0,3417.19102387296,1829.78231303199,27.6923048485214,30.3537769602445,-25.1782978841443,-39.0569455532082,23.3330223954144,-34.3578987478678,-6.68410606128265,821.301095583811,897.583200251201,398.187132557174,0.273292481285591,11.6107856260843,-26.545808837145,4.47633970419139,5395.91526787196,2843.10475095988,50.62820029689,39.8009544298841,-35.8259782580071,-45.5141666532668,2008.22028589092,-47.2517863486027,-16.0820932874966,33.9924836001259,3006.60404261453,583.450880660521,10.3519018670341,-6.72233402515982,319.617375717914,4.88980483543431,5.25104455685782,0.157821619885567,219.858201951286,1.06842065886841,0.927984261953625,6.10556242486201,491.886801217744,-8.15389880557943,-1.63413223661696,-12.4549137782026,10.130110247077,-0.377458212534155,-5.27425110959967,-4.9572888319997,-9.97709450363834,13.6012334823034,68.8911766666667,"Russia.Yamal.VaskinyDachi-1",366.502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,877.046797860427,260.362422837471,-165.954021956429,-50.1862052363967,-120.709118954177,-1084.15984597391,-620.598570251314,2320.70014299003,198.011557941524,1295.79691839078,788.67200349183,1264.53717957436,948.308596705743,740.442673931163,804.647675979425,310.766474901332,-0.358220964670181,4.29247665405273,-0.0190614815801382,0.0162768941372633,0,367.799974666207,1083.68490178239,29.9107420353814,1.271377561423,-57.0360474622311,21.315822239695,-0.352815167988425,-84.6593598323991,66.7075030890137,-120.709118954177,-299.624823420598,1271.92087277136,26.0761160338313,-1.50558235995335,-64.4074861712029,48.1725363509865,1000.02334814153,2122.68858504851,50.6165142269526,17.2992701254056,-74.9863934163257,5.2032340030845,3122.79728053852,-22.0919061108094,-56.7703051519675,101.596559233785,1134.51560922449,887.90222531463,-5.65833190967777,25.5375651618554,765.041384421822,7.00625892961766,-9.03675651060281,25.3562457449473,546.924516416742,4.0365856410778,-7.18424962326762,18.8395361056957,489.386438091314,1.7541724930811,-7.73325125883865,-12.7327577793935,18.6383126772548,-6.49581008670562,1.47789460457098,-7.57313193150668,-11.9769381169974,18.0792391463563,45.2468318984994,"nonveg_532",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999558508396149,1399.46248525893,893.522538219583,1345.15860324807,511.982848798028,-2741.7506903166,-2310.95319784515,-3317.27068064083,2680.02572121441,1669.33370382423,2142.82387905703,2501.64617102163,2200.3434018941,845.972130683691,574.269906313914,633.696464765988,-525.951388278834,-1.13023340702057,150.8232421875,-0.0144088873639703,0.0333572402596474,0,1018.56205175295,887.4796364609,32.8696161652185,-16.3135250720998,22.3597122226633,-23.7703192120257,-22.73758912927,39.9113334371169,-30.6834990940601,-2741.7506903166,-2736.2878833818,1006.31748279567,35.2138868149669,-20.6597633868917,35.2231063124741,-22.6735522353394,2680.02572121441,1530.1885972393,52.6670678445621,-14.6899576576069,28.8609211027288,-37.3186795012589,1212.71003286233,18.5365509392492,-43.311072602226,-10.6144652368779,1248.14029736197,553.146492106397,-15.0720620245184,-14.7180222383326,570.707501822736,20.4516379006849,-18.328142106631,-18.8853837876106,395.420472810659,13.7494506418608,-13.142523788833,-12.8045706682621,347.776694721676,10.9178990834062,-12.4205962400599,14.0978457785326,-7.7026448793334,-9.70365087034917,9.67730965541905,-9.56183920854065,11.0201419618755,-7.35101095430879,-96.9499613463635,"nonveg_996",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.990371882915497,275.20218460581,138.975673672145,795.901084362616,-254.305982364097,-3824.88791468549,-3037.97725875348,-2079.56053890278,1610.26583354517,-342.168595240119,2119.98651931334,2734.68528804118,2615.27220784853,916.050145672847,840.015755643772,892.389031735638,-222.472812625605,-2.90983581542969,548.314514160156,0.0253587532788515,-0.0883591398596764,0,321.718707756652,1050.20706672671,13.9344254465765,9.93732615528881,20.4400722651187,-82.1156763363089,8.99852677923938,56.6275163310912,-93.5690755817541,-3409.20654800468,-3210.83277388667,1745.32737578271,-42.709765004846,7.71908055479594,53.0327556073147,-98.3638319915014,949.939617658332,2142.65100901252,34.002847707854,17.3770056812327,27.1737971753177,-118.859241386783,1065.15782572818,-15.510202145297,9.02086532848713,-133.144728216022,1241.13250769355,464.099860470814,0.704770039418798,-46.3429817225175,793.657702847134,12.2518467486725,5.49143279486669,-76.8373460909792,541.717606399275,10.5021878307976,2.08647821251993,-52.0965467969988,639.441334029143,-13.5500079881927,-1.74643878282131,23.7445588147276,-28.048533554213,-2.00090500076513,-14.1065338338324,-2.91889857308996,19.7271771677998,-23.5117002005859,-73.6182957898967,"nonveg_779",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.961778879165649,-26.4959258360969,-312.616929076631,-65.3082555053186,472.603264395925,3817.94548136116,4424.95173493901,-1706.6460742478,-132.573449323036,-1287.06925515106,0,65.7880029387859,56.8743030471471,280.951155793843,260.765252938089,200.584204375292,806.146925785848,-0.722232699394226,5.20403528213501,-0.00227405712939799,-0.000786529970355332,0,8.11506083322351,785.220193472556,-26.2683784332643,-0.0584696829296936,-1.88507028467788,-12.3654336785656,109.95700264076,-76.9077834606099,-98.3621779745409,4424.95173493901,3248.79324467612,6965.73828737606,323.961523286723,42.6562813120169,-41.7070239094625,-30.3503126788925,-998.155428320988,3036.95214091474,32.0758676772941,28.6870694715492,-43.2790989498976,-108.56850809584,7278.80758488581,-336.62114982643,-46.4739862201914,67.4150210381896,262.829992523634,600.660856234163,-2.35802383495361,-4.75274897555728,516.305332279273,-21.7374654300285,-2.44311505587284,-3.28940014693929,314.076582608357,-13.1182858859468,-1.47474002835251,-2.1090162898971,297.330987765904,-12.4188593363799,-1.39611143781052,0.25424289224196,-1.99657004505627,-1.06241593977654,-10.6807992324996,-1.1980125573174,0.221774794653332,-1.71458255711999,83.7202575635776,"nonveg_1720",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.70324053366979,1766.79195704659,1543.8956312395,2031.53812360226,1236.16596794506,-828.550143661033,-486.277097817545,-866.661987979044,4196.62635999915,2516.78148655613,1939.76869987802,2274.91716191829,2378.39884193523,826.345849513156,784.941785939121,843.142638653779,48.4482861843099,-1.00554798709022,277.678782145182,-0.0052585448914518,0.0210243674616019,1,1873.32766584255,712.955343450112,15.8434520766692,-7.27737579233229,10.6809045466504,-23.932672948135,-16.1638752257075,35.2643577086514,-27.7187203795469,-505.183573643909,-534.131971480725,807.969975532267,6.14226523731785,-16.0147164656112,29.9248139086025,-24.305881878203,3813.69747891955,1357.94863313388,30.176636291864,-10.9479854080053,18.452787115949,-33.4404907933874,1853.26664609885,-6.63006413651672,-33.802473042513,-13.6837506379822,1972.76727945707,526.337854052933,-8.38084104552716,-11.1358998486159,1012.00534531084,10.8538924558251,-15.51685833371,-18.2431115442563,679.002275157023,7.62385259467794,-10.6870796983214,-10.8188257378873,340.898419749099,-1.75259456813876,-5.69634052571423,4.58145804451286,-3.42164810757046,-4.93269757031073,0.343861774661885,-6.35375231556339,2.92299125810782,-3.86818273357454,-74.407903,"Canada.ClearwaterLake.LS1",488.65,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.977344115575155,2096.59806501251,1962.45222414163,2341.53123339731,1023.47055717101,-707.883820202169,-560.014586989701,-1622.02186314817,5168.89140658079,2258.43798950699,2077.65678927273,2171.2845233182,2308.25204204968,798.996206293291,736.186545729672,792.73247077078,30.0137949353065,-0.510872520506382,17.0602306789822,0.002929457075273,-0.00372477279355129,0,1742.52198825748,1662.5214297234,24.256559068441,27.6972356104153,-54.8120337355956,-1.50905563433445,64.3602866383461,-125.577850539477,38.3473172873855,-1149.83144603156,-1113.33568985465,1782.99212243243,17.1486081618567,38.5698956641568,-81.1243873654736,21.4792014933056,3867.4210636155,2896.0918503787,40.2471667647298,50.2557035596046,-88.2357336898432,10.9794544223003,2219.73848922669,-42.6268129795662,-9.83407064010993,79.6460331666699,1785.50766697482,695.270156206604,12.0919428457535,2.93773012140486,289.208343438088,0.964280225917477,1.66663743196895,14.1554983391,349.569630214487,-2.22454133013302,-0.497045702476619,18.3776844259583,229.875035563779,-3.5745428311873,1.96993687217153,-14.8773037396062,11.4466142302556,2.34319090649996,-5.20968966837934,1.18911787154527,-16.0898107792984,14.476183899452,-148.468478395556,"USA.NorthSlope.Deadhorse-C15",63.0011111111111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.968182027339935,2037.36770672389,1537.32299786966,2386.96896368636,969.149119765401,-1980.81396656043,-744.186378616589,-2514.07146757321,5073.98211353635,2393.73946986326,2466.9715374925,2493.38297409023,2429.28682715711,711.711255953217,686.77523419736,735.242325358397,-142.034674678609,0.658477082848549,118.190130615234,0.00843366514891386,-0.00610742997378111,0,1839.11541244286,2091.82195234844,36.3897726931599,35.7420187671313,-48.2191236842431,-51.6364407637283,79.2104549755217,-108.043644853311,-97.2958955408523,-1394.96465825473,-1548.89264024186,2778.98221003246,45.1235994336145,50.7033733261256,-75.4038639333018,-76.9716254118536,3802.28793807711,3334.13029027591,55.8439721110453,59.1260378984689,-76.5115436924791,-72.3870462888599,1226.08727883099,-29.1304815860402,-3.70584229456155,33.6950831525261,1915.28822846084,973.063883916807,17.5506550713463,-27.0845671941076,212.03388177713,-0.0422786101216373,6.81387534368207,-1.2669766910819,189.022593039357,-4.41116887391393,3.02647914077323,4.49379087579548,163.20064845237,-0.333077659681023,4.57232668821767,-8.44757769068556,-1.15246045357149,4.59720390841256,-2.08310779720692,3.62152784581402,-8.42033948126159,1.02128661625831,-148.721027779,"USA.NorthSlope.FranklinBluffs-C16",426.575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
