"permafrost_index","spectral_EVI2b_endSnowfree","spectral_EVI2b_startSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_startSnowfree","spectral_NDVI_earlySummer","spectral_red_earlySummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_NBR_annualRange","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_changeESPS","spectral_NDVI_changePSLS","spectral_NDWI_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualMean","spectral_SWIR1_annualRange","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_blue_changeLSES","spectral_green_changeLSES","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.929984927177429,2183.70142925868,1550.96598168974,-439.694625448254,219.004389500362,4511.29792620942,847.924533364573,622.400229609666,-196.093698735379,-0.996234758032692,2077.85887437106,42.1725131588971,2428.84677616972,2239.66433662879,-1.50255218741422,-9.02014351197956,4869.06486290484,19.0602415729888,18.5004337407578,2537.2652886595,10.1374066308517,-2.6065750575529,2366.87940530767,1010.09534623894,-3.60077125614197,-55.3362477180213,699.015177702635,-37.7023581555156,-4.98632288709507,-11.6730595273705,-11.5560674091289,-5.03106268708267,-8.0280825323432,8.85169840226369,60.0866729984983,"Canada.CoutureLake.TDO4",314.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,305.441365486421,743.047414092819,-1882.95492162462,575.343162759782,349.633941496192,1983.9569288263,1786.34281365057,9.66561002530486,-2.39002919197083,519.144648988636,-20.7657859595455,3107.77575437577,2984.19952295591,-119.367980918236,5.20004781016129,846.786043829797,19.8860840933442,48.6769621152653,2139.55155791384,-29.9416611375327,-4.74869525913082,3281.54595288731,447.276951424861,2.94031988961691,-74.5461585708102,326.75509037027,-54.4591817283783,-40.7368840061139,-24.0604250905486,-20.3674610989297,-32.6646157905224,-7.90456460702924,19.6951615663592,78.4028132628495,"nonveg_752",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999984920024872,879.355032992809,179.152143145291,-4080.99182633652,-4267.2751814645,2298.97138152271,1003.38817333039,703.968832202488,184.726901279793,0.708070516586304,847.084792145339,28.236159738178,1154.20437904757,1109.44699894458,36.9815666314861,-30.8688798249746,1444.41677764116,-27.5662775445661,-0.644884162585072,1137.18716531705,19.7002277266601,-15.9180101054378,2515.41213202835,773.623794766017,-20.1237076895542,60.9272912528568,466.341609011729,36.0540221905658,11.0365664118126,35.9483777661492,32.7245842413831,10.2224324371185,-9.65868842348078,1.43341172183864,66.8623428856176,"nonveg_867",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,778.147314505425,709.491216103065,-1933.61726821548,-476.973038715826,-24.5425960570092,2816.60168333067,3008.13113568067,383.853686782487,4.31064796447754,794.262953993987,-29.0242742236651,2344.22333573867,1946.97041795176,-77.8788167180703,45.2493091508485,975.009299570891,38.5853897234306,-208.135882450291,1477.25043683255,-16.2503702436522,18.6067590677368,4580.6319188842,747.711369052303,15.9366269752844,175.349596426427,916.244053466396,121.293874994577,-17.7738918247692,42.5773676516631,41.3841021685913,-9.42286936714627,7.366517398077,-41.3453546719505,78.5574845545391,"nonveg_733",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2486.87203347465,1498.27340631664,1091.54446265586,-1232.89387964803,5634.78158927493,623.062880730539,438.066423724878,372.731843499324,-0.714103364944458,1318.10905565967,26.1713265174775,4072.71646497016,3227.39340566476,47.7052518982773,14.4720578317565,5110.95102880791,-0.0960226906854587,48.516362916492,2294.40879692395,14.5024420753756,-9.23822230512075,1167.64152824765,820.043274145327,-22.7789798373702,20.2501977335262,604.977865647899,14.3486860834236,4.13809771853281,8.06081564233401,7.19982148545476,3.77698734091146,-8.58209827281993,17.720647158207,68.8340849990064,"Norway.Javrresduottar.EC-Salix",1706.544,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,2568.634949147,1716.04966381539,991.509082276356,-1280.3782124103,5249.19205990227,511.642995159969,533.481124723218,-248.928134903705,-2.00438423156738,1392.1158690439,7.08461810266657,2696.472475689,2244.75663418359,7.19967062873278,45.8053189443046,5261.26857374448,45.6378964060292,20.2616287698684,1993.94160891035,-1.7202330832088,15.5875703727669,1765.61591612704,465.761648483511,3.12792462050083,-14.8062893697269,401.261600768064,-8.72261028363298,-7.07838044487594,-4.74765009463212,-4.67435977543289,-8.66442406152083,0.98483633734077,9.07773051915269,68.8343165990064,"Norway.Javrresduottar.EC-Betula",546.464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,1318.09526007969,1211.47337045618,-625.354390840808,-1151.78802799673,3450.47154035229,1120.0610737239,984.535005513788,-216.638882908901,-1.55743416150411,926.537373023867,14.2780002010992,1716.7649089708,1272.11448968652,-3.13708330285128,29.5744540468838,3053.19487424792,37.2238090838916,17.877346713673,925.633152953083,3.66688282602901,10.6169468634324,2325.69996432172,437.062686314679,9.60964478551175,-24.3269197141601,353.916218903677,-20.8015367750276,-5.57766605260156,-10.4824266741693,-10.556097030188,-4.76351025331384,4.89985741880442,10.8474304443163,73.2213888858645,"Canada.BanksIsland.GreenCabin-C00",25.0166666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99794465303421,2338.6963310598,1822.92147326235,-29.4393441828803,-1175.83945583276,5630.28628145207,681.462926909375,500.190297780904,94.8594782292616,4.44892978668213,1484.53644323706,39.7529120314972,1195.16017243931,695.521677629643,23.0337977376571,1.26154176709217,5506.79498386238,14.4185757187073,-18.386706484436,2060.52364158804,10.4376846945353,1.02906927638573,2381.55931447376,398.575209099741,-9.95078239122011,8.61341717453005,472.654120112449,11.5488684161501,-2.16487402906768,6.20042216149934,5.24110308422459,-5.94981713863941,-9.32856825091309,7.31678806601565,69.2649799990253,"Russia.Kolyma.T2",146.792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999622642993927,337.272609575176,349.890234971052,-3305.85515079393,-2720.45190756584,722.797627109009,1087.42373839705,1096.78926499841,-32.954546527214,-3.68068981170654,300.740562428724,1.11184083207791,550.562857334563,585.403243228091,-3.86536833110355,1.56583256714693,659.941477760759,6.56513763127608,-36.5287787191373,638.184578323816,0.210983133279269,1.83608653834783,2272.92960375248,407.711357251474,2.61991736709852,10.3136325507889,306.164793275557,6.74788289789349,-0.857393903152785,12.3490192114548,10.9056380606131,-0.462411190521047,0.334483092905706,-12.9471913483988,64.7705962881553,"nonveg_790",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.976205229759216,2446.55118123264,1119.97780716956,829.799138902786,-925.63583303999,3644.61896506773,880.960825178816,612.650840995738,-198.135274244036,1.47469544079569,1986.79368591251,4.18832428763141,3683.08027373154,3690.67210369445,-29.8014277321273,45.2710211033349,5950.94230178077,62.1725683613945,25.1305083893933,3302.40408224718,-3.73658983659604,13.1892216253115,2237.90597385314,550.030242329229,2.38421767624972,11.3416635138122,377.512973107524,10.8001849797993,-6.19851925980358,10.3566497696891,7.75010479930404,-6.04939944462167,-3.75914002246112,7.43987772094324,62.0825109386499,"Canada.DeceptionBay.TH7",766.46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.96819075345993,1721.56713081636,706.756629338115,-496.711183323921,-2589.78165499288,3309.80592559548,837.749539934179,770.696409552367,-244.779085076365,0.446505463123321,1305.66828597531,5.87232485720294,2882.28924760361,1720.6836843598,-0.870829387932498,44.1425767802398,3376.4060547218,57.7826822801279,16.61466716021,1700.11792075876,-0.31337723000622,13.5352774449803,2473.16629940097,289.083216984287,3.62078094385598,-4.81132351225455,404.847131387429,-1.56543262124031,-7.08992638927932,-3.48272187525545,-4.11315224553449,-9.85703158380326,1.99767289401145,9.57042765179681,69.6739499970433,"USA.NorthSlope.FranklinBluffs-C17",120.194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.999924220822075,3359.88017175386,2532.8836977682,928.176045266071,701.921358911829,5563.12083175081,923.719669179775,741.385340896471,6.69934506480989,-1.32189077138901,589.010022058709,11.0872583739845,1497.92602801712,1091.69184918777,-1.18063315999822,2.12250960792436,5597.71680132397,14.3180067098729,-55.7699263455733,2112.10170820599,1.46195222689706,-2.31021929187659,2369.93288458521,550.608154473297,-6.09303931516398,35.5691326930573,402.11922814728,24.7175361153715,-5.106198715303,19.1346462883117,18.7968895830472,-6.38631805238036,-5.04313550679736,-10.5219743799544,71.5942479082177,"Russia.Tiksi.Bog",858.305454545454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931943535804749,3231.82407457748,2132.37492084464,525.343111140935,568.324891954832,4962.57145184302,762.641712454102,718.818084264665,59.2482538355725,-1.70585572719574,1717.64803022039,38.3750128959097,4141.33058182076,3346.58429355737,48.3619494111455,-24.8281378421182,5979.84826150576,17.7328918689028,-6.31818184512537,1592.84549638675,18.8690927682965,-0.849945128251948,2545.08106373962,1162.78092875074,-8.66769248885492,33.4889360920324,977.892944513277,41.3081005838069,4.62573009189467,36.5549614747508,38.1992027065533,9.3793944164542,-13.8834299716153,4.77716420501152,70.2956833324037,"Russia.Yamal.VaskinyDachi-2",462.096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.923044800758362,2803.6152232662,1700.24795576414,817.268254128861,1798.69238997419,4957.53536217667,855.949080431459,461.172608319499,199.578076669377,-2.29564269383748,930.599820235464,7.29542259499243,1206.00814817627,988.15134246876,-6.47808576611766,25.3372139094554,5842.00544939139,37.6781454610617,-18.7938998812647,1876.93852118366,-7.41015803422652,6.00740996926522,2037.88920527033,535.921531077833,0.00262387369366479,2.57662529527414,394.643420628775,2.49725887963236,-8.28020665579488,6.79342675077358,4.41802741047664,-10.4411912341283,-1.01310295874429,-0.863551812648295,60.0610289984962,"Canada.CoutureLake.TDA7",507.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,661.457317639994,1368.44565951889,-3672.76981813072,-535.83417198692,2547.02467207202,784.55511509145,698.939853092137,611.627412133738,-3.51582336425781,1553.79019309317,-46.2974956111234,5924.48191427267,4963.58019459536,-82.2783301000957,-1.80306358276593,2547.02467207202,23.6767687011461,-54.540789814338,9084.58020885783,-40.4970536771883,-1.19047291860115,885.507751328899,1588.43998605664,2.09557823728878,-15.6486953012819,1007.33675400375,-7.72917190305611,-20.5951301848022,-1.85255283431699,1.96761547925332,-21.8870886800983,-4.75640344440628,-13.2136620352518,67.46882946735,"nonveg_991",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999999940395355,385.110263890017,537.40831131285,-1069.33876880153,-1488.52064608836,455.811585941951,2096.65383638777,1951.86406259411,-651.116428007209,-0.604909777641296,724.300831839457,-7.11221494761589,1084.1249737331,973.447034281555,-18.0085895984737,-0.451853840016669,581.84011761613,-3.45419440786656,295.03091107954,1362.43530974884,-11.0826302237101,-4.80166778528437,3641.53646136024,531.79001067482,-7.27854241735126,-94.8533749414084,490.490544369828,-61.9060632696239,-12.2666741932006,-85.1894192944955,-74.1658504597531,-11.9998175209622,-4.67063786431161,90.967216140168,75.4835272344022,"nonveg_583",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999980211257935,1318.09526007969,1211.47337045618,-625.354390840808,-1151.78802799673,3450.47154035229,1120.0610737239,984.535005513788,-216.638882908901,-1.55743416150411,926.537373023867,14.2780002010992,1716.7649089708,1272.11448968652,-3.13708330285128,29.5744540468838,3053.19487424792,37.2238090838916,17.877346713673,925.633152953083,3.66688282602901,10.6169468634324,2325.69996432172,437.062686314679,9.60964478551175,-24.3269197141601,353.916218903677,-20.8015367750276,-5.57766605260156,-10.4824266741693,-10.556097030188,-4.76351025331384,4.89985741880442,10.8474304443163,73.2213888858645,"Canada.BanksIsland.GreenCabin-C00",25.0166666666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
