"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDVI_earlySummer","spectral_NDVI_endSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NIR_endSnowfree","spectral_SWIR1_endSnowfree","spectral_red_earlySummer","spectral_red_lateSummer","spectral_red_peakSummer","spectral_red_startSnowfree","texture_NDVI_peakSummer","topo_cti","topo_eastness","topo_slope","topo_tpi","trees_presence","spectral_EVI2b_annualMean","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualMedian","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changeESPS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeSSES","spectral_NIR_changeESPS","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR1_changeESPS","spectral_SWIR1_changeLSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_green_annualRange","spectral_green_changeESPS","spectral_green_changeLSES","spectral_red_annualMedian","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999999821186066,628.016135682609,-3338.4411596306,-2862.41891724964,-2528.58261000612,-81.6156637723202,718.453295163965,1340.59223340659,1012.4896873608,909.621245652464,1442.707447248,704.795324082208,752.660679667531,687.775429745242,1204.89319674243,243.836527932084,-3.87949728965759,0.103764846920967,28.9719467163086,-6.13138103485107,0,365.653946231952,1061.42520827427,-31.4535572658609,24.4546897021709,15.1664913753487,1429.36418966218,-47.6454729887392,16.1134877089247,16.4784222537497,-15.6618009250233,-2862.41891724964,1477.27803536622,15.2400411783638,860.54286076186,770.092482584179,1422.20789717891,-31.4052841511394,35.2937210042942,-29.6256637258394,1731.4485632381,-57.7149521079368,15.3360286999069,23.4656571733546,-10.962685378661,779.990673117418,-25.9996891039139,9.84944916483459,1565.73642385005,700.633454229129,-23.3544484743043,15.7869257876111,-13.3272432500285,401.64426429428,-13.3881421431427,9.53772467367461,3.35142822375381,-8.9916582591596,615.97435322724,-19.4948804445626,-1.00412709323755,498.445001561433,-1.48533135570195,-0.804096124917724,707.565196156166,-16.669929088674,-0.549028849579522,3.24426249611444,-2.14740397673167,129.017730140064,70.2094818382085,"nonveg_932",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2347.25542563979,465.952292525733,1258.53769651798,1406.76775286119,6004.3931426305,5900.32327423737,6387.09797463702,6521.93781170658,2732.16589868937,2153.56496669457,658.229851843901,680.928376815406,525.940107373184,807.691104452607,190.052662795863,-2.47619340419769,-0.0482195755466819,4.67127385139466,3.40208914279938,0,3339.70083119052,1435.07091032175,22.2263734280854,15.2781233902412,0.564818917049848,1723.89080615982,6.09647626756048,20.8160664963013,28.6779972210413,22.2570545574637,753.789889745484,1424.27523791328,18.8712964608867,6067.07466343785,5547.98896724542,2280.52929851154,55.3382751742963,12.3292538472196,-0.0762070317526877,2211.41550128184,-60.4504581728476,-6.36912886993733,30.0462486208119,18.7731206305003,557.758695691937,-4.33126954212995,7.93117038973251,2180.73727360722,410.777896939843,-10.468076078733,-1.9215113629898,6.18168426916509,385.706721570118,-8.88501524403072,-2.72062407403249,11.0269186504647,7.84181735497546,481.698691838759,-11.7669676990989,-2.7467281696616,288.115531402162,-1.98768230434338,4.53799899645666,624.643676627704,-10.4348805643142,-3.17426927388515,10.6853400493628,7.41968543911305,18.2612354,68.4382379989887,"Sweden.Abisko.VJ-BirchShrub",647.292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99519670009613,798.674993974274,-1906.99581743098,-2143.60713712806,-1977.79671526011,1397.49521385654,1083.01757582167,1424.85493490879,2207.51189082507,2238.96016099358,3545.76969655781,2043.11738076622,1909.41863551418,2144.95122697147,2151.13856388089,739.070782410712,0.0171347204595804,0.0207344125956297,1.70387876033783,0.820266723632813,0,921.996921611626,749.621982939227,2.51570555315325,16.3798688901202,-28.7879600509195,832.648063451189,-5.27110994399829,21.1197029846148,-37.217959550974,-9.0402661963143,-1906.99581743098,832.293404128166,18.6150651384715,1397.49521385654,1465.98415213986,1124.4943150034,5.82109898610585,25.3130211552667,-18.9909643937288,774.924038162305,-19.414974861632,16.099928776815,-36.0531993288626,-2.18333057723698,566.133722004633,0.844962391495682,7.58736490968229,3929.40842349533,755.363883382583,3.1594106379408,8.55573208340296,-14.0593741480289,616.795331019212,3.81266580997729,4.51295117905094,-21.2320360834181,-13.034371195427,347.008489365754,-5.18211233036187,3.61670826537902,314.781213542129,3.45530424037889,-4.20142838204284,2043.11738076622,-3.4845542940216,3.18230769391393,-13.0851439698495,-4.20082449944994,-121.363775182206,69.6427545195129,"nonveg_849",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1890.43482846785,443.971808833681,2453.05085979875,1962.4818585227,6201.4259679463,6244.46316302038,7073.8600014141,7852.54786687013,2513.65970884845,1612.10522765698,283.041655356515,263.518741691687,558.447440737014,277.698198374615,109.76416030264,-1.88295340538025,0.0407422917584578,3.71982701619466,-1.00163343548775,1,3251.86251764168,3109.22144527996,60.247845494665,41.9930993690325,-42.2557114492057,7596.84882071282,141.010226921142,87.4189678963676,-83.8690808079358,122.489904825064,1923.76067757087,7016.58526653173,83.0267666615243,6512.81258797942,6116.09907842797,4737.00009415707,95.7046725094128,60.1890296411188,-27.2625035150191,1843.28432081797,-30.1035817840027,-24.8962185847419,-0.81967447319697,108.428489459881,2066.42257294034,40.8432655574626,25.8667940713051,1677.6932500749,503.525647931018,4.64072519426613,0.303114229654739,29.6191557606481,540.453870633741,1.59688653135054,-1.42758119384692,-14.6920572975715,31.791404154926,2965.17689166687,0,30.2182911427241,1670.6961256591,16.175567776063,93.6554849183687,261.572401266591,8.71908004221971,11.728125459436,-36.4513933106463,92.4366918718045,18.265221,68.4382449989887,"Sweden.Abisko.VJ-SalixShrub",842.316666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.153296238183975,2360.87307602061,43.5342118665861,1205.51017127284,1075.89209629851,5553.96053077063,6096.06654744751,6266.76174242707,7283.11079891067,2689.43148919652,2191.00150946501,533.864194971217,423.025505107727,506.363360142064,801.307052520494,122.188666821974,-1.65724380016327,-0.00829767696559429,0.478866600990295,0.358228942751884,0,3336.7687588094,3298.14875064898,49.8324111410737,41.7828319325091,-86.7313171804271,4891.14034342552,71.201643670961,64.6633658686366,-117.619936955186,84.2433748691213,144.876335476235,3996.06672754769,56.9321124873599,5724.46973257445,5686.6632462854,5209.56525470758,85.471774766072,59.2383711980274,61.4949167055114,2856.61197343716,-9.32473097535204,1.28606021214882,-77.7210947692117,150.347998601956,1377.62516090923,17.3492917294053,20.9180738514065,2128.90696651192,1024.21717015597,7.24839515672297,5.28257001112497,53.9061668503141,727.943175362134,2.70491428968768,0.578805613743416,-29.4106973771153,38.3127987032702,540.801965100425,2.22529644540217,2.46888900350568,512.794483937558,3.28626538716507,26.9891833651347,567.92886700706,1.13851512706077,1.27333019003018,-20.3269950779746,32.8195457117342,21.2505376,68.8111647990053,"Finland.Kilpisjarvi.16",716.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.848006188869476,2607.53613153409,687.270697153508,325.48107660973,1071.52343774133,5862.7484485569,4842.62634484466,6186.43055337721,6660.40181623817,2175.0309391797,1977.26744289306,682.34610014666,647.39229011922,614.589998689335,741.842781624934,486.776871698674,-1.43900388479233,0.0100705726072192,0.945201595624287,0.882171173890432,0,3133.7692230913,1528.66039479177,31.673627022206,16.0970103150369,-39.3513057727452,2223.25142983453,44.0764581123322,25.4001490699969,-41.7017420082011,-23.949189597755,839.846844890817,1670.61478492385,20.5138306745946,5951.45479984659,5852.4978558556,2276.24395808258,48.2803589475499,22.8522647425308,-45.297987911164,772.074595193665,7.46721137132562,-7.55433018421994,-26.5168014649314,17.4684005151034,688.412805193405,13.780607556866,7.7322926054279,2098.04944809261,392.138539432527,9.97978565243659,1.02459419070334,-0.769560391626851,234.573374577905,5.38909690841346,0.196772293910357,-11.5650160681794,-0.163652660715866,190.762397468388,4.69597231570066,0.879802635840562,159.126502515321,0.733896817208276,-0.292929474094962,673.772323684413,3.3005178133841,-0.00672076157539792,-7.21140079586307,1.45327227133786,78.9522933333333,67.0329443322578,"Russia.Tazovsky.Burned28",504.643333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.892660611205631,1631.08904069879,-1254.54728931572,-988.916347558844,-883.84459678032,4319.53238165322,4546.5001337768,4687.44814794862,5143.85941263124,1976.35308094202,2409.75267385482,790.850560279207,659.724805188438,713.931608648159,901.601934833151,214.256531283845,-1.25860484441122,0.00551302668948968,0.724423984686534,0.267667189240456,0,1928.03969247584,400.504150712787,-10.0933935792499,7.17319458894279,-16.8083434250374,1098.00709996596,-30.5001972212766,13.7738979369849,-18.2426075157274,1.79742005593587,-1521.61288538822,1300.04007213105,9.79318035585733,3807.27220507534,4076.09824404723,1112.36994707647,-30.8208474677681,13.3831944111388,3.73690030420509,4015.50126650098,-80.0788289701743,-22.712962447572,-16.237989611919,44.7516623547146,446.610576332521,-8.93673906584681,0.972078314235721,2174.90065410622,886.619510827878,-16.6943553415515,-3.17182676111226,8.06442282258807,689.429829388185,-13.6340366423762,-2.52429830053425,-5.8447485079374,5.60352032241796,486.975848079905,-9.6544154502097,-2.6092778310926,422.531396497247,-1.69261000295243,3.17070128744675,686.641699992876,-9.20424396318355,-2.2604373777132,-2.02190199951636,5.5201700456216,-74.64641098,59.5526550084517,"Canada.PayneLake.TD0",255.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.790416896343231,1793.6482898691,-212.094540577151,-17.8661056897835,218.049973924225,5106.46490559557,4931.38303448579,5386.8112077786,5596.70270952221,2356.92508901193,2382.42447243959,843.363019472528,660.262452788566,572.601394527303,1077.2954916765,171.30409271477,-0.454868727260166,-0.00104423741706544,3.05490933524238,-2.39866344134013,0,2894.28896553553,2173.13299616107,40.3768660374773,16.8108443878139,-46.1855050995987,2831.76266375068,50.5248603257361,23.9952097729659,-51.0588984373937,9.03357333550542,304.88302722773,2173.21588176437,18.9144160324944,5349.77268174577,5322.29568839948,3405.20392718264,64.9194052867074,24.6912243759937,0.13391760899626,2703.22324993473,-20.910032745195,-29.8847545035828,-33.6096232383121,50.2934384778456,787.53117253191,16.6786351394293,4.04586940088409,2189.28599483366,717.343808895374,7.99216000143718,-6.34197055287851,19.9335761633526,543.942544971453,2.29403629722244,-5.95140405201732,-13.8169213475998,14.79974532433,400.046173263089,-1.01823525374783,-4.50205762019166,360.618554680265,-4.12109349750213,9.41962568406222,695.586980096427,-0.524472889734798,-5.94448012229518,-6.9000779688514,13.4794421704246,-76.2135300000001,57.7577439982719,"Canada.BonifaceRiver.LSA6",595.06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.994365394115448,767.901488325086,-3402.30385934062,-2786.07168705282,-3479.95544772415,674.822796914629,1289.92440401934,1184.01186643704,1565.873607475,1282.07499960832,2354.91835187088,823.536406096115,835.415053811228,941.685506762939,1354.34426550713,-487.456493163772,-2.27359247207642,0.0410287827253342,9.87068748474121,-0.528382062911987,0,458.041246889379,748.382711224545,-32.5383787488933,26.0292012147169,-16.8443204889245,1656.06737513553,-71.801478678586,9.22053927553199,-11.4055667823835,36.1755013538053,-3245.5526911419,1644.96497519928,6.81526818255323,1184.01186643704,1174.84464497832,891.05081056037,-21.0768588317814,38.7413395895813,5.29562687911462,1320.33886445977,-57.4060375852075,14.0771556411788,-15.7103919160463,30.0237347167369,858.519087744861,-37.3269168584722,18.2845298840834,2406.37865210837,510.048232233388,-19.0529436496666,22.1760100971038,-2.57301501187462,385.398629761307,-7.09454127539422,13.2816205385482,-11.7588668711393,-8.09900796048297,464.548692886598,-19.153536935783,2.23884628213013,454.198701000844,3.97140085930156,6.21458866898614,941.685506762939,-23.0786025830877,5.13691742029666,-5.59318173430054,6.25529055391829,-67.1201869385929,63.7905246718426,"nonveg_874",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.974584676325321,716.678939111931,-1824.12159020897,-1864.09181546846,-2412.27791061406,2238.48624075019,2360.86006120369,1857.52245805118,2490.89125313313,1951.4855380065,2900.61198459236,1290.71492054868,1058.4060495417,1104.29475732281,1440.77924411398,259.174487819959,-0.844058975577355,-0.0854441192932424,5.74790903925896,-3.41900079324842,0,1197.20495744328,781.531757625628,16.6831315477412,2.85516239289949,-11.2895214633273,1136.30106140015,4.15328843887311,-10.337030579626,-5.00720988536053,-43.5145933213378,-1814.48190648041,1001.01776948602,-8.83205809003935,2569.10249327206,2187.35572308734,1847.8266999783,45.3158827508718,0.879784748585769,-50.2522918214896,2173.21553128137,-31.9860601074993,-21.0071183280853,11.7360181967834,-14.5195099075303,246.988610422585,2.96010374929874,-2.02736329849482,2509.9927102149,407.209875646152,5.84477744419863,-3.10077491477475,-19.7991219980397,336.097952497966,4.58751455198336,-2.69307963409261,1.36480198644369,-16.4987996629649,528.379768316078,-5.77118046413257,-6.03847575805566,368.689193204389,-5.66025848244275,-4.66996810626913,961.632504348352,-2.32931314015113,-5.53667195623294,2.69192800433711,-5.35021288808728,-77.907827,62.3924519986706,"Canada.Ivujivik.TP12",1000.04,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
