"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_endSnowfree","spectral_NDMI_lateSummer","spectral_NDMI_peakSummer","spectral_NDMI_startSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_NDVI_startSnowfree","spectral_NIR_earlySummer","spectral_NIR_lateSummer","spectral_blue_peakSummer","spectral_blue_startSnowfree","spectral_red_earlySummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_dem","topo_eastness","topo_northness","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_EVI2b_changePSLS","spectral_EVI2b_changeLSES","spectral_NBR_annualRange","spectral_NBR_changeSSES","spectral_NBR_changeESPS","spectral_NBR_changePSLS","spectral_NBR_changeLSES","spectral_NDMI_annualRange","spectral_NDMI_changeSSES","spectral_NDMI_changePSLS","spectral_NDMI_changeLSES","spectral_NDVI_annualMedian","spectral_NDVI_annualMean","spectral_NDVI_annualRange","spectral_NDVI_changeSSES","spectral_NDVI_changePSLS","spectral_NDVI_changeLSES","spectral_NDWI_annualRange","spectral_NDWI_changeSSES","spectral_NDWI_changeESPS","spectral_NDWI_changePSLS","spectral_NDWI_changeLSES","spectral_NIR_annualRange","spectral_NIR_changeLSES","spectral_SWIR1_annualMedian","spectral_SWIR1_annualRange","spectral_SWIR1_changeSSES","spectral_SWIR2_annualRange","spectral_SWIR2_changeSSES","spectral_SWIR2_changeESPS","spectral_SWIR2_changePSLS","spectral_SWIR2_changeLSES","spectral_blue_annualRange","spectral_blue_changeSSES","spectral_blue_changeESPS","spectral_blue_changePSLS","spectral_blue_changeLSES","spectral_green_changeESPS","spectral_red_annualMean","spectral_red_annualRange","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","longitude","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.970430552959442,339.077218654833,-3564.89818528799,-3666.94463314878,-3542.91219342988,-3694.87308688202,-2755.77599056157,1593.92963716737,1446.0604508968,574.691331050034,1320.27917737009,1297.08526242573,714.221852774573,1407.49450313323,1035.80082111632,871.361297012693,83.8391680145758,-2.22390070226457,95.8458743625217,-0.035360938972897,-0.0559751039577855,2.54799660046895,0,473.388410818725,8.15218218301599,-1.13520569463811,-10.4845777709554,-20.6721614729645,979.779939010975,-7.16873707988612,-5.31357174658341,-8.85848088430241,-24.3116226288088,923.110094032379,-6.43724549546857,-8.84549796469803,-21.4711305948341,1460.03522665376,1247.68947130961,1024.48592764651,20.5912741980474,-16.5158743828801,-37.2649670484287,1859.79646490669,-19.1445076934391,-21.1424639161818,-2.63936508113609,-9.53085080341712,473.067869434972,-14.4843585450726,2547.62795835038,549.820175950669,2.47068357086321,412.881292130451,1.67648507069537,-3.77103601715728,-0.488323501391208,-17.7249695636971,662.467151266312,-7.5875050091624,-5.9118855578872,-0.866634594488364,-6.01617840870573,-6.03765359438501,931.149355584675,457.396503960039,-5.44491415933676,-1.76032647611134,-7.13195250222179,-77.924048,62.4016979986713,"Canada.Ivujivik.RTP13",299.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999947786331177,1519.74710387209,-905.763473394724,-1162.05835414066,-2072.4363444888,-2307.12790532847,-1133.14595523666,1426.34134634443,1252.58091905676,2169.96026902819,2695.54910058635,2003.74076505865,870.913906254405,1177.10155911207,1766.87948681539,1434.38940945524,280.05103874754,-0.134576395153999,261.375946044922,-0.0357767827808857,0.032960869371891,0.0448506847023964,0,1057.12337098298,8.63939007295884,-52.8561685491489,18.8449944951015,80.4852308512325,1825.27049456465,14.7482114080416,-91.2635247282323,37.5391228609742,146.980184072431,1401.36443193375,11.9674990443127,29.3364451049594,113.797248793517,2167.53284479371,1893.0400572556,1196.20398799817,14.6749809487752,21.7200534109586,92.6489373061607,1300.21915911893,1.49125282570701,-65.0109579559463,23.1721286940805,97.2330882836728,800.180620844543,59.4997853504436,3407.92430827056,598.509933630809,3.35813033906499,426.567780656926,1.56593274007891,-21.3283890328463,6.62548376782951,30.5362730220922,348.73241938107,2.23919823807364,-17.4366209690535,5.90343428985044,25.9307369412634,-15.9769096073957,1616.83195146597,332.490077360148,-16.6245038680074,5.62552177856708,24.7175073237021,93.7518949362058,74.0078153899356,"nonveg_561",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931943535804749,2027.86655250267,132.371291860779,1299.25838500977,851.660184562411,786.747546908317,445.064956215818,5959.48560361021,6417.87539208503,3446.97694414023,2602.22261836279,2899.46893097599,517.145029926268,697.848796546603,830.664723361619,770.705289325109,211.240811335966,-1.71411311626434,34.2608322143555,-0.0307858064770699,-0.00682777427136898,0.309583613276482,0,2312.67545236585,46.6751399002624,27.0545661080536,-10.6738182483931,-24.871640480782,2130.86144545748,31.1943218913813,26.7032283502498,16.0473602959141,6.04793681956205,1606.16571886233,18.1745990331158,20.7642248495933,18.4191637617899,6205.24867683951,5796.06158436729,3478.6159102314,73.1035473533285,-16.7261911731403,-34.689042158511,794.680284547808,6.82493650188424,-17.0682695469415,17.0019862830027,39.7608911846978,895.407805729137,-7.0850072036764,2706.26909488362,777.307718844672,19.5966548632924,249.476777013087,8.04763796816411,-0.516764655040419,-0.893268248106649,1.22797454495716,229.034962962335,4.79889580790822,-1.73879358324294,2.96957513013198,6.7383239827933,-0.395220144622304,919.670570890653,177.787867990752,-3.02272776709536,3.86862790885681,8.59329527548411,68.88433,70.2955699990704,"Russia.Yamal.VaskinyDachi-2",164.682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.99999988079071,1048.41393233046,-1257.35364871531,-937.228549583891,-1308.28120477378,-1521.73049116228,-611.098677203561,3484.3089509257,3447.89082639128,2452.90572847162,1633.91751145432,1670.88489897057,627.24329745622,743.22976986292,827.312302849447,793.64141549496,-189.489283663971,-2.26680326461792,0.985848605632782,-0.0427190437912941,0.00987840443849564,0.209901064634323,0,576.201852762691,-11.4920682651554,21.3368893133909,18.9778839786959,-13.520887942749,1993.62212681821,-104.927480358853,18.1274371155659,57.3774040407854,14.0027441333728,1648.42325852916,-86.7591188699557,48.6730774124868,11.980827393757,3198.86366533765,3007.66390955483,972.235461520295,-9.55623690689072,28.2108742216146,-26.5200377722521,1539.32807964981,-79.4386410074687,-1.57862634252112,34.3976069154792,10.4741218051843,377.427192696941,-5.37478418119183,2029.4885094294,525.769418987222,-8.57989949615528,324.449546201816,-4.86115202877416,12.3194174951625,10.0422904215253,-8.29592195914206,317.831269395982,-16.7279615471569,3.82690716303463,10.634270476596,0.794508169615983,4.37330941552861,773.292599031597,250.257409049752,5.12130824518222,9.78703250662688,-0.747398170086558,-119.3337013925,76.2278263868326,"Canada.PrincePatrickIsland.MouldBay-C05",0.0375,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.399832218885422,1752.15272527719,274.699064824066,404.114817206613,1555.03250090815,1780.49760281205,-694.741888123576,6799.4185361984,7493.99368293024,3849.56630459169,2131.99803785177,2664.1095354233,414.77623902609,544.298287459205,570.84808670981,510.015152086152,322.701808928878,-0.813475906848908,20.6982186635335,-0.00388623704202473,-0.00186057679820806,0.244012534618378,0,2155.40093510501,30.3784088033519,19.1918641574728,12.3577244444035,-53.7122737452189,3106.53171721785,38.3074466236582,30.7175626105365,21.2540913674094,-56.6863177106562,2369.09395686575,26.8698481470019,21.0701182791544,-44.32101666701,5694.25701065472,5617.56972717017,3144.49132687634,51.8566400332685,7.64563113802328,-74.7438947515184,2719.0528212469,-42.0594785044208,-31.4284355833333,36.8484311402262,17.3685195782776,845.87900755328,-22.3902848041515,2028.76813308112,356.861657063276,-3.65994550593893,363.08232355458,-3.57327595176328,-6.23975981998212,9.35869296621331,-0.473107593999487,270.08784061497,-3.22758324645837,-4.0720881215138,8.43428661814045,-1.39936099078341,-2.80700070583188,592.751741846089,396.651689679549,-5.68546286396574,12.040613644431,2.99622950795086,-164.82707,65.2293399988358,"USA.SewardPeninsula.19",927.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.764934718608856,1875.48971800462,-685.226098186134,-456.307472657008,389.385977582072,-9.84418617880812,-389.938243162301,5829.34768421808,5680.10133461398,3624.95433771896,2204.4264200188,2505.16087574523,460.151460327362,623.353689687205,731.464367714371,660.487847826361,-181.244736766752,5.32157635688782,62.5930160522461,0.0020932343788445,-0.0055351821705699,-0.255527484416961,0,1601.20342147903,7.10719419228369,31.3602374172812,19.5163634331405,-87.640651389064,2524.76566967063,-23.8606344920267,49.031709622896,53.3364265950038,-126.385705627719,2110.64433759207,-26.5256416568728,49.7048322270638,-104.392958971427,4199.07564304924,4792.51221059637,2677.20605235769,11.7301795187264,39.3337946873048,-157.482708962217,2218.30409387095,-63.9182790343013,6.79757367687368,58.0623058269807,-77.6694127137945,704.474189041942,-41.4396581789378,2241.44567108762,506.854361841717,-0.366485499146689,324.710231676037,-3.923123536291,2.45082758968761,7.73207878416763,-19.1006018632963,353.04119642971,-9.06525710157613,3.84539655970526,12.120707918144,-20.7671292017477,3.87884554264962,684.917445743031,314.003518337081,2.61200407330127,12.9591040177278,-18.4707951962989,68.03808,67.6949399989552,"Russia.Yamal.Laborovaya-2",124.526,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.232790768146515,1318.25871922255,-205.31611035973,769.498098733928,1195.24969903879,1229.49354824051,-1346.20718137492,5736.77021652606,6036.14024908087,3528.07354788284,1661.85931950882,1880.62356374972,421.619618700326,386.470850592762,551.392945354929,536.785596089414,-48.7671635130547,-0.158853912353516,498.200073242188,0.0308092910796404,-0.0129139358177781,-0.269519656896591,0,1287.33824940493,11.5056528230353,24.5733444610749,-44.0229062324199,21.8973386169786,3851.57616931052,32.421471145993,75.4673522000211,-62.3630549441995,25.3671926034583,3064.49199332898,22.8654025938456,-59.8843062818351,29.5150170335224,5035.29664614231,4788.71979384988,2866.51655950585,33.7914695390116,-84.6147522385138,22.6096952581384,2341.63812883699,-34.1420911021553,-4.44264545136601,-82.2274753343652,63.0683520558639,558.435418598965,20.5550268633665,1129.38285916968,463.565367138293,-5.05923791573646,419.617616151715,-5.21197177135696,0.723222730097225,-21.9362185364768,17.067131492713,248.020254302233,-2.18081439628606,4.63837074665244,-20.6683545251861,15.4904807714358,4.14555428387384,369.427548658989,194.807493352561,3.63732716961804,-16.2339577793801,14.2352711916862,23.913293,68.8345061990064,"Norway.Javrresduottar.EC-Sedge",19.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.970430552959442,339.077218654833,-3564.89818528799,-3666.94463314878,-3542.91219342988,-3694.87308688202,-2755.77599056157,1593.92963716737,1446.0604508968,574.691331050034,1320.27917737009,1297.08526242573,714.221852774573,1407.49450313323,1035.80082111632,871.361297012693,83.8391680145758,-2.22390070226457,95.8458743625217,-0.035360938972897,-0.0559751039577855,2.54799660046895,0,473.388410818725,8.15218218301599,-1.13520569463811,-10.4845777709554,-20.6721614729645,979.779939010975,-7.16873707988612,-5.31357174658341,-8.85848088430241,-24.3116226288088,923.110094032379,-6.43724549546857,-8.84549796469803,-21.4711305948341,1460.03522665376,1247.68947130961,1024.48592764651,20.5912741980474,-16.5158743828801,-37.2649670484287,1859.79646490669,-19.1445076934391,-21.1424639161818,-2.63936508113609,-9.53085080341712,473.067869434972,-14.4843585450726,2547.62795835038,549.820175950669,2.47068357086321,412.881292130451,1.67648507069537,-3.77103601715728,-0.488323501391208,-17.7249695636971,662.467151266312,-7.5875050091624,-5.9118855578872,-0.866634594488364,-6.01617840870573,-6.03765359438501,931.149355584675,457.396503960039,-5.44491415933676,-1.76032647611134,-7.13195250222179,-77.924048,62.4016979986713,"Canada.Ivujivik.RTP13",299.4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999830851952235,2035.39545244924,1329.46779149707,180.319726121974,1217.99602256326,1026.90311430459,87.0313856600977,5831.99796909015,5967.14828805773,4039.19025761027,2508.8584036865,2530.63822211326,440.683116419731,477.390071220257,825.910419744111,655.559540033499,-177.705788174777,-1.02332590768734,21.4064085483551,0.0032921937139084,0.0185008774666737,0.715529094139734,0,2119.21101846549,38.6851779396323,35.7250357295098,-31.2898617780802,-66.8000571780772,3726.30312703902,63.6661406232101,67.0224548134187,-63.0395303329186,-135.402647568606,3193.64308790894,51.7683075293499,-67.3675069839289,-136.445655196876,5677.64301426893,5641.06636105338,3241.07132644462,58.2361466767844,-53.507773145546,-111.150976452835,1562.24671578839,-10.9343788288539,-4.09661219468919,-31.5454954318359,-41.50624521606,905.987945902115,-33.924493200717,2676.84284686735,1208.93410971612,9.05888764382556,647.381619244923,-0.320157989380927,2.20017069732394,-16.71585843198,-24.7902339228264,286.102806885717,1.37729161771263,2.37991393162901,-6.91425992205138,-11.3993067534342,2.27399860026134,864.515522289709,253.425099967498,-1.34235685618693,-3.74450060524662,-4.67935033515437,147.4532465,70.8411994157608,"Russia.Kytalyk.T1",68.8525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.516230821609497,-314.367184195879,1037.23386102726,-358.299443400491,1548.32131617072,1201.65729868156,1038.00067425566,4035.19099247838,3904.68111982081,1184.64469516398,372.137171652804,476.339007523106,70.7625326268943,70.1451938623031,181.154350213015,0,-394.526611039006,0.71236777305603,46.4620399475098,0.0151116121560335,-0.0123452823609114,-1.10871994495392,0,720.015960339093,22.9195588387709,-20.1395197970224,27.9206463987016,-0.29763349932212,2416.55063179558,29.76462574048,5.96990462640227,10.1660340344172,-105.067418773721,1906.62075957121,-0.0273861867286525,15.0723485864854,-82.8965547639659,3610.15257175507,3090.74844645953,2850.5462973144,86.6252813068248,5.67434228945961,-57.2225277999554,4751.46394071841,17.3962028595601,-49.0492118345428,74.7487965307383,131.836592196149,501.727348551843,1.10384091429293,236.690606581653,347.971103271587,8.45323594934475,232.063991289479,5.88963003084401,-5.88963003084401,9.51772225056944,0.572016501147044,283.020091802706,7.83736443758949,-7.81531662456838,11.7368622215972,0.541518345277364,-6.21528378337085,128.426489005981,235.846484996285,-6.46979822189338,9.78833086176548,0.46586413807299,-62.8018021327044,58.2994980725694,"nonveg_1880",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
