"permafrost_index","spectral_EVI2b_startSnowfree","spectral_NDMI_earlySummer","spectral_NDMI_lateSummer","spectral_NDMI_startSnowfree","spectral_NDVI_lateSummer","spectral_NDVI_peakSummer","spectral_SWIR1_lateSummer","spectral_SWIR1_peakSummer","spectral_red_lateSummer","spectral_red_peakSummer","texture_NDVI_peakSummer","topo_cti","topo_northness","topo_tpi","trees_presence","spectral_EVI2b_annualRange","spectral_EVI2b_changeSSES","spectral_EVI2b_changeESPS","spectral_NBR_annualRange","spectral_NDMI_annualRange","spectral_NDMI_changeESPS","spectral_NDVI_changeSSES","spectral_NDWI_annualRange","spectral_NDWI_changeLSES","spectral_NIR_changeLSES","spectral_SWIR1_annualRange","spectral_SWIR2_changeLSES","spectral_blue_changeSSES","spectral_blue_changeLSES","spectral_red_changeSSES","spectral_red_changeESPS","spectral_red_changePSLS","spectral_red_changeLSES","latitude","site_code","biomass_density_gm2","zone_3_High.Arctic","zone_3_Sub.Arctic","zone_3_Low.Arctic","zone_3_Oro.Arctic","zone_3_other","world_terrestrial_ecosystems_X16","world_terrestrial_ecosystems_X49","world_terrestrial_ecosystems_X50","world_terrestrial_ecosystems_X47","world_terrestrial_ecosystems_X5","world_terrestrial_ecosystems_X29","world_terrestrial_ecosystems_X1","world_terrestrial_ecosystems_X57","world_terrestrial_ecosystems_X59","world_terrestrial_ecosystems_X45","world_terrestrial_ecosystems_X53","world_terrestrial_ecosystems_X51","world_terrestrial_ecosystems_X56","world_terrestrial_ecosystems_X10","world_terrestrial_ecosystems_X18","world_terrestrial_ecosystems_X25","world_terrestrial_ecosystems_X55","world_terrestrial_ecosystems_X54","world_terrestrial_ecosystems_X92","world_terrestrial_ecosystems_X90","world_terrestrial_ecosystems_X89","world_terrestrial_ecosystems_X88","world_terrestrial_ecosystems_X63","world_terrestrial_ecosystems_X58","world_terrestrial_ecosystems_X52","world_terrestrial_ecosystems_X22","world_terrestrial_ecosystems_X19","world_terrestrial_ecosystems_X75","world_terrestrial_ecosystems_X72","world_terrestrial_ecosystems_X46","world_terrestrial_ecosystems_X12","world_terrestrial_ecosystems_X36","world_terrestrial_ecosystems_X43","world_terrestrial_ecosystems_X74","world_terrestrial_ecosystems_X68","world_terrestrial_ecosystems_X48","world_terrestrial_ecosystems_X70","world_terrestrial_ecosystems_X78","world_terrestrial_ecosystems_X14","world_terrestrial_ecosystems_X66","world_terrestrial_ecosystems_X31","world_terrestrial_ecosystems_X11","world_terrestrial_ecosystems_X98","world_terrestrial_ecosystems_X34","world_terrestrial_ecosystems_X115","world_terrestrial_ecosystems_X111","world_terrestrial_ecosystems_X27","world_terrestrial_ecosystems_X4","world_terrestrial_ecosystems_X7","world_terrestrial_ecosystems_other"
0.999991297721863,713.051893623123,-1916.53534221743,-1791.25690660922,-1688.20299799955,984.3038630827,694.634270579523,3816.18719773578,3737.47787527438,2201.38875993509,2167.97625526455,-115.57126215955,-0.654127299785614,-8.18961270852014e-05,0.132615819573402,0,745.527193083866,-7.48570493043667,-5.39383677256619,967.804660117696,906.633065273097,-7.32744744681008,-8.82984730245649,1078.41372547119,54.3449079030808,23.8110804263269,412.725580093257,12.6709762734018,-6.09507882271496,12.2219043153752,-4.13650316397805,-4.53568417996278,2.38660747646743,10.1412522099443,70.4511069688169,"nonveg_894",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.999698877334595,150.778855052282,-174.59930540726,-2.24094248440802,-1210.64295114604,3964.89148409999,5031.20085005867,1213.53930197437,1549.53919755026,528.642484068056,723.188954836258,-58.7057074632679,-5.19146966934204,0.107979573309422,5.4683837890625,1,1576.17239052888,35.6944618461455,21.8722114529626,2350.17654596279,1899.48382276958,30.8371491796713,98.5720931016242,1178.97523600438,62.0513282107566,-7.99850074116006,693.753923893921,-2.22627368600165,-0.540360216041513,7.42032823846469,4.0621328492355,2.43055757225574,-10.2392879351685,3.99945346893727,69.4513832802569,"nonveg_856",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999827998025077,1945.11325836083,648.348553531632,795.045180158588,-198.896952698033,5706.19460252528,6026.05178745622,1858.49754229914,1855.67725683081,633.003450650025,600.076773161367,-306.829165150072,0.0965240001678457,0.0137241747828999,0.290055619818823,0,2629.71386723893,43.4589623262203,45.6467986592849,4495.45561511695,3923.45096329853,85.5757943252613,73.9406003024969,1591.65354152089,74.5499693953542,6.73377836222859,921.89576658053,30.989907815497,0.533345956671853,15.2487772036612,-2.56523706382409,4.71627954520371,-16.7460411734809,20.6835157330945,70.828888427665,"Russia.Kytalyk.T2",121.864285714286,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.394315630197525,2472.66842655664,838.391399655381,1644.45126318056,-296.714886587379,6529.59508059529,6595.44788302641,2432.16451604102,2106.78582681964,811.786186023493,575.975743199913,93.6517277950179,-2.86194014549255,-0.0146205574274063,5.42607927322388,0,1330.92559199575,28.7318829193625,0.780543817331096,1807.28611686235,1344.9832714337,-5.33689382320862,55.4122089105324,2767.33632678895,-8.68891084915648,-27.7330887504893,830.143337962683,-15.3663087634712,-1.6219757435827,-5.48571014845974,-5.06568813381155,-6.27028498617914,8.95817590966909,-6.72817502537083,65.1654999988325,"USA.Kougaork.LowShrub",331.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.912120759487152,2546.90966682041,1066.62288763323,1782.02880296651,610.661285702054,6301.59936355744,7041.32091807559,2187.89312971164,2285.06332228243,695.550059462737,679.562191741791,-85.645686601574,-2.89870824284024,0.074211201734013,1.98325194782681,0,1899.84420745965,22.9897218998519,27.0061782964546,2375.08847682366,1966.72110620341,36.789183316589,35.412849467888,1703.65956175686,-7.80151022163042,-35.9283086318929,982.11195622741,-24.8304347867532,-8.36181995763367,-17.3941460576013,-10.0997660409979,1.60505743793966,12.0907711149557,-14.7430612104072,64.1954829987801,"Canada.Yukon.SWEDE",188.134666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.931496798992157,2194.73449956523,-695.792722881905,-4.29093459652318,-598.714786868973,5842.0163388132,6130.47769497879,2362.21775351034,2476.44383764772,615.371803457187,625.656355437158,128.516503280543,-0.746075911654365,-0.00916594525592195,0.432229293717278,0,1553.52889231892,20.3942596494838,19.962744247142,1993.09091387907,1695.8209411343,27.326983546472,33.7988016745882,1489.54577496655,-19.0861634524425,-22.3583609913198,660.080814456431,-11.2670367762729,0.1841409404144,-6.08789661050433,0.545221969639119,0.446234906597108,-7.00095417286744,-7.20050432244187,60.0629279984963,"Canada.CoutureLake.TD7",17.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,990.434750868337,-3562.72390164246,-4342.63996209415,-2318.54307953149,902.798540402797,1106.97296455048,1808.09179519908,1820.71349825433,527.206516314958,588.689780972028,-952.7826267333,-0.0125020770356059,0.00155152066145092,-0.0127372145652771,0,887.793475562768,-12.6173477609076,-11.3505570128315,2344.78657362487,2147.42323262792,-15.3115395817497,-23.7214852682692,2406.07579970713,-11.348974149394,-2.51227366840479,694.742476299433,8.55375441698905,-9.53420698491461,-2.2428820665293,-8.78109368369214,-7.43346638521502,-8.78332352243865,-1.95021460906683,76.8200521228501,"nonveg_760",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,2208.42035077332,-81.7075630067115,108.018540840336,-820.929007084609,4854.47932684833,5188.64061463493,2157.85907579157,2242.32496375616,593.799010770458,649.203490592829,262.276675973271,-1.96244964599609,-0.00783679364249109,1.84637980461121,0,1520.06683497516,-22.409522372741,-10.2477249130641,1868.22589239343,1776.81615132248,-5.93239896620769,-21.2653920779459,3102.27192088015,-44.5763262094562,-28.1260690270217,827.013546019275,-11.4437035431984,-13.4999104426065,-15.0485415439029,-13.4270757121656,-8.6024613515095,38.7961359774383,-13.9891858500346,70.0396731990594,"Finland.Kevo.10",204.172,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0724496077746155,1540.49105291827,1152.33486365299,1568.07484234036,1580.99157471141,6394.54918550764,7037.36597454614,1805.55885514904,1984.51986740408,510.669083691197,498.996863119622,-262.136761232206,-2.68515781561534,0.140294533222914,0.309822710230947,0,2623.19003891478,49.3480646861047,41.1067642419913,3722.22575274691,2993.09846958964,49.2031614881094,65.0463812917131,1397.65899695526,87.3536873097037,5.49630744859678,236.883513302016,6.38604623195416,-0.867973846032155,12.9306335161677,-4.40289296680242,0.192424838844404,-5.30128994546264,14.3605150979853,68.4119524989876,"Sweden.Abisko.KJ-BirchShrub",489.47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.992705643177032,2355.92301937412,726.73981897866,1686.28319163562,-60.0569693963304,6519.23355662227,6986.31111105625,2362.0011896277,2335.94290528176,744.816216175755,629.32166329251,131.73890193064,-1.22913764980104,0.0212033708476358,-0.256556302888526,0,2091.48895935515,44.1863110174915,24.7064396396906,2355.24834209556,1739.68779114877,19.045467112907,59.568519750898,1490.62505406692,40.219538714767,-14.905950693571,299.860114163119,9.58524259516989,-0.327031149990106,5.8504995375778,-2.57347703759968,-9.35981773294598,6.4720149313254,12.9039377319439,69.4796889990348,"USA.InteriorAlaska.CALF",131.584666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.989183664321899,1176.69513241887,-3593.60046881553,-3658.51464002231,-2818.36678471447,1138.71932958001,536.840342568661,3429.07899047612,3211.93141897964,739.410439265968,616.317379711408,-999.405500589772,-2.68859386444092,0.0682016387581825,0.380667895078659,0,851.275254160197,-7.99192311266402,-9.91244441709707,1741.79155523879,1665.22711366713,-22.9310243475787,-3.36686168176759,1263.23698705042,-18.84777421034,-17.1723531926998,817.200621526405,-17.2191866699802,-3.70134165917373,-2.33144642613311,-2.66643260600565,-7.08648341190805,6.47858208181896,-6.1202345700317,66.2574409276675,"nonveg_700",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00999999977648258,1943.7827445252,186.823298397267,828.668949058993,-417.521578682786,5358.09250411205,5002.64999400809,2648.98087424237,2533.9401661132,1012.51176527012,863.131214344376,217.068657410793,-1.67099940776825,0.0114016411826015,0.847252905368805,0,1624.57828876899,21.4929275843042,7.20183899473544,1814.39918826449,1416.2958558485,6.97609353726438,25.9914594501214,915.999743857031,13.8038715868916,-8.79993304330898,392.915852455946,0.873202539464787,1.8913231963684,0.829184494236428,2.16933106482891,-3.70618836842034,4.35329827933752,3.04110103488877,61.2366466652563,"USA.YukonKuskokwimDelta.UB5",301.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.854030162096024,2196.35738391613,-102.274825637619,216.041553075528,442.348504324169,5462.33322336426,6772.77210845057,2171.44536438355,2789.73901234547,684.434963847821,765.404764584331,-176.49635492289,0.238820500671864,-0.0202401048736647,-0.352638913318513,0,2033.30455304536,5.03248161776619,56.7353073114195,4733.0240767051,4911.36254393891,148.829167998149,3.01168887635433,3066.42901688502,-33.3858729862617,-38.3952616805125,1729.85813448773,-33.6434558966905,-13.0328092803049,-14.4176769820365,-15.681690374821,11.3354755341423,-0.116612942312094,-10.9912583279955,67.0210028322573,"Russia.Tazovsky.Burned12",96.6883333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.708450973033905,2183.90610232662,674.661932949664,1382.74095594861,-58.447608928882,5946.01080461593,6454.23710894596,2301.28227659566,2377.41371743922,735.087955243353,710.137218243042,-76.9542041474544,-2.84992933714831,0.0166291710295438,0.844274864152627,0,2052.82481548574,27.16465849529,34.0115025041522,2633.78788569489,2022.42166008681,42.0772869406513,44.4845267393884,2596.90873029836,54.7054739418147,-0.800786182871001,945.12877857459,15.4697730258884,-4.02523838926363,13.043073084959,-5.87156545613048,-4.27514943298671,-13.1199697925853,18.1417380158678,65.5478999988521,"USA.SewardPeninsula.QuartzCreek3",1123.88333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.999989867210388,-47.7973453743441,-3064.26116567472,-3831.82708031161,-3137.36288008549,-256.030646835375,-190.242826351441,2022.75882012595,2061.02006350967,979.520226420779,998.127073650721,150.033317167255,-1.76915812492371,0.0390412546694279,0.490762084722519,0,274.291157010408,5.14221171919248,-7.34673974729805,813.709401363784,767.565914636881,-21.0952079463621,12.1990159414484,943.915162186969,420.804116579761,139.639377084366,468.529619173591,121.740136678161,-3.86286538281129,109.11639796005,-0.520755894960971,-7.8633999032513,0,97.1763016966117,70.3339627743113,"nonveg_822",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1025.09889828521,-2548.1855485151,-2304.43261302831,-1562.29710099764,1725.52668902184,1688.63963896079,2936.80108382561,2929.96348000651,695.826099126457,657.586009339474,289.472884053347,-3.01760625839233,-0.225296571850777,0.797085702419281,0,690.040699927268,4.93253104730593,19.1417198496339,1383.50176271242,1503.30879254051,4.28839409028989,8.89613949758405,1927.33716595718,-72.0032386369908,-52.2890211527006,416.69862799357,-28.7822213266679,-7.67574052939977,-12.0874489590318,-4.11059295984729,1.52366901863757,4.78001122337294,-14.1284738856388,75.9294628807442,"nonveg_706",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.996012508869171,-695.48211841082,-3461.25881000191,-2615.13161692808,2407.68273805958,-140.993221055582,130.878473971166,1701.57540915934,1815.79829559221,1059.74104193541,1180.38971974446,-151.346816082021,-0.220078736543655,0.0150007857009768,-0.45623779296875,0,1301.81295005722,24.9128736748795,-5.1714945292195,5987.62150856759,5868.94154806149,40.310838704291,102.824231400776,5872.59832104185,200.080282478669,200.744816718482,2002.11661048996,127.451364336429,1.92728936793861,92.8950206870406,9.40605076581392,2.82606559901441,-40.2162259363495,97.0560231749541,70.7040655977204,"nonveg_1888",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
